actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
170,PT00M44.20S,2024-02-24T04:07:54.1Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,30,23,2024-02-24T04:07:54Z,1700000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:5),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,169.0,5.0,5.0,0.0,,,,,,,,,,,
171,PT00M38.80S,2024-02-24T04:08:02.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641705,88.09132720105124,48.774509803921575,1610612759,30,25,2024-02-24T04:11:30Z,1710000,False,-6.0,59.0,1,right,V. Wembanyama driving floating Jump Shot (15 PTS),[1641705],1610612759.0,SAS,driving floating,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,5.97,Made,,,,,,,,,,,,15.0,,,
172,PT00M38.80S,2024-02-24T04:08:07.8Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626156,,,1610612759,30,25,2024-02-24T04:08:14Z,1720000,False,,,0,,D. Russell shooting personal FOUL (1 PF) (Wembanyama 1 FT),"[1626156, 1641705]",1610612747.0,LAL,shooting,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,200834.0,1.0,0.0,Wembanyama,1641705.0,,,,
174,PT00M38.80S,2024-02-24T04:08:35.4Z,1,REGULAR,freethrow,1 of 1,[],1641705,,,1610612759,30,26,2024-02-24T04:08:35Z,1740000,False,,,0,,V. Wembanyama Free Throw 1 of 1 (16 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,Made,,,,,,,,,,,,16.0,,,
175,PT00M22.80S,2024-02-24T04:08:55.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627752,11.350197109067011,46.568627450980394,1610612747,30,26,2024-02-24T04:08:59Z,1750000,False,17.0,54.0,1,left,MISS T. Prince driving reverse Layup,[1627752],1610612747.0,LAL,driving reverse,,,Prince,T. Prince,,,,,In The Paint (Non-RA),0-8 Center,,,,5.69,Missed,,,,,,,,,,,,,,,
176,PT00M20.60S,2024-02-24T04:08:57.4Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,30,26,2024-02-24T04:08:57Z,1760000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:6),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,175.0,6.0,6.0,0.0,,,,,,,,,,,
177,PT00M04.90S,2024-02-24T04:09:13.1Z,1,REGULAR,2pt,Jump Shot,[],1641705,74.68791064388962,44.36274509803921,1610612759,30,26,2024-02-24T04:09:18Z,1770000,False,-28.0,185.0,1,right,MISS V. Wembanyama 18' pullup Shot,[1641705],1610612759.0,SAS,pullup,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Center,,,,18.75,Missed,,,,,,,,,,,,,,,
178,PT00M02.80S,2024-02-24T04:09:17.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612747,30,26,2024-02-24T04:09:17Z,1780000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Mid-Range,16-24 Center,,,,,,177.0,,,,,,,,,,,,,,
180,PT00M00.00S,2024-02-24T04:09:32.2Z,1,REGULAR,period,end,[],0,,,1610612747,30,26,2024-02-24T04:09:32Z,1800000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2024-02-24T04:11:54.1Z,2,REGULAR,substitution,out,['startperiod'],1631108,,,1610612747,30,26,2024-02-24T04:12:12Z,1810000,False,,,0,,SUB out: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2024-02-24T04:11:54.1Z,2,REGULAR,substitution,in,['startperiod'],2544,,,1610612747,30,26,2024-02-24T04:12:12Z,1830000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2024-02-24T04:12:10.8Z,2,REGULAR,period,start,[],0,,,1610612747,30,26,2024-02-24T04:12:12Z,1850000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT11M42.00S,2024-02-24T04:12:27.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,16.212220762155056,55.14705882352941,1610612747,32,26,2024-02-24T04:12:33Z,1860000,False,-26.0,100.0,1,left,L. James 10' turnaround fadeaway Jump Shot (8 PTS),[2544],1610612747.0,LAL,turnaround fadeaway,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,,,,10.32,Made,,,,,,,,,,,,8.0,,,
190,PT11M26.00S,2024-02-24T04:12:44.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631103,91.63929040735874,49.26470588235294,1610612759,32,28,2024-02-24T04:12:48Z,1880000,False,-4.0,26.0,1,right,M. Branham cutting Layup (4 PTS) (V. Wembanyama 2 AST),"[1631103, 1641705]",1610612759.0,SAS,cutting,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,,,,2.64,Made,,,,,,,,,,,,4.0,V. Wembanyama,1641705.0,2.0
192,PT11M11.00S,2024-02-24T04:12:59.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629637,6.4881734559789805,52.450980392156865,1610612747,34,28,2024-02-24T04:14:03Z,1900000,False,-12.0,8.0,1,left,J. Hayes reverse DUNK (2 PTS) (D. Russell 2 AST),"[1629637, 1626156]",1610612747.0,LAL,reverse,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,1.5,Made,,,,,,,,,,,,2.0,D. Russell,1626156.0,2.0
194,PT11M02.00S,2024-02-24T04:13:10.1Z,2,REGULAR,foul,personal,['2freethrow'],1627752,,,1610612759,34,28,2024-02-24T04:13:16Z,1920000,False,,,0,,T. Prince shooting personal FOUL (2 PF) (Johnson 2 FT),"[1627752, 1629640]",1610612747.0,LAL,shooting,,,Prince,T. Prince,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1627526.0,2.0,0.0,Johnson,1629640.0,,,,
197,PT11M02.00S,2024-02-24T04:14:01.4Z,2,REGULAR,freethrow,1 of 2,[],1629640,,,1610612759,34,29,2024-02-24T04:14:28Z,1950000,False,,,0,,K. Johnson Free Throw 1 of 2 (3 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,Made,,,,,,,,,,,,3.0,,,
198,PT11M02.00S,2024-02-24T04:14:01.4Z,2,REGULAR,freethrow,2 of 2,[],1629640,,,1610612759,34,29,2024-02-24T04:14:28Z,1960000,False,,,0,,MISS K. Johnson Free Throw 2 of 2,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
199,PT10M58.00S,2024-02-24T04:14:05.4Z,2,REGULAR,rebound,offensive,[],1631103,,,1610612759,34,29,2024-02-24T04:14:28Z,1970000,False,,,0,,M. Branham REBOUND (Off:1 Def:0),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,198.0,1.0,0.0,1.0,,,,,,,,,,,
200,PT10M55.00S,2024-02-24T04:14:32.4Z,2,REGULAR,foul,personal,[],203915,,,1610612759,34,29,2024-02-24T04:14:40Z,1980000,False,,,0,,S. Dinwiddie personal FOUL (1 PF),"[203915, 1641705]",1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,200834.0,1.0,0.0,Wembanyama,1641705.0,,,,
202,PT10M47.00S,2024-02-24T04:14:56.6Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1631104,89.53679369250986,88.97058823529412,1610612759,34,31,2024-02-24T04:15:03Z,2000000,False,195.0,46.0,1,right,B. Wesley 20' Jump Shot (2 PTS) (V. Wembanyama 3 AST),"[1631104, 1641705]",1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Mid-Range,16-24 Right,,,,20.02,Made,,,,,,,,,,,,2.0,V. Wembanyama,1641705.0,3.0
204,PT10M28.00S,2024-02-24T04:15:15.5Z,2,REGULAR,3pt,Jump Shot,[],203915,5.568331143232584,3.67647058823529,1610612747,34,31,2024-02-24T04:15:23Z,2020000,False,232.0,0.0,1,left,MISS S. Dinwiddie 3PT,[203915],1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,Right Corner 3,24+ Right,,,,23.16,Missed,,,,,,,,,,,,,,,
205,PT10M22.00S,2024-02-24T04:15:21.5Z,2,REGULAR,rebound,offensive,[],1629637,,,1610612747,34,31,2024-02-24T04:17:51Z,2030000,False,,,0,,J. Hayes REBOUND (Off:1 Def:0),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Right Corner 3,24+ Right,,,,,,204.0,1.0,0.0,1.0,,,,,,,,,,,
206,PT10M19.00S,2024-02-24T04:15:25.4Z,2,REGULAR,foul,personal,['3freethrow'],1631103,,,1610612747,34,31,2024-02-24T04:15:32Z,2040000,False,,,0,,M. Branham shooting personal FOUL (1 PF) (Russell 3 FT),"[1631103, 1626156]",1610612759.0,SAS,shooting,,,Branham,M. Branham,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,202037.0,1.0,0.0,Russell,1626156.0,,,,
208,PT10M19.00S,2024-02-24T04:15:53.6Z,2,REGULAR,freethrow,1 of 3,['2ndchance'],1626156,,,1610612747,35,31,2024-02-24T04:15:53Z,2060000,False,,,0,,D. Russell Free Throw 1 of 3 (5 PTS),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,Made,,,,,,,,,,,,5.0,,,
209,PT10M19.00S,2024-02-24T04:16:04.4Z,2,REGULAR,freethrow,2 of 3,['2ndchance'],1626156,,,1610612747,36,31,2024-02-24T04:16:04Z,2070000,False,,,0,,D. Russell Free Throw 2 of 3 (6 PTS),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,Made,,,,,,,,,,,,6.0,,,
210,PT10M19.00S,2024-02-24T04:16:15.3Z,2,REGULAR,freethrow,3 of 3,['2ndchance'],1626156,,,1610612747,37,31,2024-02-24T04:16:15Z,2080000,False,,,0,,D. Russell Free Throw 3 of 3 (7 PTS),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,Made,,,,,,,,,,,,7.0,,,
211,PT10M05.00S,2024-02-24T04:16:29.9Z,2,REGULAR,2pt,Jump Shot,[],1641705,74.95072273324573,53.92156862745098,1610612759,37,31,2024-02-24T04:16:37Z,2090000,False,20.0,183.0,1,right,MISS V. Wembanyama 18' pullup Shot,[1641705],1610612759.0,SAS,pullup,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Center,,,,18.4,Missed,,,,,,,,,,,,,,,
212,PT10M04.00S,2024-02-24T04:16:30.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,37,31,2024-02-24T04:16:37Z,2100000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Mid-Range,16-24 Center,,,,,,211.0,,,,,,,,,,,,,,
213,PT10M04.00S,2024-02-24T04:16:36.4Z,2,REGULAR,foul,personal,[],1627752,,,1610612759,37,31,2024-02-24T04:16:44Z,2110000,False,,,0,,T. Prince loose ball personal FOUL (3 PF),"[1627752, 1629640]",1610612747.0,LAL,loose ball,,,Prince,T. Prince,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,202037.0,3.0,0.0,Johnson,1629640.0,,,,
215,PT10M04.00S,2024-02-24T04:16:54.2Z,2,REGULAR,substitution,out,[],1627752,,,1610612759,37,31,2024-02-24T04:17:00Z,2130000,False,,,0,,SUB out: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT10M04.00S,2024-02-24T04:16:54.2Z,2,REGULAR,substitution,in,[],1629060,,,1610612759,37,31,2024-02-24T04:17:00Z,2140000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT09M58.00S,2024-02-24T04:17:09.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631103,82.70367936925098,54.411764705882355,1610612759,37,31,2024-02-24T04:17:15Z,2150000,False,22.0,110.0,1,right,MISS M. Branham 11' driving floating Shot,[1631103],1610612759.0,SAS,driving floating,,,Branham,M. Branham,,,,,In The Paint (Non-RA),8-16 Center,,,,11.23,Missed,,,,,,,,,,,,,,,
218,PT09M54.00S,2024-02-24T04:17:13.8Z,2,REGULAR,rebound,defensive,[],1626156,,,1610612747,37,31,2024-02-24T04:17:15Z,2160000,False,,,0,,D. Russell REBOUND (Off:0 Def:2),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,217.0,2.0,2.0,0.0,,,,,,,,,,,
219,PT09M48.00S,2024-02-24T04:17:18.7Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1626156,12.270039421813408,57.84313725490196,1610612747,37,31,2024-02-24T04:18:35Z,2170000,False,-39.0,63.0,1,left,MISS D. Russell 7' driving bank Shot,[1626156],1610612747.0,LAL,driving bank,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,,7.4,Missed,,,,,,,,,,,,,,,
220,PT09M45.00S,2024-02-24T04:17:21.7Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,37,31,2024-02-24T04:18:35Z,2180000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:7),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,219.0,7.0,7.0,0.0,,,,,,,,,,,
221,PT09M40.00S,2024-02-24T04:17:28.2Z,2,REGULAR,foul,personal,['2freethrow'],1629637,,,1610612759,37,31,2024-02-24T04:17:50Z,2190000,False,,,0,,J. Hayes shooting personal FOUL (1 PF) (Wembanyama 2 FT),"[1629637, 1641705]",1610612747.0,LAL,shooting,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1627526.0,1.0,0.0,Wembanyama,1641705.0,,,,
223,PT09M40.00S,2024-02-24T04:18:07.3Z,2,REGULAR,freethrow,1 of 2,[],1641705,,,1610612759,37,32,2024-02-24T04:18:07Z,2210000,False,,,0,,V. Wembanyama Free Throw 1 of 2 (17 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,Made,,,,,,,,,,,,17.0,,,
224,PT09M40.00S,2024-02-24T04:18:08.2Z,2,REGULAR,substitution,out,[],1626224,,,1610612759,37,32,2024-02-24T04:18:20Z,2220000,False,,,0,,SUB out: C. Osman,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT09M40.00S,2024-02-24T04:18:08.2Z,2,REGULAR,substitution,out,[],1631103,,,1610612759,37,32,2024-02-24T04:18:20Z,2230000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT09M40.00S,2024-02-24T04:18:08.2Z,2,REGULAR,substitution,in,[],1631110,,,1610612759,37,32,2024-02-24T04:18:20Z,2240000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT09M40.00S,2024-02-24T04:18:08.2Z,2,REGULAR,substitution,in,[],1630577,,,1610612759,37,32,2024-02-24T04:18:20Z,2250000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT09M40.00S,2024-02-24T04:18:36.3Z,2,REGULAR,freethrow,2 of 2,[],1641705,,,1610612759,37,33,2024-02-24T04:18:36Z,2260000,False,,,0,,V. Wembanyama Free Throw 2 of 2 (18 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,Made,,,,,,,,,,,,18.0,,,
229,PT09M25.00S,2024-02-24T04:18:52.4Z,2,REGULAR,2pt,Jump Shot,[],2544,22.78252299605782,63.48039215686275,1610612747,39,33,2024-02-24T04:18:57Z,2270000,False,-67.0,162.0,1,left,L. James 17' pullup Jump Shot (10 PTS),[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Mid-Range,16-24 Left Center,,,,17.52,Made,,,,,,,,,,,,10.0,,,
230,PT09M14.00S,2024-02-24T04:19:03.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631104,85.3318002628121,49.26470588235294,1610612759,39,35,2024-02-24T04:19:08Z,2280000,False,-4.0,85.0,1,right,B. Wesley 8' driving floating Jump Shot (4 PTS),[1631104],1610612759.0,SAS,driving floating,,,Wesley,B. Wesley,,,,,In The Paint (Non-RA),8-16 Center,,,,8.55,Made,,,,,,,,,,,,4.0,,,
231,PT09M00.00S,2024-02-24T04:19:16.5Z,2,REGULAR,3pt,Jump Shot,[],1626156,29.352825229960573,79.90196078431373,1610612747,42,35,2024-02-24T04:19:22Z,2290000,False,-150.0,223.0,1,left,D. Russell 26' 3PT  (10 PTS) (L. James 4 AST),"[1626156, 2544]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,,26.88,Made,,,,,,,,,,,,10.0,L. James,2544.0,4.0
233,PT08M45.00S,2024-02-24T04:19:32.4Z,2,REGULAR,3pt,Jump Shot,[],1631110,74.95072273324573,87.74509803921569,1610612759,42,35,2024-02-24T04:19:36Z,2310000,False,189.0,183.0,1,right,MISS J. Sochan 26' 3PT,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Right Center,,,,26.29,Missed,,,,,,,,,,,,,,,
234,PT08M42.00S,2024-02-24T04:19:35.4Z,2,REGULAR,rebound,defensive,[],1629637,,,1610612747,42,35,2024-02-24T04:19:36Z,2320000,False,,,0,,J. Hayes REBOUND (Off:1 Def:1),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Above the Break 3,24+ Right Center,,,,,,233.0,2.0,1.0,1.0,,,,,,,,,,,
235,PT08M37.00S,2024-02-24T04:19:40.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629060,6.356767411300922,47.30392156862745,1610612747,44,35,2024-02-24T04:19:49Z,2330000,False,13.0,7.0,1,left,R. Hachimura running reverse Layup (5 PTS) (L. James 5 AST),"[1629060, 2544]",1610612747.0,LAL,running reverse,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,1.53,Made,,,,,,,,,,,,5.0,L. James,2544.0,5.0
237,PT08M22.00S,2024-02-24T04:19:55.4Z,2,REGULAR,3pt,Jump Shot,[],1630577,70.08869908015768,80.88235294117646,1610612759,44,35,2024-02-24T04:20:00Z,2350000,False,154.0,229.0,1,right,MISS J. Champagnie 27' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,,,,27.59,Missed,,,,,,,,,,,,,,,
238,PT08M18.00S,2024-02-24T04:19:59.4Z,2,REGULAR,rebound,offensive,[],1631104,,,1610612759,44,35,2024-02-24T04:20:00Z,2360000,False,,,0,,B. Wesley REBOUND (Off:1 Def:0),[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Above the Break 3,24+ Right Center,,,,,,237.0,1.0,0.0,1.0,,,,,,,,,,,
239,PT08M13.00S,2024-02-24T04:20:04.7Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1641705,87.82851511169514,44.11764705882353,1610612759,44,35,2024-02-24T04:20:09Z,2370000,False,-29.0,62.0,1,right,MISS V. Wembanyama 6' bank Hook,[1641705],1610612759.0,SAS,bank,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,6.85,Missed,,,,,,,,,,,,,,,
240,PT08M10.00S,2024-02-24T04:20:07.7Z,2,REGULAR,rebound,defensive,[],1629637,,,1610612747,44,35,2024-02-24T04:20:09Z,2380000,False,,,0,,J. Hayes REBOUND (Off:1 Def:2),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,239.0,3.0,2.0,1.0,,,,,,,,,,,
241,PT08M05.00S,2024-02-24T04:20:12.4Z,2,REGULAR,3pt,Jump Shot,[],1626156,30.404073587385014,27.696078431372555,1610612747,47,35,2024-02-24T04:20:28Z,2390000,False,112.0,233.0,1,left,D. Russell 25' 3PT  (13 PTS) (L. James 6 AST),"[1626156, 2544]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,,,,25.86,Made,,,,,,,,,,,,13.0,L. James,2544.0,6.0
243,PT08M03.00S,2024-02-24T04:20:19.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,47,35,2024-02-24T04:20:19Z,2410000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT08M03.00S,2024-02-24T04:23:06.0Z,2,REGULAR,substitution,out,[],203915,,,1610612759,47,35,2024-02-24T04:23:23Z,2420000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT08M03.00S,2024-02-24T04:23:06.0Z,2,REGULAR,substitution,out,[],1641705,,,1610612759,47,35,2024-02-24T04:23:23Z,2430000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT08M03.00S,2024-02-24T04:23:06.0Z,2,REGULAR,substitution,out,[],1629640,,,1610612759,47,35,2024-02-24T04:23:23Z,2440000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT08M03.00S,2024-02-24T04:23:06.0Z,2,REGULAR,substitution,in,[],1631108,,,1610612759,47,35,2024-02-24T04:23:23Z,2450000,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT08M03.00S,2024-02-24T04:23:06.0Z,2,REGULAR,substitution,in,[],1628380,,,1610612759,47,35,2024-02-24T04:23:23Z,2460000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT08M03.00S,2024-02-24T04:23:06.0Z,2,REGULAR,substitution,in,[],1630170,,,1610612759,47,35,2024-02-24T04:23:23Z,2470000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT07M51.00S,2024-02-24T04:23:35.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631110,80.33837056504599,43.13725490196079,1610612759,47,35,2024-02-24T04:23:40Z,2480000,False,-34.0,132.0,1,right,MISS J. Sochan 13' Jump Shot,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Center,,,,13.67,Missed,,,,,,,,,,,,,,,
251,PT07M48.00S,2024-02-24T04:23:39.0Z,2,REGULAR,rebound,offensive,[],1631104,,,1610612759,47,35,2024-02-24T04:23:39Z,2490000,False,,,0,,B. Wesley REBOUND (Off:2 Def:0),[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,250.0,2.0,0.0,2.0,,,,,,,,,,,
252,PT07M40.00S,2024-02-24T04:23:47.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631104,84.93758212877792,95.34313725490196,1610612759,47,35,2024-02-24T04:23:51Z,2500000,False,227.0,89.0,1,right,MISS B. Wesley 24' 3PT,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Right Corner 3,24+ Right,,,,24.36,Missed,,,,,,,,,,,,,,,
253,PT07M36.00S,2024-02-24T04:23:51.1Z,2,REGULAR,rebound,offensive,[],1631110,,,1610612759,47,35,2024-02-24T04:23:51Z,2510000,False,,,0,,J. Sochan REBOUND (Off:3 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Right Corner 3,24+ Right,,,,,,252.0,4.0,1.0,3.0,,,,,,,,,,,
254,PT07M31.00S,2024-02-24T04:23:55.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628380,89.27398160315374,55.63725490196079,1610612759,47,37,2024-02-24T04:24:00Z,2520000,False,28.0,48.0,1,right,Z. Collins driving Layup (4 PTS) (J. Sochan 3 AST),"[1628380, 1631110]",1610612759.0,SAS,driving,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,5.59,Made,,,,,,,,,,,,4.0,J. Sochan,1631110.0,3.0
256,PT07M13.00S,2024-02-24T04:24:13.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],2544,8.065045992115643,41.17647058823529,1610612747,47,37,2024-02-24T04:24:17Z,2540000,False,44.0,23.0,1,left,MISS L. James driving Hook,[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,4.99,Missed,,,,,,,,,,,,,,,
257,PT07M10.00S,2024-02-24T04:24:16.5Z,2,REGULAR,rebound,defensive,[],1630577,,,1610612759,47,37,2024-02-24T04:24:17Z,2550000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:1),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,256.0,1.0,1.0,0.0,,,,,,,,,,,
258,PT07M02.00S,2024-02-24T04:24:26.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629637,,,1610612759,47,37,2024-02-24T04:24:35Z,2560000,False,,,0,,J. Hayes shooting personal FOUL (2 PF) (Vassell 2 FT),"[1629637, 1630170]",1610612747.0,LAL,shooting,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,200834.0,2.0,0.0,Vassell,1630170.0,,,,
260,PT07M02.00S,2024-02-24T04:24:53.4Z,2,REGULAR,freethrow,1 of 2,[],1630170,,,1610612759,47,38,2024-02-24T04:24:53Z,2580000,False,,,0,,D. Vassell Free Throw 1 of 2 (1 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,Made,,,,,,,,,,,,1.0,,,
