actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
429,PT07M07.00S,2023-12-06T04:44:56.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203994,84.1491458607096,49.01960784313726,1610612756,63,63,2023-12-06T04:45:00Z,4260000,False,-5.0,96.0,1,right,MISS J. Nurkic 9' floating Shot,[203994],1610612756.0,PHX,floating,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),8-16 Center,9.66,Missed,,,,,,,,,,,,,,,,,,
430,PT07M04.00S,2023-12-06T04:44:58.2Z,3,REGULAR,rebound,defensive,[],1630559,,,1610612747,63,63,2023-12-06T04:44:58Z,4270000,False,,,0,,A. Reaves REBOUND (Off:0 Def:3),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,,,429.0,,,,,,,3.0,3.0,0.0,,,,,,,,
431,PT06M58.00S,2023-12-06T04:45:04.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,6.750985545335084,53.18627450980392,1610612747,65,63,2023-12-06T04:45:12Z,4280000,False,-16.0,11.0,1,left,A. Reaves driving Layup (6 PTS),[1630559],1610612747.0,LAL,driving,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,1.93,Made,,6.0,,,,,,,,,,,,,,,,
432,PT06M46.00S,2023-12-06T04:45:15.6Z,3,REGULAR,3pt,Jump Shot,[],1628960,67.32917214191853,59.55882352941176,1610612756,65,66,2023-12-06T04:47:51Z,4290000,False,48.0,255.0,1,right,G. Allen 25' 3PT pullup (21 PTS),[1628960],1610612756.0,PHX,pullup,,,Allen,G. Allen,,,,,Above the Break 3,24+ Center,25.9,Made,,21.0,,,,,,,,,,,,,,,,
433,PT06M31.00S,2023-12-06T04:45:30.9Z,3,REGULAR,3pt,Jump Shot,[],2544,36.0155223390276,72.98560049019608,1610612747,65,66,2023-12-06T04:45:37Z,4300000,False,-115.0,286.0,1,left,MISS L. James 30' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,30.82,Missed,,,,,,,,,,,,,,,,,,
434,PT06M27.00S,2023-12-06T04:45:34.9Z,3,REGULAR,rebound,defensive,[],203994,,,1610612756,65,66,2023-12-06T04:45:37Z,4310000,False,,,0,,J. Nurkic REBOUND (Off:0 Def:6),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Left Center,,,433.0,,,,,,,6.0,6.0,0.0,,,,,,,,
435,PT06M19.00S,2023-12-06T04:45:43.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,93.82391590013141,36.00643382352941,1610612756,65,68,2023-12-06T04:45:50Z,4320000,False,-70.0,6.0,1,right,K. Durant 7' fadeaway Jump Shot (15 PTS),[201142],1610612756.0,PHX,fadeaway,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,7.02,Made,,15.0,,,,,,,,,,,,,,,,
436,PT06M04.00S,2023-12-06T04:45:58.3Z,3,REGULAR,3pt,Jump Shot,[],1630559,22.78252299605782,90.44117647058823,1610612747,68,68,2023-12-06T04:46:02Z,4330000,False,-202.0,162.0,1,left,A. Reaves 25' 3PT  (9 PTS) (L. James 8 AST),"[1630559, 2544]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,25.89,Made,,9.0,L. James,2544.0,8.0,,,,,,,,,,,,,
438,PT05M40.00S,2023-12-06T04:46:23.2Z,3,REGULAR,turnover,bad pass,[],201142,,,1610612756,68,68,2023-12-06T04:46:26Z,4350000,False,,,0,,K. Durant bad pass TURNOVER (4 TO),"[201142, 2544]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right,,,,,,,,,4.0,,,,James,2544.0,,,,,,
439,PT05M40.00S,2023-12-06T04:46:23.2Z,3,REGULAR,steal,,[],2544,,,1610612747,68,68,2023-12-06T04:46:25Z,4360000,False,,,0,,L. James STEAL (4 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
440,PT05M36.00S,2023-12-06T04:46:29.6Z,3,REGULAR,foul,personal,[],201142,,,1610612747,68,68,2023-12-06T04:46:34Z,4370000,False,,,0,,K. Durant personal FOUL (2 PF),"[201142, 1630559]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left,,,,,,,,1199.0,,,,,,,2.0,0.0,Reaves,1630559.0,,
442,PT05M36.00S,2023-12-06T04:46:44.6Z,3,REGULAR,substitution,out,[],1629629,,,1610612747,68,68,2023-12-06T04:46:51Z,4390000,False,,,0,,SUB out: C. Reddish,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT05M36.00S,2023-12-06T04:46:44.6Z,3,REGULAR,substitution,in,[],1631108,,,1610612747,68,68,2023-12-06T04:46:51Z,4400000,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT05M26.00S,2023-12-06T04:47:04.7Z,3,REGULAR,turnover,bad pass,[],1630559,,,1610612747,68,68,2023-12-06T04:47:32Z,4410000,False,,,0,,A. Reaves bad pass TURNOVER (3 TO),"[1630559, 201569]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,,,,,,,,,3.0,,,,Gordon,201569.0,,,,,,
445,PT05M26.00S,2023-12-06T04:47:04.7Z,3,REGULAR,steal,,[],201569,,,1610612756,68,68,2023-12-06T04:47:06Z,4420000,False,,,0,,E. Gordon STEAL (2 STL),[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
446,PT05M23.00S,2023-12-06T04:47:07.7Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",201569,70.48291721419186,74.50980392156863,1610612756,68,71,2023-12-06T04:47:14Z,4430000,False,123.0,225.0,1,right,E. Gordon 25' 3PT running pullup (5 PTS),[201569],1610612756.0,PHX,running pullup,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Right Center,25.62,Made,,5.0,,,,,,,,,,,,,,,,
447,PT05M04.00S,2023-12-06T04:47:26.8Z,3,REGULAR,3pt,Jump Shot,[],1629020,7.145203679369246,5.392156862745097,1610612747,68,71,2023-12-06T04:47:34Z,4440000,False,223.0,15.0,1,left,MISS J. Vanderbilt 3PT,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Right Corner 3,24+ Right,22.35,Missed,,,,,,,,,,,,,,,,,,
448,PT05M00.00S,2023-12-06T04:47:31.2Z,3,REGULAR,rebound,defensive,[],201569,,,1610612756,68,71,2023-12-06T04:47:31Z,4450000,False,,,0,,E. Gordon REBOUND (Off:0 Def:2),[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Right Corner 3,24+ Right,,,447.0,,,,,,,2.0,2.0,0.0,,,,,,,,
449,PT04M46.00S,2023-12-06T04:47:44.7Z,3,REGULAR,2pt,Jump Shot,[],201142,75.34494086727989,50.0,1610612756,68,71,2023-12-06T04:47:49Z,4460000,False,0.0,179.0,1,right,MISS K. Durant 17' pullup Shot,[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Center,17.93,Missed,,,,,,,,,,,,,,,,,,
450,PT04M42.00S,2023-12-06T04:47:48.7Z,3,REGULAR,rebound,defensive,[],1630559,,,1610612747,68,71,2023-12-06T04:47:49Z,4470000,False,,,0,,A. Reaves REBOUND (Off:0 Def:4),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Center,,,449.0,,,,,,,4.0,4.0,0.0,,,,,,,,
451,PT04M33.00S,2023-12-06T04:47:58.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,6.8823915900131425,55.3921568627451,1610612747,68,71,2023-12-06T04:48:03Z,4480000,False,-27.0,12.0,1,left,MISS A. Reaves driving Layup,[1630559],1610612747.0,LAL,driving,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,2.96,Missed,,,,,,,,,,,,,,,,,,
452,PT04M28.00S,2023-12-06T04:48:02.7Z,3,REGULAR,rebound,offensive,[],203076,,,1610612747,68,71,2023-12-06T04:48:02Z,4490000,False,,,0,,A. Davis REBOUND (Off:4 Def:3),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,451.0,,,,,,,7.0,3.0,4.0,,,,,,,,
453,PT04M28.00S,2023-12-06T04:48:02.7Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203076,5.590000152587891,50.0,1610612747,70,71,2023-12-06T04:48:05Z,4500000,False,0.0,0.0,1,left,A. Davis tip DUNK (22 PTS),[203076],1610612747.0,LAL,tip,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,0.0,Made,,22.0,,,,,,,,,,,,,,,,
454,PT04M19.00S,2023-12-06T04:48:12.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,92.82194480946123,46.568627450980394,1610612756,70,71,2023-12-06T04:48:18Z,4510000,False,-17.0,15.0,1,right,MISS D. Booker Layup,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,2.28,Missed,,,,,,,,,,,,,,,,,,
455,PT04M18.00S,2023-12-06T04:48:13.2Z,3,REGULAR,rebound,offensive,[],1626164,,,1610612756,70,71,2023-12-06T04:48:18Z,4520000,False,,,0,,D. Booker REBOUND (Off:2 Def:7),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,454.0,,,,,,,9.0,7.0,2.0,,,,,,,,
456,PT04M18.00S,2023-12-06T04:48:16.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626164,94.40999984741211,50.0,1610612756,70,71,2023-12-06T04:48:20Z,4530000,False,0.0,0.0,1,right,MISS D. Booker tip Layup,[1626164],1610612756.0,PHX,tip,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
457,PT04M18.00S,2023-12-06T04:48:16.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612747,70,71,2023-12-06T04:48:20Z,4540000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Restricted Area,0-8 Center,,,456.0,,,,,,,,,,,,,,,,,
459,PT04M18.00S,2023-12-06T04:48:18.4Z,3,REGULAR,foul,personal,[],1626164,,,1610612747,70,71,2023-12-06T04:48:51Z,4560000,False,,,0,,D. Booker loose ball personal FOUL (3 PF),"[1626164, 203076]",1610612756.0,PHX,loose ball,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,,,1199.0,,,,,,,3.0,0.0,Davis,203076.0,,
461,PT04M18.00S,2023-12-06T04:48:29.0Z,3,REGULAR,substitution,out,[],2544,,,1610612747,70,71,2023-12-06T04:48:33Z,4580000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT04M18.00S,2023-12-06T04:48:29.0Z,3,REGULAR,substitution,in,[],1629060,,,1610612747,70,71,2023-12-06T04:48:33Z,4590000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT04M18.00S,2023-12-06T04:48:34.3Z,3,REGULAR,substitution,out,[],1626164,,,1610612747,70,71,2023-12-06T04:48:42Z,4600000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT04M18.00S,2023-12-06T04:48:34.3Z,3,REGULAR,substitution,out,[],1628960,,,1610612747,70,71,2023-12-06T04:48:42Z,4610000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT04M18.00S,2023-12-06T04:48:34.3Z,3,REGULAR,substitution,in,[],1629006,,,1610612747,70,71,2023-12-06T04:48:42Z,4620000,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT04M18.00S,2023-12-06T04:48:34.3Z,3,REGULAR,substitution,in,[],1629642,,,1610612747,70,71,2023-12-06T04:48:42Z,4630000,False,,,0,,SUB in: N. Little,[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT04M02.00S,2023-12-06T04:49:01.8Z,3,REGULAR,3pt,Jump Shot,[],1631108,24.227989487516425,14.950980392156865,1610612747,73,71,2023-12-06T04:49:08Z,4640000,False,175.0,175.0,1,left,M. Christie 24' 3PT  (3 PTS) (A. Reaves 2 AST),"[1631108, 1630559]",1610612747.0,LAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Right Center,24.78,Made,,3.0,A. Reaves,1630559.0,2.0,,,,,,,,,,,,,
469,PT04M00.00S,2023-12-06T04:49:09.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,73,71,2023-12-06T04:49:09Z,4660000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT03M46.00S,2023-12-06T04:52:47.5Z,3,REGULAR,3pt,Jump Shot,[],201142,67.59198423127464,41.42156862745098,1610612756,73,74,2023-12-06T04:52:53Z,4670000,False,-43.0,252.0,1,right,K. Durant 25' 3PT  (18 PTS) (E. Gordon 2 AST),"[201142, 201569]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,25.57,Made,,18.0,E. Gordon,201569.0,2.0,,,,,,,,,,,,,
472,PT03M32.00S,2023-12-06T04:53:04.1Z,3,REGULAR,foul,personal,['2freethrow'],201142,,,1610612747,73,74,2023-12-06T04:53:14Z,4690000,False,,,0,,K. Durant shooting personal FOUL (3 PF) (Davis 2 FT),"[201142, 203076]",1610612756.0,PHX,shooting,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201639.0,,,,,,,3.0,0.0,Davis,203076.0,,
474,PT03M32.00S,2023-12-06T04:53:37.0Z,3,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,74,74,2023-12-06T04:53:37Z,4710000,False,,,0,,A. Davis Free Throw 1 of 2 (23 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,23.0,,,,,,,,,,,,,,,,
475,PT03M32.00S,2023-12-06T04:53:55.2Z,3,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,75,74,2023-12-06T04:53:55Z,4720000,False,,,0,,A. Davis Free Throw 2 of 2 (24 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,24.0,,,,,,,,,,,,,,,,
476,PT03M12.00S,2023-12-06T04:54:17.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201569,86.38304862023654,53.92156862745098,1610612756,75,76,2023-12-06T04:54:54Z,4730000,False,20.0,75.0,1,right,E. Gordon 7' driving floating Jump Shot (7 PTS) (K. Durant 4 AST),"[201569, 201142]",1610612756.0,PHX,driving floating,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),0-8 Center,7.8,Made,,7.0,K. Durant,201142.0,4.0,,,,,,,,,,,,,
478,PT02M52.00S,2023-12-06T04:54:36.2Z,3,REGULAR,3pt,Jump Shot,[],1630559,35.79172141918528,71.56862745098039,1610612747,78,76,2023-12-06T04:54:40Z,4750000,False,-108.0,284.0,1,left,A. Reaves 30' 3PT  (12 PTS) (R. Hachimura 1 AST),"[1630559, 1629060]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,30.37,Made,,12.0,R. Hachimura,1629060.0,1.0,,,,,,,,,,,,,
480,PT02M39.00S,2023-12-06T04:54:49.1Z,3,REGULAR,turnover,bad pass,[],201569,,,1610612756,78,76,2023-12-06T04:54:55Z,4770000,False,,,0,,E. Gordon bad pass TURNOVER (1 TO),"[201569, 1629020]",1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Center,,,,,,,,,1.0,,,,Vanderbilt,1629020.0,,,,,,
481,PT02M39.00S,2023-12-06T04:54:49.1Z,3,REGULAR,steal,,[],1629020,,,1610612747,78,76,2023-12-06T04:54:51Z,4780000,False,,,0,,J. Vanderbilt STEAL (1 STL),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
482,PT02M35.00S,2023-12-06T04:54:53.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629060,6.8823915900131425,45.833333333333336,1610612747,78,76,2023-12-06T04:55:03Z,4790000,False,21.0,12.0,1,left,MISS R. Hachimura running Layup,[1629060],1610612747.0,LAL,running,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,2.41,Missed,,,,,,,,,,,,,,,,,,
483,PT02M35.00S,2023-12-06T04:54:53.6Z,3,REGULAR,rebound,offensive,[],1630559,,,1610612747,78,76,2023-12-06T04:55:25Z,4800000,False,,,0,,A. Reaves REBOUND (Off:1 Def:4),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,482.0,,,,,,,5.0,4.0,1.0,,,,,,,,
484,PT02M34.00S,2023-12-06T04:55:01.9Z,3,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1630559,5.590000152587891,50.0,1610612747,80,76,2023-12-06T04:55:39Z,4810000,False,0.0,0.0,1,left,A. Reaves tip Layup (14 PTS),[1630559],1610612747.0,LAL,tip,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,0.0,Made,,14.0,,,,,,,,,,,,,,,,
485,PT02M13.00S,2023-12-06T04:55:14.8Z,3,REGULAR,3pt,Jump Shot,[],201142,67.59198423127464,67.15686274509804,1610612756,80,79,2023-12-06T04:56:05Z,4820000,False,86.0,252.0,1,right,K. Durant 26' 3PT pullup (21 PTS),[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,26.63,Made,,21.0,,,,,,,,,,,,,,,,
486,PT01M53.00S,2023-12-06T04:55:35.3Z,3,REGULAR,3pt,Jump Shot,[],1629060,24.359395532194483,15.196078431372555,1610612747,80,79,2023-12-06T04:55:39Z,4830000,False,174.0,176.0,1,left,MISS R. Hachimura 24' 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Right Center,24.78,Missed,,,,,,,,,,,,,,,,,,
487,PT01M50.00S,2023-12-06T04:55:38.3Z,3,REGULAR,rebound,defensive,[],201569,,,1610612756,80,79,2023-12-06T04:55:39Z,4840000,False,,,0,,E. Gordon REBOUND (Off:0 Def:3),[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Right Center,,,486.0,,,,,,,3.0,3.0,0.0,,,,,,,,
490,PT01M47.00S,2023-12-06T04:55:55.7Z,3,REGULAR,foul,offensive,[],201142,,,1610612756,80,79,2023-12-06T04:56:07Z,4870000,False,,,0,,K. Durant offensive FOUL (4 PF),"[201142, 1629020]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,,,,,,,,201639.0,,,,,,,4.0,0.0,Vanderbilt,1629020.0,,
492,PT01M47.00S,2023-12-06T04:55:55.7Z,3,REGULAR,turnover,offensive foul,[],201142,,,1610612756,80,79,2023-12-06T04:55:55Z,4890000,False,,,0,,K. Durant offensive foul TURNOVER (5 TO),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,,,,,,,,201639.0,5.0,,,,,,,,,,,
493,PT01M47.00S,2023-12-06T04:56:02.8Z,3,REGULAR,substitution,out,[],1631108,,,1610612747,80,79,2023-12-06T04:56:15Z,4900000,False,,,0,,SUB out: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT01M47.00S,2023-12-06T04:56:02.8Z,3,REGULAR,substitution,out,[],201569,,,1610612747,80,79,2023-12-06T04:56:15Z,4910000,False,,,0,,SUB out: E. Gordon,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT01M47.00S,2023-12-06T04:56:02.8Z,3,REGULAR,substitution,out,[],201142,,,1610612747,80,79,2023-12-06T04:56:15Z,4920000,False,,,0,,SUB out: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT01M47.00S,2023-12-06T04:56:02.8Z,3,REGULAR,substitution,in,[],2544,,,1610612747,80,79,2023-12-06T04:56:15Z,4930000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT01M47.00S,2023-12-06T04:56:02.8Z,3,REGULAR,substitution,in,[],1626164,,,1610612747,80,79,2023-12-06T04:56:15Z,4940000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT01M47.00S,2023-12-06T04:56:02.8Z,3,REGULAR,substitution,in,[],1628960,,,1610612747,80,79,2023-12-06T04:56:15Z,4950000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT01M36.00S,2023-12-06T04:56:27.4Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630559,22.38830486202366,63.970588235294116,1610612747,80,79,2023-12-06T04:56:31Z,4960000,False,-70.0,158.0,1,left,MISS A. Reaves 17' fadeaway Shot,[1630559],1610612747.0,LAL,fadeaway,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Left Center,17.28,Missed,,,,,,,,,,,,,,,,,,
500,PT01M33.00S,2023-12-06T04:56:30.4Z,3,REGULAR,rebound,defensive,[],1629642,,,1610612756,80,79,2023-12-06T04:56:31Z,4970000,False,,,0,,N. Little REBOUND (Off:0 Def:1),[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,Mid-Range,16-24 Left Center,,,499.0,,,,,,,1.0,1.0,0.0,,,,,,,,
501,PT01M21.00S,2023-12-06T04:56:44.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",2544,,,1610612756,80,79,2023-12-06T04:56:50Z,4980000,False,,,0,,L. James shooting personal FOUL (3 PF) (Nurkic 2 FT),"[2544, 203994]",1610612747.0,LAL,shooting,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,,201639.0,,,,,,,3.0,0.0,Nurkic,203994.0,,
503,PT01M21.00S,2023-12-06T04:57:05.5Z,3,REGULAR,freethrow,1 of 2,[],203994,,,1610612756,80,79,2023-12-06T04:57:05Z,5000000,False,,,0,,MISS J. Nurkic Free Throw 1 of 2,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
504,PT01M21.00S,2023-12-06T04:57:05.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,80,79,2023-12-06T04:57:05Z,5010000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,503.0,,,,,,,,,,,,,,,,,
505,PT01M21.00S,2023-12-06T04:57:22.0Z,3,REGULAR,freethrow,2 of 2,[],203994,,,1610612756,80,80,2023-12-06T04:57:22Z,5020000,False,,,0,,J. Nurkic Free Throw 2 of 2 (3 PTS),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,Made,,3.0,,,,,,,,,,,,,,,,
506,PT01M00.00S,2023-12-06T04:57:44.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,19.44809461235218,60.00306372549019,1610612747,80,80,2023-12-06T04:57:50Z,5030000,False,-50.0,130.0,1,left,MISS L. James 13' fadeaway Shot,[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,13.96,Missed,,,,,,,,,,,,,,,,,,
507,PT00M56.70S,2023-12-06T04:57:48.2Z,3,REGULAR,rebound,defensive,[],1628960,,,1610612756,80,80,2023-12-06T04:57:50Z,5040000,False,,,0,,G. Allen REBOUND (Off:0 Def:2),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,506.0,,,,,,,2.0,2.0,0.0,,,,,,,,
508,PT00M47.70S,2023-12-06T04:57:58.3Z,3,REGULAR,3pt,Jump Shot,[],1628960,77.71024967148489,10.539215686274503,1610612756,80,80,2023-12-06T04:58:03Z,5050000,False,-197.0,157.0,1,right,MISS G. Allen 25' 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,25.21,Missed,,,,,,,,,,,,,,,,,,
509,PT00M43.60S,2023-12-06T04:58:02.4Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,80,80,2023-12-06T04:58:03Z,5060000,False,,,0,,L. James REBOUND (Off:3 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,508.0,,,,,,,5.0,2.0,3.0,,,,,,,,
510,PT00M40.50S,2023-12-06T04:58:08.8Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1630559,13.251478318002626,69.04105392156863,1610612747,82,80,2023-12-06T04:58:39Z,5070000,False,-95.0,72.0,1,left,A. Reaves 11' driving floating bank Jump Shot (16 PTS) (L. James 9 AST),"[1630559, 2544]",1610612747.0,LAL,driving floating bank,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Left,11.94,Made,,16.0,L. James,2544.0,9.0,,,,,,,,,,,,,
511,PT00M40.50S,2023-12-06T04:58:12.0Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629642,,,1610612747,82,80,2023-12-06T04:58:34Z,5080000,False,,,0,,N. Little shooting personal FOUL (1 PF) (Reaves 1 FT),"[1629642, 1630559]",1610612756.0,PHX,shooting,,,Little,N. Little,,,,,Mid-Range,8-16 Left,,,,,,,,201639.0,,,,,,,1.0,0.0,Reaves,1630559.0,,
514,PT00M40.50S,2023-12-06T04:58:35.1Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1630559,,,1610612747,83,80,2023-12-06T04:58:35Z,5100000,False,,,0,,A. Reaves Free Throw 1 of 1 (17 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,,17.0,,,,,,,,,,,,,,,,
