actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
428,PT06M17.00S,2024-02-14T05:03:04.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630559,90.71944809461235,44.36274509803921,1610612747,81,61,2024-02-14T05:03:09Z,4260000,False,-28.0,35.0,1,right,MISS A. Reaves driving reverse Layup,[1630559],1610612747.0,LAL,driving reverse,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,4.47,,,,,,,,,,,
429,PT06M15.00S,2024-02-14T05:03:06.7Z,3,REGULAR,rebound,defensive,[],1630595,,,1610612765,81,61,2024-02-14T05:03:09Z,4270000,False,,,0,,C. Cunningham REBOUND (Off:1 Def:6),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,428.0,,,,,,7.0,6.0,1.0,,,,,
430,PT06M13.00S,2024-02-14T05:03:08.8Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1641709,7.933639947437584,54.16666666666667,1610612765,81,63,2024-02-14T05:07:03Z,4280000,False,-21.0,22.0,1,left,A. Thompson running DUNK (13 PTS) (C. Cunningham 5 AST),"[1641709, 1630595]",1610612765.0,DET,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,Made,,13.0,3.03,C. Cunningham,1630595.0,5.0,,,,,,,,
432,PT05M53.00S,2024-02-14T05:03:29.8Z,3,REGULAR,turnover,out-of-bounds,[],2544,,,1610612747,81,63,2024-02-14T05:03:35Z,4300000,False,,,0,,L. James bad pass out-of-bounds TURNOVER (3 TO),[2544],1610612747.0,LAL,bad pass,,,James,L. James,,,,,Restricted Area,0-8 Center,202035.0,,,,,,,,,,,,,,,3.0,,,,
433,PT05M39.00S,2024-02-14T05:03:49.4Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630595,21.862680683311424,48.0392156862745,1610612765,81,65,2024-02-14T05:05:37Z,4310000,False,10.0,153.0,1,left,C. Cunningham 15' pullup Jump Shot (6 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Center,,,,,,Made,,6.0,15.33,,,,,,,,,,,
434,PT05M18.00S,2024-02-14T05:04:10.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629060,92.0335085413929,53.92156862745098,1610612747,83,65,2024-02-14T05:04:27Z,4320000,False,20.0,22.0,1,right,R. Hachimura cutting DUNK (13 PTS) (L. James 8 AST),"[1629060, 2544]",1610612747.0,LAL,cutting,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,,Made,,13.0,2.98,L. James,2544.0,8.0,,,,,,,,
436,PT05M06.00S,2024-02-14T05:04:22.2Z,3,REGULAR,3pt,Jump Shot,[],1631323,29.09001314060447,25.24509803921569,1610612765,83,68,2024-02-14T05:04:30Z,4340000,False,124.0,221.0,1,left,S. Fontecchio 25' 3PT  (8 PTS) (C. Cunningham 6 AST),"[1631323, 1630595]",1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,8.0,25.32,C. Cunningham,1630595.0,6.0,,,,,,,,
438,PT04M41.00S,2024-02-14T05:04:48.3Z,3,REGULAR,3pt,Jump Shot,[],203076,71.40275952693824,16.911764705882348,1610612747,83,68,2024-02-14T05:04:52Z,4360000,False,-165.0,216.0,1,right,MISS A. Davis 27' 3PT,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,27.23,,,,,,,,,,,
439,PT04M38.00S,2024-02-14T05:04:51.3Z,3,REGULAR,rebound,defensive,[],1631323,,,1610612765,83,68,2024-02-14T05:04:52Z,4370000,False,,,0,,S. Fontecchio REBOUND (Off:1 Def:3),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Left Center,,,,,,,438.0,,,,,,4.0,3.0,1.0,,,,,
440,PT04M32.00S,2024-02-14T05:04:56.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631093,26.19908015768725,85.5392156862745,1610612765,83,71,2024-02-14T05:05:05Z,4380000,False,-178.0,194.0,1,left,J. Ivey 26' 3PT running (13 PTS) (S. Fontecchio 4 AST),"[1631093, 1631323]",1610612765.0,DET,running,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,13.0,26.29,S. Fontecchio,1631323.0,4.0,,,,,,,,
442,PT04M16.00S,2024-02-14T05:05:12.0Z,3,REGULAR,3pt,Jump Shot,[],2544,66.93495400788436,43.38235294117647,1610612747,86,71,2024-02-14T05:05:19Z,4400000,False,-33.0,258.0,1,right,L. James 26' 3PT  (17 PTS) (R. Hachimura 1 AST),"[2544, 1629060]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,,,,,,Made,,17.0,26.04,R. Hachimura,1629060.0,1.0,,,,,,,,
444,PT03M54.00S,2024-02-14T05:05:34.4Z,3,REGULAR,2pt,Jump Shot,[],1630595,21.73127463863338,72.54901960784314,1610612765,86,73,2024-02-14T05:05:40Z,4420000,False,-113.0,152.0,1,left,C. Cunningham 18' pullup Jump Shot (8 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Left Center,,,,,,Made,,8.0,18.91,,,,,,,,,,,
445,PT03M37.00S,2024-02-14T05:05:51.6Z,3,REGULAR,3pt,Jump Shot,[],1630559,94.13600525624179,98.03921568627452,1610612747,86,73,2024-02-14T05:05:58Z,4430000,False,240.0,3.0,1,right,MISS A. Reaves 24' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,24.02,,,,,,,,,,,
446,PT03M32.00S,2024-02-14T05:05:56.6Z,3,REGULAR,rebound,offensive,[],1629060,,,1610612747,86,73,2024-02-14T05:05:58Z,4440000,False,,,0,,R. Hachimura REBOUND (Off:1 Def:3),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Right Corner 3,24+ Right,,,,,,,445.0,,,,,,4.0,3.0,1.0,,,,,
447,PT03M31.00S,2024-02-14T05:05:57.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629060,92.95335085413929,54.411764705882355,1610612747,88,73,2024-02-14T05:06:02Z,4450000,False,22.0,14.0,1,right,R. Hachimura putback DUNK (15 PTS),[1629060],1610612747.0,LAL,putback,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,,Made,,15.0,2.6,,,,,,,,,,,
448,PT03M24.00S,2024-02-14T05:06:06.9Z,3,REGULAR,foul,personal,['2freethrow'],1630559,,,1610612765,88,73,2024-02-14T05:06:14Z,4460000,False,,,0,,A. Reaves shooting personal FOUL (3 PF) (Cunningham 2 FT),"[1630559, 1630595]",1610612747.0,LAL,shooting,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,203054.0,3.0,0.0,Cunningham,1630595.0,,,,,,,,,,,,,,,
450,PT03M24.00S,2024-02-14T05:06:33.4Z,3,REGULAR,freethrow,1 of 2,[],1630595,,,1610612765,88,74,2024-02-14T05:06:33Z,4480000,False,,,0,,C. Cunningham Free Throw 1 of 2 (9 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,Made,,9.0,,,,,,,,,,,,
451,PT03M24.00S,2024-02-14T05:06:34.6Z,3,REGULAR,substitution,out,[],203076,,,1610612765,88,74,2024-02-14T05:07:02Z,4490000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT03M24.00S,2024-02-14T05:06:34.6Z,3,REGULAR,substitution,out,[],2544,,,1610612765,88,74,2024-02-14T05:07:02Z,4500000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT03M24.00S,2024-02-14T05:06:34.6Z,3,REGULAR,substitution,out,[],1629060,,,1610612765,88,74,2024-02-14T05:07:02Z,4510000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT03M24.00S,2024-02-14T05:06:34.6Z,3,REGULAR,substitution,out,[],1631105,,,1610612765,88,74,2024-02-14T05:07:02Z,4520000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT03M24.00S,2024-02-14T05:06:34.6Z,3,REGULAR,substitution,out,[],1641709,,,1610612765,88,74,2024-02-14T05:07:02Z,4530000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT03M24.00S,2024-02-14T05:06:34.6Z,3,REGULAR,substitution,out,[],1631093,,,1610612765,88,74,2024-02-14T05:07:02Z,4540000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT03M24.00S,2024-02-14T05:06:34.6Z,3,REGULAR,substitution,in,[],1626156,,,1610612765,88,74,2024-02-14T05:07:02Z,4550000,False,,,0,,SUB in: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT03M24.00S,2024-02-14T05:06:34.6Z,3,REGULAR,substitution,in,[],1627752,,,1610612765,88,74,2024-02-14T05:07:02Z,4560000,False,,,0,,SUB in: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT03M24.00S,2024-02-14T05:06:34.6Z,3,REGULAR,substitution,in,[],1626174,,,1610612765,88,74,2024-02-14T05:07:02Z,4570000,False,,,0,,SUB in: C. Wood,[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT03M24.00S,2024-02-14T05:06:34.6Z,3,REGULAR,substitution,in,[],1628972,,,1610612765,88,74,2024-02-14T05:07:02Z,4580000,False,,,0,,SUB in: T. Brown Jr.,[1628972],1610612765.0,DET,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT03M24.00S,2024-02-14T05:06:34.6Z,3,REGULAR,substitution,in,[],1630164,,,1610612765,88,74,2024-02-14T05:07:02Z,4590000,False,,,0,,SUB in: J. Wiseman,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT03M24.00S,2024-02-14T05:06:34.6Z,3,REGULAR,substitution,in,[],203095,,,1610612765,88,74,2024-02-14T05:07:02Z,4600000,False,,,0,,SUB in: E. Fournier,[203095],1610612765.0,DET,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT03M24.00S,2024-02-14T05:07:08.5Z,3,REGULAR,freethrow,2 of 2,[],1630595,,,1610612765,88,75,2024-02-14T05:07:08Z,4610000,False,,,0,,C. Cunningham Free Throw 2 of 2 (10 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,Made,,10.0,,,,,,,,,,,,
464,PT03M14.00S,2024-02-14T05:07:26.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203095,,,1610612747,88,75,2024-02-14T05:07:40Z,4620000,False,,,0,,E. Fournier personal FOUL (1 PF) (Russell 2 FT),"[203095, 1626156]",1610612765.0,DET,,,,Fournier,E. Fournier,,,,,Mid-Range,16-24 Left Center,202035.0,1.0,0.0,Russell,1626156.0,,,,,,,,,,,,,,,
466,PT03M14.00S,2024-02-14T05:07:50.6Z,3,REGULAR,freethrow,1 of 2,[],1626156,,,1610612747,88,75,2024-02-14T05:07:50Z,4640000,False,,,0,,MISS D. Russell Free Throw 1 of 2,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
467,PT03M14.00S,2024-02-14T05:07:50.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,88,75,2024-02-14T05:07:50Z,4650000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,466.0,,,,,,,,,,,,,
468,PT03M14.00S,2024-02-14T05:07:52.6Z,3,REGULAR,substitution,out,[],1630559,,,1610612747,88,75,2024-02-14T05:08:04Z,4660000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT03M14.00S,2024-02-14T05:07:52.6Z,3,REGULAR,substitution,out,[],1630595,,,1610612747,88,75,2024-02-14T05:08:04Z,4670000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT03M14.00S,2024-02-14T05:07:52.6Z,3,REGULAR,substitution,out,[],1631323,,,1610612747,88,75,2024-02-14T05:08:04Z,4680000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT03M14.00S,2024-02-14T05:07:52.6Z,3,REGULAR,substitution,in,[],1629637,,,1610612747,88,75,2024-02-14T05:08:04Z,4690000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT03M14.00S,2024-02-14T05:07:52.6Z,3,REGULAR,substitution,in,[],1629003,,,1610612747,88,75,2024-02-14T05:08:04Z,4700000,False,,,0,,SUB in: S. Milton,[1629003],1610612765.0,DET,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT03M14.00S,2024-02-14T05:07:52.6Z,3,REGULAR,substitution,in,[],1631204,,,1610612747,88,75,2024-02-14T05:08:04Z,4710000,False,,,0,,SUB in: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT03M14.00S,2024-02-14T05:08:08.9Z,3,REGULAR,freethrow,2 of 2,[],1626156,,,1610612747,89,75,2024-02-14T05:08:08Z,4720000,False,,,0,,D. Russell Free Throw 2 of 2 (19 PTS),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,Made,,19.0,,,,,,,,,,,,
475,PT02M57.00S,2024-02-14T05:08:27.4Z,3,REGULAR,3pt,Jump Shot,[],1628972,31.718134034165573,70.34313725490196,1610612765,89,75,2024-02-14T05:08:32Z,4730000,False,-102.0,246.0,1,left,MISS T. Brown Jr. 26' 3PT - blocked,"[1628972, 1626174]",1610612765.0,DET,,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,26.59,,,,,,,,Wood,1626174.0,,
476,PT02M57.00S,2024-02-14T05:08:27.4Z,3,REGULAR,block,,[],1626174,,,1610612765,89,75,2024-02-14T05:08:30Z,4740000,False,,,0,,C. Wood BLOCK (1 BLK),[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
477,PT02M53.00S,2024-02-14T05:08:31.4Z,3,REGULAR,rebound,defensive,[],1629637,,,1610612747,89,75,2024-02-14T05:08:32Z,4750000,False,,,0,,J. Hayes REBOUND (Off:0 Def:4),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Above the Break 3,24+ Left Center,,,,,,,475.0,,,,,,4.0,4.0,0.0,,,,,
478,PT02M47.00S,2024-02-14T05:08:38.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,89.4053876478318,49.754901960784316,1610612747,91,75,2024-02-14T05:08:47Z,4760000,False,-1.0,47.0,1,right,S. Dinwiddie driving floating Jump Shot (2 PTS),[203915],1610612747.0,LAL,driving floating,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,2.0,4.71,,,,,,,,,,,
479,PT02M47.00S,2024-02-14T05:08:43.7Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203095,,,1610612747,91,75,2024-02-14T05:08:51Z,4770000,False,,,0,,E. Fournier shooting personal FOUL (2 PF) (Dinwiddie 1 FT),"[203095, 203915]",1610612765.0,DET,shooting,,,Fournier,E. Fournier,,,,,In The Paint (Non-RA),0-8 Center,202041.0,2.0,0.0,Dinwiddie,203915.0,,,,,,,,,,,,,,,
481,PT02M47.00S,2024-02-14T05:08:54.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,91,75,2024-02-14T05:12:19Z,4790000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT02M47.00S,2024-02-14T05:11:51.1Z,3,REGULAR,freethrow,1 of 1,[],203915,,,1610612747,92,75,2024-02-14T05:11:51Z,4800000,False,,,0,,S. Dinwiddie Free Throw 1 of 1 (3 PTS),[203915],1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,Made,,3.0,,,,,,,,,,,,
483,PT02M31.00S,2024-02-14T05:12:02.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203095,19.8915900131406,50.73529411764706,1610612765,92,77,2024-02-14T05:12:07Z,4810000,False,-4.0,134.0,1,left,E. Fournier 13' step back Jump Shot (8 PTS) (M. Sasser 5 AST),"[203095, 1631204]",1610612765.0,DET,step back,,,Fournier,E. Fournier,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,8.0,13.46,M. Sasser,1631204.0,5.0,,,,,,,,
485,PT02M18.00S,2024-02-14T05:12:16.4Z,3,REGULAR,turnover,bad pass,[],203915,,,1610612747,92,77,2024-02-14T05:12:20Z,4830000,False,,,0,,S. Dinwiddie bad pass TURNOVER (3 TO),"[203915, 203095]",1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,3.0,,,Fournier,203095.0
486,PT02M18.00S,2024-02-14T05:12:16.4Z,3,REGULAR,steal,,[],203095,,,1610612765,92,77,2024-02-14T05:12:19Z,4840000,False,,,0,,E. Fournier STEAL (2 STL),[203095],1610612765.0,DET,,,,Fournier,E. Fournier,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
487,PT02M13.00S,2024-02-14T05:12:21.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630164,8.196452036793687,50.0,1610612765,92,77,2024-02-14T05:15:08Z,4850000,False,0.0,25.0,1,left,MISS J. Wiseman running Layup,[1630164],1610612765.0,DET,running,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.45,,,,,,,,,,,
488,PT02M10.00S,2024-02-14T05:12:24.3Z,3,REGULAR,rebound,offensive,[],1630164,,,1610612765,92,77,2024-02-14T05:12:33Z,4860000,False,,,0,,J. Wiseman REBOUND (Off:3 Def:2),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,,,487.0,,,,,,5.0,2.0,3.0,,,,,
489,PT02M10.00S,2024-02-14T05:12:24.4Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630164,5.590000152587891,50.0,1610612765,92,77,2024-02-14T05:12:39Z,4870000,False,0.0,0.0,1,left,MISS J. Wiseman tip Layup,[1630164],1610612765.0,DET,tip,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,0.0,,,,,,,,,,,
490,PT02M09.00S,2024-02-14T05:12:25.4Z,3,REGULAR,rebound,offensive,[],1628972,,,1610612765,92,77,2024-02-14T05:12:39Z,4880000,False,,,0,,T. Brown Jr. REBOUND (Off:1 Def:3),[1628972],1610612765.0,DET,,,,Brown Jr.,T. Brown Jr.,,,,,Restricted Area,0-8 Center,,,,,,,489.0,,,,,,4.0,3.0,1.0,,,,,
491,PT02M08.00S,2024-02-14T05:12:26.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629003,7.145203679369246,49.01960784313726,1610612765,92,79,2024-02-14T05:12:38Z,4890000,False,5.0,15.0,1,left,S. Milton cutting Layup (4 PTS) (T. Brown Jr. 2 AST),"[1629003, 1628972]",1610612765.0,DET,cutting,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,,,,,,Made,,4.0,1.55,T. Brown Jr.,1628972.0,2.0,,,,,,,,
493,PT01M55.00S,2024-02-14T05:12:38.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,86.12023653088042,48.28431372549019,1610612747,92,79,2024-02-14T05:12:50Z,4910000,False,-9.0,78.0,1,right,MISS D. Russell 7' driving floating Shot,[1626156],1610612747.0,LAL,driving floating,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,7.85,,,,,,,,,,,
494,PT01M53.00S,2024-02-14T05:12:41.2Z,3,REGULAR,rebound,offensive,[],1626156,,,1610612747,92,79,2024-02-14T05:12:41Z,4920000,False,,,0,,D. Russell REBOUND (Off:1 Def:0),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,493.0,,,,,,1.0,0.0,1.0,,,,,
495,PT01M52.00S,2024-02-14T05:12:42.0Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1626156,79.23784494086728,49.364276960784316,1610612747,94,79,2024-02-14T05:12:57Z,4930000,False,-3.0,143.0,1,right,D. Russell 14' fadeaway Jump Shot (21 PTS),[1626156],1610612747.0,LAL,fadeaway,,,Russell,D. Russell,,,,,Mid-Range,8-16 Center,,,,,,Made,,21.0,14.27,,,,,,,,,,,
496,PT01M43.00S,2024-02-14T05:12:55.4Z,3,REGULAR,turnover,out-of-bounds,[],1630164,,,1610612765,94,79,2024-02-14T05:13:01Z,4940000,False,,,0,,J. Wiseman bad pass out-of-bounds TURNOVER (1 TO),[1630164],1610612765.0,DET,bad pass,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),8-16 Center,202035.0,,,,,,,,,,,,,,,1.0,,,,
497,PT01M24.00S,2024-02-14T05:13:21.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203915,73.50525624178712,14.705882352941174,1610612747,97,79,2024-02-14T05:13:29Z,4950000,False,-176.0,197.0,1,right,S. Dinwiddie 26' 3PT step back (6 PTS) (T. Prince 1 AST),"[203915, 1627752]",1610612747.0,LAL,step back,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,6.0,26.42,T. Prince,1627752.0,1.0,,,,,,,,
499,PT01M23.00S,2024-02-14T05:13:31.2Z,3,REGULAR,foul,technical,['1freethrow'],1627752,,,1610612765,97,79,2024-02-14T05:13:39Z,4970000,False,,,0,,T. Prince technical FOUL (1 Tech),[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,202035.0,1.0,1.0,,,,,,,,,,,,,,,,,
500,PT01M23.00S,2024-02-14T05:13:48.3Z,3,REGULAR,freethrow,1 of 1,[],203095,,,1610612765,97,79,2024-02-14T05:13:48Z,4980000,False,,,0,,MISS E. Fournier technical Free Throw 1 of 1,[203095],1610612765.0,DET,technical,,,Fournier,E. Fournier,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
501,PT01M23.00S,2024-02-14T05:13:48.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,97,79,2024-02-14T05:13:48Z,4990000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,500.0,,,,,,,,,,,,,
502,PT01M13.00S,2024-02-14T05:14:13.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631204,12.795663600525614,41.91176470588235,1610612765,97,79,2024-02-14T05:14:17Z,5000000,False,40.0,68.0,1,left,MISS M. Sasser 7' driving floating Shot,[1631204],1610612765.0,DET,driving floating,,,Sasser,M. Sasser,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,7.89,,,,,,,,,,,
503,PT01M11.00S,2024-02-14T05:14:15.6Z,3,REGULAR,rebound,defensive,[],1629637,,,1610612747,97,79,2024-02-14T05:14:17Z,5010000,False,,,0,,J. Hayes REBOUND (Off:0 Def:5),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,502.0,,,,,,5.0,5.0,0.0,,,,,
504,PT00M59.30S,2024-02-14T05:14:27.9Z,3,REGULAR,3pt,Jump Shot,[],203915,90.06241787122208,94.6078431372549,1610612747,97,79,2024-02-14T05:14:33Z,5020000,False,223.0,41.0,1,right,MISS S. Dinwiddie step back 3PT,[203915],1610612747.0,LAL,step back,,,Dinwiddie,S. Dinwiddie,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,22.67,,,,,,,,,,,
505,PT00M56.70S,2024-02-14T05:14:31.2Z,3,REGULAR,rebound,defensive,[],1629003,,,1610612765,97,79,2024-02-14T05:14:31Z,5030000,False,,,0,,S. Milton REBOUND (Off:1 Def:2),[1629003],1610612765.0,DET,,,,Milton,S. Milton,,,,,Right Corner 3,24+ Right,,,,,,,504.0,,,,,,3.0,2.0,1.0,,,,,
506,PT00M51.60S,2024-02-14T05:14:36.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630164,15.029566360052556,37.254901960784316,1610612765,97,79,2024-02-14T05:14:45Z,5040000,False,64.0,89.0,1,left,MISS J. Wiseman 10' floating Shot,[1630164],1610612765.0,DET,floating,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Missed,,,10.93,,,,,,,,,,,
507,PT00M47.90S,2024-02-14T05:14:40.0Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612747,97,79,2024-02-14T05:14:45Z,5050000,False,,,0,,C. Wood REBOUND (Off:0 Def:3),[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,506.0,,,,,,3.0,3.0,0.0,,,,,
508,PT00M42.10S,2024-02-14T05:14:45.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,90.5880420499343,42.64705882352941,1610612747,97,79,2024-02-14T05:14:52Z,5060000,False,-37.0,36.0,1,right,MISS C. Wood driving Layup - blocked,"[1626174, 1630164]",1610612747.0,LAL,driving,,,Wood,C. Wood,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,5.15,,,,,,,,Wiseman,1630164.0,,
