actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
365,PT10M27.00S,2023-10-31T03:57:40.5Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,59,62,2023-10-31T03:57:43Z,3610000,False,,,0,,F. Wagner REBOUND (Off:2 Def:5),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Left Center,,,364.0,,,,,,,,,,7.0,5.0,2.0,,,,,
366,PT10M17.00S,2023-10-31T03:57:51.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,85.85742444152432,52.205882352941174,1610612753,59,62,2023-10-31T03:57:56Z,3620000,False,11.0,80.0,1,right,MISS F. Wagner 8' driving floating Shot,[1630532],1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,8.11,Missed,,,,,,,,,,,,,,,,,,
367,PT10M17.00S,2023-10-31T03:57:51.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612747,59,62,2023-10-31T03:57:56Z,3630000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,366.0,,,,,,,,,,,,,,,,,
368,PT10M17.00S,2023-10-31T03:57:55.5Z,3,REGULAR,foul,personal,[],1628976,,,1610612747,59,62,2023-10-31T03:58:02Z,3640000,False,,,0,,W. Carter Jr. loose ball personal FOUL (4 PF),"[1628976, 203076]",1610612753.0,ORL,loose ball,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,1148.0,4.0,0.0,Davis,203076.0,,,,,,,,,,,,
370,PT09M58.00S,2023-10-31T03:58:25.2Z,3,REGULAR,2pt,Jump Shot,[],1627752,7.802233902759525,69.6078431372549,1610612747,61,62,2023-10-31T03:58:29Z,3660000,False,-98.0,21.0,1,left,T. Prince 10' turnaround fadeaway Jump Shot (2 PTS) (D. Russell 6 AST),"[1627752, 1626156]",1610612747.0,LAL,turnaround fadeaway,,,Prince,T. Prince,,,,,Mid-Range,8-16 Left,10.02,Made,,,,,,,2.0,D. Russell,1626156.0,6.0,,,,,,,,
372,PT09M48.00S,2023-10-31T03:58:36.4Z,3,REGULAR,foul,personal,['2freethrow'],203076,,,1610612753,61,62,2023-10-31T03:58:42Z,3680000,False,,,0,,A. Davis shooting personal FOUL (3 PF) (Carter Jr. 2 FT),"[203076, 1628976]",1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,1148.0,3.0,0.0,Carter Jr.,1628976.0,,,,,,,,,,,,
374,PT09M48.00S,2023-10-31T03:59:12.7Z,3,REGULAR,freethrow,1 of 2,[],1628976,,,1610612753,61,62,2023-10-31T03:59:12Z,3700000,False,,,0,,MISS W. Carter Jr. Free Throw 1 of 2,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
375,PT09M48.00S,2023-10-31T03:59:12.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,61,62,2023-10-31T03:59:12Z,3710000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,374.0,,,,,,,,,,,,,,,,,
376,PT09M48.00S,2023-10-31T03:59:31.0Z,3,REGULAR,freethrow,2 of 2,[],1628976,,,1610612753,61,63,2023-10-31T03:59:31Z,3720000,False,,,0,,W. Carter Jr. Free Throw 2 of 2 (8 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
377,PT09M30.00S,2023-10-31T03:59:53.1Z,3,REGULAR,turnover,out-of-bounds,[],2544,,,1610612747,61,63,2023-10-31T04:00:00Z,3730000,False,,,0,,L. James bad pass out-of-bounds TURNOVER (3 TO),[2544],1610612747.0,LAL,bad pass,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,1148.0,,,,,,,,,,,,3.0,,,,
378,PT09M16.00S,2023-10-31T04:00:15.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630532,67.9862023653088,51.96078431372549,1610612753,61,66,2023-10-31T04:00:24Z,3740000,False,10.0,248.0,1,right,F. Wagner 24' 3PT step back (9 PTS),[1630532],1610612753.0,ORL,step back,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,24.86,Made,,,,,,,9.0,,,,,,,,,,,
380,PT08M55.00S,2023-10-31T04:00:47.8Z,3,REGULAR,3pt,Jump Shot,[],1630559,30.929697766097235,77.94117647058823,1610612747,64,66,2023-10-31T04:00:52Z,3760000,False,-140.0,238.0,1,left,A. Reaves 27' 3PT  (9 PTS) (D. Russell 7 AST),"[1630559, 1626156]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,27.61,Made,,,,,,,9.0,D. Russell,1626156.0,7.0,,,,,,,,
382,PT08M35.00S,2023-10-31T04:01:08.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630532,91.37647831800263,50.245098039215684,1610612753,64,68,2023-10-31T04:01:12Z,3780000,False,1.0,29.0,1,right,F. Wagner cutting DUNK (11 PTS) (J. Suggs 2 AST),"[1630532, 1630591]",1610612753.0,ORL,cutting,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,2.86,Made,,,,,,,11.0,J. Suggs,1630591.0,2.0,,,,,,,,
384,PT08M14.00S,2023-10-31T04:01:28.6Z,3,REGULAR,3pt,Jump Shot,[],1627752,25.936268068331145,86.51960784313725,1610612747,64,68,2023-10-31T04:01:32Z,3800000,False,-183.0,191.0,1,left,MISS T. Prince 26' 3PT,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Left Center,26.45,Missed,,,,,,,,,,,,,,,,,,
385,PT08M12.00S,2023-10-31T04:01:30.9Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,64,68,2023-10-31T04:01:30Z,3810000,False,,,0,,F. Wagner REBOUND (Off:2 Def:6),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,,,384.0,,,,,,,,,,8.0,6.0,2.0,,,,,
386,PT08M06.00S,2023-10-31T04:01:36.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628365,83.49211563731932,58.33333333333333,1610612753,64,68,2023-10-31T04:01:41Z,3820000,False,42.0,103.0,1,right,MISS M. Fultz 11' pullup Shot,[1628365],1610612753.0,ORL,pullup,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),8-16 Center,11.08,Missed,,,,,,,,,,,,,,,,,,
387,PT08M03.00S,2023-10-31T04:01:39.4Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,64,68,2023-10-31T04:01:41Z,3830000,False,,,0,,A. Davis REBOUND (Off:0 Def:7),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,386.0,,,,,,,,,,7.0,7.0,0.0,,,,,
388,PT08M02.00S,2023-10-31T04:01:44.0Z,3,REGULAR,violation,kicked ball,[],1630532,,,1610612747,64,68,2023-10-31T04:01:48Z,3840000,False,,,0,,F. Wagner kicked ball VIOLATION,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,1628951.0,,,,,,,,,,,,,,,,
389,PT07M58.00S,2023-10-31T04:02:03.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630559,9.904730617608408,51.96078431372549,1610612747,66,68,2023-10-31T04:02:16Z,3850000,False,-10.0,41.0,1,left,A. Reaves driving Layup (11 PTS) (A. Davis 3 AST),"[1630559, 203076]",1610612747.0,LAL,driving,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,4.18,Made,,,,,,,11.0,A. Davis,203076.0,3.0,,,,,,,,
391,PT07M58.00S,2023-10-31T04:02:08.3Z,3,REGULAR,violation,defensive goaltending,[],1628976,,,1610612747,66,68,2023-10-31T04:02:16Z,3870000,False,,,0,,W. Carter Jr. defensive goaltending VIOLATION,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,202901.0,,,,,,,,,,,,,,,,
392,PT07M48.00S,2023-10-31T04:02:26.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,93.61038107752957,45.34313725490197,1610612753,66,68,2023-10-31T04:02:31Z,3880000,False,-23.0,8.0,1,right,MISS P. Banchero driving Layup - blocked,"[1631094, 203076]",1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.45,Missed,,,,,,,,,,,,,,,,,Davis,203076.0
393,PT07M48.00S,2023-10-31T04:02:26.7Z,3,REGULAR,block,,[],203076,,,1610612753,66,68,2023-10-31T04:02:28Z,3890000,False,,,0,,A. Davis BLOCK (2 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
394,PT07M45.00S,2023-10-31T04:02:29.7Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,66,68,2023-10-31T04:02:31Z,3900000,False,,,0,,A. Davis REBOUND (Off:0 Def:8),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,392.0,,,,,,,,,,8.0,8.0,0.0,,,,,
395,PT07M39.00S,2023-10-31T04:02:35.1Z,3,REGULAR,3pt,Jump Shot,[],1626156,4.993429697766089,95.0750612745098,1610612747,66,68,2023-10-31T04:02:42Z,3910000,False,-225.0,-6.0,1,left,MISS D. Russell 3PT,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Left Corner 3,24+ Left,22.55,Missed,,,,,,,,,,,,,,,,,,
396,PT07M35.00S,2023-10-31T04:02:39.1Z,3,REGULAR,rebound,defensive,[],1628365,,,1610612753,66,68,2023-10-31T04:02:42Z,3920000,False,,,0,,M. Fultz REBOUND (Off:0 Def:3),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Left Corner 3,24+ Left,,,395.0,,,,,,,,,,3.0,3.0,0.0,,,,,
397,PT07M24.00S,2023-10-31T04:02:50.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,94.34954007884363,53.49264705882353,1610612753,66,68,2023-10-31T04:02:55Z,3930000,False,17.0,1.0,1,right,MISS P. Banchero Layup,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,1.75,Missed,,,,,,,,,,,,,,,,,,
398,PT07M22.00S,2023-10-31T04:02:52.4Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,66,68,2023-10-31T04:02:55Z,3940000,False,,,0,,A. Davis REBOUND (Off:0 Def:9),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,397.0,,,,,,,,,,9.0,9.0,0.0,,,,,
399,PT07M12.00S,2023-10-31T04:03:02.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,6.701708278580824,52.060355392156865,1610612747,66,68,2023-10-31T04:03:08Z,3950000,False,-10.0,10.0,1,left,MISS A. Reaves driving reverse Layup,[1630559],1610612747.0,LAL,driving reverse,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,1.47,Missed,,,,,,,,,,,,,,,,,,
400,PT07M10.00S,2023-10-31T04:03:04.1Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,66,68,2023-10-31T04:03:08Z,3960000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,399.0,,,,,,,,,,4.0,4.0,0.0,,,,,
401,PT07M04.00S,2023-10-31T04:03:10.6Z,3,REGULAR,3pt,Jump Shot,[],1630532,74.95072273324573,87.00980392156862,1610612753,66,68,2023-10-31T04:03:17Z,3970000,False,185.0,183.0,1,right,MISS F. Wagner 26' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,26.02,Missed,,,,,,,,,,,,,,,,,,
402,PT07M00.00S,2023-10-31T04:03:14.6Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,66,68,2023-10-31T04:03:17Z,3980000,False,,,0,,A. Davis REBOUND (Off:0 Def:10),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Right Center,,,401.0,,,,,,,,,,10.0,10.0,0.0,,,,,
403,PT06M56.00S,2023-10-31T04:03:24.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,66,68,2023-10-31T04:03:24Z,3990000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT06M43.00S,2023-10-31T04:06:34.8Z,3,REGULAR,3pt,Jump Shot,[],2544,29.221419185282528,80.63725490196079,1610612747,66,68,2023-10-31T04:06:39Z,4000000,False,-153.0,222.0,1,left,MISS L. James 26' step back 3PT,[2544],1610612747.0,LAL,step back,,,James,L. James,,,,,Above the Break 3,24+ Left Center,26.99,Missed,,,,,,,,,,,,,,,,,,
405,PT06M39.00S,2023-10-31T04:06:37.5Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,66,68,2023-10-31T04:06:37Z,4010000,False,,,0,,P. Banchero REBOUND (Off:1 Def:3),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,404.0,,,,,,,,,,4.0,3.0,1.0,,,,,
406,PT06M34.00S,2023-10-31T04:06:43.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628365,93.08475689881735,51.71568627450981,1610612753,66,70,2023-10-31T04:06:53Z,4020000,False,9.0,13.0,1,right,M. Fultz running finger roll Layup (8 PTS) (P. Banchero 4 AST),"[1628365, 1631094]",1610612753.0,ORL,running finger roll,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,1.52,Made,,,,,,,8.0,P. Banchero,1631094.0,4.0,,,,,,,,
409,PT06M29.00S,2023-10-31T04:07:11.0Z,3,REGULAR,substitution,out,[],1626156,,,1610612747,66,70,2023-10-31T04:07:13Z,4050000,False,,,0,,SUB out: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT06M29.00S,2023-10-31T04:07:11.0Z,3,REGULAR,substitution,in,[],1629216,,,1610612747,66,70,2023-10-31T04:07:13Z,4060000,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT06M17.00S,2023-10-31T04:07:23.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,14.109724047306173,49.50980392156863,1610612747,68,70,2023-10-31T04:07:34Z,4070000,False,2.0,80.0,1,left,L. James 8' driving floating Jump Shot (7 PTS) (A. Davis 4 AST),"[2544, 203076]",1610612747.0,LAL,driving floating,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,8.01,Made,,,,,,,7.0,A. Davis,203076.0,4.0,,,,,,,,
413,PT05M54.00S,2023-10-31T04:07:45.6Z,3,REGULAR,2pt,Jump Shot,[],1630591,80.73258869908015,79.65686274509804,1610612753,68,70,2023-10-31T04:07:48Z,4090000,False,148.0,129.0,1,right,MISS J. Suggs 19' pullup Shot,[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Right Center,19.63,Missed,,,,,,,,,,,,,,,,,,
414,PT05M52.00S,2023-10-31T04:07:47.6Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,68,70,2023-10-31T04:07:48Z,4100000,False,,,0,,A. Davis REBOUND (Off:0 Def:11),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Right Center,,,413.0,,,,,,,,,,11.0,11.0,0.0,,,,,
415,PT05M37.00S,2023-10-31T04:08:02.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,17.65768725361366,61.76470588235294,1610612747,68,70,2023-10-31T04:08:07Z,4110000,False,-59.0,113.0,1,left,MISS L. James 12' fadeaway Shot,[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,12.78,Missed,,,,,,,,,,,,,,,,,,
416,PT05M35.00S,2023-10-31T04:08:04.8Z,3,REGULAR,rebound,defensive,[],1630591,,,1610612753,68,70,2023-10-31T04:08:07Z,4120000,False,,,0,,J. Suggs REBOUND (Off:1 Def:2),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),8-16 Center,,,415.0,,,,,,,,,,3.0,2.0,1.0,,,,,
417,PT05M31.00S,2023-10-31T04:08:09.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630591,90.5880420499343,48.28431372549019,1610612753,68,70,2023-10-31T04:08:17Z,4130000,False,-9.0,36.0,1,right,MISS J. Suggs running reverse Layup,[1630591],1610612753.0,ORL,running reverse,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,3.7,Missed,,,,,,,,,,,,,,,,,,
418,PT05M27.00S,2023-10-31T04:08:13.5Z,3,REGULAR,rebound,defensive,[],1630559,,,1610612747,68,70,2023-10-31T04:08:17Z,4140000,False,,,0,,A. Reaves REBOUND (Off:0 Def:2),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,417.0,,,,,,,,,,2.0,2.0,0.0,,,,,
419,PT05M26.00S,2023-10-31T04:08:17.3Z,3,REGULAR,foul,personal,['2freethrow'],1630532,,,1610612747,68,70,2023-10-31T04:08:23Z,4150000,False,,,0,,F. Wagner shooting personal FOUL (2 PF) (Prince 2 FT),"[1630532, 1627752]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,202901.0,2.0,0.0,Prince,1627752.0,,,,,,,,,,,,
421,PT05M26.00S,2023-10-31T04:08:47.7Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1627752,,,1610612747,69,70,2023-10-31T04:08:47Z,4170000,False,,,0,,T. Prince Free Throw 1 of 2 (3 PTS),[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
422,PT05M26.00S,2023-10-31T04:08:50.5Z,3,REGULAR,substitution,out,[],2544,,,1610612747,69,70,2023-10-31T04:08:53Z,4180000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT05M26.00S,2023-10-31T04:08:50.5Z,3,REGULAR,substitution,in,[],1626174,,,1610612747,69,70,2023-10-31T04:08:53Z,4190000,False,,,0,,SUB in: C. Wood,[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT05M26.00S,2023-10-31T04:09:08.4Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1627752,,,1610612747,70,70,2023-10-31T04:09:08Z,4200000,False,,,0,,T. Prince Free Throw 2 of 2 (4 PTS),[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
425,PT05M14.00S,2023-10-31T04:09:23.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,91.90210249671485,49.26470588235294,1610612753,70,70,2023-10-31T04:09:30Z,4210000,False,-4.0,24.0,1,right,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,2.39,Missed,,,,,,,,,,,,,,,,,,
426,PT05M14.00S,2023-10-31T04:09:26.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,70,70,2023-10-31T04:09:26Z,4220000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,425.0,,,,,,,,,,,,,,,,,
428,PT05M14.00S,2023-10-31T04:09:30.7Z,3,REGULAR,substitution,out,[],1627752,,,1610612753,70,70,2023-10-31T04:09:37Z,4240000,False,,,0,,SUB out: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT05M14.00S,2023-10-31T04:09:30.7Z,3,REGULAR,substitution,in,[],1629629,,,1610612753,70,70,2023-10-31T04:09:37Z,4250000,False,,,0,,SUB in: C. Reddish,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT05M07.00S,2023-10-31T04:09:49.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631094,72.58541392904074,17.64705882352942,1610612753,70,73,2023-10-31T04:09:52Z,4260000,False,-162.0,205.0,1,right,P. Banchero 26' 3PT  (7 PTS) (M. Fultz 5 AST),"[1631094, 1628365]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,26.13,Made,,,,,,,7.0,M. Fultz,1628365.0,5.0,,,,,,,,
432,PT04M54.00S,2023-10-31T04:10:03.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626174,13.403416557161634,56.7172181372549,1610612747,72,73,2023-10-31T04:10:08Z,4280000,False,-34.0,73.0,1,left,C. Wood 8' driving floating Jump Shot (9 PTS) (C. Reddish 1 AST),"[1626174, 1629629]",1610612747.0,LAL,driving floating,,,Wood,C. Wood,,,,,In The Paint (Non-RA),8-16 Center,8.08,Made,,,,,,,9.0,C. Reddish,1629629.0,1.0,,,,,,,,
434,PT04M40.00S,2023-10-31T04:10:16.1Z,3,REGULAR,3pt,Jump Shot,[],1630532,70.3515111695138,26.960784313725497,1610612753,72,73,2023-10-31T04:10:23Z,4300000,False,-115.0,226.0,1,right,MISS F. Wagner 25' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,25.38,Missed,,,,,,,,,,,,,,,,,,
435,PT04M37.00S,2023-10-31T04:10:19.1Z,3,REGULAR,rebound,offensive,[],1628365,,,1610612753,72,73,2023-10-31T04:10:23Z,4310000,False,,,0,,M. Fultz REBOUND (Off:1 Def:3),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Above the Break 3,24+ Left Center,,,434.0,,,,,,,,,,4.0,3.0,1.0,,,,,
436,PT04M37.00S,2023-10-31T04:10:19.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628365,94.40999984741211,50.0,1610612753,72,73,2023-10-31T04:10:19Z,4320000,False,0.0,0.0,1,right,MISS M. Fultz tip Layup,[1628365],1610612753.0,ORL,tip,,,Fultz,M. Fultz,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
437,PT04M35.00S,2023-10-31T04:10:21.1Z,3,REGULAR,rebound,offensive,[],1628976,,,1610612753,72,73,2023-10-31T04:10:21Z,4330000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Left,,,436.0,,,,,,,,,,5.0,4.0,1.0,,,,,
438,PT04M34.00S,2023-10-31T04:10:22.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628976,90.71944809461235,50.73529411764706,1610612753,72,73,2023-10-31T04:10:34Z,4340000,False,4.0,35.0,1,right,MISS W. Carter Jr. putback Layup - blocked,"[1628976, 1630559]",1610612753.0,ORL,putback,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,3.49,Missed,,,,,,,,,,,,,,,,,Reaves,1630559.0
439,PT04M34.00S,2023-10-31T04:10:22.0Z,3,REGULAR,block,,[],1630559,,,1610612753,72,73,2023-10-31T04:10:24Z,4350000,False,,,0,,A. Reaves BLOCK (1 BLK),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
440,PT04M31.00S,2023-10-31T04:10:25.0Z,3,REGULAR,rebound,defensive,[],1630559,,,1610612747,72,73,2023-10-31T04:10:27Z,4360000,False,,,0,,A. Reaves REBOUND (Off:0 Def:3),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,438.0,,,,,,,,,,3.0,3.0,0.0,,,,,
441,PT04M28.00S,2023-10-31T04:10:28.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629629,8.722076215505908,3.9215686274509807,1610612747,72,73,2023-10-31T04:10:39Z,4370000,False,230.0,29.0,1,left,MISS C. Reddish running 3PT,[1629629],1610612747.0,LAL,running,,,Reddish,C. Reddish,,,,,Right Corner 3,24+ Right,23.23,Missed,,,,,,,,,,,,,,,,,,
442,PT04M26.00S,2023-10-31T04:10:30.8Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,72,73,2023-10-31T04:10:39Z,4380000,False,,,0,,P. Banchero REBOUND (Off:1 Def:4),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Right Corner 3,24+ Right,,,441.0,,,,,,,,,,5.0,4.0,1.0,,,,,
443,PT04M15.00S,2023-10-31T04:10:41.4Z,3,REGULAR,2pt,Jump Shot,[],1631094,81.38961892247043,68.13725490196079,1610612753,72,75,2023-10-31T04:13:22Z,4390000,False,91.0,122.0,1,right,P. Banchero 15' step back Jump Shot (9 PTS),[1631094],1610612753.0,ORL,step back,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,15.23,Made,,,,,,,9.0,,,,,,,,,,,
444,PT04M00.00S,2023-10-31T04:10:55.8Z,3,REGULAR,3pt,Jump Shot,[],1626174,30.65045992115637,27.673100490196077,1610612747,72,75,2023-10-31T04:11:01Z,4400000,False,112.0,236.0,1,left,MISS C. Wood 26' 3PT,[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Right Center,26.07,Missed,,,,,,,,,,,,,,,,,,
445,PT03M56.00S,2023-10-31T04:10:59.8Z,3,REGULAR,rebound,offensive,[],1626174,,,1610612747,72,75,2023-10-31T04:11:01Z,4410000,False,,,0,,C. Wood REBOUND (Off:1 Def:4),[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Right Center,,,444.0,,,,,,,,,,5.0,4.0,1.0,,,,,
446,PT03M52.00S,2023-10-31T04:11:04.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203076,6.225361366622863,45.833333333333336,1610612747,72,75,2023-10-31T04:13:54Z,4420000,False,21.0,6.0,1,left,MISS A. Davis driving Layup,[203076],1610612747.0,LAL,driving,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,2.16,Missed,,,,,,,,,,,,,,,,,,
