actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
345,PT10M08.00S,2023-12-03T04:54:04.2Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628415,5.590000152587891,50.0,1610612745,62,49,2023-12-03T04:54:12Z,3420000,False,0.0,0.0,1,left,MISS D. Brooks tip Layup,[1628415],1610612745.0,HOU,tip,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
346,PT10M08.00S,2023-12-03T04:54:04.2Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,62,49,2023-12-03T04:54:12Z,3430000,False,,,0,,L. James REBOUND (Off:0 Def:4),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,345.0,4.0,4.0,0.0,,,,,,,,,,,,,,
348,PT09M57.00S,2023-12-03T04:54:29.3Z,3,REGULAR,2pt,Jump Shot,[],1626156,74.55650459921156,35.049019607843135,1610612747,64,49,2023-12-03T04:54:33Z,3450000,False,-75.0,187.0,1,right,D. Russell 20' pullup Jump Shot (7 PTS),[1626156],1610612747.0,LAL,pullup,,,Russell,D. Russell,,,,,Mid-Range,16-24 Left Center,20.11,Made,,,,,,,,,,,7.0,,,,,,,
349,PT09M46.00S,2023-12-03T04:54:40.1Z,3,REGULAR,3pt,Jump Shot,[],1630224,31.45532194480947,70.83333333333333,1610612745,64,49,2023-12-03T04:57:20Z,3460000,False,-104.0,243.0,1,left,MISS J. Green 26' pullup 3PT,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,26.46,Missed,,,,,,,,,,,,,,,,,,
350,PT09M46.00S,2023-12-03T04:54:40.1Z,3,REGULAR,rebound,offensive,[],1631095,,,1610612745,64,49,2023-12-03T04:55:25Z,3470000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:4),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,349.0,5.0,4.0,1.0,,,,,,,,,,,,,,
351,PT09M40.00S,2023-12-03T04:54:46.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631095,18.971747700394218,64.4607843137255,1610612745,64,51,2023-12-03T04:58:00Z,3480000,False,-72.0,126.0,1,left,J. Smith Jr. 14' floating Jump Shot (8 PTS),[1631095],1610612745.0,HOU,floating,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,14.51,Made,,,,,,,,,,,8.0,,,,,,,
353,PT09M28.00S,2023-12-03T04:54:58.3Z,3,REGULAR,turnover,lost ball,[],203076,,,1610612747,64,51,2023-12-03T04:55:02Z,3500000,False,,,0,,A. Davis lost ball TURNOVER (1 TO),"[203076, 1630578]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1.0,,,,,,,Sengun,1630578.0
354,PT09M28.00S,2023-12-03T04:54:58.3Z,3,REGULAR,steal,,[],1630578,,,1610612745,64,51,2023-12-03T04:55:00Z,3510000,False,,,0,,A. Sengun STEAL (2 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
355,PT09M18.00S,2023-12-03T04:55:08.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627832,31.32391590013141,84.31372549019608,1610612745,64,51,2023-12-03T04:55:13Z,3520000,False,-172.0,242.0,1,left,MISS F. VanVleet 29' 3PT,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,29.66,Missed,,,,,,,,,,,,,,,,,,
356,PT09M15.00S,2023-12-03T04:55:11.1Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,64,51,2023-12-03T04:55:13Z,3530000,False,,,0,,A. Davis REBOUND (Off:4 Def:6),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,355.0,10.0,6.0,4.0,,,,,,,,,,,,,,
357,PT09M11.00S,2023-12-03T04:55:16.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626156,73.37385019710908,79.65686274509804,1610612747,64,51,2023-12-03T04:56:24Z,3540000,False,148.0,198.0,1,right,MISS D. Russell 24' step back 3PT,[1626156],1610612747.0,LAL,step back,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,24.72,Missed,,,,,,,,,,,,,,,,,,
358,PT09M11.00S,2023-12-03T04:55:16.3Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,64,51,2023-12-03T04:55:38Z,3550000,False,,,0,,A. Sengun REBOUND (Off:0 Def:6),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,,,357.0,6.0,6.0,0.0,,,,,,,,,,,,,,
359,PT09M01.00S,2023-12-03T04:55:26.3Z,3,REGULAR,turnover,lost ball,[],1631095,,,1610612745,64,51,2023-12-03T04:55:51Z,3560000,False,,,0,,J. Smith Jr. lost ball TURNOVER (1 TO),"[1631095, 1626156]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,1.0,,,,,,,Russell,1626156.0
360,PT09M01.00S,2023-12-03T04:55:26.3Z,3,REGULAR,steal,,[],1626156,,,1610612747,64,51,2023-12-03T04:55:28Z,3570000,False,,,0,,D. Russell STEAL (2 STL),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
361,PT08M55.00S,2023-12-03T04:55:32.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",2544,90.5880420499343,50.245098039215684,1610612747,64,51,2023-12-03T04:55:55Z,3580000,False,1.0,36.0,1,right,MISS L. James running Layup,[2544],1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,3.6,Missed,,,,,,,,,,,,,,,,,,
362,PT08M52.00S,2023-12-03T04:55:34.5Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612745,64,51,2023-12-03T04:55:34Z,3590000,False,,,0,,J. Green REBOUND (Off:0 Def:5),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,361.0,5.0,5.0,0.0,,,,,,,,,,,,,,
363,PT08M38.00S,2023-12-03T04:55:48.8Z,3,REGULAR,3pt,Jump Shot,[],1630578,33.03219448094612,45.833333333333336,1610612745,64,54,2023-12-03T04:56:09Z,3600000,False,21.0,258.0,1,left,A. Sengun 25' 3PT  (12 PTS) (J. Green 1 AST),"[1630578, 1630224]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,25.88,Made,,,,,,,,,,,12.0,J. Green,1630224.0,1.0,,,,
365,PT08M21.00S,2023-12-03T04:56:05.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,90.98226018396846,50.73529411764706,1610612747,66,54,2023-12-03T05:00:06Z,3620000,False,4.0,32.0,1,right,D. Russell reverse Layup (9 PTS),[1626156],1610612747.0,LAL,reverse,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,3.25,Made,,,,,,,,,,,9.0,,,,,,,
366,PT08M10.00S,2023-12-03T04:56:18.8Z,3,REGULAR,foul,personal,['2freethrow'],203076,,,1610612745,66,54,2023-12-03T04:56:25Z,3630000,False,,,0,,A. Davis shooting personal FOUL (2 PF) (Sengun 2 FT),"[203076, 1630578]",1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,202027.0,2.0,0.0,Sengun,1630578.0,,,,,,,,,
368,PT08M10.00S,2023-12-03T04:56:49.7Z,3,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,66,55,2023-12-03T04:56:49Z,3650000,False,,,0,,A. Sengun Free Throw 1 of 2 (13 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,,,,,,,13.0,,,,,,,
369,PT08M10.00S,2023-12-03T04:57:10.5Z,3,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,66,56,2023-12-03T04:57:10Z,3660000,False,,,0,,A. Sengun Free Throw 2 of 2 (14 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,,,,,,,14.0,,,,,,,
370,PT07M49.00S,2023-12-03T04:57:31.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629629,81.52102496714849,41.17647058823529,1610612747,66,56,2023-12-03T04:57:37Z,3670000,False,-44.0,121.0,1,right,MISS C. Reddish 12' floating Shot,[1629629],1610612747.0,LAL,floating,,,Reddish,C. Reddish,,,,,In The Paint (Non-RA),8-16 Center,12.9,Missed,,,,,,,,,,,,,,,,,,
371,PT07M47.00S,2023-12-03T04:57:33.9Z,3,REGULAR,rebound,defensive,[],1628415,,,1610612745,66,56,2023-12-03T04:57:37Z,3680000,False,,,0,,D. Brooks REBOUND (Off:1 Def:1),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,,,370.0,2.0,1.0,1.0,,,,,,,,,,,,,,
372,PT07M43.00S,2023-12-03T04:57:38.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627832,9.773324572930349,51.470588235294116,1610612745,66,56,2023-12-03T05:01:16Z,3690000,False,-7.0,39.0,1,left,MISS F. VanVleet running Layup - blocked,"[1627832, 1629629]",1610612745.0,HOU,running,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,4.01,Missed,,,,,,,,,,,,,,,Reddish,1629629.0,,
373,PT07M43.00S,2023-12-03T04:57:38.4Z,3,REGULAR,block,,[],1629629,,,1610612745,66,56,2023-12-03T04:57:41Z,3700000,False,,,0,,C. Reddish BLOCK (1 BLK),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
374,PT07M40.00S,2023-12-03T04:57:41.4Z,3,REGULAR,rebound,defensive,[],1629629,,,1610612747,66,56,2023-12-03T04:57:46Z,3710000,False,,,0,,C. Reddish REBOUND (Off:0 Def:1),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,,,372.0,1.0,1.0,0.0,,,,,,,,,,,,,,
375,PT07M36.00S,2023-12-03T04:57:45.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",2544,92.55913272010513,50.0,1610612747,66,56,2023-12-03T04:57:50Z,3720000,False,0.0,17.0,1,right,MISS L. James running Layup,[2544],1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,1.74,Missed,,,,,,,,,,,,,,,,,,
376,PT07M32.00S,2023-12-03T04:57:49.1Z,3,REGULAR,rebound,offensive,[],203076,,,1610612747,66,56,2023-12-03T04:57:49Z,3730000,False,,,0,,A. Davis REBOUND (Off:5 Def:6),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,375.0,11.0,6.0,5.0,,,,,,,,,,,,,,
377,PT07M32.00S,2023-12-03T04:57:49.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203076,94.40999984741211,50.0,1610612747,66,56,2023-12-03T04:57:49Z,3740000,False,0.0,0.0,1,right,MISS A. Davis tip Layup,[203076],1610612747.0,LAL,tip,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
378,PT07M31.00S,2023-12-03T04:57:49.6Z,3,REGULAR,rebound,offensive,[],203076,,,1610612747,66,56,2023-12-03T04:57:49Z,3750000,False,,,0,,A. Davis REBOUND (Off:6 Def:6),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,,,377.0,12.0,6.0,6.0,,,,,,,,,,,,,,
379,PT07M30.00S,2023-12-03T04:57:50.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203076,92.95335085413929,49.50980392156863,1610612747,68,56,2023-12-03T04:58:03Z,3760000,False,-2.0,14.0,1,right,A. Davis DUNK (20 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.39,Made,,,,,,,,,,,20.0,,,,,,,
380,PT07M20.00S,2023-12-03T04:58:20.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,7.013797634691201,50.49019607843137,1610612745,68,56,2023-12-03T05:02:10Z,3770000,False,-2.0,13.0,1,left,MISS J. Green driving Layup,[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.36,Missed,,,,,,,,,,,,,,,,,,
381,PT07M17.00S,2023-12-03T04:58:23.9Z,3,REGULAR,rebound,defensive,[],1629629,,,1610612747,68,56,2023-12-03T04:58:26Z,3780000,False,,,0,,C. Reddish REBOUND (Off:0 Def:2),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,,,380.0,2.0,2.0,0.0,,,,,,,,,,,,,,
382,PT07M09.00S,2023-12-03T04:58:30.9Z,3,REGULAR,3pt,Jump Shot,[],1626156,94.13600525624179,3.67647058823529,1610612747,68,56,2023-12-03T04:58:38Z,3790000,False,-232.0,3.0,1,right,MISS D. Russell 3PT,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,,
383,PT07M07.00S,2023-12-03T04:58:32.9Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,68,56,2023-12-03T04:58:38Z,3800000,False,,,0,,A. Sengun REBOUND (Off:0 Def:7),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Left Corner 3,24+ Left,,,382.0,7.0,7.0,0.0,,,,,,,,,,,,,,
384,PT06M54.00S,2023-12-03T04:58:46.7Z,3,REGULAR,3pt,Jump Shot,[],1630224,33.295006570302235,60.78431372549019,1610612745,68,56,2023-12-03T05:03:01Z,3810000,False,-54.0,260.0,1,left,MISS J. Green 26' pullup 3PT,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Center,26.6,Missed,,,,,,,,,,,,,,,,,,
385,PT06M49.00S,2023-12-03T04:58:50.7Z,3,REGULAR,rebound,offensive,[],1630578,,,1610612745,68,56,2023-12-03T04:58:50Z,3820000,False,,,0,,A. Sengun REBOUND (Off:1 Def:7),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,384.0,8.0,7.0,1.0,,,,,,,,,,,,,,
386,PT06M48.00S,2023-12-03T04:58:51.9Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630578,6.8823915900131425,23.774509803921575,1610612745,68,56,2023-12-03T05:03:28Z,3830000,False,131.0,12.0,1,left,MISS A. Sengun 13' fadeaway Shot,[1630578],1610612745.0,HOU,fadeaway,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Right,13.17,Missed,,,,,,,,,,,,,,,,,,
387,PT06M46.00S,2023-12-03T04:58:53.9Z,3,REGULAR,rebound,defensive,[],1627752,,,1610612747,68,56,2023-12-03T04:59:22Z,3840000,False,,,0,,T. Prince REBOUND (Off:0 Def:4),[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,Mid-Range,8-16 Right,,,386.0,4.0,4.0,0.0,,,,,,,,,,,,,,
388,PT06M46.00S,2023-12-03T04:58:56.9Z,3,REGULAR,turnover,out-of-bounds,[],2544,,,1610612747,68,56,2023-12-03T05:23:40Z,3850000,False,,,0,,L. James bad pass out-of-bounds TURNOVER (4 TO),[2544],1610612747.0,LAL,bad pass,,,James,L. James,,,,,Mid-Range,8-16 Right,,,,,,,202027.0,,,,,4.0,,,,,,,,
390,PT06M46.00S,2023-12-03T04:59:04.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,68,56,2023-12-03T04:59:04Z,3870000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT06M46.00S,2023-12-03T05:01:38.2Z,3,REGULAR,substitution,out,[],2544,,,1610612745,68,56,2023-12-03T05:01:50Z,3880000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT06M46.00S,2023-12-03T05:01:38.2Z,3,REGULAR,substitution,out,[],1629629,,,1610612745,68,56,2023-12-03T05:01:50Z,3890000,False,,,0,,SUB out: C. Reddish,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT06M46.00S,2023-12-03T05:01:38.2Z,3,REGULAR,substitution,in,[],1631108,,,1610612745,68,56,2023-12-03T05:01:50Z,3900000,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT06M46.00S,2023-12-03T05:01:38.2Z,3,REGULAR,substitution,in,[],1629020,,,1610612745,68,56,2023-12-03T05:01:50Z,3910000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT06M37.00S,2023-12-03T05:02:28.9Z,3,REGULAR,turnover,bad pass,[],1630224,,,1610612745,68,56,2023-12-03T05:02:34Z,3920000,False,,,0,,J. Green bad pass TURNOVER (4 TO),"[1630224, 1626156]",1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,4.0,,,,,,,Russell,1626156.0
396,PT06M37.00S,2023-12-03T05:02:28.9Z,3,REGULAR,steal,,[],1626156,,,1610612747,68,56,2023-12-03T05:02:30Z,3930000,False,,,0,,D. Russell STEAL (3 STL),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
398,PT06M29.00S,2023-12-03T05:02:51.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627752,75.34494086727989,8.57843137254902,1610612747,71,56,2023-12-03T05:02:55Z,3950000,False,-207.0,179.0,1,right,T. Prince 27' 3PT  (6 PTS) (D. Russell 6 AST),"[1627752, 1626156]",1610612747.0,LAL,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Left Center,27.39,Made,,,,,,,,,,,6.0,D. Russell,1626156.0,6.0,,,,
400,PT06M16.00S,2023-12-03T05:03:02.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,8.984888304862025,49.26470588235294,1610612745,71,56,2023-12-03T05:03:07Z,3970000,False,4.0,32.0,1,left,MISS A. Sengun cutting Layup,[1630578],1610612745.0,HOU,cutting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,3.22,Missed,,,,,,,,,,,,,,,,,,
401,PT06M14.00S,2023-12-03T05:03:04.8Z,3,REGULAR,rebound,defensive,[],1631108,,,1610612747,71,56,2023-12-03T05:03:07Z,3980000,False,,,0,,M. Christie REBOUND (Off:0 Def:4),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,,,400.0,4.0,4.0,0.0,,,,,,,,,,,,,,
402,PT06M05.00S,2023-12-03T05:03:14.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627752,91.90210249671485,50.0,1610612747,73,56,2023-12-03T05:03:18Z,3990000,False,0.0,24.0,1,right,T. Prince driving Layup (8 PTS) (M. Christie 2 AST),"[1627752, 1631108]",1610612747.0,LAL,driving,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,2.36,Made,,,,,,,,,,,8.0,M. Christie,1631108.0,2.0,,,,
404,PT05M49.00S,2023-12-03T05:03:30.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,17.47700394218134,54.08241421568628,1610612745,73,56,2023-12-03T05:03:36Z,4010000,False,-20.0,112.0,1,left,MISS A. Sengun 11' floating Shot,[1630578],1610612745.0,HOU,floating,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,11.36,Missed,,,,,,,,,,,,,,,,,,
405,PT05M46.00S,2023-12-03T05:03:33.0Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612747,73,56,2023-12-03T05:03:36Z,4020000,False,,,0,,J. Vanderbilt REBOUND (Off:1 Def:3),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),8-16 Center,,,404.0,4.0,3.0,1.0,,,,,,,,,,,,,,
406,PT05M33.00S,2023-12-03T05:03:46.0Z,3,REGULAR,3pt,Jump Shot,[],1627752,71.40275952693824,77.69607843137254,1610612747,73,56,2023-12-03T05:03:51Z,4030000,False,138.0,216.0,1,right,MISS T. Prince 25' 3PT,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Right Center,25.68,Missed,,,,,,,,,,,,,,,,,,
407,PT05M28.00S,2023-12-03T05:03:51.0Z,3,REGULAR,rebound,defensive,[],1631095,,,1610612745,73,56,2023-12-03T05:03:51Z,4040000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:5),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,406.0,6.0,5.0,1.0,,,,,,,,,,,,,,
408,PT05M24.00S,2023-12-03T05:03:55.8Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630578,7.802233902759525,50.0,1610612745,73,58,2023-12-03T05:06:47Z,4050000,False,0.0,21.0,1,left,A. Sengun driving floating Jump Shot (16 PTS) (J. Smith Jr. 2 AST),"[1630578, 1631095]",1610612745.0,HOU,driving floating,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,,,,,,,16.0,J. Smith Jr.,1631095.0,2.0,,,,
410,PT05M04.00S,2023-12-03T05:04:15.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631108,87.9599211563732,42.892156862745104,1610612747,73,58,2023-12-03T05:04:20Z,4070000,False,-36.0,61.0,1,right,MISS M. Christie 7' driving Layup,[1631108],1610612747.0,LAL,driving,,,Christie,M. Christie,,,,,In The Paint (Non-RA),0-8 Center,7.03,Missed,,,,,,,,,,,,,,,,,,
412,PT05M00.00S,2023-12-03T05:04:19.3Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,73,58,2023-12-03T05:04:20Z,4090000,False,,,0,,A. Sengun REBOUND (Off:1 Def:8),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,410.0,9.0,8.0,1.0,,,,,,,,,,,,,,
413,PT04M59.00S,2023-12-03T05:04:21.4Z,3,REGULAR,foul,personal,['2freethrow'],1629020,,,1610612745,73,58,2023-12-03T05:04:30Z,4100000,False,,,0,,J. Vanderbilt shooting personal FOUL (1 PF) (Smith Jr. 2 FT),"[1629020, 1631095]",1610612747.0,LAL,shooting,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,,,,,202037.0,1.0,0.0,Smith Jr.,1631095.0,,,,,,,,,
415,PT04M59.00S,2023-12-03T05:04:56.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,73,58,2023-12-03T05:04:56Z,4120000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT04M59.00S,2023-12-03T05:07:13.2Z,3,REGULAR,substitution,out,[],1626156,,,1610612745,73,58,2023-12-03T05:07:37Z,4140000,False,,,0,,SUB out: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT04M59.00S,2023-12-03T05:07:13.2Z,3,REGULAR,substitution,out,[],1630224,,,1610612745,73,58,2023-12-03T05:07:37Z,4150000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT04M59.00S,2023-12-03T05:07:13.2Z,3,REGULAR,substitution,out,[],1628415,,,1610612745,73,58,2023-12-03T05:07:37Z,4160000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT04M59.00S,2023-12-03T05:07:13.2Z,3,REGULAR,substitution,in,[],1630559,,,1610612745,73,58,2023-12-03T05:07:37Z,4170000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT04M59.00S,2023-12-03T05:07:13.2Z,3,REGULAR,substitution,in,[],1628988,,,1610612745,73,58,2023-12-03T05:07:37Z,4180000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT04M59.00S,2023-12-03T05:07:13.2Z,3,REGULAR,substitution,in,[],1630256,,,1610612745,73,58,2023-12-03T05:07:37Z,4190000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M59.00S,2023-12-03T05:08:02.9Z,3,REGULAR,freethrow,1 of 2,[],1631095,,,1610612745,73,59,2023-12-03T05:08:02Z,4200000,False,,,0,,J. Smith Jr. Free Throw 1 of 2 (9 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,,,,,,,,,,,9.0,,,,,,,
424,PT04M59.00S,2023-12-03T05:08:29.0Z,3,REGULAR,freethrow,2 of 2,[],1631095,,,1610612745,73,60,2023-12-03T05:08:29Z,4210000,False,,,0,,J. Smith Jr. Free Throw 2 of 2 (10 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,,,,,,,,,,,10.0,,,,,,,
425,PT04M43.00S,2023-12-03T05:08:47.4Z,3,REGULAR,3pt,Jump Shot,[],1631108,74.95072273324573,87.5,1610612747,76,60,2023-12-03T05:08:54Z,4220000,False,188.0,183.0,1,right,M. Christie 26' 3PT  (8 PTS) (A. Reaves 1 AST),"[1631108, 1630559]",1610612747.0,LAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Right Center,26.2,Made,,,,,,,,,,,8.0,A. Reaves,1630559.0,1.0,,,,
