actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
171,PT00M32.10S,2024-01-04T03:38:09.1Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612747,16,23,2024-01-04T03:38:26Z,1650000,False,,,0,,C. Wood REBOUND (Off:0 Def:1),[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,170.0,1.0,1.0,0.0,,,,
172,PT00M19.30S,2024-01-04T03:38:39.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629020,90.98226018396846,50.245098039215684,1610612747,18,23,2024-01-04T03:38:44Z,1660000,False,1.0,32.0,1,right,J. Vanderbilt cutting Layup (4 PTS) (A. Davis 2 AST),"[1629020, 203076]",1610612747.0,LAL,cutting,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,3.23,A. Davis,203076.0,2.0,,,,,,,,,
174,PT00M01.10S,2024-01-04T03:38:59.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626196,8.853482260183966,49.50980392156863,1610612748,18,25,2024-01-04T03:40:41Z,1680000,False,2.0,31.0,1,left,J. Richardson driving finger roll Layup (2 PTS),[1626196],1610612748.0,MIA,driving finger roll,,,Richardson,J. Richardson,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,3.08,,,,,,,,,,,,
175,PT00M00.00S,2024-01-04T03:39:09.2Z,1,REGULAR,period,end,[],0,,,1610612747,18,25,2024-01-04T03:39:09Z,1690000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2024-01-04T03:42:31.5Z,2,REGULAR,substitution,out,['startperiod'],1629020,,,1610612747,18,25,2024-01-04T03:42:46Z,1700000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2024-01-04T03:42:31.5Z,2,REGULAR,substitution,out,['startperiod'],203076,,,1610612747,18,25,2024-01-04T03:42:46Z,1710000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2024-01-04T03:42:31.5Z,2,REGULAR,substitution,out,['startperiod'],1630559,,,1610612747,18,25,2024-01-04T03:42:46Z,1720000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2024-01-04T03:42:31.5Z,2,REGULAR,substitution,in,['startperiod'],1641720,,,1610612747,18,25,2024-01-04T03:42:46Z,1730000,False,,,0,,SUB in: J. Hood-Schifino,[1641720],1610612747.0,LAL,,,,Hood-Schifino,J. Hood-Schifino,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2024-01-04T03:42:31.5Z,2,REGULAR,substitution,in,['startperiod'],2544,,,1610612747,18,25,2024-01-04T03:42:46Z,1740000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2024-01-04T03:42:31.5Z,2,REGULAR,substitution,in,['startperiod'],1629629,,,1610612747,18,25,2024-01-04T03:42:46Z,1750000,False,,,0,,SUB in: C. Reddish,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2024-01-04T03:42:45.9Z,2,REGULAR,period,start,[],0,,,1610612747,18,25,2024-01-04T03:42:46Z,1760000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT11M42.00S,2024-01-04T03:43:02.6Z,2,REGULAR,2pt,Jump Shot,[],2544,77.84165571616295,33.08823529411765,1610612747,18,25,2024-01-04T03:43:20Z,1770000,False,-85.0,156.0,1,right,MISS L. James 17' pullup Shot,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,17.73,,,,,,,,,,,,
184,PT11M42.00S,2024-01-04T03:43:02.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,18,25,2024-01-04T03:43:20Z,1780000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,183.0,,,,,,,
185,PT11M42.00S,2024-01-04T03:43:21.0Z,2,REGULAR,foul,personal,[],1628389,,,1610612747,18,25,2024-01-04T03:43:29Z,1790000,False,,,0,,B. Adebayo loose ball personal FOUL (2 PF),"[1628389, 1626174]",1610612748.0,MIA,loose ball,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,2002.0,2.0,0.0,Wood,1626174.0,,,,,,,,,,,,,,,
187,PT11M30.00S,2024-01-04T03:43:43.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626174,89.6681997371879,57.35294117647059,1610612747,18,25,2024-01-04T03:43:48Z,1810000,False,37.0,45.0,1,right,MISS C. Wood Layup,[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.78,,,,,,,,,,,,
188,PT11M27.00S,2024-01-04T03:43:46.7Z,2,REGULAR,rebound,defensive,[],201567,,,1610612748,18,25,2024-01-04T03:43:48Z,1820000,False,,,0,,K. Love REBOUND (Off:0 Def:4),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,187.0,4.0,4.0,0.0,,,,
189,PT11M22.00S,2024-01-04T03:43:50.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629130,27.11892247043363,83.57843137254902,1610612748,18,25,2024-01-04T03:43:57Z,1830000,False,-168.0,202.0,1,left,MISS D. Robinson 26' running pullup 3PT,[1629130],1610612748.0,MIA,running pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.3,,,,,,,,,,,,
190,PT11M20.00S,2024-01-04T03:43:52.8Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,18,25,2024-01-04T03:43:57Z,1840000,False,,,0,,L. James REBOUND (Off:0 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,189.0,2.0,2.0,0.0,,,,
191,PT11M13.00S,2024-01-04T03:44:00.4Z,2,REGULAR,turnover,bad pass,[],1631108,,,1610612747,18,25,2024-01-04T03:44:03Z,1850000,False,,,0,,M. Christie bad pass TURNOVER (1 TO),"[1631108, 1631170]",1610612747.0,LAL,,,,Christie,M. Christie,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,1.0,,,,,Jaquez Jr.,1631170.0,,
192,PT11M13.00S,2024-01-04T03:44:00.4Z,2,REGULAR,steal,,[],1631170,,,1610612748,18,25,2024-01-04T03:44:02Z,1860000,False,,,0,,J. Jaquez Jr. STEAL (1 STL),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
193,PT11M10.00S,2024-01-04T03:44:03.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631170,8.590670170827863,49.26470588235294,1610612748,18,27,2024-01-04T03:44:15Z,1870000,False,4.0,28.0,1,left,J. Jaquez Jr. running Layup (4 PTS),[1631170],1610612748.0,MIA,running,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,2.85,,,,,,,,,,,,
194,PT10M52.00S,2024-01-04T03:44:23.2Z,2,REGULAR,turnover,bad pass,[],1631108,,,1610612747,18,27,2024-01-04T03:44:27Z,1880000,False,,,0,,M. Christie bad pass TURNOVER (2 TO),"[1631108, 1629130]",1610612747.0,LAL,,,,Christie,M. Christie,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,2.0,,,,,Robinson,1629130.0,,
195,PT10M52.00S,2024-01-04T03:44:23.2Z,2,REGULAR,steal,,[],1629130,,,1610612748,18,27,2024-01-04T03:44:25Z,1890000,False,,,0,,D. Robinson STEAL (1 STL),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
196,PT10M52.00S,2024-01-04T03:44:30.6Z,2,REGULAR,turnover,out-of-bounds,[],1629130,,,1610612748,18,27,2024-01-04T03:44:35Z,1900000,False,,,0,,D. Robinson step out-of-bounds TURNOVER (1 TO),[1629130],1610612748.0,MIA,step,,,Robinson,D. Robinson,,,,,Mid-Range,16-24 Left,202007.0,,,,,,,,,,,1.0,,,,,,,,
197,PT10M40.00S,2024-01-04T03:44:55.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631108,93.08475689881735,4.166666666666657,1610612747,21,27,2024-01-04T03:44:59Z,1910000,False,-229.0,13.0,1,right,M. Christie 3PT  (5 PTS) (C. Wood 1 AST),"[1631108, 1626174]",1610612747.0,LAL,,,,Christie,M. Christie,,,,,Left Corner 3,24+ Left,,,,,,Made,5.0,22.95,C. Wood,1626174.0,1.0,,,,,,,,,
199,PT10M25.00S,2024-01-04T03:45:10.3Z,2,REGULAR,3pt,Jump Shot,[],1626196,34.21484888304862,62.00980392156863,1610612748,21,30,2024-01-04T03:45:14Z,1930000,False,-60.0,269.0,1,left,J. Richardson 27' 3PT  (5 PTS) (J. Jaquez Jr. 2 AST),"[1626196, 1631170]",1610612748.0,MIA,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Center,,,,,,Made,5.0,27.57,J. Jaquez Jr.,1631170.0,2.0,,,,,,,,,
201,PT10M05.00S,2024-01-04T03:45:30.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641720,90.8508541392904,50.0,1610612747,21,30,2024-01-04T03:46:37Z,1950000,False,0.0,34.0,1,right,MISS J. Hood-Schifino cutting Layup,[1641720],1610612747.0,LAL,cutting,,,Hood-Schifino,J. Hood-Schifino,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.35,,,,,,,,,,,,
202,PT10M02.00S,2024-01-04T03:45:33.3Z,2,REGULAR,rebound,offensive,[],1626174,,,1610612747,21,30,2024-01-04T03:45:33Z,1960000,False,,,0,,C. Wood REBOUND (Off:1 Def:1),[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,201.0,2.0,1.0,1.0,,,,
203,PT10M01.00S,2024-01-04T03:45:34.1Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1626174,92.16491458607096,45.833333333333336,1610612747,21,30,2024-01-04T03:45:37Z,1970000,False,-21.0,21.0,1,right,MISS C. Wood Hook,[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.96,,,,,,,,,,,,
204,PT10M00.00S,2024-01-04T03:45:35.7Z,2,REGULAR,rebound,offensive,[],1641720,,,1610612747,21,30,2024-01-04T03:45:35Z,1980000,False,,,0,,J. Hood-Schifino REBOUND (Off:1 Def:0),[1641720],1610612747.0,LAL,,,,Hood-Schifino,J. Hood-Schifino,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,203.0,1.0,0.0,1.0,,,,
205,PT09M59.00S,2024-01-04T03:45:36.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641720,90.5880420499343,45.34313725490197,1610612747,21,30,2024-01-04T03:48:03Z,1990000,False,-23.0,36.0,1,right,MISS J. Hood-Schifino putback Layup - blocked,"[1641720, 201567]",1610612747.0,LAL,putback,,,Hood-Schifino,J. Hood-Schifino,,,,,Restricted Area,0-8 Center,,,,,,Missed,,4.29,,,,,,,,,,,Love,201567.0
206,PT09M59.00S,2024-01-04T03:45:36.4Z,2,REGULAR,block,,[],201567,,,1610612747,21,30,2024-01-04T03:47:49Z,2000000,False,,,0,,K. Love BLOCK (1 BLK),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
207,PT09M56.00S,2024-01-04T03:45:39.4Z,2,REGULAR,rebound,offensive,[],1626174,,,1610612747,21,30,2024-01-04T03:46:18Z,2010000,False,,,0,,C. Wood REBOUND (Off:2 Def:1),[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,205.0,3.0,1.0,2.0,,,,
208,PT09M55.00S,2024-01-04T03:45:44.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631108,68.38042049934297,33.33333333333334,1610612747,21,30,2024-01-04T03:45:49Z,2020000,False,-83.0,245.0,1,right,MISS M. Christie 25' 3PT,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.85,,,,,,,,,,,,
209,PT09M55.00S,2024-01-04T03:45:47.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612748,21,30,2024-01-04T03:45:47Z,2030000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,208.0,,,,,,,
210,PT09M38.00S,2024-01-04T03:46:05.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,11.875821287779246,50.49019607843137,1610612748,21,30,2024-01-04T03:46:08Z,2040000,False,-2.0,59.0,1,left,MISS B. Adebayo Hook,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.92,,,,,,,,,,,,
211,PT09M36.00S,2024-01-04T03:46:07.2Z,2,REGULAR,rebound,defensive,[],1631108,,,1610612747,21,30,2024-01-04T03:46:08Z,2050000,False,,,0,,M. Christie REBOUND (Off:0 Def:2),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,210.0,2.0,2.0,0.0,,,,
212,PT09M18.00S,2024-01-04T03:46:24.8Z,2,REGULAR,3pt,Jump Shot,[],2544,69.69448094612352,74.26470588235294,1610612747,21,30,2024-01-04T03:46:28Z,2060000,False,121.0,232.0,1,right,MISS L. James 26' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.22,,,,,,,,,,,,
213,PT09M15.00S,2024-01-04T03:46:27.8Z,2,REGULAR,rebound,defensive,[],1626196,,,1610612748,21,30,2024-01-04T03:46:27Z,2070000,False,,,0,,J. Richardson REBOUND (Off:0 Def:1),[1626196],1610612748.0,MIA,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,212.0,1.0,1.0,0.0,,,,
214,PT09M12.00S,2024-01-04T03:46:33.7Z,2,REGULAR,foul,personal,[],1641720,,,1610612748,21,30,2024-01-04T03:46:38Z,2080000,False,,,0,,J. Hood-Schifino personal FOUL (1 PF),"[1641720, 1626196]",1610612747.0,LAL,,,,Hood-Schifino,J. Hood-Schifino,,,,,In The Paint (Non-RA),8-16 Center,200832.0,1.0,0.0,Richardson,1626196.0,,,,,,,,,,,,,,,
217,PT09M05.00S,2024-01-04T03:47:01.2Z,2,REGULAR,2pt,Jump Shot,[],1626196,6.8823915900131425,81.61764705882354,1610612748,21,30,2024-01-04T03:49:14Z,2100000,False,-158.0,12.0,1,left,MISS J. Richardson 15' step back Shot,[1626196],1610612748.0,MIA,step back,,,Richardson,J. Richardson,,,,,Mid-Range,8-16 Left,,,,,,Missed,,15.86,,,,,,,,,,,,
218,PT09M03.00S,2024-01-04T03:47:03.2Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,21,30,2024-01-04T03:47:05Z,2110000,False,,,0,,L. James REBOUND (Off:0 Def:3),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,217.0,3.0,3.0,0.0,,,,
219,PT08M58.00S,2024-01-04T03:47:08.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",2544,94.26741130091985,49.26470588235294,1610612747,23,30,2024-01-04T03:49:47Z,2120000,False,-4.0,1.0,1,right,L. James running Layup (4 PTS),[2544],1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,0.4,,,,,,,,,,,,
220,PT08M46.00S,2024-01-04T03:47:24.1Z,2,REGULAR,foul,personal,['2freethrow'],1626174,,,1610612748,23,30,2024-01-04T03:47:30Z,2130000,False,,,0,,C. Wood shooting personal FOUL (1 PF) (Adebayo 2 FT),"[1626174, 1628389]",1610612747.0,LAL,shooting,,,Wood,C. Wood,,,,,In The Paint (Non-RA),8-16 Center,202007.0,1.0,0.0,Adebayo,1628389.0,,,,,,,,,,,,,,,
222,PT08M46.00S,2024-01-04T03:47:51.6Z,2,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,23,30,2024-01-04T03:47:51Z,2150000,False,,,0,,MISS B. Adebayo Free Throw 1 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
223,PT08M46.00S,2024-01-04T03:47:51.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,23,30,2024-01-04T03:47:51Z,2160000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,222.0,,,,,,,
224,PT08M46.00S,2024-01-04T03:47:53.2Z,2,REGULAR,substitution,out,[],1631108,,,1610612748,23,30,2024-01-04T03:48:01Z,2170000,False,,,0,,SUB out: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M46.00S,2024-01-04T03:47:53.2Z,2,REGULAR,substitution,out,[],201567,,,1610612748,23,30,2024-01-04T03:48:01Z,2180000,False,,,0,,SUB out: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M46.00S,2024-01-04T03:47:53.2Z,2,REGULAR,substitution,in,[],1627752,,,1610612748,23,30,2024-01-04T03:48:01Z,2190000,False,,,0,,SUB in: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M46.00S,2024-01-04T03:47:53.2Z,2,REGULAR,substitution,in,[],1631107,,,1610612748,23,30,2024-01-04T03:48:01Z,2200000,False,,,0,,SUB in: N. Jovic,[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M46.00S,2024-01-04T03:48:16.6Z,2,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,23,31,2024-01-04T03:48:16Z,2210000,False,,,0,,B. Adebayo Free Throw 2 of 2 (5 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
229,PT08M36.00S,2024-01-04T03:48:29.0Z,2,REGULAR,3pt,Jump Shot,[],1627752,95.79500657030223,96.30055147058823,1610612747,23,31,2024-01-04T03:48:40Z,2220000,False,232.0,-13.0,1,right,MISS T. Prince 3PT,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.19,,,,,,,,,,,,
230,PT08M34.00S,2024-01-04T03:48:31.0Z,2,REGULAR,rebound,offensive,[],1626174,,,1610612747,23,31,2024-01-04T03:48:40Z,2230000,False,,,0,,C. Wood REBOUND (Off:3 Def:1),[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,229.0,4.0,1.0,3.0,,,,
231,PT08M33.00S,2024-01-04T03:48:31.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626174,91.50788436268068,50.49019607843137,1610612747,25,31,2024-01-04T03:48:42Z,2240000,False,2.0,27.0,1,right,C. Wood putback Layup (2 PTS),[1626174],1610612747.0,LAL,putback,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,2.74,,,,,,,,,,,,
233,PT08M17.00S,2024-01-04T03:48:47.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,8.722076215505908,43.627450980392155,1610612748,25,31,2024-01-04T03:48:51Z,2260000,False,32.0,29.0,1,left,MISS B. Adebayo Layup - blocked,"[1628389, 1626174]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,Missed,,4.34,,,,,,,,,,,Wood,1626174.0
234,PT08M17.00S,2024-01-04T03:48:47.9Z,2,REGULAR,block,,[],1626174,,,1610612748,25,31,2024-01-04T03:48:50Z,2270000,False,,,0,,C. Wood BLOCK (1 BLK),[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
235,PT08M14.00S,2024-01-04T03:48:50.9Z,2,REGULAR,rebound,offensive,[],1628389,,,1610612748,25,31,2024-01-04T03:48:50Z,2280000,False,,,0,,B. Adebayo REBOUND (Off:3 Def:0),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,233.0,3.0,0.0,3.0,,,,
236,PT08M07.00S,2024-01-04T03:48:58.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631170,8.722076215505908,95.58823529411765,1610612748,25,31,2024-01-04T03:49:02Z,2290000,False,-228.0,29.0,1,left,MISS J. Jaquez Jr. 3PT,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Left Corner 3,24+ Left,,,,,,Missed,,22.98,,,,,,,,,,,,
237,PT08M04.00S,2024-01-04T03:49:01.2Z,2,REGULAR,rebound,defensive,[],1641720,,,1610612747,25,31,2024-01-04T03:49:02Z,2300000,False,,,0,,J. Hood-Schifino REBOUND (Off:1 Def:1),[1641720],1610612747.0,LAL,,,,Hood-Schifino,J. Hood-Schifino,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,236.0,2.0,1.0,1.0,,,,
238,PT07M50.00S,2024-01-04T03:49:14.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641720,91.77069645203679,52.69607843137255,1610612747,25,31,2024-01-04T03:49:18Z,2310000,False,13.0,25.0,1,right,MISS J. Hood-Schifino cutting Layup - blocked,"[1641720, 1631170]",1610612747.0,LAL,cutting,,,Hood-Schifino,J. Hood-Schifino,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.83,,,,,,,,,,,Jaquez Jr.,1631170.0
239,PT07M50.00S,2024-01-04T03:49:14.9Z,2,REGULAR,block,,[],1631170,,,1610612747,25,31,2024-01-04T03:49:17Z,2320000,False,,,0,,J. Jaquez Jr. BLOCK (1 BLK),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
240,PT07M48.00S,2024-01-04T03:49:16.9Z,2,REGULAR,rebound,defensive,[],1631107,,,1610612748,25,31,2024-01-04T03:49:18Z,2330000,False,,,0,,N. Jovic REBOUND (Off:0 Def:3),[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,238.0,3.0,3.0,0.0,,,,
241,PT07M45.00S,2024-01-04T03:49:20.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629130,7.670827858081481,50.0,1610612748,25,33,2024-01-04T03:49:24Z,2340000,False,0.0,20.0,1,left,D. Robinson running Layup (2 PTS) (N. Jovic 1 AST),"[1629130, 1631107]",1610612748.0,MIA,running,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,1.96,N. Jovic,1631107.0,1.0,,,,,,,,,
243,PT07M27.00S,2024-01-04T03:49:40.9Z,2,REGULAR,turnover,out-of-bounds,[],1626174,,,1610612747,25,33,2024-01-04T03:49:48Z,2360000,False,,,0,,C. Wood bad pass out-of-bounds TURNOVER (1 TO),[1626174],1610612747.0,LAL,bad pass,,,Wood,C. Wood,,,,,Mid-Range,16-24 Right,200832.0,,,,,,,,,,,1.0,,,,,,,,
244,PT07M27.00S,2024-01-04T03:49:46.0Z,2,REGULAR,substitution,out,[],1626174,,,1610612748,25,33,2024-01-04T03:49:48Z,2370000,False,,,0,,SUB out: C. Wood,[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M27.00S,2024-01-04T03:49:46.0Z,2,REGULAR,substitution,in,[],203076,,,1610612748,25,33,2024-01-04T03:49:48Z,2380000,False,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M03.00S,2024-01-04T03:50:17.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628389,33.163600525624176,36.274509803921575,1610612748,25,33,2024-01-04T03:52:42Z,2390000,False,69.0,259.0,1,left,MISS B. Adebayo 26' pullup 3PT,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,,,,Missed,,26.81,,,,,,,,,,,,
247,PT07M03.00S,2024-01-04T03:50:17.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,25,33,2024-01-04T03:50:46Z,2400000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,246.0,,,,,,,
248,PT07M03.00S,2024-01-04T03:50:21.6Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612748,25,33,2024-01-04T03:50:26Z,2410000,False,,,0,,MIA shot clock Team TURNOVER,[],1610612748.0,MIA,,,,,,,,,,Mid-Range,16-24 Left,202007.0,,,,,,,,,,,,,,,,,,,
249,PT06M44.00S,2024-01-04T03:50:56.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1641720,79.02431011826545,66.42156862745098,1610612747,25,33,2024-01-04T03:51:00Z,2420000,False,82.0,145.0,1,right,MISS J. Hood-Schifino 16' pullup Shot,[1641720],1610612747.0,LAL,pullup,,,Hood-Schifino,J. Hood-Schifino,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,16.64,,,,,,,,,,,,
250,PT06M42.00S,2024-01-04T03:50:58.2Z,2,REGULAR,rebound,defensive,[],1631107,,,1610612748,25,33,2024-01-04T03:51:00Z,2430000,False,,,0,,N. Jovic REBOUND (Off:0 Def:4),[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,249.0,4.0,4.0,0.0,,,,
