actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
167,PT00M00.30S,2023-11-16T03:38:11.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627752,67.19776609724047,56.86274509803921,1610612747,25,38,2023-11-16T03:38:19Z,1670000,False,34.0,256.0,1,right,T. Prince 25' 3PT  (5 PTS) (A. Reaves 1 AST),"[1627752, 1630559]",1610612747.0,LAL,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Center,25.81,Made,5.0,,,,,,,,,,A. Reaves,1630559.0,1.0,,,,,
169,PT00M00.00S,2023-11-16T03:38:24.7Z,1,REGULAR,period,end,[],0,,,1610612758,25,38,2023-11-16T03:38:24Z,1690000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2023-11-16T03:41:16.8Z,2,REGULAR,substitution,out,['startperiod'],1627752,,,1610612758,25,38,2023-11-16T03:41:35Z,1700000,False,,,0,,SUB out: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2023-11-16T03:41:16.8Z,2,REGULAR,substitution,out,['startperiod'],1626174,,,1610612758,25,38,2023-11-16T03:41:35Z,1710000,False,,,0,,SUB out: C. Wood,[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2023-11-16T03:41:16.8Z,2,REGULAR,substitution,out,['startperiod'],1631099,,,1610612758,25,38,2023-11-16T03:41:35Z,1720000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2023-11-16T03:41:16.8Z,2,REGULAR,substitution,in,['startperiod'],2544,,,1610612758,25,38,2023-11-16T03:41:35Z,1730000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2023-11-16T03:41:16.8Z,2,REGULAR,substitution,in,['startperiod'],1629629,,,1610612758,25,38,2023-11-16T03:41:35Z,1740000,False,,,0,,SUB in: C. Reddish,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2023-11-16T03:41:16.8Z,2,REGULAR,substitution,in,['startperiod'],1630537,,,1610612758,25,38,2023-11-16T03:41:35Z,1750000,False,,,0,,SUB in: C. Duarte,[1630537],1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2023-11-16T03:42:00.7Z,2,REGULAR,period,start,[],0,,,1610612747,25,38,2023-11-16T03:42:00Z,1760000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT11M43.00S,2023-11-16T03:42:18.0Z,2,REGULAR,foul,personal,['2freethrow'],1630537,,,1610612747,25,38,2023-11-16T03:55:28Z,1770000,False,,,0,,C. Duarte shooting personal FOUL (1 PF) (James 2 FT),"[1630537, 2544]",1610612758.0,SAC,shooting,,,Duarte,C. Duarte,,,,,Restricted Area,0-8 Center,,,,1830.0,1.0,0.0,James,2544.0,,,,,,,,,,,,
180,PT11M43.00S,2023-11-16T03:42:50.2Z,2,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,26,38,2023-11-16T03:55:41Z,1790000,False,,,0,,L. James Free Throw 1 of 2 (6 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
181,PT11M43.00S,2023-11-16T03:42:50.2Z,2,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,27,38,2023-11-16T03:55:41Z,1800000,False,,,0,,L. James Free Throw 2 of 2 (7 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
184,PT11M17.00S,2023-11-16T03:43:20.9Z,2,REGULAR,turnover,bad pass,[],1628370,,,1610612758,27,38,2023-11-16T03:43:27Z,1830000,False,,,0,,M. Monk bad pass TURNOVER (1 TO),"[1628370, 2544]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,James,2544.0,,
185,PT11M17.00S,2023-11-16T03:43:20.9Z,2,REGULAR,steal,,[],2544,,,1610612747,27,38,2023-11-16T03:43:25Z,1840000,False,,,0,,L. James STEAL (3 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
186,PT11M13.00S,2023-11-16T03:43:26.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629629,91.24507227332458,48.0392156862745,1610612747,29,38,2023-11-16T03:43:33Z,1850000,False,-10.0,30.0,1,right,C. Reddish running DUNK (4 PTS) (L. James 3 AST),"[1629629, 2544]",1610612747.0,LAL,running,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,3.14,Made,4.0,,,,,,,,,,L. James,2544.0,3.0,,,,,
188,PT11M13.00S,2023-11-16T03:43:34.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,29,38,2023-11-16T03:43:34Z,1870000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT10M57.00S,2023-11-16T03:47:05.3Z,2,REGULAR,3pt,Jump Shot,[],1628426,26.067674113009204,82.84313725490196,1610612758,29,38,2023-11-16T03:47:12Z,1880000,False,-164.0,193.0,1,left,MISS A. Vezenkov 25' 3PT,[1628426],1610612758.0,SAC,,,,Vezenkov,A. Vezenkov,,,,,Above the Break 3,24+ Left Center,25.3,Missed,,,,,,,,,,,,,,,,,,
190,PT10M54.00S,2023-11-16T03:47:08.3Z,2,REGULAR,rebound,defensive,[],1630559,,,1610612747,29,38,2023-11-16T03:47:12Z,1890000,False,,,0,,A. Reaves REBOUND (Off:0 Def:2),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,,,,,,,189.0,2.0,2.0,0.0,,,,,,,,
191,PT10M41.00S,2023-11-16T03:47:20.6Z,2,REGULAR,3pt,Jump Shot,[],1629060,70.61432325886992,21.813725490196077,1610612747,32,38,2023-11-16T03:47:24Z,1900000,False,-141.0,224.0,1,right,R. Hachimura 26' 3PT  (3 PTS) (L. James 4 AST),"[1629060, 2544]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Left Center,26.44,Made,3.0,,,,,,,,,,L. James,2544.0,4.0,,,,,
193,PT10M30.00S,2023-11-16T03:47:33.1Z,2,REGULAR,2pt,Jump Shot,[],1628368,27.38173455978975,51.470588235294116,1610612758,32,40,2023-11-16T03:47:36Z,1920000,False,-7.0,205.0,1,left,D. Fox 20' pullup Jump Shot (7 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Mid-Range,16-24 Center,20.5,Made,7.0,,,,,,,,,,,,,,,,,
194,PT10M16.00S,2023-11-16T03:47:45.3Z,2,REGULAR,turnover,bad pass,[],1630559,,,1610612747,32,40,2023-11-16T03:47:49Z,1930000,False,,,0,,A. Reaves bad pass TURNOVER (1 TO),"[1630559, 201580]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1.0,McGee,201580.0,,
195,PT10M16.00S,2023-11-16T03:47:45.3Z,2,REGULAR,steal,,[],201580,,,1610612758,32,40,2023-11-16T03:47:47Z,1940000,False,,,0,,J. McGee STEAL (1 STL),[201580],1610612758.0,SAC,,,,McGee,J. McGee,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
196,PT10M09.00S,2023-11-16T03:47:53.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",201580,7.276609724047319,53.431372549019606,1610612758,32,42,2023-11-16T03:48:01Z,1950000,False,-17.0,16.0,1,left,J. McGee alley-oop DUNK (3 PTS) (D. Fox 3 AST),"[201580, 1628368]",1610612758.0,SAC,alley-oop,,,McGee,J. McGee,,,,,Restricted Area,0-8 Center,2.34,Made,3.0,,,,,,,,,,D. Fox,1628368.0,3.0,,,,,
198,PT09M44.00S,2023-11-16T03:48:17.2Z,2,REGULAR,3pt,Jump Shot,[],2544,71.53416557161628,21.813725490196077,1610612747,35,42,2023-11-16T03:48:21Z,1970000,False,-141.0,215.0,1,right,L. James 25' 3PT  (10 PTS) (A. Reaves 2 AST),"[2544, 1630559]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,25.71,Made,10.0,,,,,,,,,,A. Reaves,1630559.0,2.0,,,,,
200,PT09M30.00S,2023-11-16T03:48:31.6Z,2,REGULAR,3pt,Jump Shot,[],1628370,25.016425755584763,15.441176470588232,1610612758,35,42,2023-11-16T03:48:35Z,1990000,False,173.0,183.0,1,left,MISS M. Monk 25' 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,25.15,Missed,,,,,,,,,,,,,,,,,,
201,PT09M28.00S,2023-11-16T03:48:33.6Z,2,REGULAR,rebound,defensive,[],1629637,,,1610612747,35,42,2023-11-16T03:48:35Z,2000000,False,,,0,,J. Hayes REBOUND (Off:0 Def:1),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,200.0,1.0,1.0,0.0,,,,,,,,
202,PT09M27.00S,2023-11-16T03:48:35.8Z,2,REGULAR,turnover,bad pass,[],1629637,,,1610612747,35,42,2023-11-16T03:48:39Z,2010000,False,,,0,,J. Hayes bad pass TURNOVER (1 TO),"[1629637, 1628370]",1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Monk,1628370.0,,
203,PT09M27.00S,2023-11-16T03:48:35.8Z,2,REGULAR,steal,,[],1628370,,,1610612758,35,42,2023-11-16T03:48:37Z,2020000,False,,,0,,M. Monk STEAL (1 STL),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
204,PT09M24.00S,2023-11-16T03:48:38.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201580,5.568331143232584,49.26470588235294,1610612758,35,44,2023-11-16T03:48:44Z,2030000,False,4.0,0.0,1,left,J. McGee running DUNK (5 PTS) (C. Duarte 1 AST),"[201580, 1630537]",1610612758.0,SAC,running,,,McGee,J. McGee,,,,,Restricted Area,0-8 Center,0.37,Made,5.0,,,,,,,,,,C. Duarte,1630537.0,1.0,,,,,
206,PT09M02.00S,2023-11-16T03:49:00.3Z,2,REGULAR,turnover,bad pass,[],1630559,,,1610612747,35,44,2023-11-16T03:49:04Z,2050000,False,,,0,,A. Reaves bad pass TURNOVER (2 TO),"[1630559, 1628426]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,2.0,Vezenkov,1628426.0,,
207,PT09M02.00S,2023-11-16T03:49:00.3Z,2,REGULAR,steal,,[],1628426,,,1610612758,35,44,2023-11-16T03:49:02Z,2060000,False,,,0,,A. Vezenkov STEAL (1 STL),[1628426],1610612758.0,SAC,,,,Vezenkov,A. Vezenkov,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
208,PT08M59.00S,2023-11-16T03:49:03.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630537,4.911300919842304,50.98039215686275,1610612758,35,46,2023-11-16T03:49:08Z,2070000,False,-5.0,-6.0,1,left,C. Duarte running DUNK (2 PTS) (M. Monk 2 AST),"[1630537, 1628370]",1610612758.0,SAC,running,,,Duarte,C. Duarte,,,,,Restricted Area,0-8 Center,0.8,Made,2.0,,,,,,,,,,M. Monk,1628370.0,2.0,,,,,
210,PT08M59.00S,2023-11-16T03:49:09.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,35,46,2023-11-16T03:49:09Z,2090000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M59.00S,2023-11-16T03:52:19.8Z,2,REGULAR,substitution,out,[],201580,,,1610612747,35,46,2023-11-16T03:52:31Z,2100000,False,,,0,,SUB out: J. McGee,[201580],1610612758.0,SAC,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M59.00S,2023-11-16T03:52:19.8Z,2,REGULAR,substitution,out,[],1628368,,,1610612747,35,46,2023-11-16T03:52:31Z,2110000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M59.00S,2023-11-16T03:52:19.8Z,2,REGULAR,substitution,out,[],1630537,,,1610612747,35,46,2023-11-16T03:52:31Z,2120000,False,,,0,,SUB out: C. Duarte,[1630537],1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M59.00S,2023-11-16T03:52:19.8Z,2,REGULAR,substitution,in,[],203084,,,1610612747,35,46,2023-11-16T03:52:31Z,2130000,False,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M59.00S,2023-11-16T03:52:19.8Z,2,REGULAR,substitution,in,[],1627734,,,1610612747,35,46,2023-11-16T03:52:31Z,2140000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M59.00S,2023-11-16T03:52:19.8Z,2,REGULAR,substitution,in,[],1631165,,,1610612747,35,46,2023-11-16T03:52:31Z,2150000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M43.00S,2023-11-16T03:52:50.2Z,2,REGULAR,3pt,Jump Shot,[],1629629,69.95729303547964,73.77450980392157,1610612747,35,46,2023-11-16T03:52:53Z,2160000,False,119.0,230.0,1,right,MISS C. Reddish 25' 3PT,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Right Center,25.88,Missed,,,,,,,,,,,,,,,,,,
218,PT08M41.00S,2023-11-16T03:52:52.2Z,2,REGULAR,rebound,defensive,[],1628370,,,1610612758,35,46,2023-11-16T03:52:53Z,2170000,False,,,0,,M. Monk REBOUND (Off:0 Def:2),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,,,,,,,,,217.0,2.0,2.0,0.0,,,,,,,,
219,PT08M23.00S,2023-11-16T03:53:09.7Z,2,REGULAR,3pt,Jump Shot,[],203084,28.170170827858072,78.67647058823529,1610612758,35,46,2023-11-16T04:01:42Z,2180000,False,-143.0,212.0,1,left,MISS H. Barnes 25' step back 3PT,[203084],1610612758.0,SAC,step back,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,25.62,Missed,,,,,,,,,,,,,,,,,,
220,PT08M20.00S,2023-11-16T03:53:12.7Z,2,REGULAR,rebound,defensive,[],1630559,,,1610612747,35,46,2023-11-16T03:53:14Z,2190000,False,,,0,,A. Reaves REBOUND (Off:0 Def:3),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,,,,,,,219.0,3.0,3.0,0.0,,,,,,,,
221,PT08M11.00S,2023-11-16T03:53:22.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629060,94.66162943495401,50.73529411764706,1610612747,37,46,2023-11-16T03:53:27Z,2200000,False,4.0,-2.0,1,right,R. Hachimura reverse DUNK (5 PTS),[1629060],1610612747.0,LAL,reverse,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,0.44,Made,5.0,,,,,,,,,,,,,,,,,
222,PT08M01.00S,2023-11-16T03:53:31.2Z,2,REGULAR,3pt,Jump Shot,[],1631165,24.096583442838366,84.55882352941177,1610612758,37,46,2023-11-16T03:53:36Z,2210000,False,-173.0,174.0,1,left,MISS K. Ellis 24' step back 3PT,[1631165],1610612758.0,SAC,step back,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Left Center,24.52,Missed,,,,,,,,,,,,,,,,,,
223,PT07M57.00S,2023-11-16T03:53:35.2Z,2,REGULAR,rebound,defensive,[],1630559,,,1610612747,37,46,2023-11-16T03:53:36Z,2220000,False,,,0,,A. Reaves REBOUND (Off:0 Def:4),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,,,,,,,222.0,4.0,4.0,0.0,,,,,,,,
224,PT07M49.00S,2023-11-16T03:53:43.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629629,92.16491458607096,47.79411764705882,1610612747,39,46,2023-11-16T03:53:47Z,2230000,False,-11.0,21.0,1,right,C. Reddish cutting Layup (6 PTS) (A. Reaves 3 AST),"[1629629, 1630559]",1610612747.0,LAL,cutting,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,2.38,Made,6.0,,,,,,,,,,A. Reaves,1630559.0,3.0,,,,,
226,PT07M36.00S,2023-11-16T03:53:59.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,8.590670170827863,50.49019607843137,1610612758,39,48,2023-11-16T03:54:03Z,2250000,False,-2.0,28.0,1,left,D. Sabonis Layup (12 PTS) (M. Monk 3 AST),"[1627734, 1628370]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,2.84,Made,12.0,,,,,,,,,,M. Monk,1628370.0,3.0,,,,,
228,PT07M36.00S,2023-11-16T03:54:02.4Z,2,REGULAR,foul,personal,['1freethrow'],1629637,,,1610612758,39,48,2023-11-16T03:54:08Z,2270000,False,,,0,,J. Hayes shooting personal FOUL (2 PF) (Sabonis 1 FT),"[1629637, 1627734]",1610612747.0,LAL,shooting,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,1830.0,2.0,0.0,Sabonis,1627734.0,,,,,,,,,,,,
231,PT07M36.00S,2023-11-16T03:55:15.8Z,2,REGULAR,substitution,out,[],1629637,,,1610612758,39,48,2023-11-16T03:55:28Z,2300000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M36.00S,2023-11-16T03:55:15.8Z,2,REGULAR,substitution,out,[],1630559,,,1610612758,39,48,2023-11-16T03:55:28Z,2310000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M36.00S,2023-11-16T03:55:15.8Z,2,REGULAR,substitution,out,[],1628426,,,1610612758,39,48,2023-11-16T03:55:28Z,2320000,False,,,0,,SUB out: A. Vezenkov,[1628426],1610612758.0,SAC,,,,Vezenkov,A. Vezenkov,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M36.00S,2023-11-16T03:55:15.8Z,2,REGULAR,substitution,out,[],1631165,,,1610612758,39,48,2023-11-16T03:55:28Z,2330000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M36.00S,2023-11-16T03:55:15.8Z,2,REGULAR,substitution,in,[],1626156,,,1610612758,39,48,2023-11-16T03:55:28Z,2340000,False,,,0,,SUB in: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M36.00S,2023-11-16T03:55:15.8Z,2,REGULAR,substitution,in,[],203076,,,1610612758,39,48,2023-11-16T03:55:28Z,2350000,False,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M36.00S,2023-11-16T03:55:15.8Z,2,REGULAR,substitution,in,[],1631099,,,1610612758,39,48,2023-11-16T03:55:28Z,2360000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M36.00S,2023-11-16T03:55:15.8Z,2,REGULAR,substitution,in,[],1628989,,,1610612758,39,48,2023-11-16T03:55:28Z,2370000,False,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M36.00S,2023-11-16T03:55:30.9Z,2,REGULAR,freethrow,1 of 1,[],1627734,,,1610612758,39,49,2023-11-16T03:55:30Z,2380000,False,,,0,,D. Sabonis Free Throw 1 of 1 (13 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
240,PT07M19.00S,2023-11-16T03:55:49.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629629,88.35413929040736,51.470588235294116,1610612747,39,49,2023-11-16T04:03:58Z,2390000,False,7.0,57.0,1,right,MISS C. Reddish driving floating Shot,[1629629],1610612747.0,LAL,driving floating,,,Reddish,C. Reddish,,,,,In The Paint (Non-RA),0-8 Center,5.75,Missed,,,,,,,,,,,,,,,,,,
241,PT07M16.00S,2023-11-16T03:55:52.3Z,2,REGULAR,rebound,defensive,[],1631099,,,1610612758,39,49,2023-11-16T03:55:53Z,2400000,False,,,0,,K. Murray REBOUND (Off:0 Def:2),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,240.0,2.0,2.0,0.0,,,,,,,,
242,PT07M13.00S,2023-11-16T03:55:56.2Z,2,REGULAR,turnover,bad pass,[],1631099,,,1610612758,39,49,2023-11-16T03:56:00Z,2410000,False,,,0,,K. Murray bad pass TURNOVER (1 TO),"[1631099, 1629629]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1.0,Reddish,1629629.0,,
243,PT07M13.00S,2023-11-16T03:55:56.2Z,2,REGULAR,steal,,[],1629629,,,1610612747,39,49,2023-11-16T03:55:58Z,2420000,False,,,0,,C. Reddish STEAL (1 STL),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
244,PT07M09.00S,2023-11-16T03:55:59.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629629,91.11366622864652,52.450980392156865,1610612747,41,49,2023-11-16T04:06:37Z,2430000,False,12.0,31.0,1,right,C. Reddish driving reverse Layup (8 PTS),[1629629],1610612747.0,LAL,driving reverse,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,3.34,Made,8.0,,,,,,,,,,,,,,,,,
245,PT06M53.00S,2023-11-16T03:56:15.2Z,2,REGULAR,3pt,Jump Shot,[],1631099,6.225361366622863,96.32352941176471,1610612758,41,49,2023-11-16T03:56:19Z,2440000,False,-232.0,6.0,1,left,MISS K. Murray 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,23.17,Missed,,,,,,,,,,,,,,,,,,
246,PT06M51.00S,2023-11-16T03:56:17.2Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,41,49,2023-11-16T03:56:19Z,2450000,False,,,0,,L. James REBOUND (Off:1 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Left Corner 3,24+ Left,,,,,,,,,245.0,3.0,2.0,1.0,,,,,,,,
247,PT06M44.00S,2023-11-16T03:56:25.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],2544,90.5880420499343,49.01960784313726,1610612747,43,49,2023-11-16T03:57:04Z,2460000,False,-5.0,36.0,1,right,L. James driving DUNK (12 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,3.63,Made,12.0,,,,,,,,,,,,,,,,,
248,PT06M44.00S,2023-11-16T03:56:37.7Z,2,REGULAR,timeout,full,['team'],0,,,1610612758,43,49,2023-11-16T03:56:37Z,2470000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M44.00S,2023-11-16T03:57:43.4Z,2,REGULAR,substitution,out,[],1628370,,,1610612758,43,49,2023-11-16T03:57:59Z,2480000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M44.00S,2023-11-16T03:57:43.4Z,2,REGULAR,substitution,in,[],1628368,,,1610612758,43,49,2023-11-16T03:57:59Z,2490000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M25.00S,2023-11-16T03:58:22.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,12.00722733245729,49.754901960784316,1610612758,43,51,2023-11-16T04:05:46Z,2500000,False,1.0,60.0,1,left,D. Sabonis 6' driving Hook (15 PTS) (K. Huerter 2 AST),"[1627734, 1628989]",1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,6.04,Made,15.0,,,,,,,,,,K. Huerter,1628989.0,2.0,,,,,
253,PT06M07.00S,2023-11-16T03:58:39.3Z,2,REGULAR,3pt,Jump Shot,[],1629629,93.74178712220763,5.882352941176478,1610612747,43,51,2023-11-16T03:58:44Z,2520000,False,-221.0,6.0,1,right,MISS C. Reddish 3PT,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Left Corner 3,24+ Left,22.07,Missed,,,,,,,,,,,,,,,,,,
254,PT06M05.00S,2023-11-16T03:58:41.3Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,43,51,2023-11-16T03:58:44Z,2530000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:6),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Left Corner 3,24+ Left,,,,,,,,,253.0,9.0,6.0,3.0,,,,,,,,
255,PT05M50.00S,2023-11-16T03:58:58.6Z,2,REGULAR,foul,offensive,[],1627734,,,1610612758,43,51,2023-11-16T03:59:06Z,2540000,False,,,0,,D. Sabonis charge offensive FOUL (2 PF),"[1627734, 1629060]",1610612758.0,SAC,charge,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,1830.0,2.0,0.0,Hachimura,1629060.0,,,,,,,,,,,,
