actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
252,PT05M34.00S,2024-03-01T04:24:34.0Z,2,REGULAR,steal,,[],1630557,,,1610612764,46,51,2024-03-01T04:24:35Z,2500000,False,,,0,,C. Kispert STEAL (1 STL),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
253,PT05M30.00S,2024-03-01T04:24:38.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630557,7.933639947437584,55.3921568627451,1610612764,46,53,2024-03-01T04:24:45Z,2510000,False,-27.0,22.0,1,left,C. Kispert running Layup (12 PTS) (J. Poole 4 AST),"[1630557, 1629673]",1610612764.0,WAS,running,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,,,3.49,Made,,,,,12.0,J. Poole,1629673.0,4.0,,,,,
255,PT05M18.00S,2024-03-01T04:24:50.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,92.69053876478318,45.34313725490197,1610612747,48,53,2024-03-01T04:25:00Z,2530000,False,-23.0,16.0,1,right,R. Hachimura Layup (4 PTS) (S. Dinwiddie 2 AST),"[1629060, 203915]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,,2.84,Made,,,,,4.0,S. Dinwiddie,203915.0,2.0,,,,,
257,PT04M59.00S,2024-03-01T04:25:09.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630557,15.029566360052556,44.85294117647059,1610612764,48,55,2024-03-01T04:25:13Z,2550000,False,26.0,89.0,1,left,C. Kispert 9' driving floating Jump Shot (14 PTS) (T. Jones 3 AST),"[1630557, 1626145]",1610612764.0,WAS,driving floating,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,9.24,Made,,,,,14.0,T. Jones,1626145.0,3.0,,,,,
259,PT04M50.00S,2024-03-01T04:25:20.3Z,2,REGULAR,foul,personal,['2freethrow'],1626158,,,1610612747,48,55,2024-03-01T04:25:25Z,2570000,False,,,0,,R. Holmes shooting personal FOUL (3 PF) (Davis 2 FT),"[1626158, 203076]",1610612764.0,WAS,shooting,,,Holmes,R. Holmes,,,,,In The Paint (Non-RA),0-8 Center,1627964.0,3.0,0.0,Davis,203076.0,,,,,,,,,,,,,,,
261,PT04M50.00S,2024-03-01T04:25:51.3Z,2,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,49,55,2024-03-01T04:25:51Z,2590000,False,,,0,,A. Davis Free Throw 1 of 2 (11 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,Made,,,,,11.0,,,,,,,,
262,PT04M50.00S,2024-03-01T04:25:52.0Z,2,REGULAR,substitution,out,[],2544,,,1610612747,49,55,2024-03-01T04:25:59Z,2600000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT04M50.00S,2024-03-01T04:25:52.0Z,2,REGULAR,substitution,out,[],1626158,,,1610612747,49,55,2024-03-01T04:25:59Z,2610000,False,,,0,,SUB out: R. Holmes,[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M50.00S,2024-03-01T04:25:52.0Z,2,REGULAR,substitution,in,[],1626156,,,1610612747,49,55,2024-03-01T04:25:59Z,2620000,False,,,0,,SUB in: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT04M50.00S,2024-03-01T04:25:52.0Z,2,REGULAR,substitution,in,[],1630166,,,1610612747,49,55,2024-03-01T04:25:59Z,2630000,False,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT04M50.00S,2024-03-01T04:26:19.1Z,2,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,50,55,2024-03-01T04:26:19Z,2640000,False,,,0,,A. Davis Free Throw 2 of 2 (12 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,Made,,,,,12.0,,,,,,,,
267,PT04M35.00S,2024-03-01T04:26:34.9Z,2,REGULAR,3pt,Jump Shot,[],1628398,34.477660972404735,42.40196078431373,1610612764,50,58,2024-03-01T04:26:40Z,2650000,False,38.0,272.0,1,left,K. Kuzma 27' 3PT  (3 PTS) (T. Jones 4 AST),"[1628398, 1626145]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Center,,,,,,27.42,Made,,,,,3.0,T. Jones,1626145.0,4.0,,,,,
269,PT04M22.00S,2024-03-01T04:26:49.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629060,90.8508541392904,53.18627450980392,1610612747,50,58,2024-03-01T04:26:57Z,2670000,False,16.0,34.0,1,right,MISS R. Hachimura driving reverse DUNK,[1629060],1610612747.0,LAL,driving reverse,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,,3.71,Missed,,,,,,,,,,,,,
270,PT04M22.00S,2024-03-01T04:26:49.2Z,2,REGULAR,rebound,offensive,[],203076,,,1610612747,50,58,2024-03-01T04:26:57Z,2680000,False,,,0,,A. Davis REBOUND (Off:3 Def:3),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,269.0,6.0,3.0,3.0,,,,,,,,,
271,PT04M22.00S,2024-03-01T04:26:53.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203076,94.40999984741211,50.0,1610612747,52,58,2024-03-01T04:26:53Z,2690000,False,0.0,0.0,1,right,A. Davis putback Layup (14 PTS),[203076],1610612747.0,LAL,putback,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,,,,,,0.0,Made,,,,,14.0,,,,,,,,
272,PT04M22.00S,2024-03-01T04:26:54.3Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628398,,,1610612747,52,58,2024-03-01T04:26:59Z,2700000,False,,,0,,K. Kuzma shooting personal FOUL (1 PF) (Davis 1 FT),"[1628398, 203076]",1610612764.0,WAS,shooting,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,201638.0,1.0,0.0,Davis,203076.0,,,,,,,,,,,,,,,
274,PT04M22.00S,2024-03-01T04:27:29.5Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],203076,,,1610612747,53,58,2024-03-01T04:27:29Z,2720000,False,,,0,,A. Davis Free Throw 1 of 1 (15 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,Made,,,,,15.0,,,,,,,,
275,PT04M07.00S,2024-03-01T04:27:44.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,14.635348226018394,52.94117647058824,1610612764,53,58,2024-03-01T04:27:47Z,2730000,False,-15.0,85.0,1,left,MISS T. Jones 8' driving floating Shot,[1626145],1610612764.0,WAS,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,8.64,Missed,,,,,,,,,,,,,
276,PT04M05.00S,2024-03-01T04:27:46.3Z,2,REGULAR,rebound,defensive,[],1626156,,,1610612747,53,58,2024-03-01T04:27:47Z,2740000,False,,,0,,D. Russell REBOUND (Off:0 Def:1),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,275.0,1.0,1.0,0.0,,,,,,,,,
277,PT03M58.00S,2024-03-01T04:27:53.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,86.38304862023654,48.774509803921575,1610612747,53,58,2024-03-01T04:27:57Z,2750000,False,-6.0,75.0,1,right,MISS D. Russell 7' driving floating Shot,[1626156],1610612747.0,LAL,driving floating,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.57,Missed,,,,,,,,,,,,,
278,PT03M55.00S,2024-03-01T04:27:56.4Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612764,53,58,2024-03-01T04:27:57Z,2760000,False,,,0,,D. Avdija REBOUND (Off:2 Def:4),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,277.0,6.0,4.0,2.0,,,,,,,,,
279,PT03M50.00S,2024-03-01T04:28:00.2Z,2,REGULAR,turnover,lost ball,[],1626145,,,1610612764,53,58,2024-03-01T04:30:14Z,2770000,False,,,0,,T. Jones lost ball TURNOVER (1 TO),"[1626145, 1630559]",1610612764.0,WAS,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,,,Reaves,1630559.0
280,PT03M50.00S,2024-03-01T04:28:00.2Z,2,REGULAR,steal,,[],1630559,,,1610612747,53,58,2024-03-01T04:28:02Z,2780000,False,,,0,,A. Reaves STEAL (1 STL),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
282,PT03M47.00S,2024-03-01T04:28:08.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover', 'defensivegoaltending']",1626156,90.8508541392904,47.549019607843135,1610612747,55,58,2024-03-01T04:28:59Z,2800000,False,-12.0,34.0,1,right,D. Russell running Layup (13 PTS) (R. Hachimura 1 AST),"[1626156, 1629060]",1610612747.0,LAL,running,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,,,,3.57,Made,,,,,13.0,R. Hachimura,1629060.0,1.0,,,,,
284,PT03M47.00S,2024-03-01T04:28:13.2Z,2,REGULAR,violation,defensive goaltending,[],1628398,,,1610612747,55,58,2024-03-01T04:28:36Z,2820000,False,,,0,,K. Kuzma defensive goaltending VIOLATION,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,201638.0,,,,,,,,,,,,,,,,,,,
285,PT03M47.00S,2024-03-01T04:28:17.3Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1626145,,,1610612764,55,58,2024-03-01T04:28:47Z,2830000,False,,,0,,T. Jones flopping technical FOUL (1 Tech),[1626145],1610612764.0,WAS,flopping,,,Jones,T. Jones,,,,,,,201638.0,0.0,1.0,,,,,,,,,,,,,,,,,
286,PT03M47.00S,2024-03-01T04:28:41.5Z,2,REGULAR,freethrow,1 of 1,[],203076,,,1610612764,56,58,2024-03-01T04:28:41Z,2840000,False,,,0,,A. Davis technical Free Throw 1 of 1 (16 PTS),[203076],1610612747.0,LAL,technical,,,Davis,A. Davis,,,,,,,,,,,,,Made,,,,,16.0,,,,,,,,
287,PT03M34.00S,2024-03-01T04:29:09.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,7.539421813403408,54.90196078431372,1610612764,56,60,2024-03-01T04:29:19Z,2850000,False,-25.0,18.0,1,left,J. Poole driving Layup (18 PTS) (D. Avdija 4 AST),"[1629673, 1630166]",1610612764.0,WAS,driving,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,3.06,Made,,,,,18.0,D. Avdija,1630166.0,4.0,,,,,
289,PT03M21.00S,2024-03-01T04:29:23.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203076,91.63929040735874,47.549019607843135,1610612747,58,60,2024-03-01T04:30:11Z,2870000,False,-12.0,26.0,1,right,A. Davis driving reverse Layup (18 PTS) (S. Dinwiddie 3 AST),"[203076, 203915]",1610612747.0,LAL,driving reverse,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,2.89,Made,,,,,18.0,S. Dinwiddie,203915.0,3.0,,,,,
291,PT03M11.00S,2024-03-01T04:29:31.6Z,2,REGULAR,3pt,Jump Shot,[],1630557,5.042706964520377,97.05882352941177,1610612764,58,60,2024-03-01T04:29:36Z,2890000,False,-235.0,-5.0,1,left,MISS C. Kispert 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Left Corner 3,24+ Left,,,,,,23.54,Missed,,,,,,,,,,,,,
292,PT03M09.00S,2024-03-01T04:29:33.6Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,58,60,2024-03-01T04:29:36Z,2900000,False,,,0,,A. Davis REBOUND (Off:3 Def:4),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Left Corner 3,24+ Left,,,,,,,,291.0,7.0,4.0,3.0,,,,,,,,,
294,PT03M00.00S,2024-03-01T04:30:07.9Z,2,REGULAR,substitution,out,[],1630557,,,1610612747,58,60,2024-03-01T04:30:10Z,2920000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M00.00S,2024-03-01T04:30:07.9Z,2,REGULAR,substitution,in,[],1629013,,,1610612747,58,60,2024-03-01T04:30:10Z,2930000,False,,,0,,SUB in: L. Shamet,[1629013],1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M49.00S,2024-03-01T04:30:30.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628398,,,1610612747,58,60,2024-03-01T04:30:36Z,2940000,False,,,0,,K. Kuzma shooting personal FOUL (2 PF) (Davis 2 FT),"[1628398, 203076]",1610612764.0,WAS,shooting,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Right,1626302.0,2.0,0.0,Davis,203076.0,,,,,,,,,,,,,,,
298,PT02M49.00S,2024-03-01T04:31:06.9Z,2,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,59,60,2024-03-01T04:31:06Z,2960000,False,,,0,,A. Davis Free Throw 1 of 2 (19 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,Made,,,,,19.0,,,,,,,,
299,PT02M49.00S,2024-03-01T04:31:28.8Z,2,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,60,60,2024-03-01T04:31:28Z,2970000,False,,,0,,A. Davis Free Throw 2 of 2 (20 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,Made,,,,,20.0,,,,,,,,
300,PT02M38.00S,2024-03-01T04:31:39.0Z,2,REGULAR,3pt,Jump Shot,[],1628398,32.11235216819975,27.450980392156865,1610612764,60,63,2024-03-01T04:31:43Z,2980000,False,113.0,249.0,1,left,K. Kuzma 27' 3PT  (6 PTS) (T. Jones 5 AST),"[1628398, 1626145]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,,,,,,27.37,Made,,,,,6.0,T. Jones,1626145.0,5.0,,,,,
302,PT02M19.00S,2024-03-01T04:31:57.3Z,2,REGULAR,3pt,Jump Shot,[],1626156,87.82851511169514,4.166666666666657,1610612747,60,63,2024-03-01T04:32:01Z,3000000,False,-229.0,62.0,1,right,MISS D. Russell 3PT,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Left Corner 3,24+ Left,,,,,,23.74,Missed,,,,,,,,,,,,,
303,PT02M17.00S,2024-03-01T04:31:59.3Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,60,63,2024-03-01T04:32:01Z,3010000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:2),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,,,,,,,,302.0,2.0,2.0,0.0,,,,,,,,,
304,PT02M14.00S,2024-03-01T04:32:03.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628398,32.24375821287779,62.5,1610612764,60,63,2024-03-01T04:32:10Z,3020000,False,-62.0,251.0,1,left,MISS K. Kuzma 25' running 3PT,[1628398],1610612764.0,WAS,running,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Center,,,,,,25.83,Missed,,,,,,,,,,,,,
305,PT02M10.00S,2024-03-01T04:32:05.8Z,2,REGULAR,rebound,defensive,[],1630559,,,1610612747,60,63,2024-03-01T04:32:05Z,3030000,False,,,0,,A. Reaves REBOUND (Off:0 Def:2),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,,,,,,,,304.0,2.0,2.0,0.0,,,,,,,,,
306,PT02M07.00S,2024-03-01T04:32:10.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203076,92.55913272010513,50.245098039215684,1610612747,62,63,2024-03-01T04:32:17Z,3040000,False,1.0,17.0,1,right,A. Davis running DUNK (22 PTS) (A. Reaves 1 AST),"[203076, 1630559]",1610612747.0,LAL,running,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,1.74,Made,,,,,22.0,A. Reaves,1630559.0,1.0,,,,,
308,PT01M52.00S,2024-03-01T04:32:25.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,7.408015768725363,47.549019607843135,1610612764,62,65,2024-03-01T04:32:29Z,3060000,False,12.0,17.0,1,left,K. Kuzma cutting finger roll Layup (8 PTS) (D. Avdija 5 AST),"[1628398, 1630166]",1610612764.0,WAS,cutting finger roll,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,2.11,Made,,,,,8.0,D. Avdija,1630166.0,5.0,,,,,
310,PT01M40.00S,2024-03-01T04:32:36.0Z,2,REGULAR,3pt,Jump Shot,[],203915,92.42772667542707,4.656862745098039,1610612747,65,65,2024-03-01T04:32:42Z,3080000,False,-227.0,19.0,1,right,S. Dinwiddie 3PT  (5 PTS) (D. Russell 3 AST),"[203915, 1626156]",1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,Left Corner 3,24+ Left,,,,,,22.75,Made,,,,,5.0,D. Russell,1626156.0,3.0,,,,,
312,PT01M21.00S,2024-03-01T04:32:55.7Z,2,REGULAR,3pt,Jump Shot,[],1630166,15.55519053876479,4.166666666666657,1610612764,65,65,2024-03-01T04:33:00Z,3100000,False,229.0,94.0,1,left,MISS D. Avdija 24' 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right,,,,,,24.76,Missed,,,,,,,,,,,,,
313,PT01M19.00S,2024-03-01T04:32:57.7Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,65,65,2024-03-01T04:33:00Z,3110000,False,,,0,,A. Davis REBOUND (Off:3 Def:5),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Right,,,,,,,,312.0,8.0,5.0,3.0,,,,,,,,,
314,PT01M09.00S,2024-03-01T04:33:07.5Z,2,REGULAR,3pt,Jump Shot,[],203915,76.7904073587385,9.558823529411768,1610612747,65,65,2024-03-01T04:33:15Z,3120000,False,-202.0,166.0,1,right,MISS S. Dinwiddie 26' 3PT,[203915],1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,,,,26.14,Missed,,,,,,,,,,,,,
315,PT01M02.00S,2024-03-01T04:33:14.5Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612764,65,65,2024-03-01T04:33:15Z,3130000,False,,,0,,D. Avdija REBOUND (Off:2 Def:5),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,,,,,,314.0,7.0,5.0,2.0,,,,,,,,,
316,PT01M00.00S,2024-03-01T04:33:16.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629013,25.279237844940866,13.725490196078425,1610612764,65,65,2024-03-01T04:33:49Z,3140000,False,181.0,185.0,1,left,MISS L. Shamet 25' running pullup 3PT,[1629013],1610612764.0,WAS,running pullup,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Right Center,,,,,,25.92,Missed,,,,,,,,,,,,,
317,PT00M57.90S,2024-03-01T04:33:18.4Z,2,REGULAR,rebound,defensive,[],1629060,,,1610612747,65,65,2024-03-01T04:33:24Z,3150000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:3),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Right Center,,,,,,,,316.0,3.0,3.0,0.0,,,,,,,,,
318,PT00M41.40S,2024-03-01T04:33:37.4Z,2,REGULAR,2pt,Jump Shot,[],203076,87.56570302233902,70.09803921568627,1610612747,67,65,2024-03-01T04:33:42Z,3160000,False,100.0,64.0,1,right,A. Davis 11' fadeaway Jump Shot (24 PTS),[203076],1610612747.0,LAL,fadeaway,,,Davis,A. Davis,,,,,Mid-Range,8-16 Right,,,,,,11.94,Made,,,,,24.0,,,,,,,,
319,PT00M36.50S,2024-03-01T04:33:48.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,7.933639947437584,44.607843137254896,1610612764,67,67,2024-03-01T04:33:52Z,3170000,False,27.0,22.0,1,left,J. Poole driving Layup (20 PTS),[1629673],1610612764.0,WAS,driving,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,3.49,Made,,,,,20.0,,,,,,,,
320,PT00M30.80S,2024-03-01T04:33:59.1Z,2,REGULAR,3pt,Jump Shot,[],203915,69.82588699080158,76.7156862745098,1610612747,70,67,2024-03-01T04:34:08Z,3180000,False,134.0,231.0,1,right,S. Dinwiddie 26' 3PT step back (8 PTS),[203915],1610612747.0,LAL,step back,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,,,,,,26.69,Made,,,,,8.0,,,,,,,,
321,PT00M30.80S,2024-03-01T04:34:05.8Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629673,,,1610612747,70,67,2024-03-01T04:34:10Z,3190000,False,,,0,,J. Poole shooting personal FOUL (1 PF) (Dinwiddie 1 FT),"[1629673, 203915]",1610612764.0,WAS,shooting,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,1627964.0,1.0,0.0,Dinwiddie,203915.0,,,,,,,,,,,,,,,
323,PT00M30.80S,2024-03-01T04:34:12.5Z,2,REGULAR,substitution,out,[],1629060,,,1610612747,70,67,2024-03-01T04:34:17Z,3210000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT00M30.80S,2024-03-01T04:34:12.5Z,2,REGULAR,substitution,in,[],2544,,,1610612747,70,67,2024-03-01T04:34:17Z,3220000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT00M30.80S,2024-03-01T04:34:31.4Z,2,REGULAR,freethrow,1 of 1,[],203915,,,1610612747,70,67,2024-03-01T04:34:35Z,3230000,False,,,0,,MISS S. Dinwiddie Free Throw 1 of 1,[203915],1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
326,PT00M28.40S,2024-03-01T04:34:33.8Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612764,70,67,2024-03-01T04:34:35Z,3240000,False,,,0,,D. Avdija REBOUND (Off:2 Def:6),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,325.0,8.0,6.0,2.0,,,,,,,,,
327,PT00M12.00S,2024-03-01T04:34:50.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628398,5.436925098554539,50.245098039215684,1610612764,70,69,2024-03-01T04:34:57Z,3250000,False,-1.0,-1.0,1,left,K. Kuzma driving DUNK (10 PTS) (T. Jones 6 AST),"[1628398, 1626145]",1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,0.18,Made,,,,,10.0,T. Jones,1626145.0,6.0,,,,,
330,PT00M04.90S,2024-03-01T04:35:09.0Z,2,REGULAR,substitution,out,[],1628398,,,1610612747,70,69,2024-03-01T04:35:15Z,3280000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT00M04.90S,2024-03-01T04:35:09.0Z,2,REGULAR,substitution,in,[],1630264,,,1610612747,70,69,2024-03-01T04:35:15Z,3290000,False,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT00M01.80S,2024-03-01T04:35:26.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,83.22930354796321,55.63725490196079,1610612747,70,69,2024-03-01T04:36:25Z,3300000,False,28.0,105.0,1,right,MISS A. Davis 10' turnaround fadeaway Shot,[203076],1610612747.0,LAL,turnaround fadeaway,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,10.88,Missed,,,,,,,,,,,,,
333,PT00M00.10S,2024-03-01T04:35:28.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,70,69,2024-03-01T04:36:25Z,3310000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,332.0,,,,,,,,,,,,
334,PT00M00.00S,2024-03-01T04:35:31.8Z,2,REGULAR,period,end,[],0,,,1610612747,70,69,2024-03-01T04:35:31Z,3320000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2024-03-01T04:49:55.3Z,3,REGULAR,substitution,out,['startperiod'],203915,,,1610612747,70,69,2024-03-01T04:50:43Z,3330000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2024-03-01T04:49:55.3Z,3,REGULAR,substitution,out,['startperiod'],1629673,,,1610612747,70,69,2024-03-01T04:50:43Z,3340000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2024-03-01T04:49:55.3Z,3,REGULAR,substitution,out,['startperiod'],1630264,,,1610612747,70,69,2024-03-01T04:50:43Z,3350000,False,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2024-03-01T04:49:55.3Z,3,REGULAR,substitution,in,['startperiod'],1629060,,,1610612747,70,69,2024-03-01T04:50:43Z,3360000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2024-03-01T04:49:55.3Z,3,REGULAR,substitution,in,['startperiod'],1628398,,,1610612747,70,69,2024-03-01T04:50:43Z,3370000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
