actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
260,PT04M13.00S,2026-02-25T02:53:21.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1641775,7.046649145860711,51.470588235294116,1610612738,41,39,2026-02-25T02:53:26Z,2570000,False,-7.0,14.0,1,left,J. Walsh driving DUNK (5 PTS) (S. Hauser 3 AST),"[1641775, 1630573]",1610612738.0,BOS,driving,,,Walsh,J. Walsh,,,,,Restricted Area,0-8 Center,,,,1.56,Made,5.0,S. Hauser,1630573.0,3.0,,,,,,,,,,,
262,PT03M57.00S,2026-02-25T02:53:37.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626220,88.12417871222075,42.8921568627451,1610612756,41,39,2026-02-25T02:54:35Z,2590000,False,-36.0,59.0,1,right,MISS R. O'Neale 6' driving floating Shot,[1626220],1610612756.0,PHX,driving floating,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,,6.89,Missed,,,,,,,,,,,,,,,
263,PT03M53.00S,2026-02-25T02:53:41.5Z,2,REGULAR,rebound,defensive,[],1630202,,,1610612738,41,39,2026-02-25T02:53:42Z,2600000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,262.0,1.0,1.0,0.0,,,,,
264,PT03M39.00S,2026-02-25T02:53:54.9Z,2,REGULAR,3pt,Jump Shot,[],1628401,35.43035479632063,23.284313725490197,1610612738,41,42,2026-02-25T02:58:09Z,2610000,False,134.0,281.0,1,left,D. White 31' 3PT pullup (16 PTS) (S. Hauser 4 AST),"[1628401, 1630573]",1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,31.07,Made,16.0,S. Hauser,1630573.0,4.0,,,,,,,,,,,
266,PT03M23.00S,2026-02-25T02:54:11.2Z,2,REGULAR,3pt,Jump Shot,[],1628960,74.45795006570303,88.72549019607843,1610612756,41,42,2026-02-25T02:54:15Z,2630000,False,194.0,188.0,1,right,MISS G. Allen 26' pullup 3PT,[1628960],1610612756.0,PHX,pullup,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,,,,26.96,Missed,,,,,,,,,,,,,,,
267,PT03M20.00S,2026-02-25T02:54:14.2Z,2,REGULAR,rebound,defensive,[],1630202,,,1610612738,41,42,2026-02-25T02:54:15Z,2640000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:2),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,266.0,2.0,2.0,0.0,,,,,
268,PT02M59.00S,2026-02-25T02:54:40.2Z,2,REGULAR,substitution,out,[],1626220,,,1610612738,41,42,2026-02-25T02:54:47Z,2650000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT02M59.00S,2026-02-25T02:54:40.2Z,2,REGULAR,substitution,in,[],1631123,,,1610612738,41,42,2026-02-25T02:54:47Z,2660000,False,,,0,,SUB in: J. Bouyea,[1631123],1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT02M58.00S,2026-02-25T02:55:01.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631123,,,1610612738,41,42,2026-02-25T02:55:14Z,2670000,False,,,0,,J. Bouyea personal FOUL (1 PF) (Queta 2 FT),"[1631123, 1629674]",1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Queta,1629674.0
272,PT02M58.00S,2026-02-25T02:55:33.7Z,2,REGULAR,freethrow,1 of 2,[],1629674,,,1610612738,41,43,2026-02-25T02:55:33Z,2690000,False,,,0,,N. Queta Free Throw 1 of 2 (5 PTS),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
273,PT02M58.00S,2026-02-25T02:55:49.7Z,2,REGULAR,freethrow,2 of 2,[],1629674,,,1610612738,41,44,2026-02-25T02:55:49Z,2700000,False,,,0,,N. Queta Free Throw 2 of 2 (6 PTS),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
274,PT02M36.00S,2026-02-25T02:56:15.8Z,2,REGULAR,foul,personal,['3freethrow'],1641775,,,1610612756,41,44,2026-02-25T02:56:22Z,2710000,False,,,0,,J. Walsh shooting personal FOUL (2 PF) (Allen 3 FT),"[1641775, 1628960]",1610612738.0,BOS,shooting,,,Walsh,J. Walsh,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,2002.0,2.0,0.0,Allen,1628960.0
276,PT02M36.00S,2026-02-25T02:56:38.2Z,2,REGULAR,timeout,challenge,['team'],0,,,1610612756,41,44,2026-02-25T02:56:42Z,2730000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT02M36.00S,2026-02-25T02:58:06.2Z,2,REGULAR,substitution,out,[],1641775,,,1610612756,41,44,2026-02-25T02:58:20Z,2750000,False,,,0,,SUB out: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT02M36.00S,2026-02-25T02:58:06.2Z,2,REGULAR,substitution,in,[],1631199,,,1610612756,41,44,2026-02-25T02:58:20Z,2760000,False,,,0,,SUB in: R. Harper Jr.,[1631199],1610612738.0,BOS,,,,Harper Jr.,R. Harper Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT02M36.00S,2026-02-25T02:58:45.3Z,2,REGULAR,freethrow,1 of 3,[],1628960,,,1610612756,42,44,2026-02-25T02:58:45Z,2770000,False,,,0,,G. Allen Free Throw 1 of 3 (7 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
281,PT02M36.00S,2026-02-25T02:58:57.5Z,2,REGULAR,freethrow,2 of 3,[],1628960,,,1610612756,43,44,2026-02-25T02:58:57Z,2780000,False,,,0,,G. Allen Free Throw 2 of 3 (8 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
282,PT02M36.00S,2026-02-25T02:59:12.8Z,2,REGULAR,freethrow,3 of 3,[],1628960,,,1610612756,44,44,2026-02-25T02:59:12Z,2790000,False,,,0,,G. Allen Free Throw 3 of 3 (9 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
283,PT02M22.00S,2026-02-25T02:59:29.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629674,7.046649145860711,47.549019607843135,1610612738,44,44,2026-02-25T02:59:34Z,2800000,False,12.0,14.0,1,left,MISS N. Queta alley-oop DUNK,[1629674],1610612738.0,BOS,alley-oop,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,1.84,Missed,,,,,,,,,,,,,,,
284,PT02M21.00S,2026-02-25T02:59:30.4Z,2,REGULAR,rebound,offensive,[],1629674,,,1610612738,44,44,2026-02-25T02:59:34Z,2810000,False,,,0,,N. Queta REBOUND (Off:2 Def:1),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,283.0,3.0,1.0,2.0,,,,,
285,PT02M20.00S,2026-02-25T02:59:31.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629674,6.1268068331143235,51.225490196078425,1610612738,44,46,2026-02-25T03:01:09Z,2820000,False,-6.0,5.0,1,left,N. Queta putback DUNK (8 PTS),[1629674],1610612738.0,BOS,putback,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,0.8,Made,8.0,,,,,,,,,,,,,,
286,PT02M07.00S,2026-02-25T02:59:45.0Z,2,REGULAR,3pt,Jump Shot,[],1630224,75.77201051248358,9.068627450980392,1610612756,44,46,2026-02-25T03:01:22Z,2830000,False,-205.0,175.0,1,right,MISS J. Green 26' pullup 3PT,[1630224],1610612756.0,PHX,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,26.94,Missed,,,,,,,,,,,,,,,
287,PT02M03.00S,2026-02-25T02:59:49.0Z,2,REGULAR,rebound,defensive,[],1629674,,,1610612738,44,46,2026-02-25T02:59:50Z,2840000,False,,,0,,N. Queta REBOUND (Off:2 Def:2),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,286.0,4.0,2.0,2.0,,,,,
288,PT01M56.00S,2026-02-25T02:59:55.2Z,2,REGULAR,3pt,Jump Shot,[],1630202,34.247700394218136,49.754901960784316,1610612738,44,46,2026-02-25T03:00:00Z,2850000,False,1.0,269.0,1,left,MISS P. Pritchard 26' pullup 3PT,[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,,,,26.94,Missed,,,,,,,,,,,,,,,
289,PT01M53.00S,2026-02-25T02:59:58.2Z,2,REGULAR,rebound,defensive,[],1628960,,,1610612756,44,46,2026-02-25T03:00:00Z,2860000,False,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,288.0,1.0,1.0,0.0,,,,,
290,PT01M41.00S,2026-02-25T03:00:10.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628960,88.91261498028909,49.50980392156863,1610612756,44,46,2026-02-25T03:00:13Z,2870000,False,-2.0,52.0,1,right,MISS G. Allen turnaround Shot,[1628960],1610612756.0,PHX,turnaround,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,5.18,Missed,,,,,,,,,,,,,,,
291,PT01M39.00S,2026-02-25T03:00:12.2Z,2,REGULAR,rebound,defensive,[],1630202,,,1610612738,44,46,2026-02-25T03:00:13Z,2880000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:3),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,290.0,3.0,3.0,0.0,,,,,
292,PT01M31.00S,2026-02-25T03:00:20.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,14.536793692509855,51.71568627450981,1610612738,44,48,2026-02-25T03:00:24Z,2890000,False,-9.0,84.0,1,left,D. White 8' pullup Jump Shot (18 PTS) (P. Pritchard 2 AST),"[1628401, 1630202]",1610612738.0,BOS,pullup,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,,,,8.45,Made,18.0,P. Pritchard,1630202.0,2.0,,,,,,,,,,,
294,PT01M07.00S,2026-02-25T03:00:43.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,94.43166885676742,50.49019607843137,1610612756,46,48,2026-02-25T03:00:47Z,2910000,False,2.0,0.0,1,right,J. Green driving Layup (9 PTS) (M. Williams 1 AST),"[1630224, 1631109]",1610612756.0,PHX,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,0.25,Made,9.0,M. Williams,1631109.0,1.0,,,,,,,,,,,
296,PT00M49.80S,2026-02-25T03:01:01.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629674,16.245072273324574,41.66666666666667,1610612738,46,48,2026-02-25T03:02:53Z,2930000,False,42.0,100.0,1,left,MISS N. Queta 10' floating Shot,[1629674],1610612738.0,BOS,floating,,,Queta,N. Queta,,,,,In The Paint (Non-RA),8-16 Center,,,,10.85,Missed,,,,,,,,,,,,,,,
297,PT00M46.90S,2026-02-25T03:01:04.4Z,2,REGULAR,rebound,offensive,[],1629674,,,1610612738,46,48,2026-02-25T03:01:09Z,2940000,False,,,0,,N. Queta REBOUND (Off:3 Def:2),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,296.0,5.0,2.0,3.0,,,,,
298,PT00M46.90S,2026-02-25T03:01:09.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629674,6.389618922470433,48.77450980392157,1610612738,46,50,2026-02-25T03:01:15Z,2950000,False,6.0,8.0,1,left,N. Queta putback DUNK (10 PTS),[1629674],1610612738.0,BOS,putback,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,0.97,Made,10.0,,,,,,,,,,,,,,
300,PT00M33.10S,2026-02-25T03:01:26.2Z,2,REGULAR,3pt,Jump Shot,[],1630224,66.44218134034165,54.41176470588235,1610612756,46,50,2026-02-25T03:01:32Z,2970000,False,22.0,263.0,1,right,MISS J. Green 26' step back 3PT,[1630224],1610612756.0,PHX,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,26.38,Missed,,,,,,,,,,,,,,,
301,PT00M28.10S,2026-02-25T03:01:31.2Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612738,46,50,2026-02-25T03:01:32Z,2980000,False,,,0,,D. White REBOUND (Off:2 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,300.0,4.0,2.0,2.0,,,,,
302,PT00M10.40S,2026-02-25T03:01:48.9Z,2,REGULAR,3pt,Jump Shot,[],1628401,35.03613666228647,32.59803921568628,1610612738,46,50,2026-02-25T03:01:54Z,2990000,False,87.0,277.0,1,left,MISS D. White 29' pullup 3PT,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,29.02,Missed,,,,,,,,,,,,,,,
303,PT00M06.90S,2026-02-25T03:01:52.4Z,2,REGULAR,rebound,defensive,[],1628960,,,1610612756,46,50,2026-02-25T03:01:52Z,3000000,False,,,0,,G. Allen REBOUND (Off:0 Def:2),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,302.0,2.0,2.0,0.0,,,,,
304,PT00M04.30S,2026-02-25T03:01:55.8Z,2,REGULAR,foul,personal,[],1629674,,,1610612756,46,50,2026-02-25T03:02:12Z,3010000,False,,,0,,N. Queta take personal FOUL (1 PF),"[1629674, 1628960]",1610612738.0,BOS,take,,,Queta,N. Queta,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Allen,1628960.0
307,PT00M04.30S,2026-02-25T03:02:12.8Z,2,REGULAR,substitution,out,[],1631123,,,1610612756,46,50,2026-02-25T03:02:25Z,3040000,False,,,0,,SUB out: J. Bouyea,[1631123],1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT00M04.30S,2026-02-25T03:02:12.8Z,2,REGULAR,substitution,out,[],1630202,,,1610612756,46,50,2026-02-25T03:02:25Z,3050000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT00M04.30S,2026-02-25T03:02:12.8Z,2,REGULAR,substitution,out,[],1631199,,,1610612756,46,50,2026-02-25T03:02:25Z,3060000,False,,,0,,SUB out: R. Harper Jr.,[1631199],1610612738.0,BOS,,,,Harper Jr.,R. Harper Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT00M04.30S,2026-02-25T03:02:12.8Z,2,REGULAR,substitution,in,[],1626220,,,1610612756,46,50,2026-02-25T03:02:25Z,3070000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT00M04.30S,2026-02-25T03:02:12.8Z,2,REGULAR,substitution,in,[],1631221,,,1610612756,46,50,2026-02-25T03:02:25Z,3080000,False,,,0,,SUB in: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT00M04.30S,2026-02-25T03:02:12.8Z,2,REGULAR,substitution,in,[],1631248,,,1610612756,46,50,2026-02-25T03:02:25Z,3090000,False,,,0,,SUB in: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT00M04.30S,2026-02-25T03:02:12.8Z,2,REGULAR,substitution,in,[],1642864,,,1610612756,46,50,2026-02-25T03:02:25Z,3100000,False,,,0,,SUB in: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT00M04.30S,2026-02-25T03:02:12.8Z,2,REGULAR,substitution,out,[],1631109,,,1610612756,46,50,2026-02-25T03:02:37Z,3110000,False,,,0,,SUB out: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT00M00.50S,2026-02-25T03:02:38.4Z,2,REGULAR,3pt,Jump Shot,[],1628960,71.69842312746385,7.598039215686274,1610612756,46,50,2026-02-25T03:05:33Z,3120000,False,-212.0,214.0,1,right,MISS G. Allen 30' pullup 3PT,[1628960],1610612756.0,PHX,pullup,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,,,,30.09,Missed,,,,,,,,,,,,,,,
316,PT00M00.50S,2026-02-25T03:02:38.4Z,2,REGULAR,rebound,defensive,[],1631248,,,1610612738,46,50,2026-02-25T03:02:43Z,3130000,False,,,0,,B. Scheierman REBOUND (Off:1 Def:3),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,315.0,4.0,3.0,1.0,,,,,
317,PT00M00.00S,2026-02-25T03:02:44.6Z,2,REGULAR,period,end,[],0,,,1610612738,46,50,2026-02-25T03:02:44Z,3140000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2026-02-25T03:12:40.4Z,3,REGULAR,substitution,out,['startperiod'],1629599,,,1610612738,46,50,2026-02-25T03:13:03Z,3150000,False,,,0,,SUB out: A. Coffey,[1629599],1610612756.0,PHX,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2026-02-25T03:12:40.4Z,3,REGULAR,substitution,out,['startperiod'],1628960,,,1610612738,46,50,2026-02-25T03:13:03Z,3160000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2026-02-25T03:12:40.4Z,3,REGULAR,substitution,out,['startperiod'],1642864,,,1610612738,46,50,2026-02-25T03:13:03Z,3170000,False,,,0,,SUB out: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2026-02-25T03:12:40.4Z,3,REGULAR,substitution,in,['startperiod'],1642346,,,1610612738,46,50,2026-02-25T03:13:03Z,3180000,False,,,0,,SUB in: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2026-02-25T03:12:40.4Z,3,REGULAR,substitution,in,['startperiod'],1631109,,,1610612738,46,50,2026-02-25T03:13:03Z,3190000,False,,,0,,SUB in: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2026-02-25T03:12:40.4Z,3,REGULAR,substitution,in,['startperiod'],1631199,,,1610612738,46,50,2026-02-25T03:13:03Z,3200000,False,,,0,,SUB in: R. Harper Jr.,[1631199],1610612738.0,BOS,,,,Harper Jr.,R. Harper Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2026-02-25T03:18:34.3Z,3,REGULAR,period,start,[],0,,,1610612738,46,50,2026-02-25T03:18:34Z,3210000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT11M46.00S,2026-02-25T03:18:47.8Z,3,REGULAR,3pt,Jump Shot,[],1630573,73.27529566360053,82.84313725490196,1610612738,46,50,2026-02-25T03:18:53Z,3220000,False,164.0,199.0,1,right,MISS S. Hauser 25' pullup 3PT,[1630573],1610612738.0,BOS,pullup,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,,,,25.78,Missed,,,,,,,,,,,,,,,
326,PT11M42.00S,2026-02-25T03:18:51.8Z,3,REGULAR,rebound,offensive,[],1629674,,,1610612738,46,50,2026-02-25T03:18:53Z,3230000,False,,,0,,N. Queta REBOUND (Off:4 Def:2),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,325.0,6.0,2.0,4.0,,,,,
327,PT11M41.00S,2026-02-25T03:18:52.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629674,89.30683311432325,46.32352941176471,1610612738,46,50,2026-02-25T03:19:27Z,3240000,False,-18.0,48.0,1,right,MISS N. Queta putback Layup,[1629674],1610612738.0,BOS,putback,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,,5.14,Missed,,,,,,,,,,,,,,,
328,PT11M41.00S,2026-02-25T03:18:52.0Z,3,REGULAR,rebound,offensive,[],1629674,,,1610612738,46,50,2026-02-25T03:18:56Z,3250000,False,,,0,,N. Queta REBOUND (Off:5 Def:2),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,327.0,7.0,2.0,5.0,,,,,
329,PT11M38.00S,2026-02-25T03:18:55.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629674,95.48291721419186,50.245098039215684,1610612738,46,50,2026-02-25T03:19:00Z,3260000,False,1.0,-10.0,1,right,MISS N. Queta putback Layup - blocked,"[1629674, 1626220]",1610612738.0,BOS,putback,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,1.01,Missed,,,,,O'Neale,1626220.0,,,,,,,,,
340,PT11M38.00S,2026-02-25T03:18:55.3Z,3,REGULAR,block,,[],1626220,,,1610612738,46,50,2026-02-25T03:19:49Z,3265000,False,,,0,,R. O'Neale BLOCK (1 BLK),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
330,PT11M38.00S,2026-02-25T03:18:55.3Z,3,REGULAR,rebound,defensive,[],1631109,,,1610612756,46,50,2026-02-25T03:19:00Z,3270000,False,,,0,,M. Williams REBOUND (Off:0 Def:3),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,329.0,3.0,3.0,0.0,,,,,
331,PT11M14.00S,2026-02-25T03:19:19.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1631221,14.536793692509855,46.32352941176471,1610612756,46,50,2026-02-25T03:23:25Z,3280000,False,18.0,84.0,1,left,MISS C. Gillespie 8' driving Hook,[1631221],1610612756.0,PHX,driving,,,Gillespie,C. Gillespie,,,,,In The Paint (Non-RA),8-16 Center,,,,8.61,Missed,,,,,,,,,,,,,,,
333,PT11M11.00S,2026-02-25T03:19:22.2Z,3,REGULAR,rebound,defensive,[],1629674,,,1610612738,46,50,2026-02-25T03:19:25Z,3300000,False,,,0,,N. Queta REBOUND (Off:5 Def:3),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,331.0,8.0,3.0,5.0,,,,,
334,PT11M07.00S,2026-02-25T03:19:25.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630573,70.12155059132719,81.37254901960785,1610612738,46,53,2026-02-25T03:19:37Z,3310000,False,157.0,228.0,1,right,S. Hauser 27' 3PT running pullup (6 PTS) (D. White 4 AST),"[1630573, 1628401]",1610612738.0,BOS,running pullup,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,,,,27.71,Made,6.0,D. White,1628401.0,4.0,,,,,,,,,,,
339,PT10M56.00S,2026-02-25T03:19:47.0Z,3,REGULAR,foul,offensive,[],1631109,,,1610612756,46,53,2026-02-25T03:19:52Z,3360000,False,,,0,,M. Williams offensive FOUL (1 PF),"[1631109, 1631248]",1610612756.0,PHX,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,2002.0,1.0,0.0,Scheierman,1631248.0
342,PT10M56.00S,2026-02-25T03:19:47.0Z,3,REGULAR,turnover,offensive foul,[],1631109,,,1610612756,46,53,2026-02-25T03:19:47Z,3380000,False,,,0,,M. Williams offensive foul TURNOVER (2 TO),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Left Center,2.0,,,,,,,,,,,,,,,2002.0,,,,
343,PT10M40.00S,2026-02-25T03:20:04.2Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1631248,74.58935611038108,47.05882352941176,1610612738,46,55,2026-02-25T03:20:09Z,3390000,False,-15.0,186.0,1,right,B. Scheierman 18' pullup Jump Shot (4 PTS) (N. Queta 2 AST),"[1631248, 1629674]",1610612738.0,BOS,pullup,,,Scheierman,B. Scheierman,,,,,Mid-Range,16-24 Center,,,,18.7,Made,4.0,N. Queta,1629674.0,2.0,,,,,,,,,,,
345,PT10M30.00S,2026-02-25T03:20:15.1Z,3,REGULAR,foul,personal,['2freethrow'],1629674,,,1610612756,46,55,2026-02-25T03:20:29Z,3410000,False,,,0,,N. Queta shooting personal FOUL (2 PF) (Green 2 FT),"[1629674, 1630224]",1610612738.0,BOS,shooting,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1179.0,2.0,0.0,Green,1630224.0
347,PT10M30.00S,2026-02-25T03:20:53.0Z,3,REGULAR,freethrow,1 of 2,[],1630224,,,1610612756,47,55,2026-02-25T03:20:53Z,3430000,False,,,0,,J. Green Free Throw 1 of 2 (10 PTS),[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
348,PT10M30.00S,2026-02-25T03:21:06.4Z,3,REGULAR,freethrow,2 of 2,[],1630224,,,1610612756,48,55,2026-02-25T03:21:06Z,3440000,False,,,0,,J. Green Free Throw 2 of 2 (11 PTS),[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
