actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
180,PT11M32.00S,2026-03-09T02:44:26.9Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612756,28,30,2026-03-09T02:44:31Z,1760000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,179.0,1.0,1.0,0.0,,,,,,
181,PT11M22.00S,2026-03-09T02:44:36.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629599,7.703679369250986,59.80392156862745,1610612756,30,30,2026-03-09T02:44:40Z,1770000,False,-49.0,20.0,1,left,A. Coffey driving Layup (2 PTS) (O. Ighodaro 2 AST),"[1629599, 1642345]",1610612756.0,PHX,driving,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),0-8 Center,,,5.29,Made,2.0,O. Ighodaro,1642345.0,2.0,,,,,,,,,,,,
183,PT11M08.00S,2026-03-09T02:44:52.4Z,2,REGULAR,foul,personal,['2freethrow'],1629599,,,1610612766,30,30,2026-03-09T02:44:59Z,1790000,False,,,0,,A. Coffey shooting personal FOUL (1 PF) (Bridges 2 FT),"[1629599, 1628970]",1610612756.0,PHX,shooting,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),0-8 Center,1627524.0,,,,,,,,,,,,,,1.0,0.0,Bridges,1628970.0,,
185,PT11M08.00S,2026-03-09T02:45:15.3Z,2,REGULAR,freethrow,1 of 2,[],1628970,,,1610612766,30,31,2026-03-09T02:45:33Z,1810000,False,,,0,,M. Bridges Free Throw 1 of 2 (3 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
186,PT11M08.00S,2026-03-09T02:45:15.3Z,2,REGULAR,freethrow,2 of 2,[],1628970,,,1610612766,30,31,2026-03-09T02:45:33Z,1820000,False,,,0,,MISS M. Bridges Free Throw 2 of 2,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
187,PT11M05.00S,2026-03-09T02:45:18.3Z,2,REGULAR,rebound,defensive,[],1629599,,,1610612756,30,31,2026-03-09T02:45:33Z,1830000,False,,,0,,A. Coffey REBOUND (Off:0 Def:1),[1629599],1610612756.0,PHX,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,186.0,1.0,1.0,0.0,,,,,,
188,PT10M53.00S,2026-03-09T02:45:44.0Z,2,REGULAR,3pt,Jump Shot,[],1630224,33.327858081471746,56.372549019607845,1610612756,33,31,2026-03-09T02:46:02Z,1840000,False,-32.0,261.0,1,left,J. Green 26' 3PT step back (11 PTS),[1630224],1610612756.0,PHX,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,26.27,Made,11.0,,,,,,,,,,,,,,,
189,PT10M44.00S,2026-03-09T02:45:53.1Z,2,REGULAR,3pt,Jump Shot,[],1628970,66.17936925098554,50.0,1610612766,33,31,2026-03-09T02:52:20Z,1850000,False,0.0,265.0,1,right,MISS M. Bridges 26' pullup 3PT,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,26.54,Missed,,,,,,,,,,,,,,,,
190,PT10M44.00S,2026-03-09T02:45:53.1Z,2,REGULAR,rebound,offensive,[],1642883,,,1610612766,33,31,2026-03-09T02:46:06Z,1860000,False,,,0,,S. James REBOUND (Off:1 Def:0),[1642883],1610612766.0,CHA,,,,James,S. James,,,,,Above the Break 3,24+ Center,,,,,,,,,,,189.0,1.0,0.0,1.0,,,,,,
191,PT10M37.00S,2026-03-09T02:46:00.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628970,66.96780551905388,34.068627450980394,1610612766,33,34,2026-03-09T02:46:09Z,1870000,False,-80.0,258.0,1,right,M. Bridges 27' 3PT  (6 PTS) (L. Ball 2 AST),"[1628970, 1630163]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,27.0,Made,6.0,L. Ball,1630163.0,2.0,,,,,,,,,,,,
193,PT10M25.00S,2026-03-09T02:46:11.6Z,2,REGULAR,3pt,Jump Shot,[],1631221,34.641918528252305,45.09803921568628,1610612756,33,34,2026-03-09T02:53:59Z,1890000,False,25.0,273.0,1,left,MISS C. Gillespie 27' pullup 3PT,[1631221],1610612756.0,PHX,pullup,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Center,,,27.42,Missed,,,,,,,,,,,,,,,,
194,PT10M22.00S,2026-03-09T02:46:14.6Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,33,34,2026-03-09T02:46:17Z,1900000,False,,,0,,L. Ball REBOUND (Off:0 Def:3),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,,,,,,,,,193.0,3.0,3.0,0.0,,,,,,
195,PT10M16.00S,2026-03-09T02:46:21.9Z,2,REGULAR,3pt,Jump Shot,[],1630163,65.65374507227332,37.5,1610612766,33,34,2026-03-09T02:46:38Z,1910000,False,-62.0,270.0,1,right,MISS L. Ball 27' step back 3PT,[1630163],1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,27.75,Missed,,,,,,,,,,,,,,,,
196,PT10M14.00S,2026-03-09T02:46:23.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,33,34,2026-03-09T02:46:38Z,1920000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,195.0,,,,,,,,,
197,PT10M14.00S,2026-03-09T02:46:28.4Z,2,REGULAR,foul,personal,[],1642345,,,1610612766,33,34,2026-03-09T02:46:42Z,1930000,False,,,0,,O. Ighodaro loose ball personal FOUL (1 PF),"[1642345, 1631217]",1610612756.0,PHX,loose ball,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),0-8 Center,1162.0,,,,,,,,,,,,,,1.0,0.0,Diabaté,1631217.0,,
200,PT09M58.00S,2026-03-09T02:47:14.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630163,90.62089356110381,60.29411764705882,1610612766,33,36,2026-03-09T02:47:18Z,1960000,False,51.0,36.0,1,right,L. Ball 6' driving Layup (10 PTS) (M. Diabaté 2 AST),"[1630163, 1631217]",1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,6.27,Made,10.0,M. Diabaté,1631217.0,2.0,,,,,,,,,,,,
203,PT09M39.00S,2026-03-09T02:47:52.3Z,2,REGULAR,3pt,Jump Shot,[],1630224,8.754927726675426,95.34313725490196,1610612756,33,36,2026-03-09T02:47:56Z,1980000,False,-227.0,30.0,1,left,MISS J. Green 3PT,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,,,22.87,Missed,,,,,,,,,,,,,,,,
204,PT09M36.00S,2026-03-09T02:47:55.3Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,33,36,2026-03-09T02:47:56Z,1990000,False,,,0,,M. Bridges REBOUND (Off:2 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,,,,,,,,,203.0,4.0,2.0,2.0,,,,,,
205,PT09M30.00S,2026-03-09T02:48:00.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1642883,92.46057818659659,3.6764705882352944,1610612766,33,39,2026-03-09T02:48:19Z,2000000,False,-232.0,18.0,1,right,S. James 3PT running (3 PTS) (K. Knueppel 2 AST),"[1642883, 1642851]",1610612766.0,CHA,running,,,James,S. James,,,,,Left Corner 3,24+ Left,,,23.23,Made,3.0,K. Knueppel,1642851.0,2.0,,,,,,,,,,,,
207,PT09M30.00S,2026-03-09T02:48:06.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,33,39,2026-03-09T02:48:06Z,2020000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M30.00S,2026-03-09T02:50:51.8Z,2,REGULAR,substitution,out,[],1642853,,,1610612756,33,39,2026-03-09T02:51:20Z,2030000,False,,,0,,SUB out: R. Fleming,[1642853],1610612756.0,PHX,,,,Fleming,R. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M30.00S,2026-03-09T02:50:51.8Z,2,REGULAR,substitution,in,[],1626220,,,1610612756,33,39,2026-03-09T02:51:20Z,2040000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT09M11.00S,2026-03-09T02:51:51.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642345,12.959921156373195,43.13725490196079,1610612756,33,39,2026-03-09T02:51:55Z,2050000,False,34.0,69.0,1,left,MISS O. Ighodaro 7' driving floating Shot,[1642345],1610612756.0,PHX,driving floating,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),0-8 Center,,,7.73,Missed,,,,,,,,,,,,,,,,
212,PT09M09.00S,2026-03-09T02:51:53.1Z,2,REGULAR,rebound,defensive,[],1631217,,,1610612766,33,39,2026-03-09T02:51:55Z,2060000,False,,,0,,M. Diabaté REBOUND (Off:0 Def:1),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,211.0,1.0,1.0,0.0,,,,,,
213,PT08M59.00S,2026-03-09T02:52:02.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628970,92.46057818659659,55.14705882352941,1610612766,33,41,2026-03-09T02:52:07Z,2070000,False,26.0,18.0,1,right,M. Bridges alley-oop DUNK (8 PTS) (L. Ball 3 AST),"[1628970, 1630163]",1610612766.0,CHA,alley-oop,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,3.16,Made,8.0,L. Ball,1630163.0,3.0,,,,,,,,,,,,
215,PT08M41.00S,2026-03-09T02:52:24.9Z,2,REGULAR,turnover,out-of-bounds,[],1631221,,,1610612756,33,41,2026-03-09T02:52:37Z,2090000,False,,,0,,C. Gillespie bad pass out-of-bounds TURNOVER (1 TO),[1631221],1610612756.0,PHX,bad pass,,,Gillespie,C. Gillespie,,,,,Mid-Range,8-16 Left,1627524.0,1.0,,,,,,,,,,,,,,,,,,
216,PT08M41.00S,2026-03-09T02:52:28.2Z,2,REGULAR,substitution,out,[],1642883,,,1610612766,33,41,2026-03-09T02:52:38Z,2100000,False,,,0,,SUB out: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M41.00S,2026-03-09T02:52:28.2Z,2,REGULAR,substitution,out,[],1642851,,,1610612766,33,41,2026-03-09T02:52:38Z,2110000,False,,,0,,SUB out: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M41.00S,2026-03-09T02:52:28.2Z,2,REGULAR,substitution,in,[],1641706,,,1610612766,33,41,2026-03-09T02:52:38Z,2120000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M41.00S,2026-03-09T02:52:28.2Z,2,REGULAR,substitution,in,[],1629632,,,1610612766,33,41,2026-03-09T02:52:38Z,2130000,False,,,0,,SUB in: C. White,[1629632],1610612766.0,CHA,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M21.00S,2026-03-09T02:53:02.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631217,90.75229960578186,60.5392156862745,1610612766,33,41,2026-03-09T02:53:06Z,2150000,False,53.0,34.0,1,right,MISS M. Diabaté 6' driving Layup,[1631217],1610612766.0,CHA,driving,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),0-8 Center,,,6.29,Missed,,,,,,,,,,,,,,,,
222,PT08M18.00S,2026-03-09T02:53:05.3Z,2,REGULAR,rebound,defensive,[],1642345,,,1610612756,33,41,2026-03-09T02:53:06Z,2160000,False,,,0,,O. Ighodaro REBOUND (Off:0 Def:2),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,221.0,2.0,2.0,0.0,,,,,,
223,PT08M14.00S,2026-03-09T02:53:08.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626220,4.812746386333772,94.85294117647058,1610612756,36,41,2026-03-09T02:53:14Z,2170000,False,-224.0,-7.0,1,left,R. O'Neale 3PT running (3 PTS) (C. Gillespie 1 AST),"[1626220, 1631221]",1610612756.0,PHX,running,,,O'Neale,R. O'Neale,,,,,Left Corner 3,24+ Left,,,22.44,Made,3.0,C. Gillespie,1631221.0,1.0,,,,,,,,,,,,
225,PT07M53.00S,2026-03-09T02:53:30.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628970,88.12417871222075,54.90196078431373,1610612766,36,43,2026-03-09T03:00:59Z,2190000,False,25.0,59.0,1,right,M. Bridges 6' turnaround Hook (10 PTS),[1628970],1610612766.0,CHA,turnaround,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,6.4,Made,10.0,,,,,,,,,,,,,,,
226,PT07M33.00S,2026-03-09T02:53:49.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,5.863994743758213,61.029411764705884,1610612756,38,43,2026-03-09T02:53:53Z,2200000,False,-55.0,3.0,1,left,J. Green driving Layup (13 PTS),[1630224],1610612756.0,PHX,driving,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,5.52,Made,13.0,,,,,,,,,,,,,,,
227,PT07M24.00S,2026-03-09T02:54:00.0Z,2,REGULAR,foul,personal,['2freethrow'],1642345,,,1610612766,38,43,2026-03-09T02:54:08Z,2210000,False,,,0,,O. Ighodaro shooting personal FOUL (2 PF) (Miller 2 FT),"[1642345, 1641706]",1610612756.0,PHX,shooting,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),8-16 Right,1628168.0,,,,,,,,,,,,,,2.0,0.0,Miller,1641706.0,,
229,PT07M24.00S,2026-03-09T02:54:27.4Z,2,REGULAR,freethrow,1 of 2,[],1641706,,,1610612766,38,43,2026-03-09T02:54:27Z,2230000,False,,,0,,MISS B. Miller Free Throw 1 of 2,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
230,PT07M24.00S,2026-03-09T02:54:27.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,38,43,2026-03-09T02:54:27Z,2240000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,229.0,,,,,,,,,
231,PT07M24.00S,2026-03-09T02:54:28.0Z,2,REGULAR,substitution,out,[],1629599,,,1610612766,38,43,2026-03-09T02:54:36Z,2250000,False,,,0,,SUB out: A. Coffey,[1629599],1610612756.0,PHX,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M24.00S,2026-03-09T02:54:28.0Z,2,REGULAR,substitution,out,[],1631221,,,1610612766,38,43,2026-03-09T02:54:36Z,2260000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M24.00S,2026-03-09T02:54:28.0Z,2,REGULAR,substitution,out,[],1631217,,,1610612766,38,43,2026-03-09T02:54:36Z,2270000,False,,,0,,SUB out: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M24.00S,2026-03-09T02:54:28.0Z,2,REGULAR,substitution,in,[],1629312,,,1610612766,38,43,2026-03-09T02:54:36Z,2280000,False,,,0,,SUB in: H. Highsmith,[1629312],1610612756.0,PHX,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M24.00S,2026-03-09T02:54:28.0Z,2,REGULAR,substitution,in,[],1626164,,,1610612766,38,43,2026-03-09T02:54:36Z,2290000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M24.00S,2026-03-09T02:54:28.0Z,2,REGULAR,substitution,in,[],1641750,,,1610612766,38,43,2026-03-09T02:54:36Z,2300000,False,,,0,,SUB in: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M24.00S,2026-03-09T02:54:53.5Z,2,REGULAR,freethrow,2 of 2,[],1641706,,,1610612766,38,44,2026-03-09T02:54:53Z,2310000,False,,,0,,B. Miller Free Throw 2 of 2 (8 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
238,PT07M13.00S,2026-03-09T02:55:09.8Z,2,REGULAR,foul,personal,['2freethrow'],1641750,,,1610612756,38,44,2026-03-09T02:55:21Z,2320000,False,,,0,,R. Kalkbrenner shooting personal FOUL (1 PF) (Green 2 FT),"[1641750, 1630224]",1610612766.0,CHA,shooting,,,Kalkbrenner,R. Kalkbrenner,,,,,In The Paint (Non-RA),0-8 Center,1628168.0,,,,,,,,,,,,,,1.0,0.0,Green,1630224.0,,
240,PT07M13.00S,2026-03-09T02:55:38.5Z,2,REGULAR,freethrow,1 of 2,[],1630224,,,1610612756,38,44,2026-03-09T02:55:59Z,2340000,False,,,0,,MISS J. Green Free Throw 1 of 2,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
241,PT07M13.00S,2026-03-09T02:55:38.5Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612756,38,44,2026-03-09T02:55:59Z,2350000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,240.0,,,,,,,,,
242,PT07M13.00S,2026-03-09T02:55:38.5Z,2,REGULAR,freethrow,2 of 2,[],1630224,,,1610612756,38,44,2026-03-09T02:55:59Z,2360000,False,,,0,,MISS J. Green Free Throw 2 of 2,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
243,PT07M11.00S,2026-03-09T02:55:40.5Z,2,REGULAR,rebound,defensive,[],1641706,,,1610612766,38,44,2026-03-09T02:55:59Z,2370000,False,,,0,,B. Miller REBOUND (Off:1 Def:3),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,242.0,4.0,3.0,1.0,,,,,,
244,PT06M52.00S,2026-03-09T02:56:16.4Z,2,REGULAR,3pt,Jump Shot,[],1630163,72.35545335085413,12.745098039215685,1610612766,38,44,2026-03-09T02:56:20Z,2380000,False,-186.0,207.0,1,right,MISS L. Ball 27' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,27.88,Missed,,,,,,,,,,,,,,,,
245,PT06M49.00S,2026-03-09T02:56:19.4Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612756,38,44,2026-03-09T02:56:20Z,2390000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:2),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,244.0,2.0,2.0,0.0,,,,,,
246,PT06M41.00S,2026-03-09T02:56:27.8Z,2,REGULAR,3pt,Jump Shot,[],1630224,32.14520367936925,69.6078431372549,1610612756,41,44,2026-03-09T02:56:32Z,2400000,False,-98.0,250.0,1,left,J. Green 26' 3PT step back (16 PTS),[1630224],1610612756.0,PHX,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,26.82,Made,16.0,,,,,,,,,,,,,,,
247,PT06M31.00S,2026-03-09T02:56:37.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,86.5473061760841,55.14705882352941,1610612766,41,44,2026-03-09T03:04:05Z,2410000,False,26.0,74.0,1,right,MISS L. Ball 7' driving floating Shot,[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,7.83,Missed,,,,,,,,,,,,,,,,
248,PT06M30.00S,2026-03-09T02:56:38.1Z,2,REGULAR,rebound,offensive,[],1641750,,,1610612766,41,44,2026-03-09T03:04:05Z,2420000,False,,,0,,R. Kalkbrenner REBOUND (Off:1 Def:2),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,247.0,3.0,2.0,1.0,,,,,,
249,PT06M29.00S,2026-03-09T02:56:43.8Z,2,REGULAR,foul,personal,['2freethrow'],1629312,,,1610612766,41,44,2026-03-09T02:56:53Z,2430000,False,,,0,,H. Highsmith shooting personal FOUL (1 PF) (Kalkbrenner 2 FT),"[1629312, 1641750]",1610612756.0,PHX,shooting,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),0-8 Center,1162.0,,,,,,,,,,,,,,1.0,0.0,Kalkbrenner,1641750.0,,
251,PT06M29.00S,2026-03-09T02:57:09.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1641750,,,1610612766,41,45,2026-03-09T02:57:32Z,2450000,False,,,0,,R. Kalkbrenner Free Throw 1 of 2 (1 PTS),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
252,PT06M29.00S,2026-03-09T02:57:10.2Z,2,REGULAR,substitution,out,[],1630163,,,1610612766,41,45,2026-03-09T02:57:17Z,2460000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M29.00S,2026-03-09T02:57:10.2Z,2,REGULAR,substitution,in,[],1630182,,,1610612766,41,45,2026-03-09T02:57:17Z,2470000,False,,,0,,SUB in: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M29.00S,2026-03-09T02:57:09.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1641750,,,1610612766,41,45,2026-03-09T02:57:32Z,2480000,False,,,0,,MISS R. Kalkbrenner Free Throw 2 of 2,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
255,PT06M27.00S,2026-03-09T02:57:11.6Z,2,REGULAR,rebound,defensive,[],1629312,,,1610612756,41,45,2026-03-09T02:57:39Z,2490000,False,,,0,,H. Highsmith REBOUND (Off:0 Def:2),[1629312],1610612756.0,PHX,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,254.0,2.0,2.0,0.0,,,,,,
256,PT06M15.00S,2026-03-09T02:57:43.9Z,2,REGULAR,2pt,Jump Shot,[],1626164,24.78646517739816,57.35294117647059,1610612756,43,45,2026-03-09T02:57:47Z,2500000,False,-37.0,180.0,1,left,D. Booker 18' pullup Jump Shot (8 PTS) (O. Ighodaro 3 AST),"[1626164, 1642345]",1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Center,,,18.42,Made,8.0,O. Ighodaro,1642345.0,3.0,,,,,,,,,,,,
259,PT05M56.00S,2026-03-09T02:58:18.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629632,86.28449408672799,45.588235294117645,1610612766,43,45,2026-03-09T03:06:54Z,2530000,False,-22.0,76.0,1,right,MISS C. White 7' driving floating Shot,[1629632],1610612766.0,CHA,driving floating,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,,,7.95,Missed,,,,,,,,,,,,,,,,
260,PT05M52.00S,2026-03-09T02:58:22.9Z,2,REGULAR,rebound,defensive,[],1626164,,,1610612756,43,45,2026-03-09T02:58:23Z,2540000,False,,,0,,D. Booker REBOUND (Off:0 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,259.0,1.0,1.0,0.0,,,,,,
261,PT05M43.00S,2026-03-09T02:58:31.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,6.389618922470433,46.81372549019608,1610612756,45,45,2026-03-09T02:58:41Z,2550000,False,16.0,8.0,1,left,J. Green driving reverse Layup (18 PTS) (D. Booker 3 AST),"[1630224, 1626164]",1610612756.0,PHX,driving reverse,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,1.76,Made,18.0,D. Booker,1626164.0,3.0,,,,,,,,,,,,
263,PT05M26.00S,2026-03-09T02:58:48.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,91.14651773981603,39.705882352941174,1610612766,45,45,2026-03-09T02:58:52Z,2570000,False,-51.0,31.0,1,right,MISS C. White 6' driving Layup - blocked,"[1629632, 1642345]",1610612766.0,CHA,driving,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,,,6.0,Missed,,,,,Ighodaro,1642345.0,,,,,,,,,,
264,PT05M26.00S,2026-03-09T02:58:48.8Z,2,REGULAR,block,,[],1642345,,,1610612766,45,45,2026-03-09T02:58:51Z,2580000,False,,,0,,O. Ighodaro BLOCK (1 BLK),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
265,PT05M23.00S,2026-03-09T02:58:51.8Z,2,REGULAR,rebound,defensive,[],1642345,,,1610612756,45,45,2026-03-09T02:58:52Z,2590000,False,,,0,,O. Ighodaro REBOUND (Off:0 Def:3),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,263.0,3.0,3.0,0.0,,,,,,
266,PT05M22.00S,2026-03-09T02:58:55.3Z,2,REGULAR,foul,personal,['2freethrow'],1630182,,,1610612756,45,45,2026-03-09T02:59:06Z,2600000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Green 2 FT),"[1630182, 1630224]",1610612766.0,CHA,shooting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1628168.0,,,,,,,,,,,,,,1.0,0.0,Green,1630224.0,,
268,PT05M22.00S,2026-03-09T02:59:22.7Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630224,,,1610612756,46,45,2026-03-09T02:59:22Z,2620000,False,,,0,,J. Green Free Throw 1 of 2 (19 PTS),[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,,
