actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
252,PT05M24.00S,2026-02-23T01:48:54.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1642270,9.806176084099869,44.36274509803921,1610612757,31,30,2026-02-23T01:49:06Z,2470000,False,28.0,40.0,1,left,D. Clingan putback DUNK (8 PTS),[1642270],1610612757.0,POR,putback,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),0-8 Center,4.87,Made,,,,,,,,,,8.0,,,,,,,,
253,PT05M08.00S,2026-02-23T01:49:11.2Z,2,REGULAR,2pt,Jump Shot,[],1631221,77.61169513797634,69.36274509803921,1610612756,31,30,2026-02-23T01:49:14Z,2480000,False,97.0,158.0,1,right,MISS C. Gillespie 18' pullup Shot,[1631221],1610612756.0,PHX,pullup,,,Gillespie,C. Gillespie,,,,,Mid-Range,16-24 Right Center,18.53,Missed,,,,,,,,,,,,,,,,,,
254,PT05M05.00S,2026-02-23T01:49:14.2Z,2,REGULAR,rebound,defensive,[],1642270,,,1610612757,31,30,2026-02-23T01:49:14Z,2490000,False,,,0,,D. Clingan REBOUND (Off:1 Def:4),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Mid-Range,16-24 Right Center,,,253.0,5.0,4.0,1.0,,,,,,,,,,,,,,
255,PT04M57.00S,2026-02-23T01:49:21.7Z,2,REGULAR,3pt,Jump Shot,[],1642270,32.933639947437584,50.73529411764706,1610612757,31,33,2026-02-23T01:49:26Z,2500000,False,-4.0,257.0,1,left,D. Clingan 25' 3PT  (11 PTS) (T. Camara 1 AST),"[1642270, 1641739]",1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Center,25.71,Made,,,,,,,,,,11.0,,,,,,T. Camara,1641739.0,1.0
257,PT04M37.00S,2026-02-23T01:49:41.5Z,2,REGULAR,3pt,Jump Shot,[],1631221,70.64717477003943,78.92156862745098,1610612756,31,33,2026-02-23T01:49:45Z,2520000,False,145.0,223.0,1,right,MISS C. Gillespie 26' pullup 3PT,[1631221],1610612756.0,PHX,pullup,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Right Center,26.61,Missed,,,,,,,,,,,,,,,,,,
258,PT04M34.00S,2026-02-23T01:49:44.8Z,2,REGULAR,rebound,offensive,[],1629599,,,1610612756,31,33,2026-02-23T01:49:44Z,2530000,False,,,0,,A. Coffey REBOUND (Off:1 Def:0),[1629599],1610612756.0,PHX,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Right Center,,,257.0,1.0,0.0,1.0,,,,,,,,,,,,,,
259,PT04M30.00S,2026-02-23T01:49:49.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631123,91.01511169513797,42.40196078431372,1610612756,31,33,2026-02-23T01:49:52Z,2540000,False,-38.0,32.0,1,right,MISS J. Bouyea driving Layup,[1631123],1610612756.0,PHX,driving,,,Bouyea,J. Bouyea,,,,,In The Paint (Non-RA),0-8 Center,4.97,Missed,,,,,,,,,,,,,,,,,,
260,PT04M28.00S,2026-02-23T01:49:51.6Z,2,REGULAR,rebound,defensive,[],1642270,,,1610612757,31,33,2026-02-23T01:49:52Z,2550000,False,,,0,,D. Clingan REBOUND (Off:1 Def:5),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),0-8 Center,,,259.0,6.0,5.0,1.0,,,,,,,,,,,,,,
261,PT04M18.00S,2026-02-23T01:50:00.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203924,9.149145860709593,56.372549019607845,1610612757,31,35,2026-02-23T01:50:03Z,2560000,False,-32.0,34.0,1,left,J. Grant driving Layup (4 PTS),[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,4.63,Made,,,,,,,,,,4.0,,,,,,,,
262,PT04M08.00S,2026-02-23T01:50:11.8Z,2,REGULAR,3pt,Jump Shot,[],1631123,90.22667542706965,2.2058823529411766,1610612756,31,35,2026-02-23T01:50:16Z,2570000,False,-239.0,39.0,1,right,MISS J. Bouyea 24' 3PT,[1631123],1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,Left Corner 3,24+ Left,24.22,Missed,,,,,,,,,,,,,,,,,,
263,PT04M04.00S,2026-02-23T01:50:15.3Z,2,REGULAR,rebound,offensive,[],1631221,,,1610612756,31,35,2026-02-23T01:50:15Z,2580000,False,,,0,,C. Gillespie REBOUND (Off:2 Def:0),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Left Corner 3,24+ Left,,,262.0,2.0,0.0,2.0,,,,,,,,,,,,,,
264,PT04M03.00S,2026-02-23T01:50:17.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1642346,90.3580814717477,95.09803921568627,1610612756,31,35,2026-02-23T02:02:40Z,2590000,False,225.0,38.0,1,right,MISS R. Dunn pullup 3PT,[1642346],1610612756.0,PHX,pullup,,,Dunn,R. Dunn,,,,,Right Corner 3,24+ Right,22.87,Missed,,,,,,,,,,,,,,,,,,
265,PT03M57.00S,2026-02-23T01:50:23.0Z,2,REGULAR,rebound,defensive,[],1631200,,,1610612757,31,35,2026-02-23T01:50:22Z,2600000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,,,264.0,1.0,1.0,0.0,,,,,,,,,,,,,,
266,PT03M55.00S,2026-02-23T01:50:24.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631200,7.966491458607096,46.07843137254902,1610612757,31,35,2026-02-23T01:50:28Z,2610000,False,20.0,22.0,1,left,MISS K. Murray running Layup,[1631200],1610612757.0,POR,running,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,2.98,Missed,,,,,,,,,,,,,,,,,,
267,PT03M53.00S,2026-02-23T01:50:26.4Z,2,REGULAR,rebound,defensive,[],1642346,,,1610612756,31,35,2026-02-23T01:50:28Z,2620000,False,,,0,,R. Dunn REBOUND (Off:1 Def:4),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Restricted Area,0-8 Center,,,266.0,5.0,4.0,1.0,,,,,,,,,,,,,,
268,PT03M49.00S,2026-02-23T01:50:30.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1642346,66.96780551905388,55.63725490196079,1610612756,31,35,2026-02-23T02:03:47Z,2630000,False,28.0,258.0,1,right,MISS R. Dunn 25' running pullup 3PT,[1642346],1610612756.0,PHX,running pullup,,,Dunn,R. Dunn,,,,,Above the Break 3,24+ Center,25.95,Missed,,,,,,,,,,,,,,,,,,
269,PT03M48.00S,2026-02-23T01:50:34.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612757,31,35,2026-02-23T01:50:34Z,2640000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Center,,,268.0,,,,,,,,,,,,,,,,,
271,PT03M48.00S,2026-02-23T01:50:36.2Z,2,REGULAR,substitution,out,[],1631123,,,1610612757,31,35,2026-02-23T01:50:49Z,2660000,False,,,0,,SUB out: J. Bouyea,[1631123],1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT03M48.00S,2026-02-23T01:50:36.2Z,2,REGULAR,substitution,in,[],1642853,,,1610612757,31,35,2026-02-23T01:50:49Z,2670000,False,,,0,,SUB in: R. Fleming,[1642853],1610612756.0,PHX,,,,Fleming,R. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M36.00S,2026-02-23T01:51:03.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630703,7.046649145860711,54.166666666666664,1610612757,31,37,2026-02-23T01:51:11Z,2680000,False,-21.0,14.0,1,left,S. Henderson reverse Layup (7 PTS) (D. Clingan 3 AST),"[1630703, 1642270]",1610612757.0,POR,reverse,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,2.49,Made,,,,,,,,,,7.0,,,,,,D. Clingan,1642270.0,3.0
275,PT03M34.00S,2026-02-23T01:51:10.3Z,2,REGULAR,timeout,full,['team'],0,,,1610612756,31,37,2026-02-23T01:51:19Z,2700000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M34.00S,2026-02-23T01:53:14.8Z,2,REGULAR,substitution,out,[],1631200,,,1610612756,31,37,2026-02-23T01:53:46Z,2710000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M34.00S,2026-02-23T01:53:14.8Z,2,REGULAR,substitution,in,[],201950,,,1610612756,31,37,2026-02-23T01:53:46Z,2720000,False,,,0,,SUB in: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT03M19.00S,2026-02-23T01:54:24.8Z,2,REGULAR,3pt,Jump Shot,[],1642853,81.553876478318,95.09803921568627,1610612756,34,37,2026-02-23T01:54:28Z,2730000,False,225.0,121.0,1,right,R. Fleming 25' 3PT  (3 PTS) (A. Coffey 1 AST),"[1642853, 1629599]",1610612756.0,PHX,,,,Fleming,R. Fleming,,,,,Above the Break 3,24+ Right Center,25.59,Made,,,,,,,,,,3.0,,,,,,A. Coffey,1629599.0,1.0
280,PT03M02.00S,2026-02-23T01:54:41.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203924,8.754927726675426,41.66666666666667,1610612757,34,39,2026-02-23T01:54:49Z,2750000,False,42.0,30.0,1,left,J. Grant driving Layup (6 PTS) (T. Camara 2 AST),"[203924, 1641739]",1610612757.0,POR,driving,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,5.13,Made,,,,,,,,,,6.0,,,,,,T. Camara,1641739.0,2.0
282,PT02M46.00S,2026-02-23T01:55:00.1Z,2,REGULAR,foul,offensive,[],1631221,,,1610612756,34,39,2026-02-23T01:55:07Z,2770000,False,,,0,,C. Gillespie charge offensive FOUL (3 PF),"[1631221, 1641739]",1610612756.0,PHX,charge,,,Gillespie,C. Gillespie,,,,,Mid-Range,8-16 Right,,,,,,,1627541.0,3.0,0.0,Camara,1641739.0,,,,,,,,,
284,PT02M46.00S,2026-02-23T01:55:00.1Z,2,REGULAR,turnover,offensive foul,[],1631221,,,1610612756,34,39,2026-02-23T01:55:00Z,2790000,False,,,0,,C. Gillespie offensive foul TURNOVER (2 TO),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Mid-Range,8-16 Right,,,,,,,1627541.0,,,,,,,,2.0,,,,,
285,PT02M35.00S,2026-02-23T01:55:30.2Z,2,REGULAR,foul,offensive,[],1642270,,,1610612757,34,39,2026-02-23T01:55:37Z,2800000,False,,,0,,D. Clingan offensive FOUL (1 PF),"[1642270, 1631221]",1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Mid-Range,16-24 Center,,,,,,,101283.0,1.0,0.0,Gillespie,1631221.0,,,,,,,,,
287,PT02M35.00S,2026-02-23T01:55:30.2Z,2,REGULAR,turnover,offensive foul,[],1642270,,,1610612757,34,39,2026-02-23T01:55:30Z,2820000,False,,,0,,D. Clingan offensive foul TURNOVER (1 TO),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Mid-Range,16-24 Center,,,,,,,101283.0,,,,,,,,1.0,,,,,
288,PT02M23.00S,2026-02-23T01:55:59.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629599,81.15965834428384,29.166666666666668,1610612756,36,39,2026-02-23T01:56:04Z,2830000,False,-104.0,125.0,1,right,A. Coffey 16' pullup Jump Shot (2 PTS),[1629599],1610612756.0,PHX,pullup,,,Coffey,A. Coffey,,,,,Mid-Range,16-24 Left Center,16.24,Made,,,,,,,,,,2.0,,,,,,,,
290,PT02M04.00S,2026-02-23T01:56:34.0Z,2,REGULAR,turnover,lost ball,[],201950,,,1610612757,36,39,2026-02-23T01:56:46Z,2850000,False,,,0,,J. Holiday lost ball TURNOVER (3 TO),"[201950, 1629599]",1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,3.0,Coffey,1629599.0,,,
291,PT02M04.00S,2026-02-23T01:56:34.0Z,2,REGULAR,steal,,[],1629599,,,1610612756,36,39,2026-02-23T01:56:35Z,2860000,False,,,0,,A. Coffey STEAL (1 STL),[1629599],1610612756.0,PHX,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
292,PT02M00.00S,2026-02-23T01:56:37.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629599,91.27792378449409,49.01960784313725,1610612756,38,39,2026-02-23T01:56:50Z,2870000,False,-5.0,29.0,1,right,A. Coffey running DUNK (4 PTS),[1629599],1610612756.0,PHX,running,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,2.99,Made,,,,,,,,,,4.0,,,,,,,,
293,PT01M54.00S,2026-02-23T01:56:43.3Z,2,REGULAR,3pt,Jump Shot,[],203924,9.806176084099869,2.450980392156863,1610612757,38,42,2026-02-23T01:56:53Z,2880000,False,238.0,40.0,1,left,J. Grant 24' 3PT  (9 PTS) (S. Henderson 3 AST),"[203924, 1630703]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,24.1,Made,,,,,,,,,,9.0,,,,,,S. Henderson,1630703.0,3.0
298,PT01M35.00S,2026-02-23T01:57:02.9Z,2,REGULAR,2pt,Jump Shot,[],1629599,75.77201051248358,55.88235294117647,1610612756,40,42,2026-02-23T01:57:11Z,2900000,False,29.0,175.0,1,right,A. Coffey 17' pullup Jump Shot (6 PTS),[1629599],1610612756.0,PHX,pullup,,,Coffey,A. Coffey,,,,,Mid-Range,16-24 Center,17.76,Made,,,,,,,,,,6.0,,,,,,,,
299,PT01M24.00S,2026-02-23T01:57:15.2Z,2,REGULAR,turnover,out-of-bounds,[],1642270,,,1610612757,40,42,2026-02-23T01:57:22Z,2910000,False,,,0,,D. Clingan bad pass out-of-bounds TURNOVER (2 TO),[1642270],1610612757.0,POR,bad pass,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,2.0,,,,,
300,PT01M24.00S,2026-02-23T01:57:34.0Z,2,REGULAR,substitution,out,[],1642270,,,1610612756,40,42,2026-02-23T01:57:38Z,2920000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT01M24.00S,2026-02-23T01:57:34.0Z,2,REGULAR,substitution,in,[],1629057,,,1610612756,40,42,2026-02-23T01:57:38Z,2930000,False,,,0,,SUB in: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT01M02.00S,2026-02-23T01:58:09.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629599,73.14388961892247,84.80392156862744,1610612756,40,42,2026-02-23T01:58:15Z,2940000,False,174.0,200.0,1,right,MISS A. Coffey 26' 3PT,[1629599],1610612756.0,PHX,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Right Center,26.5,Missed,,,,,,,,,,,,,,,,,,
303,PT01M01.00S,2026-02-23T01:58:10.4Z,2,REGULAR,rebound,offensive,[],1631109,,,1610612756,40,42,2026-02-23T02:07:38Z,2950000,False,,,0,,M. Williams REBOUND (Off:3 Def:1),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Right Center,,,302.0,4.0,1.0,3.0,,,,,,,,,,,,,,
314,PT00M59.00S,2026-02-23T01:58:16.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631109,94.1688567674113,48.03921568627451,1610612756,40,42,2026-02-23T02:07:38Z,2955000,False,-10.0,2.0,1,right,MISS M. Williams tip Layup,[1631109],1610612756.0,PHX,tip,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,1.01,Missed,,,,,,,,,,,,,,,,,,
315,PT00M58.00S,2026-02-23T01:58:17.3Z,2,REGULAR,rebound,defensive,[],1641739,,,1610612757,40,42,2026-02-23T02:06:58Z,2957500,False,,,0,,T. Camara REBOUND (Off:1 Def:5),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,314.0,6.0,5.0,1.0,,,,,,,,,,,,,,
304,PT00M49.60S,2026-02-23T01:58:23.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",201950,12.302890932982917,50.73529411764706,1610612757,40,44,2026-02-23T01:58:35Z,2960000,False,-4.0,63.0,1,left,J. Holiday 6' driving Layup (4 PTS) (J. Grant 1 AST),"[201950, 203924]",1610612757.0,POR,driving,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,6.32,Made,,,,,,,,,,4.0,,,,,,J. Grant,203924.0,1.0
306,PT00M49.60S,2026-02-23T01:58:25.8Z,2,REGULAR,violation,defensive goaltending,[],1631109,,,1610612757,40,44,2026-02-23T01:58:35Z,2980000,False,,,0,,M. Williams defensive goaltending VIOLATION,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,1627541.0,,,,,,,,,,,,,
307,PT00M35.60S,2026-02-23T01:58:52.4Z,2,REGULAR,turnover,bad pass,[],1631221,,,1610612756,40,44,2026-02-23T01:58:56Z,2990000,False,,,0,,C. Gillespie bad pass TURNOVER (3 TO),"[1631221, 203924]",1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,3.0,Grant,203924.0,,,
308,PT00M35.60S,2026-02-23T01:58:52.4Z,2,REGULAR,steal,,[],203924,,,1610612757,40,44,2026-02-23T01:58:54Z,3000000,False,,,0,,J. Grant STEAL (1 STL),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
309,PT00M21.40S,2026-02-23T01:59:06.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203924,34.11629434954008,46.81372549019608,1610612757,40,47,2026-02-23T01:59:11Z,3010000,False,16.0,268.0,1,left,J. Grant 26' 3PT  (12 PTS) (S. Henderson 4 AST),"[203924, 1630703]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Center,26.87,Made,,,,,,,,,,12.0,,,,,,S. Henderson,1630703.0,4.0
311,PT00M00.60S,2026-02-23T01:59:38.9Z,2,REGULAR,3pt,Jump Shot,[],1642346,89.96386333771353,0.9803921568627451,1610612756,40,47,2026-02-23T01:59:44Z,3030000,False,-245.0,42.0,1,right,MISS R. Dunn 24' 3PT,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Left Corner 3,24+ Left,24.86,Missed,,,,,,,,,,,,,,,,,,
312,PT00M00.60S,2026-02-23T01:59:38.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,40,47,2026-02-23T01:59:44Z,3040000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Left Corner 3,24+ Left,,,311.0,,,,,,,,,,,,,,,,,
313,PT00M00.00S,2026-02-23T01:59:44.3Z,2,REGULAR,period,end,[],0,,,1610612756,40,47,2026-02-23T01:59:44Z,3050000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2026-02-23T02:13:38.2Z,3,REGULAR,substitution,out,['startperiod'],1629599,,,1610612756,40,47,2026-02-23T02:16:07Z,3060000,False,,,0,,SUB out: A. Coffey,[1629599],1610612756.0,PHX,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2026-02-23T02:13:38.2Z,3,REGULAR,substitution,out,['startperiod'],1642853,,,1610612756,40,47,2026-02-23T02:16:07Z,3070000,False,,,0,,SUB out: R. Fleming,[1642853],1610612756.0,PHX,,,,Fleming,R. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2026-02-23T02:13:38.2Z,3,REGULAR,substitution,out,['startperiod'],1630703,,,1610612756,40,47,2026-02-23T02:16:07Z,3080000,False,,,0,,SUB out: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2026-02-23T02:13:38.2Z,3,REGULAR,substitution,out,['startperiod'],1629057,,,1610612756,40,47,2026-02-23T02:16:07Z,3090000,False,,,0,,SUB out: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2026-02-23T02:13:38.2Z,3,REGULAR,substitution,in,['startperiod'],1626220,,,1610612756,40,47,2026-02-23T02:16:07Z,3100000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2026-02-23T02:13:38.2Z,3,REGULAR,substitution,in,['startperiod'],1630224,,,1610612756,40,47,2026-02-23T02:16:07Z,3110000,False,,,0,,SUB in: J. Green,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2026-02-23T02:13:38.2Z,3,REGULAR,substitution,in,['startperiod'],1642270,,,1610612756,40,47,2026-02-23T02:16:07Z,3120000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2026-02-23T02:13:38.2Z,3,REGULAR,substitution,in,['startperiod'],1631200,,,1610612756,40,47,2026-02-23T02:16:07Z,3130000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2026-02-23T02:16:12.3Z,3,REGULAR,period,start,[],0,,,1610612756,40,47,2026-02-23T02:16:12Z,3140000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT11M35.00S,2026-02-23T02:16:39.2Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612756,40,47,2026-02-23T02:16:46Z,3150000,False,,,0,,PHX shot clock Team TURNOVER,[],1610612756.0,PHX,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,202056.0,,,,,,,,,,,,,
328,PT11M22.00S,2026-02-23T02:17:04.6Z,3,REGULAR,turnover,bad pass,[],1642270,,,1610612757,40,47,2026-02-23T02:17:08Z,3160000,False,,,0,,D. Clingan bad pass TURNOVER (3 TO),"[1642270, 1630224]",1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,3.0,Green,1630224.0,,,
329,PT11M22.00S,2026-02-23T02:17:04.6Z,3,REGULAR,steal,,[],1630224,,,1610612756,40,47,2026-02-23T02:17:06Z,3170000,False,,,0,,J. Green STEAL (1 STL),[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
330,PT11M11.00S,2026-02-23T02:17:14.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630224,8.754927726675426,45.34313725490196,1610612756,40,47,2026-02-23T02:17:18Z,3180000,False,23.0,30.0,1,left,MISS J. Green driving Layup,[1630224],1610612756.0,PHX,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.78,Missed,,,,,,,,,,,,,,,,,,
331,PT11M09.00S,2026-02-23T02:17:16.9Z,3,REGULAR,rebound,defensive,[],203924,,,1610612757,40,47,2026-02-23T02:17:18Z,3190000,False,,,0,,J. Grant REBOUND (Off:0 Def:1),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,330.0,1.0,1.0,0.0,,,,,,,,,,,,,,
332,PT10M59.00S,2026-02-23T02:17:27.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203924,87.20433639947439,46.81372549019608,1610612757,40,49,2026-02-23T02:17:31Z,3200000,False,-16.0,68.0,1,right,J. Grant 6' driving finger roll Layup (14 PTS),[203924],1610612757.0,POR,driving finger roll,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,6.96,Made,,,,,,,,,,14.0,,,,,,,,
334,PT10M50.00S,2026-02-23T02:17:50.9Z,3,REGULAR,3pt,Jump Shot,[],1631221,32.670827858081466,38.48039215686275,1610612756,40,49,2026-02-23T02:17:56Z,3220000,False,58.0,255.0,1,left,MISS C. Gillespie 26' pullup 3PT,[1631221],1610612756.0,PHX,pullup,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Center,26.1,Missed,,,,,,,,,,,,,,,,,,
335,PT10M49.00S,2026-02-23T02:17:51.9Z,3,REGULAR,rebound,offensive,[],1631109,,,1610612756,40,49,2026-02-23T02:21:47Z,3230000,False,,,0,,M. Williams REBOUND (Off:4 Def:1),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Center,,,334.0,5.0,1.0,4.0,,,,,,,,,,,,,,
343,PT10M48.00S,2026-02-23T02:17:55.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631109,7.966491458607096,50.98039215686274,1610612756,40,49,2026-02-23T02:21:25Z,3235000,False,-5.0,22.0,1,left,MISS M. Williams tip Layup,[1631109],1610612756.0,PHX,tip,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,2.29,Missed,,,,,,,,,,,,,,,,,,
344,PT10M45.00S,2026-02-23T02:17:58.5Z,3,REGULAR,rebound,defensive,[],1631200,,,1610612757,40,49,2026-02-23T02:21:25Z,3237500,False,,,0,,K. Murray REBOUND (Off:0 Def:2),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,343.0,2.0,2.0,0.0,,,,,,,,,,,,,,
336,PT10M41.00S,2026-02-23T02:18:00.2Z,3,REGULAR,turnover,out-of-bounds,[],1642270,,,1610612757,40,49,2026-02-23T02:18:09Z,3240000,False,,,0,,D. Clingan bad pass out-of-bounds TURNOVER (4 TO),[1642270],1610612757.0,POR,bad pass,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,101283.0,,,,,,,,4.0,,,,,
