actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,descriptor,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,jumpBallRecoveredName,jumpBallRecoverdPersonId,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId
439,PT04M13.00S,2026-03-25T04:48:38.2Z,3,REGULAR,rebound,defensive,[],1642461,,,1610612743,82,88,2026-03-25T04:48:40Z,4340000,False,,,0,,S. Jones REBOUND (Off:2 Def:2),[1642461],1610612743.0,DEN,,Jones,S. Jones,,Above the Break 3,24+ Center,,,,,,,438.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
440,PT04M05.00S,2026-03-25T04:48:46.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631128,6.652431011826544,45.09803921568628,1610612743,82,88,2026-03-25T04:48:51Z,4350000,False,25.0,10.0,1,left,MISS C. Braun cutting Layup - blocked,"[1631128, 1642863]",1610612743.0,DEN,,Braun,C. Braun,cutting,Restricted Area,0-8 Center,2.65,Missed,,,,,,,,,,,,,Maluach,1642863.0,,,,,,,,,
441,PT04M05.00S,2026-03-25T04:48:46.5Z,3,REGULAR,block,,[],1642863,,,1610612743,82,88,2026-03-25T04:48:49Z,4360000,False,,,0,,K. Maluach BLOCK (2 BLK),[1642863],1610612756.0,PHX,,Maluach,K. Maluach,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT04M02.00S,2026-03-25T04:48:49.5Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,82,88,2026-03-25T04:48:51Z,4370000,False,,,0,,D. Booker REBOUND (Off:1 Def:2),[1626164],1610612756.0,PHX,,Booker,D. Booker,,Restricted Area,0-8 Center,,,,,,,440.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
443,PT03M58.00S,2026-03-25T04:48:54.9Z,3,REGULAR,foul,personal,['2freethrow'],1642461,,,1610612756,82,88,2026-03-25T05:46:35Z,4372500,False,,,0,,S. Jones shooting personal FOUL (3 PF) (Booker 2 FT),"[1642461, 1626164]",1610612743.0,DEN,1628484.0,Jones,S. Jones,shooting,Mid-Range,8-16 Left,,,,,,,,,,,3.0,0.0,Booker,1626164.0,,,,,,,,,,,
445,PT03M58.00S,2026-03-25T04:49:22.2Z,3,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,83,88,2026-03-25T05:46:48Z,4374375,False,,,0,,D. Booker Free Throw 1 of 2 (13 PTS),[1626164],1610612756.0,PHX,,Booker,D. Booker,,,,,Made,13.0,,,,,,,,,,,,,,,,,,,,,,
701,PT03M58.00S,2026-03-25T04:49:25.5Z,3,REGULAR,substitution,out,[],1626220,,,1610612756,83,88,2026-03-25T05:47:06Z,4374531,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,PT03M58.00S,2026-03-25T04:49:25.5Z,3,REGULAR,substitution,in,[],1642853,,,1610612756,83,88,2026-03-25T05:47:06Z,4374609,False,,,0,,SUB in: R. Fleming,[1642853],1610612756.0,PHX,,Fleming,R. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT03M58.00S,2026-03-25T04:49:22.2Z,3,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,83,88,2026-03-25T05:46:48Z,4374687,False,,,0,,MISS D. Booker Free Throw 2 of 2,[1626164],1610612756.0,PHX,,Booker,D. Booker,,,,,Missed,,,,,,,,,,,,,,,,,,,,,,,
449,PT03M55.00S,2026-03-25T04:49:25.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612743,83,88,2026-03-25T05:46:48Z,4374843,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,448.0,,,,,,,,,,,,,,,,,,
451,PT03M52.00S,2026-03-25T04:49:49.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631128,6.389618922470433,57.59803921568627,1610612743,83,90,2026-03-25T04:49:56Z,4460000,False,-38.0,8.0,1,left,C. Braun cutting Layup (13 PTS) (N. Jokić 14 AST),"[1631128, 203999]",1610612743.0,DEN,,Braun,C. Braun,cutting,Restricted Area,0-8 Center,3.88,Made,13.0,N. Jokić,203999.0,14.0,,,,,,,,,,,,,,,,,,,
453,PT03M38.00S,2026-03-25T04:50:03.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,93.77463863337714,52.20588235294118,1610612756,83,90,2026-03-25T04:50:08Z,4480000,False,11.0,6.0,1,right,MISS D. Booker driving Layup,[1626164],1610612756.0,PHX,,Booker,D. Booker,driving,Restricted Area,0-8 Center,1.25,Missed,,,,,,,,,,,,,,,,,,,,,,,
454,PT03M37.00S,2026-03-25T04:50:04.6Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,83,90,2026-03-25T04:50:08Z,4490000,False,,,0,,N. Jokić REBOUND (Off:2 Def:12),[203999],1610612743.0,DEN,,Jokić,N. Jokić,,Restricted Area,0-8 Center,,,,,,,453.0,14.0,12.0,2.0,,,,,,,,,,,,,,,
455,PT03M32.00S,2026-03-25T04:50:09.9Z,3,REGULAR,3pt,Jump Shot,[],1631128,6.915243101182654,3.431372549019608,1610612743,83,90,2026-03-25T04:50:15Z,4500000,False,233.0,13.0,1,left,MISS C. Braun 3PT,[1631128],1610612743.0,DEN,,Braun,C. Braun,,Right Corner 3,24+ Right,23.31,Missed,,,,,,,,,,,,,,,,,,,,,,,
456,PT03M27.00S,2026-03-25T04:50:14.9Z,3,REGULAR,rebound,defensive,[],1630692,,,1610612756,83,90,2026-03-25T04:50:15Z,4510000,False,,,0,,J. Goodwin REBOUND (Off:2 Def:3),[1630692],1610612756.0,PHX,,Goodwin,J. Goodwin,,Right Corner 3,24+ Right,,,,,,,455.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
457,PT03M16.00S,2026-03-25T04:50:31.0Z,3,REGULAR,2pt,Jump Shot,[],1626164,90.09526938239159,80.63725490196079,1610612756,83,90,2026-03-25T04:50:38Z,4520000,False,153.0,41.0,1,right,MISS D. Booker 15' pullup Shot - blocked,"[1626164, 1627750]",1610612756.0,PHX,,Booker,D. Booker,pullup,Mid-Range,8-16 Right,15.85,Missed,,,,,,,,,,,,,Murray,1627750.0,,,,,,,,,
458,PT03M16.00S,2026-03-25T04:50:31.0Z,3,REGULAR,block,,[],1627750,,,1610612756,83,90,2026-03-25T04:50:35Z,4530000,False,,,0,,J. Murray BLOCK (1 BLK),[1627750],1610612743.0,DEN,,Murray,J. Murray,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT03M16.00S,2026-03-25T04:50:31.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612743,83,90,2026-03-25T04:54:33Z,4540000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,Mid-Range,8-16 Right,,,,,,,457.0,,,,,,,,,,,,,,,,,,
460,PT03M16.00S,2026-03-25T04:51:00.4Z,3,REGULAR,jumpball,recovered,[],203501,,,1610612743,83,90,2026-03-25T04:54:33Z,4550000,False,,,0,,Jump Ball J. Murray vs. D. Booker: Tip to T. Hardaway Jr.,"[203501, 1627750, 1626164]",1610612743.0,DEN,,Hardaway Jr.,T. Hardaway Jr.,heldball,,,,,,,,,,,,,,,,,,,,,,T. Hardaway Jr.,203501.0,Murray,1627750.0,Booker,1626164.0
465,PT02M54.00S,2026-03-25T04:51:21.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642863,,,1610612743,83,90,2026-03-25T04:51:37Z,4600000,False,,,0,,K. Maluach shooting personal FOUL (2 PF) (Jokić 2 FT),"[1642863, 203999]",1610612756.0,PHX,202007.0,Maluach,K. Maluach,shooting,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2.0,0.0,Jokić,203999.0,,,,,,,,,,,
467,PT02M54.00S,2026-03-25T04:51:47.6Z,3,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,83,91,2026-03-25T04:54:23Z,4620000,False,,,0,,N. Jokić Free Throw 1 of 2 (18 PTS),[203999],1610612743.0,DEN,,Jokić,N. Jokić,,,,,Made,18.0,,,,,,,,,,,,,,,,,,,,,,
468,PT02M54.00S,2026-03-25T04:51:49.5Z,3,REGULAR,substitution,out,[],1627750,,,1610612743,83,91,2026-03-25T04:51:54Z,4630000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT02M54.00S,2026-03-25T04:51:49.5Z,3,REGULAR,substitution,in,[],1629661,,,1610612743,83,91,2026-03-25T04:51:54Z,4640000,False,,,0,,SUB in: C. Johnson,[1629661],1610612743.0,DEN,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT02M54.00S,2026-03-25T04:51:56.9Z,3,REGULAR,substitution,out,[],1631128,,,1610612743,83,91,2026-03-25T04:51:59Z,4650000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT02M54.00S,2026-03-25T04:51:56.9Z,3,REGULAR,substitution,in,[],1628971,,,1610612743,83,91,2026-03-25T04:51:59Z,4660000,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT02M54.00S,2026-03-25T04:51:47.6Z,3,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,83,91,2026-03-25T04:54:23Z,4670000,False,,,0,,MISS N. Jokić Free Throw 2 of 2,[203999],1610612743.0,DEN,,Jokić,N. Jokić,,,,,Missed,,,,,,,,,,,,,,,,,,,,,,,
473,PT02M51.00S,2026-03-25T04:51:50.6Z,3,REGULAR,rebound,defensive,[],1628960,,,1610612756,83,91,2026-03-25T04:52:24Z,4680000,False,,,0,,G. Allen REBOUND (Off:0 Def:3),[1628960],1610612756.0,PHX,,Allen,G. Allen,,,,,,,,,,472.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
474,PT02M44.00S,2026-03-25T04:52:30.9Z,3,REGULAR,3pt,Jump Shot,[],1628960,70.64717477003943,78.18627450980392,1610612756,86,91,2026-03-25T04:52:34Z,4690000,False,141.0,223.0,1,right,G. Allen 26' 3PT pullup (14 PTS),[1628960],1610612756.0,PHX,,Allen,G. Allen,pullup,Above the Break 3,24+ Right Center,26.41,Made,14.0,,,,,,,,,,,,,,,,,,,,,,
476,PT02M28.00S,2026-03-25T04:52:46.5Z,3,REGULAR,3pt,Jump Shot,[],203501,33.590670170827856,54.166666666666664,1610612743,86,91,2026-03-25T04:52:55Z,4710000,False,-21.0,263.0,1,left,MISS T. Hardaway Jr. 26' 3PT,[203501],1610612743.0,DEN,,Hardaway Jr.,T. Hardaway Jr.,,Above the Break 3,24+ Center,26.41,Missed,,,,,,,,,,,,,,,,,,,,,,,
477,PT02M27.00S,2026-03-25T04:52:47.5Z,3,REGULAR,rebound,defensive,[],1630692,,,1610612756,86,91,2026-03-25T04:53:52Z,4720000,False,,,0,,J. Goodwin REBOUND (Off:2 Def:4),[1630692],1610612756.0,PHX,,Goodwin,J. Goodwin,,Above the Break 3,24+ Center,,,,,,,476.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
481,PT02M27.00S,2026-03-25T04:52:55.7Z,3,REGULAR,turnover,lost ball,[],1630692,,,1610612756,86,91,2026-03-25T04:53:43Z,4725000,False,,,0,,J. Goodwin lost ball TURNOVER (1 TO),"[1630692, 1629661]",1610612756.0,PHX,,Goodwin,J. Goodwin,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,1.0,Johnson,1629661.0,,,,,,
482,PT02M27.00S,2026-03-25T04:52:55.7Z,3,REGULAR,steal,,[],1629661,,,1610612743,86,91,2026-03-25T04:53:30Z,4727500,False,,,0,,C. Johnson STEAL (1 STL),[1629661],1610612743.0,DEN,,Johnson,C. Johnson,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT02M21.00S,2026-03-25T04:53:05.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203501,33.196452036793694,48.529411764705884,1610612743,86,94,2026-03-25T04:53:30Z,4730000,False,7.0,260.0,1,left,T. Hardaway Jr. 25' 3PT  (18 PTS) (N. Jokić 15 AST),"[203501, 203999]",1610612743.0,DEN,,Hardaway Jr.,T. Hardaway Jr.,,Above the Break 3,24+ Center,25.96,Made,18.0,N. Jokić,203999.0,15.0,,,,,,,,,,,,,,,,,,,
480,PT02M21.00S,2026-03-25T04:53:20.8Z,3,REGULAR,timeout,full,['team'],0,,,1610612756,86,94,2026-03-25T04:53:24Z,4750000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT02M21.00S,2026-03-25T04:54:12.8Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612756,86,94,2026-03-25T04:55:17Z,4755000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT02M11.00S,2026-03-25T04:55:04.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203999,,,1610612756,86,94,2026-03-25T04:55:13Z,4760000,False,,,0,,N. Jokić personal FOUL (2 PF) (Booker 2 FT),"[203999, 1626164]",1610612743.0,DEN,204058.0,Jokić,N. Jokić,,Above the Break 3,24+ Center,,,,,,,,,,,2.0,1.0,Booker,1626164.0,,,,,,,,,,,
486,PT02M11.00S,2026-03-25T04:55:27.7Z,3,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,86,94,2026-03-25T04:55:27Z,4780000,False,,,0,,MISS D. Booker Free Throw 1 of 2,[1626164],1610612756.0,PHX,,Booker,D. Booker,,,,,Missed,,,,,,,,,,,,,,,,,,,,,,,
487,PT02M11.00S,2026-03-25T04:55:27.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,86,94,2026-03-25T04:55:27Z,4790000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,486.0,,,,,,,,,,,,,,,,,,
488,PT02M11.00S,2026-03-25T04:55:40.0Z,3,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,87,94,2026-03-25T04:55:40Z,4800000,False,,,0,,D. Booker Free Throw 2 of 2 (14 PTS),[1626164],1610612756.0,PHX,,Booker,D. Booker,,,,,Made,14.0,,,,,,,,,,,,,,,,,,,,,,
489,PT01M58.00S,2026-03-25T04:55:56.7Z,3,REGULAR,3pt,Jump Shot,[],1628971,32.276609724047304,56.61764705882353,1610612743,87,94,2026-03-25T04:56:23Z,4810000,False,-33.0,251.0,1,left,MISS B. Brown 25' 3PT,[1628971],1610612743.0,DEN,,Brown,B. Brown,,Above the Break 3,24+ Center,25.31,Missed,,,,,,,,,,,,,,,,,,,,,,,
490,PT01M54.00S,2026-03-25T04:56:00.7Z,3,REGULAR,rebound,defensive,[],1642863,,,1610612756,87,94,2026-03-25T04:56:02Z,4820000,False,,,0,,K. Maluach REBOUND (Off:0 Def:1),[1642863],1610612756.0,PHX,,Maluach,K. Maluach,,Above the Break 3,24+ Center,,,,,,,489.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
491,PT01M48.00S,2026-03-25T04:56:10.6Z,3,REGULAR,violation,kicked ball,[],1642461,,,1610612756,87,94,2026-03-25T04:56:24Z,4830000,False,,,0,,S. Jones kicked ball VIOLATION,[1642461],1610612743.0,DEN,202007.0,Jones,S. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT01M39.00S,2026-03-25T04:56:35.2Z,3,REGULAR,3pt,Jump Shot,[],1642863,67.36202365308804,34.31372549019608,1610612756,87,94,2026-03-25T04:56:42Z,4840000,False,-78.0,254.0,1,right,MISS K. Maluach 26' 3PT,[1642863],1610612756.0,PHX,,Maluach,K. Maluach,,Above the Break 3,24+ Center,26.61,Missed,,,,,,,,,,,,,,,,,,,,,,,
493,PT01M33.00S,2026-03-25T04:56:41.2Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612743,87,94,2026-03-25T04:56:42Z,4850000,False,,,0,,B. Brown REBOUND (Off:2 Def:5),[1628971],1610612743.0,DEN,,Brown,B. Brown,,Above the Break 3,24+ Center,,,,,,,492.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
494,PT01M24.00S,2026-03-25T04:56:50.0Z,3,REGULAR,3pt,Jump Shot,[],1629661,6.1268068331143235,3.431372549019608,1610612743,87,94,2026-03-25T04:56:54Z,4860000,False,233.0,5.0,1,left,MISS C. Johnson 3PT,[1629661],1610612743.0,DEN,,Johnson,C. Johnson,,Right Corner 3,24+ Right,23.29,Missed,,,,,,,,,,,,,,,,,,,,,,,
495,PT01M20.00S,2026-03-25T04:56:54.0Z,3,REGULAR,rebound,offensive,[],1642461,,,1610612743,87,94,2026-03-25T04:56:54Z,4870000,False,,,0,,S. Jones REBOUND (Off:3 Def:2),[1642461],1610612743.0,DEN,,Jones,S. Jones,,Right Corner 3,24+ Right,,,,,,,494.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
496,PT01M18.00S,2026-03-25T04:56:56.2Z,3,REGULAR,turnover,lost ball,[],1628971,,,1610612743,87,94,2026-03-25T04:56:59Z,4880000,False,,,0,,B. Brown lost ball TURNOVER (2 TO),"[1628971, 1630692]",1610612743.0,DEN,,Brown,B. Brown,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,2.0,Goodwin,1630692.0,,,,,,
497,PT01M18.00S,2026-03-25T04:56:56.2Z,3,REGULAR,steal,,[],1630692,,,1610612756,87,94,2026-03-25T04:56:58Z,4890000,False,,,0,,J. Goodwin STEAL (2 STL),[1630692],1610612756.0,PHX,,Goodwin,J. Goodwin,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT01M11.00S,2026-03-25T04:57:03.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630692,81.02825229960578,94.6078431372549,1610612756,90,94,2026-03-25T04:57:09Z,4900000,False,223.0,126.0,1,right,J. Goodwin 25' 3PT  (7 PTS) (D. Booker 7 AST),"[1630692, 1626164]",1610612756.0,PHX,,Goodwin,J. Goodwin,,Above the Break 3,24+ Right Center,25.6,Made,7.0,D. Booker,1626164.0,7.0,,,,,,,,,,,,,,,,,,,
500,PT00M50.90S,2026-03-25T04:57:27.0Z,3,REGULAR,turnover,bad pass,[],203999,,,1610612743,90,94,2026-03-25T04:57:31Z,4920000,False,,,0,,N. Jokić bad pass TURNOVER (2 TO),"[203999, 1628960]",1610612743.0,DEN,,Jokić,N. Jokić,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,2.0,Allen,1628960.0,,,,,,
501,PT00M50.90S,2026-03-25T04:57:27.0Z,3,REGULAR,steal,,[],1628960,,,1610612756,90,94,2026-03-25T04:57:29Z,4930000,False,,,0,,G. Allen STEAL (1 STL),[1628960],1610612756.0,PHX,,Allen,G. Allen,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT00M47.00S,2026-03-25T04:57:31.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628960,76.5604467805519,11.519607843137255,1610612756,93,94,2026-03-25T04:58:46Z,4940000,False,-192.0,168.0,1,right,G. Allen 25' 3PT running pullup (17 PTS),[1628960],1610612756.0,PHX,,Allen,G. Allen,running pullup,Above the Break 3,24+ Left Center,25.53,Made,17.0,,,,,,,,,,,,,,,,,,,,,,
503,PT00M45.70S,2026-03-25T04:57:39.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612743,93,94,2026-03-25T04:57:39Z,4950000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT00M45.70S,2026-03-25T04:59:06.8Z,3,REGULAR,substitution,out,[],1628971,,,1610612743,93,94,2026-03-25T04:59:15Z,4960000,False,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT00M45.70S,2026-03-25T04:59:06.8Z,3,REGULAR,substitution,in,[],1627750,,,1610612743,93,94,2026-03-25T04:59:15Z,4970000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT00M36.30S,2026-03-25T04:59:22.1Z,3,REGULAR,foul,offensive,['inpenalty'],1642461,,,1610612743,93,94,2026-03-25T04:59:32Z,4980000,False,,,0,,S. Jones offensive FOUL (4 PF),"[1642461, 1630692]",1610612743.0,DEN,1628484.0,Jones,S. Jones,,Above the Break 3,24+ Center,,,,,,,,,,,4.0,0.0,Goodwin,1630692.0,,,,,,,,,,,
508,PT00M36.30S,2026-03-25T04:59:22.1Z,3,REGULAR,turnover,offensive foul,[],1642461,,,1610612743,93,94,2026-03-25T04:59:22Z,5000000,False,,,0,,S. Jones offensive foul TURNOVER (1 TO),[1642461],1610612743.0,DEN,1628484.0,Jones,S. Jones,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,1.0,,,,,,,,
509,PT00M32.00S,2026-03-25T04:59:35.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203999,,,1610612756,93,94,2026-03-25T04:59:55Z,5010000,False,,,0,,N. Jokić shooting personal FOUL (3 PF) (Maluach 2 FT),"[203999, 1642863]",1610612743.0,DEN,204058.0,Jokić,N. Jokić,shooting,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,3.0,1.0,Maluach,1642863.0,,,,,,,,,,,
511,PT00M32.00S,2026-03-25T05:00:07.3Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1642863,,,1610612756,94,94,2026-03-25T05:00:07Z,5030000,False,,,0,,K. Maluach Free Throw 1 of 2 (5 PTS),[1642863],1610612756.0,PHX,,Maluach,K. Maluach,,,,,Made,5.0,,,,,,,,,,,,,,,,,,,,,,
512,PT00M32.00S,2026-03-25T05:00:26.2Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1642863,,,1610612756,95,94,2026-03-25T05:00:26Z,5040000,False,,,0,,K. Maluach Free Throw 2 of 2 (6 PTS),[1642863],1610612756.0,PHX,,Maluach,K. Maluach,,,,,Made,6.0,,,,,,,,,,,,,,,,,,,,,,
513,PT00M16.20S,2026-03-25T05:00:45.3Z,3,REGULAR,3pt,Jump Shot,[],1629661,4.5499342969776615,94.6078431372549,1610612743,95,97,2026-03-25T05:00:50Z,5050000,False,-223.0,-10.0,1,left,C. Johnson 3PT  (12 PTS) (T. Hardaway Jr. 1 AST),"[1629661, 203501]",1610612743.0,DEN,,Johnson,C. Johnson,,Left Corner 3,24+ Left,22.32,Made,12.0,T. Hardaway Jr.,203501.0,1.0,,,,,,,,,,,,,,,,,,,
515,PT00M02.90S,2026-03-25T05:01:07.4Z,3,REGULAR,3pt,Jump Shot,[],1630692,91.40932982917214,3.6764705882352944,1610612756,95,97,2026-03-25T05:01:13Z,5070000,False,-232.0,28.0,1,right,MISS J. Goodwin 3PT,[1630692],1610612756.0,PHX,,Goodwin,J. Goodwin,,Left Corner 3,24+ Left,23.33,Missed,,,,,,,,,,,,,,,,,,,,,,,
516,PT00M02.90S,2026-03-25T05:01:07.4Z,3,REGULAR,rebound,defensive,[],203501,,,1610612743,95,97,2026-03-25T05:01:13Z,5080000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:2),[203501],1610612743.0,DEN,,Hardaway Jr.,T. Hardaway Jr.,,Left Corner 3,24+ Left,,,,,,,515.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
517,PT00M00.00S,2026-03-25T05:01:15.0Z,3,REGULAR,period,end,[],0,,,1610612743,95,97,2026-03-25T05:01:15Z,5090000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2026-03-25T05:04:02.1Z,4,REGULAR,substitution,out,['startperiod'],1626164,,,1610612743,95,97,2026-03-25T05:04:27Z,5100000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2026-03-25T05:04:02.1Z,4,REGULAR,substitution,out,['startperiod'],1642863,,,1610612743,95,97,2026-03-25T05:04:27Z,5110000,False,,,0,,SUB out: K. Maluach,[1642863],1610612756.0,PHX,,Maluach,K. Maluach,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2026-03-25T05:04:02.1Z,4,REGULAR,substitution,out,['startperiod'],203999,,,1610612743,95,97,2026-03-25T05:04:27Z,5120000,False,,,0,,SUB out: N. Jokić,[203999],1610612743.0,DEN,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2026-03-25T05:04:02.1Z,4,REGULAR,substitution,in,['startperiod'],1642345,,,1610612743,95,97,2026-03-25T05:04:27Z,5130000,False,,,0,,SUB in: O. Ighodaro,[1642345],1610612756.0,PHX,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2026-03-25T05:04:02.1Z,4,REGULAR,substitution,in,['startperiod'],1631221,,,1610612743,95,97,2026-03-25T05:04:27Z,5140000,False,,,0,,SUB in: C. Gillespie,[1631221],1610612756.0,PHX,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT12M00.00S,2026-03-25T05:04:02.1Z,4,REGULAR,substitution,in,['startperiod'],1628971,,,1610612743,95,97,2026-03-25T05:04:27Z,5150000,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2026-03-25T05:04:49.7Z,4,REGULAR,period,start,[],0,,,1610612756,95,97,2026-03-25T05:04:49Z,5160000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT11M47.00S,2026-03-25T05:05:02.5Z,4,REGULAR,3pt,Jump Shot,[],1628960,67.36202365308804,23.774509803921568,1610612756,95,97,2026-03-25T05:05:16Z,5170000,False,-131.0,254.0,1,right,MISS G. Allen 28' 3PT,[1628960],1610612756.0,PHX,,Allen,G. Allen,,Above the Break 3,24+ Left Center,28.61,Missed,,,,,,,,,,,,,,,,,,,,,,,
526,PT11M43.00S,2026-03-25T05:05:06.5Z,4,REGULAR,rebound,defensive,[],1627750,,,1610612743,95,97,2026-03-25T05:05:07Z,5180000,False,,,0,,J. Murray REBOUND (Off:0 Def:1),[1627750],1610612743.0,DEN,,Murray,J. Murray,,Above the Break 3,24+ Left Center,,,,,,,525.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
