actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
637,PT01M32.00S,2026-02-22T00:13:51.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630224,13.354139290407357,51.9607843137255,1610612756,96,94,2026-02-22T00:13:56Z,6230000,False,-10.0,73.0,1,left,MISS J. Green 7' pullup Shot - blocked,"[1630224, 1631094]",1610612756.0,PHX,pullup,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,7.37,Missed,,,,,,,,,,,,,,Banchero,1631094.0,,,
638,PT01M32.00S,2026-02-22T00:13:51.9Z,4,REGULAR,block,,[],1631094,,,1610612756,96,94,2026-02-22T00:13:54Z,6240000,False,,,0,,P. Banchero BLOCK (4 BLK),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
639,PT01M29.00S,2026-02-22T00:13:54.9Z,4,REGULAR,rebound,offensive,[],1630224,,,1610612756,96,94,2026-02-22T00:13:56Z,6250000,False,,,0,,J. Green REBOUND (Off:1 Def:4),[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,637.0,,,,,,5.0,4.0,1.0,,,,,,,,,
640,PT01M29.00S,2026-02-22T00:13:55.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628960,32.802233902759525,66.42156862745098,1610612756,96,94,2026-02-22T00:20:30Z,6260000,False,-82.0,256.0,1,left,MISS G. Allen 26' pullup 3PT,[1628960],1610612756.0,PHX,pullup,,,Allen,G. Allen,,,,,Above the Break 3,24+ Center,26.87,Missed,,,,,,,,,,,,,,,,,,
641,PT01M25.00S,2026-02-22T00:13:59.5Z,4,REGULAR,rebound,offensive,[],1626220,,,1610612756,96,94,2026-02-22T00:14:00Z,6270000,False,,,0,,R. O'Neale REBOUND (Off:2 Def:3),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,,,640.0,,,,,,5.0,3.0,2.0,,,,,,,,,
642,PT01M13.00S,2026-02-22T00:14:11.3Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630224,6.1268068331143235,75.98039215686273,1610612756,96,94,2026-02-22T00:14:16Z,6280000,False,-130.0,5.0,1,left,MISS J. Green 13' floating Shot,[1630224],1610612756.0,PHX,floating,,,Green,J. Green,,,,,Mid-Range,8-16 Left,13.0,Missed,,,,,,,,,,,,,,,,,,
643,PT01M11.00S,2026-02-22T00:14:13.3Z,4,REGULAR,rebound,offensive,[],1630224,,,1610612756,96,94,2026-02-22T00:14:16Z,6290000,False,,,0,,J. Green REBOUND (Off:2 Def:4),[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,Mid-Range,8-16 Left,,,642.0,,,,,,6.0,4.0,2.0,,,,,,,,,
644,PT00M59.40S,2026-02-22T00:14:25.6Z,4,REGULAR,turnover,lost ball,[],1628960,,,1610612756,96,94,2026-02-22T00:14:30Z,6300000,False,,,0,,G. Allen lost ball TURNOVER (2 TO),"[1628960, 1641710]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,2.0,Black,1641710.0
645,PT00M59.40S,2026-02-22T00:14:25.6Z,4,REGULAR,steal,,[],1641710,,,1610612753,96,94,2026-02-22T00:14:27Z,6310000,False,,,0,,A. Black STEAL (1 STL),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
646,PT00M56.60S,2026-02-22T00:14:29.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641710,90.75229960578186,49.50980392156863,1610612753,96,96,2026-02-22T00:14:34Z,6320000,False,-2.0,34.0,1,right,A. Black running DUNK (10 PTS),[1641710],1610612753.0,ORL,running,,,Black,A. Black,,,,,Restricted Area,0-8 Center,3.45,Made,,,,,,,,,,10.0,,,,,,,,
647,PT00M34.10S,2026-02-22T00:15:03.3Z,4,REGULAR,3pt,Jump Shot,[],1630224,31.488173455978973,61.029411764705884,1610612756,96,96,2026-02-22T00:15:10Z,6330000,False,-55.0,243.0,1,left,MISS J. Green 24' step back 3PT,[1630224],1610612756.0,PHX,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Center,24.97,Missed,,,,,,,,,,,,,,,,,,
648,PT00M30.40S,2026-02-22T00:15:07.0Z,4,REGULAR,rebound,defensive,[],1641710,,,1610612753,96,96,2026-02-22T00:15:10Z,6340000,False,,,0,,A. Black REBOUND (Off:0 Def:3),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Center,,,647.0,,,,,,3.0,3.0,0.0,,,,,,,,,
649,PT00M15.80S,2026-02-22T00:15:21.7Z,4,REGULAR,2pt,Jump Shot,[],1631094,82.9993429697766,71.81372549019608,1610612753,96,96,2026-02-22T00:15:45Z,6350000,False,109.0,107.0,1,right,MISS P. Banchero 15' pullup Shot - blocked,"[1631094, 1626220]",1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,15.3,Missed,,,,,,,,,,,,,,O'Neale,1626220.0,,,
650,PT00M15.80S,2026-02-22T00:15:21.7Z,4,REGULAR,block,,[],1626220,,,1610612753,96,96,2026-02-22T00:15:24Z,6360000,False,,,0,,R. O'Neale BLOCK (2 BLK),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
651,PT00M12.20S,2026-02-22T00:15:25.3Z,4,REGULAR,rebound,offensive,[],1631094,,,1610612753,96,96,2026-02-22T00:15:25Z,6370000,False,,,0,,P. Banchero REBOUND (Off:1 Def:9),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,,,649.0,,,,,,10.0,9.0,1.0,,,,,,,,,
652,PT00M12.10S,2026-02-22T00:15:26.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631094,90.62089356110381,54.90196078431373,1610612753,96,96,2026-02-22T00:35:34Z,6380000,False,25.0,36.0,1,right,MISS P. Banchero driving Layup,[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,4.33,Missed,,,,,,,,,,,,,,,,,,
653,PT00M12.10S,2026-02-22T00:15:26.8Z,4,REGULAR,rebound,offensive,[],1630217,,,1610612753,96,96,2026-02-22T00:34:32Z,6390000,False,,,0,,D. Bane REBOUND (Off:1 Def:3),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,652.0,,,,,,4.0,3.0,1.0,,,,,,,,,
735,PT00M12.10S,2026-02-22T00:16:09.0Z,4,REGULAR,turnover,lost ball,[],1630217,,,1610612753,96,96,2026-02-22T00:34:54Z,6400000,False,,,0,,D. Bane lost ball TURNOVER (2 TO),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,2.0,,
655,PT00M12.00S,2026-02-22T00:16:51.3Z,4,REGULAR,jumpball,recovered,[],1626220,,,1610612756,96,96,2026-02-22T00:34:54Z,6410000,False,,,0,,Jump Ball O. Ighodaro vs. W. Carter Jr.: Tip to R. O'Neale,"[1626220, 1642345, 1628976]",1610612756.0,PHX,heldball,R. O'Neale,1626220.0,O'Neale,R. O'Neale,Ighodaro,1642345.0,Carter Jr.,1628976.0,,,,,,,,,,,,,,,,,,,,,,
660,PT00M10.00S,2026-02-22T00:16:56.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,96,96,2026-02-22T00:34:54Z,6460000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT00M10.00S,2026-02-22T00:17:54.1Z,4,REGULAR,substitution,out,[],1642345,,,1610612756,96,96,2026-02-22T00:34:54Z,6470000,False,,,0,,SUB out: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT00M10.00S,2026-02-22T00:17:54.1Z,4,REGULAR,substitution,out,[],1641783,,,1610612756,96,96,2026-02-22T00:34:54Z,6480000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT00M10.00S,2026-02-22T00:17:54.1Z,4,REGULAR,substitution,in,[],1631109,,,1610612756,96,96,2026-02-22T00:34:54Z,6490000,False,,,0,,SUB in: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M10.00S,2026-02-22T00:17:54.1Z,4,REGULAR,substitution,in,[],1628371,,,1610612756,96,96,2026-02-22T00:34:54Z,6500000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M04.00S,2026-02-22T00:19:08.3Z,4,REGULAR,foul,personal,[],1630217,,,1610612756,96,96,2026-02-22T00:34:54Z,6510000,False,,,0,,D. Bane take personal FOUL (5 PF),"[1630217, 1628960]",1610612753.0,ORL,take,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,,,,2003.0,5.0,0.0,Allen,1628960.0,,,,,,,,,,,,
668,PT00M04.00S,2026-02-22T00:19:33.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,96,96,2026-02-22T00:34:54Z,6530000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M04.00S,2026-02-22T00:20:13.6Z,4,REGULAR,substitution,out,[],1631109,,,1610612756,96,96,2026-02-22T00:34:54Z,6540000,False,,,0,,SUB out: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M04.00S,2026-02-22T00:20:13.6Z,4,REGULAR,substitution,in,[],1642345,,,1610612756,96,96,2026-02-22T00:34:54Z,6550000,False,,,0,,SUB in: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M00.20S,2026-02-22T00:21:32.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631221,22.946780551905388,89.95098039215686,1610612756,96,96,2026-02-22T00:34:54Z,6560000,False,-200.0,163.0,1,left,MISS C. Gillespie 25' pullup bank 3PT,[1631221],1610612756.0,PHX,pullup bank,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Left Center,25.8,Missed,,,,,,,,,,,,,,,,,,
672,PT00M00.20S,2026-02-22T00:21:32.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612756,96,96,2026-02-22T00:21:39Z,6570000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Left Center,,,671.0,,,,,,,,,,,,,,,,,
673,PT00M00.00S,2026-02-22T00:21:36.1Z,4,REGULAR,period,end,[],0,,,1610612756,96,96,2026-02-22T00:21:36Z,6580000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT05M00.00S,2026-02-22T00:21:43.8Z,5,OVERTIME,substitution,out,['startperiod'],1642345,,,1610612756,96,96,2026-02-22T00:23:58Z,6590000,False,,,0,,SUB out: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT05M00.00S,2026-02-22T00:21:43.8Z,5,OVERTIME,substitution,out,['startperiod'],1628371,,,1610612756,96,96,2026-02-22T00:23:58Z,6600000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT05M00.00S,2026-02-22T00:21:43.8Z,5,OVERTIME,substitution,in,['startperiod'],1631109,,,1610612756,96,96,2026-02-22T00:23:58Z,6610000,False,,,0,,SUB in: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT05M00.00S,2026-02-22T00:21:43.8Z,5,OVERTIME,substitution,in,['startperiod'],1641783,,,1610612756,96,96,2026-02-22T00:23:58Z,6620000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT05M00.00S,2026-02-22T00:24:33.4Z,5,OVERTIME,period,start,[],0,,,0,96,96,2026-02-22T00:24:33Z,6630000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT04M56.00S,2026-02-22T00:24:35.6Z,5,OVERTIME,jumpball,recovered,[],1631221,,,1610612756,96,96,2026-02-22T00:24:35Z,6650000,False,,,0,,Jump Ball M. Williams vs. W. Carter Jr.: Tip to C. Gillespie,"[1631221, 1631109, 1628976]",1610612756.0,PHX,startperiod,C. Gillespie,1631221.0,Gillespie,C. Gillespie,Williams,1631109.0,Carter Jr.,1628976.0,,,,,,,,,,,,,,,,,,,,,,
683,PT04M41.00S,2026-02-22T00:24:51.2Z,5,OVERTIME,3pt,Jump Shot,[],1628960,37.66425755584757,23.284313725490197,1610612756,96,96,2026-02-22T00:26:13Z,6680000,False,134.0,302.0,1,left,MISS G. Allen 32' pullup 3PT,[1628960],1610612756.0,PHX,pullup,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,32.98,Missed,,,,,,,,,,,,,,,,,,
684,PT04M37.00S,2026-02-22T00:24:55.2Z,5,OVERTIME,rebound,defensive,[],1631094,,,1610612753,96,96,2026-02-22T00:24:56Z,6690000,False,,,0,,P. Banchero REBOUND (Off:1 Def:10),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,,683.0,,,,,,11.0,10.0,1.0,,,,,,,,,
685,PT04M28.00S,2026-02-22T00:25:03.6Z,5,OVERTIME,turnover,bad pass,[],1631094,,,1610612753,96,96,2026-02-22T00:26:50Z,6700000,False,,,0,,P. Banchero bad pass TURNOVER (4 TO),"[1631094, 1630224]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,4.0,Green,1630224.0
686,PT04M28.00S,2026-02-22T00:25:03.6Z,5,OVERTIME,steal,,[],1630224,,,1610612756,96,96,2026-02-22T00:25:05Z,6710000,False,,,0,,J. Green STEAL (1 STL),[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
687,PT04M27.00S,2026-02-22T00:25:07.7Z,5,OVERTIME,foul,personal,['2freethrow'],1630217,,,1610612756,96,96,2026-02-22T00:25:20Z,6720000,False,,,0,,D. Bane shooting personal FOUL (6 PF) (Green 2 FT),"[1630217, 1630224]",1610612753.0,ORL,shooting,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,1146.0,6.0,0.0,Green,1630224.0,,,,,,,,,,,,
689,PT04M27.00S,2026-02-22T00:25:22.1Z,5,OVERTIME,substitution,out,[],1630217,,,1610612756,96,96,2026-02-22T00:25:28Z,6740000,False,,,0,,SUB out: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
690,PT04M27.00S,2026-02-22T00:25:22.1Z,5,OVERTIME,substitution,in,[],1628975,,,1610612756,96,96,2026-02-22T00:25:28Z,6750000,False,,,0,,SUB in: J. Carter,[1628975],1610612753.0,ORL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
691,PT04M27.00S,2026-02-22T00:25:48.2Z,5,OVERTIME,freethrow,1 of 2,['fromturnover'],1630224,,,1610612756,96,96,2026-02-22T00:26:11Z,6760000,False,,,0,,MISS J. Green Free Throw 1 of 2,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
692,PT04M27.00S,2026-02-22T00:25:48.2Z,5,OVERTIME,rebound,offensive,"['team', 'deadball']",0,,,1610612756,96,96,2026-02-22T00:26:11Z,6770000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,691.0,,,,,,,,,,,,,,,,,
693,PT04M27.00S,2026-02-22T00:25:48.2Z,5,OVERTIME,freethrow,2 of 2,['fromturnover'],1630224,,,1610612756,96,96,2026-02-22T00:26:11Z,6780000,False,,,0,,MISS J. Green Free Throw 2 of 2,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
694,PT04M25.00S,2026-02-22T00:25:50.2Z,5,OVERTIME,rebound,defensive,[],1631094,,,1610612753,96,96,2026-02-22T00:26:11Z,6790000,False,,,0,,P. Banchero REBOUND (Off:1 Def:11),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,693.0,,,,,,12.0,11.0,1.0,,,,,,,,,
695,PT04M05.00S,2026-02-22T00:26:26.5Z,5,OVERTIME,2pt,Jump Shot,[],1631094,88.25558475689881,27.205882352941174,1610612753,96,96,2026-02-22T00:26:31Z,6800000,False,-114.0,58.0,1,right,MISS P. Banchero 12' Jump Shot,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,12.79,Missed,,,,,,,,,,,,,,,,,,
696,PT04M04.00S,2026-02-22T00:26:27.5Z,5,OVERTIME,rebound,offensive,[],1628976,,,1610612753,96,96,2026-02-22T00:26:31Z,6810000,False,,,0,,W. Carter Jr. REBOUND (Off:3 Def:8),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Left,,,695.0,,,,,,11.0,8.0,3.0,,,,,,,,,
697,PT04M04.00S,2026-02-22T00:26:30.2Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628976,88.25558475689881,42.15686274509804,1610612753,96,98,2026-02-22T00:27:29Z,6820000,False,-39.0,58.0,1,right,W. Carter Jr. 6' putback Layup (6 PTS),[1628976],1610612753.0,ORL,putback,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.99,Made,,,,,,,,,,6.0,,,,,,,,
698,PT04M04.00S,2026-02-22T00:26:32.3Z,5,OVERTIME,foul,personal,['1freethrow'],1631109,,,1610612753,96,98,2026-02-22T00:26:41Z,6830000,False,,,0,,M. Williams shooting personal FOUL (3 PF) (Carter Jr. 1 FT),"[1631109, 1628976]",1610612756.0,PHX,shooting,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,1146.0,3.0,0.0,Carter Jr.,1628976.0,,,,,,,,,,,,
700,PT04M04.00S,2026-02-22T00:26:41.7Z,5,OVERTIME,substitution,out,[],1631109,,,1610612753,96,98,2026-02-22T00:26:44Z,6850000,False,,,0,,SUB out: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
701,PT04M04.00S,2026-02-22T00:26:41.7Z,5,OVERTIME,substitution,in,[],1642345,,,1610612753,96,98,2026-02-22T00:26:44Z,6860000,False,,,0,,SUB in: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
702,PT04M04.00S,2026-02-22T00:27:05.0Z,5,OVERTIME,freethrow,1 of 1,['2ndchance'],1628976,,,1610612753,96,99,2026-02-22T00:27:05Z,6870000,False,,,0,,W. Carter Jr. Free Throw 1 of 1 (7 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,,,,,,,,,,7.0,,,,,,,,
703,PT03M42.00S,2026-02-22T00:27:29.3Z,5,OVERTIME,3pt,Jump Shot,[],1628960,30.962549277266753,78.67647058823529,1610612756,96,99,2026-02-22T00:27:36Z,6880000,False,-143.0,239.0,1,left,MISS G. Allen 27' pullup 3PT,[1628960],1610612756.0,PHX,pullup,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,27.83,Missed,,,,,,,,,,,,,,,,,,
704,PT03M40.00S,2026-02-22T00:27:31.3Z,5,OVERTIME,rebound,defensive,['team'],0,,,1610612753,96,99,2026-02-22T00:27:36Z,6890000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Left Center,,,703.0,,,,,,,,,,,,,,,,,
706,PT03M30.00S,2026-02-22T00:27:54.3Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1641710,89.96386333771353,57.107843137254896,1610612753,96,99,2026-02-22T00:27:57Z,6910000,False,36.0,42.0,1,right,MISS A. Black driving Layup,[1641710],1610612753.0,ORL,driving,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,5.48,Missed,,,,,,,,,,,,,,,,,,
707,PT03M28.00S,2026-02-22T00:27:56.3Z,5,OVERTIME,rebound,defensive,[],1642345,,,1610612756,96,99,2026-02-22T00:27:57Z,6920000,False,,,0,,O. Ighodaro REBOUND (Off:3 Def:7),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),0-8 Center,,,706.0,,,,,,10.0,7.0,3.0,,,,,,,,,
708,PT03M25.00S,2026-02-22T00:27:59.9Z,5,OVERTIME,3pt,Jump Shot,['fastbreak'],1626220,9.543363994743759,3.1862745098039214,1610612756,96,99,2026-02-22T00:29:58Z,6930000,False,234.0,37.0,1,left,MISS R. O'Neale running 3PT,[1626220],1610612756.0,PHX,running,,,O'Neale,R. O'Neale,,,,,Right Corner 3,24+ Right,23.7,Missed,,,,,,,,,,,,,,,,,,
709,PT03M22.00S,2026-02-22T00:28:02.9Z,5,OVERTIME,rebound,defensive,[],1641783,,,1610612753,96,99,2026-02-22T00:28:04Z,6940000,False,,,0,,T. da Silva REBOUND (Off:1 Def:5),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Right Corner 3,24+ Right,,,708.0,,,,,,6.0,5.0,1.0,,,,,,,,,
710,PT03M11.00S,2026-02-22T00:28:12.8Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1631094,90.62089356110381,42.15686274509804,1610612753,96,99,2026-02-22T00:28:16Z,6950000,False,-39.0,36.0,1,right,MISS P. Banchero driving Layup,[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,5.3,Missed,,,,,,,,,,,,,,,,,,
711,PT03M09.00S,2026-02-22T00:28:14.8Z,5,OVERTIME,rebound,defensive,[],1642345,,,1610612756,96,99,2026-02-22T00:28:16Z,6960000,False,,,0,,O. Ighodaro REBOUND (Off:3 Def:8),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),0-8 Center,,,710.0,,,,,,11.0,8.0,3.0,,,,,,,,,
712,PT02M59.00S,2026-02-22T00:28:24.5Z,5,OVERTIME,3pt,Jump Shot,[],1630224,29.77989487516426,22.30392156862745,1610612756,96,99,2026-02-22T00:28:29Z,6970000,False,138.0,227.0,1,left,MISS J. Green 26' 3PT,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,26.63,Missed,,,,,,,,,,,,,,,,,,
713,PT02M57.00S,2026-02-22T00:28:26.5Z,5,OVERTIME,rebound,defensive,[],1631094,,,1610612753,96,99,2026-02-22T00:28:29Z,6980000,False,,,0,,P. Banchero REBOUND (Off:1 Def:12),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,,712.0,,,,,,13.0,12.0,1.0,,,,,,,,,
714,PT02M39.00S,2026-02-22T00:28:45.4Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1631094,89.17542706964521,56.127450980392155,1610612753,96,101,2026-02-22T00:28:50Z,6990000,False,31.0,49.0,1,right,P. Banchero driving finger roll Layup (22 PTS),[1631094],1610612753.0,ORL,driving finger roll,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,5.8,Made,,,,,,,,,,22.0,,,,,,,,
715,PT02M38.00S,2026-02-22T00:28:51.8Z,5,OVERTIME,timeout,full,['team'],0,,,1610612756,96,101,2026-02-22T00:28:51Z,7000000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,PT02M23.00S,2026-02-22T00:30:45.4Z,5,OVERTIME,3pt,Jump Shot,[],1626220,21.369908015768726,91.66666666666666,1610612756,96,101,2026-02-22T00:30:51Z,7010000,False,-208.0,148.0,1,left,MISS R. O'Neale 25' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,25.58,Missed,,,,,,,,,,,,,,,,,,
717,PT02M22.00S,2026-02-22T00:30:46.4Z,5,OVERTIME,rebound,offensive,[],1642345,,,1610612756,96,101,2026-02-22T00:30:51Z,7020000,False,,,0,,O. Ighodaro REBOUND (Off:4 Def:8),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Left Center,,,716.0,,,,,,12.0,8.0,4.0,,,,,,,,,
718,PT02M17.00S,2026-02-22T00:30:53.3Z,5,OVERTIME,foul,personal,['2freethrow'],1628976,,,1610612756,96,101,2026-02-22T00:31:14Z,7030000,False,,,0,,W. Carter Jr. shooting personal FOUL (5 PF) (Allen 2 FT),"[1628976, 1628960]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,1146.0,5.0,1.0,Allen,1628960.0,,,,,,,,,,,,
721,PT02M17.00S,2026-02-22T00:33:04.0Z,5,OVERTIME,freethrow,1 of 2,['2ndchance'],1628960,,,1610612756,97,101,2026-02-22T00:33:04Z,7060000,False,,,0,,G. Allen Free Throw 1 of 2 (18 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,Made,,,,,,,,,,18.0,,,,,,,,
722,PT02M17.00S,2026-02-22T00:33:20.1Z,5,OVERTIME,freethrow,2 of 2,['2ndchance'],1628960,,,1610612756,98,101,2026-02-22T00:33:20Z,7070000,False,,,0,,G. Allen Free Throw 2 of 2 (19 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,Made,,,,,,,,,,19.0,,,,,,,,
723,PT02M02.00S,2026-02-22T00:33:36.8Z,5,OVERTIME,3pt,Jump Shot,[],1641783,91.93495400788436,2.2058823529411766,1610612753,98,101,2026-02-22T00:33:43Z,7080000,False,-239.0,23.0,1,right,MISS T. da Silva 24' 3PT,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Left Corner 3,24+ Left,24.01,Missed,,,,,,,,,,,,,,,,,,
