actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
527,PT09M48.00S,2025-11-30T03:56:41.8Z,4,REGULAR,rebound,defensive,[],1628971,,,1610612743,89,103,2025-11-30T03:56:43Z,5190000,False,,,0,,B. Brown REBOUND (Off:1 Def:1),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,526.0,2.0,1.0,1.0
528,PT09M43.00S,2025-11-30T03:56:46.8Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628971,92.85479632063075,48.28431372549019,1610612743,89,105,2025-11-30T03:59:44Z,5200000,False,-9.0,15.0,1,right,B. Brown running Layup (2 PTS),[1628971],1610612743.0,DEN,running,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,1.7,Made,2.0,,,,,,,,,,,,,,
529,PT09M43.00S,2025-11-30T03:58:58.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,89,105,2025-11-30T03:58:58Z,5210000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT09M43.00S,2025-11-30T03:59:07.3Z,4,REGULAR,substitution,out,[],1630208,,,1610612756,89,105,2025-11-30T03:59:29Z,5220000,False,,,0,,SUB out: N. Richards,[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT09M43.00S,2025-11-30T03:59:07.3Z,4,REGULAR,substitution,out,[],1631123,,,1610612756,89,105,2025-11-30T03:59:29Z,5230000,False,,,0,,SUB out: J. Bouyea,[1631123],1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT09M43.00S,2025-11-30T03:59:07.3Z,4,REGULAR,substitution,in,[],1626164,,,1610612756,89,105,2025-11-30T03:59:29Z,5240000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT09M43.00S,2025-11-30T03:59:07.3Z,4,REGULAR,substitution,in,[],1626220,,,1610612756,89,105,2025-11-30T03:59:29Z,5250000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT09M28.00S,2025-11-30T03:59:58.8Z,4,REGULAR,violation,kicked ball,[],1629661,,,1610612756,89,105,2025-11-30T04:00:06Z,5260000,False,,,0,,C. Johnson kicked ball VIOLATION,[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,1627963.0,,,,,,,,,,
535,PT09M22.00S,2025-11-30T04:00:13.5Z,4,REGULAR,3pt,Jump Shot,[],1628415,31.750985545335087,50.73529411764706,1610612756,89,105,2025-11-30T04:00:17Z,5270000,False,-4.0,246.0,1,left,MISS D. Brooks 24' pullup 3PT,[1628415],1610612756.0,PHX,pullup,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,,,,24.6,Missed,,,,,,,,,,,,,,,
536,PT09M18.00S,2025-11-30T04:00:17.5Z,4,REGULAR,rebound,defensive,[],1642461,,,1610612743,89,105,2025-11-30T04:00:17Z,5280000,False,,,0,,S. Jones REBOUND (Off:3 Def:2),[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,535.0,5.0,2.0,3.0
537,PT09M07.00S,2025-11-30T04:00:28.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,93.51182654402102,49.26470588235294,1610612743,89,107,2025-11-30T04:00:33Z,5290000,False,-4.0,8.0,1,right,C. Johnson driving Layup (10 PTS) (B. Brown 8 AST),"[1629661, 1628971]",1610612743.0,DEN,driving,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,0.93,Made,10.0,B. Brown,1628971.0,8.0,,,,,,,,,,,
539,PT08M54.00S,2025-11-30T04:00:41.9Z,4,REGULAR,3pt,Jump Shot,[],1628960,27.808804204993432,4.411764705882353,1610612756,89,107,2025-11-30T04:00:46Z,5310000,False,228.0,209.0,1,left,MISS G. Allen 30' 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,,,,30.92,Missed,,,,,,,,,,,,,,,
540,PT08M51.00S,2025-11-30T04:00:44.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612743,89,107,2025-11-30T04:00:46Z,5320000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,539.0,,,
542,PT08M42.00S,2025-11-30T04:01:00.8Z,4,REGULAR,3pt,Jump Shot,[],1642461,93.24901445466492,95.09803921568627,1610612743,89,110,2025-11-30T04:01:06Z,5340000,False,225.0,11.0,1,right,S. Jones 3PT  (8 PTS) (B. Brown 9 AST),"[1642461, 1628971]",1610612743.0,DEN,,,,Jones,S. Jones,,,,,Right Corner 3,24+ Right,,,,22.58,Made,8.0,B. Brown,1628971.0,9.0,,,,,,,,,,,
544,PT08M18.00S,2025-11-30T04:01:24.3Z,4,REGULAR,3pt,Jump Shot,[],1626220,35.29894875164258,12.254901960784313,1610612756,89,110,2025-11-30T04:01:29Z,5360000,False,189.0,279.0,1,left,MISS R. O'Neale 33' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,33.71,Missed,,,,,,,,,,,,,,,
545,PT08M14.00S,2025-11-30T04:01:28.3Z,4,REGULAR,rebound,defensive,[],1642461,,,1610612743,89,110,2025-11-30T04:01:29Z,5370000,False,,,0,,S. Jones REBOUND (Off:3 Def:3),[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,544.0,6.0,3.0,3.0
546,PT08M07.00S,2025-11-30T04:01:35.4Z,4,REGULAR,3pt,Jump Shot,[],1629661,92.9862023653088,3.431372549019608,1610612743,89,110,2025-11-30T04:01:40Z,5380000,False,-233.0,13.0,1,right,MISS C. Johnson 3PT,[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,Left Corner 3,24+ Left,,,,23.32,Missed,,,,,,,,,,,,,,,
547,PT08M03.00S,2025-11-30T04:01:39.4Z,4,REGULAR,rebound,defensive,[],1626220,,,1610612756,89,110,2025-11-30T04:01:40Z,5390000,False,,,0,,R. O'Neale REBOUND (Off:2 Def:4),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,546.0,6.0,4.0,2.0
548,PT08M00.00S,2025-11-30T04:01:44.3Z,4,REGULAR,foul,personal,['2freethrow'],1628971,,,1610612756,89,110,2025-11-30T04:01:53Z,5400000,False,,,0,,B. Brown shooting personal FOUL (3 PF) (Booker 2 FT),"[1628971, 1626164]",1610612743.0,DEN,shooting,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627963.0,3.0,0.0,Booker,1626164.0,,,,,,
550,PT08M00.00S,2025-11-30T04:02:17.2Z,4,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,90,110,2025-11-30T04:02:17Z,5420000,False,,,0,,D. Booker Free Throw 1 of 2 (19 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,
551,PT08M00.00S,2025-11-30T04:02:33.7Z,4,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,91,110,2025-11-30T04:02:33Z,5430000,False,,,0,,D. Booker Free Throw 2 of 2 (20 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,Made,20.0,,,,,,,,,,,,,,
552,PT07M48.00S,2025-11-30T04:02:50.4Z,4,REGULAR,foul,personal,[],1628415,,,1610612743,91,110,2025-11-30T04:02:56Z,5440000,False,,,0,,D. Brooks personal FOUL (4 PF),"[1628415, 202685]",1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1628487.0,4.0,0.0,Valančiūnas,202685.0,,,,,,
554,PT07M34.00S,2025-11-30T04:03:21.3Z,4,REGULAR,foul,personal,['2freethrow'],1626220,,,1610612743,91,110,2025-11-30T04:03:28Z,5460000,False,,,0,,R. O'Neale shooting personal FOUL (4 PF) (Johnson 2 FT),"[1626220, 1629661]",1610612756.0,PHX,shooting,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628487.0,4.0,0.0,Johnson,1629661.0,,,,,,
556,PT07M34.00S,2025-11-30T04:03:46.7Z,4,REGULAR,freethrow,1 of 2,[],1629661,,,1610612743,91,111,2025-11-30T04:03:46Z,5480000,False,,,0,,C. Johnson Free Throw 1 of 2 (11 PTS),[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
557,PT07M34.00S,2025-11-30T04:04:06.1Z,4,REGULAR,freethrow,2 of 2,[],1629661,,,1610612743,91,112,2025-11-30T04:04:06Z,5490000,False,,,0,,C. Johnson Free Throw 2 of 2 (12 PTS),[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
558,PT07M18.00S,2025-11-30T04:04:26.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,18.478975032851512,56.127450980392155,1610612756,93,112,2025-11-30T04:04:50Z,5500000,False,-31.0,121.0,1,left,D. Booker 12' turnaround fadeaway Jump Shot (22 PTS),[1626164],1610612756.0,PHX,turnaround fadeaway,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,,,,12.5,Made,22.0,,,,,,,,,,,,,,
559,PT06M57.00S,2025-11-30T04:04:48.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,84.31340341655716,44.85294117647059,1610612743,93,114,2025-11-30T04:05:11Z,5510000,False,-26.0,95.0,1,right,B. Brown 9' driving floating Jump Shot (4 PTS) (J. Valančiūnas 3 AST),"[1628971, 202685]",1610612743.0,DEN,driving floating,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,9.84,Made,4.0,J. Valančiūnas,202685.0,3.0,,,,,,,,,,,
561,PT06M44.00S,2025-11-30T04:05:01.3Z,4,REGULAR,3pt,Jump Shot,[],1628960,6.389618922470433,0.9803921568627451,1610612756,96,114,2025-11-30T04:05:06Z,5530000,False,245.0,8.0,1,left,G. Allen 24' 3PT  (10 PTS) (D. Brooks 2 AST),"[1628960, 1628415]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Right Corner 3,24+ Right,,,,24.52,Made,10.0,D. Brooks,1628415.0,2.0,,,,,,,,,,,
563,PT06M15.00S,2025-11-30T04:05:29.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,82.34231274638634,34.80392156862745,1610612743,96,116,2025-11-30T04:05:35Z,5550000,False,-76.0,113.0,1,right,J. Murray 13' turnaround Jump Shot (24 PTS),[1627750],1610612743.0,DEN,turnaround,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Left,,,,13.66,Made,24.0,,,,,,,,,,,,,,
564,PT06M15.00S,2025-11-30T04:05:34.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,96,116,2025-11-30T04:05:34Z,5560000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT06M15.00S,2025-11-30T04:08:15.2Z,4,REGULAR,substitution,out,[],1628960,,,1610612756,96,116,2025-11-30T04:08:28Z,5570000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT06M15.00S,2025-11-30T04:08:15.2Z,4,REGULAR,substitution,out,[],1631221,,,1610612756,96,116,2025-11-30T04:08:28Z,5580000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT06M15.00S,2025-11-30T04:08:15.2Z,4,REGULAR,substitution,in,[],1631123,,,1610612756,96,116,2025-11-30T04:08:28Z,5590000,False,,,0,,SUB in: J. Bouyea,[1631123],1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT06M15.00S,2025-11-30T04:08:15.2Z,4,REGULAR,substitution,in,[],1642345,,,1610612756,96,116,2025-11-30T04:08:28Z,5600000,False,,,0,,SUB in: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT05M59.00S,2025-11-30T04:08:43.8Z,4,REGULAR,3pt,Jump Shot,[],1626220,4.812746386333772,95.83333333333334,1610612756,99,116,2025-11-30T04:08:47Z,5610000,False,-229.0,-7.0,1,left,R. O'Neale 3PT  (15 PTS) (D. Booker 7 AST),"[1626220, 1626164]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Left Corner 3,24+ Left,,,,22.93,Made,15.0,D. Booker,1626164.0,7.0,,,,,,,,,,,
571,PT05M32.00S,2025-11-30T04:09:10.3Z,4,REGULAR,2pt,Jump Shot,[],202685,77.34888304862024,46.568627450980394,1610612743,99,116,2025-11-30T04:09:15Z,5630000,False,-17.0,160.0,1,right,MISS J. Valančiūnas 16' Jump Shot,[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,16-24 Center,,,,16.13,Missed,,,,,,,,,,,,,,,
572,PT05M28.00S,2025-11-30T04:09:14.3Z,4,REGULAR,rebound,offensive,[],1642461,,,1610612743,99,116,2025-11-30T04:09:15Z,5640000,False,,,0,,S. Jones REBOUND (Off:4 Def:3),[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,571.0,7.0,3.0,4.0
573,PT05M17.00S,2025-11-30T04:09:25.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1642461,80.89684625492772,95.09803921568627,1610612743,99,119,2025-11-30T04:09:28Z,5650000,False,225.0,127.0,1,right,S. Jones 25' 3PT  (11 PTS) (B. Brown 10 AST),"[1642461, 1628971]",1610612743.0,DEN,,,,Jones,S. Jones,,,,,Above the Break 3,24+ Right Center,,,,25.89,Made,11.0,B. Brown,1628971.0,10.0,,,,,,,,,,,
575,PT05M09.00S,2025-11-30T04:09:34.8Z,4,REGULAR,foul,personal,['2freethrow'],202685,,,1610612756,99,119,2025-11-30T04:09:42Z,5670000,False,,,0,,J. Valančiūnas shooting personal FOUL (3 PF) (Booker 2 FT),"[202685, 1626164]",1610612743.0,DEN,shooting,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628487.0,3.0,0.0,Booker,1626164.0,,,,,,
577,PT05M09.00S,2025-11-30T04:09:59.5Z,4,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,100,119,2025-11-30T04:09:59Z,5690000,False,,,0,,D. Booker Free Throw 1 of 2 (23 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,Made,23.0,,,,,,,,,,,,,,
578,PT05M09.00S,2025-11-30T04:10:19.3Z,4,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,101,119,2025-11-30T04:10:19Z,5700000,False,,,0,,D. Booker Free Throw 2 of 2 (24 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,Made,24.0,,,,,,,,,,,,,,
579,PT04M52.00S,2025-11-30T04:10:38.8Z,4,REGULAR,3pt,Jump Shot,[],1627750,64.86530880420499,39.46078431372549,1610612743,101,119,2025-11-30T04:10:54Z,5710000,False,-53.0,278.0,1,right,MISS J. Murray 28' pullup 3PT,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,,,,28.28,Missed,,,,,,,,,,,,,,,
580,PT04M48.00S,2025-11-30T04:10:42.8Z,4,REGULAR,rebound,defensive,[],1628415,,,1610612756,101,119,2025-11-30T04:10:43Z,5720000,False,,,0,,D. Brooks REBOUND (Off:1 Def:2),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,579.0,3.0,2.0,1.0
581,PT04M42.00S,2025-11-30T04:10:48.0Z,4,REGULAR,2pt,Jump Shot,[],1628415,15.062417871222076,33.57843137254902,1610612756,103,119,2025-11-30T04:10:54Z,5730000,False,82.0,89.0,1,left,D. Brooks 12' turnaround Jump Shot (25 PTS),[1628415],1610612756.0,PHX,turnaround,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Right,,,,12.12,Made,25.0,,,,,,,,,,,,,,
582,PT04M27.00S,2025-11-30T04:11:04.5Z,4,REGULAR,foul,personal,[],1628415,,,1610612743,103,119,2025-11-30T04:11:17Z,5740000,False,,,0,,D. Brooks personal FOUL (5 PF),"[1628415, 1627750]",1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Center,,,,,,,,,,2003.0,5.0,0.0,Murray,1627750.0,,,,,,
584,PT04M27.00S,2025-11-30T04:11:18.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,103,119,2025-11-30T04:11:18Z,5760000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT04M27.00S,2025-11-30T04:12:32.7Z,4,REGULAR,substitution,out,[],202685,,,1610612743,103,119,2025-11-30T04:12:45Z,5770000,False,,,0,,SUB out: J. Valančiūnas,[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT04M27.00S,2025-11-30T04:12:32.7Z,4,REGULAR,substitution,in,[],203999,,,1610612743,103,119,2025-11-30T04:12:45Z,5780000,False,,,0,,SUB in: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT04M18.00S,2025-11-30T04:13:04.7Z,4,REGULAR,3pt,Jump Shot,[],1629661,77.4802890932983,5.147058823529411,1610612743,103,122,2025-11-30T04:13:09Z,5790000,False,-224.0,159.0,1,right,C. Johnson 27' 3PT  (15 PTS) (N. Jokić 9 AST),"[1629661, 203999]",1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,,,,27.51,Made,15.0,N. Jokić,203999.0,9.0,,,,,,,,,,,
589,PT04M06.00S,2025-11-30T04:13:16.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,5.601182654402102,65.19607843137256,1610612756,105,122,2025-11-30T04:13:20Z,5810000,False,-76.0,0.0,1,left,D. Brooks 7' turnaround Jump Shot (27 PTS),[1628415],1610612756.0,PHX,turnaround,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,7.6,Made,27.0,,,,,,,,,,,,,,
590,PT03M45.00S,2025-11-30T04:13:37.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642461,95.0886990801577,44.6078431372549,1610612743,105,124,2025-11-30T04:13:40Z,5820000,False,-27.0,-6.0,1,right,S. Jones cutting DUNK (13 PTS) (N. Jokić 10 AST),"[1642461, 203999]",1610612743.0,DEN,cutting,,,Jones,S. Jones,,,,,Restricted Area,0-8 Center,,,,2.77,Made,13.0,N. Jokić,203999.0,10.0,,,,,,,,,,,
592,PT03M45.00S,2025-11-30T04:13:42.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,105,124,2025-11-30T04:13:42Z,5840000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT03M45.00S,2025-11-30T04:14:49.1Z,4,REGULAR,substitution,out,[],1626220,,,1610612756,105,124,2025-11-30T04:15:10Z,5850000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT03M45.00S,2025-11-30T04:14:49.1Z,4,REGULAR,substitution,out,[],1626164,,,1610612756,105,124,2025-11-30T04:15:10Z,5860000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT03M45.00S,2025-11-30T04:14:49.1Z,4,REGULAR,substitution,out,[],1628415,,,1610612756,105,124,2025-11-30T04:15:10Z,5870000,False,,,0,,SUB out: D. Brooks,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT03M45.00S,2025-11-30T04:14:49.1Z,4,REGULAR,substitution,out,[],1642345,,,1610612756,105,124,2025-11-30T04:15:10Z,5880000,False,,,0,,SUB out: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT03M45.00S,2025-11-30T04:14:49.1Z,4,REGULAR,substitution,in,[],1642863,,,1610612756,105,124,2025-11-30T04:15:10Z,5890000,False,,,0,,SUB in: K. Maluach,[1642863],1610612756.0,PHX,,,,Maluach,K. Maluach,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT03M45.00S,2025-11-30T04:14:49.1Z,4,REGULAR,substitution,in,[],1642853,,,1610612756,105,124,2025-11-30T04:15:10Z,5900000,False,,,0,,SUB in: R. Fleming,[1642853],1610612756.0,PHX,,,,Fleming,R. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT03M45.00S,2025-11-30T04:14:49.1Z,4,REGULAR,substitution,in,[],1642886,,,1610612756,105,124,2025-11-30T04:15:10Z,5910000,False,,,0,,SUB in: K. Brea,[1642886],1610612756.0,PHX,,,,Brea,K. Brea,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT03M45.00S,2025-11-30T04:14:49.1Z,4,REGULAR,substitution,in,[],1628502,,,1610612756,105,124,2025-11-30T04:15:10Z,5920000,False,,,0,,SUB in: N. Hayes-Davis,[1628502],1610612756.0,PHX,,,,Hayes-Davis,N. Hayes-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT03M30.00S,2025-11-30T04:15:31.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642853,5.601182654402102,47.794117647058826,1610612756,107,124,2025-11-30T04:15:37Z,5930000,False,11.0,0.0,1,left,R. Fleming driving Layup (2 PTS) (J. Bouyea 3 AST),"[1642853, 1631123]",1610612756.0,PHX,driving,,,Fleming,R. Fleming,,,,,Restricted Area,0-8 Center,,,,1.1,Made,2.0,J. Bouyea,1631123.0,3.0,,,,,,,,,,,
602,PT03M11.00S,2025-11-30T04:15:50.1Z,4,REGULAR,3pt,Jump Shot,[],1628971,90.75229960578186,94.6078431372549,1610612743,107,124,2025-11-30T04:15:55Z,5940000,False,223.0,34.0,1,right,MISS B. Brown 3PT,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Right Corner 3,24+ Right,,,,22.56,Missed,,,,,,,,,,,,,,,
603,PT03M07.00S,2025-11-30T04:15:54.1Z,4,REGULAR,rebound,defensive,[],1628502,,,1610612756,107,124,2025-11-30T04:15:55Z,5950000,False,,,0,,N. Hayes-Davis REBOUND (Off:0 Def:1),[1628502],1610612756.0,PHX,,,,Hayes-Davis,N. Hayes-Davis,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,602.0,1.0,1.0,0.0
609,PT02M41.00S,2025-11-30T04:16:20.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631123,7.178055190538765,50.0,1610612756,109,124,2025-11-30T04:20:57Z,6010000,False,0.0,15.0,1,left,J. Bouyea driving Layup (3 PTS),[1631123],1610612756.0,PHX,driving,,,Bouyea,J. Bouyea,,,,,Restricted Area,0-8 Center,,,,1.5,Made,3.0,,,,,,,,,,,,,,
610,PT02M25.00S,2025-11-30T04:16:36.6Z,4,REGULAR,turnover,lost ball,[],203999,,,1610612743,109,124,2025-11-30T04:16:40Z,6020000,False,,,0,,N. Jokić lost ball TURNOVER (5 TO),"[203999, 1631123]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,5.0,Bouyea,1631123.0,,,,,,,,,,,,,,,,,
611,PT02M25.00S,2025-11-30T04:16:36.6Z,4,REGULAR,steal,,[],1631123,,,1610612756,109,124,2025-11-30T04:16:38Z,6030000,False,,,0,,J. Bouyea STEAL (1 STL),[1631123],1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
612,PT02M17.00S,2025-11-30T04:16:45.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642863,6.1268068331143235,50.245098039215684,1610612756,109,124,2025-11-30T04:16:50Z,6040000,False,-1.0,5.0,1,left,MISS K. Maluach Layup - blocked,"[1642863, 1629661]",1610612756.0,PHX,,,,Maluach,K. Maluach,,,,,Restricted Area,0-8 Center,,,,0.52,Missed,,,,,,,,,,Johnson,1629661.0,,,,
613,PT02M17.00S,2025-11-30T04:16:45.7Z,4,REGULAR,block,,[],1629661,,,1610612756,109,124,2025-11-30T04:16:47Z,6050000,False,,,0,,C. Johnson BLOCK (1 BLK),[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
614,PT02M17.00S,2025-11-30T04:16:45.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612756,109,124,2025-11-30T04:16:50Z,6060000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,612.0,,,
616,PT02M11.00S,2025-11-30T04:17:09.2Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631123,21.23850197109067,5.88235294117647,1610612756,109,124,2025-11-30T04:17:13Z,6080000,False,221.0,147.0,1,left,MISS J. Bouyea 26' 3PT,[1631123],1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,Above the Break 3,24+ Right Center,,,,26.51,Missed,,,,,,,,,,,,,,,
617,PT02M07.00S,2025-11-30T04:17:13.2Z,4,REGULAR,rebound,defensive,[],1642461,,,1610612743,109,124,2025-11-30T04:17:13Z,6090000,False,,,0,,S. Jones REBOUND (Off:4 Def:4),[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,616.0,8.0,4.0,4.0
