actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
257,PT03M50.00S,2026-01-28T03:01:59.2Z,2,REGULAR,foul,personal,[],1629611,,,1610612756,47,39,2026-01-28T03:02:12Z,2550000,False,,,0,,T. Mann loose ball personal FOUL (2 PF),"[1629611, 1642853]",1610612751.0,BKN,loose ball,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,200832.0,2.0,0.0,Fleming,1642853.0
259,PT03M39.00S,2026-01-28T03:02:26.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628415,83.13074901445466,44.11764705882353,1610612756,49,39,2026-01-28T03:02:31Z,2570000,False,-29.0,106.0,1,right,D. Brooks 11' fadeaway Jump Shot (11 PTS),[1628415],1610612756.0,PHX,fadeaway,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,11.01,Made,,,,,11.0,,,,,,,,,,,,,
260,PT03M29.00S,2026-01-28T03:02:36.8Z,2,REGULAR,turnover,bad pass,[],1642856,,,1610612751,49,39,2026-01-28T03:02:39Z,2580000,False,,,0,,E. Dëmin bad pass TURNOVER (2 TO),"[1642856, 1642346]",1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Mid-Range,16-24 Right Center,,,,,,,,2.0,Dunn,1642346.0,,,,,,,,,,
261,PT03M29.00S,2026-01-28T03:02:36.8Z,2,REGULAR,steal,,[],1642346,,,1610612756,49,39,2026-01-28T03:02:38Z,2590000,False,,,0,,R. Dunn STEAL (2 STL),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
262,PT03M25.00S,2026-01-28T03:02:40.8Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631109,92.59198423127464,47.05882352941176,1610612756,51,39,2026-01-28T03:02:50Z,2600000,False,-15.0,17.0,1,right,M. Williams running alley-oop DUNK (14 PTS) (R. Dunn 1 AST),"[1631109, 1642346]",1610612756.0,PHX,running alley-oop,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,2.25,Made,,,,,14.0,,,,R. Dunn,1642346.0,1.0,,,,,,,
264,PT03M07.00S,2026-01-28T03:03:09.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642856,6.389618922470433,44.6078431372549,1610612751,51,41,2026-01-28T03:11:19Z,2620000,False,27.0,8.0,1,left,E. Dëmin reverse Layup (4 PTS) (N. Claxton 5 AST),"[1642856, 1629651]",1610612751.0,BKN,reverse,,,Dëmin,E. Dëmin,,,,,Restricted Area,0-8 Center,2.8,Made,,,,,4.0,,,,N. Claxton,1629651.0,5.0,,,,,,,
266,PT02M54.00S,2026-01-28T03:03:23.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629651,,,1610612756,51,41,2026-01-28T03:03:30Z,2640000,False,,,0,,N. Claxton personal FOUL (2 PF) (Brooks 2 FT),"[1629651, 1628415]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,200832.0,2.0,0.0,Brooks,1628415.0
268,PT02M54.00S,2026-01-28T03:03:56.8Z,2,REGULAR,freethrow,1 of 2,[],1628415,,,1610612756,52,41,2026-01-28T03:03:56Z,2660000,False,,,0,,D. Brooks Free Throw 1 of 2 (12 PTS),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
269,PT02M54.00S,2026-01-28T03:03:58.0Z,2,REGULAR,substitution,out,[],1642962,,,1610612756,52,41,2026-01-28T03:04:01Z,2670000,False,,,0,,SUB out: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT02M54.00S,2026-01-28T03:03:58.0Z,2,REGULAR,substitution,in,[],1630533,,,1610612756,52,41,2026-01-28T03:04:01Z,2680000,False,,,0,,SUB in: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT02M54.00S,2026-01-28T03:04:15.8Z,2,REGULAR,freethrow,2 of 2,[],1628415,,,1610612756,53,41,2026-01-28T03:04:15Z,2690000,False,,,0,,D. Brooks Free Throw 2 of 2 (13 PTS),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
272,PT02M39.00S,2026-01-28T03:04:33.0Z,2,REGULAR,3pt,Jump Shot,[],1629008,26.62614980289093,89.95098039215686,1610612751,53,44,2026-01-28T03:14:30Z,2700000,False,-200.0,198.0,1,left,M. Porter Jr. 28' 3PT step back (17 PTS),[1629008],1610612751.0,BKN,step back,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,28.11,Made,,,,,17.0,,,,,,,,,,,,,
274,PT02M30.00S,2026-01-28T03:04:41.5Z,2,REGULAR,turnover,bad pass,[],1628415,,,1610612756,53,44,2026-01-28T03:04:48Z,2720000,False,,,0,,D. Brooks bad pass TURNOVER (2 TO),"[1628415, 1630533]",1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,,,,,,,,2.0,Williams,1630533.0,,,,,,,,,,
275,PT02M30.00S,2026-01-28T03:04:41.5Z,2,REGULAR,steal,,[],1630533,,,1610612751,53,44,2026-01-28T03:04:43Z,2730000,False,,,0,,Z. Williams STEAL (1 STL),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
276,PT02M25.00S,2026-01-28T03:04:46.8Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629008,28.597240473061763,23.284313725490197,1610612751,53,44,2026-01-28T03:15:58Z,2740000,False,134.0,216.0,1,left,MISS M. Porter Jr. 25' running 3PT,[1629008],1610612751.0,BKN,running,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,25.42,Missed,,,,,,,,,,,,,,,,,,
277,PT02M21.00S,2026-01-28T03:04:50.8Z,2,REGULAR,rebound,offensive,[],1642856,,,1610612751,53,44,2026-01-28T03:15:58Z,2750000,False,,,0,,E. Dëmin REBOUND (Off:1 Def:2),[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Right Center,,,276.0,3.0,2.0,1.0,,,,,,,,,,,,,,
278,PT02M12.00S,2026-01-28T03:04:59.7Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630533,3.1044678055190538,95.09803921568627,1610612751,53,44,2026-01-28T03:05:11Z,2760000,False,-225.0,-23.0,1,left,MISS Z. Williams 3PT,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Left Corner 3,24+ Left,22.67,Missed,,,,,,,,,,,,,,,,,,
279,PT02M08.00S,2026-01-28T03:05:03.7Z,2,REGULAR,rebound,defensive,[],1642853,,,1610612756,53,44,2026-01-28T03:05:11Z,2770000,False,,,0,,R. Fleming REBOUND (Off:0 Def:1),[1642853],1610612756.0,PHX,,,,Fleming,R. Fleming,,,,,Left Corner 3,24+ Left,,,278.0,1.0,1.0,0.0,,,,,,,,,,,,,,
280,PT01M48.00S,2026-01-28T03:05:23.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642853,91.01511169513797,52.450980392156865,1610612756,53,44,2026-01-28T03:17:28Z,2780000,False,12.0,32.0,1,right,MISS R. Fleming cutting DUNK - blocked,"[1642853, 1629651]",1610612756.0,PHX,cutting,,,Fleming,R. Fleming,,,,,Restricted Area,0-8 Center,3.43,Missed,,,,,,,,,,,,Claxton,1629651.0,,,,,
286,PT01M48.00S,2026-01-28T03:05:23.2Z,2,REGULAR,block,,[],1629651,,,1610612756,53,44,2026-01-28T03:06:22Z,2785000,False,,,0,,N. Claxton BLOCK (2 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
281,PT01M46.00S,2026-01-28T03:05:25.2Z,2,REGULAR,rebound,offensive,[],1631109,,,1610612756,53,44,2026-01-28T03:05:28Z,2790000,False,,,0,,M. Williams REBOUND (Off:1 Def:2),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,280.0,3.0,2.0,1.0,,,,,,,,,,,,,,
282,PT01M35.00S,2026-01-28T03:05:37.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628415,75.1149802890933,11.27450980392157,1610612756,56,44,2026-01-28T03:05:42Z,2800000,False,-194.0,181.0,1,right,D. Brooks 26' 3PT pullup (16 PTS),[1628415],1610612756.0,PHX,pullup,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,26.53,Made,,,,,16.0,,,,,,,,,,,,,
284,PT01M16.00S,2026-01-28T03:05:57.7Z,2,REGULAR,foul,personal,['2freethrow'],1631109,,,1610612751,56,44,2026-01-28T03:06:08Z,2810000,False,,,0,,M. Williams shooting personal FOUL (2 PF) (Claxton 2 FT),"[1631109, 1629651]",1610612756.0,PHX,shooting,,,Williams,M. Williams,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,1151.0,2.0,0.0,Claxton,1629651.0
287,PT01M16.00S,2026-01-28T03:06:22.7Z,2,REGULAR,freethrow,1 of 2,[],1629651,,,1610612751,56,45,2026-01-28T03:06:22Z,2830000,False,,,0,,N. Claxton Free Throw 1 of 2 (3 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
288,PT01M16.00S,2026-01-28T03:06:23.6Z,2,REGULAR,substitution,out,[],1642853,,,1610612751,56,45,2026-01-28T03:06:26Z,2840000,False,,,0,,SUB out: R. Fleming,[1642853],1610612756.0,PHX,,,,Fleming,R. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT01M16.00S,2026-01-28T03:06:23.6Z,2,REGULAR,substitution,in,[],1626220,,,1610612751,56,45,2026-01-28T03:06:26Z,2850000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT01M16.00S,2026-01-28T03:06:44.7Z,2,REGULAR,freethrow,2 of 2,[],1629651,,,1610612751,56,46,2026-01-28T03:06:44Z,2860000,False,,,0,,N. Claxton Free Throw 2 of 2 (4 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
291,PT01M04.00S,2026-01-28T03:07:01.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642856,,,1610612756,56,46,2026-01-28T03:29:07Z,2870000,False,,,0,,E. Dëmin shooting personal FOUL (1 PF) (Allen 2 FT),"[1642856, 1628960]",1610612751.0,BKN,shooting,,,Dëmin,E. Dëmin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,202056.0,1.0,0.0,Allen,1628960.0
293,PT01M04.00S,2026-01-28T03:07:25.4Z,2,REGULAR,freethrow,1 of 2,[],1628960,,,1610612756,57,46,2026-01-28T03:07:25Z,2890000,False,,,0,,G. Allen Free Throw 1 of 2 (3 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
294,PT01M04.00S,2026-01-28T03:07:42.0Z,2,REGULAR,freethrow,2 of 2,[],1628960,,,1610612756,58,46,2026-01-28T03:07:42Z,2900000,False,,,0,,G. Allen Free Throw 2 of 2 (4 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
295,PT00M52.10S,2026-01-28T03:07:56.3Z,2,REGULAR,3pt,Jump Shot,[],1642856,31.35676741130092,63.48039215686274,1610612751,58,49,2026-01-28T03:08:00Z,2910000,False,-67.0,242.0,1,left,E. Dëmin 25' 3PT  (7 PTS) (T. Mann 1 AST),"[1642856, 1629611]",1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Center,25.15,Made,,,,,7.0,,,,T. Mann,1629611.0,1.0,,,,,,,
297,PT00M31.50S,2026-01-28T03:08:23.4Z,2,REGULAR,3pt,Jump Shot,[],1626220,77.21747700394218,11.029411764705882,1610612756,58,49,2026-01-28T03:20:47Z,2930000,False,-195.0,162.0,1,right,MISS R. O'Neale 25' pullup 3PT,[1626220],1610612756.0,PHX,pullup,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,25.32,Missed,,,,,,,,,,,,,,,,,,
298,PT00M27.40S,2026-01-28T03:08:27.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,58,49,2026-01-28T03:12:33Z,2940000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Left Center,,,297.0,,,,,,,,,,,,,,,,,
301,PT00M27.40S,2026-01-28T03:10:56.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642856,,,1610612756,58,49,2026-01-28T03:12:33Z,2960000,False,,,0,,E. Dëmin loose ball personal FOUL (2 PF) (Brooks 2 FT),"[1642856, 1628415]",1610612751.0,BKN,loose ball,,,Dëmin,E. Dëmin,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,200832.0,2.0,0.0,Brooks,1628415.0
304,PT00M27.40S,2026-01-28T03:11:14.3Z,2,REGULAR,foul,technical,['1freethrow'],1628415,,,1610612756,58,49,2026-01-28T03:11:43Z,2990000,False,,,0,,D. Brooks technical FOUL (1 Tech),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,200832.0,2.0,1.0,,
305,PT00M27.40S,2026-01-28T03:12:06.1Z,2,REGULAR,freethrow,1 of 1,[],1629008,,,1610612756,58,49,2026-01-28T03:12:06Z,3000000,False,,,0,,MISS M. Porter Jr. technical Free Throw 1 of 1,[1629008],1610612751.0,BKN,technical,,,Porter Jr.,M. Porter Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
306,PT00M27.40S,2026-01-28T03:12:06.1Z,2,REGULAR,rebound,defensive,"['deadball', 'team']",0,,,1610612756,58,49,2026-01-28T03:12:06Z,3010000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,305.0,,,,,,,,,,,,,,,,,
307,PT00M27.40S,2026-01-28T03:12:15.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628415,,,1610612756,59,49,2026-01-28T03:13:38Z,3020000,False,,,0,,D. Brooks Free Throw 1 of 2 (17 PTS),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
308,PT00M27.40S,2026-01-28T03:12:20.0Z,2,REGULAR,substitution,out,[],1631109,,,1610612756,59,49,2026-01-28T03:12:22Z,3030000,False,,,0,,SUB out: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT00M27.40S,2026-01-28T03:12:20.0Z,2,REGULAR,substitution,in,[],1642345,,,1610612756,59,49,2026-01-28T03:12:22Z,3040000,False,,,0,,SUB in: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT00M27.40S,2026-01-28T03:12:34.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628415,,,1610612756,60,49,2026-01-28T03:13:38Z,3050000,False,,,0,,D. Brooks Free Throw 2 of 2 (18 PTS),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
311,PT00M07.60S,2026-01-28T03:12:56.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629008,6.258212877792378,47.549019607843135,1610612751,60,51,2026-01-28T03:22:54Z,3060000,False,12.0,6.0,1,left,M. Porter Jr. cutting DUNK (19 PTS) (Z. Williams 1 AST),"[1629008, 1630533]",1610612751.0,BKN,cutting,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,1.38,Made,,,,,19.0,,,,Z. Williams,1630533.0,1.0,,,,,,,
313,PT00M00.70S,2026-01-28T03:13:12.1Z,2,REGULAR,3pt,Jump Shot,[],1628960,59.21484888304862,45.83333333333333,1610612756,60,51,2026-01-28T03:23:08Z,3080000,False,-21.0,331.0,1,right,MISS G. Allen 33' pullup 3PT,[1628960],1610612756.0,PHX,pullup,,,Allen,G. Allen,,,,,Above the Break 3,24+ Center,33.16,Missed,,,,,,,,,,,,,,,,,,
314,PT00M00.70S,2026-01-28T03:13:12.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,60,51,2026-01-28T03:13:18Z,3090000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Center,,,313.0,,,,,,,,,,,,,,,,,
315,PT00M00.00S,2026-01-28T03:13:17.7Z,2,REGULAR,period,end,[],0,,,1610612756,60,51,2026-01-28T03:13:17Z,3100000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2026-01-28T03:28:18.1Z,3,REGULAR,substitution,out,['startperiod'],1642346,,,1610612756,60,51,2026-01-28T03:29:26Z,3110000,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2026-01-28T03:28:18.1Z,3,REGULAR,substitution,out,['startperiod'],1642345,,,1610612756,60,51,2026-01-28T03:29:26Z,3120000,False,,,0,,SUB out: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2026-01-28T03:28:18.1Z,3,REGULAR,substitution,in,['startperiod'],1630692,,,1610612756,60,51,2026-01-28T03:29:26Z,3130000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2026-01-28T03:28:18.1Z,3,REGULAR,substitution,in,['startperiod'],1631109,,,1610612756,60,51,2026-01-28T03:29:26Z,3140000,False,,,0,,SUB in: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2026-01-28T03:29:37.0Z,3,REGULAR,period,start,[],0,,,1610612751,60,51,2026-01-28T03:29:37Z,3150000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT11M43.00S,2026-01-28T03:29:53.0Z,3,REGULAR,3pt,Jump Shot,[],1642856,67.23061760840999,63.725490196078425,1610612751,60,51,2026-01-28T03:30:02Z,3160000,False,69.0,256.0,1,right,MISS E. Dëmin 26' 3PT,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Center,26.45,Missed,,,,,,,,,,,,,,,,,,
322,PT11M40.00S,2026-01-28T03:29:56.0Z,3,REGULAR,rebound,offensive,[],1629611,,,1610612751,60,51,2026-01-28T03:30:02Z,3170000,False,,,0,,T. Mann REBOUND (Off:1 Def:1),[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,,,321.0,2.0,1.0,1.0,,,,,,,,,,,,,,
323,PT11M38.00S,2026-01-28T03:29:58.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629008,91.5407358738502,3.9215686274509802,1610612751,60,54,2026-01-28T03:30:04Z,3180000,False,-230.0,27.0,1,right,M. Porter Jr. 3PT  (22 PTS) (Z. Williams 2 AST),"[1629008, 1630533]",1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Left Corner 3,24+ Left,23.2,Made,,,,,22.0,,,,Z. Williams,1630533.0,2.0,,,,,,,
325,PT11M18.00S,2026-01-28T03:30:19.9Z,3,REGULAR,foul,personal,[],1629008,,,1610612756,60,54,2026-01-28T03:30:32Z,3200000,False,,,0,,M. Porter Jr. personal FOUL (1 PF),"[1629008, 1628415]",1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Brooks,1628415.0
327,PT11M08.00S,2026-01-28T03:30:44.7Z,3,REGULAR,turnover,out-of-bounds,[],1628415,,,1610612756,60,54,2026-01-28T03:30:52Z,3220000,False,,,0,,D. Brooks lost ball out-of-bounds TURNOVER (3 TO),[1628415],1610612756.0,PHX,lost ball,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,,,,,,3.0,,,,,,,,202056.0,,,,
328,PT10M56.00S,2026-01-28T03:31:10.1Z,3,REGULAR,turnover,out-of-bounds,[],1629008,,,1610612751,60,54,2026-01-28T03:31:23Z,3230000,False,,,0,,M. Porter Jr. bad pass out-of-bounds TURNOVER (2 TO),[1629008],1610612751.0,BKN,bad pass,,,Porter Jr.,M. Porter Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,2.0,,,,,,,,1151.0,,,,
329,PT10M37.00S,2026-01-28T03:31:35.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630692,5.732588699080158,94.11764705882352,1610612756,60,54,2026-01-28T03:31:54Z,3240000,False,-221.0,1.0,1,left,MISS J. Goodwin 3PT,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Left Corner 3,24+ Left,22.06,Missed,,,,,,,,,,,,,,,,,,
330,PT10M34.00S,2026-01-28T03:31:38.3Z,3,REGULAR,rebound,defensive,[],1629008,,,1610612751,60,54,2026-01-28T03:31:40Z,3250000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:2),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Left Corner 3,24+ Left,,,329.0,3.0,2.0,1.0,,,,,,,,,,,,,,
331,PT10M27.00S,2026-01-28T03:31:44.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,90.88370565045992,49.754901960784316,1610612751,60,56,2026-01-28T03:32:27Z,3260000,False,-1.0,33.0,1,right,M. Porter Jr. driving finger roll Layup (24 PTS) (E. Dëmin 3 AST),"[1629008, 1642856]",1610612751.0,BKN,driving finger roll,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,3.32,Made,,,,,24.0,,,,E. Dëmin,1642856.0,3.0,,,,,,,
333,PT10M16.00S,2026-01-28T03:31:55.1Z,3,REGULAR,3pt,Jump Shot,[],1628960,26.231931668856767,10.049019607843137,1610612756,60,56,2026-01-28T03:32:00Z,3280000,False,200.0,194.0,1,left,MISS G. Allen 27' 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,27.86,Missed,,,,,,,,,,,,,,,,,,
334,PT10M13.00S,2026-01-28T03:31:58.4Z,3,REGULAR,rebound,offensive,[],1630692,,,1610612756,60,56,2026-01-28T03:31:58Z,3290000,False,,,0,,J. Goodwin REBOUND (Off:2 Def:3),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Right Center,,,333.0,5.0,3.0,2.0,,,,,,,,,,,,,,
335,PT10M09.00S,2026-01-28T03:32:03.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626220,15.456636005256241,50.49019607843137,1610612756,60,56,2026-01-28T03:33:09Z,3300000,False,-2.0,93.0,1,left,MISS R. O'Neale 9' driving floating Shot,[1626220],1610612756.0,PHX,driving floating,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),8-16 Center,9.28,Missed,,,,,,,,,,,,,,,,,,
336,PT10M06.00S,2026-01-28T03:32:06.3Z,3,REGULAR,rebound,offensive,[],1630692,,,1610612756,60,56,2026-01-28T03:33:09Z,3310000,False,,,0,,J. Goodwin REBOUND (Off:3 Def:3),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),8-16 Center,,,335.0,6.0,3.0,3.0,,,,,,,,,,,,,,
337,PT10M06.00S,2026-01-28T03:32:08.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'defensivegoaltending']",1630692,8.09789750328515,53.431372549019606,1610612756,62,56,2026-01-28T03:33:49Z,3320000,False,-17.0,24.0,1,left,J. Goodwin putback Layup (4 PTS),[1630692],1610612756.0,PHX,putback,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,2.92,Made,,,,,4.0,,,,,,,,,,,,,
338,PT10M06.00S,2026-01-28T03:32:11.6Z,3,REGULAR,violation,defensive goaltending,[],1629651,,,1610612756,62,56,2026-01-28T03:32:24Z,3330000,False,,,0,,N. Claxton defensive goaltending VIOLATION,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,1151.0,,,,
339,PT09M47.00S,2026-01-28T03:32:48.3Z,3,REGULAR,3pt,Jump Shot,[],1629008,92.46057818659659,3.6764705882352944,1610612751,62,59,2026-01-28T03:32:54Z,3340000,False,-232.0,18.0,1,right,M. Porter Jr. 3PT step back (27 PTS),[1629008],1610612751.0,BKN,step back,,,Porter Jr.,M. Porter Jr.,,,,,Left Corner 3,24+ Left,23.23,Made,,,,,27.0,,,,,,,,,,,,,
340,PT09M25.00S,2026-01-28T03:33:12.1Z,3,REGULAR,foul,personal,[],1629611,,,1610612756,62,59,2026-01-28T03:33:21Z,3350000,False,,,0,,T. Mann personal FOUL (3 PF),"[1629611, 1628415]",1610612751.0,BKN,,,,Mann,T. Mann,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,200832.0,3.0,0.0,Brooks,1628415.0
342,PT09M18.00S,2026-01-28T03:33:37.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631109,5.075558475689881,47.30392156862745,1610612756,64,59,2026-01-28T03:33:41Z,3370000,False,13.0,-5.0,1,left,M. Williams cutting DUNK (16 PTS) (G. Allen 3 AST),"[1631109, 1628960]",1610612756.0,PHX,cutting,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,1.43,Made,,,,,16.0,,,,G. Allen,1628960.0,3.0,,,,,,,
344,PT09M04.00S,2026-01-28T03:33:51.0Z,3,REGULAR,turnover,bad pass,[],1629611,,,1610612751,64,59,2026-01-28T03:33:54Z,3390000,False,,,0,,T. Mann bad pass TURNOVER (1 TO),"[1629611, 1626220]",1610612751.0,BKN,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,,,,,,,,1.0,O'Neale,1626220.0,,,,,,,,,,
