actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
586,PT00M02.10S,2026-04-08T05:07:38.1Z,3,REGULAR,substitution,out,[],1642345,,,1610612745,84,81,2026-04-08T05:07:47Z,5690000,False,,,0,,SUB out: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT00M02.10S,2026-04-08T05:07:38.1Z,3,REGULAR,substitution,out,[],1631221,,,1610612745,84,81,2026-04-08T05:07:47Z,5700000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT00M02.10S,2026-04-08T05:07:38.1Z,3,REGULAR,substitution,in,[],1628415,,,1610612745,84,81,2026-04-08T05:07:47Z,5710000,False,,,0,,SUB in: D. Brooks,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT00M02.10S,2026-04-08T05:07:38.1Z,3,REGULAR,substitution,in,[],1631109,,,1610612745,84,81,2026-04-08T05:07:47Z,5720000,False,,,0,,SUB in: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT00M00.20S,2026-04-08T05:07:57.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,12.828515111695138,55.63725490196079,1610612745,84,81,2026-04-08T05:12:55Z,5730000,False,-28.0,68.0,1,left,MISS A. Sengun 7' turnaround fadeaway Shot,[1630578],1610612745.0,HOU,turnaround fadeaway,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,7.37,Missed,,,,,,,,,,,,,,,,,,
591,PT00M00.20S,2026-04-08T05:07:57.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,84,81,2026-04-08T05:08:00Z,5740000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,590.0,,,,,,,,,,,,,,,,,
592,PT00M00.00S,2026-04-08T05:08:01.0Z,3,REGULAR,period,end,[],0,,,1610612745,84,81,2026-04-08T05:08:01Z,5750000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT12M00.00S,2026-04-08T05:09:36.6Z,4,REGULAR,substitution,out,['startperiod'],1626164,,,1610612745,84,81,2026-04-08T05:11:22Z,5760000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT12M00.00S,2026-04-08T05:09:36.6Z,4,REGULAR,substitution,out,['startperiod'],1628415,,,1610612745,84,81,2026-04-08T05:11:22Z,5770000,False,,,0,,SUB out: D. Brooks,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT12M00.00S,2026-04-08T05:09:36.6Z,4,REGULAR,substitution,out,['startperiod'],1631109,,,1610612745,84,81,2026-04-08T05:11:22Z,5780000,False,,,0,,SUB out: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT12M00.00S,2026-04-08T05:09:36.6Z,4,REGULAR,substitution,out,['startperiod'],201142,,,1610612745,84,81,2026-04-08T05:11:22Z,5790000,False,,,0,,SUB out: K. Durant,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT12M00.00S,2026-04-08T05:09:36.6Z,4,REGULAR,substitution,out,['startperiod'],1642263,,,1610612745,84,81,2026-04-08T05:11:22Z,5800000,False,,,0,,SUB out: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT12M00.00S,2026-04-08T05:09:36.6Z,4,REGULAR,substitution,in,['startperiod'],1631221,,,1610612745,84,81,2026-04-08T05:11:22Z,5810000,False,,,0,,SUB in: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT12M00.00S,2026-04-08T05:09:36.6Z,4,REGULAR,substitution,in,['startperiod'],1630224,,,1610612745,84,81,2026-04-08T05:11:22Z,5820000,False,,,0,,SUB in: J. Green,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT12M00.00S,2026-04-08T05:09:36.6Z,4,REGULAR,substitution,in,['startperiod'],1642345,,,1610612745,84,81,2026-04-08T05:11:22Z,5830000,False,,,0,,SUB in: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT12M00.00S,2026-04-08T05:09:36.6Z,4,REGULAR,substitution,in,['startperiod'],1631095,,,1610612745,84,81,2026-04-08T05:11:22Z,5840000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT12M00.00S,2026-04-08T05:09:36.6Z,4,REGULAR,substitution,in,['startperiod'],1641708,,,1610612745,84,81,2026-04-08T05:11:22Z,5850000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT12M00.00S,2026-04-08T05:11:36.5Z,4,REGULAR,period,start,[],0,,,1610612756,84,81,2026-04-08T05:11:36Z,5860000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT11M40.00S,2026-04-08T05:11:56.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,93.9060446780552,54.90196078431373,1610612756,84,81,2026-04-08T05:13:35Z,5870000,False,25.0,5.0,1,right,MISS G. Allen driving Layup,[1628960],1610612756.0,PHX,driving,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,2.5,Missed,,,,,,,,,,,,,,,,,,
605,PT11M35.00S,2026-04-08T05:12:01.5Z,4,REGULAR,rebound,defensive,[],1630578,,,1610612745,84,81,2026-04-08T05:12:03Z,5880000,False,,,0,,A. Sengun REBOUND (Off:4 Def:6),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,604.0,,,,,,,10.0,6.0,4.0,,,,,,,,
606,PT11M22.00S,2026-04-08T05:12:12.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630578,6.652431011826544,50.0,1610612745,84,83,2026-04-08T05:12:17Z,5890000,False,0.0,10.0,1,left,A. Sengun driving DUNK (8 PTS),[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,1.0,Made,,8.0,,,,,,,,,,,,,,,,
607,PT11M10.00S,2026-04-08T05:12:25.0Z,4,REGULAR,3pt,Jump Shot,[],1630224,73.66951379763469,13.725490196078432,1610612756,84,83,2026-04-08T05:15:27Z,5900000,False,-181.0,195.0,1,right,MISS J. Green 26' step back 3PT,[1630224],1610612756.0,PHX,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,26.63,Missed,,,,,,,,,,,,,,,,,,
608,PT11M07.00S,2026-04-08T05:12:28.0Z,4,REGULAR,rebound,defensive,[],1631095,,,1610612745,84,83,2026-04-08T05:12:30Z,5910000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:5),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,607.0,,,,,,,6.0,5.0,1.0,,,,,,,,
609,PT10M57.00S,2026-04-08T05:12:38.6Z,4,REGULAR,3pt,Jump Shot,[],1628988,4.418528252299605,94.6078431372549,1610612745,84,83,2026-04-08T05:12:44Z,5920000,False,-223.0,-11.0,1,left,MISS A. Holiday 3PT,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Left Corner 3,24+ Left,22.33,Missed,,,,,,,,,,,,,,,,,,
610,PT10M53.00S,2026-04-08T05:12:41.8Z,4,REGULAR,rebound,offensive,[],1641708,,,1610612745,84,83,2026-04-08T05:12:41Z,5930000,False,,,0,,A. Thompson REBOUND (Off:5 Def:4),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Left Corner 3,24+ Left,,,609.0,,,,,,,9.0,4.0,5.0,,,,,,,,
611,PT10M53.00S,2026-04-08T05:12:42.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641708,6.389618922470433,49.50980392156863,1610612745,84,85,2026-04-08T05:12:48Z,5940000,False,2.0,8.0,1,left,A. Thompson putback DUNK (12 PTS),[1641708],1610612745.0,HOU,putback,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.8,Made,,12.0,,,,,,,,,,,,,,,,
612,PT10M37.00S,2026-04-08T05:12:58.1Z,4,REGULAR,3pt,Jump Shot,[],1626220,63.6826544021025,63.48039215686274,1610612756,84,85,2026-04-08T05:13:04Z,5950000,False,67.0,289.0,1,right,MISS R. O'Neale 29' pullup 3PT,[1626220],1610612756.0,PHX,pullup,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,29.67,Missed,,,,,,,,,,,,,,,,,,
613,PT10M35.00S,2026-04-08T05:13:00.1Z,4,REGULAR,rebound,defensive,[],1631106,,,1610612745,84,85,2026-04-08T05:13:04Z,5960000,False,,,0,,T. Eason REBOUND (Off:4 Def:2),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Center,,,612.0,,,,,,,6.0,2.0,4.0,,,,,,,,
614,PT10M21.00S,2026-04-08T05:13:15.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628988,12.434296977660972,48.77450980392157,1610612745,84,87,2026-04-08T05:17:04Z,5970000,False,6.0,64.0,1,left,A. Holiday 6' driving floating Jump Shot (8 PTS) (A. Sengun 4 AST),"[1628988, 1630578]",1610612745.0,HOU,driving floating,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),0-8 Center,6.47,Made,,8.0,A. Sengun,1630578.0,4.0,,,,,,,,,,,,,
617,PT09M59.00S,2026-04-08T05:13:50.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1642345,94.43166885676742,48.03921568627451,1610612756,84,87,2026-04-08T05:13:54Z,6000000,False,-10.0,0.0,1,right,MISS O. Ighodaro driving Hook,[1642345],1610612756.0,PHX,driving,,,Ighodaro,O. Ighodaro,,,,,Restricted Area,0-8 Center,0.98,Missed,,,,,,,,,,,,,,,,,,
618,PT09M57.00S,2026-04-08T05:13:52.4Z,4,REGULAR,rebound,defensive,[],1630578,,,1610612745,84,87,2026-04-08T05:13:54Z,6010000,False,,,0,,A. Sengun REBOUND (Off:4 Def:7),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,617.0,,,,,,,11.0,7.0,4.0,,,,,,,,
619,PT09M54.00S,2026-04-08T05:13:55.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1631095,29.122864651773984,17.892156862745097,1610612745,84,87,2026-04-08T05:18:19Z,6020000,False,161.0,221.0,1,left,MISS J. Smith Jr. 27' running pullup 3PT,[1631095],1610612745.0,HOU,running pullup,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,27.34,Missed,,,,,,,,,,,,,,,,,,
620,PT09M51.00S,2026-04-08T05:13:58.3Z,4,REGULAR,rebound,offensive,[],1630578,,,1610612745,84,87,2026-04-08T05:18:19Z,6030000,False,,,0,,A. Sengun REBOUND (Off:5 Def:7),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,,,619.0,,,,,,,12.0,7.0,5.0,,,,,,,,
621,PT09M48.00S,2026-04-08T05:14:01.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641708,6.258212877792378,49.50980392156863,1610612745,84,89,2026-04-08T05:14:07Z,6040000,False,2.0,6.0,1,left,A. Thompson cutting DUNK (14 PTS) (A. Sengun 5 AST),"[1641708, 1630578]",1610612745.0,HOU,cutting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.68,Made,,14.0,A. Sengun,1630578.0,5.0,,,,,,,,,,,,,
623,PT09M48.00S,2026-04-08T05:14:04.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,84,89,2026-04-08T05:14:04Z,6060000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT09M48.00S,2026-04-08T05:16:41.8Z,4,REGULAR,substitution,out,[],1626220,,,1610612756,84,89,2026-04-08T05:17:02Z,6070000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT09M48.00S,2026-04-08T05:16:41.8Z,4,REGULAR,substitution,out,[],1631221,,,1610612756,84,89,2026-04-08T05:17:02Z,6080000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT09M48.00S,2026-04-08T05:16:41.8Z,4,REGULAR,substitution,out,[],1642345,,,1610612756,84,89,2026-04-08T05:17:02Z,6090000,False,,,0,,SUB out: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT09M48.00S,2026-04-08T05:16:41.8Z,4,REGULAR,substitution,in,[],1628415,,,1610612756,84,89,2026-04-08T05:17:02Z,6100000,False,,,0,,SUB in: D. Brooks,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT09M48.00S,2026-04-08T05:16:41.8Z,4,REGULAR,substitution,in,[],1626164,,,1610612756,84,89,2026-04-08T05:17:02Z,6110000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT09M48.00S,2026-04-08T05:16:41.8Z,4,REGULAR,substitution,in,[],1631109,,,1610612756,84,89,2026-04-08T05:17:02Z,6120000,False,,,0,,SUB in: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT09M32.00S,2026-04-08T05:17:50.0Z,4,REGULAR,foul,personal,['2freethrow'],1631095,,,1610612756,84,89,2026-04-08T05:17:55Z,6140000,False,,,0,,J. Smith Jr. shooting personal FOUL (4 PF) (Allen 2 FT),"[1631095, 1628960]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628951.0,4.0,0.0,Allen,1628960.0,,,
633,PT09M32.00S,2026-04-08T05:18:16.4Z,4,REGULAR,freethrow,1 of 2,[],1628960,,,1610612756,85,89,2026-04-08T05:18:16Z,6160000,False,,,0,,G. Allen Free Throw 1 of 2 (7 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,Made,,7.0,,,,,,,,,,,,,,,,
634,PT09M32.00S,2026-04-08T05:18:35.6Z,4,REGULAR,freethrow,2 of 2,[],1628960,,,1610612756,86,89,2026-04-08T05:18:35Z,6170000,False,,,0,,G. Allen Free Throw 2 of 2 (8 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,Made,,8.0,,,,,,,,,,,,,,,,
635,PT09M10.00S,2026-04-08T05:19:03.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,7.178055190538765,48.77450980392157,1610612745,86,91,2026-04-08T05:19:07Z,6180000,False,6.0,15.0,1,left,A. Sengun turnaround Hook (10 PTS),[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,1.62,Made,,10.0,,,,,,,,,,,,,,,,
636,PT09M01.00S,2026-04-08T05:19:12.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,83.65637319316689,48.77450980392157,1610612756,88,91,2026-04-08T05:19:17Z,6190000,False,-6.0,101.0,1,right,D. Booker 10' step back Jump Shot (27 PTS),[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,10.13,Made,,27.0,,,,,,,,,,,,,,,,
637,PT08M40.00S,2026-04-08T05:19:36.5Z,4,REGULAR,foul,personal,[],1631109,,,1610612745,88,91,2026-04-08T05:19:49Z,6200000,False,,,0,,M. Williams personal FOUL (3 PF),"[1631109, 1630578]",1610612756.0,PHX,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,201638.0,3.0,0.0,Sengun,1630578.0,,,
639,PT08M36.00S,2026-04-08T05:20:02.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,19.92444152431012,52.20588235294118,1610612745,88,91,2026-04-08T05:20:09Z,6220000,False,-11.0,135.0,1,left,MISS A. Sengun 13' pullup Shot,[1630578],1610612745.0,HOU,pullup,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,13.52,Missed,,,,,,,,,,,,,,,,,,
640,PT08M34.00S,2026-04-08T05:20:04.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,88,91,2026-04-08T05:20:49Z,6230000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,639.0,,,,,,,,,,,,,,,,,
641,PT08M34.00S,2026-04-08T05:20:43.1Z,4,REGULAR,jumpball,recovered,[],1641708,,,1610612745,88,91,2026-04-08T05:25:30Z,6240000,False,,,0,,Jump Ball T. Eason vs. D. Booker: Tip to A. Thompson,"[1641708, 1631106, 1626164]",1610612745.0,HOU,heldball,A. Thompson,1641708.0,Thompson,A. Thompson,Eason,1631106.0,Booker,1626164.0,,,,,,,,,,,,,,,,,,,,,,
646,PT08M29.00S,2026-04-08T05:20:50.3Z,4,REGULAR,foul,personal,['3freethrow'],1628415,,,1610612745,88,91,2026-04-08T05:21:01Z,6290000,False,,,0,,D. Brooks shooting personal FOUL (3 PF) (Smith Jr. 3 FT),"[1628415, 1631095]",1610612756.0,PHX,shooting,,,Brooks,D. Brooks,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,202027.0,3.0,0.0,Smith Jr.,1631095.0,,,
648,PT08M29.00S,2026-04-08T05:21:27.9Z,4,REGULAR,freethrow,1 of 3,['2ndchance'],1631095,,,1610612745,88,92,2026-04-08T05:24:25Z,6310000,False,,,0,,J. Smith Jr. Free Throw 1 of 3 (13 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,,13.0,,,,,,,,,,,,,,,,
649,PT08M29.00S,2026-04-08T05:21:49.0Z,4,REGULAR,freethrow,2 of 3,['2ndchance'],1631095,,,1610612745,88,93,2026-04-08T05:24:25Z,6320000,False,,,0,,J. Smith Jr. Free Throw 2 of 3 (14 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,,14.0,,,,,,,,,,,,,,,,
650,PT08M29.00S,2026-04-08T05:22:10.4Z,4,REGULAR,freethrow,3 of 3,['2ndchance'],1631095,,,1610612745,88,94,2026-04-08T05:24:25Z,6330000,False,,,0,,J. Smith Jr. Free Throw 3 of 3 (15 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,,15.0,,,,,,,,,,,,,,,,
651,PT08M17.00S,2026-04-08T05:22:25.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,93.51182654402102,48.77450980392157,1610612756,88,94,2026-04-08T05:22:31Z,6340000,False,-6.0,8.0,1,right,MISS J. Green driving reverse Layup,[1630224],1610612756.0,PHX,driving reverse,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.05,Missed,,,,,,,,,,,,,,,,,,
652,PT08M16.00S,2026-04-08T05:22:26.8Z,4,REGULAR,rebound,offensive,[],1631109,,,1610612756,88,94,2026-04-08T05:28:11Z,6350000,False,,,0,,M. Williams REBOUND (Off:4 Def:4),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,651.0,,,,,,,8.0,4.0,4.0,,,,,,,,
653,PT08M15.00S,2026-04-08T05:22:29.3Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1631109,94.40999984741211,50.0,1610612756,90,94,2026-04-08T05:28:15Z,6360000,False,0.0,0.0,1,right,M. Williams tip DUNK (15 PTS),[1631109],1610612756.0,PHX,tip,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,0.0,Made,,15.0,,,,,,,,,,,,,,,,
654,PT07M59.00S,2026-04-08T05:22:44.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631106,6.389618922470433,48.03921568627451,1610612745,90,96,2026-04-08T05:22:52Z,6370000,False,10.0,8.0,1,left,T. Eason cutting Layup (11 PTS) (A. Sengun 6 AST),"[1631106, 1630578]",1610612745.0,HOU,cutting,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,1.24,Made,,11.0,A. Sengun,1630578.0,6.0,,,,,,,,,,,,,
656,PT07M59.00S,2026-04-08T05:22:50.1Z,4,REGULAR,foul,personal,['1freethrow'],1631109,,,1610612745,90,96,2026-04-08T05:22:57Z,6390000,False,,,0,,M. Williams shooting personal FOUL (4 PF) (Eason 1 FT),"[1631109, 1631106]",1610612756.0,PHX,shooting,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,201638.0,4.0,0.0,Eason,1631106.0,,,
658,PT07M59.00S,2026-04-08T05:23:09.7Z,4,REGULAR,freethrow,1 of 1,[],1631106,,,1610612745,90,97,2026-04-08T05:23:09Z,6410000,False,,,0,,T. Eason Free Throw 1 of 1 (12 PTS),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,Made,,12.0,,,,,,,,,,,,,,,,
659,PT07M50.00S,2026-04-08T05:23:21.5Z,4,REGULAR,turnover,out-of-bounds,[],1626164,,,1610612756,90,97,2026-04-08T05:23:30Z,6420000,False,,,0,,D. Booker bad pass out-of-bounds TURNOVER (3 TO),[1626164],1610612756.0,PHX,bad pass,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,201638.0,,,,,3.0,,
660,PT07M33.00S,2026-04-08T05:23:45.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630578,6.389618922470433,49.754901960784316,1610612745,90,99,2026-04-08T05:29:31Z,6430000,False,1.0,8.0,1,left,A. Sengun driving Layup (12 PTS),[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,0.77,Made,,12.0,,,,,,,,,,,,,,,,
661,PT07M33.00S,2026-04-08T05:23:49.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,90,99,2026-04-08T05:23:49Z,6440000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT07M33.00S,2026-04-08T05:26:40.5Z,4,REGULAR,substitution,out,[],1630224,,,1610612756,90,99,2026-04-08T05:26:57Z,6450000,False,,,0,,SUB out: J. Green,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT07M33.00S,2026-04-08T05:26:40.5Z,4,REGULAR,substitution,out,[],1631109,,,1610612756,90,99,2026-04-08T05:26:57Z,6460000,False,,,0,,SUB out: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT07M33.00S,2026-04-08T05:26:40.5Z,4,REGULAR,substitution,in,[],1630692,,,1610612756,90,99,2026-04-08T05:26:57Z,6470000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT07M33.00S,2026-04-08T05:26:40.5Z,4,REGULAR,substitution,in,[],1642345,,,1610612756,90,99,2026-04-08T05:26:57Z,6480000,False,,,0,,SUB in: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT07M18.00S,2026-04-08T05:27:37.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642345,94.1688567674113,51.71568627450981,1610612756,90,99,2026-04-08T05:27:42Z,6490000,False,9.0,2.0,1,right,MISS O. Ighodaro cutting DUNK - blocked,"[1642345, 1631095]",1610612756.0,PHX,cutting,,,Ighodaro,O. Ighodaro,,,,,Restricted Area,0-8 Center,0.89,Missed,,,,,,Smith Jr.,1631095.0,,,,,,,,,,,
667,PT07M18.00S,2026-04-08T05:27:37.1Z,4,REGULAR,block,,[],1631095,,,1610612756,90,99,2026-04-08T05:27:39Z,6500000,False,,,0,,J. Smith Jr. BLOCK (1 BLK),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
668,PT07M15.00S,2026-04-08T05:27:40.1Z,4,REGULAR,rebound,offensive,[],1642345,,,1610612756,90,99,2026-04-08T05:27:42Z,6510000,False,,,0,,O. Ighodaro REBOUND (Off:1 Def:4),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Restricted Area,0-8 Center,,,666.0,,,,,,,5.0,4.0,1.0,,,,,,,,
669,PT07M14.00S,2026-04-08T05:27:41.0Z,4,REGULAR,turnover,bad pass,[],1642345,,,1610612756,90,99,2026-04-08T05:30:41Z,6520000,False,,,0,,O. Ighodaro bad pass TURNOVER (2 TO),"[1642345, 1631106]",1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,2.0,Eason,1631106.0
670,PT07M14.00S,2026-04-08T05:27:41.0Z,4,REGULAR,steal,,[],1631106,,,1610612745,90,99,2026-04-08T05:27:42Z,6530000,False,,,0,,T. Eason STEAL (2 STL),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
