actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
256,PT06M42.00S,2025-01-15T03:17:42.9Z,2,REGULAR,substitution,in,[],1629008,,,1610612743,32,49,2025-01-15T03:20:42Z,2550000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M42.00S,2025-01-15T03:17:42.9Z,2,REGULAR,substitution,in,[],1627750,,,1610612743,32,49,2025-01-15T03:20:42Z,2560000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M42.00S,2025-01-15T03:21:11.3Z,2,REGULAR,freethrow,1 of 2,[],201599,,,1610612743,32,49,2025-01-15T03:21:11Z,2570000,False,,,0,,MISS D. Jordan Free Throw 1 of 2,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
259,PT06M42.00S,2025-01-15T03:21:11.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,32,49,2025-01-15T03:21:11Z,2580000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,258.0,,,,,,,,,,,,,,,,,
260,PT06M42.00S,2025-01-15T03:21:31.0Z,2,REGULAR,freethrow,2 of 2,[],201599,,,1610612743,32,50,2025-01-15T03:21:31Z,2590000,False,,,0,,D. Jordan Free Throw 2 of 2 (8 PTS),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,Made,,8.0,,,,,,,,,,,,,,,,
261,PT06M36.00S,2025-01-15T03:21:39.9Z,2,REGULAR,foul,personal,[],1631128,,,1610612742,32,50,2025-01-15T03:21:48Z,2600000,False,,,0,,C. Braun take personal FOUL (1 PF),"[1631128, 1630702]",1610612743.0,DEN,take,,,Braun,C. Braun,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,202053.0,1.0,0.0,Hardy,1630702.0
263,PT06M36.00S,2025-01-15T03:21:46.4Z,2,REGULAR,substitution,out,[],201599,,,1610612742,32,50,2025-01-15T03:21:55Z,2620000,False,,,0,,SUB out: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M36.00S,2025-01-15T03:21:46.4Z,2,REGULAR,substitution,in,[],203999,,,1610612742,32,50,2025-01-15T03:21:55Z,2630000,False,,,0,,SUB in: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M25.00S,2025-01-15T03:22:06.4Z,2,REGULAR,2pt,Jump Shot,[],202681,82.60512483574244,26.96078431372549,1610612742,34,50,2025-01-15T03:22:09Z,2640000,False,-115.0,111.0,1,right,K. Irving 16' pullup Jump Shot (9 PTS) (M. Kleber 2 AST),"[202681, 1628467]",1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,Mid-Range,8-16 Left,16.0,Made,,9.0,M. Kleber,1628467.0,2.0,,,,,,,,,,,,,
267,PT06M07.00S,2025-01-15T03:22:24.8Z,2,REGULAR,2pt,Jump Shot,[],1627750,18.74178712220762,73.2843137254902,1610612743,34,52,2025-01-15T03:22:29Z,2660000,False,-116.0,124.0,1,left,J. Murray 16' step back Jump Shot (21 PTS),[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Mid-Range,16-24 Left Center,16.99,Made,,21.0,,,,,,,,,,,,,,,,
270,PT05M47.00S,2025-01-15T03:22:44.3Z,2,REGULAR,2pt,Jump Shot,[],202681,84.70762155059133,25.245098039215684,1610612742,34,52,2025-01-15T03:23:05Z,2670000,False,-124.0,91.0,1,right,MISS K. Irving 15' pullup bank Shot,[202681],1610612742.0,DAL,pullup bank,,,Irving,K. Irving,,,,,Mid-Range,8-16 Left,15.38,Missed,,,,,,,,,,,,,,,,,,
271,PT05M42.00S,2025-01-15T03:22:49.3Z,2,REGULAR,rebound,defensive,[],1631212,,,1610612743,34,52,2025-01-15T03:23:05Z,2680000,False,,,0,,P. Watson REBOUND (Off:0 Def:2),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Mid-Range,8-16 Left,,,270.0,,,,,2.0,2.0,0.0,,,,,,,,,,
272,PT05M35.00S,2025-01-15T03:22:56.5Z,2,REGULAR,turnover,lost ball,[],1627750,,,1610612743,34,52,2025-01-15T03:23:11Z,2690000,False,,,0,,J. Murray lost ball TURNOVER (1 TO),"[1627750, 202681]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,Irving,202681.0,,,,,,,
273,PT05M35.00S,2025-01-15T03:22:56.5Z,2,REGULAR,steal,,[],202681,,,1610612742,34,52,2025-01-15T03:22:58Z,2700000,False,,,0,,K. Irving STEAL (1 STL),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
274,PT05M30.00S,2025-01-15T03:23:01.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629023,93.51182654402102,56.86274509803921,1610612742,34,52,2025-01-15T03:23:16Z,2710000,False,34.0,8.0,1,right,MISS P. Washington running Layup - blocked,"[1629023, 1631128]",1610612742.0,DAL,running,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,3.53,Missed,,,,,,,,,,,,Braun,1631128.0,,,,,
275,PT05M30.00S,2025-01-15T03:23:01.9Z,2,REGULAR,block,,[],1631128,,,1610612742,34,52,2025-01-15T03:31:36Z,2720000,False,,,0,,C. Braun BLOCK (2 BLK),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
276,PT05M27.00S,2025-01-15T03:23:04.9Z,2,REGULAR,rebound,offensive,[],1630702,,,1610612742,34,52,2025-01-15T03:23:16Z,2730000,False,,,0,,J. Hardy REBOUND (Off:1 Def:0),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,,,274.0,,,,,1.0,0.0,1.0,,,,,,,,,,
278,PT05M17.00S,2025-01-15T03:23:32.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629023,93.11760840998686,50.73529411764706,1610612742,36,52,2025-01-15T03:23:43Z,2750000,False,4.0,12.0,1,right,P. Washington driving finger roll Layup (2 PTS) (M. Kleber 3 AST),"[1629023, 1628467]",1610612742.0,DAL,driving finger roll,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,1.27,Made,,2.0,M. Kleber,1628467.0,3.0,,,,,,,,,,,,,
280,PT05M01.00S,2025-01-15T03:23:48.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,14.931011826544022,50.245098039215684,1610612743,36,54,2025-01-15T03:23:53Z,2770000,False,-1.0,88.0,1,left,J. Murray 8' floating Jump Shot (23 PTS) (N. Jokić 5 AST),"[1627750, 203999]",1610612743.0,DEN,floating,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,8.79,Made,,23.0,N. Jokić,203999.0,5.0,,,,,,,,,,,,,
282,PT04M49.00S,2025-01-15T03:23:59.4Z,2,REGULAR,3pt,Jump Shot,[],1628467,66.5735873850197,37.5,1610612742,39,54,2025-01-15T03:24:03Z,2790000,False,-62.0,262.0,1,right,M. Kleber 26' 3PT  (3 PTS) (J. Hardy 2 AST),"[1628467, 1630702]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Center,26.91,Made,,3.0,J. Hardy,1630702.0,2.0,,,,,,,,,,,,,
284,PT04M40.00S,2025-01-15T03:24:12.1Z,2,REGULAR,violation,kicked ball,[],1629023,,,1610612743,39,54,2025-01-15T03:24:19Z,2810000,False,,,0,,P. Washington kicked ball VIOLATION,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,202053.0,,,,
285,PT04M31.00S,2025-01-15T03:24:39.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630702,,,1610612743,39,54,2025-01-15T03:25:23Z,2820000,False,,,0,,J. Hardy personal FOUL (1 PF) (Watson 2 FT),"[1630702, 1631212]",1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Watson,1631212.0
287,PT04M31.00S,2025-01-15T03:25:29.3Z,2,REGULAR,freethrow,1 of 2,[],1631212,,,1610612743,39,55,2025-01-15T03:25:29Z,2840000,False,,,0,,P. Watson Free Throw 1 of 2 (4 PTS),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,Made,,4.0,,,,,,,,,,,,,,,,
289,PT04M31.00S,2025-01-15T03:25:49.1Z,2,REGULAR,freethrow,2 of 2,[],1631212,,,1610612743,39,56,2025-01-15T03:25:49Z,2850000,False,,,0,,P. Watson Free Throw 2 of 2 (5 PTS),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,Made,,5.0,,,,,,,,,,,,,,,,
290,PT04M21.00S,2025-01-15T03:26:01.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630702,80.81471747700394,63.99356617647059,1610612742,39,56,2025-01-15T03:26:29Z,2860000,False,70.0,128.0,1,right,MISS J. Hardy 14' pullup Shot,[1630702],1610612742.0,DAL,pullup,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),8-16 Center,14.57,Missed,,,,,,,,,,,,,,,,,,
291,PT04M18.00S,2025-01-15T03:26:04.9Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612743,39,56,2025-01-15T03:26:07Z,2870000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:1),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Right,,,290.0,,,,,1.0,1.0,0.0,,,,,,,,,,
292,PT04M07.00S,2025-01-15T03:26:16.0Z,2,REGULAR,2pt,Jump Shot,[],1627750,20.581471747700395,41.66666666666667,1610612743,39,58,2025-01-15T03:26:24Z,2880000,False,42.0,141.0,1,left,J. Murray 14' fadeaway Jump Shot (25 PTS) (N. Jokić 6 AST),"[1627750, 203999]",1610612743.0,DEN,fadeaway,,,Murray,J. Murray,,,,,Mid-Range,8-16 Center,14.7,Made,,25.0,N. Jokić,203999.0,6.0,,,,,,,,,,,,,
294,PT03M53.00S,2025-01-15T03:26:29.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,92.46057818659659,37.00980392156863,1610612742,39,58,2025-01-15T03:27:31Z,2900000,False,-65.0,18.0,1,right,MISS K. Irving 6' fadeaway bank Shot,[202681],1610612742.0,DAL,fadeaway bank,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,6.76,Missed,,,,,,,,,,,,,,,,,,
295,PT03M51.00S,2025-01-15T03:26:31.6Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,39,58,2025-01-15T03:26:37Z,2910000,False,,,0,,N. Jokić REBOUND (Off:0 Def:7),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,294.0,,,,,7.0,7.0,0.0,,,,,,,,,,
296,PT03M49.00S,2025-01-15T03:26:37.8Z,2,REGULAR,violation,kicked ball,[],1628467,,,1610612743,39,58,2025-01-15T03:26:43Z,2920000,False,,,0,,M. Kleber kicked ball VIOLATION,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,202053.0,,,,
297,PT03M49.00S,2025-01-15T03:26:43.1Z,2,REGULAR,substitution,out,[],1629656,,,1610612743,39,58,2025-01-15T03:26:50Z,2930000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT03M49.00S,2025-01-15T03:26:43.1Z,2,REGULAR,substitution,in,[],203915,,,1610612743,39,58,2025-01-15T03:26:50Z,2940000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT03M37.00S,2025-01-15T03:27:10.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,12.040078843626807,55.392156862745104,1610612743,39,58,2025-01-15T03:27:15Z,2950000,False,-27.0,61.0,1,left,MISS J. Murray 6' driving floating Shot - blocked,"[1627750, 1629023]",1610612743.0,DEN,driving floating,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,6.64,Missed,,,,,,,,,,,,Washington,1629023.0,,,,,
300,PT03M37.00S,2025-01-15T03:27:10.1Z,2,REGULAR,block,,[],1629023,,,1610612743,39,58,2025-01-15T03:27:12Z,2960000,False,,,0,,P. Washington BLOCK (1 BLK),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
301,PT03M37.00S,2025-01-15T03:27:10.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,39,58,2025-01-15T03:27:15Z,2970000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,299.0,,,,,,,,,,,,,,,,,
303,PT03M30.00S,2025-01-15T03:27:37.5Z,2,REGULAR,turnover,lost ball,[],1627750,,,1610612743,39,58,2025-01-15T03:27:43Z,2990000,False,,,0,,J. Murray lost ball TURNOVER (2 TO),"[1627750, 202681]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2.0,Irving,202681.0,,,,,,,
304,PT03M30.00S,2025-01-15T03:27:37.5Z,2,REGULAR,steal,,[],202681,,,1610612742,39,58,2025-01-15T03:33:13Z,3000000,False,,,0,,K. Irving STEAL (2 STL),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
305,PT03M27.00S,2025-01-15T03:27:40.7Z,2,REGULAR,turnover,bad pass,[],1630702,,,1610612742,39,58,2025-01-15T03:27:45Z,3010000,False,,,0,,J. Hardy bad pass TURNOVER (3 TO),"[1630702, 203999]",1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,3.0,Jokić,203999.0,,,,,,,
306,PT03M27.00S,2025-01-15T03:27:40.7Z,2,REGULAR,steal,,[],203999,,,1610612743,39,58,2025-01-15T03:27:43Z,3020000,False,,,0,,N. Jokić STEAL (1 STL),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
307,PT03M12.00S,2025-01-15T03:27:55.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203999,30.699737187910642,69.85294117647058,1610612743,39,61,2025-01-15T03:27:59Z,3030000,False,-99.0,236.0,1,left,N. Jokić 25' 3PT  (5 PTS) (M. Porter Jr. 1 AST),"[203999, 1629008]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,25.61,Made,,5.0,M. Porter Jr.,1629008.0,1.0,,,,,,,,,,,,,
309,PT02M54.00S,2025-01-15T03:28:13.5Z,2,REGULAR,2pt,Jump Shot,[],1630702,82.07950065703022,30.88235294117647,1610612742,39,61,2025-01-15T03:28:17Z,3050000,False,-96.0,116.0,1,right,MISS J. Hardy 15' pullup Shot,[1630702],1610612742.0,DAL,pullup,,,Hardy,J. Hardy,,,,,Mid-Range,8-16 Left,15.03,Missed,,,,,,,,,,,,,,,,,,
310,PT02M52.00S,2025-01-15T03:28:15.5Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612743,39,61,2025-01-15T03:28:17Z,3060000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:2),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Left,,,309.0,,,,,2.0,2.0,0.0,,,,,,,,,,
311,PT02M38.00S,2025-01-15T03:28:29.7Z,2,REGULAR,2pt,Jump Shot,[],1629008,16.90210249671485,70.34313725490196,1610612743,39,61,2025-01-15T03:28:33Z,3070000,False,-102.0,106.0,1,left,MISS M. Porter Jr. 14' pullup Shot,[1629008],1610612743.0,DEN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Left,14.72,Missed,,,,,,,,,,,,,,,,,,
312,PT02M36.00S,2025-01-15T03:28:31.7Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612742,39,61,2025-01-15T03:28:33Z,3080000,False,,,0,,P. Washington REBOUND (Off:2 Def:3),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Mid-Range,8-16 Left,,,311.0,,,,,5.0,3.0,2.0,,,,,,,,,,
313,PT02M27.00S,2025-01-15T03:28:40.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202681,92.85479632063075,51.71568627450981,1610612742,39,61,2025-01-15T03:28:50Z,3090000,False,9.0,15.0,1,right,MISS K. Irving driving Layup,[202681],1610612742.0,DAL,driving,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,1.7,Missed,,,,,,,,,,,,,,,,,,
314,PT02M25.00S,2025-01-15T03:28:42.8Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,39,61,2025-01-15T03:28:50Z,3100000,False,,,0,,N. Jokić REBOUND (Off:0 Def:8),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,313.0,,,,,8.0,8.0,0.0,,,,,,,,,,
315,PT02M12.00S,2025-01-15T03:28:56.5Z,2,REGULAR,3pt,Jump Shot,[],1627750,7.095926412614981,96.1014093137255,1610612743,39,64,2025-01-15T03:29:09Z,3110000,False,-231.0,14.0,1,left,J. Murray 3PT  (28 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Left Corner 3,24+ Left,23.09,Made,,28.0,,,,,,,,,,,,,,,,
316,PT02M11.00S,2025-01-15T03:29:06.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,39,64,2025-01-15T03:29:11Z,3120000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT02M11.00S,2025-01-15T03:30:54.3Z,2,REGULAR,substitution,out,[],1630702,,,1610612742,39,64,2025-01-15T03:32:10Z,3130000,False,,,0,,SUB out: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT02M11.00S,2025-01-15T03:30:54.3Z,2,REGULAR,substitution,out,[],1628467,,,1610612742,39,64,2025-01-15T03:32:10Z,3140000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT02M11.00S,2025-01-15T03:30:54.3Z,2,REGULAR,substitution,out,[],1631212,,,1610612742,39,64,2025-01-15T03:32:10Z,3150000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT02M11.00S,2025-01-15T03:30:54.3Z,2,REGULAR,substitution,in,[],202691,,,1610612742,39,64,2025-01-15T03:32:10Z,3160000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT02M11.00S,2025-01-15T03:30:54.3Z,2,REGULAR,substitution,in,[],1629655,,,1610612742,39,64,2025-01-15T03:32:10Z,3170000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT02M11.00S,2025-01-15T03:30:54.3Z,2,REGULAR,substitution,in,[],201566,,,1610612742,39,64,2025-01-15T03:32:10Z,3180000,False,,,0,,SUB in: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT02M02.00S,2025-01-15T03:32:40.6Z,2,REGULAR,turnover,bad pass,[],202681,,,1610612742,39,64,2025-01-15T03:32:45Z,3190000,False,,,0,,K. Irving bad pass TURNOVER (1 TO),"[202681, 1627750]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,Murray,1627750.0,,,,,,,
325,PT02M02.00S,2025-01-15T03:32:40.6Z,2,REGULAR,steal,,[],1627750,,,1610612743,39,64,2025-01-15T03:32:42Z,3200000,False,,,0,,J. Murray STEAL (1 STL),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
326,PT01M59.00S,2025-01-15T03:32:44.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629655,,,1610612743,39,64,2025-01-15T03:32:50Z,3210000,False,,,0,,D. Gafford shooting personal FOUL (2 PF) (Murray 2 FT),"[1629655, 1627750]",1610612742.0,DAL,shooting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627961.0,2.0,0.0,Murray,1627750.0
328,PT01M59.00S,2025-01-15T03:33:11.1Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1627750,,,1610612743,39,65,2025-01-15T03:34:58Z,3230000,False,,,0,,J. Murray Free Throw 1 of 2 (29 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,,29.0,,,,,,,,,,,,,,,,
329,PT01M59.00S,2025-01-15T03:33:11.1Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1627750,,,1610612743,39,66,2025-01-15T03:34:58Z,3240000,False,,,0,,J. Murray Free Throw 2 of 2 (30 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,,30.0,,,,,,,,,,,,,,,,
330,PT01M34.00S,2025-01-15T03:33:54.6Z,2,REGULAR,3pt,Jump Shot,[],202681,81.15965834428384,92.64705882352942,1610612742,39,66,2025-01-15T03:33:58Z,3250000,False,213.0,125.0,1,right,MISS K. Irving 24' 3PT,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,24.69,Missed,,,,,,,,,,,,,,,,,,
331,PT01M32.00S,2025-01-15T03:33:57.2Z,2,REGULAR,rebound,defensive,[],201566,,,1610612743,39,66,2025-01-15T03:33:57Z,3260000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,330.0,,,,,1.0,1.0,0.0,,,,,,,,,,
332,PT01M23.00S,2025-01-15T03:34:05.8Z,2,REGULAR,turnover,bad pass,[],201566,,,1610612743,39,66,2025-01-15T03:34:09Z,3270000,False,,,0,,R. Westbrook bad pass TURNOVER (2 TO),"[201566, 1629023]",1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2.0,Washington,1629023.0,,,,,,,
333,PT01M23.00S,2025-01-15T03:34:05.8Z,2,REGULAR,steal,,[],1629023,,,1610612742,39,66,2025-01-15T03:34:07Z,3280000,False,,,0,,P. Washington STEAL (1 STL),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
334,PT01M18.00S,2025-01-15T03:34:11.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202691,91.80354796320631,2.941176470588235,1610612742,39,66,2025-01-15T03:34:16Z,3290000,False,-235.0,25.0,1,right,MISS K. Thompson running 3PT,[202691],1610612742.0,DAL,running,,,Thompson,K. Thompson,,,,,Left Corner 3,24+ Left,23.66,Missed,,,,,,,,,,,,,,,,,,
335,PT01M15.00S,2025-01-15T03:34:14.1Z,2,REGULAR,rebound,defensive,[],201566,,,1610612743,39,66,2025-01-15T03:34:16Z,3300000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:2),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Left Corner 3,24+ Left,,,334.0,,,,,2.0,2.0,0.0,,,,,,,,,,
336,PT01M04.00S,2025-01-15T03:34:24.8Z,2,REGULAR,3pt,Jump Shot,[],201566,8.015768725361367,96.59160539215686,1610612743,39,66,2025-01-15T03:34:33Z,3310000,False,-233.0,23.0,1,left,MISS R. Westbrook 3PT,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Left Corner 3,24+ Left,23.41,Missed,,,,,,,,,,,,,,,,,,
337,PT01M01.00S,2025-01-15T03:34:27.8Z,2,REGULAR,rebound,defensive,[],202681,,,1610612742,39,66,2025-01-15T03:34:33Z,3320000,False,,,0,,K. Irving REBOUND (Off:1 Def:3),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Left Corner 3,24+ Left,,,336.0,,,,,4.0,3.0,1.0,,,,,,,,,,
338,PT00M55.30S,2025-01-15T03:34:33.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203915,74.32654402102497,15.441176470588236,1610612742,42,66,2025-01-15T03:36:09Z,3330000,False,-173.0,189.0,1,right,S. Dinwiddie 25' 3PT step back (8 PTS),[203915],1610612742.0,DAL,step back,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,25.59,Made,,8.0,,,,,,,,,,,,,,,,
339,PT00M42.20S,2025-01-15T03:34:51.2Z,2,REGULAR,3pt,Jump Shot,[],1629008,5.995400788436268,97.05882352941177,1610612743,42,69,2025-01-15T03:34:56Z,3340000,False,-235.0,4.0,1,left,M. Porter Jr. 3PT  (10 PTS) (N. Jokić 7 AST),"[1629008, 203999]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Left Corner 3,24+ Left,23.53,Made,,10.0,N. Jokić,203999.0,7.0,,,,,,,,,,,,,
341,PT00M35.50S,2025-01-15T03:35:01.2Z,2,REGULAR,3pt,Jump Shot,[],203915,72.09264126149803,85.29411764705883,1610612742,42,69,2025-01-15T03:36:40Z,3360000,False,176.0,210.0,1,right,MISS S. Dinwiddie 27' pullup 3PT,[203915],1610612742.0,DAL,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,27.42,Missed,,,,,,,,,,,,,,,,,,
