actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
333,PT01M10.00S,2025-04-03T01:34:12.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630539,94.03745072273325,50.49019607843137,1610612742,65,67,2025-04-03T01:34:15Z,3310000,False,2.0,4.0,1,right,K. Jones cutting DUNK (2 PTS) (N. Marshall 5 AST),"[1630539, 1630230]",1610612742.0,DAL,cutting,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,0.43,Made,,2.0,N. Marshall,1630230.0,5.0,,,,,,,,,,,,,
335,PT00M56.50S,2025-04-03T01:34:28.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,7.046649145860711,46.32352941176471,1610612737,65,69,2025-04-03T01:34:31Z,3330000,False,18.0,14.0,1,left,C. LeVert driving Layup (10 PTS) (T. Young 6 AST),"[1627747, 1629027]",1610612737.0,ATL,driving,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,2.29,Made,,10.0,T. Young,1629027.0,6.0,,,,,,,,,,,,,
337,PT00M56.50S,2025-04-03T01:34:30.9Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630539,,,1610612737,65,69,2025-04-03T01:34:40Z,3350000,False,,,0,,K. Jones shooting personal FOUL (1 PF) (LeVert 1 FT),"[1630539, 1627747]",1610612742.0,DAL,shooting,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1148.0,1.0,0.0,LeVert,1627747.0
339,PT00M56.50S,2025-04-03T01:34:52.0Z,2,REGULAR,freethrow,1 of 1,[],1627747,,,1610612737,65,69,2025-04-03T01:34:52Z,3370000,False,,,0,,MISS C. LeVert Free Throw 1 of 1,[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
340,PT00M54.60S,2025-04-03T01:34:53.3Z,2,REGULAR,rebound,defensive,[],1630539,,,1610612742,65,69,2025-04-03T01:34:53Z,3380000,False,,,0,,K. Jones REBOUND (Off:0 Def:1),[1630539],1610612742.0,DAL,,,,Jones,K. Jones,,,,,,,,,339.0,,,,,,,,1.0,1.0,0.0,,,,,,,
341,PT00M43.60S,2025-04-03T01:35:04.3Z,2,REGULAR,3pt,Jump Shot,[],202691,68.80749014454665,69.6078431372549,1610612742,65,69,2025-04-03T01:35:07Z,3390000,False,98.0,241.0,1,right,MISS K. Thompson 25' 3PT,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,25.99,Missed,,,,,,,,,,,,,,,,,,
342,PT00M41.00S,2025-04-03T01:35:06.9Z,2,REGULAR,rebound,defensive,[],1630700,,,1610612737,65,69,2025-04-03T01:35:07Z,3400000,False,,,0,,D. Daniels REBOUND (Off:2 Def:2),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Right Center,,,341.0,,,,,,,,4.0,2.0,2.0,,,,,,,
343,PT00M34.80S,2025-04-03T01:35:13.1Z,2,REGULAR,3pt,Jump Shot,[],1627777,6.258212877792378,3.6764705882352944,1610612737,65,72,2025-04-03T01:35:16Z,3410000,False,232.0,6.0,1,left,G. Niang 3PT  (3 PTS) (D. Daniels 4 AST),"[1627777, 1630700]",1610612737.0,ATL,,,,Niang,G. Niang,,,,,Right Corner 3,24+ Right,23.17,Made,,3.0,D. Daniels,1630700.0,4.0,,,,,,,,,,,,,
345,PT00M23.70S,2025-04-03T01:35:34.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,85.75886990801577,48.03921568627451,1610612742,67,72,2025-04-03T01:36:14Z,3430000,False,-10.0,81.0,1,right,A. Davis 8' floating Jump Shot (15 PTS) (S. Dinwiddie 9 AST),"[203076, 203915]",1610612742.0,DAL,floating,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,8.2,Made,,15.0,S. Dinwiddie,203915.0,9.0,,,,,,,,,,,,,
347,PT00M01.70S,2025-04-03T01:35:58.8Z,2,REGULAR,3pt,Jump Shot,[],1630700,31.488173455978973,49.754901960784316,1610612737,67,72,2025-04-03T01:36:03Z,3450000,False,1.0,243.0,1,left,MISS D. Daniels 24' 3PT,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Center,24.35,Missed,,,,,,,,,,,,,,,,,,
348,PT00M00.50S,2025-04-03T01:36:02.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612742,67,72,2025-04-03T01:36:02Z,3460000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Center,,,347.0,,,,,,,,,,,,,,,,,
350,PT00M00.00S,2025-04-03T01:36:11.4Z,2,REGULAR,period,end,[],0,,,1610612742,67,72,2025-04-03T01:36:11Z,3480000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2025-04-03T01:51:07.4Z,3,REGULAR,substitution,out,['startperiod'],1630539,,,1610612742,67,72,2025-04-03T01:51:22Z,3490000,False,,,0,,SUB out: K. Jones,[1630539],1610612742.0,DAL,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2025-04-03T01:51:07.4Z,3,REGULAR,substitution,out,['startperiod'],1627747,,,1610612742,67,72,2025-04-03T01:51:22Z,3500000,False,,,0,,SUB out: C. LeVert,[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2025-04-03T01:51:07.4Z,3,REGULAR,substitution,out,['startperiod'],1627777,,,1610612742,67,72,2025-04-03T01:51:22Z,3510000,False,,,0,,SUB out: G. Niang,[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2025-04-03T01:51:07.4Z,3,REGULAR,substitution,in,['startperiod'],1641726,,,1610612742,67,72,2025-04-03T01:51:22Z,3520000,False,,,0,,SUB in: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2025-04-03T01:51:07.4Z,3,REGULAR,substitution,in,['startperiod'],1642258,,,1610612742,67,72,2025-04-03T01:51:22Z,3530000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2025-04-03T01:51:07.4Z,3,REGULAR,substitution,in,['startperiod'],1631243,,,1610612742,67,72,2025-04-03T01:51:22Z,3540000,False,,,0,,SUB in: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2025-04-03T01:51:22.4Z,3,REGULAR,period,start,[],0,,,1610612737,67,72,2025-04-03T01:51:22Z,3550000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT11M46.00S,2025-04-03T01:51:35.8Z,3,REGULAR,3pt,Jump Shot,[],1642258,75.90341655716163,13.725490196078432,1610612737,67,72,2025-04-03T01:51:39Z,3560000,False,-181.0,174.0,1,right,MISS Z. Risacher 25' 3PT,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Left Center,25.14,Missed,,,,,,,,,,,,,,,,,,
359,PT11M44.00S,2025-04-03T01:51:37.8Z,3,REGULAR,rebound,offensive,[],1631243,,,1610612737,67,72,2025-04-03T01:51:37Z,3570000,False,,,0,,M. Gueye REBOUND (Off:1 Def:2),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Left Center,,,358.0,,,,,,,,3.0,2.0,1.0,,,,,,,
360,PT11M43.00S,2025-04-03T01:51:38.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631243,93.5611038107753,46.05545343137255,1610612737,67,72,2025-04-03T01:51:46Z,3580000,False,-20.0,8.0,1,right,MISS M. Gueye putback Layup - blocked,"[1631243, 203076]",1610612737.0,ATL,putback,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,2.13,Missed,,,,,,,,,,,,Davis,203076.0,,,,,
361,PT11M43.00S,2025-04-03T01:51:38.7Z,3,REGULAR,block,,[],203076,,,1610612737,67,72,2025-04-03T01:51:40Z,3590000,False,,,0,,A. Davis BLOCK (2 BLK),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
362,PT11M41.00S,2025-04-03T01:51:40.7Z,3,REGULAR,rebound,defensive,[],1641726,,,1610612742,67,72,2025-04-03T01:51:46Z,3600000,False,,,0,,D. Lively II REBOUND (Off:0 Def:2),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,,,360.0,,,,,,,,2.0,2.0,0.0,,,,,,,
363,PT11M28.00S,2025-04-03T01:51:53.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,11.383048620236531,39.705882352941174,1610612742,67,72,2025-04-03T01:51:57Z,3610000,False,51.0,55.0,1,left,MISS A. Davis 7' driving floating Shot - blocked,"[203076, 1630168]",1610612742.0,DAL,driving floating,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,7.5,Missed,,,,,,,,,,,,Okongwu,1630168.0,,,,,
364,PT11M28.00S,2025-04-03T01:51:53.8Z,3,REGULAR,block,,[],1630168,,,1610612742,67,72,2025-04-03T01:51:56Z,3620000,False,,,0,,O. Okongwu BLOCK (2 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
365,PT11M26.00S,2025-04-03T01:51:55.8Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,67,72,2025-04-03T01:51:57Z,3630000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:6),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,363.0,,,,,,,,7.0,6.0,1.0,,,,,,,
366,PT11M21.00S,2025-04-03T01:52:00.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630700,85.75886990801577,96.32352941176471,1610612737,67,75,2025-04-03T01:53:29Z,3640000,False,232.0,81.0,1,right,D. Daniels 24' 3PT running (9 PTS) (T. Young 7 AST),"[1630700, 1629027]",1610612737.0,ATL,running,,,Daniels,D. Daniels,,,,,Right Corner 3,24+ Right,24.55,Made,,9.0,T. Young,1629027.0,7.0,,,,,,,,,,,,,
368,PT10M54.00S,2025-04-03T01:52:27.8Z,3,REGULAR,2pt,Jump Shot,[],203076,6.521024967148489,72.30392156862744,1610612742,67,75,2025-04-03T01:52:31Z,3660000,False,-112.0,9.0,1,left,MISS A. Davis 11' fadeaway Shot,[203076],1610612742.0,DAL,fadeaway,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,11.18,Missed,,,,,,,,,,,,,,,,,,
369,PT10M53.00S,2025-04-03T01:52:28.8Z,3,REGULAR,rebound,offensive,[],1641726,,,1610612742,67,75,2025-04-03T01:54:09Z,3670000,False,,,0,,D. Lively II REBOUND (Off:1 Def:2),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Mid-Range,8-16 Left,,,368.0,,,,,,,,3.0,2.0,1.0,,,,,,,
420,PT10M53.00S,2025-04-03T01:52:35.4Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612742,67,75,2025-04-03T02:00:24Z,3680000,False,,,0,,DAL shot clock Team TURNOVER,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1148.0,,,,
371,PT10M38.00S,2025-04-03T01:52:43.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631243,76.82325886990802,12.990196078431374,1610612737,67,75,2025-04-03T02:00:24Z,3690000,False,-185.0,165.0,1,right,MISS M. Gueye 24' bank 3PT,[1631243],1610612737.0,ATL,bank,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Left Center,24.82,Missed,,,,,,,,,,,,,,,,,,
372,PT10M35.00S,2025-04-03T01:52:46.1Z,3,REGULAR,rebound,defensive,[],1641726,,,1610612742,67,75,2025-04-03T01:52:46Z,3700000,False,,,0,,D. Lively II REBOUND (Off:1 Def:3),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Above the Break 3,24+ Left Center,,,371.0,,,,,,,,4.0,3.0,1.0,,,,,,,
373,PT10M30.00S,2025-04-03T01:52:51.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203915,30.17411300919842,66.91176470588235,1610612742,70,75,2025-04-03T01:52:55Z,3710000,False,-85.0,231.0,1,left,S. Dinwiddie 24' 3PT running pullup (12 PTS),[203915],1610612742.0,DAL,running pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,24.61,Made,,12.0,,,,,,,,,,,,,,,,
374,PT10M11.00S,2025-04-03T01:53:10.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,85.10183968462549,57.59803921568627,1610612737,70,77,2025-04-03T01:53:14Z,3720000,False,38.0,88.0,1,right,D. Daniels 9' driving floating Jump Shot (11 PTS),[1630700],1610612737.0,ATL,driving floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,9.54,Made,,11.0,,,,,,,,,,,,,,,,
375,PT09M48.00S,2025-04-03T01:53:33.1Z,3,REGULAR,3pt,Jump Shot,[],202691,22.683968462549277,85.04901960784314,1610612742,70,77,2025-04-03T01:53:37Z,3730000,False,-175.0,161.0,1,left,MISS K. Thompson 3PT,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,23.77,Missed,,,,,,,,,,,,,,,,,,
376,PT09M45.00S,2025-04-03T01:53:36.1Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,70,77,2025-04-03T01:53:37Z,3740000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:7),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Left Center,,,375.0,,,,,,,,8.0,7.0,1.0,,,,,,,
377,PT09M43.00S,2025-04-03T01:53:38.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631243,93.77463863337714,50.245098039215684,1610612737,70,79,2025-04-03T01:53:44Z,3750000,False,1.0,6.0,1,right,M. Gueye running DUNK (9 PTS) (T. Young 8 AST),"[1631243, 1629027]",1610612737.0,ATL,running,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,0.61,Made,,9.0,T. Young,1629027.0,8.0,,,,,,,,,,,,,
379,PT09M18.00S,2025-04-03T01:54:03.5Z,3,REGULAR,turnover,bad pass,[],203915,,,1610612742,70,79,2025-04-03T01:54:06Z,3770000,False,,,0,,S. Dinwiddie bad pass TURNOVER (2 TO),"[203915, 1630700]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,8-16 Left,,,,,,,,2.0,Daniels,1630700.0,,,,,,,,,,
380,PT09M18.00S,2025-04-03T01:54:03.5Z,3,REGULAR,steal,,[],1630700,,,1610612737,70,79,2025-04-03T01:54:05Z,3780000,False,,,0,,D. Daniels STEAL (1 STL),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
381,PT09M10.00S,2025-04-03T01:54:11.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631243,93.9060446780552,50.73529411764706,1610612737,70,81,2025-04-03T01:54:14Z,3790000,False,4.0,5.0,1,right,M. Gueye alley-oop DUNK (11 PTS) (T. Young 9 AST),"[1631243, 1629027]",1610612737.0,ATL,alley-oop,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,0.61,Made,,11.0,T. Young,1629027.0,9.0,,,,,,,,,,,,,
383,PT08M56.00S,2025-04-03T01:54:26.6Z,3,REGULAR,2pt,Jump Shot,[],203076,24.129434954007884,50.73529411764706,1610612742,72,81,2025-04-03T01:56:22Z,3810000,False,-4.0,174.0,1,left,A. Davis 17' Jump Shot (17 PTS) (N. Marshall 6 AST),"[203076, 1630230]",1610612742.0,DAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Center,17.43,Made,,17.0,N. Marshall,1630230.0,6.0,,,,,,,,,,,,,
385,PT08M42.00S,2025-04-03T01:54:38.7Z,3,REGULAR,3pt,Jump Shot,[],1631243,95.22010512483574,2.941176470588235,1610612737,72,81,2025-04-03T01:54:42Z,3830000,False,-235.0,-8.0,1,right,MISS M. Gueye 3PT,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Left Corner 3,24+ Left,23.54,Missed,,,,,,,,,,,,,,,,,,
386,PT08M41.00S,2025-04-03T01:54:39.7Z,3,REGULAR,rebound,defensive,[],203076,,,1610612742,72,81,2025-04-03T01:56:42Z,3840000,False,,,0,,A. Davis REBOUND (Off:1 Def:6),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,Left Corner 3,24+ Left,,,385.0,,,,,,,,7.0,6.0,1.0,,,,,,,
388,PT08M25.00S,2025-04-03T01:55:31.1Z,3,REGULAR,turnover,out-of-bounds,[],203915,,,1610612742,72,81,2025-04-03T01:55:35Z,3860000,False,,,0,,S. Dinwiddie bad pass out-of-bounds TURNOVER (3 TO),[203915],1610612742.0,DAL,bad pass,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,3.0,,,,,,,,1628159.0,,,,
389,PT08M14.00S,2025-04-03T01:55:52.3Z,3,REGULAR,turnover,bad pass,[],1629027,,,1610612737,72,81,2025-04-03T01:55:55Z,3870000,False,,,0,,T. Young bad pass TURNOVER (3 TO),"[1629027, 203076]",1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,16-24 Left,,,,,,,,3.0,Davis,203076.0,,,,,,,,,,
390,PT08M14.00S,2025-04-03T01:55:52.3Z,3,REGULAR,steal,,[],203076,,,1610612742,72,81,2025-04-03T01:55:53Z,3880000,False,,,0,,A. Davis STEAL (1 STL),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
391,PT07M55.00S,2025-04-03T01:56:11.0Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203076,19.267411300919843,20.588235294117645,1610612742,74,81,2025-04-03T01:56:14Z,3890000,False,147.0,129.0,1,left,A. Davis 19' step back Jump Shot (19 PTS),[203076],1610612742.0,DAL,step back,,,Davis,A. Davis,,,,,Mid-Range,16-24 Right Center,19.54,Made,,19.0,,,,,,,,,,,,,,,,
393,PT07M39.00S,2025-04-03T01:56:51.3Z,3,REGULAR,2pt,Jump Shot,[],1631243,93.24901445466492,77.94117647058823,1610612737,74,81,2025-04-03T01:57:03Z,3910000,False,140.0,11.0,1,right,MISS M. Gueye 14' Jump Shot,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Mid-Range,8-16 Right,14.01,Missed,,,,,,,,,,,,,,,,,,
394,PT07M36.00S,2025-04-03T01:56:54.2Z,3,REGULAR,rebound,defensive,[],1641726,,,1610612742,74,81,2025-04-03T01:56:54Z,3920000,False,,,0,,D. Lively II REBOUND (Off:1 Def:4),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Mid-Range,8-16 Right,,,393.0,,,,,,,,5.0,4.0,1.0,,,,,,,
395,PT07M32.00S,2025-04-03T01:57:00.5Z,3,REGULAR,turnover,out-of-bounds,[],203076,,,1610612742,74,81,2025-04-03T01:57:11Z,3930000,False,,,0,,A. Davis lost ball out-of-bounds TURNOVER (3 TO),[203076],1610612742.0,DAL,lost ball,,,Davis,A. Davis,,,,,Above the Break 3,24+ Right Center,,,,,,,,3.0,,,,,,,,1627541.0,,,,
396,PT07M32.00S,2025-04-03T01:57:04.0Z,3,REGULAR,substitution,out,[],1641726,,,1610612737,74,81,2025-04-03T01:57:08Z,3940000,False,,,0,,SUB out: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT07M32.00S,2025-04-03T01:57:04.0Z,3,REGULAR,substitution,in,[],1631108,,,1610612737,74,81,2025-04-03T01:57:08Z,3950000,False,,,0,,SUB in: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT07M20.00S,2025-04-03T01:57:23.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642258,93.24901445466492,96.07843137254902,1610612737,74,81,2025-04-03T01:57:28Z,3960000,False,230.0,11.0,1,right,MISS Z. Risacher 3PT,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Right Corner 3,24+ Right,23.07,Missed,,,,,,,,,,,,,,,,,,
399,PT07M17.00S,2025-04-03T01:57:27.1Z,3,REGULAR,rebound,offensive,[],1631243,,,1610612737,74,81,2025-04-03T01:57:27Z,3970000,False,,,0,,M. Gueye REBOUND (Off:2 Def:2),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Right Corner 3,24+ Right,,,398.0,,,,,,,,4.0,2.0,2.0,,,,,,,
400,PT07M13.00S,2025-04-03T01:57:31.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630168,93.24901445466492,53.92156862745098,1610612737,74,81,2025-04-03T01:57:35Z,3980000,False,20.0,11.0,1,right,MISS O. Okongwu driving Layup - blocked,"[1630168, 203076]",1610612737.0,ATL,driving,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,2.25,Missed,,,,,,,,,,,,Davis,203076.0,,,,,
401,PT07M13.00S,2025-04-03T01:57:31.3Z,3,REGULAR,block,,[],203076,,,1610612737,74,81,2025-04-03T01:57:33Z,3990000,False,,,0,,A. Davis BLOCK (3 BLK),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
402,PT07M10.00S,2025-04-03T01:57:34.3Z,3,REGULAR,rebound,offensive,[],1631243,,,1610612737,74,81,2025-04-03T01:57:35Z,4000000,False,,,0,,M. Gueye REBOUND (Off:3 Def:2),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,,,400.0,,,,,,,,5.0,2.0,3.0,,,,,,,
403,PT07M10.00S,2025-04-03T01:57:34.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631243,94.43166885676742,52.20588235294118,1610612737,74,81,2025-04-03T01:57:38Z,4010000,False,11.0,0.0,1,right,MISS M. Gueye putback Layup - blocked,"[1631243, 203076]",1610612737.0,ATL,putback,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,1.1,Missed,,,,,,,,,,,,Davis,203076.0,,,,,
404,PT07M10.00S,2025-04-03T01:57:34.6Z,3,REGULAR,block,,[],203076,,,1610612737,74,81,2025-04-03T01:57:36Z,4020000,False,,,0,,A. Davis BLOCK (4 BLK),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
405,PT07M07.00S,2025-04-03T01:57:37.6Z,3,REGULAR,rebound,offensive,[],1642258,,,1610612737,74,81,2025-04-03T01:57:38Z,4030000,False,,,0,,Z. Risacher REBOUND (Off:1 Def:1),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,,,403.0,,,,,,,,2.0,1.0,1.0,,,,,,,
406,PT07M06.00S,2025-04-03T01:57:38.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642258,92.32917214191852,51.225490196078425,1610612737,74,81,2025-04-03T01:57:41Z,4040000,False,6.0,20.0,1,right,MISS Z. Risacher putback Layup,[1642258],1610612737.0,ATL,putback,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,2.05,Missed,,,,,,,,,,,,,,,,,,
407,PT07M05.00S,2025-04-03T01:57:39.0Z,3,REGULAR,rebound,defensive,[],203076,,,1610612742,74,81,2025-04-03T01:58:07Z,4050000,False,,,0,,A. Davis REBOUND (Off:1 Def:7),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,406.0,,,,,,,,8.0,7.0,1.0,,,,,,,
408,PT07M05.00S,2025-04-03T01:57:44.2Z,3,REGULAR,foul,personal,[],1642258,,,1610612742,74,81,2025-04-03T01:57:48Z,4060000,False,,,0,,Z. Risacher personal FOUL (3 PF),"[1642258, 203076]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1627541.0,3.0,0.0,Davis,203076.0
410,PT07M05.00S,2025-04-03T01:57:57.5Z,3,REGULAR,substitution,out,[],1631243,,,1610612742,74,81,2025-04-03T01:58:00Z,4080000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT07M05.00S,2025-04-03T01:57:57.5Z,3,REGULAR,substitution,in,[],1630249,,,1610612742,74,81,2025-04-03T01:58:00Z,4090000,False,,,0,,SUB in: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT06M54.00S,2025-04-03T01:58:13.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203076,6.258212877792378,45.34313725490196,1610612742,76,81,2025-04-03T02:05:13Z,4100000,False,23.0,6.0,1,left,A. Davis cutting Layup (21 PTS) (S. Dinwiddie 10 AST),"[203076, 203915]",1610612742.0,DAL,cutting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,2.41,Made,,21.0,S. Dinwiddie,203915.0,10.0,,,,,,,,,,,,,
414,PT06M46.00S,2025-04-03T01:58:22.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,93.77463863337714,55.14705882352941,1610612737,76,81,2025-04-03T01:58:25Z,4120000,False,26.0,6.0,1,right,MISS T. Young driving Layup,[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,Restricted Area,0-8 Center,2.64,Missed,,,,,,,,,,,,,,,,,,
415,PT06M44.00S,2025-04-03T01:58:24.2Z,3,REGULAR,rebound,defensive,[],203076,,,1610612742,76,81,2025-04-03T01:58:25Z,4130000,False,,,0,,A. Davis REBOUND (Off:1 Def:8),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,414.0,,,,,,,,9.0,8.0,1.0,,,,,,,
