actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
254,PT06M40.00S,2025-02-22T02:25:33.0Z,2,REGULAR,rebound,defensive,[],203482,,,1610612740,37,38,2025-02-22T02:25:35Z,2510000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:2),[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Center,,,,,,,,253.0,2.0,2.0,0.0,,,,,,,,,
255,PT06M35.00S,2025-02-22T02:25:37.8Z,2,REGULAR,turnover,bad pass,[],203482,,,1610612740,37,38,2025-02-22T02:25:41Z,2520000,False,,,0,,K. Olynyk bad pass TURNOVER (1 TO),"[203482, 202691]",1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,1.0,Thompson,202691.0,,,,,,
256,PT06M35.00S,2025-02-22T02:25:37.8Z,2,REGULAR,steal,,[],202691,,,1610612742,37,38,2025-02-22T02:25:39Z,2530000,False,,,0,,K. Thompson STEAL (1 STL),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
257,PT06M34.00S,2025-02-22T02:25:39.9Z,2,REGULAR,turnover,lost ball,[],202691,,,1610612742,37,38,2025-02-22T02:25:43Z,2540000,False,,,0,,K. Thompson lost ball TURNOVER (1 TO),"[202691, 1630631]",1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,1.0,Alvarado,1630631.0,,,,,,
258,PT06M34.00S,2025-02-22T02:25:39.9Z,2,REGULAR,steal,,[],1630631,,,1610612740,37,38,2025-02-22T02:25:41Z,2550000,False,,,0,,J. Alvarado STEAL (3 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
259,PT06M25.00S,2025-02-22T02:25:48.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630631,93.77463863337714,55.63725490196079,1610612740,37,38,2025-02-22T02:26:59Z,2560000,False,28.0,6.0,1,right,MISS J. Alvarado driving floating bank Shot,[1630631],1610612740.0,NOP,driving floating bank,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,2.88,Missed,,,,,,,,,,,,,,,,,,
260,PT06M23.00S,2025-02-22T02:25:50.4Z,2,REGULAR,rebound,defensive,[],1630556,,,1610612742,37,38,2025-02-22T02:25:55Z,2570000,False,,,0,,K. Edwards REBOUND (Off:0 Def:3),[1630556],1610612742.0,DAL,,,,Edwards,K. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,259.0,3.0,3.0,0.0,,,,,,,,,
261,PT06M17.00S,2025-02-22T02:25:56.6Z,2,REGULAR,3pt,Jump Shot,[],202681,3.630091984231275,94.6078431372549,1610612742,37,38,2025-02-22T02:26:01Z,2580000,False,-223.0,-18.0,1,left,MISS K. Irving 3PT,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Left Corner 3,24+ Left,22.38,Missed,,,,,,,,,,,,,,,,,,
262,PT06M14.00S,2025-02-22T02:25:59.6Z,2,REGULAR,rebound,defensive,[],1630631,,,1610612740,37,38,2025-02-22T02:26:01Z,2590000,False,,,0,,J. Alvarado REBOUND (Off:0 Def:2),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Left Corner 3,24+ Left,,,,,,,,261.0,2.0,2.0,0.0,,,,,,,,,
263,PT06M04.00S,2025-02-22T02:26:10.5Z,2,REGULAR,turnover,out-of-bounds,[],1641810,,,1610612740,37,38,2025-02-22T02:26:17Z,2600000,False,,,0,,A. Reeves lost ball out-of-bounds TURNOVER (1 TO),[1641810],1610612740.0,NOP,lost ball,,,Reeves,A. Reeves,,,,,Mid-Range,16-24 Right,,,,,,,2714.0,,,,,1.0,,,,,,,,
264,PT06M04.00S,2025-02-22T02:26:13.1Z,2,REGULAR,substitution,out,[],1630230,,,1610612742,37,38,2025-02-22T02:26:30Z,2610000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M04.00S,2025-02-22T02:26:13.1Z,2,REGULAR,substitution,out,[],202691,,,1610612742,37,38,2025-02-22T02:26:30Z,2620000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT06M04.00S,2025-02-22T02:26:13.1Z,2,REGULAR,substitution,out,[],203482,,,1610612742,37,38,2025-02-22T02:26:30Z,2630000,False,,,0,,SUB out: K. Olynyk,[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT06M04.00S,2025-02-22T02:26:13.1Z,2,REGULAR,substitution,out,[],1630631,,,1610612742,37,38,2025-02-22T02:26:30Z,2640000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT06M04.00S,2025-02-22T02:26:13.1Z,2,REGULAR,substitution,out,[],1631255,,,1610612742,37,38,2025-02-22T02:26:30Z,2650000,False,,,0,,SUB out: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT06M04.00S,2025-02-22T02:26:13.1Z,2,REGULAR,substitution,in,[],1629023,,,1610612742,37,38,2025-02-22T02:26:30Z,2660000,False,,,0,,SUB in: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT06M04.00S,2025-02-22T02:26:13.1Z,2,REGULAR,substitution,in,[],1631108,,,1610612742,37,38,2025-02-22T02:26:30Z,2670000,False,,,0,,SUB in: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT06M04.00S,2025-02-22T02:26:13.1Z,2,REGULAR,substitution,in,[],1630530,,,1610612742,37,38,2025-02-22T02:26:30Z,2680000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT06M04.00S,2025-02-22T02:26:13.1Z,2,REGULAR,substitution,in,[],203468,,,1610612742,37,38,2025-02-22T02:26:30Z,2690000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT06M04.00S,2025-02-22T02:26:13.1Z,2,REGULAR,substitution,in,[],1642274,,,1610612742,37,38,2025-02-22T02:26:30Z,2700000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT05M46.00S,2025-02-22T02:26:52.4Z,2,REGULAR,foul,personal,['2freethrow'],1642274,,,1610612742,37,38,2025-02-22T02:27:01Z,2710000,False,,,0,,Y. Missi shooting personal FOUL (2 PF) (Washington 2 FT),"[1642274, 1629023]",1610612740.0,NOP,shooting,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,201246.0,,,,,,,,,,2.0,0.0,Washington,1629023.0
276,PT05M46.00S,2025-02-22T02:27:18.3Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629023,,,1610612742,38,38,2025-02-22T02:27:18Z,2730000,False,,,0,,P. Washington Free Throw 1 of 2 (12 PTS),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
277,PT05M46.00S,2025-02-22T02:27:37.2Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629023,,,1610612742,39,38,2025-02-22T02:27:37Z,2740000,False,,,0,,P. Washington Free Throw 2 of 2 (13 PTS),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
278,PT05M32.00S,2025-02-22T02:27:57.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630556,,,1610612740,39,38,2025-02-22T02:28:04Z,2750000,False,,,0,,K. Edwards personal FOUL (2 PF) (McCollum 2 FT),"[1630556, 203468]",1610612742.0,DAL,,,,Edwards,K. Edwards,,,,,Above the Break 3,24+ Center,,,,,,,2714.0,,,,,,,,,,2.0,0.0,McCollum,203468.0
280,PT05M32.00S,2025-02-22T02:28:21.8Z,2,REGULAR,freethrow,1 of 2,[],203468,,,1610612740,39,38,2025-02-22T02:28:21Z,2770000,False,,,0,,MISS C. McCollum Free Throw 1 of 2,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
281,PT05M32.00S,2025-02-22T02:28:21.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,39,38,2025-02-22T02:28:21Z,2780000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,280.0,,,,,,,,,,,,
282,PT05M32.00S,2025-02-22T02:28:36.6Z,2,REGULAR,freethrow,2 of 2,[],203468,,,1610612740,39,39,2025-02-22T02:28:36Z,2790000,False,,,0,,C. McCollum Free Throw 2 of 2 (3 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
283,PT05M13.00S,2025-02-22T02:28:57.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202681,5.995400788436268,62.5,1610612742,41,39,2025-02-22T02:29:14Z,2800000,False,-62.0,4.0,1,left,K. Irving 6' driving bank Hook (11 PTS),[202681],1610612742.0,DAL,driving bank,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,6.26,Made,11.0,,,,,,,,,,,,,,,,,
284,PT05M00.00S,2025-02-22T02:29:09.6Z,2,REGULAR,3pt,Jump Shot,[],1630530,63.6826544021025,47.794117647058826,1610612740,41,42,2025-02-22T02:29:27Z,2810000,False,-11.0,289.0,1,right,T. Murphy III 28' 3PT pullup (11 PTS) (C. McCollum 3 AST),"[1630530, 203468]",1610612740.0,NOP,pullup,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,28.91,Made,11.0,C. McCollum,203468.0,3.0,,,,,,,,,,,,,,
286,PT04M48.00S,2025-02-22T02:29:22.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630556,9.806176084099869,51.470588235294116,1610612742,43,42,2025-02-22T02:29:26Z,2830000,False,-7.0,40.0,1,left,K. Edwards turnaround Hook (2 PTS) (S. Dinwiddie 3 AST),"[1630556, 203915]",1610612742.0,DAL,turnaround,,,Edwards,K. Edwards,,,,,Restricted Area,0-8 Center,4.04,Made,2.0,S. Dinwiddie,203915.0,3.0,,,,,,,,,,,,,,
288,PT04M35.00S,2025-02-22T02:29:35.0Z,2,REGULAR,3pt,Jump Shot,[],203468,73.66951379763469,17.401960784313726,1610612740,43,42,2025-02-22T02:29:38Z,2850000,False,-163.0,195.0,1,right,MISS C. McCollum 25' pullup 3PT,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,25.42,Missed,,,,,,,,,,,,,,,,,,
289,PT04M33.00S,2025-02-22T02:29:37.0Z,2,REGULAR,rebound,defensive,[],1630556,,,1610612742,43,42,2025-02-22T02:29:38Z,2860000,False,,,0,,K. Edwards REBOUND (Off:0 Def:4),[1630556],1610612742.0,DAL,,,,Edwards,K. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,,288.0,4.0,4.0,0.0,,,,,,,,,
290,PT04M20.00S,2025-02-22T02:29:50.1Z,2,REGULAR,3pt,Jump Shot,[],202681,26.888961892247043,16.911764705882355,1610612742,43,42,2025-02-22T02:29:54Z,2870000,False,165.0,200.0,1,left,MISS K. Irving 25' pullup 3PT,[202681],1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,25.98,Missed,,,,,,,,,,,,,,,,,,
291,PT04M19.00S,2025-02-22T02:29:51.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,43,42,2025-02-22T02:29:54Z,2880000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,290.0,,,,,,,,,,,,
292,PT04M19.00S,2025-02-22T02:29:54.3Z,2,REGULAR,foul,personal,[],203468,,,1610612742,43,42,2025-02-22T02:30:20Z,2890000,False,,,0,,C. McCollum loose ball personal FOUL (1 PF),"[203468, 1630556]",1610612740.0,NOP,loose ball,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,,1627524.0,,,,,,,,,,1.0,0.0,Edwards,1630556.0
294,PT04M19.00S,2025-02-22T02:30:00.8Z,2,REGULAR,substitution,out,[],1630556,,,1610612742,43,42,2025-02-22T02:30:13Z,2910000,False,,,0,,SUB out: K. Edwards,[1630556],1610612742.0,DAL,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT04M19.00S,2025-02-22T02:30:00.8Z,2,REGULAR,substitution,in,[],1641765,,,1610612742,43,42,2025-02-22T02:30:13Z,2920000,False,,,0,,SUB in: O. Prosper,[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT04M09.00S,2025-02-22T02:30:23.2Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203915,7.178055190538765,67.8921568627451,1610612742,43,42,2025-02-22T02:30:27Z,2930000,False,-89.0,15.0,1,left,MISS S. Dinwiddie 9' driving floating bank Shot,[203915],1610612742.0,DAL,driving floating bank,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,8-16 Left,9.07,Missed,,,,,,,,,,,,,,,,,,
297,PT04M07.00S,2025-02-22T02:30:25.2Z,2,REGULAR,rebound,defensive,[],1642274,,,1610612740,43,42,2025-02-22T02:30:27Z,2940000,False,,,0,,Y. Missi REBOUND (Off:2 Def:4),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Mid-Range,8-16 Left,,,,,,,,296.0,6.0,4.0,2.0,,,,,,,,,
298,PT04M02.00S,2025-02-22T02:30:30.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628971,93.77463863337714,41.911764705882355,1610612740,43,42,2025-02-22T02:30:39Z,2950000,False,-40.0,6.0,1,right,MISS B. Brown running Layup - blocked,"[1628971, 202681]",1610612740.0,NOP,running,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,4.08,Missed,,,,,,,,,,,,,Irving,202681.0,,,,
299,PT04M02.00S,2025-02-22T02:30:30.5Z,2,REGULAR,block,,[],202681,,,1610612740,43,42,2025-02-22T02:30:32Z,2960000,False,,,0,,K. Irving BLOCK (1 BLK),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
300,PT03M59.00S,2025-02-22T02:30:33.5Z,2,REGULAR,rebound,defensive,[],1641765,,,1610612742,43,42,2025-02-22T02:30:39Z,2970000,False,,,0,,O. Prosper REBOUND (Off:2 Def:2),[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,Restricted Area,0-8 Center,,,,,,,,298.0,4.0,2.0,2.0,,,,,,,,,
301,PT03M53.00S,2025-02-22T02:30:39.1Z,2,REGULAR,3pt,Jump Shot,[],1629023,4.418528252299605,95.83333333333334,1610612742,46,42,2025-02-22T02:30:42Z,2980000,False,-229.0,-11.0,1,left,P. Washington 3PT  (16 PTS) (S. Dinwiddie 4 AST),"[1629023, 203915]",1610612742.0,DAL,,,,Washington,P. Washington,,,,,Left Corner 3,24+ Left,22.95,Made,16.0,S. Dinwiddie,203915.0,4.0,,,,,,,,,,,,,,
303,PT03M53.00S,2025-02-22T02:30:43.6Z,2,REGULAR,timeout,full,['team'],0,,,1610612740,46,42,2025-02-22T02:30:43Z,3000000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT03M53.00S,2025-02-22T02:30:47.0Z,2,REGULAR,substitution,out,[],1628971,,,1610612740,46,42,2025-02-22T02:32:21Z,3010000,False,,,0,,SUB out: B. Brown,[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT03M53.00S,2025-02-22T02:30:47.0Z,2,REGULAR,substitution,out,[],1641810,,,1610612740,46,42,2025-02-22T02:32:21Z,3020000,False,,,0,,SUB out: A. Reeves,[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT03M53.00S,2025-02-22T02:30:47.0Z,2,REGULAR,substitution,in,[],1629627,,,1610612740,46,42,2025-02-22T02:32:21Z,3030000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT03M53.00S,2025-02-22T02:30:47.0Z,2,REGULAR,substitution,in,[],1630631,,,1610612740,46,42,2025-02-22T02:32:21Z,3040000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT03M39.00S,2025-02-22T02:32:34.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629627,90.67017082785807,57.57506127450981,1610612740,46,44,2025-02-22T02:32:41Z,3050000,False,38.0,35.0,1,right,Z. Williamson driving floating bank Jump Shot (15 PTS) (T. Murphy III 2 AST),"[1629627, 1630530]",1610612740.0,NOP,driving floating bank,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,5.17,Made,15.0,T. Murphy III,1630530.0,2.0,,,,,,,,,,,,,,
310,PT03M17.00S,2025-02-22T02:32:57.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641765,8.09789750328515,45.34313725490196,1610612742,46,44,2025-02-22T02:33:00Z,3070000,False,23.0,24.0,1,left,MISS O. Prosper cutting Layup - blocked,"[1641765, 1642274]",1610612742.0,DAL,cutting,,,Prosper,O. Prosper,,,,,Restricted Area,0-8 Center,3.32,Missed,,,,,,,,,,,,,Missi,1642274.0,,,,
311,PT03M17.00S,2025-02-22T02:32:57.0Z,2,REGULAR,block,,[],1642274,,,1610612742,46,44,2025-02-22T02:32:59Z,3080000,False,,,0,,Y. Missi BLOCK (2 BLK),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
312,PT03M15.00S,2025-02-22T02:32:59.0Z,2,REGULAR,rebound,defensive,[],1630631,,,1610612740,46,44,2025-02-22T02:33:00Z,3090000,False,,,0,,J. Alvarado REBOUND (Off:0 Def:3),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,,,,,,,,310.0,3.0,3.0,0.0,,,,,,,,,
313,PT03M12.00S,2025-02-22T02:33:02.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203468,75.24638633377135,84.06862745098039,1610612740,46,47,2025-02-22T02:33:29Z,3100000,False,170.0,180.0,1,right,C. McCollum 24' 3PT running (6 PTS) (J. Alvarado 3 AST),"[203468, 1630631]",1610612740.0,NOP,running,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,24.79,Made,6.0,J. Alvarado,1630631.0,3.0,,,,,,,,,,,,,,
315,PT02M57.00S,2025-02-22T02:33:16.1Z,2,REGULAR,3pt,Jump Shot,[],203915,28.991458607095925,27.696078431372552,1610612742,46,47,2025-02-22T02:34:09Z,3120000,False,112.0,220.0,1,left,MISS S. Dinwiddie 24' pullup 3PT,[203915],1610612742.0,DAL,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,24.66,Missed,,,,,,,,,,,,,,,,,,
316,PT02M55.00S,2025-02-22T02:33:18.1Z,2,REGULAR,rebound,defensive,[],1630530,,,1610612740,46,47,2025-02-22T02:33:19Z,3130000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:2),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,,,,,,315.0,3.0,2.0,1.0,,,,,,,,,
317,PT02M49.00S,2025-02-22T02:33:24.2Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],203468,91.40932982917214,17.892156862745097,1610612740,46,49,2025-02-22T02:34:47Z,3140000,False,-161.0,28.0,1,right,C. McCollum 16' running pullup Jump Shot (8 PTS) (T. Murphy III 3 AST),"[203468, 1630530]",1610612740.0,NOP,running pullup,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Left,16.3,Made,8.0,T. Murphy III,1630530.0,3.0,,,,,,,,,,,,,,
319,PT02M32.00S,2025-02-22T02:33:42.0Z,2,REGULAR,3pt,Jump Shot,[],202681,12.302890932982917,95.09803921568627,1610612742,49,49,2025-02-22T02:33:45Z,3160000,False,-225.0,63.0,1,left,K. Irving 3PT  (14 PTS) (P. Washington 1 AST),"[202681, 1629023]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,Left Corner 3,24+ Left,23.42,Made,14.0,P. Washington,1629023.0,1.0,,,,,,,,,,,,,,
321,PT02M13.00S,2025-02-22T02:34:00.5Z,2,REGULAR,3pt,Jump Shot,[],1630530,75.3777923784494,15.931372549019606,1610612740,49,49,2025-02-22T02:34:06Z,3180000,False,-170.0,179.0,1,right,MISS T. Murphy III 24' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,24.7,Missed,,,,,,,,,,,,,,,,,,
322,PT02M11.00S,2025-02-22T02:34:02.8Z,2,REGULAR,rebound,offensive,[],1642274,,,1610612740,49,49,2025-02-22T02:34:02Z,3190000,False,,,0,,Y. Missi REBOUND (Off:3 Def:4),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Left Center,,,,,,,,321.0,7.0,4.0,3.0,,,,,,,,,
323,PT02M11.00S,2025-02-22T02:34:07.8Z,2,REGULAR,turnover,lost ball,[],1642274,,,1610612740,49,49,2025-02-22T02:34:18Z,3200000,False,,,0,,Y. Missi lost ball TURNOVER (3 TO),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,3.0,,,,,,,,
324,PT02M11.00S,2025-02-22T02:34:10.2Z,2,REGULAR,foul,personal,[],1642274,,,1610612742,49,49,2025-02-22T02:34:14Z,3210000,False,,,0,,Y. Missi loose ball personal FOUL (3 PF),"[1642274, 202681]",1610612740.0,NOP,loose ball,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,1627524.0,,,,,,,,,,3.0,0.0,Irving,202681.0
326,PT02M11.00S,2025-02-22T02:34:17.9Z,2,REGULAR,substitution,out,[],1642274,,,1610612742,49,49,2025-02-22T02:34:26Z,3230000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT02M11.00S,2025-02-22T02:34:17.9Z,2,REGULAR,substitution,in,[],1631255,,,1610612742,49,49,2025-02-22T02:34:26Z,3240000,False,,,0,,SUB in: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT01M47.00S,2025-02-22T02:35:12.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202681,18.74178712220762,50.0,1610612742,49,49,2025-02-22T02:35:17Z,3260000,False,0.0,124.0,1,left,MISS K. Irving 12' driving floating Shot,[202681],1610612742.0,DAL,driving floating,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,12.37,Missed,,,,,,,,,,,,,,,,,,
330,PT01M45.00S,2025-02-22T02:35:14.0Z,2,REGULAR,rebound,defensive,[],1630530,,,1610612740,49,49,2025-02-22T02:35:17Z,3270000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:3),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,329.0,4.0,3.0,1.0,,,,,,,,,
331,PT01M38.00S,2025-02-22T02:35:21.0Z,2,REGULAR,3pt,Jump Shot,[],1631255,93.64323258869908,4.166666666666666,1610612740,49,49,2025-02-22T02:35:29Z,3280000,False,-229.0,7.0,1,right,MISS K. Matković 3PT,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Left Corner 3,24+ Left,22.93,Missed,,,,,,,,,,,,,,,,,,
332,PT01M32.00S,2025-02-22T02:35:27.0Z,2,REGULAR,rebound,offensive,[],1630631,,,1610612740,49,49,2025-02-22T02:35:29Z,3290000,False,,,0,,J. Alvarado REBOUND (Off:1 Def:3),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Left Corner 3,24+ Left,,,,,,,,331.0,4.0,3.0,1.0,,,,,,,,,
333,PT01M32.00S,2025-02-22T02:35:27.1Z,2,REGULAR,turnover,bad pass,[],1630631,,,1610612740,49,49,2025-02-22T02:35:33Z,3300000,False,,,0,,J. Alvarado bad pass TURNOVER (1 TO),"[1630631, 1641765]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,Prosper,1641765.0,,,,,,
334,PT01M32.00S,2025-02-22T02:35:27.1Z,2,REGULAR,steal,,[],1641765,,,1610612742,49,49,2025-02-22T02:35:28Z,3310000,False,,,0,,O. Prosper STEAL (1 STL),[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
335,PT01M29.00S,2025-02-22T02:35:31.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629023,10.5946123521682,51.71568627450981,1610612742,49,49,2025-02-22T02:35:47Z,3320000,False,-9.0,47.0,1,left,MISS P. Washington driving floating Shot,[1629023],1610612742.0,DAL,driving floating,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,4.79,Missed,,,,,,,,,,,,,,,,,,
336,PT01M27.00S,2025-02-22T02:35:33.2Z,2,REGULAR,rebound,defensive,[],1631255,,,1610612740,49,49,2025-02-22T02:37:11Z,3330000,False,,,0,,K. Matković REBOUND (Off:1 Def:2),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,335.0,3.0,2.0,1.0,,,,,,,,,
