actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
172,PT11M10.00S,2024-12-25T20:09:13.6Z,2,REGULAR,freethrow,2 of 2,[],203944,,,1610612750,27,28,2024-12-25T20:09:13Z,1670000,False,,,0,,J. Randle Free Throw 2 of 2 (10 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
173,PT10M48.00S,2024-12-25T20:09:36.4Z,2,REGULAR,3pt,Jump Shot,[],202691,6.389618922470433,94.85294117647058,1610612742,30,28,2024-12-25T20:09:40Z,1680000,False,-224.0,8.0,1,left,K. Thompson 3PT  (6 PTS) (M. Kleber 1 AST),"[202691, 1628467]",1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Left Corner 3,24+ Left,22.44,Made,,,,,6.0,M. Kleber,1628467.0,1.0,,,,,,,,,,
175,PT10M29.00S,2024-12-25T20:09:55.0Z,2,REGULAR,3pt,Jump Shot,[],1628978,71.56701708278581,14.215686274509803,1610612750,30,31,2024-12-25T20:09:59Z,1700000,False,-179.0,215.0,1,right,D. DiVincenzo 27' 3PT  (3 PTS) (J. Randle 4 AST),"[1628978, 203944]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,27.95,Made,,,,,3.0,J. Randle,203944.0,4.0,,,,,,,,,,
177,PT10M11.00S,2024-12-25T20:10:12.6Z,2,REGULAR,3pt,Jump Shot,[],202691,27.151773981603156,21.323529411764707,1610612742,30,31,2024-12-25T20:10:19Z,1720000,False,143.0,203.0,1,left,MISS K. Thompson 24' 3PT,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,24.83,Missed,,,,,,,,,,,,,,,,,,
178,PT10M07.00S,2024-12-25T20:10:16.6Z,2,REGULAR,rebound,offensive,[],1629029,,,1610612742,30,31,2024-12-25T20:10:19Z,1730000,False,,,0,,L. Dončić REBOUND (Off:1 Def:3),[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,,,177.0,4.0,3.0,1.0,,,,,,,,,,,,,,
179,PT10M07.00S,2024-12-25T20:10:16.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629029,5.590000152587891,50.0,1610612742,30,31,2024-12-25T20:10:16Z,1740000,False,0.0,0.0,1,left,MISS L. Dončić tip Layup,[1629029],1610612742.0,DAL,tip,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
180,PT10M06.00S,2024-12-25T20:10:18.0Z,2,REGULAR,rebound,defensive,[],203944,,,1610612750,30,31,2024-12-25T20:10:18Z,1750000,False,,,0,,J. Randle REBOUND (Off:0 Def:3),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Mid-Range,8-16 Left,,,179.0,3.0,3.0,0.0,,,,,,,,,,,,,,
181,PT10M02.00S,2024-12-25T20:10:22.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629638,70.25295663600527,74.50980392156863,1610612750,30,34,2024-12-25T20:10:37Z,1760000,False,123.0,227.0,1,right,N. Alexander-Walker 25' 3PT running pullup (3 PTS) (J. Randle 5 AST),"[1629638, 203944]",1610612750.0,MIN,running pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,25.8,Made,,,,,3.0,J. Randle,203944.0,5.0,,,,,,,,,,
183,PT09M43.00S,2024-12-25T20:10:40.7Z,2,REGULAR,3pt,Jump Shot,[],202691,22.683968462549277,87.74509803921569,1610612742,30,34,2024-12-25T20:11:02Z,1780000,False,-189.0,161.0,1,left,MISS K. Thompson 24' step back 3PT,[202691],1610612742.0,DAL,step back,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,24.79,Missed,,,,,,,,,,,,,,,,,,
184,PT09M40.00S,2024-12-25T20:10:43.7Z,2,REGULAR,rebound,defensive,[],1631169,,,1610612750,30,34,2024-12-25T20:10:45Z,1790000,False,,,0,,J. Minott REBOUND (Off:0 Def:2),[1631169],1610612750.0,MIN,,,,Minott,J. Minott,,,,,Above the Break 3,24+ Left Center,,,183.0,2.0,2.0,0.0,,,,,,,,,,,,,,
185,PT09M35.00S,2024-12-25T20:10:48.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628978,76.42904073587385,86.02941176470588,1610612750,30,34,2024-12-25T20:11:20Z,1800000,False,180.0,169.0,1,right,MISS D. DiVincenzo 24' running 3PT,[1628978],1610612750.0,MIN,running,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,24.7,Missed,,,,,,,,,,,,,,,,,,
186,PT09M32.00S,2024-12-25T20:10:51.8Z,2,REGULAR,rebound,defensive,[],1641726,,,1610612742,30,34,2024-12-25T20:10:54Z,1810000,False,,,0,,D. Lively II REBOUND (Off:2 Def:3),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Above the Break 3,24+ Right Center,,,185.0,5.0,3.0,2.0,,,,,,,,,,,,,,
187,PT09M21.00S,2024-12-25T20:11:03.7Z,2,REGULAR,turnover,bad pass,[],202691,,,1610612742,30,34,2024-12-25T20:11:28Z,1820000,False,,,0,,K. Thompson bad pass TURNOVER (1 TO),"[202691, 1629638]",1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,,,,,,,,Alexander-Walker,1629638.0
188,PT09M21.00S,2024-12-25T20:11:03.7Z,2,REGULAR,steal,,[],1629638,,,1610612750,30,34,2024-12-25T20:11:05Z,1830000,False,,,0,,N. Alexander-Walker STEAL (1 STL),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
189,PT09M01.00S,2024-12-25T20:11:23.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631169,94.82588699080158,4.411764705882353,1610612750,30,34,2024-12-25T20:11:32Z,1840000,False,-228.0,-4.0,1,right,MISS J. Minott 3PT,[1631169],1610612750.0,MIN,,,,Minott,J. Minott,,,,,Left Corner 3,24+ Left,22.79,Missed,,,,,,,,,,,,,,,,,,
190,PT08M59.00S,2024-12-25T20:11:25.5Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,30,34,2024-12-25T20:11:25Z,1850000,False,,,0,,L. Dončić REBOUND (Off:1 Def:4),[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,Left Corner 3,24+ Left,,,189.0,5.0,4.0,1.0,,,,,,,,,,,,,,
191,PT08M55.00S,2024-12-25T20:11:34.5Z,2,REGULAR,foul,offensive,[],1628467,,,1610612742,30,34,2024-12-25T20:12:02Z,1860000,False,,,0,,M. Kleber off-the-ball offensive FOUL (1 PF),"[1628467, 1628978]",1610612742.0,DAL,off-the-ball,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,201246.0,1.0,0.0,DiVincenzo,1628978.0,,,,
193,PT08M55.00S,2024-12-25T20:11:34.5Z,2,REGULAR,turnover,offensive foul,[],1628467,,,1610612742,30,34,2024-12-25T20:11:34Z,1880000,False,,,0,,M. Kleber offensive foul TURNOVER (1 TO),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,201246.0,,,,,,,,
194,PT08M55.00S,2024-12-25T20:11:39.5Z,2,REGULAR,substitution,out,[],1641726,,,1610612750,30,34,2024-12-25T20:12:03Z,1890000,False,,,0,,SUB out: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT08M55.00S,2024-12-25T20:11:39.5Z,2,REGULAR,substitution,out,[],1628467,,,1610612750,30,34,2024-12-25T20:12:03Z,1900000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT08M55.00S,2024-12-25T20:11:39.5Z,2,REGULAR,substitution,out,[],1631169,,,1610612750,30,34,2024-12-25T20:12:03Z,1910000,False,,,0,,SUB out: J. Minott,[1631169],1610612750.0,MIN,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M55.00S,2024-12-25T20:11:39.5Z,2,REGULAR,substitution,out,[],1629638,,,1610612750,30,34,2024-12-25T20:12:03Z,1920000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M55.00S,2024-12-25T20:11:39.5Z,2,REGULAR,substitution,out,[],203944,,,1610612750,30,34,2024-12-25T20:12:03Z,1930000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M55.00S,2024-12-25T20:11:39.5Z,2,REGULAR,substitution,in,[],1629023,,,1610612750,30,34,2024-12-25T20:12:03Z,1940000,False,,,0,,SUB in: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M55.00S,2024-12-25T20:11:39.5Z,2,REGULAR,substitution,in,[],1629655,,,1610612750,30,34,2024-12-25T20:12:03Z,1950000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M55.00S,2024-12-25T20:11:39.5Z,2,REGULAR,substitution,in,[],1630183,,,1610612750,30,34,2024-12-25T20:12:03Z,1960000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M55.00S,2024-12-25T20:11:39.5Z,2,REGULAR,substitution,in,[],1630162,,,1610612750,30,34,2024-12-25T20:12:03Z,1970000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M55.00S,2024-12-25T20:11:39.5Z,2,REGULAR,substitution,in,[],203497,,,1610612750,30,34,2024-12-25T20:12:03Z,1980000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M38.00S,2024-12-25T20:12:18.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629675,93.64323258869908,58.57843137254902,1610612750,30,36,2024-12-25T20:12:23Z,1990000,False,43.0,7.0,1,right,N. Reid driving Layup (4 PTS),[1629675],1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,4.35,Made,,,,,4.0,,,,,,,,,,,,,
205,PT08M29.00S,2024-12-25T20:12:30.8Z,2,REGULAR,2pt,Jump Shot,[],1629029,11.826544021024969,69.63082107843137,1610612742,32,36,2024-12-25T20:13:08Z,2000000,False,-98.0,59.0,1,left,L. Dončić 11' pullup bank Jump Shot (13 PTS),[1629029],1610612742.0,DAL,pullup bank,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Left,11.44,Made,,,,,13.0,,,,,,,,,,,,,
206,PT08M29.00S,2024-12-25T20:12:33.8Z,2,REGULAR,foul,personal,['1freethrow'],1630183,,,1610612742,32,36,2024-12-25T20:12:40Z,2010000,False,,,0,,J. McDaniels shooting personal FOUL (1 PF) (Dončić 1 FT),"[1630183, 1629029]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,2714.0,1.0,0.0,Dončić,1629029.0,,,,
208,PT08M29.00S,2024-12-25T20:13:00.7Z,2,REGULAR,freethrow,1 of 1,[],1629029,,,1610612742,33,36,2024-12-25T20:13:00Z,2030000,False,,,0,,L. Dončić Free Throw 1 of 1 (14 PTS),[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
209,PT08M09.00S,2024-12-25T20:13:22.2Z,2,REGULAR,turnover,bad pass,[],1630162,,,1610612750,33,36,2024-12-25T20:13:25Z,2040000,False,,,0,,A. Edwards bad pass TURNOVER (1 TO),"[1630162, 202691]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,,,,,,,,Thompson,202691.0
210,PT08M09.00S,2024-12-25T20:13:22.2Z,2,REGULAR,steal,,[],202691,,,1610612742,33,36,2024-12-25T20:13:23Z,2050000,False,,,0,,K. Thompson STEAL (1 STL),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
211,PT08M00.00S,2024-12-25T20:13:31.0Z,2,REGULAR,turnover,bad pass,[],202691,,,1610612742,33,36,2024-12-25T20:13:34Z,2060000,False,,,0,,K. Thompson bad pass TURNOVER (2 TO),"[202691, 1630183]",1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,2.0,,,,,,,,McDaniels,1630183.0
212,PT08M00.00S,2024-12-25T20:13:31.0Z,2,REGULAR,steal,,[],1630183,,,1610612750,33,36,2024-12-25T20:13:33Z,2070000,False,,,0,,J. McDaniels STEAL (1 STL),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
213,PT07M51.00S,2024-12-25T20:13:40.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,74.06373193166885,15.686274509803921,1610612750,33,39,2024-12-25T20:13:48Z,2080000,False,-172.0,191.0,1,right,D. DiVincenzo 25' 3PT  (6 PTS) (N. Reid 1 AST),"[1628978, 1629675]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,25.7,Made,,,,,6.0,N. Reid,1629675.0,1.0,,,,,,,,,,
215,PT07M36.00S,2024-12-25T20:13:59.3Z,2,REGULAR,violation,kicked ball,[],1630162,,,1610612742,33,39,2024-12-25T20:14:14Z,2100000,False,,,0,,A. Edwards kicked ball VIOLATION,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,201246.0,,,,,,,,
216,PT07M36.00S,2024-12-25T20:14:02.3Z,2,REGULAR,substitution,out,[],202691,,,1610612742,33,39,2024-12-25T20:14:05Z,2110000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M36.00S,2024-12-25T20:14:02.3Z,2,REGULAR,substitution,in,[],202681,,,1610612742,33,39,2024-12-25T20:14:05Z,2120000,False,,,0,,SUB in: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M22.00S,2024-12-25T20:14:27.8Z,2,REGULAR,3pt,Jump Shot,[],1629023,28.203022339027594,74.75490196078431,1610612742,33,39,2024-12-25T20:14:47Z,2130000,False,-124.0,213.0,1,left,MISS P. Washington 24' pullup 3PT,[1629023],1610612742.0,DAL,pullup,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,24.6,Missed,,,,,,,,,,,,,,,,,,
219,PT07M21.00S,2024-12-25T20:14:28.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,33,39,2024-12-25T20:14:34Z,2140000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,218.0,,,,,,,,,,,,,,,,,
220,PT07M21.00S,2024-12-25T20:14:35.9Z,2,REGULAR,foul,personal,[],203497,,,1610612742,33,39,2024-12-25T20:15:05Z,2150000,False,,,0,,R. Gobert loose ball personal FOUL (2 PF),"[203497, 1629655]",1610612750.0,MIN,loose ball,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,201246.0,2.0,0.0,Gafford,1629655.0,,,,
222,PT07M10.00S,2024-12-25T20:15:02.4Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629029,16.245072273324574,76.22549019607843,1610612742,33,39,2024-12-25T20:15:08Z,2170000,False,-131.0,100.0,1,left,MISS L. Dončić 16' turnaround fadeaway Shot,[1629029],1610612742.0,DAL,turnaround fadeaway,,,Dončić,L. Dončić,,,,,Mid-Range,16-24 Left Center,16.5,Missed,,,,,,,,,,,,,,,,,,
223,PT07M08.00S,2024-12-25T20:15:04.9Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,33,39,2024-12-25T20:15:04Z,2180000,False,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,16-24 Left Center,,,222.0,1.0,1.0,0.0,,,,,,,,,,,,,,
224,PT07M01.00S,2024-12-25T20:15:12.3Z,2,REGULAR,3pt,Jump Shot,[],1628978,93.38042049934296,4.6568627450980395,1610612750,33,42,2024-12-25T20:15:16Z,2190000,False,-227.0,10.0,1,right,D. DiVincenzo 3PT  (9 PTS) (N. Reid 2 AST),"[1628978, 1629675]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,22.69,Made,,,,,9.0,N. Reid,1629675.0,2.0,,,,,,,,,,
226,PT07M00.00S,2024-12-25T20:15:17.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,33,42,2024-12-25T20:15:17Z,2210000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M37.00S,2024-12-25T20:19:13.9Z,2,REGULAR,2pt,Jump Shot,[],202681,11.908672798948752,69.11764705882352,1610612742,35,42,2024-12-25T20:19:24Z,2220000,False,-96.0,59.0,1,left,K. Irving 11' driving floating Jump Shot (10 PTS),[202681],1610612742.0,DAL,driving floating,,,Irving,K. Irving,,,,,Mid-Range,8-16 Left,11.26,Made,,,,,10.0,,,,,,,,,,,,,
228,PT06M21.00S,2024-12-25T20:19:34.6Z,2,REGULAR,foul,personal,[],1630230,,,1610612750,35,42,2024-12-25T20:19:49Z,2230000,False,,,0,,N. Marshall personal FOUL (1 PF),"[1630230, 1630162]",1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,2714.0,1.0,0.0,Edwards,1630162.0,,,,
230,PT06M21.00S,2024-12-25T20:19:41.1Z,2,REGULAR,substitution,out,[],1629029,,,1610612750,35,42,2024-12-25T20:19:48Z,2250000,False,,,0,,SUB out: L. Dončić,[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M21.00S,2024-12-25T20:19:41.1Z,2,REGULAR,substitution,in,[],203915,,,1610612750,35,42,2024-12-25T20:19:48Z,2260000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M06.00S,2024-12-25T20:20:08.1Z,2,REGULAR,3pt,Jump Shot,[],1630162,70.25295663600527,26.47058823529412,1610612750,35,45,2024-12-25T20:20:12Z,2270000,False,-118.0,227.0,1,right,A. Edwards 25' 3PT pullup (11 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,25.57,Made,,,,,11.0,,,,,,,,,,,,,
233,PT05M47.00S,2024-12-25T20:20:26.0Z,2,REGULAR,3pt,Jump Shot,[],202681,29.25427069645204,26.47058823529412,1610612742,38,45,2024-12-25T20:20:30Z,2280000,False,118.0,222.0,1,left,K. Irving 25' 3PT pullup (13 PTS) (S. Dinwiddie 2 AST),"[202681, 203915]",1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,25.17,Made,,,,,13.0,S. Dinwiddie,203915.0,2.0,,,,,,,,,,
234,PT05M33.00S,2024-12-25T20:20:45.5Z,2,REGULAR,foul,personal,[],1629655,,,1610612750,38,45,2024-12-25T20:21:09Z,2290000,False,,,0,,D. Gafford personal FOUL (2 PF),"[1629655, 203497]",1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1627541.0,2.0,0.0,Gobert,203497.0,,,,
236,PT05M33.00S,2024-12-25T20:21:10.9Z,2,REGULAR,substitution,out,[],1628978,,,1610612750,38,45,2024-12-25T20:21:15Z,2310000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT05M33.00S,2024-12-25T20:21:10.9Z,2,REGULAR,substitution,in,[],201144,,,1610612750,38,45,2024-12-25T20:21:15Z,2320000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M33.00S,2024-12-25T20:21:10.9Z,2,REGULAR,substitution,out,[],1630230,,,1610612750,38,45,2024-12-25T20:22:21Z,2325000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M33.00S,2024-12-25T20:21:10.9Z,2,REGULAR,substitution,in,[],1629656,,,1610612750,38,45,2024-12-25T20:22:21Z,2327500,False,,,0,,SUB in: Q. Grimes,[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT05M22.00S,2024-12-25T20:21:36.6Z,2,REGULAR,turnover,bad pass,[],1630162,,,1610612750,38,45,2024-12-25T20:22:26Z,2330000,False,,,0,,A. Edwards bad pass TURNOVER (2 TO),"[1630162, 203915]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,2.0,,,,,,,,Dinwiddie,203915.0
240,PT05M22.00S,2024-12-25T20:21:36.6Z,2,REGULAR,steal,,[],203915,,,1610612742,38,45,2024-12-25T20:21:39Z,2340000,False,,,0,,S. Dinwiddie STEAL (1 STL),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
249,PT05M17.00S,2024-12-25T20:21:56.6Z,2,REGULAR,substitution,out,[],1629675,,,1610612742,38,45,2024-12-25T20:22:42Z,2355000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M17.00S,2024-12-25T20:21:56.6Z,2,REGULAR,substitution,in,[],203944,,,1610612742,38,45,2024-12-25T20:22:42Z,2357500,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M08.00S,2024-12-25T20:22:09.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629655,8.229303547963205,49.01960784313725,1610612742,38,45,2024-12-25T20:22:48Z,2360000,False,5.0,25.0,1,left,MISS D. Gafford driving Layup,[1629655],1610612742.0,DAL,driving,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,2.54,Missed,,,,,,,,,,,,,,,,,,
243,PT05M05.00S,2024-12-25T20:22:13.3Z,2,REGULAR,rebound,offensive,[],1629656,,,1610612742,38,45,2024-12-25T20:22:13Z,2370000,False,,,0,,Q. Grimes REBOUND (Off:1 Def:3),[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,242.0,4.0,3.0,1.0,,,,,,,,,,,,,,
244,PT05M03.00S,2024-12-25T20:22:14.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629656,30.17411300919842,27.941176470588236,1610612742,38,45,2024-12-25T20:22:31Z,2380000,False,110.0,231.0,1,left,MISS Q. Grimes 25' 3PT,[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,25.61,Missed,,,,,,,,,,,,,,,,,,
245,PT04M58.00S,2024-12-25T20:22:19.9Z,2,REGULAR,rebound,defensive,[],1630162,,,1610612750,38,45,2024-12-25T20:22:31Z,2390000,False,,,0,,A. Edwards REBOUND (Off:0 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,244.0,2.0,2.0,0.0,,,,,,,,,,,,,,
248,PT04M46.00S,2024-12-25T20:22:32.0Z,2,REGULAR,2pt,Jump Shot,[],1630162,87.33574244415243,30.14705882352941,1610612750,38,47,2024-12-25T20:23:34Z,2400000,False,-99.0,67.0,1,right,A. Edwards 11' driving floating Jump Shot (13 PTS),[1630162],1610612750.0,MIN,driving floating,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,11.95,Made,,,,,13.0,,,,,,,,,,,,,
251,PT04M36.00S,2024-12-25T20:22:45.2Z,2,REGULAR,foul,personal,[],201144,,,1610612742,38,47,2024-12-25T20:23:09Z,2410000,False,,,0,,M. Conley personal FOUL (1 PF),"[201144, 1629656]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1627541.0,1.0,0.0,Grimes,1629656.0,,,,
253,PT04M36.00S,2024-12-25T20:22:52.7Z,2,REGULAR,substitution,out,[],1629655,,,1610612742,38,47,2024-12-25T20:22:55Z,2430000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT04M36.00S,2024-12-25T20:22:52.7Z,2,REGULAR,substitution,in,[],1641726,,,1610612742,38,47,2024-12-25T20:22:55Z,2440000,False,,,0,,SUB in: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT04M29.00S,2024-12-25T20:23:09.7Z,2,REGULAR,3pt,Jump Shot,[],203915,22.421156373193167,87.74509803921569,1610612742,38,47,2024-12-25T20:23:25Z,2450000,False,-189.0,158.0,1,left,MISS S. Dinwiddie 24' 3PT,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,24.63,Missed,,,,,,,,,,,,,,,,,,
