actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
350,PT11M05.00S,2025-01-26T00:00:22.7Z,3,REGULAR,rebound,offensive,[],1629023,,,1610612742,52,59,2025-01-26T00:00:22Z,3420000,False,,,0,,P. Washington REBOUND (Off:2 Def:3),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,,,349.0,5.0,3.0,2.0,,,,,,,,,,,,,,
351,PT11M03.00S,2025-01-26T00:00:24.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203915,32.40801576872536,29.65686274509804,1610612742,55,59,2025-01-26T00:04:43Z,3430000,False,102.0,252.0,1,left,S. Dinwiddie 27' 3PT  (12 PTS) (P. Washington 1 AST),"[203915, 1629023]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,27.18,Made,,,,,12.0,,,,,,,,P. Washington,1629023.0,1.0,,,
353,PT10M41.00S,2025-01-26T00:00:45.8Z,3,REGULAR,3pt,Jump Shot,[],1628401,94.30026281208936,4.166666666666666,1610612738,55,62,2025-01-26T00:00:49Z,3450000,False,-229.0,1.0,1,right,D. White 3PT  (8 PTS) (J. Holiday 2 AST),"[1628401, 201950]",1610612738.0,BOS,,,,White,D. White,,,,,Left Corner 3,24+ Left,22.92,Made,,,,,8.0,,,,,,,,J. Holiday,201950.0,2.0,,,
355,PT10M23.00S,2025-01-26T00:01:04.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629023,7.178055190538765,46.32352941176471,1610612742,55,62,2025-01-26T00:11:27Z,3470000,False,18.0,15.0,1,left,MISS P. Washington driving DUNK,[1629023],1610612742.0,DAL,driving,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,2.37,Missed,,,,,,,,,,,,,,,,,,
356,PT10M22.00S,2025-01-26T00:01:05.3Z,3,REGULAR,rebound,offensive,[],1629655,,,1610612742,55,62,2025-01-26T00:01:08Z,3480000,False,,,0,,D. Gafford REBOUND (Off:4 Def:5),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,355.0,9.0,5.0,4.0,,,,,,,,,,,,,,
357,PT10M20.00S,2025-01-26T00:01:07.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629655,8.754927726675426,50.98039215686274,1610612742,55,62,2025-01-26T00:01:15Z,3490000,False,-5.0,30.0,1,left,MISS D. Gafford putback Layup - blocked,"[1629655, 201950]",1610612742.0,DAL,putback,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,3.02,Missed,,,,,,,,,,,Holiday,201950.0,,,,,,
358,PT10M20.00S,2025-01-26T00:01:07.6Z,3,REGULAR,block,,[],201950,,,1610612742,55,62,2025-01-26T00:01:09Z,3500000,False,,,0,,J. Holiday BLOCK (1 BLK),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
359,PT10M20.00S,2025-01-26T00:01:07.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612742,55,62,2025-01-26T00:01:15Z,3510000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,357.0,,,,,,,,,,,,,,,,,
361,PT10M12.00S,2025-01-26T00:01:30.7Z,3,REGULAR,foul,personal,[],1628369,,,1610612742,55,62,2025-01-26T01:15:47Z,3530000,False,,,0,,J. Tatum personal FOUL (3 PF),"[1628369, 202681]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627534.0,3.0,0.0,Irving,202681.0,,,,,,,,
364,PT10M02.00S,2025-01-26T00:02:17.8Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],202681,6.1268068331143235,31.61764705882353,1610612742,57,62,2025-01-26T00:09:20Z,3560000,False,92.0,5.0,1,left,K. Irving 9' fadeaway Jump Shot (12 PTS) (P. Washington 2 AST),"[202681, 1629023]",1610612742.0,DAL,fadeaway,,,Irving,K. Irving,,,,,Mid-Range,8-16 Right,9.2,Made,,,,,12.0,,,,,,,,P. Washington,1629023.0,2.0,,,
366,PT09M52.00S,2025-01-26T00:02:27.7Z,3,REGULAR,2pt,Jump Shot,[],1627759,74.98357424441524,40.44117647058824,1610612738,57,62,2025-01-26T00:10:41Z,3580000,False,-48.0,183.0,1,right,MISS J. Brown 18' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,16-24 Center,18.88,Missed,,,,,,,,,,,,,,,,,,
367,PT09M47.00S,2025-01-26T00:02:32.7Z,3,REGULAR,rebound,defensive,[],203915,,,1610612742,57,62,2025-01-26T00:02:56Z,3590000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:3),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,16-24 Center,,,366.0,3.0,3.0,0.0,,,,,,,,,,,,,,
369,PT09M45.00S,2025-01-26T00:02:57.1Z,3,REGULAR,turnover,out-of-bounds,[],203915,,,1610612742,57,62,2025-01-26T00:03:18Z,3610000,False,,,0,,S. Dinwiddie lost ball out-of-bounds TURNOVER (2 TO),[203915],1610612742.0,DAL,lost ball,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,,,1627534.0,,,,,,,,,,2.0,,
370,PT09M43.00S,2025-01-26T00:02:59.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201950,95.26938239159001,3.209252450980392,1610612738,57,62,2025-01-26T00:08:49Z,3620000,False,-234.0,-8.0,1,right,MISS J. Holiday 3PT,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Left Corner 3,24+ Left,23.41,Missed,,,,,,,,,,,,,,,,,,
371,PT09M41.00S,2025-01-26T00:03:01.3Z,3,REGULAR,rebound,offensive,[],1628401,,,1610612738,57,62,2025-01-26T00:08:49Z,3630000,False,,,0,,D. White REBOUND (Off:1 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Left Corner 3,24+ Left,,,370.0,2.0,1.0,1.0,,,,,,,,,,,,,,
372,PT09M34.00S,2025-01-26T00:03:09.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628401,89.96386333771353,48.529411764705884,1610612738,57,64,2025-01-26T00:13:54Z,3640000,False,-7.0,42.0,1,right,D. White driving floating Jump Shot (10 PTS),[1628401],1610612738.0,BOS,driving floating,,,White,D. White,,,,,Restricted Area,0-8 Center,4.24,Made,,,,,10.0,,,,,,,,,,,,,
373,PT09M26.00S,2025-01-26T00:03:17.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,12.828515111695138,46.32352941176471,1610612742,57,64,2025-01-26T00:14:18Z,3650000,False,18.0,68.0,1,left,MISS S. Dinwiddie 7' driving floating Shot,[203915],1610612742.0,DAL,driving floating,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,7.05,Missed,,,,,,,,,,,,,,,,,,
374,PT09M26.00S,2025-01-26T00:03:17.7Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,57,64,2025-01-26T00:03:28Z,3660000,False,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,373.0,3.0,3.0,0.0,,,,,,,,,,,,,,
375,PT09M18.00S,2025-01-26T00:03:27.1Z,3,REGULAR,foul,personal,['2freethrow'],203915,,,1610612738,57,64,2025-01-26T00:03:45Z,3670000,False,,,0,,S. Dinwiddie shooting personal FOUL (3 PF) (White 2 FT),"[203915, 1628401]",1610612742.0,DAL,shooting,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627534.0,3.0,0.0,White,1628401.0,,,,,,,,
377,PT09M18.00S,2025-01-26T00:03:58.7Z,3,REGULAR,freethrow,1 of 2,[],1628401,,,1610612738,57,64,2025-01-26T00:45:27Z,3690000,False,,,0,,MISS D. White Free Throw 1 of 2,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
378,PT09M18.00S,2025-01-26T00:03:58.7Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612738,57,64,2025-01-26T00:45:27Z,3700000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,377.0,,,,,,,,,,,,,,,,,
380,PT09M18.00S,2025-01-26T00:03:58.7Z,3,REGULAR,freethrow,2 of 2,[],1628401,,,1610612738,57,65,2025-01-26T00:45:27Z,3710000,False,,,0,,D. White Free Throw 2 of 2 (11 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
381,PT08M58.00S,2025-01-26T00:04:42.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202681,6.389618922470433,53.18627450980392,1610612742,59,65,2025-01-26T00:04:45Z,3720000,False,-16.0,8.0,1,left,K. Irving driving Layup (14 PTS),[202681],1610612742.0,DAL,driving,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,1.76,Made,,,,,14.0,,,,,,,,,,,,,
382,PT08M48.00S,2025-01-26T00:04:52.3Z,3,REGULAR,3pt,Jump Shot,[],1628401,69.99014454664915,18.137254901960784,1610612738,59,68,2025-01-26T00:17:13Z,3730000,False,-159.0,230.0,1,right,D. White 27' 3PT pullup (14 PTS) (J. Holiday 3 AST),"[1628401, 201950]",1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Left Center,27.95,Made,,,,,14.0,,,,,,,,J. Holiday,201950.0,3.0,,,
384,PT08M36.00S,2025-01-26T00:05:07.2Z,3,REGULAR,turnover,double dribble,[],203915,,,1610612742,59,68,2025-01-26T00:05:17Z,3750000,False,,,0,,S. Dinwiddie double dribble TURNOVER (3 TO),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,,,1628481.0,,,,,,,,,,3.0,,
385,PT08M22.00S,2025-01-26T00:05:32.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627759,94.56307490144546,94.6078431372549,1610612738,59,68,2025-01-26T00:05:37Z,3760000,False,223.0,-1.0,1,right,MISS J. Brown 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Right Corner 3,24+ Right,22.3,Missed,,,,,,,,,,,,,,,,,,
386,PT08M18.00S,2025-01-26T00:05:36.7Z,3,REGULAR,rebound,offensive,[],1628401,,,1610612738,59,68,2025-01-26T00:05:37Z,3770000,False,,,0,,D. White REBOUND (Off:2 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Right Corner 3,24+ Right,,,385.0,3.0,1.0,2.0,,,,,,,,,,,,,,
387,PT08M18.00S,2025-01-26T00:05:36.5Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1628401,94.40999984741211,50.0,1610612738,59,68,2025-01-26T00:05:39Z,3780000,False,0.0,0.0,1,right,MISS D. White tip Layup,[1628401],1610612738.0,BOS,tip,,,White,D. White,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
388,PT08M17.00S,2025-01-26T00:05:37.5Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612742,59,68,2025-01-26T00:05:39Z,3790000,False,,,0,,D. Gafford REBOUND (Off:4 Def:6),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,387.0,10.0,6.0,4.0,,,,,,,,,,,,,,
389,PT08M14.00S,2025-01-26T00:05:40.8Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",202681,14.668199737187912,51.71568627450981,1610612742,59,68,2025-01-26T00:18:05Z,3800000,False,-9.0,85.0,1,left,MISS K. Irving 8' running pullup Shot,[202681],1610612742.0,DAL,running pullup,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,8.58,Missed,,,,,,,,,,,,,,,,,,
390,PT08M13.00S,2025-01-26T00:05:41.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612742,59,68,2025-01-26T00:18:05Z,3810000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,389.0,,,,,,,,,,,,,,,,,
391,PT08M13.00S,2025-01-26T00:05:46.9Z,3,REGULAR,foul,personal,[],201950,,,1610612742,59,68,2025-01-26T00:22:01Z,3820000,False,,,0,,J. Holiday loose ball personal FOUL (1 PF),"[201950, 1629655]",1610612738.0,BOS,loose ball,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1627534.0,1.0,0.0,Gafford,1629655.0,,,,,,,,
393,PT08M13.00S,2025-01-26T00:05:52.3Z,3,REGULAR,substitution,out,[],1629655,,,1610612742,59,68,2025-01-26T00:05:57Z,3840000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT08M13.00S,2025-01-26T00:05:52.3Z,3,REGULAR,substitution,in,[],1628467,,,1610612742,59,68,2025-01-26T00:05:57Z,3850000,False,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT08M05.00S,2025-01-26T00:06:22.0Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],202681,17.296320630749015,78.18627450980392,1610612742,59,68,2025-01-26T00:21:45Z,3860000,False,-141.0,110.0,1,left,MISS K. Irving 17' pullup Shot,[202681],1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,Mid-Range,16-24 Left Center,17.88,Missed,,,,,,,,,,,,,,,,,,
396,PT08M04.00S,2025-01-26T00:06:23.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612742,59,68,2025-01-26T00:06:31Z,3870000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Mid-Range,16-24 Left Center,,,395.0,,,,,,,,,,,,,,,,,
397,PT08M04.00S,2025-01-26T00:06:26.6Z,3,REGULAR,foul,personal,[],204001,,,1610612742,59,68,2025-01-26T00:07:37Z,3880000,False,,,0,,K. Porziņģis loose ball personal FOUL (4 PF),"[204001, 1628467]",1610612738.0,BOS,loose ball,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1162.0,4.0,0.0,Kleber,1628467.0,,,,,,,,
399,PT08M04.00S,2025-01-26T00:06:44.4Z,3,REGULAR,substitution,out,[],204001,,,1610612742,59,68,2025-01-26T00:06:50Z,3900000,False,,,0,,SUB out: K. Porziņģis,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT08M04.00S,2025-01-26T00:06:44.4Z,3,REGULAR,substitution,in,[],1628436,,,1610612742,59,68,2025-01-26T00:06:50Z,3910000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT07M59.00S,2025-01-26T00:07:05.1Z,3,REGULAR,foul,personal,[],1627759,,,1610612742,59,68,2025-01-26T00:07:08Z,3920000,False,,,0,,J. Brown personal FOUL (2 PF),"[1627759, 202681]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,8-16 Left,,,,,,,,1628481.0,2.0,0.0,Irving,202681.0,,,,,,,,
403,PT07M46.00S,2025-01-26T00:07:35.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628467,13.61695137976347,50.245098039215684,1610612742,59,68,2025-01-26T00:07:39Z,3940000,False,-1.0,75.0,1,left,MISS M. Kleber 7' Jump Shot - blocked,"[1628467, 1628436]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),0-8 Center,7.55,Missed,,,,,,,,,,,Kornet,1628436.0,,,,,,
404,PT07M46.00S,2025-01-26T00:07:35.9Z,3,REGULAR,block,,[],1628436,,,1610612742,59,68,2025-01-26T00:07:37Z,3950000,False,,,0,,L. Kornet BLOCK (2 BLK),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
405,PT07M43.00S,2025-01-26T00:07:38.9Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,59,68,2025-01-26T00:07:39Z,3960000,False,,,0,,J. Brown REBOUND (Off:0 Def:5),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,403.0,5.0,5.0,0.0,,,,,,,,,,,,,,
406,PT07M42.00S,2025-01-26T00:07:39.9Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1628401,92.9862023653088,49.50980392156863,1610612738,59,70,2025-01-26T00:23:04Z,3970000,False,-2.0,13.0,1,right,D. White running DUNK (16 PTS) (J. Brown 4 AST),"[1628401, 1627759]",1610612738.0,BOS,running,,,White,D. White,,,,,Restricted Area,0-8 Center,1.36,Made,,,,,16.0,,,,,,,,J. Brown,1627759.0,4.0,,,
408,PT07M41.00S,2025-01-26T00:07:43.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,59,70,2025-01-26T00:07:43Z,3990000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT07M31.00S,2025-01-26T00:11:21.3Z,3,REGULAR,3pt,Jump Shot,[],1628467,31.882391590013142,41.66666666666667,1610612742,59,70,2025-01-26T00:11:42Z,4010000,False,42.0,247.0,1,left,MISS M. Kleber 25' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Center,25.07,Missed,,,,,,,,,,,,,,,,,,
411,PT07M27.00S,2025-01-26T00:11:25.0Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,59,70,2025-01-26T00:11:25Z,4020000,False,,,0,,J. Brown REBOUND (Off:0 Def:6),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,,,410.0,6.0,6.0,0.0,,,,,,,,,,,,,,
412,PT07M21.00S,2025-01-26T00:11:31.5Z,3,REGULAR,3pt,Jump Shot,[],1628369,71.82982917214193,19.852941176470587,1610612738,59,70,2025-01-26T00:23:36Z,4030000,False,-151.0,212.0,1,right,MISS J. Tatum 26' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,26.03,Missed,,,,,,,,,,,,,,,,,,
413,PT07M18.00S,2025-01-26T00:11:34.7Z,3,REGULAR,rebound,offensive,[],1628436,,,1610612738,59,70,2025-01-26T00:11:34Z,4040000,False,,,0,,L. Kornet REBOUND (Off:1 Def:4),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Left Center,,,412.0,5.0,4.0,1.0,,,,,,,,,,,,,,
414,PT07M16.00S,2025-01-26T00:11:36.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1627759,92.85479632063075,50.98039215686274,1610612738,59,72,2025-01-26T00:11:42Z,4050000,False,5.0,15.0,1,right,J. Brown cutting DUNK (13 PTS) (L. Kornet 1 AST),"[1627759, 1628436]",1610612738.0,BOS,cutting,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1.55,Made,,,,,13.0,,,,,,,,L. Kornet,1628436.0,1.0,,,
416,PT07M04.00S,2025-01-26T00:11:47.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202681,7.5722733245729295,47.794117647058826,1610612742,61,72,2025-01-26T00:11:53Z,4070000,False,11.0,19.0,1,left,K. Irving driving finger roll Layup (16 PTS),[202681],1610612742.0,DAL,driving finger roll,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,2.17,Made,,,,,16.0,,,,,,,,,,,,,
417,PT06M59.00S,2025-01-26T00:11:55.4Z,3,REGULAR,foul,personal,[],203915,,,1610612738,61,72,2025-01-26T00:15:33Z,4080000,False,,,0,,S. Dinwiddie personal FOUL (4 PF),"[203915, 201950]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,,,,,,1162.0,4.0,0.0,Holiday,201950.0,,,,,,,,
420,PT06M59.00S,2025-01-26T00:12:03.9Z,3,REGULAR,substitution,out,[],202691,,,1610612738,61,72,2025-01-26T00:15:33Z,4110000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT06M59.00S,2025-01-26T00:12:03.9Z,3,REGULAR,substitution,out,[],1628369,,,1610612738,61,72,2025-01-26T00:15:33Z,4120000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT06M59.00S,2025-01-26T00:12:03.9Z,3,REGULAR,substitution,in,[],1629656,,,1610612738,61,72,2025-01-26T00:15:33Z,4130000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT06M59.00S,2025-01-26T00:12:03.9Z,3,REGULAR,substitution,in,[],201143,,,1610612738,61,72,2025-01-26T00:15:33Z,4140000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT06M59.00S,2025-01-26T00:12:24.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,61,72,2025-01-26T00:15:33Z,4150000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT06M48.00S,2025-01-26T00:16:04.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,82.7365308804205,44.6078431372549,1610612738,61,74,2025-01-26T00:16:13Z,4200000,False,-27.0,110.0,1,right,J. Brown 11' driving floating Jump Shot (15 PTS) (L. Kornet 2 AST),"[1627759, 1628436]",1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,11.31,Made,,,,,15.0,,,,,,,,L. Kornet,1628436.0,2.0,,,
431,PT06M28.00S,2025-01-26T00:16:24.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202681,11.12023653088042,46.81372549019608,1610612742,61,74,2025-01-26T00:24:49Z,4220000,False,16.0,52.0,1,left,MISS K. Irving driving finger roll Layup,[202681],1610612742.0,DAL,driving finger roll,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,5.44,Missed,,,,,,,,,,,,,,,,,,
432,PT06M26.00S,2025-01-26T00:16:26.5Z,3,REGULAR,rebound,defensive,[],1628436,,,1610612738,61,74,2025-01-26T00:16:28Z,4230000,False,,,0,,L. Kornet REBOUND (Off:1 Def:5),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,431.0,6.0,5.0,1.0,,,,,,,,,,,,,,
433,PT06M18.00S,2025-01-26T00:16:34.1Z,3,REGULAR,3pt,Jump Shot,[],1628401,75.1149802890933,88.72549019607843,1610612738,61,77,2025-01-26T00:16:49Z,4240000,False,194.0,181.0,1,right,D. White 26' 3PT step back (19 PTS) (J. Holiday 4 AST),"[1628401, 201950]",1610612738.0,BOS,step back,,,White,D. White,,,,,Above the Break 3,24+ Right Center,26.53,Made,,,,,19.0,,,,,,,,J. Holiday,201950.0,4.0,,,
435,PT06M00.00S,2025-01-26T00:16:51.5Z,3,REGULAR,3pt,Jump Shot,[],1629023,12.040078843626807,4.166666666666666,1610612742,61,77,2025-01-26T00:25:36Z,4260000,False,229.0,61.0,1,left,MISS P. Washington bank 3PT,[1629023],1610612742.0,DAL,bank,,,Washington,P. Washington,,,,,Right Corner 3,24+ Right,23.71,Missed,,,,,,,,,,,,,,,,,,
436,PT05M57.00S,2025-01-26T00:16:54.5Z,3,REGULAR,rebound,defensive,[],201950,,,1610612738,61,77,2025-01-26T00:16:55Z,4270000,False,,,0,,J. Holiday REBOUND (Off:1 Def:2),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Right Corner 3,24+ Right,,,435.0,3.0,2.0,1.0,,,,,,,,,,,,,,
437,PT05M46.00S,2025-01-26T00:17:06.3Z,3,REGULAR,3pt,Jump Shot,[],1628401,73.53810775295663,87.5,1610612738,61,77,2025-01-26T00:25:51Z,4280000,False,188.0,196.0,1,right,MISS D. White 27' pullup 3PT,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Right Center,27.14,Missed,,,,,,,,,,,,,,,,,,
438,PT05M42.00S,2025-01-26T00:17:10.3Z,3,REGULAR,rebound,defensive,[],1629656,,,1610612742,61,77,2025-01-26T00:17:10Z,4290000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:4),[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,,,437.0,4.0,4.0,0.0,,,,,,,,,,,,,,
439,PT05M26.00S,2025-01-26T00:17:25.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629656,7.046649145860711,50.98039215686274,1610612742,63,77,2025-01-26T00:26:16Z,4300000,False,-5.0,14.0,1,left,Q. Grimes reverse Layup (2 PTS) (S. Dinwiddie 2 AST),"[1629656, 203915]",1610612742.0,DAL,reverse,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,1.45,Made,,,,,2.0,,,,,,,,S. Dinwiddie,203915.0,2.0,,,
441,PT05M08.00S,2025-01-26T00:17:44.4Z,3,REGULAR,3pt,Jump Shot,[],201950,70.77858081471747,12.990196078431374,1610612738,63,77,2025-01-26T00:17:50Z,4320000,False,-185.0,222.0,1,right,MISS J. Holiday 28' 3PT,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,28.91,Missed,,,,,,,,,,,,,,,,,,
442,PT05M03.00S,2025-01-26T00:17:49.4Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612742,63,77,2025-01-26T00:17:50Z,4330000,False,,,0,,P. Washington REBOUND (Off:2 Def:4),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,,,441.0,6.0,4.0,2.0,,,,,,,,,,,,,,
