actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
345,PT00M01.10S,2024-11-04T01:40:15.7Z,2,REGULAR,3pt,Jump Shot,[],1629029,94.30026281208936,3.6764705882352944,1610612742,65,40,2024-11-04T01:40:50Z,3400000,False,-232.0,1.0,1,right,MISS L. Dončić pullup 3PT,[1629029],1610612742.0,DAL,pullup,,,Dončić,L. Dončić,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,,
346,PT00M01.10S,2024-11-04T01:40:15.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,65,40,2024-11-04T01:40:22Z,3410000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,345.0,,,,,,,,,,,
347,PT00M00.00S,2024-11-04T01:40:20.1Z,2,REGULAR,period,end,[],0,,,1610612742,65,40,2024-11-04T01:40:20Z,3420000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2024-11-04T01:54:48.9Z,3,REGULAR,substitution,out,['startperiod'],1630230,,,1610612742,65,40,2024-11-04T01:55:30Z,3430000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2024-11-04T01:54:48.9Z,3,REGULAR,substitution,out,['startperiod'],1641726,,,1610612742,65,40,2024-11-04T01:55:30Z,3440000,False,,,0,,SUB out: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2024-11-04T01:54:48.9Z,3,REGULAR,substitution,in,['startperiod'],202691,,,1610612742,65,40,2024-11-04T01:55:30Z,3450000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2024-11-04T01:54:48.9Z,3,REGULAR,substitution,in,['startperiod'],1629655,,,1610612742,65,40,2024-11-04T01:55:30Z,3460000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2024-11-04T01:55:37.8Z,3,REGULAR,period,start,[],0,,,1610612742,65,40,2024-11-04T01:55:37Z,3470000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT11M45.00S,2024-11-04T01:55:51.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629655,19.185282522996058,49.78170955882353,1610612742,67,40,2024-11-04T02:39:30Z,3490000,False,1.0,128.0,1,left,D. Gafford 12' floating Jump Shot (14 PTS),[1629655],1610612742.0,DAL,floating,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),8-16 Center,12.78,Made,14.0,,,,,,,,,,,,,,,,,
355,PT11M22.00S,2024-11-04T01:56:14.3Z,3,REGULAR,3pt,Jump Shot,[],1629021,95.0886990801577,4.166666666666666,1610612753,67,40,2024-11-04T01:56:19Z,3500000,False,-229.0,-6.0,1,right,MISS M. Wagner 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Left Corner 3,24+ Left,22.93,Missed,,,,,,,,,,,,,,,,,,
356,PT11M20.00S,2024-11-04T01:56:16.3Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,67,40,2024-11-04T01:56:19Z,3510000,False,,,0,,L. Dončić REBOUND (Off:0 Def:6),[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,Left Corner 3,24+ Left,,,,,,,,,355.0,,,,6.0,6.0,0.0,,,,,
357,PT11M12.00S,2024-11-04T01:56:24.3Z,3,REGULAR,2pt,Jump Shot,[],202681,5.469776609724048,29.901960784313726,1610612742,67,40,2024-11-04T01:56:53Z,3520000,False,100.0,-1.0,1,left,MISS K. Irving 10' fadeaway Shot,[202681],1610612742.0,DAL,fadeaway,,,Irving,K. Irving,,,,,Mid-Range,8-16 Right,10.05,Missed,,,,,,,,,,,,,,,,,,
358,PT11M10.00S,2024-11-04T01:56:26.3Z,3,REGULAR,rebound,defensive,[],1629021,,,1610612753,67,40,2024-11-04T01:56:31Z,3530000,False,,,0,,M. Wagner REBOUND (Off:0 Def:6),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Mid-Range,8-16 Right,,,,,,,,,357.0,,,,6.0,6.0,0.0,,,,,
359,PT11M05.00S,2024-11-04T01:56:31.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1641783,95.22010512483574,4.166666666666666,1610612753,67,40,2024-11-04T01:57:17Z,3540000,False,-229.0,-8.0,1,right,MISS T. da Silva running 3PT,[1641783],1610612753.0,ORL,running,,,da Silva,T. da Silva,,,,,Left Corner 3,24+ Left,22.93,Missed,,,,,,,,,,,,,,,,,,
360,PT11M02.00S,2024-11-04T01:56:34.8Z,3,REGULAR,rebound,defensive,[],202691,,,1610612742,67,40,2024-11-04T01:56:37Z,3550000,False,,,0,,K. Thompson REBOUND (Off:0 Def:3),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Left Corner 3,24+ Left,,,,,,,,,359.0,,,,3.0,3.0,0.0,,,,,
361,PT10M44.00S,2024-11-04T01:56:54.2Z,3,REGULAR,turnover,out-of-bounds,[],1629655,,,1610612742,67,40,2024-11-04T01:57:02Z,3560000,False,,,0,,D. Gafford lost ball out-of-bounds TURNOVER (2 TO),[1629655],1610612742.0,DAL,lost ball,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,2.0,,,,,,202049.0,,,,
362,PT10M28.00S,2024-11-04T01:57:14.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630591,84.97043363994744,50.73529411764706,1610612753,67,42,2024-11-04T01:57:22Z,3570000,False,4.0,89.0,1,right,J. Suggs 8' turnaround Jump Shot (7 PTS),[1630591],1610612753.0,ORL,turnaround,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),8-16 Center,8.89,Made,7.0,,,,,,,,,,,,,,,,,
363,PT10M14.00S,2024-11-04T01:57:29.1Z,3,REGULAR,2pt,Jump Shot,[],202691,7.440867279894875,70.09803921568627,1610612742,69,42,2024-11-04T01:57:36Z,3580000,False,-100.0,17.0,1,left,K. Thompson 10' driving floating bank Jump Shot (4 PTS) (L. Dončić 6 AST),"[202691, 1629029]",1610612742.0,DAL,driving floating bank,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Left,10.2,Made,4.0,L. Dončić,1629029.0,6.0,,,,,,,,,,,,,,
365,PT09M57.00S,2024-11-04T01:57:45.2Z,3,REGULAR,3pt,Jump Shot,[],1629021,76.42904073587385,12.009803921568627,1610612753,69,42,2024-11-04T01:57:49Z,3600000,False,-190.0,169.0,1,right,MISS M. Wagner 25' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Left Center,25.44,Missed,,,,,,,,,,,,,,,,,,
366,PT09M54.00S,2024-11-04T01:57:48.2Z,3,REGULAR,rebound,offensive,[],1641783,,,1610612753,69,42,2024-11-04T01:57:49Z,3610000,False,,,0,,T. da Silva REBOUND (Off:1 Def:1),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Left Center,,,,,,,,,365.0,,,,2.0,1.0,1.0,,,,,
367,PT09M53.00S,2024-11-04T01:57:50.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630532,64.73390275952694,45.83333333333333,1610612753,69,45,2024-11-04T01:57:53Z,3620000,False,-21.0,279.0,1,right,F. Wagner 27' 3PT  (11 PTS) (T. da Silva 2 AST),"[1630532, 1641783]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,27.98,Made,11.0,T. da Silva,1641783.0,2.0,,,,,,,,,,,,,,
369,PT09M40.00S,2024-11-04T01:58:03.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,8.754927726675426,47.549019607843135,1610612742,71,45,2024-11-04T01:58:11Z,3640000,False,12.0,30.0,1,left,D. Gafford Layup (16 PTS) (P. Washington 2 AST),"[1629655, 1629023]",1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,3.22,Made,16.0,P. Washington,1629023.0,2.0,,,,,,,,,,,,,,
371,PT09M27.00S,2024-11-04T01:58:18.7Z,3,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612753,71,45,2024-11-04T01:58:30Z,3660000,False,,,0,,D. Gafford shooting personal FOUL (1 PF) (Wagner 2 FT),"[1629655, 1629021]",1610612742.0,DAL,shooting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Wagner,1629021.0
373,PT09M27.00S,2024-11-04T01:58:51.1Z,3,REGULAR,freethrow,1 of 2,[],1629021,,,1610612753,71,46,2024-11-04T01:58:51Z,3680000,False,,,0,,M. Wagner Free Throw 1 of 2 (7 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
374,PT09M27.00S,2024-11-04T01:59:08.7Z,3,REGULAR,freethrow,2 of 2,[],1629021,,,1610612753,71,47,2024-11-04T01:59:08Z,3690000,False,,,0,,M. Wagner Free Throw 2 of 2 (8 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
375,PT09M15.00S,2024-11-04T01:59:21.6Z,3,REGULAR,2pt,Jump Shot,[],202691,18.610381077529567,68.62745098039215,1610612742,73,47,2024-11-04T02:00:02Z,3700000,False,-93.0,122.0,1,left,K. Thompson 15' Jump Shot (6 PTS) (L. Dončić 7 AST),"[202691, 1629029]",1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Left,15.38,Made,6.0,L. Dončić,1629029.0,7.0,,,,,,,,,,,,,,
377,PT08M47.00S,2024-11-04T01:59:50.2Z,3,REGULAR,3pt,Jump Shot,[],1630591,89.83245729303549,4.6568627450980395,1610612753,73,47,2024-11-04T02:00:23Z,3720000,False,-227.0,43.0,1,right,MISS J. Suggs step back 3PT,[1630591],1610612753.0,ORL,step back,,,Suggs,J. Suggs,,,,,Left Corner 3,24+ Left,23.08,Missed,,,,,,,,,,,,,,,,,,
378,PT08M45.00S,2024-11-04T01:59:52.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,73,47,2024-11-04T02:00:00Z,3730000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,377.0,,,,,,,,,,,
379,PT08M45.00S,2024-11-04T01:59:57.0Z,3,REGULAR,foul,personal,[],1629655,,,1610612753,73,47,2024-11-04T02:00:18Z,3740000,False,,,0,,D. Gafford loose ball personal FOUL (2 PF),"[1629655, 1630591]",1610612742.0,DAL,loose ball,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,202049.0,2.0,0.0,Suggs,1630591.0
382,PT08M37.00S,2024-11-04T02:00:35.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630532,91.14651773981603,56.372549019607845,1610612753,73,47,2024-11-04T02:00:50Z,3770000,False,32.0,31.0,1,right,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,4.43,Missed,,,,,,,,,,,,,,,,,,
383,PT08M35.00S,2024-11-04T02:00:37.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612742,73,47,2024-11-04T02:00:50Z,3780000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,382.0,,,,,,,,,,,
384,PT08M34.00S,2024-11-04T02:00:40.9Z,3,REGULAR,foul,personal,[],1629021,,,1610612742,73,47,2024-11-04T02:00:52Z,3790000,False,,,0,,M. Wagner loose ball personal FOUL (3 PF),"[1629021, 1629029]",1610612753.0,ORL,loose ball,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1626302.0,3.0,0.0,Dončić,1629029.0
386,PT08M22.00S,2024-11-04T02:01:00.3Z,3,REGULAR,turnover,lost ball,[],1629029,,,1610612742,73,47,2024-11-04T02:01:05Z,3810000,False,,,0,,L. Dončić lost ball TURNOVER (3 TO),"[1629029, 1630532]",1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,3.0,Wagner,1630532.0,,,,,,,,
387,PT08M22.00S,2024-11-04T02:01:00.3Z,3,REGULAR,steal,,[],1630532,,,1610612753,73,47,2024-11-04T02:01:02Z,3820000,False,,,0,,F. Wagner STEAL (2 STL),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
388,PT08M18.00S,2024-11-04T02:01:05.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630591,93.64323258869908,46.81372549019608,1610612753,73,49,2024-11-04T02:01:47Z,3830000,False,-16.0,7.0,1,right,J. Suggs running Layup (9 PTS) (F. Wagner 5 AST),"[1630591, 1630532]",1610612753.0,ORL,running,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,1.75,Made,9.0,F. Wagner,1630532.0,5.0,,,,,,,,,,,,,,
390,PT08M10.00S,2024-11-04T02:01:13.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,8.492115637319317,50.98039215686274,1610612742,75,49,2024-11-04T02:55:38Z,3850000,False,-5.0,27.0,1,left,P. Washington driving Layup (7 PTS),[1629023],1610612742.0,DAL,driving,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,2.77,Made,7.0,,,,,,,,,,,,,,,,,
391,PT08M10.00S,2024-11-04T02:01:20.3Z,3,REGULAR,foul,technical,['1freethrow'],1629029,,,1610612753,75,49,2024-11-04T02:01:31Z,3860000,False,,,0,,L. Dončić technical FOUL (1 Tech),[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,,,,,,1629183.0,3.0,1.0,,
392,PT08M10.00S,2024-11-04T02:01:44.4Z,3,REGULAR,freethrow,1 of 1,[],203484,,,1610612753,75,50,2024-11-04T02:01:44Z,3870000,False,,,0,,K. Caldwell-Pope technical Free Throw 1 of 1 (4 PTS),[203484],1610612753.0,ORL,technical,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
393,PT08M10.00S,2024-11-04T02:01:55.0Z,3,REGULAR,substitution,out,[],1629655,,,1610612753,75,50,2024-11-04T02:01:57Z,3880000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT08M10.00S,2024-11-04T02:01:55.0Z,3,REGULAR,substitution,in,[],1641726,,,1610612753,75,50,2024-11-04T02:01:57Z,3890000,False,,,0,,SUB in: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT07M57.00S,2024-11-04T02:02:16.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,93.38042049934296,39.705882352941174,1610612753,75,50,2024-11-04T02:16:23Z,3900000,False,-51.0,10.0,1,right,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,5.24,Missed,,,,,,,,,,,,,,,,,,
397,PT07M55.00S,2024-11-04T02:02:18.6Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,75,50,2024-11-04T02:02:51Z,3920000,False,,,0,,L. Dončić REBOUND (Off:0 Def:7),[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,395.0,,,,7.0,7.0,0.0,,,,,
398,PT07M55.00S,2024-11-04T02:02:25.8Z,3,REGULAR,foul,personal,[],1629021,,,1610612742,75,50,2024-11-04T02:02:56Z,3930000,False,,,0,,M. Wagner personal FOUL (4 PF),"[1629021, 1629029]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1629183.0,4.0,0.0,Dončić,1629029.0
400,PT07M44.00S,2024-11-04T02:02:52.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,8.492115637319317,36.27450980392157,1610612742,77,50,2024-11-04T02:02:59Z,3950000,False,69.0,27.0,1,left,K. Irving 7' driving floating Jump Shot (12 PTS),[202681],1610612742.0,DAL,driving floating,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,7.38,Made,12.0,,,,,,,,,,,,,,,,,
401,PT07M32.00S,2024-11-04T02:03:03.4Z,3,REGULAR,turnover,lost ball,[],1630532,,,1610612753,77,50,2024-11-04T02:03:06Z,3960000,False,,,0,,F. Wagner lost ball TURNOVER (2 TO),"[1630532, 202681]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,2.0,Irving,202681.0,,,,,,,,
402,PT07M32.00S,2024-11-04T02:03:03.4Z,3,REGULAR,steal,,[],202681,,,1610612742,77,50,2024-11-04T02:03:05Z,3970000,False,,,0,,K. Irving STEAL (2 STL),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
404,PT07M21.00S,2024-11-04T02:03:41.6Z,3,REGULAR,foul,personal,[],1630532,,,1610612742,77,50,2024-11-04T02:04:08Z,3990000,False,,,0,,F. Wagner personal FOUL (3 PF),"[1630532, 1629029]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,202049.0,3.0,0.0,Dončić,1629029.0
406,PT07M15.00S,2024-11-04T02:04:05.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629029,7.046649145860711,41.911764705882355,1610612742,79,50,2024-11-04T02:04:11Z,4010000,False,40.0,14.0,1,left,L. Dončić driving finger roll Layup (27 PTS) (D. Lively II 1 AST),"[1629029, 1641726]",1610612742.0,DAL,driving finger roll,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,4.27,Made,27.0,D. Lively II,1641726.0,1.0,,,,,,,,,,,,,,
408,PT07M06.00S,2024-11-04T02:04:17.8Z,3,REGULAR,foul,personal,[],202681,,,1610612753,79,50,2024-11-04T02:04:44Z,4030000,False,,,0,,K. Irving personal FOUL (2 PF),"[202681, 1630591]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,202049.0,2.0,0.0,Suggs,1630591.0
410,PT06M57.00S,2024-11-04T02:04:45.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,92.85479632063075,47.794117647058826,1610612753,79,52,2024-11-04T02:05:21Z,4050000,False,-11.0,15.0,1,right,F. Wagner driving Layup (13 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,1.84,Made,13.0,,,,,,,,,,,,,,,,,
411,PT06M42.00S,2024-11-04T02:05:00.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,11.514454664914586,58.57843137254902,1610612742,79,52,2024-11-04T02:05:53Z,4060000,False,-43.0,56.0,1,left,MISS L. Dončić 7' driving floating Shot,[1629029],1610612742.0,DAL,driving floating,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),0-8 Center,7.03,Missed,,,,,,,,,,,,,,,,,,
412,PT06M41.00S,2024-11-04T02:05:01.7Z,3,REGULAR,rebound,offensive,[],1641726,,,1610612742,79,52,2024-11-04T02:05:06Z,4070000,False,,,0,,D. Lively II REBOUND (Off:2 Def:2),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,411.0,,,,4.0,2.0,2.0,,,,,
413,PT06M40.00S,2024-11-04T02:05:03.6Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1641726,11.12023653088042,41.42156862745098,1610612742,81,52,2024-11-04T02:05:11Z,4080000,False,43.0,52.0,1,left,D. Lively II 6' turnaround Hook (8 PTS),[1641726],1610612742.0,DAL,turnaround,,,Lively II,D. Lively II,,,,,In The Paint (Non-RA),0-8 Center,6.74,Made,8.0,,,,,,,,,,,,,,,,,
414,PT06M22.00S,2024-11-04T02:05:20.9Z,3,REGULAR,3pt,Jump Shot,[],1630591,93.9060446780552,4.166666666666666,1610612753,81,52,2024-11-04T02:05:30Z,4090000,False,-229.0,5.0,1,right,MISS J. Suggs 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Left Corner 3,24+ Left,22.93,Missed,,,,,,,,,,,,,,,,,,
415,PT06M18.00S,2024-11-04T02:05:24.9Z,3,REGULAR,rebound,defensive,[],202681,,,1610612742,81,52,2024-11-04T02:06:26Z,4100000,False,,,0,,K. Irving REBOUND (Off:0 Def:2),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Left Corner 3,24+ Left,,,,,,,,,414.0,,,,2.0,2.0,0.0,,,,,
416,PT06M14.00S,2024-11-04T02:05:28.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629029,23.47240473061761,86.51960784313727,1610612742,81,52,2024-11-04T02:07:38Z,4110000,False,-183.0,168.0,1,left,MISS L. Dončić 24' running pullup 3PT,[1629029],1610612742.0,DAL,running pullup,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,24.82,Missed,,,,,,,,,,,,,,,,,,
417,PT06M14.00S,2024-11-04T02:05:28.3Z,3,REGULAR,rebound,offensive,[],1641726,,,1610612742,81,52,2024-11-04T02:05:40Z,4120000,False,,,0,,D. Lively II REBOUND (Off:3 Def:2),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Above the Break 3,24+ Left Center,,,,,,,,,416.0,,,,5.0,2.0,3.0,,,,,
418,PT06M08.00S,2024-11-04T02:05:35.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629023,31.225361366622867,63.23529411764706,1610612742,81,52,2024-11-04T02:06:17Z,4130000,False,-66.0,241.0,1,left,MISS P. Washington 24' 3PT,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,24.99,Missed,,,,,,,,,,,,,,,,,,
419,PT06M06.00S,2024-11-04T02:05:37.3Z,3,REGULAR,rebound,offensive,[],1629029,,,1610612742,81,52,2024-11-04T02:06:17Z,4140000,False,,,0,,L. Dončić REBOUND (Off:1 Def:7),[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Center,,,,,,,,,418.0,,,,8.0,7.0,1.0,,,,,
420,PT06M05.00S,2024-11-04T02:05:43.8Z,3,REGULAR,foul,personal,['2freethrow'],1630591,,,1610612742,81,52,2024-11-04T02:05:52Z,4150000,False,,,0,,J. Suggs shooting personal FOUL (2 PF) (Dončić 2 FT),"[1630591, 1629029]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202049.0,2.0,0.0,Dončić,1629029.0
422,PT06M05.00S,2024-11-04T02:05:54.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,81,52,2024-11-04T02:05:54Z,4170000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT06M05.00S,2024-11-04T02:05:56.7Z,3,REGULAR,substitution,out,[],202681,,,1610612742,81,52,2024-11-04T02:08:44Z,4180000,False,,,0,,SUB out: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT06M05.00S,2024-11-04T02:05:56.7Z,3,REGULAR,substitution,out,[],1630591,,,1610612742,81,52,2024-11-04T02:08:44Z,4190000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT06M05.00S,2024-11-04T02:05:56.7Z,3,REGULAR,substitution,out,[],1629021,,,1610612742,81,52,2024-11-04T02:08:44Z,4200000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT06M05.00S,2024-11-04T02:05:56.7Z,3,REGULAR,substitution,in,[],1630230,,,1610612742,81,52,2024-11-04T02:08:44Z,4210000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT06M05.00S,2024-11-04T02:05:56.7Z,3,REGULAR,substitution,in,[],1628371,,,1610612742,81,52,2024-11-04T02:08:44Z,4220000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT06M05.00S,2024-11-04T02:05:56.7Z,3,REGULAR,substitution,in,[],1641724,,,1610612742,81,52,2024-11-04T02:08:44Z,4230000,False,,,0,,SUB in: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT06M05.00S,2024-11-04T02:09:05.1Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629029,,,1610612742,81,52,2024-11-04T02:09:05Z,4240000,False,,,0,,MISS L. Dončić Free Throw 1 of 2,[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
430,PT06M05.00S,2024-11-04T02:09:05.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,81,52,2024-11-04T02:09:05Z,4250000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,429.0,,,,,,,,,,,
431,PT06M05.00S,2024-11-04T02:09:23.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629029,,,1610612742,82,52,2024-11-04T02:09:23Z,4260000,False,,,0,,L. Dončić Free Throw 2 of 2 (28 PTS),[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,,,,Made,28.0,,,,,,,,,,,,,,,,,
