actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
341,PT08M10.00S,2024-02-10T21:51:55.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631093,88.25558475689881,41.66666666666667,1610612765,51,64,2024-02-10T21:52:48Z,3350000,False,-42.0,58.0,1,right,MISS J. Ivey 7' floating Shot,[1631093],1610612765.0,DET,floating,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,7.14,Missed,,,,,,,,,,,,,,,,,,
342,PT08M08.00S,2024-02-10T21:51:57.8Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,51,64,2024-02-10T21:52:00Z,3360000,False,,,0,,I. Zubac REBOUND (Off:0 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,341.0,,,,,3.0,3.0,0.0,,,,,,,,
343,PT08M05.00S,2024-02-10T21:52:05.6Z,3,REGULAR,foul,personal,[],1641709,,,1610612746,51,64,2024-02-10T21:52:14Z,3370000,False,,,0,,A. Thompson personal FOUL (2 PF),"[1641709, 202331]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,202901.0,,,,2.0,0.0,George,202331.0
345,PT08M00.00S,2024-02-10T21:52:34.1Z,3,REGULAR,3pt,Jump Shot,[],202331,29.25427069645204,25.735294117647058,1610612746,54,64,2024-02-10T21:52:46Z,3390000,False,121.0,222.0,1,left,P. George 25' 3PT step back (18 PTS) (I. Zubac 1 AST),"[202331, 1627826]",1610612746.0,LAC,step back,,,George,P. George,,,,,Above the Break 3,24+ Right Center,25.34,Made,,,,18.0,I. Zubac,1627826.0,1.0,,,,,,,,,,,
347,PT07M33.00S,2024-02-10T21:53:00.9Z,3,REGULAR,turnover,bad pass,[],1631093,,,1610612765,54,64,2024-02-10T21:53:05Z,3410000,False,,,0,,J. Ivey bad pass TURNOVER (3 TO),"[1631093, 201935]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,3.0,Harden,201935.0,,,,
348,PT07M33.00S,2024-02-10T21:53:00.9Z,3,REGULAR,steal,,[],201935,,,1610612746,54,64,2024-02-10T21:53:02Z,3420000,False,,,0,,J. Harden STEAL (1 STL),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
349,PT07M30.00S,2024-02-10T21:53:06.6Z,3,REGULAR,foul,personal,['2freethrow'],1630595,,,1610612746,54,64,2024-02-10T21:53:17Z,3430000,False,,,0,,C. Cunningham shooting personal FOUL (2 PF) (Mann 2 FT),"[1630595, 1629611]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2002.0,,,,2.0,0.0,Mann,1629611.0
351,PT07M30.00S,2024-02-10T21:53:33.3Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629611,,,1610612746,55,64,2024-02-10T21:53:33Z,3450000,False,,,0,,T. Mann Free Throw 1 of 2 (1 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,Made,,,,1.0,,,,,,,,,,,,,,
352,PT07M30.00S,2024-02-10T21:53:46.1Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629611,,,1610612746,56,64,2024-02-10T21:53:46Z,3460000,False,,,0,,T. Mann Free Throw 2 of 2 (2 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,Made,,,,2.0,,,,,,,,,,,,,,
353,PT07M10.00S,2024-02-10T21:54:07.5Z,3,REGULAR,3pt,Jump Shot,[],203488,75.64060446780552,89.4607843137255,1610612765,56,64,2024-02-10T21:54:20Z,3470000,False,197.0,176.0,1,right,MISS M. Muscala 26' 3PT,[203488],1610612765.0,DET,,,,Muscala,M. Muscala,,,,,Above the Break 3,24+ Right Center,26.47,Missed,,,,,,,,,,,,,,,,,,
354,PT07M08.00S,2024-02-10T21:54:09.5Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,56,64,2024-02-10T21:54:20Z,3480000,False,,,0,,I. Zubac REBOUND (Off:0 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Right Center,,,,,353.0,,,,,4.0,4.0,0.0,,,,,,,,
355,PT07M04.00S,2024-02-10T21:54:17.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203488,,,1610612746,56,64,2024-02-10T21:54:42Z,3490000,False,,,0,,M. Muscala shooting personal FOUL (1 PF) (Leonard 2 FT),"[203488, 202695]",1610612765.0,DET,shooting,,,Muscala,M. Muscala,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202901.0,,,,1.0,0.0,Leonard,202695.0
357,PT07M04.00S,2024-02-10T21:54:43.7Z,3,REGULAR,freethrow,1 of 2,[],202695,,,1610612746,57,64,2024-02-10T21:54:43Z,3510000,False,,,0,,K. Leonard Free Throw 1 of 2 (12 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,,,,12.0,,,,,,,,,,,,,,
358,PT07M04.00S,2024-02-10T21:54:44.5Z,3,REGULAR,substitution,out,[],203488,,,1610612746,57,64,2024-02-10T21:54:47Z,3520000,False,,,0,,SUB out: M. Muscala,[203488],1610612765.0,DET,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT07M04.00S,2024-02-10T21:54:44.5Z,3,REGULAR,substitution,in,[],1631323,,,1610612746,57,64,2024-02-10T21:54:47Z,3530000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT07M04.00S,2024-02-10T21:55:01.8Z,3,REGULAR,freethrow,2 of 2,[],202695,,,1610612746,58,64,2024-02-10T21:55:01Z,3540000,False,,,0,,K. Leonard Free Throw 2 of 2 (13 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,,,,13.0,,,,,,,,,,,,,,
361,PT06M48.00S,2024-02-10T21:55:18.4Z,3,REGULAR,3pt,Jump Shot,[],1631323,83.39356110381078,96.81372549019608,1610612765,58,64,2024-02-10T21:55:26Z,3550000,False,234.0,104.0,1,right,MISS S. Fontecchio 25' 3PT,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,25.6,Missed,,,,,,,,,,,,,,,,,,
362,PT06M46.00S,2024-02-10T21:55:20.4Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,58,64,2024-02-10T21:55:26Z,3560000,False,,,0,,I. Zubac REBOUND (Off:0 Def:5),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Right Center,,,,,361.0,,,,,5.0,5.0,0.0,,,,,,,,
363,PT06M33.00S,2024-02-10T21:55:34.2Z,3,REGULAR,turnover,bad pass,[],201935,,,1610612746,58,64,2024-02-10T21:56:57Z,3570000,False,,,0,,J. Harden bad pass TURNOVER (4 TO),"[201935, 1641709]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,4.0,Thompson,1641709.0,,,,
364,PT06M33.00S,2024-02-10T21:55:34.2Z,3,REGULAR,steal,,[],1641709,,,1610612765,58,64,2024-02-10T21:55:36Z,3580000,False,,,0,,A. Thompson STEAL (2 STL),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
365,PT06M29.00S,2024-02-10T21:55:37.6Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641709,94.30026281208936,51.9607843137255,1610612765,58,66,2024-02-10T21:55:48Z,3590000,False,10.0,1.0,1,right,A. Thompson running alley-oop DUNK (8 PTS) (C. Cunningham 8 AST),"[1641709, 1630595]",1610612765.0,DET,running alley-oop,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.99,Made,,,,8.0,C. Cunningham,1630595.0,8.0,,,,,,,,,,,
367,PT06M16.00S,2024-02-10T21:55:54.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631093,,,1610612746,58,66,2024-02-10T21:56:30Z,3610000,False,,,0,,J. Ivey personal FOUL (1 PF) (Zubac 2 FT),"[1631093, 1627826]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,202901.0,,,,1.0,0.0,Zubac,1627826.0
369,PT06M16.00S,2024-02-10T21:56:29.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,58,66,2024-02-10T21:56:29Z,3630000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT06M16.00S,2024-02-10T21:59:18.6Z,3,REGULAR,freethrow,1 of 2,[],1627826,,,1610612746,59,66,2024-02-10T21:59:18Z,3640000,False,,,0,,I. Zubac Free Throw 1 of 2 (5 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Made,,,,5.0,,,,,,,,,,,,,,
371,PT06M16.00S,2024-02-10T21:59:35.8Z,3,REGULAR,freethrow,2 of 2,[],1627826,,,1610612746,60,66,2024-02-10T21:59:35Z,3650000,False,,,0,,I. Zubac Free Throw 2 of 2 (6 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Made,,,,6.0,,,,,,,,,,,,,,
372,PT05M54.00S,2024-02-10T21:59:59.5Z,3,REGULAR,3pt,Jump Shot,[],1631093,71.69842312746385,80.3921568627451,1610612765,60,69,2024-02-10T22:00:04Z,3660000,False,152.0,214.0,1,right,J. Ivey 26' 3PT step back (19 PTS) (A. Thompson 4 AST),"[1631093, 1641709]",1610612765.0,DET,step back,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,26.21,Made,,,,19.0,A. Thompson,1641709.0,4.0,,,,,,,,,,,
374,PT05M36.00S,2024-02-10T22:00:17.3Z,3,REGULAR,3pt,Jump Shot,[],202331,27.677398160315374,82.84313725490196,1610612746,60,69,2024-02-10T22:00:21Z,3680000,False,-164.0,208.0,1,left,MISS P. George 26' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,26.48,Missed,,,,,,,,,,,,,,,,,,
375,PT05M34.00S,2024-02-10T22:00:19.3Z,3,REGULAR,rebound,defensive,[],1641709,,,1610612765,60,69,2024-02-10T22:00:21Z,3690000,False,,,0,,A. Thompson REBOUND (Off:3 Def:4),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,374.0,,,,,7.0,4.0,3.0,,,,,,,,
376,PT05M25.00S,2024-02-10T22:00:29.5Z,3,REGULAR,turnover,bad pass,[],1641709,,,1610612765,60,69,2024-02-10T22:00:33Z,3700000,False,,,0,,A. Thompson bad pass TURNOVER (1 TO),"[1641709, 202331]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,1.0,George,202331.0,,,,
377,PT05M25.00S,2024-02-10T22:00:29.5Z,3,REGULAR,steal,,[],202331,,,1610612746,60,69,2024-02-10T22:00:31Z,3710000,False,,,0,,P. George STEAL (1 STL),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
378,PT05M11.00S,2024-02-10T22:00:43.8Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],201935,21.23850197109067,68.13725490196079,1610612746,62,69,2024-02-10T22:00:48Z,3720000,False,-91.0,147.0,1,left,J. Harden 17' step back Jump Shot (5 PTS) (P. George 2 AST),"[201935, 202331]",1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Mid-Range,16-24 Left Center,17.28,Made,,,,5.0,P. George,202331.0,2.0,,,,,,,,,,,
380,PT04M56.00S,2024-02-10T22:00:58.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631093,91.27792378449409,47.794117647058826,1610612765,62,71,2024-02-10T22:01:02Z,3740000,False,-11.0,29.0,1,right,J. Ivey driving Layup (21 PTS),[1631093],1610612765.0,DET,driving,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,3.15,Made,,,,21.0,,,,,,,,,,,,,,
381,PT04M48.00S,2024-02-10T22:01:06.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202695,7.440867279894875,49.50980392156863,1610612746,62,71,2024-02-10T22:01:11Z,3750000,False,2.0,17.0,1,left,MISS K. Leonard driving reverse Layup,[202695],1610612746.0,LAC,driving reverse,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,1.76,Missed,,,,,,,,,,,,,,,,,,
382,PT04M46.00S,2024-02-10T22:01:08.2Z,3,REGULAR,rebound,defensive,[],1631105,,,1610612765,62,71,2024-02-10T22:01:11Z,3760000,False,,,0,,J. Duren REBOUND (Off:1 Def:10),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,381.0,,,,,11.0,10.0,1.0,,,,,,,,
383,PT04M43.00S,2024-02-10T22:01:11.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631093,74.98357424441524,12.009803921568627,1610612765,62,71,2024-02-10T22:02:44Z,3770000,False,-190.0,183.0,1,right,MISS J. Ivey 26' running 3PT,[1631093],1610612765.0,DET,running,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,26.36,Missed,,,,,,,,,,,,,,,,,,
384,PT04M37.00S,2024-02-10T22:01:17.1Z,3,REGULAR,rebound,defensive,[],201935,,,1610612746,62,71,2024-02-10T22:01:20Z,3780000,False,,,0,,J. Harden REBOUND (Off:0 Def:4),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,,,383.0,,,,,4.0,4.0,0.0,,,,,,,,
385,PT04M34.00S,2024-02-10T22:01:20.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202331,5.995400788436268,49.754901960784316,1610612746,62,71,2024-02-10T22:01:29Z,3790000,False,1.0,4.0,1,left,MISS P. George running Layup - blocked,"[202331, 1630595]",1610612746.0,LAC,running,,,George,P. George,,,,,Restricted Area,0-8 Center,0.41,Missed,Cunningham,1630595.0,,,,,,,,,,,,,,,,
386,PT04M34.00S,2024-02-10T22:01:20.0Z,3,REGULAR,block,,[],1630595,,,1610612746,62,71,2024-02-10T22:01:23Z,3800000,False,,,0,,C. Cunningham BLOCK (1 BLK),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
387,PT04M34.00S,2024-02-10T22:01:20.0Z,3,REGULAR,rebound,defensive,[],1630595,,,1610612765,62,71,2024-02-10T22:01:29Z,3810000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:5),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,385.0,,,,,5.0,5.0,0.0,,,,,,,,
388,PT04M34.00S,2024-02-10T22:01:26.2Z,3,REGULAR,foul,personal,[],1629611,,,1610612765,62,71,2024-02-10T22:01:38Z,3820000,False,,,0,,T. Mann personal FOUL (1 PF),"[1629611, 1631323]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,202901.0,,,,1.0,0.0,Fontecchio,1631323.0
390,PT04M34.00S,2024-02-10T22:01:45.0Z,3,REGULAR,foul,technical,['1freethrow'],202331,,,1610612765,62,71,2024-02-10T22:01:56Z,3840000,False,,,0,,P. George technical FOUL (1 Tech),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,2003.0,,,,2.0,1.0,,
391,PT04M34.00S,2024-02-10T22:02:04.6Z,3,REGULAR,freethrow,1 of 1,[],1630595,,,1610612765,62,72,2024-02-10T22:02:04Z,3850000,False,,,0,,C. Cunningham technical Free Throw 1 of 1 (10 PTS),[1630595],1610612765.0,DET,technical,,,Cunningham,C. Cunningham,,,,,,,,Made,,,,10.0,,,,,,,,,,,,,,
392,PT04M34.00S,2024-02-10T22:02:05.6Z,3,REGULAR,substitution,out,[],202331,,,1610612765,62,72,2024-02-10T22:02:20Z,3860000,False,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT04M34.00S,2024-02-10T22:02:05.6Z,3,REGULAR,substitution,out,[],1627826,,,1610612765,62,72,2024-02-10T22:02:20Z,3870000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT04M34.00S,2024-02-10T22:02:05.6Z,3,REGULAR,substitution,out,[],1641709,,,1610612765,62,72,2024-02-10T22:02:20Z,3880000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT04M34.00S,2024-02-10T22:02:05.6Z,3,REGULAR,substitution,in,[],201566,,,1610612765,62,72,2024-02-10T22:02:20Z,3890000,False,,,0,,SUB in: R. Westbrook,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT04M34.00S,2024-02-10T22:02:05.6Z,3,REGULAR,substitution,in,[],1626181,,,1610612765,62,72,2024-02-10T22:02:20Z,3900000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT04M34.00S,2024-02-10T22:02:05.6Z,3,REGULAR,substitution,in,[],1628972,,,1610612765,62,72,2024-02-10T22:02:20Z,3910000,False,,,0,,SUB in: T. Brown Jr.,[1628972],1610612765.0,DET,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT04M16.00S,2024-02-10T22:02:37.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1631105,87.33574244415243,51.9607843137255,1610612765,62,72,2024-02-10T22:02:41Z,3920000,False,10.0,67.0,1,right,MISS J. Duren 6' Hook,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,6.72,Missed,,,,,,,,,,,,,,,,,,
399,PT04M14.00S,2024-02-10T22:02:39.7Z,3,REGULAR,rebound,defensive,[],202695,,,1610612746,62,72,2024-02-10T22:02:41Z,3930000,False,,,0,,K. Leonard REBOUND (Off:0 Def:3),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,,398.0,,,,,3.0,3.0,0.0,,,,,,,,
400,PT04M04.00S,2024-02-10T22:02:49.6Z,3,REGULAR,3pt,Jump Shot,[],201935,30.305519053876477,76.9607843137255,1610612746,65,72,2024-02-10T22:02:54Z,3940000,False,-135.0,232.0,1,left,J. Harden 26' 3PT step back (8 PTS),[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,26.87,Made,,,,8.0,,,,,,,,,,,,,,
401,PT03M48.00S,2024-02-10T22:03:09.4Z,3,REGULAR,foul,personal,[],1629611,,,1610612765,65,72,2024-02-10T22:03:15Z,3950000,False,,,0,,T. Mann personal FOUL (2 PF),"[1629611, 1631105]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,2003.0,,,,2.0,0.0,Duren,1631105.0
403,PT03M48.00S,2024-02-10T22:03:20.5Z,3,REGULAR,substitution,out,[],1629611,,,1610612765,65,72,2024-02-10T22:03:23Z,3970000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT03M48.00S,2024-02-10T22:03:20.5Z,3,REGULAR,substitution,in,[],1629599,,,1610612765,65,72,2024-02-10T22:03:23Z,3980000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT03M36.00S,2024-02-10T22:03:41.1Z,3,REGULAR,3pt,Jump Shot,[],1628972,86.15308804204993,95.09803921568627,1610612765,65,72,2024-02-10T22:03:46Z,3990000,False,225.0,78.0,1,right,MISS T. Brown Jr. 3PT,[1628972],1610612765.0,DET,,,,Brown Jr.,T. Brown Jr.,,,,,Right Corner 3,24+ Right,23.85,Missed,,,,,,,,,,,,,,,,,,
406,PT03M33.00S,2024-02-10T22:03:44.1Z,3,REGULAR,rebound,defensive,[],201935,,,1610612746,65,72,2024-02-10T22:03:46Z,4000000,False,,,0,,J. Harden REBOUND (Off:0 Def:5),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Right Corner 3,24+ Right,,,,,405.0,,,,,5.0,5.0,0.0,,,,,,,,
407,PT03M26.00S,2024-02-10T22:03:50.4Z,3,REGULAR,turnover,lost ball,[],201935,,,1610612746,65,72,2024-02-10T22:03:53Z,4010000,False,,,0,,J. Harden lost ball TURNOVER (5 TO),"[201935, 1631323]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,5.0,Fontecchio,1631323.0,,,,
408,PT03M26.00S,2024-02-10T22:03:50.4Z,3,REGULAR,steal,,[],1631323,,,1610612765,65,72,2024-02-10T22:03:52Z,4020000,False,,,0,,S. Fontecchio STEAL (1 STL),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
409,PT03M25.00S,2024-02-10T22:03:54.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631323,92.32917214191852,50.245098039215684,1610612765,65,74,2024-02-10T22:05:31Z,4030000,False,1.0,20.0,1,right,S. Fontecchio running finger roll Layup (12 PTS) (C. Cunningham 9 AST),"[1631323, 1630595]",1610612765.0,DET,running finger roll,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,1.96,Made,,,,12.0,C. Cunningham,1630595.0,9.0,,,,,,,,,,,
411,PT03M25.00S,2024-02-10T22:04:00.1Z,3,REGULAR,foul,personal,['1freethrow'],201566,,,1610612765,65,74,2024-02-10T22:04:12Z,4050000,False,,,0,,R. Westbrook shooting personal FOUL (1 PF) (Fontecchio 1 FT),"[201566, 1631323]",1610612746.0,LAC,shooting,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202901.0,,,,1.0,0.0,Fontecchio,1631323.0
413,PT03M25.00S,2024-02-10T22:04:06.6Z,3,REGULAR,substitution,out,[],1630595,,,1610612765,65,74,2024-02-10T22:04:42Z,4070000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT03M25.00S,2024-02-10T22:04:06.6Z,3,REGULAR,substitution,in,[],1631204,,,1610612765,65,74,2024-02-10T22:04:42Z,4080000,False,,,0,,SUB in: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT03M25.00S,2024-02-10T22:04:19.0Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1631323,,,1610612765,65,75,2024-02-10T22:04:19Z,4090000,False,,,0,,S. Fontecchio Free Throw 1 of 1 (13 PTS),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,Made,,,,13.0,,,,,,,,,,,,,,
416,PT03M13.00S,2024-02-10T22:04:35.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],202695,9.017739816031538,51.71568627450981,1610612746,67,75,2024-02-10T22:04:42Z,4100000,False,-9.0,32.0,1,left,K. Leonard driving DUNK (15 PTS),[202695],1610612746.0,LAC,driving,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,3.34,Made,,,,15.0,,,,,,,,,,,,,,
417,PT03M04.00S,2024-02-10T22:04:44.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,91.5407358738502,50.49019607843137,1610612765,67,77,2024-02-10T22:04:49Z,4110000,False,2.0,27.0,1,right,J. Duren cutting DUNK (10 PTS) (J. Ivey 2 AST),"[1631105, 1631093]",1610612765.0,DET,cutting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,2.71,Made,,,,10.0,J. Ivey,1631093.0,2.0,,,,,,,,,,,
419,PT02M51.00S,2024-02-10T22:04:57.4Z,3,REGULAR,3pt,Jump Shot,[],202695,28.465834428383708,18.38235294117647,1610612746,70,77,2024-02-10T22:07:27Z,4130000,False,158.0,215.0,1,left,K. Leonard 26' 3PT pullup (18 PTS),[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,26.7,Made,,,,18.0,,,,,,,,,,,,,,
420,PT02M28.00S,2024-02-10T22:05:21.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631093,91.80354796320631,47.05882352941176,1610612765,70,77,2024-02-10T22:05:27Z,4140000,False,-15.0,25.0,1,right,MISS J. Ivey driving bank Shot,[1631093],1610612765.0,DET,driving bank,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,2.86,Missed,,,,,,,,,,,,,,,,,,
421,PT02M26.00S,2024-02-10T22:05:23.0Z,3,REGULAR,rebound,defensive,[],1626181,,,1610612746,70,77,2024-02-10T22:05:27Z,4150000,False,,,0,,N. Powell REBOUND (Off:0 Def:2),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,,420.0,,,,,2.0,2.0,0.0,,,,,,,,
422,PT02M21.00S,2024-02-10T22:05:27.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626181,7.440867279894875,56.86274509803921,1610612746,70,77,2024-02-10T22:05:43Z,4160000,False,-34.0,17.0,1,left,MISS N. Powell running Layup - blocked,"[1626181, 1631105]",1610612746.0,LAC,running,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,3.85,Missed,Duren,1631105.0,,,,,,,,,,,,,,,,
423,PT02M21.00S,2024-02-10T22:05:27.6Z,3,REGULAR,block,,[],1631105,,,1610612746,70,77,2024-02-10T22:05:30Z,4170000,False,,,0,,J. Duren BLOCK (1 BLK),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
