actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
170,PT12M00.00S,2023-10-26T03:11:59.1Z,2,REGULAR,substitution,out,['startperiod'],201587,,,1610612757,29,20,2023-10-26T03:12:26Z,1690000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2023-10-26T03:11:59.1Z,2,REGULAR,substitution,out,['startperiod'],1641739,,,1610612757,29,20,2023-10-26T03:12:26Z,1700000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2023-10-26T03:11:59.1Z,2,REGULAR,substitution,in,['startperiod'],201566,,,1610612757,29,20,2023-10-26T03:12:26Z,1710000,False,,,0,,SUB in: R. Westbrook,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2023-10-26T03:11:59.1Z,2,REGULAR,substitution,in,['startperiod'],202331,,,1610612757,29,20,2023-10-26T03:12:26Z,1720000,False,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2023-10-26T03:11:59.1Z,2,REGULAR,substitution,in,['startperiod'],1629028,,,1610612757,29,20,2023-10-26T03:12:26Z,1730000,False,,,0,,SUB in: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2023-10-26T03:12:35.8Z,2,REGULAR,period,start,[],0,,,1610612746,29,20,2023-10-26T03:12:35Z,1740000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2023-10-26T03:12:41.1Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612746,29,20,2023-10-26T03:13:36Z,1750000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612746.0,LAC,,,,,,,,,,,,202056.0,,,,,,,,,,,,,,,,,,,
177,PT11M37.00S,2023-10-26T03:12:58.6Z,2,REGULAR,2pt,Jump Shot,[],202331,80.20696452036793,22.549019607843135,1610612746,29,20,2023-10-26T03:13:06Z,1760000,False,-137.0,134.0,1,right,MISS P. George 19' fadeaway Shot,[202331],1610612746.0,LAC,fadeaway,,,George,P. George,,,,,Mid-Range,16-24 Left Center,,,19.16,Missed,,,,,,,,,,,,,,,,
178,PT11M34.00S,2023-10-26T03:13:01.6Z,2,REGULAR,rebound,defensive,[],1627763,,,1610612757,29,20,2023-10-26T03:13:06Z,1770000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:1),[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,Mid-Range,16-24 Left Center,,,,,177.0,1.0,1.0,0.0,,,,,,,,,,,,
179,PT11M24.00S,2023-10-26T03:13:11.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,13.32128777923785,50.49019607843137,1610612757,29,22,2023-10-26T03:13:24Z,1780000,False,-2.0,73.0,1,left,D. Ayton 7' floating Jump Shot (2 PTS) (M. Brogdon 1 AST),"[1629028, 1627763]",1610612757.0,POR,floating,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,7.27,Made,,,,,,,2.0,M. Brogdon,1627763.0,1.0,,,,,,
181,PT11M11.00S,2023-10-26T03:13:23.7Z,2,REGULAR,3pt,Jump Shot,[],201566,72.32260183968462,87.00980392156862,1610612746,32,22,2023-10-26T03:13:33Z,1800000,False,185.0,208.0,1,right,R. Westbrook 27' 3PT  (7 PTS) (N. Powell 1 AST),"[201566, 1626181]",1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,27.81,Made,,,,,,,7.0,N. Powell,1626181.0,1.0,,,,,,
183,PT10M57.00S,2023-10-26T03:13:38.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,11.218791064388967,50.73529411764706,1610612757,32,22,2023-10-26T03:13:48Z,1820000,False,-4.0,53.0,1,left,MISS M. Brogdon driving Layup,[1627763],1610612757.0,POR,driving,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),0-8 Center,,,5.31,Missed,,,,,,,,,,,,,,,,
184,PT10M55.00S,2023-10-26T03:13:40.7Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612746,32,22,2023-10-26T03:13:48Z,1830000,False,,,0,,N. Powell REBOUND (Off:0 Def:1),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,183.0,1.0,1.0,0.0,,,,,,,,,,,,
185,PT10M51.00S,2023-10-26T03:13:43.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",201566,93.34756898817345,50.49019607843137,1610612746,34,22,2023-10-26T03:13:59Z,1840000,False,2.0,10.0,1,right,R. Westbrook running DUNK (9 PTS) (B. Hyland 1 AST),"[201566, 1630538]",1610612746.0,LAC,running,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,1.03,Made,,,,,,,9.0,B. Hyland,1630538.0,1.0,,,,,,
187,PT10M34.00S,2023-10-26T03:14:00.9Z,2,REGULAR,2pt,Jump Shot,[],1629014,20.942838370565042,75.73529411764706,1610612757,34,24,2023-10-26T03:14:36Z,1860000,False,-129.0,144.0,1,left,A. Simons 19' step back Jump Shot (4 PTS) (S. Sharpe 2 AST),"[1629014, 1631101]",1610612757.0,POR,step back,,,Simons,A. Simons,,,,,Mid-Range,16-24 Left Center,,,19.34,Made,,,,,,,4.0,S. Sharpe,1631101.0,2.0,,,,,,
188,PT10M16.00S,2023-10-26T03:14:21.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630538,94.66162943495401,48.774509803921575,1610612746,36,24,2023-10-26T03:14:33Z,1870000,False,-6.0,-2.0,1,right,B. Hyland cutting Layup (5 PTS) (P. George 3 AST),"[1630538, 202331]",1610612746.0,LAC,cutting,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,,,0.65,Made,,,,,,,5.0,P. George,202331.0,3.0,,,,,,
190,PT10M16.00S,2023-10-26T03:14:25.1Z,2,REGULAR,violation,defensive goaltending,[],1629028,,,1610612746,36,24,2023-10-26T03:14:33Z,1890000,False,,,0,,D. Ayton defensive goaltending VIOLATION,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,201639.0,,,,,,,,,,,,,,,,,,,
191,PT10M07.00S,2023-10-26T03:14:41.6Z,2,REGULAR,3pt,Jump Shot,[],1629014,34.60906701708278,59.31372549019608,1610612757,36,27,2023-10-26T03:14:46Z,1900000,False,-47.0,273.0,1,left,A. Simons 27' 3PT  (7 PTS) (M. Brogdon 2 AST),"[1629014, 1627763]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,,,27.68,Made,,,,,,,7.0,M. Brogdon,1627763.0,2.0,,,,,,
194,PT09M49.00S,2023-10-26T03:15:02.4Z,2,REGULAR,foul,personal,[],1631101,,,1610612746,36,27,2023-10-26T03:15:09Z,1920000,False,,,0,,S. Sharpe personal FOUL (2 PF),"[1631101, 1630538]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),8-16 Left,201639.0,,,,,,,,,,,,,,2.0,0.0,Hyland,1630538.0,,
196,PT09M41.00S,2023-10-26T03:15:29.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,90.45663600525624,61.76470588235294,1610612746,38,27,2023-10-26T03:15:39Z,1940000,False,59.0,37.0,1,right,P. George 6' driving floating Jump Shot (4 PTS) (R. Westbrook 5 AST),"[202331, 201566]",1610612746.0,LAC,driving floating,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,,,6.96,Made,,,,,,,4.0,R. Westbrook,201566.0,5.0,,,,,,
198,PT09M24.00S,2023-10-26T03:15:45.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631101,19.628777923784497,46.32352941176471,1610612757,38,29,2023-10-26T03:16:22Z,1960000,False,18.0,132.0,1,left,S. Sharpe 13' pullup Jump Shot (9 PTS),[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,,,13.33,Made,,,,,,,9.0,,,,,,,,,
199,PT09M05.00S,2023-10-26T03:16:04.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203486,92.16491458607096,50.0,1610612746,40,29,2023-10-26T03:16:16Z,1970000,False,0.0,21.0,1,right,M. Plumlee reverse Layup (4 PTS) (B. Hyland 2 AST),"[203486, 1630538]",1610612746.0,LAC,reverse,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,2.11,Made,,,,,,,4.0,B. Hyland,1630538.0,2.0,,,,,,
201,PT08M51.00S,2023-10-26T03:16:19.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629057,7.933639947437584,53.67647058823529,1610612757,40,31,2023-10-26T03:16:24Z,1990000,False,-18.0,22.0,1,left,R. Williams III alley-oop DUNK (2 PTS) (A. Simons 2 AST),"[1629057, 1629014]",1610612757.0,POR,alley-oop,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,2.88,Made,,,,,,,2.0,A. Simons,1629014.0,2.0,,,,,,
203,PT08M36.00S,2023-10-26T03:16:37.2Z,2,REGULAR,foul,personal,[],1629014,,,1610612746,40,31,2023-10-26T03:16:43Z,2010000,False,,,0,,A. Simons personal FOUL (1 PF),"[1629014, 1626181]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,1155.0,,,,,,,,,,,,,,1.0,0.0,Powell,1626181.0,,
205,PT08M36.00S,2023-10-26T03:16:42.7Z,2,REGULAR,substitution,out,[],1631101,,,1610612746,40,31,2023-10-26T03:16:45Z,2030000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M36.00S,2023-10-26T03:16:42.7Z,2,REGULAR,substitution,in,[],1630703,,,1610612746,40,31,2023-10-26T03:16:45Z,2040000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M31.00S,2023-10-26T03:16:59.1Z,2,REGULAR,turnover,bad pass,[],201566,,,1610612746,40,31,2023-10-26T03:17:04Z,2050000,False,,,0,,R. Westbrook bad pass TURNOVER (1 TO),"[201566, 1629028]",1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Left,,1.0,,,,,,,,,,,,,,,,,Ayton,1629028.0
208,PT08M31.00S,2023-10-26T03:16:59.1Z,2,REGULAR,steal,,[],1629028,,,1610612757,40,31,2023-10-26T03:17:01Z,2060000,False,,,0,,D. Ayton STEAL (2 STL),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
209,PT08M28.00S,2023-10-26T03:17:03.4Z,2,REGULAR,foul,personal,['2freethrow'],201566,,,1610612757,40,31,2023-10-26T03:17:10Z,2070000,False,,,0,,R. Westbrook shooting personal FOUL (2 PF) (Simons 2 FT),"[201566, 1629014]",1610612746.0,LAC,shooting,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,1155.0,,,,,,,,,,,,,,2.0,0.0,Simons,1629014.0,,
211,PT08M28.00S,2023-10-26T03:17:31.8Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629014,,,1610612757,40,32,2023-10-26T03:17:31Z,2090000,False,,,0,,A. Simons Free Throw 1 of 2 (8 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,Made,,,,,,,8.0,,,,,,,,,
212,PT08M28.00S,2023-10-26T03:17:51.7Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629014,,,1610612757,40,33,2023-10-26T03:17:51Z,2100000,False,,,0,,A. Simons Free Throw 2 of 2 (9 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,Made,,,,,,,9.0,,,,,,,,,
213,PT08M13.00S,2023-10-26T03:18:11.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202331,90.5880420499343,52.94117647058824,1610612746,42,33,2023-10-26T03:18:17Z,2110000,False,15.0,36.0,1,right,P. George driving Layup (6 PTS) (M. Plumlee 1 AST),"[202331, 203486]",1610612746.0,LAC,driving,,,George,P. George,,,,,Restricted Area,0-8 Center,,,3.89,Made,,,,,,,6.0,M. Plumlee,203486.0,1.0,,,,,,
215,PT08M02.00S,2023-10-26T03:18:21.5Z,2,REGULAR,2pt,Jump Shot,[],1629057,14.635348226018394,22.794117647058826,1610612757,42,33,2023-10-26T03:18:27Z,2130000,False,136.0,85.0,1,left,MISS R. Williams III 16' Jump Shot,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Mid-Range,8-16 Right,,,16.04,Missed,,,,,,,,,,,,,,,,
216,PT08M00.00S,2023-10-26T03:18:23.5Z,2,REGULAR,rebound,defensive,[],201566,,,1610612746,42,33,2023-10-26T03:18:27Z,2140000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Right,,,,,215.0,1.0,1.0,0.0,,,,,,,,,,,,
217,PT07M50.00S,2023-10-26T03:18:34.7Z,2,REGULAR,3pt,Jump Shot,[],202331,66.5407358738502,52.69607843137255,1610612746,45,33,2023-10-26T03:18:38Z,2150000,False,13.0,262.0,1,right,P. George 26' 3PT  (9 PTS) (B. Hyland 3 AST),"[202331, 1630538]",1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Center,,,26.23,Made,,,,,,,9.0,B. Hyland,1630538.0,3.0,,,,,,
219,PT07M34.00S,2023-10-26T03:18:49.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627763,11.218791064388967,61.029411764705884,1610612757,45,33,2023-10-26T03:18:56Z,2170000,False,-55.0,53.0,1,left,MISS M. Brogdon 7' fadeaway bank Shot,[1627763],1610612757.0,POR,fadeaway bank,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),0-8 Center,,,7.65,Missed,,,,,,,,,,,,,,,,
220,PT07M30.00S,2023-10-26T03:18:53.5Z,2,REGULAR,rebound,offensive,[],1629057,,,1610612757,45,33,2023-10-26T03:18:53Z,2180000,False,,,0,,R. Williams III REBOUND (Off:1 Def:1),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),0-8 Center,,,,,219.0,2.0,1.0,1.0,,,,,,,,,,,,
221,PT07M30.00S,2023-10-26T03:18:53.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629057,5.590000152587891,50.0,1610612757,45,35,2023-10-26T03:18:59Z,2190000,False,0.0,0.0,1,left,R. Williams III tip Layup (4 PTS),[1629057],1610612757.0,POR,tip,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,0.0,Made,,,,,,,4.0,,,,,,,,,
222,PT07M23.00S,2023-10-26T03:19:01.4Z,2,REGULAR,3pt,Jump Shot,[],1630538,70.08869908015768,82.84313725490196,1610612746,48,35,2023-10-26T03:19:06Z,2200000,False,164.0,229.0,1,right,B. Hyland 28' 3PT  (8 PTS) (R. Westbrook 6 AST),"[1630538, 201566]",1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Right Center,,,28.15,Made,,,,,,,8.0,R. Westbrook,201566.0,6.0,,,,,,
224,PT07M21.00S,2023-10-26T03:19:07.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,48,35,2023-10-26T03:19:07Z,2220000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M21.00S,2023-10-26T03:22:06.5Z,2,REGULAR,substitution,out,[],1626181,,,1610612757,48,35,2023-10-26T03:22:18Z,2230000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M21.00S,2023-10-26T03:22:06.5Z,2,REGULAR,substitution,out,[],1627763,,,1610612757,48,35,2023-10-26T03:22:18Z,2240000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M21.00S,2023-10-26T03:22:06.5Z,2,REGULAR,substitution,out,[],1629057,,,1610612757,48,35,2023-10-26T03:22:18Z,2250000,False,,,0,,SUB out: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M21.00S,2023-10-26T03:22:06.5Z,2,REGULAR,substitution,in,[],202695,,,1610612757,48,35,2023-10-26T03:22:18Z,2260000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M21.00S,2023-10-26T03:22:06.5Z,2,REGULAR,substitution,in,[],203924,,,1610612757,48,35,2023-10-26T03:22:18Z,2270000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M21.00S,2023-10-26T03:22:06.5Z,2,REGULAR,substitution,in,[],1629680,,,1610612757,48,35,2023-10-26T03:22:18Z,2280000,False,,,0,,SUB in: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M09.00S,2023-10-26T03:22:32.0Z,2,REGULAR,3pt,Jump Shot,[],1629014,32.37516425755584,74.01960784313725,1610612757,48,38,2023-10-26T03:22:53Z,2290000,False,-120.0,252.0,1,left,A. Simons 27' 3PT pullup (12 PTS),[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,27.9,Made,,,,,,,12.0,,,,,,,,,
232,PT06M51.00S,2023-10-26T03:22:49.9Z,2,REGULAR,2pt,Jump Shot,[],202331,85.98883048620237,67.8921568627451,1610612746,50,38,2023-10-26T03:22:55Z,2300000,False,89.0,79.0,1,right,P. George 11' fadeaway Jump Shot (11 PTS),[202331],1610612746.0,LAC,fadeaway,,,George,P. George,,,,,Mid-Range,8-16 Right,,,11.95,Made,,,,,,,11.0,,,,,,,,,
233,PT06M33.00S,2023-10-26T03:23:07.7Z,2,REGULAR,3pt,Jump Shot,[],1629014,33.820630749014455,41.17647058823529,1610612757,50,38,2023-10-26T03:23:13Z,2310000,False,44.0,265.0,1,left,MISS A. Simons 26' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,,,26.9,Missed,,,,,,,,,,,,,,,,
234,PT06M31.00S,2023-10-26T03:23:09.7Z,2,REGULAR,rebound,offensive,[],1629014,,,1610612757,50,38,2023-10-26T03:23:13Z,2320000,False,,,0,,A. Simons REBOUND (Off:1 Def:1),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,,,,,233.0,2.0,1.0,1.0,,,,,,,,,,,,
235,PT06M29.00S,2023-10-26T03:23:12.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630703,27.38173455978975,80.14705882352942,1610612757,50,38,2023-10-26T03:23:18Z,2330000,False,-151.0,205.0,1,left,MISS S. Henderson 25' 3PT,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Left Center,,,25.44,Missed,,,,,,,,,,,,,,,,
236,PT06M25.00S,2023-10-26T03:23:16.8Z,2,REGULAR,rebound,defensive,[],203486,,,1610612746,50,38,2023-10-26T03:23:18Z,2340000,False,,,0,,M. Plumlee REBOUND (Off:2 Def:4),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Left Center,,,,,235.0,6.0,4.0,2.0,,,,,,,,,,,,
237,PT06M22.00S,2023-10-26T03:23:21.5Z,2,REGULAR,foul,personal,['2freethrow'],1629028,,,1610612746,50,38,2023-10-26T03:23:27Z,2350000,False,,,0,,D. Ayton shooting personal FOUL (3 PF) (Plumlee 2 FT),"[1629028, 203486]",1610612757.0,POR,shooting,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,1155.0,,,,,,,,,,,,,,3.0,0.0,Plumlee,203486.0,,
239,PT06M22.00S,2023-10-26T03:23:50.4Z,2,REGULAR,freethrow,1 of 2,[],203486,,,1610612746,51,38,2023-10-26T03:24:11Z,2370000,False,,,0,,M. Plumlee Free Throw 1 of 2 (5 PTS),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,,Made,,,,,,,5.0,,,,,,,,,
240,PT06M22.00S,2023-10-26T03:23:51.3Z,2,REGULAR,substitution,out,[],1630538,,,1610612746,51,38,2023-10-26T03:23:55Z,2380000,False,,,0,,SUB out: B. Hyland,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M22.00S,2023-10-26T03:23:51.3Z,2,REGULAR,substitution,in,[],203496,,,1610612746,51,38,2023-10-26T03:23:55Z,2390000,False,,,0,,SUB in: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M22.00S,2023-10-26T03:23:50.4Z,2,REGULAR,freethrow,2 of 2,[],203486,,,1610612746,51,38,2023-10-26T03:24:11Z,2400000,False,,,0,,MISS M. Plumlee Free Throw 2 of 2,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
243,PT06M19.00S,2023-10-26T03:23:53.4Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612757,51,38,2023-10-26T03:24:11Z,2410000,False,,,0,,D. Ayton REBOUND (Off:0 Def:3),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,242.0,3.0,3.0,0.0,,,,,,,,,,,,
244,PT06M11.00S,2023-10-26T03:24:17.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629014,8.327858081471746,50.49019607843137,1610612757,51,40,2023-10-26T03:24:21Z,2420000,False,-2.0,26.0,1,left,A. Simons driving DUNK (14 PTS),[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,2.59,Made,,,,,,,14.0,,,,,,,,,
245,PT05M57.00S,2023-10-26T03:24:31.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203486,94.26741130091985,41.17647058823529,1610612746,51,40,2023-10-26T03:24:37Z,2430000,False,-44.0,1.0,1,right,MISS M. Plumlee Hook,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,4.41,Missed,,,,,,,,,,,,,,,,
246,PT05M52.00S,2023-10-26T03:24:36.4Z,2,REGULAR,rebound,offensive,[],201566,,,1610612746,51,40,2023-10-26T03:24:37Z,2440000,False,,,0,,R. Westbrook REBOUND (Off:1 Def:1),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,245.0,2.0,1.0,1.0,,,,,,,,,,,,
247,PT05M52.00S,2023-10-26T03:24:36.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201566,94.40999984741211,50.0,1610612746,51,40,2023-10-26T03:24:41Z,2450000,False,0.0,0.0,1,right,MISS R. Westbrook tip Layup,[201566],1610612746.0,LAC,tip,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
248,PT05M52.00S,2023-10-26T03:24:36.0Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612757,51,40,2023-10-26T03:24:41Z,2460000,False,,,0,,D. Ayton REBOUND (Off:0 Def:4),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,247.0,4.0,4.0,0.0,,,,,,,,,,,,
252,PT05M52.00S,2023-10-26T03:24:48.9Z,2,REGULAR,substitution,out,[],203486,,,1610612757,51,40,2023-10-26T03:24:52Z,2500000,False,,,0,,SUB out: M. Plumlee,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M52.00S,2023-10-26T03:24:48.9Z,2,REGULAR,substitution,in,[],1627826,,,1610612757,51,40,2023-10-26T03:24:52Z,2510000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M44.00S,2023-10-26T03:25:26.8Z,2,REGULAR,foul,personal,[],202695,,,1610612757,51,40,2023-10-26T03:25:33Z,2530000,False,,,0,,K. Leonard personal FOUL (2 PF),"[202695, 203924]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,1155.0,,,,,,,,,,,,,,2.0,0.0,Grant,203924.0,,
258,PT05M31.00S,2023-10-26T03:27:11.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203924,9.379106438896187,60.78431372549019,1610612757,51,40,2023-10-26T03:28:24Z,2560000,False,-54.0,36.0,1,left,MISS J. Grant 6' Jump Shot - blocked,"[203924, 1627826]",1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,6.47,Missed,,,,,Zubac,1627826.0,,,,,,,,,,
259,PT05M31.00S,2023-10-26T03:27:11.6Z,2,REGULAR,block,,[],1627826,,,1610612757,51,40,2023-10-26T03:27:14Z,2570000,False,,,0,,I. Zubac BLOCK (3 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
260,PT05M28.00S,2023-10-26T03:27:14.6Z,2,REGULAR,rebound,offensive,[],203924,,,1610612757,51,40,2023-10-26T03:27:22Z,2580000,False,,,0,,J. Grant REBOUND (Off:1 Def:0),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,258.0,1.0,0.0,1.0,,,,,,,,,,,,
261,PT05M28.00S,2023-10-26T03:27:16.8Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612757,51,40,2023-10-26T03:27:27Z,2590000,False,,,0,,POR shot clock Team TURNOVER,[],1610612757.0,POR,,,,,,,,,,Mid-Range,16-24 Left Center,1155.0,,,,,,,,,,,,,,,,,,,
