actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
261,PT04M54.00S,2023-12-07T04:00:04.2Z,2,REGULAR,rebound,offensive,[],1627826,,,1610612746,46,48,2023-12-07T04:00:47Z,2560000,False,,,0,,I. Zubac REBOUND (Off:1 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,Restricted Area,0-8 Center,,,260.0,2.0,1.0,1.0,,,,,,,,,,,,,
262,PT04M54.00S,2023-12-07T04:00:04.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627826,94.40999984741211,50.0,1610612746,46,48,2023-12-07T04:00:07Z,2570000,False,0.0,0.0,1,right,MISS I. Zubac tip Layup,[1627826],1610612746.0,LAC,tip,,,Zubac,I. Zubac,,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,
263,PT04M53.00S,2023-12-07T04:00:05.3Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,46,48,2023-12-07T04:00:05Z,2580000,False,,,0,,A. Gordon REBOUND (Off:0 Def:3),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,Mid-Range,8-16 Left,,,262.0,3.0,3.0,0.0,,,,,,,,,,,,,
264,PT04M46.00S,2023-12-07T04:00:12.1Z,2,REGULAR,turnover,lost ball,[],1629008,,,1610612743,46,48,2023-12-07T04:00:16Z,2590000,False,,,0,,M. Porter Jr. lost ball TURNOVER (2 TO),"[1629008, 201935]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,2.0,Harden,201935.0,,,,,,
265,PT04M46.00S,2023-12-07T04:00:12.1Z,2,REGULAR,steal,,[],201935,,,1610612746,46,48,2023-12-07T04:00:14Z,2600000,False,,,0,,J. Harden STEAL (1 STL),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,
266,PT04M39.00S,2023-12-07T04:00:19.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202331,73.50525624178712,81.37254901960785,1610612746,49,48,2023-12-07T04:00:23Z,2610000,False,157.0,197.0,1,right,P. George 25' 3PT  (10 PTS) (K. Leonard 3 AST),"[202331, 202695]",1610612746.0,LAC,,,,George,P. George,,,,,,Above the Break 3,24+ Right Center,25.15,Made,,,,,10.0,K. Leonard,202695.0,3.0,,,,,,,,,
268,PT04M21.00S,2023-12-07T04:00:37.8Z,2,REGULAR,turnover,bad pass,[],203999,,,1610612743,49,48,2023-12-07T04:00:42Z,2630000,False,,,0,,N. Jokic bad pass TURNOVER (2 TO),"[203999, 201935]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,2.0,Harden,201935.0,,,,,,
269,PT04M21.00S,2023-12-07T04:00:37.8Z,2,REGULAR,steal,,[],201935,,,1610612746,49,48,2023-12-07T04:00:40Z,2640000,False,,,0,,J. Harden STEAL (2 STL),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,
270,PT03M59.00S,2023-12-07T04:00:59.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626181,85.98883048620237,50.245098039215684,1610612746,51,48,2023-12-07T04:01:03Z,2650000,False,1.0,79.0,1,right,N. Powell 7' floating Jump Shot (11 PTS) (J. Harden 8 AST),"[1626181, 201935]",1610612746.0,LAC,floating,,,Powell,N. Powell,,,,,,In The Paint (Non-RA),0-8 Center,7.92,Made,,,,,11.0,J. Harden,201935.0,8.0,,,,,,,,,
272,PT03M59.00S,2023-12-07T04:01:05.3Z,2,REGULAR,timeout,full,['team'],0,,,1610612743,51,48,2023-12-07T04:01:05Z,2670000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M59.00S,2023-12-07T04:02:21.7Z,2,REGULAR,substitution,out,[],202331,,,1610612743,51,48,2023-12-07T04:02:42Z,2680000,False,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M59.00S,2023-12-07T04:02:21.7Z,2,REGULAR,substitution,out,[],202704,,,1610612743,51,48,2023-12-07T04:02:42Z,2690000,False,,,0,,SUB out: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M59.00S,2023-12-07T04:02:21.7Z,2,REGULAR,substitution,in,[],1629611,,,1610612743,51,48,2023-12-07T04:02:42Z,2700000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M59.00S,2023-12-07T04:02:21.7Z,2,REGULAR,substitution,in,[],1627750,,,1610612743,51,48,2023-12-07T04:02:42Z,2710000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M40.00S,2023-12-07T04:03:03.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203932,18.84034165571616,60.53921568627451,1610612743,51,48,2023-12-07T04:03:45Z,2720000,False,-53.0,125.0,1,left,MISS A. Gordon 13' turnaround Hook,[203932],1610612743.0,DEN,turnaround,,,Gordon,A. Gordon,,,,,,In The Paint (Non-RA),8-16 Center,13.53,Missed,,,,,,,,,,,,,,,,,
278,PT03M34.00S,2023-12-07T04:03:09.4Z,2,REGULAR,rebound,offensive,[],1629008,,,1610612743,51,48,2023-12-07T04:03:10Z,2730000,False,,,0,,M. Porter Jr. REBOUND (Off:2 Def:2),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,In The Paint (Non-RA),8-16 Center,,,277.0,4.0,2.0,2.0,,,,,,,,,,,,,
279,PT03M30.00S,2023-12-07T04:03:13.2Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203999,14.766754270696453,56.372549019607845,1610612743,51,48,2023-12-07T04:04:25Z,2740000,False,-32.0,86.0,1,left,MISS N. Jokic 9' turnaround Hook,[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,,In The Paint (Non-RA),8-16 Center,9.2,Missed,,,,,,,,,,,,,,,,,
280,PT03M28.00S,2023-12-07T04:03:15.1Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,51,48,2023-12-07T04:03:15Z,2750000,False,,,0,,I. Zubac REBOUND (Off:1 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,In The Paint (Non-RA),8-16 Center,,,279.0,3.0,2.0,1.0,,,,,,,,,,,,,
281,PT03M25.00S,2023-12-07T04:03:21.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629008,,,1610612746,51,48,2023-12-07T04:03:28Z,2760000,False,,,0,,M. Porter Jr. shooting personal FOUL (2 PF) (Harden 2 FT),"[1629008, 201935]",1610612743.0,DEN,shooting,,,Porter Jr.,M. Porter Jr.,,,,,1626300.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2.0,0.0,Harden,201935.0,,
283,PT03M25.00S,2023-12-07T04:04:33.2Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],201935,,,1610612746,52,48,2023-12-07T04:04:33Z,2780000,False,,,0,,J. Harden Free Throw 1 of 2 (6 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,
284,PT03M25.00S,2023-12-07T04:04:51.0Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],201935,,,1610612746,53,48,2023-12-07T04:04:51Z,2790000,False,,,0,,J. Harden Free Throw 2 of 2 (7 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,
285,PT03M12.00S,2023-12-07T04:05:08.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,13.584099868593952,45.09803921568627,1610612743,53,48,2023-12-07T04:05:14Z,2800000,False,25.0,75.0,1,left,MISS N. Jokic 7' floating Shot,[203999],1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,,In The Paint (Non-RA),0-8 Center,7.91,Missed,,,,,,,,,,,,,,,,,
286,PT03M08.00S,2023-12-07T04:05:12.3Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,53,48,2023-12-07T04:05:14Z,2810000,False,,,0,,I. Zubac REBOUND (Off:1 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,In The Paint (Non-RA),0-8 Center,,,285.0,4.0,3.0,1.0,,,,,,,,,,,,,
287,PT02M59.00S,2023-12-07T04:05:21.1Z,2,REGULAR,2pt,Jump Shot,[],202695,85.46320630749014,29.411764705882348,1610612746,53,48,2023-12-07T04:05:46Z,2820000,False,-103.0,84.0,1,right,MISS K. Leonard 13' step back Shot,[202695],1610612746.0,LAC,step back,,,Leonard,K. Leonard,,,,,,Mid-Range,8-16 Left,13.29,Missed,,,,,,,,,,,,,,,,,
288,PT02M54.00S,2023-12-07T04:05:26.1Z,2,REGULAR,rebound,offensive,[],1627826,,,1610612746,53,48,2023-12-07T04:05:27Z,2830000,False,,,0,,I. Zubac REBOUND (Off:2 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,Mid-Range,8-16 Left,,,287.0,5.0,3.0,2.0,,,,,,,,,,,,,
289,PT02M54.00S,2023-12-07T04:05:26.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627826,94.40999984741211,50.0,1610612746,55,48,2023-12-07T04:05:29Z,2840000,False,0.0,0.0,1,right,I. Zubac tip Layup (4 PTS),[1627826],1610612746.0,LAC,tip,,,Zubac,I. Zubac,,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,4.0,,,,,,,,,,,,
290,PT02M31.00S,2023-12-07T04:05:50.8Z,2,REGULAR,3pt,Jump Shot,[],203999,34.08344283837057,51.22549019607843,1610612743,55,48,2023-12-07T04:05:54Z,2850000,False,-6.0,268.0,1,left,MISS N. Jokic 26' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Above the Break 3,24+ Center,26.8,Missed,,,,,,,,,,,,,,,,,
291,PT02M28.00S,2023-12-07T04:05:53.8Z,2,REGULAR,rebound,defensive,[],202695,,,1610612746,55,48,2023-12-07T04:05:54Z,2860000,False,,,0,,K. Leonard REBOUND (Off:0 Def:1),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,Above the Break 3,24+ Center,,,290.0,1.0,1.0,0.0,,,,,,,,,,,,,
292,PT02M23.00S,2023-12-07T04:05:58.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,80.73258869908015,54.90196078431372,1610612746,55,48,2023-12-07T04:06:05Z,2870000,False,25.0,129.0,1,right,MISS K. Leonard 13' fadeaway Shot,[202695],1610612746.0,LAC,fadeaway,,,Leonard,K. Leonard,,,,,,In The Paint (Non-RA),8-16 Center,13.09,Missed,,,,,,,,,,,,,,,,,
293,PT02M19.00S,2023-12-07T04:06:02.9Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612743,55,48,2023-12-07T04:06:05Z,2880000,False,,,0,,M. Porter Jr. REBOUND (Off:2 Def:3),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,In The Paint (Non-RA),8-16 Center,,,292.0,5.0,3.0,2.0,,,,,,,,,,,,,
294,PT02M08.00S,2023-12-07T04:06:13.4Z,2,REGULAR,turnover,lost ball,[],203999,,,1610612743,55,48,2023-12-07T04:06:17Z,2890000,False,,,0,,N. Jokic lost ball TURNOVER (3 TO),"[203999, 1627826]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,3.0,Zubac,1627826.0,,,,,,
295,PT02M08.00S,2023-12-07T04:06:13.4Z,2,REGULAR,steal,,[],1627826,,,1610612746,55,48,2023-12-07T04:06:15Z,2900000,False,,,0,,I. Zubac STEAL (2 STL),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,
296,PT02M03.00S,2023-12-07T04:06:18.4Z,2,REGULAR,2pt,Layup,"['fromturnover', 'fastbreak']",1626181,92.0335085413929,72.54901960784314,1610612746,57,48,2023-12-07T04:06:36Z,2910000,False,113.0,22.0,1,right,N. Powell 11' running Layup (13 PTS),[1626181],1610612746.0,LAC,running,,,Powell,N. Powell,,,,,,Mid-Range,8-16 Right,11.49,Made,,,,,13.0,,,,,,,,,,,,
297,PT01M45.00S,2023-12-07T04:06:35.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203999,12.927069645203687,59.31372549019608,1610612743,57,50,2023-12-07T04:06:40Z,2920000,False,-47.0,69.0,1,left,N. Jokic 8' Hook (10 PTS) (J. Murray 3 AST),"[203999, 1627750]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,In The Paint (Non-RA),8-16 Left,8.33,Made,,,,,10.0,J. Murray,1627750.0,3.0,,,,,,,,,
299,PT01M29.00S,2023-12-07T04:06:51.3Z,2,REGULAR,turnover,bad pass,[],201935,,,1610612746,57,50,2023-12-07T04:06:56Z,2940000,False,,,0,,J. Harden bad pass TURNOVER (2 TO),"[201935, 203932]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,2.0,Gordon,203932.0,,,,,,
300,PT01M29.00S,2023-12-07T04:06:51.3Z,2,REGULAR,steal,,[],203932,,,1610612743,57,50,2023-12-07T04:17:42Z,2950000,False,,,0,,A. Gordon STEAL (1 STL),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,
301,PT01M26.00S,2023-12-07T04:06:55.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629008,8.196452036793687,97.79411764705883,1610612743,57,50,2023-12-07T04:07:02Z,2960000,False,-239.0,25.0,1,left,MISS M. Porter Jr. 24' running 3PT,[1629008],1610612743.0,DEN,running,,,Porter Jr.,M. Porter Jr.,,,,,,Left Corner 3,24+ Left,24.03,Missed,,,,,,,,,,,,,,,,,
302,PT01M23.00S,2023-12-07T04:06:58.1Z,2,REGULAR,rebound,offensive,[],203999,,,1610612743,57,50,2023-12-07T04:07:02Z,2970000,False,,,0,,N. Jokic REBOUND (Off:2 Def:5),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Left Corner 3,24+ Left,,,301.0,7.0,5.0,2.0,,,,,,,,,,,,,
303,PT01M22.00S,2023-12-07T04:06:59.6Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",203999,7.408015768725363,53.67647058823529,1610612743,57,52,2023-12-07T04:07:08Z,2980000,False,-18.0,17.0,1,left,N. Jokic Hook (12 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Restricted Area,0-8 Center,2.51,Made,,,,,12.0,,,,,,,,,,,,
304,PT01M04.00S,2023-12-07T04:07:17.3Z,2,REGULAR,3pt,Jump Shot,[],201935,68.51182654402103,25.490196078431367,1610612746,60,52,2023-12-07T04:07:20Z,2990000,False,-123.0,243.0,1,right,J. Harden 27' 3PT  (10 PTS) (K. Leonard 4 AST),"[201935, 202695]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,,Above the Break 3,24+ Left Center,27.26,Made,,,,,10.0,K. Leonard,202695.0,4.0,,,,,,,,,
306,PT00M49.50S,2023-12-07T04:07:34.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,8.459264126149804,46.568627450980394,1610612743,60,54,2023-12-07T04:07:39Z,3010000,False,17.0,27.0,1,left,J. Murray driving Layup (5 PTS),[1627750],1610612743.0,DEN,driving,,,Murray,J. Murray,,,,,,Restricted Area,0-8 Center,3.2,Made,,,,,5.0,,,,,,,,,,,,
307,PT00M49.50S,2023-12-07T04:07:37.4Z,2,REGULAR,foul,personal,['1freethrow'],1627826,,,1610612743,60,54,2023-12-07T04:07:46Z,3020000,False,,,0,,I. Zubac shooting personal FOUL (2 PF) (Murray 1 FT),"[1627826, 1627750]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,1626300.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,2.0,0.0,Murray,1627750.0,,
309,PT00M49.50S,2023-12-07T04:08:02.0Z,2,REGULAR,substitution,out,[],1627826,,,1610612743,60,54,2023-12-07T04:08:59Z,3040000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT00M49.50S,2023-12-07T04:08:02.0Z,2,REGULAR,substitution,out,[],1629008,,,1610612743,60,54,2023-12-07T04:08:59Z,3050000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT00M49.50S,2023-12-07T04:08:02.0Z,2,REGULAR,substitution,in,[],1628464,,,1610612743,60,54,2023-12-07T04:08:59Z,3060000,False,,,0,,SUB in: D. Theis,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT00M49.50S,2023-12-07T04:08:02.0Z,2,REGULAR,substitution,in,[],1631212,,,1610612743,60,54,2023-12-07T04:08:59Z,3070000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT00M49.50S,2023-12-07T04:08:26.8Z,2,REGULAR,freethrow,1 of 1,[],1627750,,,1610612743,60,55,2023-12-07T04:08:26Z,3080000,False,,,0,,J. Murray Free Throw 1 of 1 (6 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,
314,PT00M38.20S,2023-12-07T04:08:45.5Z,2,REGULAR,turnover,traveling,[],1628464,,,1610612746,60,55,2023-12-07T04:08:59Z,3090000,False,,,0,,D. Theis traveling TURNOVER (1 TO),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,1204.0,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,,,,,,,,
315,PT00M38.20S,2023-12-07T04:08:50.3Z,2,REGULAR,substitution,out,[],1631212,,,1610612743,60,55,2023-12-07T04:08:53Z,3100000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT00M38.20S,2023-12-07T04:08:50.3Z,2,REGULAR,substitution,in,[],1629008,,,1610612743,60,55,2023-12-07T04:08:53Z,3110000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT00M31.80S,2023-12-07T04:09:04.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627750,7.670827858081481,49.26470588235294,1610612743,60,57,2023-12-07T04:09:08Z,3120000,False,4.0,20.0,1,left,J. Murray driving Layup (8 PTS) (N. Jokic 6 AST),"[1627750, 203999]",1610612743.0,DEN,driving,,,Murray,J. Murray,,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,8.0,N. Jokic,203999.0,6.0,,,,,,,,,
319,PT00M07.40S,2023-12-07T04:09:35.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627750,,,1610612746,60,57,2023-12-07T04:09:43Z,3140000,False,,,0,,J. Murray shooting personal FOUL (1 PF) (Harden 2 FT),"[1627750, 201935]",1610612743.0,DEN,shooting,,,Murray,J. Murray,,,,,1626300.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,0.0,Harden,201935.0,,
321,PT00M07.40S,2023-12-07T04:10:15.3Z,2,REGULAR,freethrow,1 of 2,[],201935,,,1610612746,60,57,2023-12-07T04:10:15Z,3160000,False,,,0,,MISS J. Harden Free Throw 1 of 2,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
322,PT00M07.40S,2023-12-07T04:10:15.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,60,57,2023-12-07T04:10:15Z,3170000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,321.0,,,,,,,,,,,,,,,,
323,PT00M07.40S,2023-12-07T04:10:21.0Z,2,REGULAR,substitution,out,[],1626181,,,1610612746,60,57,2023-12-07T04:10:28Z,3180000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT00M07.40S,2023-12-07T04:10:21.0Z,2,REGULAR,substitution,in,[],202331,,,1610612746,60,57,2023-12-07T04:10:28Z,3190000,False,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT00M07.40S,2023-12-07T04:10:39.6Z,2,REGULAR,freethrow,2 of 2,[],201935,,,1610612746,61,57,2023-12-07T04:10:39Z,3200000,False,,,0,,J. Harden Free Throw 2 of 2 (11 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,
326,PT00M02.00S,2023-12-07T04:10:53.5Z,2,REGULAR,2pt,Jump Shot,[],1627750,24.024720762155056,81.83976715686275,1610612743,61,57,2023-12-07T04:18:43Z,3210000,False,-159.0,173.0,1,left,MISS J. Murray 23' pullup Shot,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,,Mid-Range,16-24 Left Center,23.53,Missed,,,,,,,,,,,,,,,,,
327,PT00M01.00S,2023-12-07T04:10:54.5Z,2,REGULAR,rebound,offensive,[],203999,,,1610612743,61,57,2023-12-07T04:12:40Z,3220000,False,,,0,,N. Jokic REBOUND (Off:3 Def:5),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Above the Break 3,24+ Left Center,,,326.0,8.0,5.0,3.0,,,,,,,,,,,,,
328,PT00M00.00S,2023-12-07T04:10:57.5Z,2,REGULAR,period,end,[],0,,,1610612743,61,57,2023-12-07T04:10:57Z,3230000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2023-12-07T04:26:01.3Z,3,REGULAR,substitution,out,['startperiod'],1628464,,,1610612743,61,57,2023-12-07T04:26:17Z,3240000,False,,,0,,SUB out: D. Theis,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2023-12-07T04:26:01.3Z,3,REGULAR,substitution,in,['startperiod'],1627826,,,1610612743,61,57,2023-12-07T04:26:17Z,3250000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2023-12-07T04:26:33.9Z,3,REGULAR,period,start,[],0,,,1610612743,61,57,2023-12-07T04:26:33Z,3260000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT11M44.00S,2023-12-07T04:26:49.0Z,3,REGULAR,2pt,Jump Shot,[],203999,84.1491458607096,72.30392156862744,1610612743,61,59,2023-12-07T04:27:00Z,3270000,False,112.0,96.0,1,right,N. Jokic 14' Jump Shot (14 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Mid-Range,8-16 Right,14.75,Made,,,,,14.0,,,,,,,,,,,,
333,PT11M30.00S,2023-12-07T04:27:05.9Z,3,REGULAR,foul,personal,[],203999,,,1610612746,61,59,2023-12-07T04:27:27Z,3280000,False,,,0,,N. Jokic personal FOUL (1 PF),"[203999, 202695]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,1626300.0,Mid-Range,8-16 Left,,,,,,,,,,,,,,1.0,0.0,Leonard,202695.0,,
335,PT11M24.00S,2023-12-07T04:27:27.9Z,3,REGULAR,turnover,bad pass,[],201935,,,1610612746,61,59,2023-12-07T04:27:31Z,3300000,False,,,0,,J. Harden bad pass TURNOVER (3 TO),"[201935, 203999]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,,Mid-Range,16-24 Left,,,,,,,,,,,3.0,Jokic,203999.0,,,,,,
336,PT11M24.00S,2023-12-07T04:27:27.9Z,3,REGULAR,steal,,[],203999,,,1610612743,61,59,2023-12-07T04:27:29Z,3310000,False,,,0,,N. Jokic STEAL (1 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,
338,PT11M16.00S,2023-12-07T04:27:40.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203999,93.95532194480946,41.32582720588235,1610612743,61,61,2023-12-07T04:28:23Z,3330000,False,-43.0,4.0,1,right,N. Jokic driving floating Jump Shot (16 PTS) (J. Murray 4 AST),"[203999, 1627750]",1610612743.0,DEN,driving floating,,,Jokic,N. Jokic,,,,,,In The Paint (Non-RA),0-8 Center,4.36,Made,,,,,16.0,J. Murray,1627750.0,4.0,,,,,,,,,
340,PT10M52.00S,2023-12-07T04:28:00.0Z,3,REGULAR,2pt,Jump Shot,[],202331,24.359395532194483,53.18627450980392,1610612746,63,61,2023-12-07T04:28:09Z,3350000,False,-16.0,176.0,1,left,P. George 17' turnaround fadeaway Jump Shot (12 PTS),[202331],1610612746.0,LAC,turnaround fadeaway,,,George,P. George,,,,,,Mid-Range,16-24 Center,17.72,Made,,,,,12.0,,,,,,,,,,,,
341,PT10M33.00S,2023-12-07T04:28:19.8Z,3,REGULAR,3pt,Jump Shot,[],203999,73.242444152431,86.02941176470588,1610612743,63,61,2023-12-07T04:29:01Z,3360000,False,180.0,199.0,1,right,MISS N. Jokic 26' step back 3PT,[203999],1610612743.0,DEN,step back,,,Jokic,N. Jokic,,,,,,Above the Break 3,24+ Right Center,26.84,Missed,,,,,,,,,,,,,,,,,
342,PT10M31.00S,2023-12-07T04:28:21.8Z,3,REGULAR,rebound,defensive,[],202331,,,1610612746,63,61,2023-12-07T04:28:24Z,3370000,False,,,0,,P. George REBOUND (Off:0 Def:4),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,Above the Break 3,24+ Right Center,,,341.0,4.0,4.0,0.0,,,,,,,,,,,,,
