actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
509,PT01M07.00S,2023-10-30T02:49:57.6Z,3,REGULAR,rebound,offensive,[],1626181,,,1610612746,88,58,2023-10-30T02:50:00Z,5070000,False,,,0,,N. Powell REBOUND (Off:1 Def:2),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Right Corner 3,24+ Right,,,,,,508.0,,,,,,,3.0,2.0,1.0,,,,,
510,PT01M06.00S,2023-10-30T02:49:58.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626181,8.984888304862025,41.42156862745098,1610612746,88,58,2023-10-30T02:50:27Z,5080000,False,43.0,32.0,1,left,MISS N. Powell fadeaway Shot,[1626181],1610612746.0,LAC,fadeaway,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,5.35,Missed,,,,,,,,,,,,,,,
511,PT01M06.00S,2023-10-30T02:49:58.5Z,3,REGULAR,rebound,offensive,[],203486,,,1610612746,88,58,2023-10-30T02:50:07Z,5090000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:3),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,510.0,,,,,,,4.0,3.0,1.0,,,,,
512,PT01M03.00S,2023-10-30T02:50:01.6Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203486,5.590000152587891,50.0,1610612746,90,58,2023-10-30T02:50:08Z,5100000,False,0.0,0.0,1,left,M. Plumlee tip DUNK (2 PTS),[203486],1610612746.0,LAC,tip,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,2.0,,,,,,,,,,,,,
513,PT00M52.40S,2023-10-30T02:50:13.3Z,3,REGULAR,3pt,Jump Shot,[],1626224,68.77463863337714,67.15686274509804,1610612759,90,58,2023-10-30T02:50:17Z,5110000,False,86.0,241.0,1,right,MISS C. Osman 25' 3PT,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Right Center,,,,25.58,Missed,,,,,,,,,,,,,,,
514,PT00M50.50S,2023-10-30T02:50:15.2Z,3,REGULAR,rebound,defensive,[],1630231,,,1610612746,90,58,2023-10-30T02:50:17Z,5120000,False,,,0,,K. Martin Jr. REBOUND (Off:0 Def:2),[1630231],1610612746.0,LAC,,,,Martin Jr.,K. Martin Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,513.0,,,,,,,2.0,2.0,0.0,,,,,
515,PT00M39.40S,2023-10-30T02:50:30.0Z,3,REGULAR,foul,offensive,['inpenalty'],1630231,,,1610612746,90,58,2023-10-30T02:50:38Z,5130000,False,,,0,,K. Martin Jr. offensive FOUL (1 PF),"[1630231, 1630200]",1610612746.0,LAC,,,,Martin Jr.,K. Martin Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Jones,1630200.0
517,PT00M39.40S,2023-10-30T02:50:30.0Z,3,REGULAR,turnover,offensive foul,[],1630231,,,1610612746,90,58,2023-10-30T02:50:30Z,5150000,False,,,0,,K. Martin Jr. offensive foul TURNOVER (2 TO),[1630231],1610612746.0,LAC,,,,Martin Jr.,K. Martin Jr.,,,,,Mid-Range,16-24 Right Center,2.0,,,,,,,,,,,,,,,2534.0,,,,
518,PT00M33.50S,2023-10-30T02:50:47.7Z,3,REGULAR,turnover,lost ball,[],1631103,,,1610612759,90,58,2023-10-30T02:50:52Z,5160000,False,,,0,,M. Branham lost ball TURNOVER (1 TO),"[1631103, 1626181]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Mid-Range,16-24 Right Center,1.0,Powell,1626181.0,,,,,,,,,,,,,,,,,
519,PT00M33.50S,2023-10-30T02:50:47.7Z,3,REGULAR,steal,,[],1626181,,,1610612746,90,58,2023-10-30T02:50:49Z,5170000,False,,,0,,N. Powell STEAL (2 STL),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
520,PT00M30.80S,2023-10-30T02:50:50.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626181,5.962549277266746,50.0,1610612746,92,58,2023-10-30T02:50:58Z,5180000,False,0.0,4.0,1,left,N. Powell running DUNK (9 PTS),[1626181],1610612746.0,LAC,running,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,0.35,Made,,9.0,,,,,,,,,,,,,
521,PT00M08.60S,2023-10-30T02:51:15.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626224,91.37647831800263,40.68627450980392,1610612759,92,60,2023-10-30T02:51:21Z,5190000,False,-47.0,29.0,1,right,C. Osman driving floating bank Jump Shot (12 PTS) (T. Jones 3 AST),"[1626224, 1630200]",1610612759.0,SAS,driving floating bank,,,Osman,C. Osman,,,,,In The Paint (Non-RA),0-8 Center,,,,5.47,Made,,12.0,T. Jones,1630200.0,3.0,,,,,,,,,,
523,PT00M01.40S,2023-10-30T02:51:30.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631103,,,1610612746,92,60,2023-10-30T02:51:36Z,5210000,False,,,0,,M. Branham personal FOUL (1 PF) (Powell 2 FT),"[1631103, 1626181]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Mid-Range,24+ Left Center,,,,,,,,,,,,,,,,203054.0,1.0,0.0,Powell,1626181.0
525,PT00M01.40S,2023-10-30T02:51:54.4Z,3,REGULAR,freethrow,1 of 2,[],1626181,,,1610612746,92,60,2023-10-30T02:51:54Z,5230000,False,,,0,,MISS N. Powell Free Throw 1 of 2,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
526,PT00M01.40S,2023-10-30T02:51:54.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,92,60,2023-10-30T02:51:54Z,5240000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,525.0,,,,,,,,,,,,,,
527,PT00M01.40S,2023-10-30T02:52:08.1Z,3,REGULAR,freethrow,2 of 2,[],1626181,,,1610612746,93,60,2023-10-30T02:52:08Z,5250000,False,,,0,,N. Powell Free Throw 2 of 2 (10 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,Made,,10.0,,,,,,,,,,,,,
528,PT00M00.00S,2023-10-30T02:52:12.3Z,3,REGULAR,period,end,[],0,,,1610612759,93,60,2023-10-30T02:52:12Z,5260000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2023-10-30T02:54:24.9Z,4,REGULAR,substitution,out,['startperiod'],1626224,,,1610612759,93,60,2023-10-30T02:54:38Z,5270000,False,,,0,,SUB out: C. Osman,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2023-10-30T02:54:24.9Z,4,REGULAR,substitution,in,['startperiod'],1641705,,,1610612759,93,60,2023-10-30T02:54:38Z,5280000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2023-10-30T02:54:50.3Z,4,REGULAR,period,start,[],0,,,1610612759,93,60,2023-10-30T02:54:50Z,5290000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT11M50.00S,2023-10-30T02:54:59.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203926,93.87319316688567,50.49019607843137,1610612759,93,62,2023-10-30T02:55:05Z,5300000,False,2.0,5.0,1,right,D. McDermott cutting DUNK (2 PTS) (V. Wembanyama 2 AST),"[203926, 1641705]",1610612759.0,SAS,cutting,,,McDermott,D. McDermott,,,,,Restricted Area,0-8 Center,,,,0.57,Made,,2.0,V. Wembanyama,1641705.0,2.0,,,,,,,,,,
534,PT11M30.00S,2023-10-30T02:55:19.6Z,4,REGULAR,turnover,bad pass,[],201587,,,1610612746,93,62,2023-10-30T02:55:23Z,5320000,False,,,0,,N. Batum bad pass TURNOVER (1 TO),"[201587, 1629646]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Right Center,1.0,Bassey,1629646.0,,,,,,,,,,,,,,,,,
535,PT11M30.00S,2023-10-30T02:55:19.6Z,4,REGULAR,steal,,[],1629646,,,1610612759,93,62,2023-10-30T02:55:21Z,5330000,False,,,0,,C. Bassey STEAL (1 STL),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
536,PT11M26.00S,2023-10-30T02:55:22.9Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203926,70.48291721419186,80.3921568627451,1610612759,93,62,2023-10-30T02:55:31Z,5340000,False,152.0,225.0,1,right,MISS D. McDermott 27' running 3PT,[203926],1610612759.0,SAS,running,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Right Center,,,,27.15,Missed,,,,,,,,,,,,,,,
537,PT11M24.00S,2023-10-30T02:55:24.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612746,93,62,2023-10-30T02:55:31Z,5350000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,536.0,,,,,,,,,,,,,,
539,PT11M03.00S,2023-10-30T02:55:58.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630538,9.379106438896187,57.1078431372549,1610612746,95,62,2023-10-30T02:56:03Z,5370000,False,-36.0,36.0,1,left,B. Hyland driving floating bank Jump Shot (7 PTS),[1630538],1610612746.0,LAC,driving floating bank,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),0-8 Center,,,,5.03,Made,,7.0,,,,,,,,,,,,,
540,PT10M54.00S,2023-10-30T02:56:06.4Z,4,REGULAR,3pt,Jump Shot,[],1631103,66.27792378449408,45.34313725490197,1610612759,95,65,2023-10-30T02:56:12Z,5380000,False,-23.0,264.0,1,right,M. Branham 26' 3PT  (5 PTS) (D. McDermott 1 AST),"[1631103, 203926]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Center,,,,26.55,Made,,5.0,D. McDermott,203926.0,1.0,,,,,,,,,,
542,PT10M33.00S,2023-10-30T02:56:28.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630231,11.218791064388967,49.01960784313726,1610612746,97,65,2023-10-30T02:56:32Z,5400000,False,5.0,53.0,1,left,K. Martin Jr. driving Hook (3 PTS) (B. Hyland 1 AST),"[1630231, 1630538]",1610612746.0,LAC,driving,,,Martin Jr.,K. Martin Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,5.32,Made,,3.0,B. Hyland,1630538.0,1.0,,,,,,,,,,
544,PT10M26.00S,2023-10-30T02:56:35.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,90.32522996057818,49.50980392156863,1610612759,97,67,2023-10-30T02:56:44Z,5420000,False,-2.0,38.0,1,right,V. Wembanyama alley-oop Layup (11 PTS) (T. Jones 4 AST),"[1641705, 1630200]",1610612759.0,SAS,alley-oop,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,3.85,Made,,11.0,T. Jones,1630200.0,4.0,,,,,,,,,,
546,PT10M03.00S,2023-10-30T02:56:58.1Z,4,REGULAR,3pt,Jump Shot,[],201587,32.637976346911955,30.882352941176478,1610612746,97,67,2023-10-30T02:57:02Z,5440000,False,96.0,254.0,1,left,MISS N. Batum 27' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Right Center,,,,27.17,Missed,,,,,,,,,,,,,,,
547,PT10M02.00S,2023-10-30T02:56:59.1Z,4,REGULAR,rebound,defensive,[],203926,,,1610612759,97,67,2023-10-30T02:57:40Z,5450000,False,,,0,,D. McDermott REBOUND (Off:0 Def:3),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Right Center,,,,,,546.0,,,,,,,3.0,3.0,0.0,,,,,
549,PT09M58.00S,2023-10-30T02:57:10.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1631103,72.40473061760841,23.01623774509804,1610612759,97,70,2023-10-30T03:00:14Z,5470000,False,-135.0,207.0,1,right,M. Branham 24' 3PT running pullup (8 PTS) (D. McDermott 2 AST),"[1631103, 203926]",1610612759.0,SAS,running pullup,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,,,,24.7,Made,,8.0,D. McDermott,203926.0,2.0,,,,,,,,,,
550,PT09M39.00S,2023-10-30T02:57:22.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630538,10.430354796320628,41.42156862745098,1610612746,97,70,2023-10-30T02:59:06Z,5480000,False,43.0,46.0,1,left,MISS B. Hyland 6' driving floating bank Shot,[1630538],1610612746.0,LAC,driving floating bank,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),0-8 Center,,,,6.25,Missed,,,,,,,,,,,,,,,
551,PT09M37.00S,2023-10-30T02:57:24.5Z,4,REGULAR,rebound,defensive,[],1629646,,,1610612759,97,70,2023-10-30T02:57:27Z,5490000,False,,,0,,C. Bassey REBOUND (Off:1 Def:4),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,550.0,,,,,,,5.0,4.0,1.0,,,,,
552,PT09M31.00S,2023-10-30T02:57:30.8Z,4,REGULAR,2pt,Hook,"['fastbreak', 'pointsinthepaint']",1629646,90.06241787122208,52.69607843137255,1610612759,97,72,2023-10-30T02:57:43Z,5500000,False,13.0,41.0,1,right,C. Bassey turnaround bank Hook (6 PTS) (M. Branham 2 AST),"[1629646, 1631103]",1610612759.0,SAS,turnaround bank,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,,,,4.31,Made,,6.0,M. Branham,1631103.0,2.0,,,,,,,,,,
554,PT09M31.00S,2023-10-30T02:57:35.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,97,72,2023-10-30T02:57:35Z,5520000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT09M31.00S,2023-10-30T03:00:15.1Z,4,REGULAR,substitution,out,[],1630200,,,1610612746,97,72,2023-10-30T03:00:29Z,5540000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT09M31.00S,2023-10-30T03:00:15.1Z,4,REGULAR,substitution,in,[],1631110,,,1610612746,97,72,2023-10-30T03:00:29Z,5550000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT09M11.00S,2023-10-30T03:01:06.7Z,4,REGULAR,3pt,Jump Shot,[],201587,30.009855453350852,24.509803921568633,1610612746,97,72,2023-10-30T03:01:11Z,5560000,False,127.0,230.0,1,left,MISS N. Batum 26' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Right Center,,,,26.26,Missed,,,,,,,,,,,,,,,
560,PT09M08.00S,2023-10-30T03:01:09.7Z,4,REGULAR,rebound,defensive,[],1641705,,,1610612759,97,72,2023-10-30T03:01:11Z,5570000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:3),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,,,,559.0,,,,,,,4.0,3.0,1.0,,,,,
561,PT09M03.00S,2023-10-30T03:01:14.7Z,4,REGULAR,turnover,bad pass,[],1641705,,,1610612759,97,72,2023-10-30T03:01:18Z,5580000,False,,,0,,V. Wembanyama bad pass TURNOVER (5 TO),"[1641705, 1630231]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,5.0,Martin Jr.,1630231.0,,,,,,,,,,,,,,,,,
562,PT09M03.00S,2023-10-30T03:01:14.7Z,4,REGULAR,steal,,[],1630231,,,1610612746,97,72,2023-10-30T03:01:16Z,5590000,False,,,0,,K. Martin Jr. STEAL (1 STL),[1630231],1610612746.0,LAC,,,,Martin Jr.,K. Martin Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
563,PT08M46.00S,2023-10-30T03:01:31.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630231,29.221419185282528,22.794117647058826,1610612746,97,72,2023-10-30T03:01:36Z,5600000,False,136.0,222.0,1,left,MISS K. Martin Jr. 26' 3PT,[1630231],1610612746.0,LAC,,,,Martin Jr.,K. Martin Jr.,,,,,Above the Break 3,24+ Right Center,,,,26.05,Missed,,,,,,,,,,,,,,,
564,PT08M44.00S,2023-10-30T03:01:33.3Z,4,REGULAR,rebound,defensive,[],1641705,,,1610612759,97,72,2023-10-30T03:01:36Z,5610000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:4),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,,,,563.0,,,,,,,5.0,4.0,1.0,,,,,
565,PT08M31.00S,2023-10-30T03:01:46.6Z,4,REGULAR,2pt,Jump Shot,[],1631103,75.34494086727989,23.039215686274503,1610612759,97,72,2023-10-30T03:03:06Z,5620000,False,-135.0,179.0,1,right,MISS M. Branham 22' pullup Shot,[1631103],1610612759.0,SAS,pullup,,,Branham,M. Branham,,,,,Mid-Range,16-24 Left Center,,,,22.43,Missed,,,,,,,,,,,,,,,
566,PT08M29.00S,2023-10-30T03:01:48.6Z,4,REGULAR,rebound,offensive,[],1631110,,,1610612759,97,72,2023-10-30T03:01:52Z,5630000,False,,,0,,J. Sochan REBOUND (Off:2 Def:2),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Left Center,,,,,,565.0,,,,,,,4.0,2.0,2.0,,,,,
567,PT08M26.00S,2023-10-30T03:01:51.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631103,91.50788436268068,44.607843137254896,1610612759,97,72,2023-10-30T03:01:57Z,5640000,False,-27.0,27.0,1,right,MISS M. Branham cutting finger roll Layup,[1631103],1610612759.0,SAS,cutting finger roll,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,,,,3.84,Missed,,,,,,,,,,,,,,,
568,PT08M26.00S,2023-10-30T03:01:51.0Z,4,REGULAR,rebound,defensive,[],1630538,,,1610612746,97,72,2023-10-30T03:01:57Z,5650000,False,,,0,,B. Hyland REBOUND (Off:0 Def:2),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,,,,,,567.0,,,,,,,2.0,2.0,0.0,,,,,
570,PT08M16.00S,2023-10-30T03:02:26.9Z,4,REGULAR,foul,personal,[],203926,,,1610612746,97,72,2023-10-30T03:02:34Z,5670000,False,,,0,,D. McDermott personal FOUL (3 PF),"[203926, 1626181]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,203593.0,3.0,0.0,Powell,1626181.0
572,PT08M12.00S,2023-10-30T03:02:48.3Z,4,REGULAR,foul,personal,[],1631110,,,1610612746,97,72,2023-10-30T03:02:54Z,5690000,False,,,0,,J. Sochan personal FOUL (3 PF),"[1631110, 203486]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2534.0,3.0,0.0,Plumlee,203486.0
574,PT08M05.00S,2023-10-30T03:03:09.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203486,10.561760840998687,46.07843137254902,1610612746,97,72,2023-10-30T03:03:52Z,5710000,False,20.0,47.0,1,left,MISS M. Plumlee driving Layup - blocked,"[203486, 1629646]",1610612746.0,LAC,driving,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,,5.07,Missed,,,,,,Bassey,1629646.0,,,,,,,,
575,PT08M05.00S,2023-10-30T03:03:09.1Z,4,REGULAR,block,,[],1629646,,,1610612746,97,72,2023-10-30T03:03:11Z,5720000,False,,,0,,C. Bassey BLOCK (1 BLK),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
576,PT08M01.00S,2023-10-30T03:03:13.1Z,4,REGULAR,rebound,offensive,[],203486,,,1610612746,97,72,2023-10-30T03:03:17Z,5730000,False,,,0,,M. Plumlee REBOUND (Off:2 Def:3),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,574.0,,,,,,,5.0,3.0,2.0,,,,,
577,PT08M00.00S,2023-10-30T03:03:13.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203486,6.225361366622863,47.05882352941176,1610612746,99,72,2023-10-30T03:03:24Z,5740000,False,15.0,6.0,1,left,M. Plumlee putback DUNK (4 PTS),[203486],1610612746.0,LAC,putback,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,1.59,Made,,4.0,,,,,,,,,,,,,
578,PT07M48.00S,2023-10-30T03:03:25.9Z,4,REGULAR,3pt,Jump Shot,[],203926,66.27792378449408,49.754901960784316,1610612759,99,75,2023-10-30T03:03:31Z,5750000,False,-1.0,264.0,1,right,D. McDermott 26' 3PT  (5 PTS),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Center,,,,26.45,Made,,5.0,,,,,,,,,,,,,
579,PT07M31.00S,2023-10-30T03:03:42.8Z,4,REGULAR,3pt,Jump Shot,[],1626181,33.295006570302235,45.34313725490197,1610612746,102,75,2023-10-30T03:03:48Z,5760000,False,23.0,260.0,1,left,N. Powell 26' 3PT  (13 PTS) (M. Plumlee 1 AST),"[1626181, 203486]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,,,,26.15,Made,,13.0,M. Plumlee,203486.0,1.0,,,,,,,,,,
581,PT07M17.00S,2023-10-30T03:03:56.4Z,4,REGULAR,3pt,Jump Shot,[],203926,65.88370565045992,68.87254901960785,1610612759,102,78,2023-10-30T03:04:01Z,5780000,False,94.0,268.0,1,right,D. McDermott 28' 3PT  (8 PTS) (J. Sochan 3 AST),"[203926, 1631110]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Right Center,,,,28.43,Made,,8.0,J. Sochan,1631110.0,3.0,,,,,,,,,,
583,PT06M56.00S,2023-10-30T03:04:17.4Z,4,REGULAR,3pt,Jump Shot,[],1630538,31.980946123521676,74.01960784313725,1610612746,105,78,2023-10-30T03:04:22Z,5800000,False,-120.0,248.0,1,left,B. Hyland 27' 3PT  (10 PTS),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,,,,27.56,Made,,10.0,,,,,,,,,,,,,
584,PT06M55.00S,2023-10-30T03:04:26.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,105,78,2023-10-30T03:04:26Z,5810000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT06M55.00S,2023-10-30T03:07:07.1Z,4,REGULAR,substitution,out,[],1641705,,,1610612759,105,78,2023-10-30T03:07:22Z,5820000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT06M55.00S,2023-10-30T03:07:07.1Z,4,REGULAR,substitution,out,[],1629646,,,1610612759,105,78,2023-10-30T03:07:22Z,5830000,False,,,0,,SUB out: C. Bassey,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT06M55.00S,2023-10-30T03:07:07.1Z,4,REGULAR,substitution,out,[],1631110,,,1610612759,105,78,2023-10-30T03:07:22Z,5840000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT06M55.00S,2023-10-30T03:07:07.1Z,4,REGULAR,substitution,in,[],1630572,,,1610612759,105,78,2023-10-30T03:07:22Z,5850000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT06M55.00S,2023-10-30T03:07:07.1Z,4,REGULAR,substitution,in,[],1631104,,,1610612759,105,78,2023-10-30T03:07:22Z,5860000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT06M55.00S,2023-10-30T03:07:07.1Z,4,REGULAR,substitution,in,[],1630577,,,1610612759,105,78,2023-10-30T03:07:22Z,5870000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT06M36.00S,2023-10-30T03:07:34.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203926,92.29632063074901,54.65686274509804,1610612759,105,78,2023-10-30T03:08:17Z,5880000,False,23.0,20.0,1,right,MISS D. McDermott driving bank Hook,[203926],1610612759.0,SAS,driving bank,,,McDermott,D. McDermott,,,,,Restricted Area,0-8 Center,,,,3.06,Missed,,,,,,,,,,,,,,,
592,PT06M33.00S,2023-10-30T03:07:37.8Z,4,REGULAR,rebound,defensive,[],203486,,,1610612746,105,78,2023-10-30T03:07:42Z,5890000,False,,,0,,M. Plumlee REBOUND (Off:2 Def:4),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,591.0,,,,,,,6.0,4.0,2.0,,,,,
593,PT06M28.00S,2023-10-30T03:07:42.4Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630538,11.218791064388967,47.05882352941176,1610612746,105,78,2023-10-30T03:08:47Z,5900000,False,15.0,53.0,1,left,MISS B. Hyland running Layup - blocked,"[1630538, 1631104]",1610612746.0,LAC,running,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),0-8 Center,,,,5.5,Missed,,,,,,Wesley,1631104.0,,,,,,,,
594,PT06M28.00S,2023-10-30T03:07:42.4Z,4,REGULAR,block,,[],1631104,,,1610612746,105,78,2023-10-30T03:07:44Z,5910000,False,,,0,,B. Wesley BLOCK (1 BLK),[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
