actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
251,PT06M47.00S,2023-11-01T03:21:20.8Z,2,REGULAR,foul,offensive,['inpenalty'],1629021,,,1610612753,27,33,2023-11-01T03:31:18Z,2470000,False,,,0,,M. Wagner offensive FOUL (2 PF),"[1629021, 202695]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,1628954.0,2.0,0.0,Leonard,202695.0,,,,
253,PT06M47.00S,2023-11-01T03:21:20.8Z,2,REGULAR,turnover,offensive foul,[],1629021,,,1610612753,27,33,2023-11-01T03:21:52Z,2490000,False,,,0,,M. Wagner offensive foul TURNOVER (1 TO),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Mid-Range,16-24 Right Center,1.0,,,,,,,,,,,1179.0,,,,,,,,
254,PT06M47.00S,2023-11-01T03:21:33.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,27,33,2023-11-01T03:21:33Z,2500000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M47.00S,2023-11-01T03:24:01.4Z,2,REGULAR,substitution,out,[],1629021,,,1610612746,27,33,2023-11-01T03:24:16Z,2510000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M47.00S,2023-11-01T03:24:01.4Z,2,REGULAR,substitution,in,[],1628976,,,1610612746,27,33,2023-11-01T03:24:16Z,2520000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M30.00S,2023-11-01T03:24:49.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202331,92.55913272010513,4.901960784313729,1610612746,27,33,2023-11-01T03:24:53Z,2530000,False,-225.0,17.0,1,right,MISS P. George 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Left Corner 3,24+ Left,,,,22.62,Missed,,,,,,,,,,,,,,,
258,PT06M27.00S,2023-11-01T03:24:52.3Z,2,REGULAR,rebound,defensive,[],1630591,,,1610612753,27,33,2023-11-01T03:24:53Z,2540000,False,,,0,,J. Suggs REBOUND (Off:0 Def:4),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Left Corner 3,24+ Left,,,,,,257.0,4.0,4.0,0.0,,,,,,,,,,,
259,PT06M17.00S,2023-11-01T03:25:01.5Z,2,REGULAR,3pt,Jump Shot,[],203914,9.379106438896187,96.07843137254902,1610612753,27,33,2023-11-01T03:25:09Z,2550000,False,-230.0,36.0,1,left,MISS G. Harris 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Left Corner 3,24+ Left,,,,23.31,Missed,,,,,,,,,,,,,,,
260,PT06M14.00S,2023-11-01T03:25:04.5Z,2,REGULAR,rebound,defensive,[],202695,,,1610612746,27,33,2023-11-01T03:25:09Z,2560000,False,,,0,,K. Leonard REBOUND (Off:0 Def:3),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Left Corner 3,24+ Left,,,,,,259.0,3.0,3.0,0.0,,,,,,,,,,,
261,PT06M10.00S,2023-11-01T03:25:09.3Z,2,REGULAR,turnover,bad pass,[],1626181,,,1610612746,27,33,2023-11-01T03:25:12Z,2570000,False,,,0,,N. Powell bad pass TURNOVER (2 TO),"[1626181, 1631094]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,2.0,Banchero,1631094.0,,,,,,,,,,,,,,,,,
262,PT06M10.00S,2023-11-01T03:25:09.3Z,2,REGULAR,steal,,[],1631094,,,1610612753,27,33,2023-11-01T03:25:11Z,2580000,False,,,0,,P. Banchero STEAL (3 STL),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
263,PT05M56.00S,2023-11-01T03:25:23.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628976,9.379106438896187,43.13725490196079,1610612753,27,33,2023-11-01T03:25:28Z,2590000,False,34.0,36.0,1,left,MISS W. Carter Jr. driving Layup,[1628976],1610612753.0,ORL,driving,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,4.95,Missed,,,,,,,,,,,,,,,
264,PT05M54.00S,2023-11-01T03:25:25.3Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,27,33,2023-11-01T03:25:28Z,2600000,False,,,0,,I. Zubac REBOUND (Off:0 Def:5),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,263.0,5.0,5.0,0.0,,,,,,,,,,,
265,PT05M52.00S,2023-11-01T03:25:31.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630591,,,1610612746,27,33,2023-11-01T03:25:36Z,2610000,False,,,0,,J. Suggs shooting personal FOUL (1 PF) (Hyland 2 FT),"[1630591, 1630538]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1179.0,1.0,0.0,Hyland,1630538.0,,,,
267,PT05M52.00S,2023-11-01T03:26:00.8Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630538,,,1610612746,27,33,2023-11-01T03:26:00Z,2630000,False,,,0,,MISS B. Hyland Free Throw 1 of 2,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
268,PT05M52.00S,2023-11-01T03:26:00.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,27,33,2023-11-01T03:26:00Z,2640000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,267.0,,,,,,,,,,,,,,
269,PT05M52.00S,2023-11-01T03:26:15.0Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630538,,,1610612746,28,33,2023-11-01T03:26:15Z,2650000,False,,,0,,B. Hyland Free Throw 2 of 2 (7 PTS),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,,,,,,,Made,,,,,,,,,,,,7.0,,,
270,PT05M35.00S,2023-11-01T03:26:33.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628365,13.058475689881732,58.088235294117645,1610612753,28,33,2023-11-01T03:26:40Z,2660000,False,-40.0,70.0,1,left,MISS M. Fultz 8' turnaround Shot,[1628365],1610612753.0,ORL,turnaround,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),8-16 Center,,,,8.1,Missed,,,,,,,,,,,,,,,
271,PT05M31.00S,2023-11-01T03:26:37.4Z,2,REGULAR,rebound,offensive,[],1630591,,,1610612753,28,33,2023-11-01T03:26:37Z,2670000,False,,,0,,J. Suggs REBOUND (Off:1 Def:4),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),8-16 Center,,,,,,270.0,5.0,4.0,1.0,,,,,,,,,,,
272,PT05M31.00S,2023-11-01T03:26:37.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630591,5.590000152587891,50.0,1610612753,28,35,2023-11-01T03:26:37Z,2680000,False,0.0,0.0,1,left,J. Suggs tip Layup (2 PTS),[1630591],1610612753.0,ORL,tip,,,Suggs,J. Suggs,,,,,Mid-Range,8-16 Left,,,,0.0,Made,,,,,,,,,,,,2.0,,,
273,PT05M20.00S,2023-11-01T03:26:48.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,92.69053876478318,43.872549019607845,1610612746,28,35,2023-11-01T03:26:52Z,2690000,False,-31.0,16.0,1,right,MISS I. Zubac alley-oop Layup,[1627826],1610612746.0,LAC,alley-oop,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,3.46,Missed,,,,,,,,,,,,,,,
274,PT05M17.00S,2023-11-01T03:26:51.9Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,28,35,2023-11-01T03:26:52Z,2700000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,273.0,3.0,3.0,0.0,,,,,,,,,,,
275,PT04M59.00S,2023-11-01T03:27:09.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,6.225361366622863,49.26470588235294,1610612753,28,37,2023-11-01T03:27:14Z,2710000,False,4.0,6.0,1,left,W. Carter Jr. alley-oop DUNK (4 PTS) (J. Suggs 2 AST),"[1628976, 1630591]",1610612753.0,ORL,alley-oop,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,0.7,Made,,,,,,,,,,,,4.0,J. Suggs,1630591.0,2.0
277,PT04M45.00S,2023-11-01T03:27:23.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630538,86.7772667542707,53.67647058823529,1610612746,28,37,2023-11-01T03:27:31Z,2730000,False,18.0,72.0,1,right,MISS B. Hyland 7' driving floating Shot,[1630538],1610612746.0,LAC,driving floating,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),0-8 Center,,,,7.41,Missed,,,,,,,,,,,,,,,
278,PT04M45.00S,2023-11-01T03:27:25.8Z,2,REGULAR,rebound,offensive,[],1627826,,,1610612746,28,37,2023-11-01T03:27:25Z,2740000,False,,,0,,I. Zubac REBOUND (Off:1 Def:5),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,277.0,6.0,5.0,1.0,,,,,,,,,,,
279,PT04M45.00S,2023-11-01T03:27:26.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628976,,,1610612746,28,37,2023-11-01T03:27:31Z,2750000,False,,,0,,W. Carter Jr. shooting personal FOUL (2 PF) (Zubac 2 FT),"[1628976, 1627826]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1628954.0,2.0,0.0,Zubac,1627826.0,,,,
281,PT04M45.00S,2023-11-01T03:27:50.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1627826,,,1610612746,28,37,2023-11-01T03:27:50Z,2770000,False,,,0,,MISS I. Zubac Free Throw 1 of 2,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
282,PT04M45.00S,2023-11-01T03:27:50.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,28,37,2023-11-01T03:27:50Z,2780000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,281.0,,,,,,,,,,,,,,
283,PT04M45.00S,2023-11-01T03:27:51.3Z,2,REGULAR,substitution,out,[],1626181,,,1610612746,28,37,2023-11-01T03:27:57Z,2790000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT04M45.00S,2023-11-01T03:27:51.3Z,2,REGULAR,substitution,in,[],1641738,,,1610612746,28,37,2023-11-01T03:27:57Z,2800000,False,,,0,,SUB in: K. Brown,[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT04M45.00S,2023-11-01T03:28:09.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1627826,,,1610612746,29,37,2023-11-01T03:28:09Z,2810000,False,,,0,,I. Zubac Free Throw 2 of 2 (3 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,Made,,,,,,,,,,,,3.0,,,
286,PT04M32.00S,2023-11-01T03:28:25.6Z,2,REGULAR,turnover,bad pass,[],1631094,,,1610612753,29,37,2023-11-01T03:28:34Z,2820000,False,,,0,,P. Banchero bad pass TURNOVER (2 TO),"[1631094, 202695]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,2.0,Leonard,202695.0,,,,,,,,,,,,,,,,,
287,PT04M32.00S,2023-11-01T03:28:25.6Z,2,REGULAR,steal,,[],202695,,,1610612746,29,37,2023-11-01T03:33:25Z,2830000,False,,,0,,K. Leonard STEAL (2 STL),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
297,PT04M28.00S,2023-11-01T03:28:29.5Z,2,REGULAR,turnover,out-of-bounds,[],1630538,,,1610612746,29,37,2023-11-01T03:29:41Z,2835000,False,,,0,,B. Hyland lost ball out-of-bounds TURNOVER (1 TO),[1630538],1610612746.0,LAC,lost ball,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,,,,,,1179.0,,,,,,,,
292,PT04M24.00S,2023-11-01T03:28:44.8Z,2,REGULAR,foul,personal,['1freethrow'],202331,,,1610612753,29,37,2023-11-01T03:29:27Z,2880000,False,,,0,,P. George transition take personal FOUL (1 PF) (Fultz 1 FT),"[202331, 1628365]",1610612746.0,LAC,transition take,,,George,P. George,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,1628954.0,1.0,0.0,Fultz,1628365.0,,,,
294,PT04M24.00S,2023-11-01T03:28:50.0Z,2,REGULAR,substitution,out,[],1630538,,,1610612753,29,37,2023-11-01T03:28:55Z,2900000,False,,,0,,SUB out: B. Hyland,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT04M24.00S,2023-11-01T03:28:50.0Z,2,REGULAR,substitution,in,[],201566,,,1610612753,29,37,2023-11-01T03:28:55Z,2910000,False,,,0,,SUB in: R. Westbrook,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT04M24.00S,2023-11-01T03:29:34.8Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],203914,,,1610612753,29,38,2023-11-01T03:29:46Z,2920000,False,,,0,,G. Harris transition take Free Throw 1 of 1 (7 PTS),[203914],1610612753.0,ORL,transition take,,,Harris,G. Harris,,,,,,,,,,,Made,,,,,,,,,,,,7.0,,,
298,PT04M16.00S,2023-11-01T03:29:46.3Z,2,REGULAR,turnover,bad pass,[],1628976,,,1610612753,29,38,2023-11-01T03:31:07Z,2930000,False,,,0,,W. Carter Jr. bad pass TURNOVER (1 TO),"[1628976, 201566]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Left,1.0,Westbrook,201566.0,,,,,,,,,1179.0,,,,,,,,
308,PT04M16.00S,2023-11-01T03:29:46.3Z,2,REGULAR,steal,,[],201566,,,1610612746,29,38,2023-11-01T03:31:07Z,2935000,False,,,0,,R. Westbrook STEAL (2 STL),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
299,PT04M07.00S,2023-11-01T03:29:55.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202331,89.6681997371879,50.49019607843137,1610612746,31,38,2023-11-01T03:30:28Z,2940000,False,2.0,45.0,1,right,P. George driving Layup (2 PTS),[202331],1610612746.0,LAC,driving,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,,,,4.47,Made,,,,,,,,,,,,2.0,,,
300,PT03M52.00S,2023-11-01T03:30:09.9Z,2,REGULAR,3pt,Jump Shot,[],203914,34.8718791064389,62.99019607843137,1610612753,31,38,2023-11-01T03:30:20Z,2950000,False,-65.0,275.0,1,left,MISS G. Harris 28' 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Center,,,,28.29,Missed,,,,,,,,,,,,,,,
301,PT03M52.00S,2023-11-01T03:30:09.9Z,2,REGULAR,rebound,defensive,[],202331,,,1610612746,31,38,2023-11-01T03:30:20Z,2960000,False,,,0,,P. George REBOUND (Off:0 Def:2),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Center,,,,,,300.0,2.0,2.0,0.0,,,,,,,,,,,
302,PT03M46.00S,2023-11-01T03:30:18.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630591,,,1610612746,31,38,2023-11-01T03:30:30Z,2970000,False,,,0,,J. Suggs personal FOUL (2 PF) (George 2 FT),"[1630591, 202331]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,1179.0,2.0,0.0,George,202331.0,,,,
304,PT03M46.00S,2023-11-01T03:30:48.4Z,2,REGULAR,freethrow,1 of 2,[],202331,,,1610612746,31,38,2023-11-01T03:30:48Z,2990000,False,,,0,,MISS P. George Free Throw 1 of 2,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
305,PT03M46.00S,2023-11-01T03:30:48.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,31,38,2023-11-01T03:30:48Z,3000000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,304.0,,,,,,,,,,,,,,
306,PT03M46.00S,2023-11-01T03:30:49.9Z,2,REGULAR,substitution,out,[],203914,,,1610612746,31,38,2023-11-01T03:30:53Z,3010000,False,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT03M46.00S,2023-11-01T03:30:49.9Z,2,REGULAR,substitution,in,[],1630532,,,1610612746,31,38,2023-11-01T03:30:53Z,3020000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT03M46.00S,2023-11-01T03:31:09.7Z,2,REGULAR,freethrow,2 of 2,[],202331,,,1610612746,32,38,2023-11-01T03:31:09Z,3030000,False,,,0,,P. George Free Throw 2 of 2 (3 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,Made,,,,,,,,,,,,3.0,,,
310,PT03M32.00S,2023-11-01T03:31:23.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,12.270039421813408,36.274509803921575,1610612753,32,38,2023-11-01T03:31:28Z,3040000,False,69.0,63.0,1,left,MISS P. Banchero 9' turnaround Shot,[1631094],1610612753.0,ORL,turnaround,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Right,,,,9.3,Missed,,,,,,,,,,,,,,,
311,PT03M30.00S,2023-11-01T03:31:25.6Z,2,REGULAR,rebound,defensive,[],202331,,,1610612746,32,38,2023-11-01T03:31:28Z,3050000,False,,,0,,P. George REBOUND (Off:0 Def:3),[202331],1610612746.0,LAC,,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Right,,,,,,310.0,3.0,3.0,0.0,,,,,,,,,,,
312,PT03M25.00S,2023-11-01T03:31:31.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202695,83.09789750328515,49.50980392156863,1610612746,32,38,2023-11-01T03:31:39Z,3060000,False,-2.0,106.0,1,right,MISS K. Leonard 10' driving Hook,[202695],1610612746.0,LAC,driving,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,,,,10.64,Missed,,,,,,,,,,,,,,,
313,PT03M22.00S,2023-11-01T03:31:34.3Z,2,REGULAR,rebound,offensive,[],202695,,,1610612746,32,38,2023-11-01T03:31:34Z,3070000,False,,,0,,K. Leonard REBOUND (Off:1 Def:3),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,312.0,4.0,3.0,1.0,,,,,,,,,,,
314,PT03M14.00S,2023-11-01T03:31:41.8Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1627826,92.82194480946123,43.872549019607845,1610612746,34,38,2023-11-01T03:31:48Z,3080000,False,-31.0,15.0,1,right,I. Zubac turnaround bank Hook (5 PTS) (R. Westbrook 2 AST),"[1627826, 201566]",1610612746.0,LAC,turnaround bank,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,3.41,Made,,,,,,,,,,,,5.0,R. Westbrook,201566.0,2.0
316,PT02M56.00S,2023-11-01T03:32:03.5Z,2,REGULAR,turnover,out-of-bounds,[],1628976,,,1610612753,34,38,2023-11-01T03:32:17Z,3100000,False,,,0,,W. Carter Jr. lost ball out-of-bounds TURNOVER (2 TO),[1628976],1610612753.0,ORL,lost ball,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Left,2.0,,,,,,,,,,,1179.0,,,,,,,,
317,PT02M56.00S,2023-11-01T03:32:09.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,34,38,2023-11-01T03:32:09Z,3110000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT02M47.00S,2023-11-01T03:35:21.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627826,93.47897503285151,49.01960784313726,1610612746,36,38,2023-11-01T03:35:26Z,3120000,False,-5.0,9.0,1,right,I. Zubac alley-oop DUNK (7 PTS) (P. George 3 AST),"[1627826, 202331]",1610612746.0,LAC,alley-oop,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,1.01,Made,,,,,,,,,,,,7.0,P. George,202331.0,3.0
320,PT02M22.00S,2023-11-01T03:35:45.1Z,2,REGULAR,3pt,Jump Shot,[],1631094,10.693166885676746,3.1862745098039227,1610612753,36,41,2023-11-01T03:35:49Z,3140000,False,234.0,48.0,1,left,P. Banchero 3PT  (5 PTS) (J. Suggs 3 AST),"[1631094, 1630591]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Right Corner 3,24+ Right,,,,23.9,Made,,,,,,,,,,,,5.0,J. Suggs,1630591.0,3.0
322,PT02M04.00S,2023-11-01T03:36:04.6Z,2,REGULAR,3pt,Jump Shot,[],202331,68.9060446780552,73.0392156862745,1610612746,39,41,2023-11-01T03:36:10Z,3160000,False,115.0,240.0,1,right,P. George 26' 3PT pullup (6 PTS),[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Above the Break 3,24+ Right Center,,,,26.6,Made,,,,,,,,,,,,6.0,,,
323,PT01M55.00S,2023-11-01T03:36:13.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628365,7.933639947437584,43.627450980392155,1610612753,39,43,2023-11-01T03:36:19Z,3170000,False,32.0,22.0,1,left,M. Fultz driving Layup (4 PTS),[1628365],1610612753.0,ORL,driving,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,,,,3.88,Made,,,,,,,,,,,,4.0,,,
324,PT01M42.00S,2023-11-01T03:36:26.5Z,2,REGULAR,2pt,Jump Shot,[],202695,86.4651773981603,68.45511642156863,1610612746,39,43,2023-11-01T03:36:34Z,3180000,False,92.0,75.0,1,right,MISS K. Leonard 11' pullup bank Shot,[202695],1610612746.0,LAC,pullup bank,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,,,,11.87,Missed,,,,,,,,,,,,,,,
325,PT01M39.00S,2023-11-01T03:36:29.5Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,39,43,2023-11-01T03:36:31Z,3190000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,,,,324.0,4.0,4.0,0.0,,,,,,,,,,,
326,PT01M29.00S,2023-11-01T03:36:38.8Z,2,REGULAR,3pt,Jump Shot,[],1630591,19.103153745072277,93.62745098039215,1610612753,39,46,2023-11-01T03:36:44Z,3200000,False,-218.0,127.0,1,left,J. Suggs 25' 3PT  (5 PTS) (P. Banchero 2 AST),"[1630591, 1631094]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,25.24,Made,,,,,,,,,,,,5.0,P. Banchero,1631094.0,2.0
328,PT01M16.00S,2023-11-01T03:36:55.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630532,,,1610612746,39,46,2023-11-01T03:37:00Z,3220000,False,,,0,,F. Wagner shooting personal FOUL (3 PF) (George 2 FT),"[1630532, 202331]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,1628954.0,3.0,0.0,George,202331.0,,,,
330,PT01M16.00S,2023-11-01T03:37:24.1Z,2,REGULAR,freethrow,1 of 2,[],202331,,,1610612746,40,46,2023-11-01T03:37:24Z,3240000,False,,,0,,P. George Free Throw 1 of 2 (7 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,Made,,,,,,,,,,,,7.0,,,
331,PT01M16.00S,2023-11-01T03:37:27.1Z,2,REGULAR,substitution,out,[],1630532,,,1610612746,40,46,2023-11-01T03:37:32Z,3250000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT01M16.00S,2023-11-01T03:37:27.1Z,2,REGULAR,substitution,in,[],204060,,,1610612746,40,46,2023-11-01T03:37:32Z,3260000,False,,,0,,SUB in: J. Ingles,[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT01M16.00S,2023-11-01T03:37:45.4Z,2,REGULAR,freethrow,2 of 2,[],202331,,,1610612746,41,46,2023-11-01T03:37:45Z,3270000,False,,,0,,P. George Free Throw 2 of 2 (8 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,Made,,,,,,,,,,,,8.0,,,
334,PT00M58.90S,2023-11-01T03:38:07.3Z,2,REGULAR,turnover,bad pass,[],1630591,,,1610612753,41,46,2023-11-01T03:38:13Z,3280000,False,,,0,,J. Suggs bad pass TURNOVER (2 TO),"[1630591, 202331]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,2.0,George,202331.0,,,,,,,,,,,,,,,,,
335,PT00M58.90S,2023-11-01T03:38:07.3Z,2,REGULAR,steal,,[],202331,,,1610612746,41,46,2023-11-01T03:38:09Z,3290000,False,,,0,,P. George STEAL (2 STL),[202331],1610612746.0,LAC,,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
