actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
334,PT10M24.00S,2024-04-13T03:53:19.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629599,82.70367936925098,46.32352941176471,1610612746,60,65,2024-04-13T03:55:00Z,3330000,False,-18.0,110.0,1,right,MISS A. Coffey 11' turnaround fadeaway Shot,[1629599],1610612746.0,LAC,turnaround fadeaway,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),8-16 Center,11.16,Missed,,,,,,,,,,,,,,,,,,
335,PT10M24.00S,2024-04-13T03:53:19.9Z,3,REGULAR,rebound,defensive,[],1630209,,,1610612762,60,65,2024-04-13T03:53:30Z,3340000,False,,,0,,O. Yurtseven REBOUND (Off:0 Def:4),[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,334.0,,,,,4.0,4.0,0.0,,,,,,
336,PT10M02.00S,2024-04-13T03:53:41.8Z,3,REGULAR,3pt,Jump Shot,[],1641707,30.404073587385014,19.607843137254903,1610612762,60,65,2024-04-13T03:53:49Z,3350000,False,152.0,233.0,1,left,MISS T. Hendricks 27' 3PT,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Right Center,27.84,Missed,,,,,,,,,,,,,,,,,,
337,PT09M55.00S,2024-04-13T03:53:48.8Z,3,REGULAR,rebound,offensive,[],1630209,,,1610612762,60,65,2024-04-13T03:53:49Z,3360000,False,,,0,,O. Yurtseven REBOUND (Off:1 Def:4),[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,Above the Break 3,24+ Right Center,,,,,,,336.0,,,,,5.0,4.0,1.0,,,,,,
338,PT09M55.00S,2024-04-13T03:53:48.2Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630209,5.590000152587891,50.0,1610612762,60,67,2024-04-13T03:53:52Z,3370000,False,0.0,0.0,1,left,O. Yurtseven putback DUNK (2 PTS),[1630209],1610612762.0,UTA,putback,,,Yurtseven,O. Yurtseven,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
339,PT09M38.00S,2024-04-13T03:54:05.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630527,88.35413929040736,55.63725490196079,1610612746,60,67,2024-04-13T03:54:10Z,3380000,False,28.0,57.0,1,right,MISS B. Boston Jr. 6' Layup,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.36,Missed,,,,,,,,,,,,,,,,,,
340,PT09M36.00S,2024-04-13T03:54:07.7Z,3,REGULAR,rebound,defensive,[],1630209,,,1610612762,60,67,2024-04-13T03:54:10Z,3390000,False,,,0,,O. Yurtseven REBOUND (Off:1 Def:5),[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,339.0,,,,,6.0,5.0,1.0,,,,,,
341,PT09M34.00S,2024-04-13T03:54:11.8Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1641707,5.831143232588701,50.245098039215684,1610612762,60,69,2024-04-13T03:55:42Z,3400000,False,-1.0,2.0,1,left,T. Hendricks running DUNK (7 PTS) (K. George 2 AST),"[1641707, 1641718]",1610612762.0,UTA,running,,,Hendricks,T. Hendricks,,,,,Restricted Area,0-8 Center,0.26,Made,7.0,K. George,1641718.0,2.0,,,,,,,,,,,,,,
343,PT09M33.00S,2024-04-13T03:54:17.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,60,69,2024-04-13T03:54:17Z,3420000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT09M19.00S,2024-04-13T03:57:16.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203486,93.74178712220763,49.754901960784316,1610612746,62,69,2024-04-13T03:57:26Z,3430000,False,-1.0,6.0,1,right,M. Plumlee reverse DUNK (2 PTS) (B. Hyland 3 AST),"[203486, 1630538]",1610612746.0,LAC,reverse,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,0.64,Made,2.0,B. Hyland,1630538.0,3.0,,,,,,,,,,,,,,
346,PT09M07.00S,2024-04-13T03:57:29.9Z,3,REGULAR,foul,personal,['2freethrow'],1629599,,,1610612762,62,69,2024-04-13T03:57:38Z,3450000,False,,,0,,A. Coffey shooting personal FOUL (3 PF) (Yurtseven 2 FT),"[1629599, 1630209]",1610612746.0,LAC,shooting,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,,,,,,,,203593.0,,3.0,0.0,,,,,,Yurtseven,1630209.0,,
348,PT09M07.00S,2024-04-13T03:57:54.9Z,3,REGULAR,freethrow,1 of 2,[],1630209,,,1610612762,62,70,2024-04-13T03:57:54Z,3470000,False,,,0,,O. Yurtseven Free Throw 1 of 2 (3 PTS),[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
349,PT09M07.00S,2024-04-13T03:58:09.7Z,3,REGULAR,freethrow,2 of 2,[],1630209,,,1610612762,62,71,2024-04-13T03:58:09Z,3480000,False,,,0,,O. Yurtseven Free Throw 2 of 2 (4 PTS),[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
350,PT08M57.00S,2024-04-13T03:58:20.8Z,3,REGULAR,3pt,Jump Shot,[],1630538,83.75492772667542,95.09803921568627,1610612746,65,71,2024-04-13T03:58:28Z,3490000,False,225.0,100.0,1,right,B. Hyland 24' 3PT  (15 PTS) (A. Coffey 1 AST),"[1630538, 1629599]",1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Right Center,24.68,Made,15.0,A. Coffey,1629599.0,1.0,,,,,,,,,,,,,,
352,PT08M43.00S,2024-04-13T03:58:33.4Z,3,REGULAR,3pt,Jump Shot,[],1629677,9.379106438896187,96.07843137254902,1610612762,65,71,2024-04-13T03:58:47Z,3510000,False,-230.0,36.0,1,left,MISS L. Samanic 3PT,[1629677],1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,Left Corner 3,24+ Left,23.31,Missed,,,,,,,,,,,,,,,,,,
353,PT08M40.00S,2024-04-13T03:58:37.5Z,3,REGULAR,rebound,offensive,[],1641707,,,1610612762,65,71,2024-04-13T03:58:37Z,3520000,False,,,0,,T. Hendricks REBOUND (Off:1 Def:3),[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Left Corner 3,24+ Left,,,,,,,352.0,,,,,4.0,3.0,1.0,,,,,,
354,PT08M34.00S,2024-04-13T03:58:44.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641718,10.167542706964511,41.17647058823529,1610612762,65,73,2024-04-13T03:59:42Z,3530000,False,44.0,43.0,1,left,K. George 6' driving floating bank Jump Shot (7 PTS) (O. Yurtseven 2 AST),"[1641718, 1630209]",1610612762.0,UTA,driving floating bank,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,6.17,Made,7.0,O. Yurtseven,1630209.0,2.0,,,,,,,,,,,,,,
356,PT08M34.00S,2024-04-13T03:58:48.6Z,3,REGULAR,foul,personal,['1freethrow'],1629599,,,1610612762,65,73,2024-04-13T03:58:55Z,3550000,False,,,0,,A. Coffey shooting personal FOUL (4 PF) (George 1 FT),"[1629599, 1641718]",1610612746.0,LAC,shooting,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1662.0,,4.0,0.0,,,,,,George,1641718.0,,
358,PT08M34.00S,2024-04-13T03:59:12.0Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1641718,,,1610612762,65,74,2024-04-13T03:59:12Z,3570000,False,,,0,,K. George Free Throw 1 of 1 (8 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
359,PT08M21.00S,2024-04-13T03:59:25.7Z,3,REGULAR,turnover,lost ball,[],203486,,,1610612746,65,74,2024-04-13T03:59:35Z,3580000,False,,,0,,M. Plumlee lost ball TURNOVER (2 TO),"[203486, 1630548]",1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,2.0,,,,,,Juzang,1630548.0,,,,
360,PT08M21.00S,2024-04-13T03:59:25.7Z,3,REGULAR,steal,,[],1630548,,,1610612762,65,74,2024-04-13T03:59:35Z,3590000,False,,,0,,J. Juzang STEAL (2 STL),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
361,PT08M18.00S,2024-04-13T03:59:30.6Z,3,REGULAR,foul,personal,['2freethrow'],1630527,,,1610612762,65,74,2024-04-13T04:00:09Z,3600000,False,,,0,,B. Boston Jr. shooting personal FOUL (1 PF) (Juzang 2 FT),"[1630527, 1630548]",1610612746.0,LAC,shooting,,,Boston Jr.,B. Boston Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,203593.0,,1.0,0.0,,,,,,Juzang,1630548.0,,
363,PT08M18.00S,2024-04-13T03:59:53.2Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630548,,,1610612762,65,75,2024-04-13T03:59:53Z,3620000,False,,,0,,J. Juzang Free Throw 1 of 2 (9 PTS),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
364,PT08M18.00S,2024-04-13T04:00:06.3Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630548,,,1610612762,65,76,2024-04-13T04:00:06Z,3630000,False,,,0,,J. Juzang Free Throw 2 of 2 (10 PTS),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
365,PT08M04.00S,2024-04-13T04:00:23.9Z,3,REGULAR,2pt,Jump Shot,[],1629599,91.90210249671485,77.69607843137254,1610612746,65,76,2024-04-13T04:00:28Z,3640000,False,138.0,24.0,1,right,MISS A. Coffey 14' pullup Shot,[1629599],1610612746.0,LAC,pullup,,,Coffey,A. Coffey,,,,,Mid-Range,8-16 Right,14.05,Missed,,,,,,,,,,,,,,,,,,
366,PT08M01.00S,2024-04-13T04:00:26.9Z,3,REGULAR,rebound,defensive,[],1630209,,,1610612762,65,76,2024-04-13T04:00:28Z,3650000,False,,,0,,O. Yurtseven REBOUND (Off:1 Def:6),[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,Mid-Range,8-16 Right,,,,,,,365.0,,,,,7.0,6.0,1.0,,,,,,
367,PT07M48.00S,2024-04-13T04:00:40.1Z,3,REGULAR,3pt,Jump Shot,[],1641718,35.134691195795014,41.666666666666664,1610612762,65,76,2024-04-13T04:00:45Z,3660000,False,42.0,278.0,1,left,MISS K. George 28' pullup 3PT,[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Above the Break 3,24+ Center,28.09,Missed,,,,,,,,,,,,,,,,,,
368,PT07M43.00S,2024-04-13T04:00:45.1Z,3,REGULAR,rebound,defensive,[],1630538,,,1610612746,65,76,2024-04-13T04:00:45Z,3670000,False,,,0,,B. Hyland REBOUND (Off:0 Def:1),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Center,,,,,,,367.0,,,,,1.0,1.0,0.0,,,,,,
369,PT07M33.00S,2024-04-13T04:00:55.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629599,92.55913272010513,44.607843137254896,1610612746,65,76,2024-04-13T04:00:58Z,3680000,False,-27.0,17.0,1,right,MISS A. Coffey driving Layup,[1629599],1610612746.0,LAC,driving,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,3.21,Missed,,,,,,,,,,,,,,,,,,
370,PT07M31.00S,2024-04-13T04:00:57.0Z,3,REGULAR,rebound,defensive,[],1630209,,,1610612762,65,76,2024-04-13T04:00:58Z,3690000,False,,,0,,O. Yurtseven REBOUND (Off:1 Def:7),[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,Restricted Area,0-8 Center,,,,,,,369.0,,,,,8.0,7.0,1.0,,,,,,
371,PT07M23.00S,2024-04-13T04:01:04.5Z,3,REGULAR,3pt,Jump Shot,[],1630209,33.03219448094612,39.70588235294118,1610612762,65,76,2024-04-13T04:01:10Z,3700000,False,51.0,258.0,1,left,MISS O. Yurtseven 26' 3PT,[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,Above the Break 3,24+ Center,26.31,Missed,,,,,,,,,,,,,,,,,,
372,PT07M19.00S,2024-04-13T04:01:08.5Z,3,REGULAR,rebound,defensive,[],203486,,,1610612746,65,76,2024-04-13T04:01:10Z,3710000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:2),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Center,,,,,,,371.0,,,,,2.0,2.0,0.0,,,,,,
373,PT07M14.00S,2024-04-13T04:01:14.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629599,85.5946123521682,95.83333333333333,1610612746,68,76,2024-04-13T04:01:22Z,3720000,False,229.0,83.0,1,right,A. Coffey 24' 3PT running (10 PTS) (M. Plumlee 2 AST),"[1629599, 203486]",1610612746.0,LAC,running,,,Coffey,A. Coffey,,,,,Right Corner 3,24+ Right,24.37,Made,10.0,M. Plumlee,203486.0,2.0,,,,,,,,,,,,,,
375,PT06M55.00S,2024-04-13T04:01:32.5Z,3,REGULAR,3pt,Jump Shot,[],1629677,26.19908015768725,12.25490196078431,1610612762,68,76,2024-04-13T04:01:37Z,3740000,False,189.0,194.0,1,left,MISS L. Samanic 27' 3PT,[1629677],1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,Above the Break 3,24+ Right Center,27.05,Missed,,,,,,,,,,,,,,,,,,
376,PT06M51.00S,2024-04-13T04:01:36.5Z,3,REGULAR,rebound,defensive,[],1630527,,,1610612746,68,76,2024-04-13T04:01:37Z,3750000,False,,,0,,B. Boston Jr. REBOUND (Off:0 Def:1),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,375.0,,,,,1.0,1.0,0.0,,,,,,
377,PT06M49.00S,2024-04-13T04:01:41.4Z,3,REGULAR,foul,personal,['2freethrow'],1630209,,,1610612746,68,76,2024-04-13T04:01:49Z,3760000,False,,,0,,O. Yurtseven shooting personal FOUL (1 PF) (Coffey 2 FT),"[1630209, 1629599]",1610612762.0,UTA,shooting,,,Yurtseven,O. Yurtseven,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1662.0,,1.0,0.0,,,,,,Coffey,1629599.0,,
379,PT06M49.00S,2024-04-13T04:02:11.5Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1629599,,,1610612746,68,76,2024-04-13T04:02:11Z,3780000,False,,,0,,MISS A. Coffey Free Throw 1 of 2,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
380,PT06M49.00S,2024-04-13T04:02:11.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,68,76,2024-04-13T04:02:11Z,3790000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,379.0,,,,,,,,,,,,,
381,PT06M49.00S,2024-04-13T04:02:12.6Z,3,REGULAR,substitution,out,[],200782,,,1610612746,68,76,2024-04-13T04:02:21Z,3800000,False,,,0,,SUB out: P. Tucker,[200782],1610612746.0,LAC,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT06M49.00S,2024-04-13T04:02:12.6Z,3,REGULAR,substitution,out,[],1629677,,,1610612746,68,76,2024-04-13T04:02:21Z,3810000,False,,,0,,SUB out: L. Samanic,[1629677],1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT06M49.00S,2024-04-13T04:02:12.6Z,3,REGULAR,substitution,in,[],1641738,,,1610612746,68,76,2024-04-13T04:02:21Z,3820000,False,,,0,,SUB in: K. Brown,[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT06M49.00S,2024-04-13T04:02:12.6Z,3,REGULAR,substitution,in,[],1641729,,,1610612746,68,76,2024-04-13T04:02:21Z,3830000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT06M49.00S,2024-04-13T04:02:33.3Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1629599,,,1610612746,69,76,2024-04-13T04:02:33Z,3840000,False,,,0,,A. Coffey Free Throw 2 of 2 (11 PTS),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
386,PT06M34.00S,2024-04-13T04:02:49.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630548,12.927069645203687,50.0,1610612762,69,78,2024-04-13T04:02:54Z,3850000,False,0.0,69.0,1,left,J. Juzang 6' driving floating Jump Shot (12 PTS) (O. Yurtseven 3 AST),"[1630548, 1630209]",1610612762.0,UTA,driving floating,,,Juzang,J. Juzang,,,,,In The Paint (Non-RA),0-8 Center,6.9,Made,12.0,O. Yurtseven,1630209.0,3.0,,,,,,,,,,,,,,
388,PT06M17.00S,2024-04-13T04:03:09.0Z,3,REGULAR,foul,personal,['2freethrow'],1641707,,,1610612746,69,78,2024-04-13T04:03:19Z,3870000,False,,,0,,T. Hendricks shooting personal FOUL (2 PF) (Plumlee 2 FT),"[1641707, 203486]",1610612762.0,UTA,shooting,,,Hendricks,T. Hendricks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1662.0,,2.0,0.0,,,,,,Plumlee,203486.0,,
390,PT06M17.00S,2024-04-13T04:03:40.9Z,3,REGULAR,freethrow,1 of 2,[],203486,,,1610612746,69,78,2024-04-13T04:03:40Z,3890000,False,,,0,,MISS M. Plumlee Free Throw 1 of 2,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
391,PT06M17.00S,2024-04-13T04:03:40.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,69,78,2024-04-13T04:03:40Z,3900000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,390.0,,,,,,,,,,,,,
392,PT06M17.00S,2024-04-13T04:03:45.6Z,3,REGULAR,substitution,out,[],1641707,,,1610612746,69,78,2024-04-13T04:03:48Z,3910000,False,,,0,,SUB out: T. Hendricks,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT06M17.00S,2024-04-13T04:03:45.6Z,3,REGULAR,substitution,in,[],1629647,,,1610612746,69,78,2024-04-13T04:03:48Z,3920000,False,,,0,,SUB in: D. Bazley,[1629647],1610612762.0,UTA,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT06M17.00S,2024-04-13T04:04:16.0Z,3,REGULAR,freethrow,2 of 2,[],203486,,,1610612746,70,78,2024-04-13T04:04:16Z,3930000,False,,,0,,M. Plumlee Free Throw 2 of 2 (3 PTS),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
395,PT05M58.00S,2024-04-13T04:04:36.0Z,3,REGULAR,3pt,Jump Shot,[],1641718,34.21484888304862,64.2156862745098,1610612762,70,81,2024-04-13T04:04:55Z,3940000,False,-71.0,269.0,1,left,K. George 27' 3PT pullup (11 PTS) (J. Juzang 2 AST),"[1641718, 1630548]",1610612762.0,UTA,pullup,,,George,K. George,,,,,Above the Break 3,24+ Center,27.83,Made,11.0,J. Juzang,1630548.0,2.0,,,,,,,,,,,,,,
398,PT05M42.00S,2024-04-13T04:05:05.3Z,3,REGULAR,2pt,Jump Shot,[],1630527,77.71024967148489,56.86274509803921,1610612746,70,81,2024-04-13T04:05:12Z,3970000,False,34.0,157.0,1,right,MISS B. Boston Jr. 16' pullup Shot,[1630527],1610612746.0,LAC,pullup,,,Boston Jr.,B. Boston Jr.,,,,,Mid-Range,16-24 Center,16.07,Missed,,,,,,,,,,,,,,,,,,
399,PT05M39.00S,2024-04-13T04:05:08.3Z,3,REGULAR,rebound,offensive,[],203486,,,1610612746,70,81,2024-04-13T04:05:12Z,3980000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:2),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,Mid-Range,16-24 Center,,,,,,,398.0,,,,,3.0,2.0,1.0,,,,,,
400,PT05M38.00S,2024-04-13T04:05:10.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203486,91.24507227332458,37.99019607843137,1610612746,70,81,2024-04-13T04:05:37Z,3990000,False,-60.0,30.0,1,right,MISS M. Plumlee 6' floating Shot,[203486],1610612746.0,LAC,floating,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,6.7,Missed,,,,,,,,,,,,,,,,,,
401,PT05M32.00S,2024-04-13T04:05:16.2Z,3,REGULAR,rebound,defensive,[],1630209,,,1610612762,70,81,2024-04-13T04:05:19Z,4000000,False,,,0,,O. Yurtseven REBOUND (Off:1 Def:8),[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,400.0,,,,,9.0,8.0,1.0,,,,,,
402,PT05M29.00S,2024-04-13T04:05:19.7Z,3,REGULAR,turnover,bad pass,[],1630209,,,1610612762,70,81,2024-04-13T04:05:25Z,4010000,False,,,0,,O. Yurtseven bad pass TURNOVER (1 TO),"[1630209, 1630538]",1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,Mid-Range,16-24 Center,,,,,,,,,1.0,,,,,,Hyland,1630538.0,,,,
403,PT05M29.00S,2024-04-13T04:05:19.7Z,3,REGULAR,steal,,[],1630538,,,1610612746,70,81,2024-04-13T04:05:21Z,4020000,False,,,0,,B. Hyland STEAL (2 STL),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
404,PT05M20.00S,2024-04-13T04:05:27.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630538,90.32522996057818,98.2843137254902,1610612746,70,81,2024-04-13T04:05:33Z,4030000,False,241.0,38.0,1,right,MISS B. Hyland 24' 3PT,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Right Corner 3,24+ Right,24.44,Missed,,,,,,,,,,,,,,,,,,
405,PT05M15.00S,2024-04-13T04:05:32.6Z,3,REGULAR,rebound,offensive,[],203486,,,1610612746,70,81,2024-04-13T04:05:32Z,4040000,False,,,0,,M. Plumlee REBOUND (Off:2 Def:2),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,Right Corner 3,24+ Right,,,,,,,404.0,,,,,4.0,2.0,2.0,,,,,,
406,PT05M06.00S,2024-04-13T04:05:43.5Z,3,REGULAR,turnover,traveling,[],1630527,,,1610612746,70,81,2024-04-13T04:06:07Z,4050000,False,,,0,,B. Boston Jr. traveling TURNOVER (1 TO),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,1629178.0,1.0,,,,,,,,,,,
407,PT04M58.00S,2024-04-13T04:06:09.6Z,3,REGULAR,turnover,bad pass,[],1641718,,,1610612762,70,81,2024-04-13T04:06:21Z,4060000,False,,,0,,K. George bad pass TURNOVER (3 TO),"[1641718, 1641738]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Center,,,,,,,,,3.0,,,,,,Brown,1641738.0,,,,
408,PT04M58.00S,2024-04-13T04:06:09.6Z,3,REGULAR,steal,,[],1641738,,,1610612746,70,81,2024-04-13T04:06:11Z,4070000,False,,,0,,K. Brown STEAL (1 STL),[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
409,PT04M55.00S,2024-04-13T04:06:12.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641738,93.2161629434954,49.26470588235294,1610612746,72,81,2024-04-13T04:06:27Z,4080000,False,-4.0,11.0,1,right,K. Brown running reverse DUNK (2 PTS),[1641738],1610612746.0,LAC,running reverse,,,Brown,K. Brown,,,,,Restricted Area,0-8 Center,1.19,Made,2.0,,,,,,,,,,,,,,,,,
410,PT04M55.00S,2024-04-13T04:06:18.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,72,81,2024-04-13T04:06:18Z,4090000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT04M55.00S,2024-04-13T04:08:44.2Z,3,REGULAR,substitution,out,[],1629599,,,1610612762,72,81,2024-04-13T04:08:54Z,4100000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT04M55.00S,2024-04-13T04:08:44.2Z,3,REGULAR,substitution,out,[],203486,,,1610612762,72,81,2024-04-13T04:08:54Z,4110000,False,,,0,,SUB out: M. Plumlee,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT04M55.00S,2024-04-13T04:08:44.2Z,3,REGULAR,substitution,in,[],1628464,,,1610612762,72,81,2024-04-13T04:08:54Z,4120000,False,,,0,,SUB in: D. Theis,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT04M55.00S,2024-04-13T04:08:44.2Z,3,REGULAR,substitution,in,[],1629875,,,1610612762,72,81,2024-04-13T04:08:54Z,4130000,False,,,0,,SUB in: X. Moon,[1629875],1610612746.0,LAC,,,,Moon,X. Moon,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT04M40.00S,2024-04-13T04:09:19.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641729,18.446123521681997,51.96078431372549,1610612762,72,81,2024-04-13T04:09:25Z,4140000,False,-10.0,121.0,1,left,MISS B. Sensabaugh 12' Jump Shot,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),8-16 Center,12.13,Missed,,,,,,,,,,,,,,,,,,
