actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
262,PT03M12.00S,2024-02-13T04:25:31.7Z,2,REGULAR,block,,[],203497,,,1610612746,41,43,2024-02-13T04:25:34Z,2610000,False,,,0,,R. Gobert BLOCK (2 BLK),[203497],1610612750.0,MIN,,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
263,PT03M09.00S,2024-02-13T04:25:34.7Z,2,REGULAR,rebound,offensive,[],1627826,,,1610612746,41,43,2024-02-13T04:25:35Z,2620000,False,,,0,,I. Zubac REBOUND (Off:2 Def:3),[1627826],1610612746.0,LAC,,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,261.0,5.0,3.0,2.0,,,,
264,PT03M04.00S,2024-02-13T04:25:39.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",201935,28.43298291721419,17.64705882352942,1610612746,41,43,2024-02-13T04:25:45Z,2630000,False,162.0,215.0,1,left,MISS J. Harden 26' 3PT,[201935],1610612746.0,LAC,,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,26.89,Missed,,,,,,,,,,,,,,,,,
265,PT03M00.00S,2024-02-13T04:25:43.9Z,2,REGULAR,rebound,offensive,[],202695,,,1610612746,41,43,2024-02-13T04:25:45Z,2640000,False,,,0,,K. Leonard REBOUND (Off:4 Def:0),[202695],1610612746.0,LAC,,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,264.0,4.0,0.0,4.0,,,,
266,PT03M00.00S,2024-02-13T04:25:47.0Z,2,REGULAR,foul,personal,[],1630183,,,1610612746,41,43,2024-02-13T04:25:53Z,2650000,False,,,0,,J. McDaniels personal FOUL (1 PF),"[1630183, 202695]",1610612750.0,MIN,202026.0,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,0.0,Leonard,202695.0,,,,,,,,,
268,PT02M53.00S,2024-02-13T04:26:13.2Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",201935,20.54862023653088,51.22549019607843,1610612746,43,43,2024-02-13T04:29:48Z,2670000,False,-6.0,141.0,1,left,J. Harden 14' pullup Jump Shot (9 PTS) (I. Zubac 1 AST),"[201935, 1627826]",1610612746.0,LAC,,pullup,,,Harden,J. Harden,,,,,Mid-Range,8-16 Center,14.08,Made,9.0,I. Zubac,1627826.0,1.0,,,,,,,,,,,,,
270,PT02M53.00S,2024-02-13T04:26:21.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,43,43,2024-02-13T04:26:21Z,2690000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT02M53.00S,2024-02-13T04:29:05.2Z,2,REGULAR,substitution,out,[],1627826,,,1610612750,43,43,2024-02-13T04:29:19Z,2700000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT02M53.00S,2024-02-13T04:29:05.2Z,2,REGULAR,substitution,out,[],201144,,,1610612750,43,43,2024-02-13T04:29:19Z,2710000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT02M53.00S,2024-02-13T04:29:05.2Z,2,REGULAR,substitution,in,[],201566,,,1610612750,43,43,2024-02-13T04:29:19Z,2720000,False,,,0,,SUB in: R. Westbrook,[201566],1610612746.0,LAC,,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT02M53.00S,2024-02-13T04:29:05.2Z,2,REGULAR,substitution,in,[],1629638,,,1610612750,43,43,2024-02-13T04:29:19Z,2730000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT02M39.00S,2024-02-13T04:29:33.5Z,2,REGULAR,2pt,Jump Shot,[],1630183,93.2161629434954,69.8529411764706,1610612750,43,45,2024-02-13T04:29:41Z,2740000,False,99.0,11.0,1,right,J. McDaniels 9' fadeaway Jump Shot (6 PTS) (A. Edwards 4 AST),"[1630183, 1630162]",1610612750.0,MIN,,fadeaway,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Right,9.99,Made,6.0,A. Edwards,1630162.0,4.0,,,,,,,,,,,,,
279,PT02M19.00S,2024-02-13T04:30:01.3Z,2,REGULAR,foul,personal,[],1629638,,,1610612746,43,45,2024-02-13T04:30:20Z,2770000,False,,,0,,N. Alexander-Walker personal FOUL (1 PF),"[1629638, 202695]",1610612750.0,MIN,1830.0,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,0.0,Leonard,202695.0,,,,,,,,,
281,PT02M13.00S,2024-02-13T04:30:19.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],202695,8.196452036793687,50.49019607843137,1610612746,43,45,2024-02-13T04:30:29Z,2790000,False,-2.0,25.0,1,left,MISS K. Leonard driving DUNK - blocked,"[202695, 1630183]",1610612746.0,LAC,,driving,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,2.46,Missed,,,,,,,,,,,,,,,,McDaniels,1630183.0
282,PT02M13.00S,2024-02-13T04:30:19.4Z,2,REGULAR,block,,[],1630183,,,1610612746,43,45,2024-02-13T04:30:22Z,2800000,False,,,0,,J. McDaniels BLOCK (1 BLK),[1630183],1610612750.0,MIN,,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
283,PT02M13.00S,2024-02-13T04:30:19.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,43,45,2024-02-13T04:30:29Z,2810000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,281.0,,,,,,,
285,PT02M08.00S,2024-02-13T04:30:44.2Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],202331,16.869250985545335,16.911764705882348,1610612746,43,45,2024-02-13T04:30:48Z,2830000,False,165.0,106.0,1,left,MISS P. George 19' pullup Shot,[202331],1610612746.0,LAC,,pullup,,,George,P. George,,,,,Mid-Range,16-24 Right,19.65,Missed,,,,,,,,,,,,,,,,,
286,PT02M06.00S,2024-02-13T04:30:46.2Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,43,45,2024-02-13T04:30:48Z,2840000,False,,,0,,R. Gobert REBOUND (Off:2 Def:3),[203497],1610612750.0,MIN,,,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,285.0,5.0,3.0,2.0,,,,
287,PT01M51.00S,2024-02-13T04:31:01.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,92.0335085413929,52.205882352941174,1610612750,43,47,2024-02-13T04:31:06Z,2850000,False,11.0,22.0,1,right,N. Alexander-Walker cutting Layup (7 PTS) (K. Towns 2 AST),"[1629638, 1626157]",1610612750.0,MIN,,cutting,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,2.5,Made,7.0,K. Towns,1626157.0,2.0,,,,,,,,,,,,,
290,PT01M25.00S,2024-02-13T04:31:38.5Z,2,REGULAR,foul,personal,['3freethrow'],1626157,,,1610612746,43,47,2024-02-13T04:32:01Z,2880000,False,,,0,,K. Towns shooting personal FOUL (2 PF) (Harden 3 FT),"[1626157, 201935]",1610612750.0,MIN,1830.0,shooting,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,,,,,2.0,0.0,Harden,201935.0,,,,,,,,,
292,PT01M25.00S,2024-02-13T04:32:01.9Z,2,REGULAR,freethrow,1 of 3,[],201935,,,1610612746,44,47,2024-02-13T04:32:01Z,2900000,False,,,0,,J. Harden Free Throw 1 of 3 (10 PTS),[201935],1610612746.0,LAC,,,,,Harden,J. Harden,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,
293,PT01M25.00S,2024-02-13T04:32:17.5Z,2,REGULAR,freethrow,2 of 3,[],201935,,,1610612746,44,47,2024-02-13T04:32:17Z,2910000,False,,,0,,MISS J. Harden Free Throw 2 of 3,[201935],1610612746.0,LAC,,,,,Harden,J. Harden,,,,,,,,Missed,,,,,,,,,,,,,,,,,
294,PT01M25.00S,2024-02-13T04:32:17.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,44,47,2024-02-13T04:32:17Z,2920000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,293.0,,,,,,,
295,PT01M25.00S,2024-02-13T04:32:33.7Z,2,REGULAR,freethrow,3 of 3,[],201935,,,1610612746,45,47,2024-02-13T04:32:33Z,2930000,False,,,0,,J. Harden Free Throw 3 of 3 (11 PTS),[201935],1610612746.0,LAC,,,,,Harden,J. Harden,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,
296,PT01M14.00S,2024-02-13T04:32:53.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,91.37647831800263,47.30392156862745,1610612750,45,49,2024-02-13T04:32:59Z,2940000,False,-13.0,29.0,1,right,A. Edwards driving Layup (6 PTS) (N. Alexander-Walker 2 AST),"[1630162, 1629638]",1610612750.0,MIN,,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,3.16,Made,6.0,N. Alexander-Walker,1629638.0,2.0,,,,,,,,,,,,,
298,PT00M55.30S,2024-02-13T04:33:13.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,8.196452036793687,51.470588235294116,1610612746,47,49,2024-02-13T04:33:40Z,2960000,False,-7.0,25.0,1,left,T. Mann driving Layup (2 PTS) (P. George 2 AST),"[1629611, 202331]",1610612746.0,LAC,,driving,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,2.56,Made,2.0,P. George,202331.0,2.0,,,,,,,,,,,,,
300,PT00M32.40S,2024-02-13T04:33:38.8Z,2,REGULAR,3pt,Jump Shot,[],1630162,77.71024967148489,89.4607843137255,1610612750,47,49,2024-02-13T04:33:42Z,2980000,False,197.0,157.0,1,right,MISS A. Edwards 25' step back 3PT,[1630162],1610612750.0,MIN,,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,25.21,Missed,,,,,,,,,,,,,,,,,
301,PT00M30.00S,2024-02-13T04:33:41.2Z,2,REGULAR,rebound,defensive,[],201935,,,1610612746,47,49,2024-02-13T04:33:42Z,2990000,False,,,0,,J. Harden REBOUND (Off:0 Def:2),[201935],1610612746.0,LAC,,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,300.0,2.0,2.0,0.0,,,,
302,PT00M25.20S,2024-02-13T04:33:47.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202331,31.586727989487514,27.941176470588232,1610612746,50,49,2024-02-13T04:33:56Z,3000000,False,110.0,244.0,1,left,P. George 26' 3PT running pullup (9 PTS) (T. Mann 1 AST),"[202331, 1629611]",1610612746.0,LAC,,running pullup,,,George,P. George,,,,,Above the Break 3,24+ Right Center,26.81,Made,9.0,T. Mann,1629611.0,1.0,,,,,,,,,,,,,
304,PT00M06.10S,2024-02-13T04:34:10.2Z,2,REGULAR,turnover,bad pass,[],1629638,,,1610612750,50,49,2024-02-13T04:34:15Z,3020000,False,,,0,,N. Alexander-Walker bad pass TURNOVER (2 TO),"[1629638, 201935]",1610612750.0,MIN,,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2.0,,,,,Harden,201935.0,,
305,PT00M06.10S,2024-02-13T04:34:10.2Z,2,REGULAR,steal,,[],201935,,,1610612746,50,49,2024-02-13T04:34:12Z,3030000,False,,,0,,J. Harden STEAL (1 STL),[201935],1610612746.0,LAC,,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,
306,PT00M00.00S,2024-02-13T04:34:18.3Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",201935,22.651116951379763,4.166666666666657,1610612746,53,49,2024-02-13T04:35:14Z,3040000,False,229.0,160.0,1,left,J. Harden 27' 3PT  (14 PTS) (R. Westbrook 2 AST),"[201935, 201566]",1610612746.0,LAC,,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,27.98,Made,14.0,R. Westbrook,201566.0,2.0,,,,,,,,,,,,,
308,PT00M00.00S,2024-02-13T04:34:20.9Z,2,REGULAR,period,end,[],0,,,1610612750,53,49,2024-02-13T04:34:20Z,3060000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT12M00.00S,2024-02-13T04:49:28.2Z,3,REGULAR,substitution,out,['startperiod'],201566,,,1610612750,53,49,2024-02-13T04:49:46Z,3070000,False,,,0,,SUB out: R. Westbrook,[201566],1610612746.0,LAC,,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT12M00.00S,2024-02-13T04:49:28.2Z,3,REGULAR,substitution,out,['startperiod'],1629638,,,1610612750,53,49,2024-02-13T04:49:46Z,3080000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2024-02-13T04:49:28.2Z,3,REGULAR,substitution,in,['startperiod'],1627826,,,1610612750,53,49,2024-02-13T04:49:46Z,3090000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2024-02-13T04:49:28.2Z,3,REGULAR,substitution,in,['startperiod'],201144,,,1610612750,53,49,2024-02-13T04:49:46Z,3100000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2024-02-13T04:49:51.2Z,3,REGULAR,period,start,[],0,,,1610612746,53,49,2024-02-13T04:49:51Z,3110000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT11M37.00S,2024-02-13T04:50:13.1Z,3,REGULAR,turnover,lost ball,[],202695,,,1610612746,53,49,2024-02-13T04:50:43Z,3120000,False,,,0,,K. Leonard lost ball TURNOVER (1 TO),"[202695, 201144]",1610612746.0,LAC,,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,,,,,Conley,201144.0,,
316,PT11M37.00S,2024-02-13T04:50:13.1Z,3,REGULAR,steal,,[],201144,,,1610612750,53,49,2024-02-13T04:50:15Z,3130000,False,,,0,,M. Conley STEAL (1 STL),[201144],1610612750.0,MIN,,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,
317,PT11M35.00S,2024-02-13T04:50:18.8Z,3,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612750,53,49,2024-02-13T04:50:30Z,3140000,False,,,0,,I. Zubac shooting personal FOUL (3 PF) (Edwards 2 FT),"[1627826, 1630162]",1610612746.0,LAC,1626300.0,shooting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,3.0,0.0,Edwards,1630162.0,,,,,,,,,
319,PT11M35.00S,2024-02-13T04:50:40.7Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630162,,,1610612750,53,50,2024-02-13T04:50:40Z,3160000,False,,,0,,A. Edwards Free Throw 1 of 2 (7 PTS),[1630162],1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,
320,PT11M35.00S,2024-02-13T04:50:57.8Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630162,,,1610612750,53,51,2024-02-13T04:50:57Z,3170000,False,,,0,,A. Edwards Free Throw 2 of 2 (8 PTS),[1630162],1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,
321,PT11M22.00S,2024-02-13T04:51:13.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,81.52102496714849,52.450980392156865,1610612746,53,51,2024-02-13T04:51:23Z,3180000,False,12.0,121.0,1,right,MISS P. George 12' pullup Shot,[202331],1610612746.0,LAC,,pullup,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,12.18,Missed,,,,,,,,,,,,,,,,,
322,PT11M14.00S,2024-02-13T04:51:21.5Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,53,51,2024-02-13T04:51:23Z,3190000,False,,,0,,R. Gobert REBOUND (Off:2 Def:4),[203497],1610612750.0,MIN,,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,321.0,6.0,4.0,2.0,,,,
323,PT11M09.00S,2024-02-13T04:51:25.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,9.510512483574246,51.71568627450981,1610612750,53,53,2024-02-13T04:51:31Z,3200000,False,-9.0,37.0,1,left,A. Edwards driving Layup (10 PTS),[1630162],1610612750.0,MIN,,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,3.79,Made,10.0,,,,,,,,,,,,,,,,
324,PT10M55.00S,2024-02-13T04:51:41.0Z,3,REGULAR,turnover,out-of-bounds,[],202695,,,1610612746,53,53,2024-02-13T04:51:47Z,3210000,False,,,0,,K. Leonard bad pass out-of-bounds TURNOVER (2 TO),[202695],1610612746.0,LAC,1626300.0,bad pass,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2.0,,,,,,,,
325,PT10M39.00S,2024-02-13T04:52:06.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203497,9.247700394218143,52.69607843137255,1610612750,53,55,2024-02-13T04:52:11Z,3220000,False,-13.0,34.0,1,left,R. Gobert driving Layup (8 PTS) (M. Conley 5 AST),"[203497, 201144]",1610612750.0,MIN,,driving,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,3.7,Made,8.0,M. Conley,201144.0,5.0,,,,,,,,,,,,,
327,PT10M23.00S,2024-02-13T04:52:21.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,88.61695137976346,47.30392156862745,1610612746,53,55,2024-02-13T04:52:41Z,3240000,False,-13.0,55.0,1,right,MISS P. George driving floating Shot,[202331],1610612746.0,LAC,,driving floating,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,5.61,Missed,,,,,,,,,,,,,,,,,
328,PT10M20.00S,2024-02-13T04:52:24.6Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,53,55,2024-02-13T04:52:41Z,3250000,False,,,0,,K. Towns REBOUND (Off:0 Def:4),[1626157],1610612750.0,MIN,,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,327.0,4.0,4.0,0.0,,,,
331,PT10M14.00S,2024-02-13T04:52:54.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,8.327858081471746,48.529411764705884,1610612750,53,57,2024-02-13T04:53:08Z,3280000,False,7.0,26.0,1,left,K. Towns turnaround Hook (16 PTS) (J. McDaniels 1 AST),"[1626157, 1630183]",1610612750.0,MIN,,turnaround,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,2.68,Made,16.0,J. McDaniels,1630183.0,1.0,,,,,,,,,,,,,
333,PT10M14.00S,2024-02-13T04:53:18.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,53,57,2024-02-13T04:53:18Z,3300000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT10M03.00S,2024-02-13T04:55:38.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202695,94.26741130091985,50.73529411764706,1610612746,55,57,2024-02-13T04:55:48Z,3310000,False,4.0,1.0,1,right,K. Leonard driving Layup (13 PTS) (J. Harden 4 AST),"[202695, 201935]",1610612746.0,LAC,,driving,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,0.4,Made,13.0,J. Harden,201935.0,4.0,,,,,,,,,,,,,
336,PT10M03.00S,2024-02-13T04:55:44.2Z,3,REGULAR,foul,personal,['1freethrow'],1630183,,,1610612746,55,57,2024-02-13T04:56:00Z,3330000,False,,,0,,J. McDaniels shooting personal FOUL (2 PF) (Leonard 1 FT),"[1630183, 202695]",1610612750.0,MIN,1626300.0,shooting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,2.0,0.0,Leonard,202695.0,,,,,,,,,
338,PT10M03.00S,2024-02-13T04:56:07.0Z,3,REGULAR,freethrow,1 of 1,[],202695,,,1610612746,56,57,2024-02-13T04:56:07Z,3350000,False,,,0,,K. Leonard Free Throw 1 of 1 (14 PTS),[202695],1610612746.0,LAC,,,,,Leonard,K. Leonard,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,
339,PT09M49.00S,2024-02-13T04:56:23.1Z,3,REGULAR,3pt,Jump Shot,[],201144,29.747043363994734,20.34313725490196,1610612750,56,60,2024-02-13T04:56:28Z,3360000,False,148.0,227.0,1,left,M. Conley 27' 3PT  (5 PTS) (K. Towns 3 AST),"[201144, 1626157]",1610612750.0,MIN,,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,27.12,Made,5.0,K. Towns,1626157.0,3.0,,,,,,,,,,,,,
341,PT09M29.00S,2024-02-13T04:56:46.5Z,3,REGULAR,foul,personal,[],1630162,,,1610612746,56,60,2024-02-13T04:56:53Z,3380000,False,,,0,,A. Edwards personal FOUL (2 PF),"[1630162, 201935]",1610612750.0,MIN,1626300.0,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left Center,,,,,,,2.0,0.0,Harden,201935.0,,,,,,,,,
343,PT09M23.00S,2024-02-13T04:57:09.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,84.01773981603154,50.0,1610612746,56,60,2024-02-13T04:57:16Z,3400000,False,0.0,98.0,1,right,MISS I. Zubac 9' turnaround Hook - blocked,"[1627826, 203497]",1610612746.0,LAC,,turnaround,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,9.77,Missed,,,,,,,,,,,,,,,,Gobert,203497.0
344,PT09M23.00S,2024-02-13T04:57:09.1Z,3,REGULAR,block,,[],203497,,,1610612746,56,60,2024-02-13T04:57:12Z,3410000,False,,,0,,R. Gobert BLOCK (3 BLK),[203497],1610612750.0,MIN,,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,
345,PT09M19.00S,2024-02-13T04:57:13.1Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,56,60,2024-02-13T04:57:16Z,3420000,False,,,0,,A. Edwards REBOUND (Off:0 Def:4),[1630162],1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,343.0,4.0,4.0,0.0,,,,
346,PT09M15.00S,2024-02-13T04:57:26.5Z,3,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612750,56,60,2024-02-13T04:57:36Z,3430000,False,,,0,,I. Zubac shooting personal FOUL (4 PF) (Edwards 2 FT),"[1627826, 1630162]",1610612746.0,LAC,1626300.0,shooting,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,4.0,0.0,Edwards,1630162.0,,,,,,,,,
348,PT09M15.00S,2024-02-13T04:57:47.1Z,3,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,56,61,2024-02-13T04:57:47Z,3450000,False,,,0,,A. Edwards Free Throw 1 of 2 (11 PTS),[1630162],1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,
349,PT09M15.00S,2024-02-13T04:58:04.1Z,3,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,56,62,2024-02-13T04:58:04Z,3460000,False,,,0,,A. Edwards Free Throw 2 of 2 (12 PTS),[1630162],1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,
350,PT09M04.00S,2024-02-13T04:58:19.7Z,3,REGULAR,3pt,Jump Shot,[],201935,66.40932982917215,26.960784313725497,1610612746,59,62,2024-02-13T04:58:23Z,3470000,False,-115.0,263.0,1,right,J. Harden 28' 3PT step back (17 PTS),[201935],1610612746.0,LAC,,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,28.74,Made,17.0,,,,,,,,,,,,,,,,
351,PT08M48.00S,2024-02-13T04:58:35.3Z,3,REGULAR,3pt,Jump Shot,[],1630183,6.176084099868589,5.859375,1610612750,59,62,2024-02-13T04:58:40Z,3480000,False,221.0,6.0,1,left,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,22.08,Missed,,,,,,,,,,,,,,,,,
352,PT08M45.00S,2024-02-13T04:58:38.3Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,59,62,2024-02-13T04:58:40Z,3490000,False,,,0,,I. Zubac REBOUND (Off:2 Def:4),[1627826],1610612746.0,LAC,,,,,Zubac,I. Zubac,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,351.0,6.0,4.0,2.0,,,,
353,PT08M21.00S,2024-02-13T04:59:01.8Z,3,REGULAR,3pt,Jump Shot,[],202695,73.11103810775296,83.33333333333334,1610612746,59,62,2024-02-13T04:59:06Z,3500000,False,167.0,200.0,1,right,MISS K. Leonard 26' 3PT,[202695],1610612746.0,LAC,,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,26.06,Missed,,,,,,,,,,,,,,,,,
354,PT08M19.00S,2024-02-13T04:59:04.3Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,59,62,2024-02-13T04:59:04Z,3510000,False,,,0,,A. Edwards REBOUND (Off:0 Def:5),[1630162],1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,353.0,5.0,5.0,0.0,,,,
355,PT07M59.00S,2024-02-13T04:59:24.7Z,3,REGULAR,turnover,lost ball,[],1626157,,,1610612750,59,62,2024-02-13T04:59:28Z,3520000,False,,,0,,K. Towns lost ball TURNOVER (1 TO),"[1626157, 202695]",1610612750.0,MIN,,,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1.0,,,,,Leonard,202695.0,,
