actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
258,PT04M35.00S,2024-03-18T02:21:12.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202083,27.250328515111704,78.92156862745098,1610612737,40,54,2024-03-18T02:25:19Z,2570000,False,-145.0,204.0,1,left,W. Matthews 24' 3PT running (6 PTS) (D. Murray 7 AST),"[202083, 1627749]",1610612737.0,ATL,running,,,Matthews,W. Matthews,,,,,Above the Break 3,24+ Left Center,24.98,Made,6.0,,,,,,,,,,,,D. Murray,1627749.0,7.0,,,
260,PT04M35.00S,2024-03-18T02:21:27.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,40,54,2024-03-18T02:21:27Z,2590000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT04M35.00S,2024-03-18T02:24:19.7Z,2,REGULAR,substitution,out,[],1630249,,,1610612746,40,54,2024-03-18T02:24:29Z,2600000,False,,,0,,SUB out: V. Krejci,[1630249],1610612737.0,ATL,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT04M35.00S,2024-03-18T02:24:19.7Z,2,REGULAR,substitution,out,[],1629726,,,1610612746,40,54,2024-03-18T02:24:29Z,2610000,False,,,0,,SUB out: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT04M35.00S,2024-03-18T02:24:19.7Z,2,REGULAR,substitution,in,[],203992,,,1610612746,40,54,2024-03-18T02:24:29Z,2620000,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M35.00S,2024-03-18T02:24:19.7Z,2,REGULAR,substitution,in,[],1630552,,,1610612746,40,54,2024-03-18T02:24:29Z,2630000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT04M20.00S,2024-03-18T02:24:47.9Z,2,REGULAR,turnover,out-of-bounds,[],201935,,,1610612746,40,54,2024-03-18T02:25:16Z,2640000,False,,,0,,J. Harden bad pass out-of-bounds TURNOVER (3 TO),[201935],1610612746.0,LAC,bad pass,,,Harden,J. Harden,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,3.0,,
267,PT04M00.00S,2024-03-18T02:25:17.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203992,31.192509855453352,26.470588235294116,1610612737,40,57,2024-03-18T02:25:21Z,2660000,False,118.0,241.0,1,left,B. Bogdanovic 26' 3PT  (9 PTS) (C. Capela 3 AST),"[203992, 203991]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,26.79,Made,9.0,,,,,,,,,,,,C. Capela,203991.0,3.0,,,
270,PT03M42.00S,2024-03-18T02:25:53.9Z,2,REGULAR,3pt,Jump Shot,[],202331,68.64323258869908,73.2843137254902,1610612746,40,57,2024-03-18T02:26:00Z,2690000,False,116.0,242.0,1,right,MISS P. George 26' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,26.88,Missed,,,,,,,,,,,,,,,,,,
271,PT03M37.00S,2024-03-18T02:25:58.9Z,2,REGULAR,rebound,defensive,[],203992,,,1610612737,40,57,2024-03-18T02:26:00Z,2700000,False,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,,,,,,270.0,1.0,1.0,0.0,,,,,,,,,,,
272,PT03M30.00S,2024-03-18T02:26:06.1Z,2,REGULAR,turnover,bad pass,[],1627749,,,1610612737,40,57,2024-03-18T02:26:09Z,2710000,False,,,0,,D. Murray bad pass TURNOVER (2 TO),"[1627749, 1629611]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,2.0,Mann,1629611.0
273,PT03M30.00S,2024-03-18T02:26:06.1Z,2,REGULAR,steal,,[],1629611,,,1610612746,40,57,2024-03-18T02:26:07Z,2720000,False,,,0,,T. Mann STEAL (2 STL),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
274,PT03M19.00S,2024-03-18T02:26:17.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202695,78.76149802890933,55.63725490196079,1610612746,40,57,2024-03-18T02:27:15Z,2730000,False,28.0,147.0,1,right,MISS K. Leonard 14' step back Shot,[202695],1610612746.0,LAC,step back,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Center,14.98,Missed,,,,,,,,,,,,,,,,,,
275,PT03M16.00S,2024-03-18T02:26:20.6Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,40,57,2024-03-18T02:26:21Z,2740000,False,,,0,,C. Capela REBOUND (Off:5 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,8-16 Center,,,,,,274.0,7.0,2.0,5.0,,,,,,,,,,,
276,PT03M13.00S,2024-03-18T02:26:23.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203992,7.013797634691201,47.30392156862745,1610612737,40,59,2024-03-18T02:26:27Z,2750000,False,13.0,13.0,1,left,B. Bogdanovic running Layup (11 PTS) (J. Johnson 4 AST),"[203992, 1630552]",1610612737.0,ATL,running,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,1.9,Made,11.0,,,,,,,,,,,,J. Johnson,1630552.0,4.0,,,
279,PT02M49.00S,2024-03-18T02:27:09.2Z,2,REGULAR,foul,offensive,[],1627826,,,1610612746,40,59,2024-03-18T02:27:21Z,2780000,False,,,0,,I. Zubac offensive FOUL (1 PF),"[1627826, 1630552]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Left,,,,,,,,,,203591.0,1.0,0.0,Johnson,1630552.0,,,,,,
281,PT02M49.00S,2024-03-18T02:27:09.2Z,2,REGULAR,turnover,offensive foul,[],1627826,,,1610612746,40,59,2024-03-18T02:27:09Z,2800000,False,,,0,,I. Zubac offensive foul TURNOVER (1 TO),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Left,,,,,,,,,,203591.0,,,,,,,,1.0,,
282,PT02M38.00S,2024-03-18T02:27:32.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203992,8.327858081471746,5.14705882352942,1610612737,40,59,2024-03-18T02:27:37Z,2810000,False,224.0,26.0,1,left,MISS B. Bogdanovic 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Right Corner 3,24+ Right,22.58,Missed,,,,,,,,,,,,,,,,,,
283,PT02M35.00S,2024-03-18T02:27:35.6Z,2,REGULAR,rebound,defensive,[],201935,,,1610612746,40,59,2024-03-18T02:27:37Z,2820000,False,,,0,,J. Harden REBOUND (Off:0 Def:2),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Right Corner 3,24+ Right,,,,,,282.0,2.0,2.0,0.0,,,,,,,,,,,
284,PT02M30.00S,2024-03-18T02:27:40.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201935,93.87319316688567,45.34313725490197,1610612746,40,59,2024-03-18T02:27:54Z,2830000,False,-23.0,5.0,1,right,MISS J. Harden running Layup - blocked,"[201935, 203991]",1610612746.0,LAC,running,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,2.39,Missed,,Capela,203991.0,,,,,,,,,,,,,,,
285,PT02M30.00S,2024-03-18T02:27:40.8Z,2,REGULAR,block,,[],203991,,,1610612746,40,59,2024-03-18T02:27:43Z,2840000,False,,,0,,C. Capela BLOCK (2 BLK),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
286,PT02M28.00S,2024-03-18T02:27:42.8Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,40,59,2024-03-18T02:27:54Z,2850000,False,,,0,,C. Capela REBOUND (Off:5 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,284.0,8.0,3.0,5.0,,,,,,,,,,,
288,PT02M15.00S,2024-03-18T02:28:06.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203991,9.247700394218143,44.85294117647059,1610612737,40,61,2024-03-18T02:28:47Z,2870000,False,26.0,34.0,1,left,C. Capela turnaround Hook (10 PTS) (B. Bogdanovic 2 AST),"[203991, 203992]",1610612737.0,ATL,turnaround,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,4.29,Made,10.0,,,,,,,,,,,,B. Bogdanovic,203992.0,2.0,,,
290,PT01M58.00S,2024-03-18T02:28:23.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,86.38304862023654,60.049019607843135,1610612746,42,61,2024-03-18T02:37:37Z,2890000,False,50.0,75.0,1,right,K. Leonard 9' fadeaway Jump Shot (19 PTS),[202695],1610612746.0,LAC,fadeaway,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Right,9.07,Made,19.0,,,,,,,,,,,,,,,,,
291,PT01M45.00S,2024-03-18T02:28:36.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,12.927069645203687,60.78431372549019,1610612737,42,61,2024-03-18T02:29:29Z,2900000,False,-54.0,69.0,1,left,MISS J. Johnson 8' driving floating Shot,[1630552],1610612737.0,ATL,driving floating,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Left,8.76,Missed,,,,,,,,,,,,,,,,,,
292,PT01M42.00S,2024-03-18T02:28:39.3Z,2,REGULAR,rebound,offensive,[],1630552,,,1610612737,42,61,2024-03-18T02:28:41Z,2910000,False,,,0,,J. Johnson REBOUND (Off:1 Def:7),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,291.0,8.0,7.0,1.0,,,,,,,,,,,
293,PT01M41.00S,2024-03-18T02:28:40.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630552,7.539421813403408,47.30392156862745,1610612737,42,61,2024-03-18T02:29:47Z,2920000,False,13.0,18.0,1,left,MISS J. Johnson putback Layup - blocked,"[1630552, 202695]",1610612737.0,ATL,putback,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,2.28,Missed,,Leonard,202695.0,,,,,,,,,,,,,,,
294,PT01M41.00S,2024-03-18T02:28:40.9Z,2,REGULAR,block,,[],202695,,,1610612737,42,61,2024-03-18T02:28:43Z,2930000,False,,,0,,K. Leonard BLOCK (1 BLK),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
295,PT01M38.00S,2024-03-18T02:28:43.9Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,42,61,2024-03-18T02:28:45Z,2940000,False,,,0,,I. Zubac REBOUND (Off:3 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,293.0,5.0,2.0,3.0,,,,,,,,,,,
296,PT01M25.00S,2024-03-18T02:28:56.9Z,2,REGULAR,2pt,Jump Shot,[],202695,95.18725361366623,29.411764705882348,1610612746,42,61,2024-03-18T02:29:00Z,2950000,False,-103.0,-7.0,1,right,MISS K. Leonard 10' pullup Shot,[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Left,10.32,Missed,,,,,,,,,,,,,,,,,,
297,PT01M23.00S,2024-03-18T02:28:58.9Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,42,61,2024-03-18T02:29:00Z,2960000,False,,,0,,C. Capela REBOUND (Off:5 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,8-16 Left,,,,,,296.0,9.0,4.0,5.0,,,,,,,,,,,
298,PT01M17.00S,2024-03-18T02:29:05.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,8.853482260183966,46.568627450980394,1610612737,42,61,2024-03-18T02:30:32Z,2970000,False,17.0,31.0,1,left,MISS D. Murray driving finger roll Layup - blocked,"[1627749, 1629611]",1610612737.0,ATL,driving finger roll,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,3.52,Missed,,Mann,1629611.0,,,,,,,,,,,,,,,
299,PT01M17.00S,2024-03-18T02:29:05.5Z,2,REGULAR,block,,[],1629611,,,1610612737,42,61,2024-03-18T02:29:07Z,2980000,False,,,0,,T. Mann BLOCK (1 BLK),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
300,PT01M17.00S,2024-03-18T02:29:05.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,42,61,2024-03-18T02:29:13Z,2990000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,298.0,,,,,,,,,,,,,,
302,PT01M17.00S,2024-03-18T02:29:27.9Z,2,REGULAR,substitution,out,[],1627826,,,1610612737,42,61,2024-03-18T02:29:29Z,3010000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT01M17.00S,2024-03-18T02:29:27.9Z,2,REGULAR,substitution,in,[],200782,,,1610612737,42,61,2024-03-18T02:29:29Z,3020000,False,,,0,,SUB in: P. Tucker,[200782],1610612746.0,LAC,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT01M15.00S,2024-03-18T02:29:35.2Z,2,REGULAR,turnover,bad pass,[],1627749,,,1610612737,42,61,2024-03-18T02:29:40Z,3030000,False,,,0,,D. Murray bad pass TURNOVER (3 TO),"[1627749, 202331]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,3.0,George,202331.0
305,PT01M15.00S,2024-03-18T02:29:35.2Z,2,REGULAR,steal,,[],202331,,,1610612746,42,61,2024-03-18T02:29:37Z,3040000,False,,,0,,P. George STEAL (3 STL),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
306,PT01M12.00S,2024-03-18T02:29:39.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202331,93.47897503285151,48.529411764705884,1610612746,44,61,2024-03-18T02:29:45Z,3050000,False,-7.0,9.0,1,right,P. George running reverse Layup (11 PTS),[202331],1610612746.0,LAC,running reverse,,,George,P. George,,,,,Restricted Area,0-8 Center,1.15,Made,11.0,,,,,,,,,,,,,,,,,
307,PT00M56.10S,2024-03-18T02:29:55.7Z,2,REGULAR,3pt,Jump Shot,[],1627749,23.04533508541394,9.313725490196077,1610612737,44,61,2024-03-18T02:29:59Z,3060000,False,203.0,164.0,1,left,MISS D. Murray 26' 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,26.13,Missed,,,,,,,,,,,,,,,,,,
308,PT00M53.70S,2024-03-18T02:29:58.1Z,2,REGULAR,rebound,defensive,[],201935,,,1610612746,44,61,2024-03-18T02:29:59Z,3070000,False,,,0,,J. Harden REBOUND (Off:0 Def:3),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,,,,,,307.0,3.0,3.0,0.0,,,,,,,,,,,
309,PT00M42.80S,2024-03-18T02:30:09.1Z,2,REGULAR,turnover,lost ball,[],202695,,,1610612746,44,61,2024-03-18T02:30:12Z,3080000,False,,,0,,K. Leonard lost ball TURNOVER (1 TO),"[202695, 202083]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,1.0,Matthews,202083.0
310,PT00M42.80S,2024-03-18T02:30:09.1Z,2,REGULAR,steal,,[],202083,,,1610612737,44,61,2024-03-18T02:30:11Z,3090000,False,,,0,,W. Matthews STEAL (1 STL),[202083],1610612737.0,ATL,,,,Matthews,W. Matthews,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
311,PT00M38.50S,2024-03-18T02:30:13.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630552,8.065045992115643,47.549019607843135,1610612737,44,61,2024-03-18T02:30:20Z,3100000,False,12.0,23.0,1,left,MISS J. Johnson running Layup,[1630552],1610612737.0,ATL,running,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,2.63,Missed,,,,,,,,,,,,,,,,,,
312,PT00M36.40S,2024-03-18T02:30:15.4Z,2,REGULAR,rebound,defensive,[],200782,,,1610612746,44,61,2024-03-18T02:30:20Z,3110000,False,,,0,,P. Tucker REBOUND (Off:1 Def:2),[200782],1610612746.0,LAC,,,,Tucker,P. Tucker,,,,,Restricted Area,0-8 Center,,,,,,311.0,3.0,2.0,1.0,,,,,,,,,,,
313,PT00M32.80S,2024-03-18T02:30:18.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202331,72.05978975032852,80.63725490196079,1610612746,44,61,2024-03-18T02:30:24Z,3120000,False,153.0,210.0,1,right,MISS P. George 26' running pullup 3PT,[202331],1610612746.0,LAC,running pullup,,,George,P. George,,,,,Above the Break 3,24+ Right Center,26.0,Missed,,,,,,,,,,,,,,,,,,
314,PT00M27.60S,2024-03-18T02:30:24.1Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,44,61,2024-03-18T02:30:24Z,3130000,False,,,0,,C. Capela REBOUND (Off:5 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Right Center,,,,,,313.0,10.0,5.0,5.0,,,,,,,,,,,
315,PT00M10.20S,2024-03-18T02:30:41.5Z,2,REGULAR,3pt,Jump Shot,[],1627749,29.75936268068331,17.378982843137265,1610612737,44,61,2024-03-18T02:32:35Z,3140000,False,163.0,227.0,1,left,MISS D. Murray 27' pullup 3PT,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,27.97,Missed,,,,,,,,,,,,,,,,,,
316,PT00M07.90S,2024-03-18T02:30:43.8Z,2,REGULAR,rebound,defensive,[],202331,,,1610612746,44,61,2024-03-18T02:30:43Z,3150000,False,,,0,,P. George REBOUND (Off:0 Def:2),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Center,,,,,,315.0,2.0,2.0,0.0,,,,,,,,,,,
317,PT00M01.30S,2024-03-18T02:30:50.4Z,2,REGULAR,turnover,bad pass,[],202695,,,1610612746,44,61,2024-03-18T02:30:54Z,3160000,False,,,0,,K. Leonard bad pass TURNOVER (2 TO),"[202695, 1627749]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,2.0,Murray,1627749.0
318,PT00M01.30S,2024-03-18T02:30:50.4Z,2,REGULAR,steal,,[],1627749,,,1610612737,44,61,2024-03-18T02:30:52Z,3170000,False,,,0,,D. Murray STEAL (2 STL),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
319,PT00M00.00S,2024-03-18T02:30:55.5Z,2,REGULAR,period,end,[],0,,,1610612737,44,61,2024-03-18T02:30:55Z,3180000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2024-03-18T02:46:07.0Z,3,REGULAR,substitution,out,['startperiod'],200782,,,1610612737,44,61,2024-03-18T02:46:17Z,3190000,False,,,0,,SUB out: P. Tucker,[200782],1610612746.0,LAC,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2024-03-18T02:46:07.0Z,3,REGULAR,substitution,out,['startperiod'],202083,,,1610612737,44,61,2024-03-18T02:46:17Z,3200000,False,,,0,,SUB out: W. Matthews,[202083],1610612737.0,ATL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2024-03-18T02:46:07.0Z,3,REGULAR,substitution,in,['startperiod'],1627826,,,1610612737,44,61,2024-03-18T02:46:17Z,3210000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2024-03-18T02:46:07.0Z,3,REGULAR,substitution,in,['startperiod'],1630249,,,1610612737,44,61,2024-03-18T02:46:17Z,3220000,False,,,0,,SUB in: V. Krejci,[1630249],1610612737.0,ATL,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2024-03-18T02:46:28.5Z,3,REGULAR,period,start,[],0,,,1610612737,44,61,2024-03-18T02:46:28Z,3230000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT11M39.00S,2024-03-18T02:46:48.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,86.51445466491458,53.18627450980392,1610612737,44,61,2024-03-18T02:47:31Z,3240000,False,16.0,74.0,1,right,MISS B. Bogdanovic 7' driving floating Shot,[203992],1610612737.0,ATL,driving floating,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,7.6,Missed,,,,,,,,,,,,,,,,,,
326,PT11M36.00S,2024-03-18T02:46:51.1Z,3,REGULAR,rebound,offensive,[],203992,,,1610612737,44,61,2024-03-18T02:46:54Z,3250000,False,,,0,,B. Bogdanovic REBOUND (Off:1 Def:1),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,325.0,2.0,1.0,1.0,,,,,,,,,,,
327,PT11M35.00S,2024-03-18T02:46:53.6Z,3,REGULAR,turnover,bad pass,[],203992,,,1610612737,44,61,2024-03-18T02:46:57Z,3260000,False,,,0,,B. Bogdanovic bad pass TURNOVER (1 TO),"[203992, 202331]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,George,202331.0
328,PT11M35.00S,2024-03-18T02:46:53.6Z,3,REGULAR,steal,,[],202331,,,1610612746,44,61,2024-03-18T02:46:55Z,3270000,False,,,0,,P. George STEAL (4 STL),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
330,PT11M35.00S,2024-03-18T02:47:08.3Z,3,REGULAR,foul,personal,[],1630249,,,1610612746,44,61,2024-03-18T02:47:33Z,3280000,False,,,0,,V. Krejci personal FOUL (4 PF),"[1630249, 202331]",1610612737.0,ATL,,,,Krejci,V. Krejci,,,,,Above the Break 3,24+ Center,,,,,,,,,,201245.0,4.0,0.0,George,202331.0,,,,,,
333,PT11M13.00S,2024-03-18T02:48:45.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201935,18.183311432325894,38.23529411764706,1610612746,44,61,2024-03-18T02:48:52Z,3310000,False,59.0,118.0,1,left,MISS J. Harden 13' step back Shot,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,13.22,Missed,,,,,,,,,,,,,,,,,,
334,PT11M10.00S,2024-03-18T02:48:48.7Z,3,REGULAR,rebound,defensive,[],1630249,,,1610612737,44,61,2024-03-18T02:48:52Z,3320000,False,,,0,,V. Krejci REBOUND (Off:0 Def:1),[1630249],1610612737.0,ATL,,,,Krejci,V. Krejci,,,,,In The Paint (Non-RA),8-16 Center,,,,,,333.0,1.0,1.0,0.0,,,,,,,,,,,
335,PT10M57.00S,2024-03-18T02:49:00.7Z,3,REGULAR,3pt,Jump Shot,[],203992,94.26741130091985,3.67647058823529,1610612737,44,61,2024-03-18T02:49:04Z,3330000,False,-232.0,1.0,1,right,MISS B. Bogdanovic 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,,
336,PT10M55.00S,2024-03-18T02:49:02.7Z,3,REGULAR,rebound,defensive,[],1629611,,,1610612746,44,61,2024-03-18T02:49:04Z,3340000,False,,,0,,T. Mann REBOUND (Off:0 Def:2),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,,,,,,335.0,2.0,2.0,0.0,,,,,,,,,,,
337,PT10M38.00S,2024-03-18T02:49:19.6Z,3,REGULAR,3pt,Jump Shot,[],202331,30.009855453350852,22.303921568627445,1610612746,47,61,2024-03-18T02:49:27Z,3350000,False,138.0,230.0,1,left,P. George 26' 3PT  (14 PTS) (J. Harden 6 AST),"[202331, 201935]",1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,26.81,Made,14.0,,,,,,,,,,,,J. Harden,201935.0,6.0,,,
339,PT10M14.00S,2024-03-18T02:49:43.5Z,3,REGULAR,3pt,Jump Shot,[],1630552,74.4250985545335,12.25490196078431,1610612737,47,64,2024-03-18T02:49:49Z,3370000,False,-189.0,188.0,1,right,J. Johnson 26' 3PT  (11 PTS) (V. Krejci 1 AST),"[1630552, 1630249]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,26.63,Made,11.0,,,,,,,,,,,,V. Krejci,1630249.0,1.0,,,
341,PT09M56.00S,2024-03-18T02:50:01.1Z,3,REGULAR,3pt,Jump Shot,[],202331,16.869250985545335,2.941176470588232,1610612746,50,64,2024-03-18T02:50:06Z,3390000,False,235.0,106.0,1,left,P. George 25' 3PT  (17 PTS) (J. Harden 7 AST),"[202331, 201935]",1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,25.81,Made,17.0,,,,,,,,,,,,J. Harden,201935.0,7.0,,,
343,PT09M31.00S,2024-03-18T02:50:27.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203991,92.95335085413929,44.36274509803921,1610612737,50,64,2024-03-18T02:50:32Z,3410000,False,-28.0,14.0,1,right,MISS C. Capela Hook,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,3.14,Missed,,,,,,,,,,,,,,,,,,
