actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
247,PT06M35.00S,2023-11-28T04:23:40.3Z,2,REGULAR,3pt,Jump Shot,[],1631124,30.535479632063073,82.35294117647058,1610612743,42,43,2023-11-28T04:46:14Z,2440000,False,-162.0,235.0,1,left,MISS J. Strawther 28' pullup 3PT,[1631124],1610612743.0,DEN,pullup,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Left Center,,,,,,28.49,Missed,,,,,,,,,,,,,
248,PT06M32.00S,2023-11-28T04:23:43.3Z,2,REGULAR,rebound,defensive,[],202695,,,1610612746,42,43,2023-11-28T04:23:45Z,2450000,False,,,0,,K. Leonard REBOUND (Off:0 Def:1),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,247.0,1.0,1.0,0.0,,
250,PT06M25.00S,2023-11-28T04:23:51.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,90.98226018396846,55.3921568627451,1610612746,44,43,2023-11-28T04:23:56Z,2460000,False,27.0,32.0,1,right,I. Zubac cutting finger roll Layup (9 PTS) (K. Leonard 1 AST),"[1627826, 202695]",1610612746.0,LAC,cutting finger roll,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,4.21,Made,9.0,K. Leonard,202695.0,1.0,,,,,,,,,
252,PT06M07.00S,2023-11-28T04:24:08.4Z,2,REGULAR,3pt,Jump Shot,[],1629008,25.804862023653087,86.02941176470588,1610612743,44,43,2023-11-28T04:24:13Z,2480000,False,-180.0,190.0,1,left,MISS M. Porter Jr. 26' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,26.19,Missed,,,,,,,,,,,,,
253,PT06M04.00S,2023-11-28T04:24:11.4Z,2,REGULAR,rebound,defensive,[],201566,,,1610612746,44,43,2023-11-28T04:24:13Z,2490000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:4),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,252.0,4.0,4.0,0.0,,
254,PT06M01.00S,2023-11-28T04:24:15.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202331,68.51182654402103,25.980392156862735,1610612746,44,43,2023-11-28T04:46:46Z,2500000,False,-120.0,243.0,1,right,MISS P. George 27' running 3PT,[202331],1610612746.0,LAC,running,,,George,P. George,,,,,Above the Break 3,24+ Left Center,,,,,,27.15,Missed,,,,,,,,,,,,,
255,PT05M59.00S,2023-11-28T04:24:17.1Z,2,REGULAR,rebound,defensive,[],201599,,,1610612743,44,43,2023-11-28T04:24:21Z,2510000,False,,,0,,D. Jordan REBOUND (Off:1 Def:5),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,254.0,6.0,5.0,1.0,,
256,PT05M48.00S,2023-11-28T04:24:30.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,10.249671484888296,59.96476715686275,1610612743,44,43,2023-11-28T04:24:37Z,2520000,False,-50.0,44.0,1,left,MISS M. Porter Jr. 6' driving Layup - blocked,"[1629008, 201566]",1610612743.0,DEN,driving,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.63,Missed,,,,,,,,,,,,Westbrook,201566.0
257,PT05M48.00S,2023-11-28T04:24:30.1Z,2,REGULAR,block,,[],201566,,,1610612743,44,43,2023-11-28T04:24:33Z,2530000,False,,,0,,R. Westbrook BLOCK (1 BLK),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
258,PT05M48.00S,2023-11-28T04:24:30.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,44,43,2023-11-28T04:24:37Z,2540000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,256.0,,,,,
260,PT05M48.00S,2023-11-28T04:24:37.9Z,2,REGULAR,substitution,out,[],201566,,,1610612743,44,43,2023-11-28T04:24:49Z,2560000,False,,,0,,SUB out: R. Westbrook,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M48.00S,2023-11-28T04:24:37.9Z,2,REGULAR,substitution,out,[],1626181,,,1610612743,44,43,2023-11-28T04:24:49Z,2570000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M48.00S,2023-11-28T04:24:37.9Z,2,REGULAR,substitution,out,[],1629008,,,1610612743,44,43,2023-11-28T04:24:49Z,2580000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M48.00S,2023-11-28T04:24:37.9Z,2,REGULAR,substitution,in,[],201935,,,1610612743,44,43,2023-11-28T04:24:49Z,2590000,False,,,0,,SUB in: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M48.00S,2023-11-28T04:24:37.9Z,2,REGULAR,substitution,in,[],1629611,,,1610612743,44,43,2023-11-28T04:24:49Z,2600000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M48.00S,2023-11-28T04:24:37.9Z,2,REGULAR,substitution,in,[],203200,,,1610612743,44,43,2023-11-28T04:24:49Z,2610000,False,,,0,,SUB in: J. Holiday,[203200],1610612743.0,DEN,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT05M41.00S,2023-11-28T04:25:07.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203484,18.446123521681997,42.892156862745104,1610612743,44,43,2023-11-28T04:48:05Z,2620000,False,36.0,121.0,1,left,MISS K. Caldwell-Pope 12' Jump Shot,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),8-16 Center,,,,,,12.6,Missed,,,,,,,,,,,,,
267,PT05M37.00S,2023-11-28T04:25:11.5Z,2,REGULAR,rebound,offensive,[],202704,,,1610612743,44,43,2023-11-28T04:25:13Z,2630000,False,,,0,,R. Jackson REBOUND (Off:1 Def:2),[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,266.0,3.0,2.0,1.0,,
268,PT05M31.00S,2023-11-28T04:25:17.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202704,8.984888304862025,50.49019607843137,1610612743,44,45,2023-11-28T04:25:21Z,2640000,False,-2.0,32.0,1,left,R. Jackson driving Layup (11 PTS),[202704],1610612743.0,DEN,driving,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,,,,,,3.21,Made,11.0,,,,,,,,,,,,
269,PT05M16.00S,2023-11-28T04:25:32.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,86.38304862023654,50.49019607843137,1610612746,44,45,2023-11-28T04:25:38Z,2650000,False,2.0,75.0,1,right,MISS K. Leonard 7' pullup Shot,[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.55,Missed,,,,,,,,,,,,,
270,PT05M11.00S,2023-11-28T04:25:37.0Z,2,REGULAR,rebound,defensive,[],203200,,,1610612743,44,45,2023-11-28T04:25:37Z,2660000,False,,,0,,J. Holiday REBOUND (Off:0 Def:2),[203200],1610612743.0,DEN,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,269.0,2.0,2.0,0.0,,
271,PT05M01.00S,2023-11-28T04:25:47.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],202704,8.853482260183966,51.470588235294116,1610612743,44,47,2023-11-28T04:49:09Z,2670000,False,-7.0,31.0,1,left,R. Jackson cutting DUNK (13 PTS) (D. Jordan 2 AST),"[202704, 201599]",1610612743.0,DEN,cutting,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,,,,,,3.16,Made,13.0,D. Jordan,201599.0,2.0,,,,,,,,,
272,PT04M39.00S,2023-11-28T04:26:09.1Z,2,REGULAR,3pt,Jump Shot,[],202695,87.9599211563732,96.32352941176471,1610612746,47,47,2023-11-28T04:26:14Z,2680000,False,232.0,61.0,1,right,K. Leonard 3PT  (12 PTS) (P. George 3 AST),"[202695, 202331]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Right Corner 3,24+ Right,,,,,,23.94,Made,12.0,P. George,202331.0,3.0,,,,,,,,,
275,PT04M15.00S,2023-11-28T04:26:33.9Z,2,REGULAR,3pt,Jump Shot,[],203200,20.89766754270697,91.15349264705883,1610612743,47,47,2023-11-28T04:26:40Z,2700000,False,-206.0,144.0,1,left,MISS J. Holiday 25' 3PT,[203200],1610612743.0,DEN,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,25.11,Missed,,,,,,,,,,,,,
276,PT04M12.00S,2023-11-28T04:26:36.9Z,2,REGULAR,rebound,offensive,[],203200,,,1610612743,47,47,2023-11-28T04:26:40Z,2710000,False,,,0,,J. Holiday REBOUND (Off:1 Def:2),[203200],1610612743.0,DEN,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,275.0,3.0,2.0,1.0,,
277,PT04M07.00S,2023-11-28T04:26:41.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203484,29.221419185282528,18.627450980392155,1610612743,47,47,2023-11-28T04:26:45Z,2720000,False,157.0,222.0,1,left,MISS K. Caldwell-Pope 27' 3PT,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,,,,,,27.2,Missed,,,,,,,,,,,,,
278,PT04M04.00S,2023-11-28T04:26:44.0Z,2,REGULAR,rebound,defensive,[],202331,,,1610612746,47,47,2023-11-28T04:26:45Z,2730000,False,,,0,,P. George REBOUND (Off:3 Def:2),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,277.0,5.0,2.0,3.0,,
279,PT03M56.00S,2023-11-28T04:26:51.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,80.20696452036793,46.07843137254902,1610612746,47,47,2023-11-28T04:26:57Z,2740000,False,-20.0,134.0,1,right,MISS K. Leonard 13' pullup Shot,[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,13.5,Missed,,,,,,,,,,,,,
280,PT03M54.00S,2023-11-28T04:26:53.6Z,2,REGULAR,rebound,defensive,[],201599,,,1610612743,47,47,2023-11-28T04:26:57Z,2750000,False,,,0,,D. Jordan REBOUND (Off:1 Def:6),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,279.0,7.0,6.0,1.0,,
281,PT03M54.00S,2023-11-28T04:26:57.1Z,2,REGULAR,foul,personal,[],1629611,,,1610612743,47,47,2023-11-28T04:27:22Z,2760000,False,,,0,,T. Mann personal FOUL (1 PF),"[1629611, 201599]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,1627529.0,1.0,0.0,Jordan,201599.0,,,,,,,,,,,,,,,
283,PT03M54.00S,2023-11-28T04:27:12.3Z,2,REGULAR,substitution,out,[],1631124,,,1610612743,47,47,2023-11-28T04:27:14Z,2780000,False,,,0,,SUB out: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT03M54.00S,2023-11-28T04:27:12.3Z,2,REGULAR,substitution,in,[],1631128,,,1610612743,47,47,2023-11-28T04:27:14Z,2790000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M32.00S,2023-11-28T04:27:36.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202704,9.379106438896187,47.05882352941176,1610612743,47,49,2023-11-28T04:27:40Z,2800000,False,15.0,36.0,1,left,R. Jackson driving Layup (15 PTS),[202704],1610612743.0,DEN,driving,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,,,,,,3.86,Made,15.0,,,,,,,,,,,,
286,PT03M25.00S,2023-11-28T04:27:47.1Z,2,REGULAR,foul,personal,[],1631128,,,1610612746,47,49,2023-11-28T04:27:54Z,2810000,False,,,0,,C. Braun personal FOUL (2 PF),"[1631128, 202695]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,8-16 Right,202058.0,2.0,0.0,Leonard,202695.0,,,,,,,,,,,,,,,
288,PT03M10.00S,2023-11-28T04:28:16.1Z,2,REGULAR,3pt,Jump Shot,[],201935,68.24901445466492,35.5392156862745,1610612746,47,49,2023-11-28T04:28:20Z,2830000,False,-72.0,246.0,1,right,MISS J. Harden 25' 3PT,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,,,,,,25.64,Missed,,,,,,,,,,,,,
289,PT03M06.00S,2023-11-28T04:28:20.1Z,2,REGULAR,rebound,defensive,[],201599,,,1610612743,47,49,2023-11-28T04:28:20Z,2840000,False,,,0,,D. Jordan REBOUND (Off:1 Def:7),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,288.0,8.0,7.0,1.0,,
290,PT03M00.00S,2023-11-28T04:28:27.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],201599,7.539421813403408,50.245098039215684,1610612743,47,51,2023-11-28T04:28:31Z,2850000,False,-1.0,18.0,1,left,D. Jordan alley-oop DUNK (8 PTS) (R. Jackson 6 AST),"[201599, 202704]",1610612743.0,DEN,alley-oop,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,,,,,,1.84,Made,8.0,R. Jackson,202704.0,6.0,,,,,,,,,
292,PT02M40.00S,2023-11-28T04:28:47.7Z,2,REGULAR,2pt,Jump Shot,[],202695,95.31865965834429,22.794117647058826,1610612746,49,51,2023-11-28T04:28:51Z,2870000,False,-136.0,-8.0,1,right,K. Leonard 13' pullup Jump Shot (14 PTS),[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Left,,,,,,13.63,Made,14.0,,,,,,,,,,,,
293,PT02M23.00S,2023-11-28T04:29:06.9Z,2,REGULAR,foul,personal,[],202331,,,1610612743,49,51,2023-11-28T04:29:15Z,2880000,False,,,0,,P. George personal FOUL (3 PF),"[202331, 203484]",1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,16-24 Left,202058.0,3.0,0.0,Caldwell-Pope,203484.0,,,,,,,,,,,,,,,
295,PT02M23.00S,2023-11-28T04:29:12.8Z,2,REGULAR,substitution,out,[],202331,,,1610612743,49,51,2023-11-28T04:29:15Z,2900000,False,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M23.00S,2023-11-28T04:29:12.8Z,2,REGULAR,substitution,in,[],201566,,,1610612743,49,51,2023-11-28T04:29:15Z,2910000,False,,,0,,SUB in: R. Westbrook,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M17.00S,2023-11-28T04:29:34.7Z,2,REGULAR,foul,personal,['2freethrow'],201935,,,1610612743,49,51,2023-11-28T04:29:40Z,2920000,False,,,0,,J. Harden shooting personal FOUL (2 PF) (Jordan 2 FT),"[201935, 201599]",1610612746.0,LAC,shooting,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,203177.0,2.0,0.0,Jordan,201599.0,,,,,,,,,,,,,,,
299,PT02M17.00S,2023-11-28T04:30:02.7Z,2,REGULAR,freethrow,1 of 2,[],201599,,,1610612743,49,52,2023-11-28T04:30:28Z,2940000,False,,,0,,D. Jordan Free Throw 1 of 2 (9 PTS),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,
300,PT02M17.00S,2023-11-28T04:30:02.7Z,2,REGULAR,freethrow,2 of 2,[],201599,,,1610612743,49,52,2023-11-28T04:30:28Z,2950000,False,,,0,,MISS D. Jordan Free Throw 2 of 2,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
301,PT02M15.00S,2023-11-28T04:30:04.7Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,49,52,2023-11-28T04:30:28Z,2960000,False,,,0,,I. Zubac REBOUND (Off:6 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,300.0,8.0,2.0,6.0,,
302,PT02M02.00S,2023-11-28T04:30:39.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627826,86.33377135348226,50.38679534313725,1610612746,51,52,2023-11-28T04:30:47Z,2970000,False,2.0,76.0,1,right,I. Zubac 7' floating Jump Shot (11 PTS) (R. Westbrook 2 AST),"[1627826, 201566]",1610612746.0,LAC,floating,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.6,Made,11.0,R. Westbrook,201566.0,2.0,,,,,,,,,
304,PT01M48.00S,2023-11-28T04:30:51.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201599,9.773324572930349,49.26470588235294,1610612743,51,52,2023-11-28T04:30:58Z,2990000,False,4.0,39.0,1,left,MISS D. Jordan reverse Layup - blocked,"[201599, 1627826]",1610612743.0,DEN,reverse,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,,,,,,3.96,Missed,,,,,,,,,,,,Zubac,1627826.0
305,PT01M48.00S,2023-11-28T04:30:51.9Z,2,REGULAR,block,,[],1627826,,,1610612743,51,52,2023-11-28T04:30:54Z,3000000,False,,,0,,I. Zubac BLOCK (1 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
306,PT01M45.00S,2023-11-28T04:30:54.9Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,51,52,2023-11-28T04:30:58Z,3010000,False,,,0,,I. Zubac REBOUND (Off:6 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,304.0,9.0,3.0,6.0,,
307,PT01M44.00S,2023-11-28T04:30:58.8Z,2,REGULAR,turnover,out-of-bounds,[],201566,,,1610612746,51,52,2023-11-28T04:31:04Z,3020000,False,,,0,,R. Westbrook bad pass out-of-bounds TURNOVER (1 TO),[201566],1610612746.0,LAC,bad pass,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,202058.0,,,,,,,,,,,1.0,,,,,,,,
308,PT01M25.00S,2023-11-28T04:31:21.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202704,9.904730617608408,49.754901960784316,1610612743,51,54,2023-11-28T04:31:25Z,3030000,False,1.0,41.0,1,left,R. Jackson driving Layup (17 PTS) (C. Braun 2 AST),"[202704, 1631128]",1610612743.0,DEN,driving,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,,,,,,4.06,Made,17.0,C. Braun,1631128.0,2.0,,,,,,,,,
310,PT01M16.00S,2023-11-28T04:31:52.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631128,,,1610612746,51,54,2023-11-28T04:32:07Z,3050000,False,,,0,,C. Braun personal FOUL (3 PF) (Leonard 2 FT),"[1631128, 202695]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,8-16 Right,203177.0,3.0,0.0,Leonard,202695.0,,,,,,,,,,,,,,,
313,PT01M16.00S,2023-11-28T04:32:13.2Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",203484,,,1610612746,51,54,2023-11-28T04:32:20Z,3080000,False,,,0,,K. Caldwell-Pope technical FOUL (1 Tech),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,1627529.0,0.0,1.0,,,,,,,,,,,,,,,,,
314,PT01M16.00S,2023-11-28T04:32:21.5Z,2,REGULAR,freethrow,1 of 1,[],202695,,,1610612746,52,54,2023-11-28T04:32:21Z,3090000,False,,,0,,K. Leonard technical Free Throw 1 of 1 (15 PTS),[202695],1610612746.0,LAC,technical,,,Leonard,K. Leonard,,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,
315,PT01M16.00S,2023-11-28T04:32:23.0Z,2,REGULAR,substitution,out,[],1631128,,,1610612746,52,54,2023-11-28T04:32:28Z,3100000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT01M16.00S,2023-11-28T04:32:23.0Z,2,REGULAR,substitution,in,[],1629008,,,1610612746,52,54,2023-11-28T04:32:28Z,3110000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT01M16.00S,2023-11-28T04:32:52.5Z,2,REGULAR,freethrow,1 of 2,[],202695,,,1610612746,53,54,2023-11-28T04:32:52Z,3120000,False,,,0,,K. Leonard Free Throw 1 of 2 (16 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,
319,PT01M16.00S,2023-11-28T04:32:53.2Z,2,REGULAR,substitution,in,[],1626181,,,1610612746,53,54,2023-11-28T04:32:56Z,3140000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT01M16.00S,2023-11-28T04:32:53.2Z,2,REGULAR,substitution,out,[],201935,,,1610612746,53,54,2023-11-28T04:33:56Z,3145000,False,,,0,,SUB out: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT01M16.00S,2023-11-28T04:33:15.1Z,2,REGULAR,freethrow,2 of 2,[],202695,,,1610612746,54,54,2023-11-28T04:33:15Z,3150000,False,,,0,,K. Leonard Free Throw 2 of 2 (17 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,Made,17.0,,,,,,,,,,,,
321,PT00M59.00S,2023-11-28T04:33:33.8Z,2,REGULAR,2pt,Jump Shot,[],203200,18.901938239158994,71.30821078431373,1610612743,54,54,2023-11-28T04:54:23Z,3160000,False,-107.0,125.0,1,left,MISS J. Holiday 16' pullup Shot,[203200],1610612743.0,DEN,pullup,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Left Center,,,,,,16.44,Missed,,,,,,,,,,,,,
322,PT00M57.30S,2023-11-28T04:33:35.5Z,2,REGULAR,rebound,offensive,[],201599,,,1610612743,54,54,2023-11-28T04:33:39Z,3170000,False,,,0,,D. Jordan REBOUND (Off:2 Def:7),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,321.0,9.0,7.0,2.0,,
323,PT00M57.30S,2023-11-28T04:33:37.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203200,11.218791064388967,97.79411764705883,1610612743,54,57,2023-11-28T04:33:43Z,3180000,False,-239.0,53.0,1,left,J. Holiday 24' 3PT  (7 PTS) (D. Jordan 3 AST),"[203200, 201599]",1610612743.0,DEN,,,,Holiday,J. Holiday,,,,,Left Corner 3,24+ Left,,,,,,24.48,Made,7.0,D. Jordan,201599.0,3.0,,,,,,,,,
325,PT00M46.90S,2023-11-28T04:33:53.6Z,2,REGULAR,3pt,Jump Shot,[],202695,68.51182654402103,53.431372549019606,1610612746,54,57,2023-11-28T04:54:51Z,3200000,False,17.0,243.0,1,right,MISS K. Leonard 24' pullup 3PT,[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,,,,,,24.41,Missed,,,,,,,,,,,,,
326,PT00M44.60S,2023-11-28T04:33:55.9Z,2,REGULAR,rebound,defensive,[],203484,,,1610612743,54,57,2023-11-28T04:54:51Z,3210000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:1),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,325.0,1.0,1.0,0.0,,
328,PT00M35.00S,2023-11-28T04:34:01.5Z,2,REGULAR,2pt,Jump Shot,[],203484,18.84034165571616,78.18627450980392,1610612743,54,57,2023-11-28T04:34:09Z,3220000,False,-141.0,125.0,1,left,MISS K. Caldwell-Pope 18' fadeaway Shot,[203484],1610612743.0,DEN,fadeaway,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Left Center,,,,,,18.81,Missed,,,,,,,,,,,,,
329,PT00M31.20S,2023-11-28T04:34:05.3Z,2,REGULAR,rebound,offensive,[],1629008,,,1610612743,54,57,2023-11-28T04:34:05Z,3230000,False,,,0,,M. Porter Jr. REBOUND (Off:2 Def:2),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,328.0,4.0,2.0,2.0,,
330,PT00M25.80S,2023-11-28T04:34:10.7Z,2,REGULAR,turnover,bad pass,[],202704,,,1610612743,54,57,2023-11-28T04:34:15Z,3240000,False,,,0,,R. Jackson bad pass TURNOVER (2 TO),"[202704, 202695]",1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,2.0,Leonard,202695.0,,,,,,
331,PT00M25.80S,2023-11-28T04:34:10.7Z,2,REGULAR,steal,,[],202695,,,1610612746,54,57,2023-11-28T04:34:13Z,3250000,False,,,0,,K. Leonard STEAL (1 STL),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
