actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
357,PT07M07.00S,2023-12-12T04:59:17.0Z,3,REGULAR,2pt,Jump Shot,[],1629014,85.72601839684626,17.40196078431373,1610612757,81,82,2023-12-12T05:00:00Z,3520000,False,-163.0,82.0,1,right,A. Simons 18' fadeaway Jump Shot (21 PTS) (D. Reath 2 AST),"[1629014, 1641871]",1610612757.0,POR,fadeaway,,,Simons,A. Simons,,,,,Mid-Range,16-24 Left,18.23,Made,21.0,,,,,D. Reath,1641871.0,2.0,,,,,,,,,,
358,PT06M59.00S,2023-12-12T04:59:24.2Z,3,REGULAR,foul,personal,[],1631101,,,1610612746,81,82,2023-12-12T04:59:32Z,3530000,False,,,0,,S. Sharpe personal FOUL (1 PF),"[1631101, 202331]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1628951.0,,,,1.0,0.0,George,202331.0
360,PT06M59.00S,2023-12-12T04:59:34.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,81,82,2023-12-12T04:59:34Z,3550000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT06M41.00S,2023-12-12T05:02:52.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202695,5.305519053876466,45.09803921568627,1610612746,81,82,2023-12-12T05:02:58Z,3560000,False,25.0,-3.0,1,left,MISS K. Leonard driving bank Hook,[202695],1610612746.0,LAC,driving bank,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,2.46,Missed,,,,,,,,,,,,,,,,,,
363,PT06M38.00S,2023-12-12T05:02:55.8Z,3,REGULAR,rebound,offensive,[],1629611,,,1610612746,81,82,2023-12-12T05:02:58Z,3570000,False,,,0,,T. Mann REBOUND (Off:2 Def:1),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,362.0,3.0,1.0,2.0,,,,,,,,,,,,,
364,PT06M35.00S,2023-12-12T05:02:57.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629611,18.446123521681997,52.69607843137255,1610612746,83,82,2023-12-12T05:03:01Z,3580000,False,-13.0,121.0,1,left,T. Mann 12' fadeaway Jump Shot (7 PTS),[1629611],1610612746.0,LAC,fadeaway,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,12.17,Made,7.0,,,,,,,,,,,,,,,,,
365,PT06M20.00S,2023-12-12T05:03:13.1Z,3,REGULAR,3pt,Jump Shot,[],1629014,82.17805519053877,95.58823529411765,1610612757,83,85,2023-12-12T05:03:16Z,3590000,False,228.0,115.0,1,right,A. Simons 25' 3PT  (24 PTS) (S. Sharpe 4 AST),"[1629014, 1631101]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,25.53,Made,24.0,,,,,S. Sharpe,1631101.0,4.0,,,,,,,,,,
367,PT06M02.00S,2023-12-12T05:03:30.5Z,3,REGULAR,3pt,Jump Shot,[],202695,18.183311432325894,6.127450980392155,1610612746,86,85,2023-12-12T05:03:33Z,3610000,False,219.0,118.0,1,left,K. Leonard 24' 3PT  (14 PTS) (P. George 6 AST),"[202695, 202331]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,24.93,Made,14.0,,,,,P. George,202331.0,6.0,,,,,,,,,,
369,PT05M45.00S,2023-12-12T05:03:48.7Z,3,REGULAR,2pt,Jump Shot,[],1629014,79.81274638633377,20.833333333333343,1610612757,86,85,2023-12-12T05:03:53Z,3630000,False,-146.0,137.0,1,right,MISS A. Simons 20' pullup Shot,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Mid-Range,16-24 Left Center,20.03,Missed,,,,,,,,,,,,,,,,,,
370,PT05M42.00S,2023-12-12T05:03:51.7Z,3,REGULAR,rebound,defensive,[],201935,,,1610612746,86,85,2023-12-12T05:03:53Z,3640000,False,,,0,,J. Harden REBOUND (Off:0 Def:5),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Left Center,,,,369.0,5.0,5.0,0.0,,,,,,,,,,,,,
371,PT05M39.00S,2023-12-12T05:03:53.7Z,3,REGULAR,turnover,lost ball,[],201935,,,1610612746,86,85,2023-12-12T05:04:52Z,3650000,False,,,0,,J. Harden lost ball TURNOVER (2 TO),"[201935, 1629680]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,2.0,Thybulle,1629680.0,,,,
372,PT05M39.00S,2023-12-12T05:03:53.7Z,3,REGULAR,steal,,[],1629680,,,1610612757,86,85,2023-12-12T05:03:56Z,3660000,False,,,0,,M. Thybulle STEAL (1 STL),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
373,PT05M28.00S,2023-12-12T05:04:09.3Z,3,REGULAR,foul,personal,[],202331,,,1610612757,86,85,2023-12-12T05:04:30Z,3670000,False,,,0,,P. George personal FOUL (2 PF),"[202331, 1631101]",1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,2534.0,,,,2.0,0.0,Sharpe,1631101.0
375,PT05M28.00S,2023-12-12T05:04:19.5Z,3,REGULAR,substitution,out,[],201935,,,1610612757,86,85,2023-12-12T05:04:23Z,3690000,False,,,0,,SUB out: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT05M28.00S,2023-12-12T05:04:19.5Z,3,REGULAR,substitution,in,[],201566,,,1610612757,86,85,2023-12-12T05:04:23Z,3700000,False,,,0,,SUB in: R. Westbrook,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT05M21.00S,2023-12-12T05:04:48.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641871,68.38042049934297,70.34313725490196,1610612757,86,88,2023-12-12T05:04:54Z,3710000,False,102.0,245.0,1,right,D. Reath 26' 3PT  (10 PTS) (A. Simons 3 AST),"[1641871, 1629014]",1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Right Center,26.5,Made,10.0,,,,,A. Simons,1629014.0,3.0,,,,,,,,,,
379,PT04M58.00S,2023-12-12T05:05:12.6Z,3,REGULAR,3pt,Jump Shot,[],202695,18.183311432325894,4.656862745098039,1610612746,89,88,2023-12-12T05:05:28Z,3730000,False,227.0,118.0,1,left,K. Leonard 25' 3PT pullup (17 PTS) (R. Westbrook 5 AST),"[202695, 201566]",1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,25.58,Made,17.0,,,,,R. Westbrook,201566.0,5.0,,,,,,,,,,
381,PT04M44.00S,2023-12-12T05:05:25.5Z,3,REGULAR,3pt,Jump Shot,[],1641739,96.76412614980289,3.67647058823529,1610612757,89,88,2023-12-12T05:05:31Z,3750000,False,-232.0,-22.0,1,right,MISS T. Camara 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Left Corner 3,24+ Left,23.27,Missed,,,,,,,,,,,,,,,,,,
382,PT04M39.00S,2023-12-12T05:05:30.5Z,3,REGULAR,rebound,defensive,[],201566,,,1610612746,89,88,2023-12-12T05:05:31Z,3760000,False,,,0,,R. Westbrook REBOUND (Off:1 Def:1),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Left Corner 3,24+ Left,,,,381.0,2.0,1.0,1.0,,,,,,,,,,,,,
383,PT04M37.00S,2023-12-12T05:05:33.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202695,8.327858081471746,50.49019607843137,1610612746,91,88,2023-12-12T05:05:41Z,3770000,False,-2.0,26.0,1,left,K. Leonard cutting Layup (19 PTS) (P. George 7 AST),"[202695, 202331]",1610612746.0,LAC,cutting,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,2.59,Made,19.0,,,,,P. George,202331.0,7.0,,,,,,,,,,
385,PT04M37.00S,2023-12-12T05:05:38.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,91,88,2023-12-12T05:05:38Z,3790000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT04M37.00S,2023-12-12T05:08:21.8Z,3,REGULAR,substitution,out,[],1629014,,,1610612757,91,88,2023-12-12T05:08:36Z,3800000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT04M37.00S,2023-12-12T05:08:21.8Z,3,REGULAR,substitution,in,[],1630703,,,1610612757,91,88,2023-12-12T05:08:36Z,3810000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT04M25.00S,2023-12-12T05:08:40.7Z,3,REGULAR,3pt,Jump Shot,[],1629680,92.82194480946123,4.656862745098039,1610612757,91,91,2023-12-12T05:08:46Z,3820000,False,-227.0,15.0,1,right,M. Thybulle 3PT  (11 PTS) (S. Henderson 4 AST),"[1629680, 1630703]",1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Left Corner 3,24+ Left,22.72,Made,11.0,,,,,S. Henderson,1630703.0,4.0,,,,,,,,,,
390,PT03M58.00S,2023-12-12T05:09:11.2Z,3,REGULAR,foul,personal,['2freethrow'],1641739,,,1610612746,91,91,2023-12-12T05:09:23Z,3840000,False,,,0,,T. Camara shooting personal FOUL (2 PF) (Leonard 2 FT),"[1641739, 202695]",1610612757.0,POR,shooting,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628951.0,,,,2.0,0.0,Leonard,202695.0
392,PT03M58.00S,2023-12-12T05:09:37.2Z,3,REGULAR,freethrow,1 of 2,[],202695,,,1610612746,92,91,2023-12-12T05:09:37Z,3860000,False,,,0,,K. Leonard Free Throw 1 of 2 (20 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
393,PT03M58.00S,2023-12-12T05:09:58.1Z,3,REGULAR,freethrow,2 of 2,[],202695,,,1610612746,93,91,2023-12-12T05:09:58Z,3870000,False,,,0,,K. Leonard Free Throw 2 of 2 (21 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
394,PT03M30.00S,2023-12-12T05:10:26.3Z,3,REGULAR,3pt,Jump Shot,[],1630703,75.607752956636,11.029411764705884,1610612757,93,94,2023-12-12T05:10:34Z,3880000,False,-195.0,177.0,1,right,S. Henderson 26' 3PT step back (17 PTS) (S. Sharpe 5 AST),"[1630703, 1631101]",1610612757.0,POR,step back,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Left Center,26.31,Made,17.0,,,,,S. Sharpe,1631101.0,5.0,,,,,,,,,,
397,PT03M13.00S,2023-12-12T05:10:55.9Z,3,REGULAR,turnover,bad pass,[],201566,,,1610612746,93,94,2023-12-12T05:10:59Z,3910000,False,,,0,,R. Westbrook bad pass TURNOVER (2 TO),"[201566, 1631101]",1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2.0,Sharpe,1631101.0,,,,
398,PT03M13.00S,2023-12-12T05:10:55.9Z,3,REGULAR,steal,,[],1631101,,,1610612757,93,94,2023-12-12T05:10:57Z,3920000,False,,,0,,S. Sharpe STEAL (1 STL),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
399,PT03M10.00S,2023-12-12T05:10:59.0Z,3,REGULAR,turnover,lost ball,[],1630703,,,1610612757,93,94,2023-12-12T05:11:02Z,3930000,False,,,0,,S. Henderson lost ball TURNOVER (3 TO),"[1630703, 202695]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,3.0,Leonard,202695.0,,,,
400,PT03M10.00S,2023-12-12T05:10:59.0Z,3,REGULAR,steal,,[],202695,,,1610612746,93,94,2023-12-12T05:11:01Z,3940000,False,,,0,,K. Leonard STEAL (2 STL),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
401,PT03M02.00S,2023-12-12T05:11:07.1Z,3,REGULAR,turnover,bad pass,[],201566,,,1610612746,93,94,2023-12-12T05:11:11Z,3950000,False,,,0,,R. Westbrook bad pass TURNOVER (3 TO),"[201566, 1641871]",1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,3.0,Reath,1641871.0,,,,
402,PT03M02.00S,2023-12-12T05:11:07.1Z,3,REGULAR,steal,,[],1641871,,,1610612757,93,94,2023-12-12T05:11:09Z,3960000,False,,,0,,D. Reath STEAL (1 STL),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
403,PT02M59.00S,2023-12-12T05:11:11.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630703,92.0335085413929,51.22549019607843,1610612757,93,94,2023-12-12T05:11:21Z,3970000,False,6.0,22.0,1,right,MISS S. Henderson running Layup - blocked,"[1630703, 201566]",1610612757.0,POR,running,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,2.32,Missed,,,,,,,,,Westbrook,201566.0,,,,,,,,
404,PT02M59.00S,2023-12-12T05:11:11.2Z,3,REGULAR,block,,[],201566,,,1610612757,93,94,2023-12-12T05:11:14Z,3980000,False,,,0,,R. Westbrook BLOCK (1 BLK),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
405,PT02M59.00S,2023-12-12T05:11:11.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,93,94,2023-12-12T05:11:21Z,3990000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,403.0,,,,,,,,,,,,,,,,
407,PT02M59.00S,2023-12-12T05:11:22.6Z,3,REGULAR,substitution,out,[],1629611,,,1610612757,93,94,2023-12-12T05:11:29Z,4010000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT02M59.00S,2023-12-12T05:11:22.6Z,3,REGULAR,substitution,out,[],1627826,,,1610612757,93,94,2023-12-12T05:11:29Z,4020000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT02M59.00S,2023-12-12T05:11:22.6Z,3,REGULAR,substitution,in,[],1628464,,,1610612757,93,94,2023-12-12T05:11:29Z,4030000,False,,,0,,SUB in: D. Theis,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT02M59.00S,2023-12-12T05:11:22.6Z,3,REGULAR,substitution,in,[],1626181,,,1610612757,93,94,2023-12-12T05:11:29Z,4040000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT02M52.00S,2023-12-12T05:11:46.1Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631101,65.48948751642575,45.58823529411765,1610612757,93,94,2023-12-12T05:11:53Z,4050000,False,-22.0,272.0,1,right,MISS S. Sharpe 27' 3PT,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,27.28,Missed,,,,,,,,,,,,,,,,,,
412,PT02M49.00S,2023-12-12T05:11:49.0Z,3,REGULAR,rebound,defensive,[],1626181,,,1610612746,93,94,2023-12-12T05:11:49Z,4060000,False,,,0,,N. Powell REBOUND (Off:0 Def:1),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,,,,411.0,1.0,1.0,0.0,,,,,,,,,,,,,
413,PT02M45.00S,2023-12-12T05:11:53.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201566,8.327858081471746,50.98039215686275,1610612746,95,94,2023-12-12T05:12:04Z,4070000,False,-5.0,26.0,1,left,R. Westbrook running finger roll Layup (7 PTS),[201566],1610612746.0,LAC,running finger roll,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,2.63,Made,7.0,,,,,,,,,,,,,,,,,
414,PT02M37.00S,2023-12-12T05:12:02.6Z,3,REGULAR,3pt,Jump Shot,[],1641871,70.61432325886992,27.941176470588232,1610612757,95,94,2023-12-12T05:12:16Z,4080000,False,-110.0,224.0,1,right,MISS D. Reath 24' 3PT,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Left Center,24.94,Missed,,,,,,,,,,,,,,,,,,
415,PT02M34.00S,2023-12-12T05:12:05.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612746,95,94,2023-12-12T05:17:10Z,4090000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,414.0,,,,,,,,,,,,,,,,
419,PT02M34.00S,2023-12-12T05:12:19.9Z,3,REGULAR,substitution,out,[],1641871,,,1610612746,95,94,2023-12-12T05:17:10Z,4130000,False,,,0,,SUB out: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT02M34.00S,2023-12-12T05:12:19.9Z,3,REGULAR,substitution,in,[],1631133,,,1610612746,95,94,2023-12-12T05:17:10Z,4140000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT02M25.00S,2023-12-12T05:12:33.1Z,3,REGULAR,foul,personal,[],1641739,,,1610612746,95,94,2023-12-12T05:18:55Z,4150000,False,,,0,,T. Camara personal FOUL (3 PF),"[1641739, 202695]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1628951.0,,,,3.0,0.0,Leonard,202695.0
423,PT02M25.00S,2023-12-12T05:12:56.1Z,3,REGULAR,substitution,out,[],1641739,,,1610612746,95,94,2023-12-12T05:12:33Z,4170000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT02M25.00S,2023-12-12T05:12:56.1Z,3,REGULAR,substitution,in,[],1629014,,,1610612746,95,94,2023-12-12T05:12:33Z,4180000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT02M06.00S,2023-12-12T05:13:17.4Z,3,REGULAR,2pt,Jump Shot,[],201566,10.95597897503285,87.25490196078431,1610612746,97,94,2023-12-12T05:18:55Z,4190000,False,-186.0,50.0,1,left,R. Westbrook 19' Jump Shot (9 PTS) (P. George 8 AST),"[201566, 202331]",1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Left,19.3,Made,9.0,,,,,P. George,202331.0,8.0,,,,,,,,,,
428,PT01M49.00S,2023-12-12T05:13:34.8Z,3,REGULAR,2pt,Jump Shot,[],1630703,78.89290407358739,66.91176470588235,1610612757,97,94,2023-12-12T05:13:40Z,4210000,False,85.0,146.0,1,right,MISS S. Henderson 16' pullup Shot,[1630703],1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,Mid-Range,16-24 Right Center,16.87,Missed,,,,,,,,,,,,,,,,,,
429,PT01M45.00S,2023-12-12T05:13:38.8Z,3,REGULAR,rebound,defensive,[],1626181,,,1610612746,97,94,2023-12-12T05:13:40Z,4220000,False,,,0,,N. Powell REBOUND (Off:0 Def:2),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Mid-Range,16-24 Right Center,,,,428.0,2.0,2.0,0.0,,,,,,,,,,,,,
430,PT01M43.00S,2023-12-12T05:13:42.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630703,,,1610612746,97,94,2023-12-12T05:13:49Z,4230000,False,,,0,,S. Henderson shooting personal FOUL (3 PF) (Westbrook 2 FT),"[1630703, 201566]",1610612757.0,POR,shooting,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627962.0,,,,3.0,0.0,Westbrook,201566.0
432,PT01M43.00S,2023-12-12T05:14:11.0Z,3,REGULAR,freethrow,1 of 2,[],201566,,,1610612746,97,94,2023-12-12T05:14:11Z,4250000,False,,,0,,MISS R. Westbrook Free Throw 1 of 2,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
433,PT01M43.00S,2023-12-12T05:14:11.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,97,94,2023-12-12T05:14:11Z,4260000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,432.0,,,,,,,,,,,,,,,,
434,PT01M43.00S,2023-12-12T05:14:12.3Z,3,REGULAR,substitution,out,[],202331,,,1610612746,97,94,2023-12-12T05:14:18Z,4270000,False,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT01M43.00S,2023-12-12T05:14:12.3Z,3,REGULAR,substitution,in,[],201935,,,1610612746,97,94,2023-12-12T05:14:18Z,4280000,False,,,0,,SUB in: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT01M43.00S,2023-12-12T05:14:34.3Z,3,REGULAR,freethrow,2 of 2,[],201566,,,1610612746,98,94,2023-12-12T05:14:34Z,4290000,False,,,0,,R. Westbrook Free Throw 2 of 2 (10 PTS),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
437,PT01M25.00S,2023-12-12T05:14:54.2Z,3,REGULAR,3pt,Jump Shot,[],1631133,88.09132720105124,97.79411764705883,1610612757,98,94,2023-12-12T05:14:59Z,4300000,False,239.0,59.0,1,right,MISS J. Walker 24' 3PT,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Right Corner 3,24+ Right,24.63,Missed,,,,,,,,,,,,,,,,,,
438,PT01M23.00S,2023-12-12T05:14:56.2Z,3,REGULAR,rebound,defensive,[],201935,,,1610612746,98,94,2023-12-12T05:14:59Z,4310000,False,,,0,,J. Harden REBOUND (Off:0 Def:6),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Right Corner 3,24+ Right,,,,437.0,6.0,6.0,0.0,,,,,,,,,,,,,
439,PT01M20.00S,2023-12-12T05:14:59.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201566,7.408015768725363,50.73529411764706,1610612746,100,94,2023-12-12T05:15:07Z,4320000,False,-4.0,17.0,1,left,R. Westbrook running Layup (12 PTS) (J. Harden 7 AST),"[201566, 201935]",1610612746.0,LAC,running,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,1.75,Made,12.0,,,,,J. Harden,201935.0,7.0,,,,,,,,,,
441,PT01M12.00S,2023-12-12T05:15:06.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630703,94.13600525624179,53.67647058823529,1610612757,100,96,2023-12-12T05:15:12Z,4340000,False,18.0,3.0,1,right,S. Henderson driving Layup (19 PTS),[1630703],1610612757.0,POR,driving,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,1.86,Made,19.0,,,,,,,,,,,,,,,,,
442,PT00M58.90S,2023-12-12T05:15:23.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,10.95597897503285,53.18627450980392,1610612746,102,96,2023-12-12T05:15:29Z,4350000,False,-16.0,50.0,1,left,N. Powell floating Jump Shot (14 PTS) (R. Westbrook 6 AST),"[1626181, 201566]",1610612746.0,LAC,floating,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,5.29,Made,14.0,,,,,R. Westbrook,201566.0,6.0,,,,,,,,,,
444,PT00M51.40S,2023-12-12T05:15:31.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630703,91.63929040735874,51.96078431372549,1610612757,102,96,2023-12-12T05:15:49Z,4370000,False,10.0,26.0,1,right,MISS S. Henderson driving Layup,[1630703],1610612757.0,POR,driving,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,2.79,Missed,,,,,,,,,,,,,,,,,,
445,PT00M50.60S,2023-12-12T05:15:31.8Z,3,REGULAR,rebound,offensive,[],1631101,,,1610612757,102,96,2023-12-12T05:15:49Z,4380000,False,,,0,,S. Sharpe REBOUND (Off:1 Def:0),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,444.0,1.0,0.0,1.0,,,,,,,,,,,,,
446,PT00M50.60S,2023-12-12T05:15:41.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631101,91.77069645203679,50.0,1610612757,102,96,2023-12-12T05:15:53Z,4390000,False,0.0,25.0,1,right,MISS S. Sharpe tip DUNK - blocked,"[1631101, 1628464]",1610612757.0,POR,tip,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,2.49,Missed,,,,,,,,,Theis,1628464.0,,,,,,,,
483,PT00M50.60S,2023-12-12T05:15:41.2Z,3,REGULAR,block,,[],1628464,,,1610612757,102,96,2023-12-12T05:23:55Z,4395000,False,,,0,,D. Theis BLOCK (1 BLK),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
447,PT00M48.80S,2023-12-12T05:15:43.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612746,102,96,2023-12-12T05:23:55Z,4400000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Restricted Area,0-8 Center,,,,446.0,,,,,,,,,,,,,,,,
