actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
334,PT08M49.00S,2024-04-11T03:51:20.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629599,11.613009198423129,53.67647058823529,1610612746,67,62,2024-04-11T03:55:21Z,3320000,False,-18.0,57.0,1,left,MISS A. Coffey putback Layup - blocked,"[1629599, 1626164]",1610612746.0,LAC,putback,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,5.96,,,,,,,,Booker,1626164.0
338,PT08M49.00S,2024-04-11T03:51:20.4Z,3,REGULAR,block,,[],1626164,,,1610612746,67,62,2024-04-11T03:51:33Z,3325000,False,,,0,,D. Booker BLOCK (1 BLK),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
335,PT08M47.00S,2024-04-11T03:51:22.4Z,3,REGULAR,rebound,defensive,[],203994,,,1610612756,67,62,2024-04-11T03:51:33Z,3330000,False,,,0,,J. Nurkic REBOUND (Off:3 Def:10),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,334.0,13.0,10.0,3.0,,
336,PT08M44.00S,2024-04-11T03:51:26.4Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],201142,88.35413929040736,86.27450980392157,1610612756,67,64,2024-04-11T03:55:39Z,3340000,False,181.0,57.0,1,right,K. Durant 19' running pullup Jump Shot (12 PTS) (J. Nurkic 6 AST),"[201142, 203994]",1610612756.0,PHX,running pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right,,,,,,,,,Made,12.0,19.01,J. Nurkic,203994.0,6.0,,,,,,
339,PT08M32.00S,2024-04-11T03:51:37.5Z,3,REGULAR,2pt,Jump Shot,[],1630538,23.4395532194481,51.71568627450981,1610612746,67,64,2024-04-11T03:51:43Z,3360000,False,-9.0,168.0,1,left,MISS B. Hyland 16' step back Shot,[1630538],1610612746.0,LAC,step back,,,Hyland,B. Hyland,,,,,Mid-Range,16-24 Center,,,,,,,,,Missed,,16.8,,,,,,,,,
340,PT08M28.00S,2024-04-11T03:51:41.5Z,3,REGULAR,rebound,defensive,[],203994,,,1610612756,67,64,2024-04-11T03:51:43Z,3370000,False,,,0,,J. Nurkic REBOUND (Off:3 Def:11),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,339.0,14.0,11.0,3.0,,
341,PT08M20.00S,2024-04-11T03:51:49.1Z,3,REGULAR,3pt,Jump Shot,[],203078,95.58147174770039,2.205882352941174,1610612756,67,67,2024-04-11T03:51:53Z,3380000,False,-239.0,-11.0,1,right,B. Beal 3PT  (15 PTS) (R. O'Neale 3 AST),"[203078, 1626220]",1610612756.0,PHX,,,,Beal,B. Beal,,,,,Left Corner 3,24+ Left,,,,,,,,,Made,15.0,23.93,R. O'Neale,1626220.0,3.0,,,,,,
343,PT08M06.00S,2024-04-11T03:52:03.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630527,18.7089356110381,59.55882352941176,1610612746,69,67,2024-04-11T03:57:21Z,3400000,False,-48.0,123.0,1,left,B. Boston Jr. 13' pullup Jump Shot (14 PTS),[1630527],1610612746.0,LAC,pullup,,,Boston Jr.,B. Boston Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Made,14.0,13.23,,,,,,,,,
344,PT07M51.00S,2024-04-11T03:52:18.0Z,3,REGULAR,2pt,Jump Shot,[],1626164,90.06241787122208,66.42156862745098,1610612756,69,67,2024-04-11T03:52:23Z,3410000,False,82.0,41.0,1,right,MISS D. Booker 9' Jump Shot,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,,,,,,,,,Missed,,9.17,,,,,,,,,
345,PT07M49.00S,2024-04-11T03:52:20.0Z,3,REGULAR,rebound,defensive,[],1630538,,,1610612746,69,67,2024-04-11T03:52:23Z,3420000,False,,,0,,B. Hyland REBOUND (Off:0 Def:3),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,344.0,3.0,3.0,0.0,,
346,PT07M41.00S,2024-04-11T03:52:28.5Z,3,REGULAR,2pt,Jump Shot,[],1630538,22.519710906701704,48.529411764705884,1610612746,69,67,2024-04-11T03:52:33Z,3430000,False,7.0,159.0,1,left,MISS B. Hyland 15' turnaround fadeaway Shot,[1630538],1610612746.0,LAC,turnaround fadeaway,,,Hyland,B. Hyland,,,,,Mid-Range,8-16 Center,,,,,,,,,Missed,,15.94,,,,,,,,,
347,PT07M38.00S,2024-04-11T03:52:31.5Z,3,REGULAR,rebound,defensive,[],201142,,,1610612756,69,67,2024-04-11T03:52:33Z,3440000,False,,,0,,K. Durant REBOUND (Off:0 Def:4),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,346.0,4.0,4.0,0.0,,
348,PT07M32.00S,2024-04-11T03:52:37.6Z,3,REGULAR,3pt,Jump Shot,[],203078,93.74178712220763,4.411764705882348,1610612756,69,70,2024-04-11T03:52:51Z,3450000,False,-228.0,6.0,1,right,B. Beal 3PT  (18 PTS) (R. O'Neale 4 AST),"[203078, 1626220]",1610612756.0,PHX,,,,Beal,B. Beal,,,,,Left Corner 3,24+ Left,,,,,,,,,Made,18.0,22.8,R. O'Neale,1626220.0,4.0,,,,,,
350,PT07M18.00S,2024-04-11T03:52:58.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203486,15.818002628120894,50.245098039215684,1610612746,71,70,2024-04-11T03:53:05Z,3470000,False,-1.0,96.0,1,left,M. Plumlee 9' driving Hook (6 PTS) (B. Boston Jr. 1 AST),"[203486, 1630527]",1610612746.0,LAC,driving,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Made,6.0,9.62,B. Boston Jr.,1630527.0,1.0,,,,,,
351,PT07M05.00S,2024-04-11T03:53:11.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,80.99540078843627,54.16666666666667,1610612756,71,70,2024-04-11T03:53:15Z,3480000,False,21.0,126.0,1,right,MISS K. Durant 12' pullup Shot,[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Missed,,12.78,,,,,,,,,
352,PT07M03.00S,2024-04-11T03:53:13.1Z,3,REGULAR,rebound,defensive,[],203486,,,1610612746,71,70,2024-04-11T03:53:15Z,3490000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:4),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,351.0,4.0,4.0,0.0,,
353,PT06M48.00S,2024-04-11T03:53:27.9Z,3,REGULAR,2pt,Jump Shot,[],1630527,18.7089356110381,68.62745098039215,1610612746,71,70,2024-04-11T03:53:32Z,3500000,False,-93.0,123.0,1,left,MISS B. Boston Jr. 15' turnaround fadeaway Shot,[1630527],1610612746.0,LAC,turnaround fadeaway,,,Boston Jr.,B. Boston Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,Missed,,15.46,,,,,,,,,
354,PT06M46.00S,2024-04-11T03:53:29.9Z,3,REGULAR,rebound,defensive,[],201142,,,1610612756,71,70,2024-04-11T03:53:32Z,3510000,False,,,0,,K. Durant REBOUND (Off:0 Def:5),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,353.0,5.0,5.0,0.0,,
355,PT06M35.00S,2024-04-11T03:53:42.0Z,3,REGULAR,3pt,Jump Shot,[],1626220,71.27135348226018,76.22549019607843,1610612756,71,73,2024-04-11T03:53:47Z,3520000,False,131.0,218.0,1,right,R. O'Neale 25' 3PT  (13 PTS) (B. Beal 3 AST),"[1626220, 203078]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Made,13.0,25.4,B. Beal,203078.0,3.0,,,,,,
357,PT06M34.00S,2024-04-11T03:53:49.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,71,73,2024-04-11T03:53:49Z,3540000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT06M26.00S,2024-04-11T03:56:59.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630538,12.795663600525614,60.78431372549019,1610612746,73,73,2024-04-11T03:57:04Z,3550000,False,-54.0,68.0,1,left,B. Hyland 8' driving floating Jump Shot (32 PTS),[1630538],1610612746.0,LAC,driving floating,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,Made,32.0,8.66,,,,,,,,,
359,PT06M26.00S,2024-04-11T03:57:06.3Z,3,REGULAR,foul,personal,['1freethrow'],203078,,,1610612746,73,73,2024-04-11T03:57:14Z,3560000,False,,,0,,B. Beal shooting personal FOUL (2 PF) (Hyland 1 FT),"[203078, 1630538]",1610612756.0,PHX,shooting,,,Beal,B. Beal,,,,,In The Paint (Non-RA),8-16 Left,2714.0,,,,2.0,0.0,Hyland,1630538.0,,,,,,,,,,,,
361,PT06M26.00S,2024-04-11T03:57:20.7Z,3,REGULAR,freethrow,1 of 1,[],1630538,,,1610612746,74,73,2024-04-11T03:57:20Z,3580000,False,,,0,,B. Hyland Free Throw 1 of 1 (33 PTS),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,Made,33.0,,,,,,,,,,
362,PT06M12.00S,2024-04-11T03:57:35.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203078,91.77069645203679,42.64705882352941,1610612756,74,75,2024-04-11T03:57:44Z,3590000,False,-37.0,25.0,1,right,B. Beal driving Layup (20 PTS) (J. Nurkic 7 AST),"[203078, 203994]",1610612756.0,PHX,driving,,,Beal,B. Beal,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Made,20.0,4.44,J. Nurkic,203994.0,7.0,,,,,,
364,PT05M52.00S,2024-04-11T03:57:55.8Z,3,REGULAR,2pt,Jump Shot,[],200782,6.176084099868589,92.37898284313725,1610612746,76,75,2024-04-11T03:58:03Z,3610000,False,-212.0,6.0,1,left,P. Tucker 21' Jump Shot (7 PTS) (B. Boston Jr. 2 AST),"[200782, 1630527]",1610612746.0,LAC,,,,Tucker,P. Tucker,,,,,Mid-Range,16-24 Left,,,,,,,,,Made,7.0,21.2,B. Boston Jr.,1630527.0,2.0,,,,,,
366,PT05M37.00S,2024-04-11T03:58:10.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,81.25821287779237,34.31372549019608,1610612756,76,77,2024-04-11T03:58:13Z,3630000,False,-78.0,124.0,1,right,D. Booker 14' pullup Jump Shot (20 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,Made,20.0,14.65,,,,,,,,,
367,PT05M26.00S,2024-04-11T03:58:21.7Z,3,REGULAR,3pt,Jump Shot,[],200782,7.358738501971089,96.79074754901961,1610612746,79,77,2024-04-11T03:58:29Z,3640000,False,-234.0,17.0,1,left,P. Tucker 3PT  (10 PTS) (B. Hyland 5 AST),"[200782, 1630538]",1610612746.0,LAC,,,,Tucker,P. Tucker,,,,,Left Corner 3,24+ Left,,,,,,,,,Made,10.0,23.46,B. Hyland,1630538.0,5.0,,,,,,
369,PT05M25.00S,2024-04-11T03:58:33.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,79,77,2024-04-11T03:58:33Z,3660000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT05M25.00S,2024-04-11T04:00:53.6Z,3,REGULAR,substitution,out,[],1626220,,,1610612756,79,77,2024-04-11T04:01:09Z,3670000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT05M25.00S,2024-04-11T04:00:53.6Z,3,REGULAR,substitution,out,[],203078,,,1610612756,79,77,2024-04-11T04:01:09Z,3680000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT05M25.00S,2024-04-11T04:00:53.6Z,3,REGULAR,substitution,in,[],1628960,,,1610612756,79,77,2024-04-11T04:01:09Z,3690000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT05M25.00S,2024-04-11T04:00:53.6Z,3,REGULAR,substitution,in,[],201569,,,1610612756,79,77,2024-04-11T04:01:09Z,3700000,False,,,0,,SUB in: E. Gordon,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT05M12.00S,2024-04-11T04:01:31.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,80.07555847568989,63.72549019607843,1610612756,79,79,2024-04-11T04:01:35Z,3710000,False,69.0,135.0,1,right,K. Durant 15' pullup Jump Shot (14 PTS) (D. Booker 2 AST),"[201142, 1626164]",1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Made,14.0,15.13,D. Booker,1626164.0,2.0,,,,,,
376,PT04M55.00S,2024-04-11T04:01:48.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630538,18.183311432325894,37.254901960784316,1610612746,79,79,2024-04-11T04:02:24Z,3730000,False,64.0,118.0,1,left,MISS B. Hyland 13' driving floating Shot,[1630538],1610612746.0,LAC,driving floating,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Missed,,13.44,,,,,,,,,
377,PT04M51.00S,2024-04-11T04:01:52.4Z,3,REGULAR,rebound,defensive,[],203994,,,1610612756,79,79,2024-04-11T04:01:56Z,3740000,False,,,0,,J. Nurkic REBOUND (Off:3 Def:12),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,376.0,15.0,12.0,3.0,,
378,PT04M45.00S,2024-04-11T04:01:58.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,80.73258869908015,63.72549019607843,1610612756,79,79,2024-04-11T04:02:05Z,3750000,False,69.0,129.0,1,right,MISS D. Booker 14' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Missed,,14.58,,,,,,,,,
379,PT04M40.00S,2024-04-11T04:02:03.3Z,3,REGULAR,rebound,defensive,[],200782,,,1610612746,79,79,2024-04-11T04:02:05Z,3760000,False,,,0,,P. Tucker REBOUND (Off:1 Def:3),[200782],1610612746.0,LAC,,,,Tucker,P. Tucker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,378.0,4.0,3.0,1.0,,
380,PT04M36.00S,2024-04-11T04:02:07.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630527,31.32391590013141,26.960784313725497,1610612746,82,79,2024-04-11T04:03:40Z,3770000,False,115.0,242.0,1,left,B. Boston Jr. 26' 3PT running pullup (17 PTS) (B. Hyland 6 AST),"[1630527, 1630538]",1610612746.0,LAC,running pullup,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Made,17.0,26.79,B. Hyland,1630538.0,6.0,,,,,,
382,PT04M25.00S,2024-04-11T04:02:22.8Z,3,REGULAR,violation,kicked ball,[],200782,,,1610612756,82,79,2024-04-11T04:02:28Z,3790000,False,,,0,,P. Tucker kicked ball VIOLATION,[200782],1610612746.0,LAC,,,,Tucker,P. Tucker,,,,,,,202053.0,,,,,,,,,,,,,,,,,,,
383,PT04M25.00S,2024-04-11T04:02:27.6Z,3,REGULAR,substitution,out,[],203994,,,1610612756,82,79,2024-04-11T04:02:32Z,3800000,False,,,0,,SUB out: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT04M25.00S,2024-04-11T04:02:27.6Z,3,REGULAR,substitution,in,[],1626220,,,1610612756,82,79,2024-04-11T04:02:32Z,3810000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT04M22.00S,2024-04-11T04:02:41.0Z,3,REGULAR,turnover,bad pass,[],201142,,,1610612756,82,79,2024-04-11T04:02:45Z,3820000,False,,,0,,K. Durant bad pass TURNOVER (3 TO),"[201142, 203486]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,3.0,Plumlee,203486.0,,,,,,,,,,,,,,,,
386,PT04M22.00S,2024-04-11T04:02:41.0Z,3,REGULAR,steal,,[],203486,,,1610612746,82,79,2024-04-11T04:02:42Z,3830000,False,,,0,,M. Plumlee STEAL (1 STL),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
387,PT04M21.00S,2024-04-11T04:02:44.2Z,3,REGULAR,foul,personal,['2freethrow'],1626220,,,1610612746,82,79,2024-04-11T04:02:50Z,3840000,False,,,0,,R. O'Neale shooting personal FOUL (2 PF) (Plumlee 2 FT),"[1626220, 203486]",1610612756.0,PHX,shooting,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),8-16 Right,2714.0,,,,2.0,0.0,Plumlee,203486.0,,,,,,,,,,,,
389,PT04M21.00S,2024-04-11T04:03:13.9Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203486,,,1610612746,83,79,2024-04-11T04:03:13Z,3860000,False,,,0,,M. Plumlee Free Throw 1 of 2 (7 PTS),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,Made,7.0,,,,,,,,,,
390,PT04M21.00S,2024-04-11T04:03:13.9Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",203486,,,1610612746,84,79,2024-04-11T04:05:42Z,3870000,False,,,0,,M. Plumlee Free Throw 2 of 2 (8 PTS),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,Made,8.0,,,,,,,,,,
391,PT04M10.00S,2024-04-11T04:03:45.5Z,3,REGULAR,3pt,Jump Shot,[],201142,96.23850197109067,2.4509803921568647,1610612756,84,82,2024-04-11T04:03:50Z,3880000,False,-238.0,-17.0,1,right,K. Durant 3PT  (17 PTS) (G. Allen 1 AST),"[201142, 1628960]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Left Corner 3,24+ Left,,,,,,,,,Made,17.0,23.83,G. Allen,1628960.0,1.0,,,,,,
393,PT03M54.00S,2024-04-11T04:04:01.0Z,3,REGULAR,3pt,Jump Shot,[],1630527,30.798291721419176,75.73529411764706,1610612746,84,82,2024-04-11T04:04:07Z,3900000,False,-129.0,237.0,1,left,MISS B. Boston Jr. 26' step back 3PT,[1630527],1610612746.0,LAC,step back,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,26.97,,,,,,,,,
394,PT03M50.00S,2024-04-11T04:04:05.0Z,3,REGULAR,rebound,offensive,[],203486,,,1610612746,84,82,2024-04-11T04:04:07Z,3910000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:4),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,393.0,5.0,4.0,1.0,,
395,PT03M49.00S,2024-04-11T04:04:06.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203486,7.013797634691201,50.245098039215684,1610612746,86,82,2024-04-11T04:04:09Z,3920000,False,-1.0,13.0,1,left,M. Plumlee putback Layup (10 PTS),[203486],1610612746.0,LAC,putback,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,10.0,1.35,,,,,,,,,
396,PT03M37.00S,2024-04-11T04:04:18.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,92.95335085413929,51.96078431372549,1610612756,86,84,2024-04-11T04:04:21Z,3930000,False,10.0,14.0,1,right,D. Booker driving Layup (22 PTS),[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,22.0,1.68,,,,,,,,,
397,PT03M15.00S,2024-04-11T04:04:40.8Z,3,REGULAR,turnover,lost ball,[],1630527,,,1610612746,86,84,2024-04-11T04:04:47Z,3940000,False,,,0,,B. Boston Jr. lost ball TURNOVER (1 TO),"[1630527, 1626220]",1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,Restricted Area,0-8 Center,,1.0,O'Neale,1626220.0,,,,,,,,,,,,,,,,
398,PT03M15.00S,2024-04-11T04:04:40.8Z,3,REGULAR,steal,,[],1626220,,,1610612756,86,84,2024-04-11T04:04:42Z,3950000,False,,,0,,R. O'Neale STEAL (3 STL),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
399,PT03M15.00S,2024-04-11T04:04:44.5Z,3,REGULAR,foul,personal,[],1630538,,,1610612756,86,84,2024-04-11T04:04:50Z,3960000,False,,,0,,B. Hyland personal FOUL (3 PF),"[1630538, 1626164]",1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Center,202007.0,,,,3.0,0.0,Booker,1626164.0,,,,,,,,,,,,
401,PT03M15.00S,2024-04-11T04:05:12.4Z,3,REGULAR,substitution,out,[],203486,,,1610612756,86,84,2024-04-11T04:05:16Z,3980000,False,,,0,,SUB out: M. Plumlee,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT03M15.00S,2024-04-11T04:05:12.4Z,3,REGULAR,substitution,in,[],1641738,,,1610612756,86,84,2024-04-11T04:05:16Z,3990000,False,,,0,,SUB in: K. Brown,[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT03M07.00S,2024-04-11T04:05:48.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626164,65.75229960578187,50.98039215686275,1610612756,86,84,2024-04-11T04:05:55Z,4010000,False,5.0,269.0,1,right,MISS D. Booker 26' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,,,,,,,,,Missed,,26.94,,,,,,,,,
405,PT03M04.00S,2024-04-11T04:05:51.6Z,3,REGULAR,rebound,defensive,[],1630538,,,1610612746,86,84,2024-04-11T04:05:52Z,4020000,False,,,0,,B. Hyland REBOUND (Off:0 Def:4),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,404.0,4.0,4.0,0.0,,
406,PT02M46.00S,2024-04-11T04:06:09.8Z,3,REGULAR,2pt,Jump Shot,[],1629599,26.067674113009204,45.58823529411765,1610612746,86,84,2024-04-11T04:06:14Z,4030000,False,22.0,193.0,1,left,MISS A. Coffey 19' turnaround Shot,[1629599],1610612746.0,LAC,turnaround,,,Coffey,A. Coffey,,,,,Mid-Range,16-24 Center,,,,,,,,,Missed,,19.38,,,,,,,,,
407,PT02M44.00S,2024-04-11T04:06:11.8Z,3,REGULAR,rebound,defensive,[],201142,,,1610612756,86,84,2024-04-11T04:06:14Z,4040000,False,,,0,,K. Durant REBOUND (Off:0 Def:6),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,406.0,6.0,6.0,0.0,,
408,PT02M41.00S,2024-04-11T04:06:16.0Z,3,REGULAR,turnover,out-of-bounds,[],1626164,,,1610612756,86,84,2024-04-11T04:06:21Z,4050000,False,,,0,,D. Booker bad pass out-of-bounds TURNOVER (1 TO),[1626164],1610612756.0,PHX,bad pass,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,2714.0,1.0,,,,,,,,,,,,,,,,,,
410,PT02M24.00S,2024-04-11T04:06:40.4Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630538,13.452693823915894,48.529411764705884,1610612746,86,84,2024-04-11T04:06:46Z,4060000,False,7.0,74.0,1,left,MISS B. Hyland 7' bank Hook,[1630538],1610612746.0,LAC,bank,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,7.44,,,,,,,,,
411,PT02M21.00S,2024-04-11T04:06:43.4Z,3,REGULAR,rebound,defensive,[],201142,,,1610612756,86,84,2024-04-11T04:06:46Z,4070000,False,,,0,,K. Durant REBOUND (Off:0 Def:7),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,410.0,7.0,7.0,0.0,,
412,PT02M19.00S,2024-04-11T04:06:45.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201569,71.66557161629436,78.18627450980392,1610612756,86,87,2024-04-11T04:06:53Z,4080000,False,141.0,214.0,1,right,E. Gordon 25' 3PT running (11 PTS) (R. O'Neale 5 AST),"[201569, 1626220]",1610612756.0,PHX,running,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Made,11.0,25.61,R. O'Neale,1626220.0,5.0,,,,,,
414,PT01M55.00S,2024-04-11T04:07:08.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,9.247700394218143,47.30392156862745,1610612746,88,87,2024-04-11T04:07:12Z,4100000,False,13.0,34.0,1,left,B. Hyland driving Layup (35 PTS),[1630538],1610612746.0,LAC,driving,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,35.0,3.7,,,,,,,,,
415,PT01M55.00S,2024-04-11T04:07:12.5Z,3,REGULAR,foul,technical,['1freethrow'],1630538,,,1610612756,88,87,2024-04-11T04:07:30Z,4110000,False,,,0,,B. Hyland technical FOUL (1 Tech),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,2714.0,,,,3.0,1.0,,,,,,,,,,,,,,
