actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
175,PT10M10.00S,2023-03-02T01:12:51.4Z,2,REGULAR,rebound,defensive,[],203506,,,1610612748,40,39,2023-03-02T01:12:58Z,1750000,False,,,0,,V. Oladipo REBOUND (Off:0 Def:1),[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,174.0,1.0,1.0,0.0,,
176,PT10M06.00S,2023-03-02T01:12:55.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629622,5.732588699080158,96.56862745098039,1610612748,43,39,2023-03-02T01:15:02Z,1760000,False,-233.0,1.0,1,left,M. Strus 3PT running (6 PTS) (T. Herro 3 AST),"[1629622, 1629639]",1610612748.0,MIA,running,,,Strus,M. Strus,,,,,Left Corner 3,24+ Left,,,,,,23.28,Made,6.0,T. Herro,1629639.0,3.0,,,,,,,,,
178,PT10M05.00S,2023-03-02T01:13:05.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,43,39,2023-03-02T01:13:05Z,1780000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT10M05.00S,2023-03-02T01:14:39.9Z,2,REGULAR,substitution,out,[],1627863,,,1610612755,43,39,2023-03-02T01:15:49Z,1790000,False,,,0,,SUB out: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT10M05.00S,2023-03-02T01:14:39.9Z,2,REGULAR,substitution,in,[],1629001,,,1610612755,43,39,2023-03-02T01:15:49Z,1800000,False,,,0,,SUB in: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT09M46.00S,2023-03-02T01:16:24.7Z,2,REGULAR,3pt,Jump Shot,[],201935,68.41327201051249,27.941176470588236,1610612755,43,42,2023-03-02T01:16:37Z,1810000,False,-110.0,244.0,1,right,J. Harden 26' 3PT  (7 PTS) (S. Milton 1 AST),"[201935, 1629003]",1610612755.0,PHI,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,,,,26.81,Made,7.0,S. Milton,1629003.0,1.0,,,,,,,,,
183,PT09M22.00S,2023-03-02T01:16:48.2Z,2,REGULAR,3pt,Jump Shot,[],1629622,27.283180026281208,15.931372549019606,1610612748,43,42,2023-03-02T01:16:54Z,1830000,False,170.0,204.0,1,left,MISS M. Strus 26' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,,,,,,26.57,Missed,,,,,,,,,,,,,
184,PT09M17.00S,2023-03-02T01:16:53.2Z,2,REGULAR,rebound,defensive,[],1630194,,,1610612755,43,42,2023-03-02T01:16:54Z,1840000,False,,,0,,P. Reed REBOUND (Off:1 Def:1),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,183.0,2.0,1.0,1.0,,
185,PT09M12.00S,2023-03-02T01:16:58.8Z,2,REGULAR,3pt,Jump Shot,[],201935,68.41327201051249,23.284313725490197,1610612755,43,45,2023-03-02T01:17:07Z,1850000,False,-134.0,244.0,1,right,J. Harden 27' 3PT pullup (10 PTS),[201935],1610612755.0,PHI,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,,,,27.85,Made,10.0,,,,,,,,,,,,
186,PT09M00.00S,2023-03-02T01:17:10.5Z,2,REGULAR,turnover,lost ball,[],203506,,,1610612748,43,45,2023-03-02T01:17:18Z,1860000,False,,,0,,V. Oladipo lost ball TURNOVER (2 TO),"[203506, 1629667]",1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,2.0,McDaniels,1629667.0,,,,,,
187,PT09M00.00S,2023-03-02T01:17:10.5Z,2,REGULAR,steal,,[],1629667,,,1610612755,43,45,2023-03-02T01:17:12Z,1870000,False,,,0,,J. McDaniels STEAL (1 STL),[1629667],1610612755.0,PHI,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
188,PT08M58.00S,2023-03-02T01:17:18.1Z,2,REGULAR,foul,personal,['2freethrow'],203469,,,1610612755,43,45,2023-03-02T01:17:26Z,1880000,False,,,0,,C. Zeller shooting personal FOUL (1 PF) (McDaniels 2 FT),"[203469, 1629667]",1610612748.0,MIA,shooting,,,Zeller,C. Zeller,,,,,Restricted Area,0-8 Center,202049.0,1.0,0.0,McDaniels,1629667.0,,,,,,,,,,,,,,,
190,PT08M58.00S,2023-03-02T01:17:40.7Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629667,,,1610612755,43,46,2023-03-02T01:17:40Z,1900000,False,,,0,,J. McDaniels Free Throw 1 of 2 (1 PTS),[1629667],1610612755.0,PHI,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,
191,PT08M58.00S,2023-03-02T01:17:54.6Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629667,,,1610612755,43,47,2023-03-02T01:17:54Z,1910000,False,,,0,,J. McDaniels Free Throw 2 of 2 (2 PTS),[1629667],1610612755.0,PHI,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,
192,PT08M43.00S,2023-03-02T01:18:10.3Z,2,REGULAR,2pt,Jump Shot,[],1629639,5.601182654402102,67.8921568627451,1610612748,43,47,2023-03-02T01:18:26Z,1920000,False,-89.0,0.0,1,left,MISS T. Herro 8' driving floating Shot - blocked,"[1629639, 1630194]",1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,Mid-Range,8-16 Left,,,,,,8.95,Missed,,,,,,,,,,,,Reed,1630194.0
304,PT08M43.00S,2023-03-02T01:18:10.3Z,2,REGULAR,block,,[],1630194,,,1610612748,43,47,2023-03-02T01:39:02Z,1925000,False,,,0,,P. Reed BLOCK (1 BLK),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
193,PT08M41.00S,2023-03-02T01:18:12.3Z,2,REGULAR,rebound,defensive,[],1630194,,,1610612755,43,47,2023-03-02T01:18:26Z,1930000,False,,,0,,P. Reed REBOUND (Off:1 Def:2),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,192.0,3.0,2.0,1.0,,
194,PT08M40.00S,2023-03-02T01:18:18.5Z,2,REGULAR,foul,personal,['2freethrow'],1629622,,,1610612755,43,47,2023-03-02T01:18:38Z,1940000,False,,,0,,M. Strus shooting personal FOUL (2 PF) (Harden 2 FT),"[1629622, 201935]",1610612748.0,MIA,shooting,,,Strus,M. Strus,,,,,In The Paint (Non-RA),8-16 Center,1155.0,2.0,0.0,Harden,201935.0,,,,,,,,,,,,,,,
196,PT08M40.00S,2023-03-02T01:18:42.5Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],201935,,,1610612755,43,48,2023-03-02T01:18:42Z,1960000,False,,,0,,J. Harden Free Throw 1 of 2 (11 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,
197,PT08M40.00S,2023-03-02T01:18:45.5Z,2,REGULAR,substitution,out,[],203469,,,1610612755,43,48,2023-03-02T01:18:50Z,1970000,False,,,0,,SUB out: C. Zeller,[203469],1610612748.0,MIA,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M40.00S,2023-03-02T01:18:45.5Z,2,REGULAR,substitution,in,[],1628389,,,1610612755,43,48,2023-03-02T01:18:50Z,1980000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M40.00S,2023-03-02T01:19:05.6Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],201935,,,1610612755,43,49,2023-03-02T01:19:05Z,1990000,False,,,0,,J. Harden Free Throw 2 of 2 (12 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,
200,PT08M18.00S,2023-03-02T01:19:29.4Z,2,REGULAR,turnover,bad pass,[],1628997,,,1610612748,43,49,2023-03-02T01:19:34Z,2000000,False,,,0,,C. Martin bad pass TURNOVER (1 TO),"[1628997, 1629001]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,Melton,1629001.0,,,,,,
201,PT08M18.00S,2023-03-02T01:19:29.4Z,2,REGULAR,steal,,[],1629001,,,1610612755,43,49,2023-03-02T01:19:31Z,2010000,False,,,0,,D. Melton STEAL (1 STL),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
202,PT08M16.00S,2023-03-02T01:19:32.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630194,94.03745072273325,50.98039215686274,1610612755,43,51,2023-03-02T01:20:18Z,2020000,False,5.0,4.0,1,right,P. Reed running DUNK (6 PTS) (D. Melton 2 AST),"[1630194, 1629001]",1610612755.0,PHI,running,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,0.6,Made,6.0,D. Melton,1629001.0,2.0,,,,,,,,,
204,PT08M16.00S,2023-03-02T01:19:39.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,43,51,2023-03-02T01:19:39Z,2040000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M16.00S,2023-03-02T01:21:47.6Z,2,REGULAR,substitution,out,[],1629639,,,1610612748,43,51,2023-03-02T01:22:32Z,2050000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M16.00S,2023-03-02T01:21:47.6Z,2,REGULAR,substitution,in,[],1629216,,,1610612748,43,51,2023-03-02T01:22:32Z,2060000,False,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M01.00S,2023-03-02T01:22:48.0Z,2,REGULAR,3pt,Jump Shot,[],203506,33.722076215505915,49.754901960784316,1610612748,43,51,2023-03-02T01:22:54Z,2070000,False,1.0,264.0,1,left,MISS V. Oladipo 26' 3PT,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,Above the Break 3,24+ Center,,,,,,26.45,Missed,,,,,,,,,,,,,
208,PT07M57.00S,2023-03-02T01:22:52.0Z,2,REGULAR,rebound,defensive,[],1630194,,,1610612755,43,51,2023-03-02T01:22:54Z,2080000,False,,,0,,P. Reed REBOUND (Off:1 Def:3),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,207.0,4.0,3.0,1.0,,
209,PT07M43.00S,2023-03-02T01:23:05.4Z,2,REGULAR,3pt,Jump Shot,[],1629003,65.52233902759527,48.28431372549019,1610612755,43,51,2023-03-02T01:23:11Z,2090000,False,-9.0,272.0,1,right,MISS S. Milton 27' 3PT,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,Above the Break 3,24+ Center,,,,,,27.17,Missed,,,,,,,,,,,,,
210,PT07M40.00S,2023-03-02T01:23:08.4Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612748,43,51,2023-03-02T01:23:11Z,2100000,False,,,0,,M. Strus REBOUND (Off:0 Def:2),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,209.0,2.0,2.0,0.0,,
211,PT07M28.00S,2023-03-02T01:23:22.1Z,2,REGULAR,foul,personal,['2freethrow'],1629003,,,1610612748,43,51,2023-03-02T01:23:34Z,2110000,False,,,0,,S. Milton shooting personal FOUL (2 PF) (Adebayo 2 FT),"[1629003, 1628389]",1610612755.0,PHI,shooting,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,1155.0,2.0,0.0,Adebayo,1628389.0,,,,,,,,,,,,,,,
213,PT07M28.00S,2023-03-02T01:23:52.0Z,2,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,44,51,2023-03-02T01:23:52Z,2130000,False,,,0,,B. Adebayo Free Throw 1 of 2 (7 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,
214,PT07M28.00S,2023-03-02T01:23:53.3Z,2,REGULAR,substitution,out,[],203506,,,1610612748,44,51,2023-03-02T01:24:03Z,2140000,False,,,0,,SUB out: V. Oladipo,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M28.00S,2023-03-02T01:23:53.3Z,2,REGULAR,substitution,out,[],1629667,,,1610612748,44,51,2023-03-02T01:24:03Z,2150000,False,,,0,,SUB out: J. McDaniels,[1629667],1610612755.0,PHI,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M28.00S,2023-03-02T01:23:53.3Z,2,REGULAR,substitution,out,[],1629003,,,1610612748,44,51,2023-03-02T01:24:03Z,2160000,False,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M28.00S,2023-03-02T01:23:53.3Z,2,REGULAR,substitution,in,[],202710,,,1610612748,44,51,2023-03-02T01:24:03Z,2170000,False,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M28.00S,2023-03-02T01:23:53.3Z,2,REGULAR,substitution,in,[],202699,,,1610612748,44,51,2023-03-02T01:24:03Z,2180000,False,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M28.00S,2023-03-02T01:23:53.3Z,2,REGULAR,substitution,in,[],1630178,,,1610612748,44,51,2023-03-02T01:24:03Z,2190000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M28.00S,2023-03-02T01:24:17.4Z,2,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,45,51,2023-03-02T01:24:17Z,2200000,False,,,0,,B. Adebayo Free Throw 2 of 2 (8 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,
221,PT07M08.00S,2023-03-02T01:24:39.2Z,2,REGULAR,2pt,Jump Shot,[],1630178,93.38042049934296,67.40196078431373,1610612755,45,51,2023-03-02T01:25:12Z,2210000,False,87.0,10.0,1,right,MISS T. Maxey 8' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Right,,,,,,8.75,Missed,,,,,,,,,,,,,
222,PT07M06.00S,2023-03-02T01:24:41.2Z,2,REGULAR,rebound,offensive,[],1630194,,,1610612755,45,51,2023-03-02T01:25:12Z,2220000,False,,,0,,P. Reed REBOUND (Off:2 Def:3),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,221.0,5.0,3.0,2.0,,
223,PT07M06.00S,2023-03-02T01:24:42.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630194,94.40999984741211,50.0,1610612755,45,51,2023-03-02T01:24:42Z,2230000,False,0.0,0.0,1,right,MISS P. Reed tip Layup,[1630194],1610612755.0,PHI,tip,,,Reed,P. Reed,,,,,Mid-Range,8-16 Left,,,,,,0.0,Missed,,,,,,,,,,,,,
224,PT07M04.00S,2023-03-02T01:24:43.5Z,2,REGULAR,rebound,offensive,[],1630194,,,1610612755,45,51,2023-03-02T01:24:43Z,2240000,False,,,0,,P. Reed REBOUND (Off:3 Def:3),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,223.0,6.0,3.0,3.0,,
225,PT07M03.00S,2023-03-02T01:24:44.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630194,94.03745072273325,53.431372549019606,1610612755,45,53,2023-03-02T01:24:52Z,2250000,False,17.0,4.0,1,right,P. Reed putback Layup (8 PTS),[1630194],1610612755.0,PHI,putback,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,1.76,Made,8.0,,,,,,,,,,,,
226,PT06M54.00S,2023-03-02T01:24:53.9Z,2,REGULAR,3pt,Jump Shot,[],1629216,32.802233902759525,36.76470588235294,1610612748,45,53,2023-03-02T01:24:59Z,2260000,False,66.0,256.0,1,left,MISS G. Vincent 26' pullup 3PT,[1629216],1610612748.0,MIA,pullup,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Center,,,,,,26.42,Missed,,,,,,,,,,,,,
227,PT06M49.00S,2023-03-02T01:24:58.9Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612755,45,53,2023-03-02T01:24:59Z,2270000,False,,,0,,D. Melton REBOUND (Off:0 Def:1),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,226.0,1.0,1.0,0.0,,
228,PT06M40.00S,2023-03-02T01:25:10.2Z,2,REGULAR,foul,personal,['2freethrow'],1629216,,,1610612755,45,53,2023-03-02T01:25:21Z,2280000,False,,,0,,G. Vincent shooting personal FOUL (1 PF) (Reed 2 FT),"[1629216, 1630194]",1610612748.0,MIA,shooting,,,Vincent,G. Vincent,,,,,Restricted Area,0-8 Center,1155.0,1.0,0.0,Reed,1630194.0,,,,,,,,,,,,,,,
230,PT06M40.00S,2023-03-02T01:25:36.0Z,2,REGULAR,freethrow,1 of 2,[],1630194,,,1610612755,45,54,2023-03-02T01:25:36Z,2300000,False,,,0,,P. Reed Free Throw 1 of 2 (9 PTS),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,
231,PT06M40.00S,2023-03-02T01:25:54.7Z,2,REGULAR,freethrow,2 of 2,[],1630194,,,1610612755,45,55,2023-03-02T01:25:54Z,2310000,False,,,0,,P. Reed Free Throw 2 of 2 (10 PTS),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,
232,PT06M29.00S,2023-03-02T01:26:07.1Z,2,REGULAR,2pt,Jump Shot,[],1629216,8.229303547963205,30.14705882352941,1610612748,45,55,2023-03-02T01:26:12Z,2320000,False,99.0,25.0,1,left,MISS G. Vincent 10' floating Shot,[1629216],1610612748.0,MIA,floating,,,Vincent,G. Vincent,,,,,Mid-Range,8-16 Right,,,,,,10.24,Missed,,,,,,,,,,,,,
233,PT06M27.00S,2023-03-02T01:26:09.6Z,2,REGULAR,rebound,offensive,[],202710,,,1610612748,45,55,2023-03-02T01:26:09Z,2330000,False,,,0,,J. Butler REBOUND (Off:1 Def:1),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,232.0,2.0,1.0,1.0,,
234,PT06M24.00S,2023-03-02T01:26:15.8Z,2,REGULAR,violation,kicked ball,[],1629001,,,1610612748,45,55,2023-03-02T01:26:30Z,2340000,False,,,0,,D. Melton kicked ball VIOLATION,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,202049.0,,,,,,,,,,,,,,,,,,,
235,PT06M09.00S,2023-03-02T01:26:53.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629216,22.946780551905388,88.72549019607843,1610612748,45,55,2023-03-02T01:26:56Z,2350000,False,-194.0,163.0,1,left,MISS G. Vincent 25' 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Left Center,,,,,,25.32,Missed,,,,,,,,,,,,,
236,PT06M07.00S,2023-03-02T01:26:55.1Z,2,REGULAR,rebound,defensive,[],201935,,,1610612755,45,55,2023-03-02T01:26:56Z,2360000,False,,,0,,J. Harden REBOUND (Off:0 Def:2),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,235.0,2.0,2.0,0.0,,
237,PT06M02.00S,2023-03-02T01:26:59.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629001,93.77463863337714,2.941176470588235,1610612755,45,58,2023-03-02T01:27:23Z,2370000,False,-235.0,6.0,1,right,D. Melton 3PT running (3 PTS) (T. Maxey 3 AST),"[1629001, 1630178]",1610612755.0,PHI,running,,,Melton,D. Melton,,,,,Left Corner 3,24+ Left,,,,,,23.54,Made,3.0,T. Maxey,1630178.0,3.0,,,,,,,,,
239,PT05M42.00S,2023-03-02T01:27:25.4Z,2,REGULAR,foul,personal,['2freethrow'],1630194,,,1610612748,45,58,2023-03-02T01:27:39Z,2390000,False,,,0,,P. Reed shooting personal FOUL (1 PF) (Adebayo 2 FT),"[1630194, 1628389]",1610612755.0,PHI,shooting,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,1627964.0,1.0,0.0,Adebayo,1628389.0,,,,,,,,,,,,,,,
241,PT05M42.00S,2023-03-02T01:27:55.5Z,2,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,46,58,2023-03-02T01:27:55Z,2410000,False,,,0,,B. Adebayo Free Throw 1 of 2 (9 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,
242,PT05M42.00S,2023-03-02T01:27:58.8Z,2,REGULAR,substitution,out,[],1629622,,,1610612748,46,58,2023-03-02T01:28:01Z,2420000,False,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M42.00S,2023-03-02T01:27:58.8Z,2,REGULAR,substitution,in,[],201567,,,1610612748,46,58,2023-03-02T01:28:01Z,2430000,False,,,0,,SUB in: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M42.00S,2023-03-02T01:28:19.4Z,2,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,47,58,2023-03-02T01:28:19Z,2440000,False,,,0,,B. Adebayo Free Throw 2 of 2 (10 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,
245,PT05M31.00S,2023-03-02T01:28:34.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629216,,,1610612755,47,58,2023-03-02T01:29:02Z,2450000,False,,,0,,G. Vincent shooting personal FOUL (2 PF) (Maxey 2 FT),"[1629216, 1630178]",1610612748.0,MIA,shooting,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),8-16 Center,1155.0,2.0,0.0,Maxey,1630178.0,,,,,,,,,,,,,,,
247,PT05M31.00S,2023-03-02T01:29:03.3Z,2,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,47,59,2023-03-02T01:29:03Z,2470000,False,,,0,,T. Maxey Free Throw 1 of 2 (11 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,
248,PT05M31.00S,2023-03-02T01:29:16.8Z,2,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,47,60,2023-03-02T01:29:16Z,2480000,False,,,0,,T. Maxey Free Throw 2 of 2 (12 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,
249,PT05M20.00S,2023-03-02T01:29:30.8Z,2,REGULAR,3pt,Jump Shot,[],201567,26.49474375821288,17.15686274509804,1610612748,47,60,2023-03-02T01:29:46Z,2490000,False,164.0,197.0,1,left,MISS K. Love 25' 3PT,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Right Center,,,,,,25.62,Missed,,,,,,,,,,,,,
250,PT05M14.00S,2023-03-02T01:29:36.8Z,2,REGULAR,rebound,offensive,[],202710,,,1610612748,47,60,2023-03-02T02:22:28Z,2500000,False,,,0,,J. Butler REBOUND (Off:2 Def:1),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,249.0,3.0,1.0,2.0,,
251,PT05M14.00S,2023-03-02T01:29:46.0Z,2,REGULAR,violation,kicked ball,[],1630194,,,1610612748,47,60,2023-03-02T01:29:52Z,2510000,False,,,0,,P. Reed kicked ball VIOLATION,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,1155.0,,,,,,,,,,,,,,,,,,,
253,PT05M00.00S,2023-03-02T01:30:28.8Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612748,47,60,2023-03-02T01:30:41Z,2530000,False,,,0,,MIA shot clock Team TURNOVER,[],1610612748.0,MIA,,,,,,,,,,Left Corner 3,24+ Left,1627964.0,,,,,,,,,,,,,,,,,,,
254,PT04M44.00S,2023-03-02T01:30:52.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630178,73.40670170827858,36.029411764705884,1610612755,47,60,2023-03-02T01:30:57Z,2540000,False,-70.0,197.0,1,right,MISS T. Maxey 20' pullup Shot,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Left Center,,,,,,20.95,Missed,,,,,,,,,,,,,
255,PT04M39.00S,2023-03-02T01:30:57.7Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,47,60,2023-03-02T01:30:57Z,2550000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,254.0,3.0,2.0,1.0,,
256,PT04M31.00S,2023-03-02T01:31:04.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,15.325229960578188,48.03921568627451,1610612748,49,60,2023-03-02T01:31:27Z,2560000,False,10.0,92.0,1,left,B. Adebayo 9' fadeaway Jump Shot (12 PTS),[1628389],1610612748.0,MIA,fadeaway,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,9.21,Made,12.0,,,,,,,,,,,,
