actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
340,PT00M59.40S,2022-11-24T01:42:04.2Z,2,REGULAR,freethrow,1 of 2,[],200768,,,1610612748,59,43,2022-11-24T01:42:04Z,3300000,False,,,0,,K. Lowry Free Throw 1 of 2 (23 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
341,PT00M59.40S,2022-11-24T01:42:05.2Z,2,REGULAR,substitution,out,[],1628389,,,1610612748,59,43,2022-11-24T01:42:11Z,3310000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT00M59.40S,2022-11-24T01:42:05.2Z,2,REGULAR,substitution,in,[],203473,,,1610612748,59,43,2022-11-24T01:42:11Z,3320000,False,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT00M59.40S,2022-11-24T01:42:26.3Z,2,REGULAR,freethrow,2 of 2,[],200768,,,1610612748,60,43,2022-11-24T01:42:26Z,3330000,False,,,0,,K. Lowry Free Throw 2 of 2 (24 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
345,PT00M44.00S,2022-11-24T01:42:42.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630692,6.1268068331143235,55.14705882352941,1610612764,60,43,2022-11-24T01:42:48Z,3340000,False,-26.0,5.0,1,left,MISS J. Goodwin cutting Layup - blocked,"[1630692, 203473]",1610612764.0,WAS,cutting,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,2.62,Missed,,,,,,,,,,,,,,,,,Dedmon,203473.0
346,PT00M44.00S,2022-11-24T01:42:42.7Z,2,REGULAR,block,,[],203473,,,1610612764,60,43,2022-11-24T01:42:45Z,3350000,False,,,0,,D. Dedmon BLOCK (2 BLK),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
347,PT00M39.20S,2022-11-24T01:42:47.5Z,2,REGULAR,rebound,defensive,[],1629312,,,1610612748,60,43,2022-11-24T01:42:48Z,3360000,False,,,0,,H. Highsmith REBOUND (Off:0 Def:6),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,,,,,,,,,,345.0,6.0,6.0,0.0,,,,,,,
348,PT00M37.20S,2022-11-24T01:42:49.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203473,71.82982917214193,77.20588235294117,1610612748,60,43,2022-11-24T01:42:57Z,3370000,False,136.0,212.0,1,right,MISS D. Dedmon 25' 3PT,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,Above the Break 3,24+ Right Center,25.21,Missed,,,,,,,,,,,,,,,,,,
349,PT00M34.90S,2022-11-24T01:42:51.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612764,60,43,2022-11-24T01:43:04Z,3380000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,348.0,,,,,,,,,,
351,PT00M21.30S,2022-11-24T01:43:19.1Z,2,REGULAR,3pt,Jump Shot,[],1628398,10.068988173455978,94.6078431372549,1610612764,60,43,2022-11-24T01:43:25Z,3400000,False,-223.0,42.0,1,left,MISS K. Kuzma 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,22.69,Missed,,,,,,,,,,,,,,,,,,
352,PT00M21.30S,2022-11-24T01:43:22.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,60,43,2022-11-24T01:43:22Z,3410000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,351.0,,,,,,,,,,
353,PT00M21.30S,2022-11-24T01:43:27.1Z,2,REGULAR,foul,personal,[],200768,,,1610612764,60,43,2022-11-24T01:43:47Z,3420000,False,,,0,,K. Lowry loose ball personal FOUL (2 PF),"[200768, 1629655]",1610612748.0,MIA,loose ball,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2005.0,2.0,0.0,Gafford,1629655.0,,
355,PT00M21.30S,2022-11-24T01:43:44.3Z,2,REGULAR,substitution,out,[],1629216,,,1610612764,60,43,2022-11-24T01:43:47Z,3440000,False,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT00M21.30S,2022-11-24T01:43:44.3Z,2,REGULAR,substitution,in,[],1631288,,,1610612764,60,43,2022-11-24T01:43:47Z,3450000,False,,,0,,SUB in: J. Cain,[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT00M11.50S,2022-11-24T01:43:59.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630166,27.151773981603156,82.59803921568627,1610612764,60,43,2022-11-24T01:44:05Z,3460000,False,-163.0,203.0,1,left,MISS D. Avdija 26' 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,26.01,Missed,,,,,,,,,,,,,,,,,,
358,PT00M08.00S,2022-11-24T01:44:03.5Z,2,REGULAR,rebound,defensive,[],1628997,,,1610612748,60,43,2022-11-24T01:44:03Z,3470000,False,,,0,,C. Martin REBOUND (Off:1 Def:4),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,357.0,5.0,4.0,1.0,,,,,,,
359,PT00M03.20S,2022-11-24T01:44:11.7Z,2,REGULAR,turnover,traveling,[],200768,,,1610612748,60,43,2022-11-24T01:44:17Z,3480000,False,,,0,,K. Lowry traveling TURNOVER (3 TO),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Center,,,,3.0,,,,,,,,,,1198.0,,,,,,
360,PT00M00.00S,2022-11-24T01:44:32.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628398,31.225361366622867,87.99019607843137,1610612764,60,43,2022-11-24T01:44:37Z,3490000,False,-190.0,241.0,1,left,MISS K. Kuzma 30' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,30.69,Missed,,,,,,,,,,,,,,,,,,
361,PT00M00.00S,2022-11-24T01:44:32.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,60,43,2022-11-24T01:44:37Z,3500000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,360.0,,,,,,,,,,
362,PT00M00.00S,2022-11-24T01:44:42.9Z,2,REGULAR,period,end,[],0,,,1610612764,60,43,2022-11-24T01:44:42Z,3510000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2022-11-24T01:59:19.0Z,3,REGULAR,substitution,out,['startperiod'],203473,,,1610612764,60,43,2022-11-24T01:59:41Z,3520000,False,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT12M00.00S,2022-11-24T01:59:19.0Z,3,REGULAR,substitution,out,['startperiod'],1629312,,,1610612764,60,43,2022-11-24T01:59:41Z,3530000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT12M00.00S,2022-11-24T01:59:19.0Z,3,REGULAR,substitution,out,['startperiod'],1631288,,,1610612764,60,43,2022-11-24T01:59:41Z,3540000,False,,,0,,SUB out: J. Cain,[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT12M00.00S,2022-11-24T01:59:19.0Z,3,REGULAR,substitution,out,['startperiod'],1629655,,,1610612764,60,43,2022-11-24T01:59:41Z,3550000,False,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT12M00.00S,2022-11-24T01:59:19.0Z,3,REGULAR,substitution,in,['startperiod'],1629639,,,1610612764,60,43,2022-11-24T01:59:41Z,3560000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT12M00.00S,2022-11-24T01:59:19.0Z,3,REGULAR,substitution,in,['startperiod'],1628389,,,1610612764,60,43,2022-11-24T01:59:41Z,3570000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT12M00.00S,2022-11-24T01:59:19.0Z,3,REGULAR,substitution,in,['startperiod'],1631107,,,1610612764,60,43,2022-11-24T01:59:41Z,3580000,False,,,0,,SUB in: N. Jovic,[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT12M00.00S,2022-11-24T01:59:19.0Z,3,REGULAR,substitution,in,['startperiod'],204001,,,1610612764,60,43,2022-11-24T01:59:41Z,3590000,False,,,0,,SUB in: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT12M00.00S,2022-11-24T01:59:46.9Z,3,REGULAR,period,start,[],0,,,1610612748,60,43,2022-11-24T01:59:46Z,3600000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT11M41.00S,2022-11-24T02:00:05.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631107,8.492115637319317,45.588235294117645,1610612748,60,43,2022-11-24T02:00:10Z,3610000,False,22.0,27.0,1,left,MISS N. Jovic driving Layup,[1631107],1610612748.0,MIA,driving,,,Jovic,N. Jovic,,,,,Restricted Area,0-8 Center,3.51,Missed,,,,,,,,,,,,,,,,,,
373,PT11M39.00S,2022-11-24T02:00:07.0Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612764,60,43,2022-11-24T02:00:10Z,3620000,False,,,0,,D. Avdija REBOUND (Off:0 Def:2),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,,372.0,2.0,2.0,0.0,,,,,,,
374,PT11M32.00S,2022-11-24T02:00:13.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],204001,92.46057818659659,47.30392156862745,1610612764,60,45,2022-11-24T02:00:18Z,3630000,False,-13.0,18.0,1,right,K. Porzingis driving Layup (8 PTS) (D. Avdija 4 AST),"[204001, 1630166]",1610612764.0,WAS,driving,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,2.28,Made,8.0,,,,D. Avdija,1630166.0,4.0,,,,,,,,,,,
376,PT11M09.00S,2022-11-24T02:00:36.3Z,3,REGULAR,3pt,Jump Shot,[],1631107,13.354139290407357,4.411764705882353,1610612748,63,45,2022-11-24T02:00:40Z,3650000,False,228.0,73.0,1,left,N. Jovic 3PT  (7 PTS) (C. Martin 2 AST),"[1631107, 1628997]",1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Right Corner 3,24+ Right,23.93,Made,7.0,,,,C. Martin,1628997.0,2.0,,,,,,,,,,,
378,PT10M53.00S,2022-11-24T02:00:53.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630692,93.11760840998686,51.71568627450981,1610612764,63,45,2022-11-24T02:01:00Z,3670000,False,9.0,12.0,1,right,MISS J. Goodwin driving Layup - blocked,"[1630692, 200768]",1610612764.0,WAS,driving,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,1.49,Missed,,,,,,,,,,,,,,,,,Lowry,200768.0
379,PT10M53.00S,2022-11-24T02:00:53.5Z,3,REGULAR,block,,[],200768,,,1610612764,63,45,2022-11-24T02:00:56Z,3680000,False,,,0,,K. Lowry BLOCK (1 BLK),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
380,PT10M49.00S,2022-11-24T02:00:57.5Z,3,REGULAR,rebound,defensive,[],200768,,,1610612748,63,45,2022-11-24T02:01:25Z,3690000,False,,,0,,K. Lowry REBOUND (Off:1 Def:3),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,,,,,,,,,,378.0,4.0,3.0,1.0,,,,,,,
381,PT10M43.00S,2022-11-24T02:01:03.5Z,3,REGULAR,3pt,Jump Shot,[],1629639,34.510512483574246,49.26470588235294,1610612748,66,45,2022-11-24T02:01:09Z,3700000,False,4.0,272.0,1,left,T. Herro 27' 3PT  (3 PTS) (C. Martin 3 AST),"[1629639, 1628997]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,27.19,Made,3.0,,,,C. Martin,1628997.0,3.0,,,,,,,,,,,
383,PT10M19.00S,2022-11-24T02:01:31.6Z,3,REGULAR,foul,personal,['2freethrow'],200768,,,1610612764,66,45,2022-11-24T02:01:40Z,3720000,False,,,0,,K. Lowry shooting personal FOUL (3 PF) (Porzingis 2 FT),"[200768, 204001]",1610612748.0,MIA,shooting,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1198.0,3.0,0.0,Porzingis,204001.0,,
385,PT10M19.00S,2022-11-24T02:01:56.4Z,3,REGULAR,freethrow,1 of 2,[],204001,,,1610612764,66,46,2022-11-24T02:02:27Z,3740000,False,,,0,,K. Porzingis Free Throw 1 of 2 (9 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
386,PT10M19.00S,2022-11-24T02:01:56.4Z,3,REGULAR,freethrow,2 of 2,[],204001,,,1610612764,66,46,2022-11-24T02:02:27Z,3750000,False,,,0,,MISS K. Porzingis Free Throw 2 of 2,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
388,PT10M19.00S,2022-11-24T02:01:56.4Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,66,46,2022-11-24T02:02:27Z,3755000,False,,,0,,B. Adebayo REBOUND (Off:4 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,386.0,8.0,4.0,4.0,,,,,,,
387,PT10M07.00S,2022-11-24T02:02:25.6Z,3,REGULAR,turnover,bad pass,[],1628389,,,1610612748,66,46,2022-11-24T02:02:31Z,3760000,False,,,0,,B. Adebayo bad pass TURNOVER (2 TO),"[1628389, 1630692]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Left Center,,,,2.0,Goodwin,1630692.0,,,,,,,,,,,,,,
389,PT10M07.00S,2022-11-24T02:02:25.6Z,3,REGULAR,steal,,[],1630692,,,1610612764,66,46,2022-11-24T02:02:28Z,3770000,False,,,0,,J. Goodwin STEAL (1 STL),[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
390,PT10M05.00S,2022-11-24T02:02:37.1Z,3,REGULAR,foul,personal,['2freethrow'],200768,,,1610612764,66,46,2022-11-24T02:02:52Z,3780000,False,,,0,,K. Lowry shooting personal FOUL (4 PF) (Kuzma 2 FT),"[200768, 1628398]",1610612748.0,MIA,shooting,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202049.0,4.0,0.0,Kuzma,1628398.0,,
392,PT10M05.00S,2022-11-24T02:02:59.7Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628398,,,1610612764,66,47,2022-11-24T02:02:59Z,3800000,False,,,0,,K. Kuzma Free Throw 1 of 2 (14 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
393,PT10M05.00S,2022-11-24T02:03:17.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628398,,,1610612764,66,48,2022-11-24T02:03:17Z,3810000,False,,,0,,K. Kuzma Free Throw 2 of 2 (15 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
394,PT09M51.00S,2022-11-24T02:03:34.1Z,3,REGULAR,turnover,out-of-bounds,[],1629639,,,1610612748,66,48,2022-11-24T02:03:40Z,3820000,False,,,0,,T. Herro bad pass out-of-bounds TURNOVER (1 TO),[1629639],1610612748.0,MIA,bad pass,,,Herro,T. Herro,,,,,Mid-Range,16-24 Right Center,,,,1.0,,,,,,,,,,1198.0,,,,,,
395,PT09M39.00S,2022-11-24T02:03:49.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],204001,92.06636005256242,4.6568627450980395,1610612764,66,51,2022-11-24T02:03:54Z,3830000,False,-227.0,22.0,1,right,K. Porzingis 3PT  (12 PTS) (D. Avdija 5 AST),"[204001, 1630166]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Left Corner 3,24+ Left,22.78,Made,12.0,,,,D. Avdija,1630166.0,5.0,,,,,,,,,,,
397,PT09M31.00S,2022-11-24T02:03:57.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],200768,7.5722733245729295,54.65686274509803,1610612748,66,51,2022-11-24T02:04:03Z,3850000,False,-23.0,19.0,1,left,MISS K. Lowry driving Layup - blocked,"[200768, 1630166]",1610612748.0,MIA,driving,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,,,,,,,,,,,,Avdija,1630166.0
398,PT09M31.00S,2022-11-24T02:03:57.5Z,3,REGULAR,block,,[],1630166,,,1610612748,66,51,2022-11-24T02:04:00Z,3860000,False,,,0,,D. Avdija BLOCK (1 BLK),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
399,PT09M26.00S,2022-11-24T02:04:02.5Z,3,REGULAR,rebound,defensive,[],204001,,,1610612764,66,51,2022-11-24T02:04:03Z,3870000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:6),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,,,,,,,397.0,6.0,6.0,0.0,,,,,,,
400,PT09M19.00S,2022-11-24T02:04:08.8Z,3,REGULAR,3pt,Jump Shot,[],1628398,84.97043363994744,95.83333333333334,1610612764,66,51,2022-11-24T02:04:13Z,3880000,False,229.0,89.0,1,right,MISS K. Kuzma 24' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Right Corner 3,24+ Right,24.58,Missed,,,,,,,,,,,,,,,,,,
401,PT09M15.00S,2022-11-24T02:04:12.5Z,3,REGULAR,rebound,defensive,[],1631107,,,1610612748,66,51,2022-11-24T02:04:12Z,3890000,False,,,0,,N. Jovic REBOUND (Off:0 Def:5),[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Right Corner 3,24+ Right,,,,,,,,,,400.0,5.0,5.0,0.0,,,,,,,
402,PT09M07.00S,2022-11-24T02:04:20.9Z,3,REGULAR,3pt,Jump Shot,[],1629639,34.773324572930356,26.96078431372549,1610612748,66,51,2022-11-24T02:04:26Z,3900000,False,115.0,274.0,1,left,MISS T. Herro 29' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,29.76,Missed,,,,,,,,,,,,,,,,,,
403,PT09M03.00S,2022-11-24T02:04:24.9Z,3,REGULAR,rebound,defensive,[],1630557,,,1610612764,66,51,2022-11-24T02:04:26Z,3910000,False,,,0,,C. Kispert REBOUND (Off:0 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,402.0,1.0,1.0,0.0,,,,,,,
404,PT08M49.00S,2022-11-24T02:04:41.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,81.02825229960578,49.26470588235294,1610612764,66,53,2022-11-24T02:04:46Z,3920000,False,-4.0,126.0,1,right,K. Porzingis 12' turnaround fadeaway Jump Shot (14 PTS),[204001],1610612764.0,WAS,turnaround fadeaway,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),8-16 Center,12.59,Made,14.0,,,,,,,,,,,,,,,,,
405,PT08M49.00S,2022-11-24T02:04:49.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,66,53,2022-11-24T02:04:49Z,3930000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT08M49.00S,2022-11-24T02:04:52.2Z,3,REGULAR,substitution,out,[],1631107,,,1610612748,66,53,2022-11-24T02:07:18Z,3940000,False,,,0,,SUB out: N. Jovic,[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT08M49.00S,2022-11-24T02:04:52.2Z,3,REGULAR,substitution,in,[],1629312,,,1610612748,66,53,2022-11-24T02:07:18Z,3950000,False,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT08M25.00S,2022-11-24T02:07:55.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,18.347568988173457,50.73529411764706,1610612748,68,53,2022-11-24T02:08:01Z,3960000,False,-4.0,120.0,1,left,T. Herro 12' floating Jump Shot (5 PTS),[1629639],1610612748.0,MIA,floating,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,12.01,Made,5.0,,,,,,,,,,,,,,,,,
409,PT08M11.00S,2022-11-24T02:08:09.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],204001,94.30026281208936,51.225490196078425,1610612764,68,55,2022-11-24T02:08:15Z,3970000,False,6.0,1.0,1,right,K. Porzingis DUNK (16 PTS) (C. Kispert 2 AST),"[204001, 1630557]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,0.62,Made,16.0,,,,C. Kispert,1630557.0,2.0,,,,,,,,,,,
411,PT08M00.00S,2022-11-24T02:08:20.4Z,3,REGULAR,2pt,Jump Shot,[],1629312,13.87976346911958,86.02941176470588,1610612748,70,55,2022-11-24T02:08:27Z,3990000,False,-180.0,78.0,1,left,H. Highsmith 19' Jump Shot (2 PTS) (T. Herro 2 AST),"[1629312, 1629639]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Mid-Range,16-24 Left,19.63,Made,2.0,,,,T. Herro,1629639.0,2.0,,,,,,,,,,,
413,PT07M45.00S,2022-11-24T02:08:35.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628398,94.30026281208936,47.794117647058826,1610612764,70,57,2022-11-24T02:08:41Z,4010000,False,-11.0,1.0,1,right,K. Kuzma DUNK (17 PTS) (J. Goodwin 2 AST),"[1628398, 1630692]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,1.11,Made,17.0,,,,J. Goodwin,1630692.0,2.0,,,,,,,,,,,
415,PT07M25.00S,2022-11-24T02:08:55.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,7.178055190538765,54.166666666666664,1610612748,70,57,2022-11-24T02:09:00Z,4030000,False,-21.0,15.0,1,left,MISS T. Herro driving Layup,[1629639],1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,2.56,Missed,,,,,,,,,,,,,,,,,,
416,PT07M22.00S,2022-11-24T02:08:58.4Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,70,57,2022-11-24T02:08:58Z,4040000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:3),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,,,,415.0,3.0,3.0,0.0,,,,,,,
417,PT07M16.00S,2022-11-24T02:09:04.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,94.69448094612353,51.225490196078425,1610612764,70,59,2022-11-24T02:09:09Z,4050000,False,6.0,-3.0,1,right,D. Avdija cutting Layup (12 PTS) (K. Kuzma 1 AST),"[1630166, 1628398]",1610612764.0,WAS,cutting,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,0.66,Made,12.0,,,,K. Kuzma,1628398.0,1.0,,,,,,,,,,,
419,PT06M53.00S,2022-11-24T02:09:27.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,5.601182654402102,49.26470588235294,1610612748,70,59,2022-11-24T02:09:32Z,4070000,False,4.0,0.0,1,left,MISS B. Adebayo driving Layup,[1628389],1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,0.37,Missed,,,,,,,,,,,,,,,,,,
420,PT06M50.00S,2022-11-24T02:09:30.9Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,70,59,2022-11-24T02:09:32Z,4080000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:4),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,,,,419.0,4.0,4.0,0.0,,,,,,,
421,PT06M48.00S,2022-11-24T02:09:42.2Z,3,REGULAR,foul,personal,[],1628389,,,1610612764,70,59,2022-11-24T02:10:00Z,4090000,False,,,0,,B. Adebayo personal FOUL (3 PF),"[1628389, 204001]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,202049.0,3.0,0.0,Porzingis,204001.0,,
423,PT06M39.00S,2022-11-24T02:10:05.0Z,3,REGULAR,3pt,Jump Shot,[],204001,67.23061760840999,22.54901960784314,1610612764,70,59,2022-11-24T02:10:13Z,4110000,False,-137.0,256.0,1,right,MISS K. Porzingis 29' 3PT,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Left Center,29.01,Missed,,,,,,,,,,,,,,,,,,
424,PT06M34.00S,2022-11-24T02:10:10.0Z,3,REGULAR,rebound,offensive,[],204001,,,1610612764,70,59,2022-11-24T02:12:16Z,4120000,False,,,0,,K. Porzingis REBOUND (Off:1 Def:6),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,423.0,7.0,6.0,1.0,,,,,,,
