actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
175,PT10M58.00S,2022-11-11T01:13:04.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629130,84.1819973718791,49.50980392156863,1610612748,34,30,2022-11-11T01:20:13Z,1740000,False,-2.0,96.0,1,right,D. Robinson 9' driving floating Jump Shot (7 PTS),[1629130],1610612748.0,MIA,driving floating,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,9.62,Made,,,,,7.0,,,,,,,,
176,PT10M41.00S,2022-11-11T01:13:20.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,16.63929040735874,50.0,1610612766,34,30,2022-11-11T01:13:30Z,1750000,False,0.0,104.0,1,left,MISS P. Washington 10' floating Shot,[1629023],1610612766.0,CHA,floating,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,,,,,,10.39,Missed,,,,,,,,,,,,,
177,PT10M38.00S,2022-11-11T01:13:23.7Z,2,REGULAR,rebound,defensive,[],1629216,,,1610612748,34,30,2022-11-11T01:13:30Z,1760000,False,,,0,,G. Vincent REBOUND (Off:0 Def:1),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,176.0,1.0,1.0,0.0,,,,,,,,,
178,PT10M29.00S,2022-11-11T01:13:33.2Z,2,REGULAR,3pt,Jump Shot,[],1628389,67.09921156373193,48.28431372549019,1610612748,34,30,2022-11-11T01:23:07Z,1770000,False,-9.0,257.0,1,right,MISS B. Adebayo 25' 3PT,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,,,,25.69,Missed,,,,,,,,,,,,,
179,PT10M26.00S,2022-11-11T01:13:36.2Z,2,REGULAR,rebound,defensive,[],1626179,,,1610612766,34,30,2022-11-11T01:13:38Z,1780000,False,,,0,,T. Rozier REBOUND (Off:1 Def:2),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Center,,,,,,,,178.0,3.0,2.0,1.0,,,,,,,,,
180,PT10M22.00S,2022-11-11T01:13:40.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626179,32.802233902759525,46.81372549019608,1610612766,34,30,2022-11-11T01:13:54Z,1790000,False,16.0,256.0,1,left,MISS T. Rozier 25' pullup 3PT,[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Center,,,,,,25.63,Missed,,,,,,,,,,,,,
181,PT10M19.00S,2022-11-11T01:13:43.3Z,2,REGULAR,rebound,defensive,[],1628997,,,1610612748,34,30,2022-11-11T01:13:54Z,1800000,False,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Center,,,,,,,,180.0,1.0,1.0,0.0,,,,,,,,,
182,PT10M09.00S,2022-11-11T01:13:53.3Z,2,REGULAR,turnover,bad pass,[],1628997,,,1610612748,34,30,2022-11-11T01:13:58Z,1810000,False,,,0,,C. Martin bad pass TURNOVER (1 TO),"[1628997, 1630208]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1.0,Richards,1630208.0,,
183,PT10M09.00S,2022-11-11T01:13:53.3Z,2,REGULAR,steal,,[],1630208,,,1610612766,34,30,2022-11-11T01:13:56Z,1820000,False,,,0,,N. Richards STEAL (1 STL),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
184,PT10M06.00S,2022-11-11T01:14:02.9Z,2,REGULAR,foul,offensive,[],1630547,,,1610612766,34,30,2022-11-11T01:22:46Z,1830000,False,,,0,,J. Bouknight charge offensive FOUL (1 PF),"[1630547, 1629130]",1610612766.0,CHA,charge,,,Bouknight,J. Bouknight,,,,,Restricted Area,0-8 Center,203591.0,1.0,0.0,Robinson,1629130.0,,,,,,,,,,,,,,,
186,PT10M06.00S,2022-11-11T01:14:02.9Z,2,REGULAR,turnover,offensive foul,[],1630547,,,1610612766,34,30,2022-11-11T01:14:02Z,1850000,False,,,0,,J. Bouknight offensive foul TURNOVER (1 TO),[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Restricted Area,0-8 Center,203591.0,,,,,,,,,,,,,,,1.0,,,,
187,PT09M50.00S,2022-11-11T01:14:32.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629622,83.39356110381078,3.9215686274509802,1610612748,34,30,2022-11-11T01:14:38Z,1860000,False,-230.0,104.0,1,right,MISS M. Strus 25' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,,,,,,25.26,Missed,,,,,,,,,,,,,
188,PT09M49.00S,2022-11-11T01:14:33.9Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612766,34,30,2022-11-11T01:27:12Z,1870000,False,,,0,,N. Richards REBOUND (Off:1 Def:1),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Left Center,,,,,,,,187.0,2.0,1.0,1.0,,,,,,,,,
189,PT09M45.00S,2022-11-11T01:14:42.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629667,10.988830486202366,58.08823529411765,1610612766,34,30,2022-11-11T01:32:55Z,1880000,False,-40.0,51.0,1,left,MISS J. McDaniels 6' driving Layup,[1629667],1610612766.0,CHA,driving,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.49,Missed,,,,,,,,,,,,,
190,PT09M43.00S,2022-11-11T01:14:44.9Z,2,REGULAR,rebound,offensive,[],1630208,,,1610612766,34,30,2022-11-11T01:32:55Z,1890000,False,,,0,,N. Richards REBOUND (Off:2 Def:1),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,189.0,3.0,1.0,2.0,,,,,,,,,
191,PT09M42.00S,2022-11-11T01:14:47.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630208,5.590000152587891,50.0,1610612766,34,32,2022-11-11T01:33:09Z,1900000,False,0.0,0.0,1,left,N. Richards putback Layup (6 PTS),[1630208],1610612766.0,CHA,putback,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,0.0,Made,,,,,6.0,,,,,,,,
192,PT09M25.00S,2022-11-11T01:14:58.2Z,2,REGULAR,3pt,Jump Shot,[],1629216,79.31997371879106,92.8921568627451,1610612748,34,32,2022-11-11T01:15:03Z,1910000,False,214.0,142.0,1,right,MISS G. Vincent 25' 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Right Center,,,,,,25.72,Missed,,,,,,,,,,,,,
193,PT09M23.00S,2022-11-11T01:15:00.2Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612766,34,32,2022-11-11T01:15:03Z,1920000,False,,,0,,N. Richards REBOUND (Off:2 Def:2),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Right Center,,,,,,,,192.0,4.0,2.0,2.0,,,,,,,,,
194,PT09M16.00S,2022-11-11T01:15:11.5Z,2,REGULAR,turnover,discontinued dribble,[],1629667,,,1610612766,34,32,2022-11-11T01:15:19Z,1930000,False,,,0,,J. McDaniels discontinued dribble TURNOVER (2 TO),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,1627962.0,,,,,,,,,,,,,,,2.0,,,,
195,PT09M16.00S,2022-11-11T01:15:15.2Z,2,REGULAR,substitution,out,[],1629023,,,1610612748,34,32,2022-11-11T01:15:24Z,1940000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M16.00S,2022-11-11T01:15:15.2Z,2,REGULAR,substitution,in,[],1630550,,,1610612748,34,32,2022-11-11T01:15:24Z,1950000,False,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M05.00S,2022-11-11T01:15:34.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629130,93.51182654402102,46.07843137254902,1610612748,36,32,2022-11-11T01:30:57Z,1960000,False,-20.0,8.0,1,right,D. Robinson cutting Layup (9 PTS) (B. Adebayo 2 AST),"[1629130, 1628389]",1610612748.0,MIA,cutting,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,,,2.14,Made,,,,,9.0,B. Adebayo,1628389.0,2.0,,,,,
199,PT08M42.00S,2022-11-11T01:15:57.0Z,2,REGULAR,3pt,Jump Shot,[],1630547,14.4053876478318,95.34313725490196,1610612766,36,32,2022-11-11T01:16:00Z,1980000,False,-227.0,83.0,1,left,MISS J. Bouknight 24' 3PT,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Left Corner 3,24+ Left,,,,,,24.14,Missed,,,,,,,,,,,,,
200,PT08M39.00S,2022-11-11T01:15:59.7Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612748,36,32,2022-11-11T01:15:59Z,1990000,False,,,0,,M. Strus REBOUND (Off:0 Def:1),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Left Corner 3,24+ Left,,,,,,,,199.0,1.0,1.0,0.0,,,,,,,,,
201,PT08M32.00S,2022-11-11T01:16:17.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'defensivegoaltending']",1628997,94.30026281208936,52.450980392156865,1610612748,38,32,2022-11-11T01:16:50Z,2000000,False,12.0,1.0,1,right,C. Martin driving DUNK (9 PTS) (M. Strus 1 AST),"[1628997, 1629622]",1610612748.0,MIA,driving,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,1.23,Made,,,,,9.0,M. Strus,1629622.0,1.0,,,,,
203,PT08M32.00S,2022-11-11T01:16:24.8Z,2,REGULAR,violation,defensive goaltending,[],1630550,,,1610612748,38,32,2022-11-11T01:16:50Z,2020000,False,,,0,,J. Thor defensive goaltending VIOLATION,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,203591.0,,,,,,,,,,,,,,,,,,,
204,PT08M32.00S,2022-11-11T01:17:26.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,38,32,2022-11-11T02:44:43Z,2030000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M17.00S,2022-11-11T01:19:39.5Z,2,REGULAR,foul,personal,[],1629216,,,1610612766,38,32,2022-11-11T01:19:46Z,2040000,False,,,0,,G. Vincent personal FOUL (1 PF),"[1629216, 1626179]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Center,1198.0,1.0,0.0,Rozier,1626179.0,,,,,,,,,,,,,,,
208,PT08M02.00S,2022-11-11T01:20:26.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,10.33180026281209,53.18627450980392,1610612766,38,32,2022-11-11T01:20:33Z,2070000,False,-16.0,45.0,1,left,MISS T. Rozier driving floating Shot,[1626179],1610612766.0,CHA,driving floating,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.73,Missed,,,,,,,,,,,,,
209,PT08M00.00S,2022-11-11T01:20:28.9Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,38,32,2022-11-11T01:20:33Z,2080000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,208.0,3.0,2.0,1.0,,,,,,,,,
210,PT07M56.00S,2022-11-11T01:20:33.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629216,73.66951379763469,82.84313725490196,1610612748,41,32,2022-11-11T01:34:47Z,2090000,False,164.0,195.0,1,right,G. Vincent 25' 3PT  (6 PTS) (B. Adebayo 3 AST),"[1629216, 1628389]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Right Center,,,,,,25.49,Made,,,,,6.0,B. Adebayo,1628389.0,3.0,,,,,
212,PT07M28.00S,2022-11-11T01:21:01.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630550,18.478975032851512,53.18627450980392,1610612766,41,32,2022-11-11T01:21:08Z,2110000,False,-16.0,121.0,1,left,MISS J. Thor 12' turnaround Shot,[1630550],1610612766.0,CHA,turnaround,,,Thor,J. Thor,,,,,In The Paint (Non-RA),8-16 Center,,,,,,12.22,Missed,,,,,,,,,,,,,
213,PT07M25.00S,2022-11-11T01:21:04.5Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,41,32,2022-11-11T01:21:08Z,2120000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,212.0,4.0,3.0,1.0,,,,,,,,,
214,PT07M21.00S,2022-11-11T01:21:09.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629130,88.91261498028909,50.245098039215684,1610612748,43,32,2022-11-11T01:21:23Z,2130000,False,1.0,52.0,1,right,D. Robinson driving floating Jump Shot (11 PTS) (B. Adebayo 4 AST),"[1629130, 1628389]",1610612748.0,MIA,driving floating,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.17,Made,,,,,11.0,B. Adebayo,1628389.0,4.0,,,,,
216,PT07M00.00S,2022-11-11T01:21:30.2Z,2,REGULAR,turnover,bad pass,[],1630550,,,1610612766,43,32,2022-11-11T01:21:34Z,2150000,False,,,0,,J. Thor bad pass TURNOVER (1 TO),"[1630550, 1628997]",1610612766.0,CHA,,,,Thor,J. Thor,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1.0,Martin,1628997.0,,
217,PT07M00.00S,2022-11-11T01:21:30.2Z,2,REGULAR,steal,,[],1628997,,,1610612748,43,32,2022-11-11T01:21:32Z,2160000,False,,,0,,C. Martin STEAL (1 STL),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
218,PT06M41.00S,2022-11-11T01:21:47.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628389,84.57621550591328,35.53921568627451,1610612748,45,32,2022-11-11T01:36:07Z,2170000,False,-72.0,92.0,1,right,B. Adebayo 11' pullup Jump Shot (4 PTS),[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Left,,,,,,11.74,Made,,,,,4.0,,,,,,,,
219,PT06M38.00S,2022-11-11T01:21:57.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,45,32,2022-11-11T01:21:57Z,2180000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M38.00S,2022-11-11T01:22:00.9Z,2,REGULAR,substitution,out,[],1629216,,,1610612766,45,32,2022-11-11T01:24:47Z,2190000,False,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M38.00S,2022-11-11T01:22:00.9Z,2,REGULAR,substitution,out,[],1628997,,,1610612766,45,32,2022-11-11T01:24:47Z,2200000,False,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M38.00S,2022-11-11T01:22:00.9Z,2,REGULAR,substitution,out,[],1630547,,,1610612766,45,32,2022-11-11T01:24:47Z,2210000,False,,,0,,SUB out: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M38.00S,2022-11-11T01:22:00.9Z,2,REGULAR,substitution,out,[],1626179,,,1610612766,45,32,2022-11-11T01:24:47Z,2220000,False,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M38.00S,2022-11-11T01:22:00.9Z,2,REGULAR,substitution,out,[],1630208,,,1610612766,45,32,2022-11-11T01:24:47Z,2230000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M38.00S,2022-11-11T01:22:00.9Z,2,REGULAR,substitution,out,[],1629667,,,1610612766,45,32,2022-11-11T01:24:47Z,2240000,False,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M38.00S,2022-11-11T01:22:00.9Z,2,REGULAR,substitution,out,[],1630550,,,1610612766,45,32,2022-11-11T01:24:47Z,2250000,False,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M38.00S,2022-11-11T01:22:00.9Z,2,REGULAR,substitution,in,[],200768,,,1610612766,45,32,2022-11-11T01:24:47Z,2260000,False,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M38.00S,2022-11-11T01:22:00.9Z,2,REGULAR,substitution,in,[],202710,,,1610612766,45,32,2022-11-11T01:24:47Z,2270000,False,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M38.00S,2022-11-11T01:22:00.9Z,2,REGULAR,substitution,in,[],203486,,,1610612766,45,32,2022-11-11T01:24:47Z,2280000,False,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M38.00S,2022-11-11T01:22:00.9Z,2,REGULAR,substitution,in,[],1626162,,,1610612766,45,32,2022-11-11T01:24:47Z,2290000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M38.00S,2022-11-11T01:22:00.9Z,2,REGULAR,substitution,in,[],1629023,,,1610612766,45,32,2022-11-11T01:24:47Z,2300000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M38.00S,2022-11-11T01:22:00.9Z,2,REGULAR,substitution,in,[],1630177,,,1610612766,45,32,2022-11-11T01:24:47Z,2310000,False,,,0,,SUB in: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M38.00S,2022-11-11T01:22:00.9Z,2,REGULAR,substitution,in,[],1628372,,,1610612766,45,32,2022-11-11T01:24:47Z,2320000,False,,,0,,SUB in: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M28.00S,2022-11-11T01:24:55.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,7.178055190538765,50.73529411764706,1610612766,45,32,2022-11-11T01:25:02Z,2330000,False,-4.0,15.0,1,left,MISS P. Washington turnaround Shot,[1629023],1610612766.0,CHA,turnaround,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,1.54,Missed,,,,,,,,,,,,,
235,PT06M25.00S,2022-11-11T01:24:58.6Z,2,REGULAR,rebound,defensive,[],202710,,,1610612748,45,32,2022-11-11T01:25:02Z,2340000,False,,,0,,J. Butler REBOUND (Off:0 Def:4),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,,,,,234.0,4.0,4.0,0.0,,,,,,,,,
236,PT06M10.00S,2022-11-11T01:25:19.1Z,2,REGULAR,foul,personal,[],1626162,,,1610612748,45,32,2022-11-11T01:25:33Z,2350000,False,,,0,,K. Oubre Jr. personal FOUL (2 PF),"[1626162, 1628389]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Right,1198.0,2.0,0.0,Adebayo,1628389.0,,,,,,,,,,,,,,,
238,PT05M55.00S,2022-11-11T01:25:51.3Z,2,REGULAR,3pt,Jump Shot,[],200768,94.43166885676742,95.34313725490196,1610612748,45,32,2022-11-11T01:25:57Z,2370000,False,227.0,0.0,1,right,MISS K. Lowry 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Right Corner 3,24+ Right,,,,,,22.67,Missed,,,,,,,,,,,,,
239,PT05M50.00S,2022-11-11T01:25:55.6Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,45,32,2022-11-11T01:25:55Z,2380000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:1),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Right Corner 3,24+ Right,,,,,,,,238.0,2.0,1.0,1.0,,,,,,,,,
240,PT05M43.00S,2022-11-11T01:26:03.2Z,2,REGULAR,3pt,Jump Shot,[],1626162,33.590670170827856,47.794117647058826,1610612766,45,32,2022-11-11T01:26:07Z,2390000,False,11.0,263.0,1,left,MISS K. Oubre Jr. 26' step back 3PT,[1626162],1610612766.0,CHA,step back,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,,,,,,26.35,Missed,,,,,,,,,,,,,
241,PT05M40.00S,2022-11-11T01:26:06.2Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,45,32,2022-11-11T01:26:07Z,2400000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,,,,,,240.0,5.0,4.0,1.0,,,,,,,,,
242,PT05M27.00S,2022-11-11T01:26:19.1Z,2,REGULAR,3pt,Jump Shot,[],1629130,94.03745072273325,98.0392156862745,1610612748,45,32,2022-11-11T01:26:24Z,2410000,False,240.0,4.0,1,right,MISS D. Robinson 24' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Right Corner 3,24+ Right,,,,,,24.02,Missed,,,,,,,,,,,,,
243,PT05M23.00S,2022-11-11T01:26:23.1Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,45,32,2022-11-11T01:26:24Z,2420000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:2),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Right Corner 3,24+ Right,,,,,,,,242.0,3.0,2.0,1.0,,,,,,,,,
244,PT05M14.00S,2022-11-11T01:26:32.2Z,2,REGULAR,turnover,bad pass,[],1629023,,,1610612766,45,32,2022-11-11T01:27:51Z,2430000,False,,,0,,P. Washington bad pass TURNOVER (2 TO),"[1629023, 1629622]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,2.0,Strus,1629622.0,,
245,PT05M14.00S,2022-11-11T01:26:32.2Z,2,REGULAR,steal,,[],1629622,,,1610612748,45,32,2022-11-11T01:26:34Z,2440000,False,,,0,,M. Strus STEAL (2 STL),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
246,PT05M10.00S,2022-11-11T01:26:35.5Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629622,93.51182654402102,52.69607843137255,1610612748,47,32,2022-11-11T01:27:25Z,2450000,False,13.0,8.0,1,right,M. Strus running DUNK (7 PTS),[1629622],1610612748.0,MIA,running,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,,,,1.6,Made,,,,,7.0,,,,,,,,
247,PT04M53.00S,2022-11-11T01:26:52.6Z,2,REGULAR,3pt,Jump Shot,[],1626162,7.835085413929041,3.431372549019608,1610612766,47,35,2022-11-11T01:26:57Z,2460000,False,233.0,21.0,1,left,K. Oubre Jr. 3PT  (13 PTS) (D. Smith Jr. 2 AST),"[1626162, 1628372]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,,,,,,23.38,Made,,,,,13.0,D. Smith Jr.,1628372.0,2.0,,,,,
249,PT04M41.00S,2022-11-11T01:27:13.9Z,2,REGULAR,foul,personal,[],203486,,,1610612748,47,35,2022-11-11T01:27:36Z,2480000,False,,,0,,M. Plumlee personal FOUL (1 PF),"[203486, 1628389]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),8-16 Left,1198.0,1.0,0.0,Adebayo,1628389.0,,,,,,,,,,,,,,,
251,PT04M41.00S,2022-11-11T01:27:21.7Z,2,REGULAR,substitution,out,[],1628389,,,1610612748,47,35,2022-11-11T01:27:28Z,2500000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT04M41.00S,2022-11-11T01:27:21.7Z,2,REGULAR,substitution,in,[],203473,,,1610612748,47,35,2022-11-11T01:27:28Z,2510000,False,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT04M27.00S,2022-11-11T01:27:54.7Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612748,47,35,2022-11-11T01:28:02Z,2520000,False,,,0,,MIA shot clock Team TURNOVER,[],1610612748.0,MIA,,,,,,,,,,Mid-Range,16-24 Left,203591.0,,,,,,,,,,,,,,,,,,,
254,PT04M14.00S,2022-11-11T01:28:17.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626162,15.456636005256241,2.450980392156863,1610612766,47,38,2022-11-11T01:28:21Z,2530000,False,238.0,93.0,1,left,K. Oubre Jr. 25' 3PT  (16 PTS) (T. Maledon 1 AST),"[1626162, 1630177]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right,,,,,,25.52,Made,,,,,16.0,T. Maledon,1630177.0,1.0,,,,,
256,PT03M56.00S,2022-11-11T01:28:35.7Z,2,REGULAR,3pt,Jump Shot,[],1629622,79.31997371879106,6.127450980392156,1610612748,47,38,2022-11-11T01:28:41Z,2550000,False,-219.0,142.0,1,right,MISS M. Strus 26' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,,,,,,26.13,Missed,,,,,,,,,,,,,
