actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
341,PT07M06.00S,2023-02-14T01:57:00.0Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,69,74,2023-02-14T01:57:01Z,3410000,False,,,0,,N. Jokic REBOUND (Off:0 Def:10),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,340.0,10.0,10.0,0.0,,,,,,,,,,
342,PT07M03.00S,2023-02-14T01:57:03.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203484,29.122864651773984,23.284313725490197,1610612743,69,74,2023-02-14T01:57:49Z,3420000,False,134.0,221.0,1,left,MISS K. Caldwell-Pope 25' running pullup 3PT,[203484],1610612743.0,DEN,running pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,25.85,Missed,,,,,,,,,,,,,,,,,,
343,PT07M03.00S,2023-02-14T01:57:03.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612748,69,74,2023-02-14T01:57:49Z,3430000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,342.0,,,,,,,,,,,,,
345,PT07M03.00S,2023-02-14T01:57:17.4Z,3,REGULAR,foul,personal,[],1629008,,,1610612748,69,74,2023-02-14T01:57:47Z,3450000,False,,,0,,M. Porter Jr. loose ball personal FOUL (2 PF),"[1629008, 1628997]",1610612743.0,DEN,loose ball,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1626300.0,,,,,,2.0,0.0,Martin,1628997.0
347,PT06M43.00S,2023-02-14T01:57:39.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202710,93.5611038107753,52.71905637254902,1610612748,71,74,2023-02-14T01:58:08Z,3470000,False,14.0,8.0,1,right,J. Butler driving reverse Layup (20 PTS),[202710],1610612748.0,MIA,driving reverse,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,1.58,Made,20.0,,,,,,,,,,,,,,,,,
348,PT06M26.00S,2023-02-14T01:57:56.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203999,12.302890932982917,49.50980392156863,1610612743,71,76,2023-02-14T01:58:00Z,3480000,False,2.0,63.0,1,left,N. Jokic 6' turnaround Hook (21 PTS) (K. Caldwell-Pope 6 AST),"[203999, 203484]",1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,6.31,Made,21.0,K. Caldwell-Pope,203484.0,6.0,,,,,,,,,,,,,,
350,PT06M07.00S,2023-02-14T01:58:15.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202710,90.88370565045992,50.0,1610612748,73,76,2023-02-14T01:58:23Z,3500000,False,0.0,33.0,1,right,J. Butler cutting Layup (22 PTS) (M. Strus 2 AST),"[202710, 1629622]",1610612748.0,MIA,cutting,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,3.32,Made,22.0,M. Strus,1629622.0,2.0,,,,,,,,,,,,,,
352,PT05M50.00S,2023-02-14T01:58:32.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628427,10.200394218134035,41.17647058823529,1610612743,73,78,2023-02-14T01:58:38Z,3520000,False,44.0,43.0,1,left,V. Cancar 6' driving Layup (8 PTS),[1628427],1610612743.0,DEN,driving,,,Cancar,V. Cancar,,,,,In The Paint (Non-RA),0-8 Center,6.19,Made,8.0,,,,,,,,,,,,,,,,,
353,PT05M41.00S,2023-02-14T01:58:40.9Z,3,REGULAR,2pt,Jump Shot,[],1628389,77.7431011826544,49.26470588235294,1610612748,73,78,2023-02-14T02:00:55Z,3530000,False,-4.0,157.0,1,right,MISS B. Adebayo 15' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Center,15.67,Missed,,,,,,,,,,,,,,,,,,
354,PT05M38.00S,2023-02-14T01:58:43.9Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,73,78,2023-02-14T01:58:47Z,3540000,False,,,0,,N. Jokic REBOUND (Off:0 Def:11),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Center,,,,,,,353.0,11.0,11.0,0.0,,,,,,,,,,
355,PT05M29.00S,2023-02-14T01:58:55.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203999,7.046649145860711,53.92156862745098,1610612743,73,80,2023-02-14T01:58:59Z,3550000,False,-20.0,14.0,1,left,N. Jokic cutting Layup (23 PTS) (V. Cancar 4 AST),"[203999, 1628427]",1610612743.0,DEN,cutting,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,2.39,Made,23.0,V. Cancar,1628427.0,4.0,,,,,,,,,,,,,,
357,PT05M29.00S,2023-02-14T01:58:59.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,73,80,2023-02-14T01:58:59Z,3570000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT05M29.00S,2023-02-14T01:58:59.8Z,3,REGULAR,substitution,out,[],1628389,,,1610612748,73,80,2023-02-14T02:01:44Z,3580000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT05M29.00S,2023-02-14T01:58:59.8Z,3,REGULAR,substitution,out,[],1628997,,,1610612748,73,80,2023-02-14T02:01:44Z,3590000,False,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT05M29.00S,2023-02-14T01:58:59.8Z,3,REGULAR,substitution,out,[],203484,,,1610612748,73,80,2023-02-14T02:01:44Z,3600000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT05M29.00S,2023-02-14T01:58:59.8Z,3,REGULAR,substitution,in,[],1631115,,,1610612748,73,80,2023-02-14T02:01:44Z,3610000,False,,,0,,SUB in: O. Robinson,[1631115],1610612748.0,MIA,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT05M29.00S,2023-02-14T01:58:59.8Z,3,REGULAR,substitution,in,[],1629312,,,1610612748,73,80,2023-02-14T02:01:44Z,3620000,False,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT05M29.00S,2023-02-14T01:58:59.8Z,3,REGULAR,substitution,in,[],1631128,,,1610612748,73,80,2023-02-14T02:01:44Z,3630000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT05M05.00S,2023-02-14T02:02:12.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631123,89.88173455978975,58.06525735294118,1610612748,75,80,2023-02-14T02:02:36Z,3640000,False,40.0,43.0,1,right,J. Bouyea driving Layup (8 PTS) (J. Butler 8 AST),"[1631123, 202710]",1610612748.0,MIA,driving,,,Bouyea,J. Bouyea,,,,,In The Paint (Non-RA),0-8 Center,5.86,Made,8.0,J. Butler,202710.0,8.0,,,,,,,,,,,,,,
366,PT04M46.00S,2023-02-14T02:02:30.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,17.296320630749015,55.88235294117647,1610612743,75,82,2023-02-14T02:03:30Z,3660000,False,-29.0,110.0,1,left,B. Brown 11' floating Jump Shot (12 PTS) (V. Cancar 5 AST),"[1628971, 1628427]",1610612743.0,DEN,floating,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,11.4,Made,12.0,V. Cancar,1628427.0,5.0,,,,,,,,,,,,,,
368,PT04M34.00S,2023-02-14T02:02:43.0Z,3,REGULAR,3pt,Jump Shot,[],1629622,94.95729303547962,95.58823529411765,1610612748,75,82,2023-02-14T02:02:48Z,3680000,False,228.0,-5.0,1,right,MISS M. Strus 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Right Corner 3,24+ Right,22.8,Missed,,,,,,,,,,,,,,,,,,
369,PT04M30.00S,2023-02-14T02:02:47.0Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612743,75,82,2023-02-14T02:02:48Z,3690000,False,,,0,,B. Brown REBOUND (Off:0 Def:2),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Right Corner 3,24+ Right,,,,,,,368.0,2.0,2.0,0.0,,,,,,,,,,
370,PT04M26.00S,2023-02-14T02:02:50.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629008,29.6484888304862,23.774509803921568,1610612743,75,85,2023-02-14T02:04:33Z,3700000,False,131.0,226.0,1,left,M. Porter Jr. 26' 3PT running (15 PTS) (B. Brown 3 AST),"[1629008, 1628971]",1610612743.0,DEN,running,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,26.14,Made,15.0,B. Brown,1628971.0,3.0,,,,,,,,,,,,,,
372,PT04M07.00S,2023-02-14T02:03:11.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1631115,89.83245729303549,55.14705882352941,1610612748,77,85,2023-02-14T02:05:10Z,3720000,False,26.0,43.0,1,right,O. Robinson turnaround Hook (4 PTS) (J. Butler 9 AST),"[1631115, 202710]",1610612748.0,MIA,turnaround,,,Robinson,O. Robinson,,,,,In The Paint (Non-RA),0-8 Center,5.02,Made,4.0,J. Butler,202710.0,9.0,,,,,,,,,,,,,,
375,PT03M42.00S,2023-02-14T02:03:47.8Z,3,REGULAR,2pt,Jump Shot,[],1629008,22.552562417871222,55.14705882352941,1610612743,77,85,2023-02-14T02:03:53Z,3750000,False,-26.0,159.0,1,left,MISS M. Porter Jr. 16' fadeaway Shot,[1629008],1610612743.0,DEN,fadeaway,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Center,16.16,Missed,,,,,,,,,,,,,,,,,,
376,PT03M40.00S,2023-02-14T02:03:49.8Z,3,REGULAR,rebound,defensive,[],1629312,,,1610612748,77,85,2023-02-14T02:03:53Z,3760000,False,,,0,,H. Highsmith REBOUND (Off:0 Def:1),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Mid-Range,16-24 Center,,,,,,,375.0,1.0,1.0,0.0,,,,,,,,,,
377,PT03M34.00S,2023-02-14T02:03:56.1Z,3,REGULAR,3pt,Jump Shot,[],202710,86.67871222076215,95.58823529411765,1610612748,77,85,2023-02-14T02:04:01Z,3770000,False,228.0,73.0,1,right,MISS J. Butler 3PT,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Right Corner 3,24+ Right,23.92,Missed,,,,,,,,,,,,,,,,,,
378,PT03M30.00S,2023-02-14T02:04:00.1Z,3,REGULAR,rebound,defensive,[],1629008,,,1610612743,77,85,2023-02-14T02:04:01Z,3780000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:4),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Right Corner 3,24+ Right,,,,,,,377.0,5.0,4.0,1.0,,,,,,,,,,
380,PT03M29.00S,2023-02-14T02:04:18.4Z,3,REGULAR,substitution,out,[],202710,,,1610612743,77,85,2023-02-14T02:04:30Z,3800000,False,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT03M29.00S,2023-02-14T02:04:18.4Z,3,REGULAR,substitution,out,[],1628971,,,1610612743,77,85,2023-02-14T02:04:30Z,3810000,False,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT03M29.00S,2023-02-14T02:04:18.4Z,3,REGULAR,substitution,out,[],1628427,,,1610612743,77,85,2023-02-14T02:04:30Z,3820000,False,,,0,,SUB out: V. Cancar,[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT03M29.00S,2023-02-14T02:04:18.4Z,3,REGULAR,substitution,in,[],1629216,,,1610612743,77,85,2023-02-14T02:04:30Z,3830000,False,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT03M29.00S,2023-02-14T02:04:18.4Z,3,REGULAR,substitution,in,[],201145,,,1610612743,77,85,2023-02-14T02:04:30Z,3840000,False,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT03M29.00S,2023-02-14T02:04:18.4Z,3,REGULAR,substitution,in,[],202397,,,1610612743,77,85,2023-02-14T02:04:30Z,3850000,False,,,0,,SUB in: I. Smith,[202397],1610612743.0,DEN,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT03M14.00S,2023-02-14T02:04:34.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631128,5.732588699080158,54.166666666666664,1610612743,77,87,2023-02-14T02:04:38Z,3860000,False,-21.0,1.0,1,left,C. Braun Layup (5 PTS),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,2.08,Made,5.0,,,,,,,,,,,,,,,,,
388,PT02M59.00S,2023-02-14T02:04:49.2Z,3,REGULAR,3pt,Jump Shot,[],1629312,70.51576872536137,18.137254901960784,1610612748,77,87,2023-02-14T02:04:55Z,3880000,False,-159.0,225.0,1,right,MISS H. Highsmith 27' 3PT,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Left Center,27.54,Missed,,,,,,,,,,,,,,,,,,
389,PT02M57.00S,2023-02-14T02:04:51.2Z,3,REGULAR,rebound,defensive,[],202397,,,1610612743,77,87,2023-02-14T02:04:55Z,3890000,False,,,0,,I. Smith REBOUND (Off:0 Def:2),[202397],1610612743.0,DEN,,,,Smith,I. Smith,,,,,Above the Break 3,24+ Left Center,,,,,,,388.0,2.0,2.0,0.0,,,,,,,,,,
390,PT02M44.00S,2023-02-14T02:05:04.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203999,7.046649145860711,51.470588235294116,1610612743,77,87,2023-02-14T02:05:11Z,3900000,False,-7.0,14.0,1,left,MISS N. Jokic driving reverse Layup,[203999],1610612743.0,DEN,driving reverse,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,1.56,Missed,,,,,,,,,,,,,,,,,,
391,PT02M42.00S,2023-02-14T02:05:06.2Z,3,REGULAR,rebound,defensive,[],1631115,,,1610612748,77,87,2023-02-14T02:05:11Z,3910000,False,,,0,,O. Robinson REBOUND (Off:0 Def:2),[1631115],1610612748.0,MIA,,,,Robinson,O. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,390.0,2.0,2.0,0.0,,,,,,,,,,
392,PT02M22.00S,2023-02-14T02:05:26.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629622,91.67214191852825,60.78431372549019,1610612748,79,87,2023-02-14T02:05:35Z,3920000,False,54.0,26.0,1,right,M. Strus driving bank Jump Shot (11 PTS) (J. Bouyea 2 AST),"[1629622, 1631123]",1610612748.0,MIA,driving bank,,,Strus,M. Strus,,,,,In The Paint (Non-RA),0-8 Center,5.98,Made,11.0,J. Bouyea,1631123.0,2.0,,,,,,,,,,,,,,
394,PT02M04.00S,2023-02-14T02:05:44.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203999,11.251642575558476,46.32352941176471,1610612743,79,89,2023-02-14T02:05:49Z,3940000,False,18.0,53.0,1,left,N. Jokic driving Layup (25 PTS) (C. Braun 3 AST),"[203999, 1631128]",1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,5.64,Made,25.0,C. Braun,1631128.0,3.0,,,,,,,,,,,,,,
395,PT01M56.00S,2023-02-14T02:05:56.9Z,3,REGULAR,violation,kicked ball,[],203999,,,1610612748,79,89,2023-02-14T02:06:04Z,3950000,False,,,0,,N. Jokic kicked ball VIOLATION,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,1628954.0,,,,,,,,,
396,PT01M56.00S,2023-02-14T02:06:09.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,79,89,2023-02-14T02:06:09Z,3960000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT01M56.00S,2023-02-14T02:08:16.3Z,3,REGULAR,substitution,out,[],1629008,,,1610612748,79,89,2023-02-14T02:08:41Z,3970000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT01M56.00S,2023-02-14T02:08:16.3Z,3,REGULAR,substitution,out,[],203999,,,1610612748,79,89,2023-02-14T02:08:41Z,3980000,False,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT01M56.00S,2023-02-14T02:08:16.3Z,3,REGULAR,substitution,in,[],1628418,,,1610612748,79,89,2023-02-14T02:08:41Z,3990000,False,,,0,,SUB in: T. Bryant,[1628418],1610612743.0,DEN,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT01M56.00S,2023-02-14T02:08:16.3Z,3,REGULAR,substitution,in,[],203484,,,1610612748,79,89,2023-02-14T02:08:41Z,4000000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT01M48.00S,2023-02-14T02:09:08.3Z,3,REGULAR,turnover,bad pass,[],1629216,,,1610612748,79,89,2023-02-14T02:09:11Z,4010000,False,,,0,,G. Vincent bad pass TURNOVER (2 TO),"[1629216, 1631128]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,2.0,,,Braun,1631128.0,,,,
403,PT01M48.00S,2023-02-14T02:09:08.3Z,3,REGULAR,steal,,[],1631128,,,1610612743,79,89,2023-02-14T02:09:09Z,4020000,False,,,0,,C. Braun STEAL (1 STL),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
404,PT01M45.00S,2023-02-14T02:09:11.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631128,5.863994743758213,52.69607843137255,1610612743,79,89,2023-02-14T02:12:10Z,4030000,False,-13.0,3.0,1,left,MISS C. Braun running Layup,[1631128],1610612743.0,DEN,running,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,1.37,Missed,,,,,,,,,,,,,,,,,,
405,PT01M43.00S,2023-02-14T02:09:13.4Z,3,REGULAR,rebound,defensive,[],1631115,,,1610612748,79,89,2023-02-14T02:12:10Z,4040000,False,,,0,,O. Robinson REBOUND (Off:0 Def:3),[1631115],1610612748.0,MIA,,,,Robinson,O. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,404.0,3.0,3.0,0.0,,,,,,,,,,
406,PT01M24.00S,2023-02-14T02:09:32.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629216,90.62089356110381,35.049019607843135,1610612748,79,89,2023-02-14T02:09:52Z,4050000,False,-75.0,36.0,1,right,MISS G. Vincent 8' floating Shot,[1629216],1610612748.0,MIA,floating,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),8-16 Left,8.29,Missed,,,,,,,,,,,,,,,,,,
407,PT01M22.00S,2023-02-14T02:09:34.1Z,3,REGULAR,rebound,offensive,[],1631115,,,1610612748,79,89,2023-02-14T02:09:34Z,4060000,False,,,0,,O. Robinson REBOUND (Off:1 Def:3),[1631115],1610612748.0,MIA,,,,Robinson,O. Robinson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,406.0,4.0,3.0,1.0,,,,,,,,,,
408,PT01M21.00S,2023-02-14T02:09:34.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631115,92.72339027595268,49.50980392156863,1610612748,81,89,2023-02-14T02:13:02Z,4070000,False,-2.0,16.0,1,right,O. Robinson tip DUNK (6 PTS),[1631115],1610612748.0,MIA,tip,,,Robinson,O. Robinson,,,,,Restricted Area,0-8 Center,1.61,Made,6.0,,,,,,,,,,,,,,,,,
409,PT01M01.00S,2023-02-14T02:09:55.7Z,3,REGULAR,2pt,Jump Shot,[],202397,23.866622864651774,28.186274509803923,1610612743,81,89,2023-02-14T02:10:00Z,4080000,False,109.0,172.0,1,left,MISS I. Smith 20' pullup Shot,[202397],1610612743.0,DEN,pullup,,,Smith,I. Smith,,,,,Mid-Range,16-24 Right Center,20.35,Missed,,,,,,,,,,,,,,,,,,
410,PT00M57.90S,2023-02-14T02:09:58.8Z,3,REGULAR,rebound,defensive,[],1631115,,,1610612748,81,89,2023-02-14T02:10:00Z,4090000,False,,,0,,O. Robinson REBOUND (Off:1 Def:4),[1631115],1610612748.0,MIA,,,,Robinson,O. Robinson,,,,,Mid-Range,16-24 Right Center,,,,,,,409.0,5.0,4.0,1.0,,,,,,,,,,
411,PT00M50.10S,2023-02-14T02:10:07.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629622,93.11760840998686,60.29411764705882,1610612748,83,89,2023-02-14T02:10:18Z,4100000,False,51.0,12.0,1,right,M. Strus driving bank Jump Shot (13 PTS) (G. Vincent 3 AST),"[1629622, 1629216]",1610612748.0,MIA,driving bank,,,Strus,M. Strus,,,,,In The Paint (Non-RA),0-8 Center,5.29,Made,13.0,G. Vincent,1629216.0,3.0,,,,,,,,,,,,,,
413,PT00M33.60S,2023-02-14T02:10:25.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201145,6.1268068331143235,53.92156862745098,1610612743,83,89,2023-02-14T02:10:35Z,4120000,False,-20.0,5.0,1,left,MISS J. Green driving reverse Layup,[201145],1610612743.0,DEN,driving reverse,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.03,Missed,,,,,,,,,,,,,,,,,,
414,PT00M31.80S,2023-02-14T02:10:27.2Z,3,REGULAR,rebound,defensive,[],1629622,,,1610612748,83,89,2023-02-14T02:15:46Z,4130000,False,,,0,,M. Strus REBOUND (Off:1 Def:4),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,,,,,413.0,5.0,4.0,1.0,,,,,,,,,,
415,PT00M11.70S,2023-02-14T02:10:47.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629216,87.33574244415243,58.57843137254902,1610612748,83,89,2023-02-14T02:10:52Z,4140000,False,43.0,67.0,1,right,MISS G. Vincent 7' pullup Shot,[1629216],1610612748.0,MIA,pullup,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),0-8 Center,7.91,Missed,,,,,,,,,,,,,,,,,,
416,PT00M08.00S,2023-02-14T02:10:51.0Z,3,REGULAR,rebound,offensive,[],1631115,,,1610612748,83,89,2023-02-14T02:10:52Z,4150000,False,,,0,,O. Robinson REBOUND (Off:2 Def:4),[1631115],1610612748.0,MIA,,,,Robinson,O. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,415.0,6.0,4.0,2.0,,,,,,,,,,
417,PT00M00.90S,2023-02-14T02:10:58.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629622,66.04796320630749,51.9607843137255,1610612748,83,89,2023-02-14T02:11:09Z,4160000,False,10.0,267.0,1,right,MISS M. Strus 26' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Center,26.68,Missed,,,,,,,,,,,,,,,,,,
418,PT00M00.10S,2023-02-14T02:10:58.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612748,83,89,2023-02-14T02:11:33Z,4170000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,417.0,,,,,,,,,,,,,
421,PT00M00.00S,2023-02-14T02:11:10.3Z,3,REGULAR,period,end,[],0,,,1610612748,83,89,2023-02-14T02:11:10Z,4200000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT12M00.00S,2023-02-14T02:13:09.7Z,4,REGULAR,substitution,out,['startperiod'],1631115,,,1610612748,83,89,2023-02-14T02:13:34Z,4210000,False,,,0,,SUB out: O. Robinson,[1631115],1610612748.0,MIA,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT12M00.00S,2023-02-14T02:13:09.7Z,4,REGULAR,substitution,in,['startperiod'],1628389,,,1610612748,83,89,2023-02-14T02:13:34Z,4220000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT12M00.00S,2023-02-14T02:13:48.1Z,4,REGULAR,period,start,[],0,,,1610612748,83,89,2023-02-14T02:13:48Z,4230000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT11M40.00S,2023-02-14T02:14:07.0Z,4,REGULAR,3pt,Jump Shot,[],1629312,92.46057818659659,3.431372549019608,1610612748,83,89,2023-02-14T02:14:09Z,4240000,False,-233.0,18.0,1,right,MISS H. Highsmith 3PT,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Left Corner 3,24+ Left,23.35,Missed,,,,,,,,,,,,,,,,,,
426,PT11M38.00S,2023-02-14T02:14:09.0Z,4,REGULAR,rebound,defensive,[],1628418,,,1610612743,83,89,2023-02-14T02:14:09Z,4250000,False,,,0,,T. Bryant REBOUND (Off:1 Def:1),[1628418],1610612743.0,DEN,,,,Bryant,T. Bryant,,,,,Left Corner 3,24+ Left,,,,,,,425.0,2.0,1.0,1.0,,,,,,,,,,
427,PT11M19.00S,2023-02-14T02:14:28.0Z,4,REGULAR,3pt,Jump Shot,[],201145,7.703679369250986,95.83333333333334,1610612743,83,89,2023-02-14T02:14:33Z,4260000,False,-229.0,20.0,1,left,MISS J. Green 3PT,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,23.01,Missed,,,,,,,,,,,,,,,,,,
