actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
256,PT02M44.00S,2022-12-21T01:28:33.3Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],201942,,,1610612741,48,46,2022-12-21T01:38:17Z,2540000,False,,,0,,D. DeRozan Free Throw 2 of 2 (8 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,8.0,,,,,,,,,,,
257,PT02M27.00S,2022-12-21T01:29:05.1Z,2,REGULAR,3pt,Jump Shot,[],203506,15.2431011826544,3.4083946078431353,1610612748,48,46,2022-12-21T01:29:21Z,2550000,False,233.0,91.0,1,left,MISS V. Oladipo 25' 3PT,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,Above the Break 3,24+ Right,25.01,Missed,,,,,,,,,,,,,,,,
258,PT02M24.00S,2022-12-21T01:29:08.1Z,2,REGULAR,rebound,defensive,[],1629632,,,1610612741,48,46,2022-12-21T01:29:09Z,2560000,False,,,0,,C. White REBOUND (Off:0 Def:2),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Right Corner 3,24+ Right,,,257.0,2.0,2.0,0.0,,,,,,,,,,,,
259,PT02M05.00S,2022-12-21T01:29:26.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627884,94.13600525624179,49.754901960784316,1610612741,48,48,2022-12-21T01:29:32Z,2570000,False,-1.0,3.0,1,right,D. Jones Jr. cutting DUNK (2 PTS) (Z. LaVine 4 AST),"[1627884, 203897]",1610612741.0,CHI,cutting,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,0.29,Made,,,,,2.0,Z. LaVine,203897.0,4.0,,,,,,,,
261,PT01M46.00S,2022-12-21T01:29:45.8Z,2,REGULAR,3pt,Jump Shot,[],1629639,29.878449408672807,26.715686274509807,1610612748,51,48,2022-12-21T01:29:53Z,2590000,False,116.0,228.0,1,left,T. Herro 25' 3PT  (10 PTS) (B. Adebayo 5 AST),"[1629639, 1628389]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,25.64,Made,,,,,10.0,B. Adebayo,1628389.0,5.0,,,,,,,,
263,PT01M27.00S,2022-12-21T01:30:04.4Z,2,REGULAR,turnover,lost ball,[],203897,,,1610612741,51,48,2022-12-21T01:30:12Z,2610000,False,,,0,,Z. LaVine lost ball TURNOVER (2 TO),"[203897, 1629639]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Center,,,,,,,,,,,2.0,Herro,1629639.0,,,,,
264,PT01M27.00S,2022-12-21T01:30:04.4Z,2,REGULAR,steal,,[],1629639,,,1610612748,51,48,2022-12-21T01:30:25Z,2620000,False,,,0,,T. Herro STEAL (2 STL),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,
265,PT01M22.00S,2022-12-21T01:30:10.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628389,8.590670170827863,53.431372549019606,1610612748,53,48,2022-12-21T01:30:16Z,2630000,False,-17.0,28.0,1,left,B. Adebayo alley-oop DUNK (16 PTS) (D. Robinson 1 AST),"[1628389, 1629130]",1610612748.0,MIA,alley-oop,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,3.31,Made,,,,,16.0,D. Robinson,1629130.0,1.0,,,,,,,,
267,PT01M00.00S,2022-12-21T01:30:31.8Z,2,REGULAR,3pt,Jump Shot,[],1629632,75.607752956636,12.25490196078431,1610612741,53,51,2022-12-21T01:30:45Z,2650000,False,-189.0,177.0,1,right,C. White 25' 3PT  (14 PTS) (D. Jones Jr. 2 AST),"[1629632, 1627884]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,25.86,Made,,,,,14.0,D. Jones Jr.,1627884.0,2.0,,,,,,,,
269,PT00M51.70S,2022-12-21T01:30:48.5Z,2,REGULAR,foul,technical,['1freethrow'],201942,,,1610612748,53,51,2022-12-21T01:30:58Z,2670000,False,,,0,,D. DeRozan defensive-3-second technical FOUL (1 Tech),[201942],1610612741.0,CHI,defensive-3-second,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,203591.0,1.0,1.0,,
270,PT00M51.70S,2022-12-21T01:31:07.8Z,2,REGULAR,freethrow,1 of 1,[],1629639,,,1610612748,54,51,2022-12-21T01:31:07Z,2680000,False,,,0,,T. Herro technical Free Throw 1 of 1 (11 PTS),[1629639],1610612748.0,MIA,technical,,,Herro,T. Herro,,,,,,,,Made,,,,,11.0,,,,,,,,,,,
271,PT00M51.70S,2022-12-21T01:31:13.3Z,2,REGULAR,substitution,out,[],1629312,,,1610612748,54,51,2022-12-21T01:31:16Z,2690000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,
272,PT00M51.70S,2022-12-21T01:31:13.3Z,2,REGULAR,substitution,in,[],1629622,,,1610612748,54,51,2022-12-21T01:31:16Z,2700000,False,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,
273,PT00M37.20S,2022-12-21T01:31:46.6Z,2,REGULAR,3pt,Jump Shot,[],203506,7.802233902759525,4.656862745098039,1610612748,54,51,2022-12-21T01:31:51Z,2710000,False,227.0,21.0,1,left,MISS V. Oladipo 3PT,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,Right Corner 3,24+ Right,22.77,Missed,,,,,,,,,,,,,,,,
274,PT00M34.80S,2022-12-21T01:31:49.0Z,2,REGULAR,rebound,defensive,[],201942,,,1610612741,54,51,2022-12-21T01:31:51Z,2720000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:1),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Right Corner 3,24+ Right,,,273.0,1.0,1.0,0.0,,,,,,,,,,,,
275,PT00M29.40S,2022-12-21T01:31:56.7Z,2,REGULAR,turnover,out-of-bounds,[],201942,,,1610612741,54,51,2022-12-21T01:32:03Z,2730000,False,,,0,,D. DeRozan lost ball out-of-bounds TURNOVER (1 TO),[201942],1610612741.0,CHI,lost ball,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left,,,,,,,,,,,1.0,,,1628480.0,,,,
276,PT00M06.90S,2022-12-21T01:32:23.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629130,22.651116951379763,91.66666666666667,1610612748,57,51,2022-12-21T01:32:27Z,2740000,False,-208.0,160.0,1,left,D. Robinson 26' 3PT  (12 PTS) (T. Herro 4 AST),"[1629130, 1629639]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,26.29,Made,,,,,12.0,T. Herro,1629639.0,4.0,,,,,,,,
279,PT00M01.20S,2022-12-21T01:32:46.2Z,2,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612741,57,51,2022-12-21T01:33:06Z,2770000,False,,,0,,D. Robinson shooting personal FOUL (2 PF) (LaVine 2 FT),"[1629130, 203897]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,203591.0,2.0,0.0,LaVine,203897.0
281,PT00M01.20S,2022-12-21T01:33:07.2Z,2,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,57,51,2022-12-21T01:33:07Z,2790000,False,,,0,,MISS Z. LaVine Free Throw 1 of 2,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Missed,,,,,,,,,,,,,,,,
282,PT00M01.20S,2022-12-21T01:33:07.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,57,51,2022-12-21T01:33:07Z,2800000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,281.0,,,,,,,,,,,,,,,
283,PT00M01.20S,2022-12-21T01:33:27.3Z,2,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,57,52,2022-12-21T01:33:27Z,2810000,False,,,0,,Z. LaVine Free Throw 2 of 2 (14 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,,,,,14.0,,,,,,,,,,,
284,PT00M00.00S,2022-12-21T01:33:39.1Z,2,REGULAR,period,end,[],0,,,1610612748,57,52,2022-12-21T01:33:39Z,2820000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT12M00.00S,2022-12-21T01:48:14.6Z,3,REGULAR,substitution,out,['startperiod'],1629130,,,1610612748,57,52,2022-12-21T01:48:55Z,2830000,False,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
287,PT12M00.00S,2022-12-21T01:48:14.6Z,3,REGULAR,substitution,out,['startperiod'],1629632,,,1610612748,57,52,2022-12-21T01:48:55Z,2840000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,
288,PT12M00.00S,2022-12-21T01:48:14.6Z,3,REGULAR,substitution,out,['startperiod'],1627884,,,1610612748,57,52,2022-12-21T01:48:55Z,2850000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,
289,PT12M00.00S,2022-12-21T01:48:14.6Z,3,REGULAR,substitution,in,['startperiod'],1629312,,,1610612748,57,52,2022-12-21T01:48:55Z,2860000,False,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,
290,PT12M00.00S,2022-12-21T01:48:14.6Z,3,REGULAR,substitution,in,['startperiod'],1630172,,,1610612748,57,52,2022-12-21T01:48:55Z,2870000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,
291,PT12M00.00S,2022-12-21T01:48:14.6Z,3,REGULAR,substitution,in,['startperiod'],1627936,,,1610612748,57,52,2022-12-21T01:48:55Z,2880000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,
292,PT12M00.00S,2022-12-21T01:48:53.9Z,3,REGULAR,period,start,[],0,,,1610612748,57,52,2022-12-21T01:48:56Z,2890000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT11M47.00S,2022-12-21T01:49:13.0Z,3,REGULAR,foul,personal,[],1630172,,,1610612748,57,52,2022-12-21T01:49:27Z,2900000,False,,,0,,P. Williams personal FOUL (1 PF),"[1630172, 1628389]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,203591.0,1.0,0.0,Adebayo,1628389.0
295,PT11M35.00S,2022-12-21T01:49:34.5Z,3,REGULAR,3pt,Jump Shot,[],1629639,81.52102496714849,6.862745098039213,1610612748,60,52,2022-12-21T01:49:38Z,2920000,False,-216.0,121.0,1,right,T. Herro 24' 3PT  (14 PTS) (V. Oladipo 1 AST),"[1629639, 203506]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,24.74,Made,,,,,14.0,V. Oladipo,203506.0,1.0,,,,,,,,
297,PT11M23.00S,2022-12-21T01:49:51.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203897,7.408015768725363,49.50980392156863,1610612741,60,54,2022-12-21T01:50:05Z,2940000,False,2.0,17.0,1,left,Z. LaVine driving Layup (16 PTS) (N. Vucevic 2 AST),"[203897, 202696]",1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,1.73,Made,,,,,16.0,N. Vucevic,202696.0,2.0,,,,,,,,
298,PT11M23.00S,2022-12-21T01:49:56.3Z,3,REGULAR,foul,personal,['1freethrow'],1629639,,,1610612741,60,54,2022-12-21T01:50:05Z,2950000,False,,,0,,T. Herro shooting personal FOUL (1 PF) (LaVine 1 FT),"[1629639, 203897]",1610612748.0,MIA,shooting,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203591.0,1.0,0.0,LaVine,203897.0
301,PT11M23.00S,2022-12-21T01:50:20.9Z,3,REGULAR,freethrow,1 of 1,[],203897,,,1610612741,60,55,2022-12-21T01:50:20Z,2970000,False,,,0,,Z. LaVine Free Throw 1 of 1 (17 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,,,,,17.0,,,,,,,,,,,
302,PT11M12.00S,2022-12-21T01:50:33.3Z,3,REGULAR,turnover,bad pass,[],203506,,,1610612748,60,55,2022-12-21T01:50:40Z,2980000,False,,,0,,V. Oladipo bad pass TURNOVER (1 TO),"[203506, 1627936]",1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1.0,Caruso,1627936.0,,,,,
303,PT11M12.00S,2022-12-21T01:50:33.3Z,3,REGULAR,steal,,[],1627936,,,1610612741,60,55,2022-12-21T01:50:35Z,2990000,False,,,0,,A. Caruso STEAL (1 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,
304,PT11M10.00S,2022-12-21T01:50:41.2Z,3,REGULAR,foul,personal,['2freethrow'],203506,,,1610612741,60,55,2022-12-21T01:51:29Z,3000000,False,,,0,,V. Oladipo shooting personal FOUL (2 PF) (Caruso 2 FT),"[203506, 1627936]",1610612748.0,MIA,shooting,,,Oladipo,V. Oladipo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1628480.0,2.0,0.0,Caruso,1627936.0
306,PT11M10.00S,2022-12-21T01:51:19.8Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1627936,,,1610612741,60,56,2022-12-21T01:52:13Z,3020000,False,,,0,,A. Caruso Free Throw 1 of 2 (1 PTS),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,Made,,,,,1.0,,,,,,,,,,,
307,PT11M10.00S,2022-12-21T01:51:19.8Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1627936,,,1610612741,60,57,2022-12-21T01:52:13Z,3030000,False,,,0,,A. Caruso Free Throw 2 of 2 (2 PTS),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,Made,,,,,2.0,,,,,,,,,,,
308,PT10M46.00S,2022-12-21T01:52:02.6Z,3,REGULAR,2pt,Jump Shot,[],203506,79.54993429697765,52.205882352941174,1610612748,60,57,2022-12-21T01:52:35Z,3040000,False,11.0,140.0,1,right,MISS V. Oladipo 14' driving floating bank Shot,[203506],1610612748.0,MIA,driving floating bank,,,Oladipo,V. Oladipo,,,,,Mid-Range,8-16 Center,14.01,Missed,,,,,,,,,,,,,,,,
309,PT10M45.00S,2022-12-21T01:52:03.6Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,60,57,2022-12-21T01:52:35Z,3050000,False,,,0,,N. Vucevic REBOUND (Off:2 Def:6),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Center,,,308.0,8.0,6.0,2.0,,,,,,,,,,,,
310,PT10M45.00S,2022-12-21T01:52:10.4Z,3,REGULAR,foul,personal,[],203506,,,1610612741,60,57,2022-12-21T01:52:19Z,3060000,False,,,0,,V. Oladipo personal FOUL (3 PF),"[203506, 202696]",1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203591.0,3.0,0.0,Vucevic,202696.0
312,PT10M29.00S,2022-12-21T01:52:35.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201942,6.619579500657039,53.67647058823529,1610612741,60,59,2022-12-21T01:52:46Z,3080000,False,-18.0,10.0,1,left,D. DeRozan driving Layup (10 PTS),[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,10.0,,,,,,,,,,,
313,PT10M04.00S,2022-12-21T01:53:00.7Z,3,REGULAR,2pt,Jump Shot,[],1628389,76.92181340341656,50.245098039215684,1610612748,62,59,2022-12-21T01:53:15Z,3090000,False,1.0,164.0,1,right,B. Adebayo 16' pullup Jump Shot (18 PTS),[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Center,16.44,Made,,,,,18.0,,,,,,,,,,,
314,PT09M48.00S,2022-12-21T01:53:16.6Z,3,REGULAR,2pt,Jump Shot,[],201942,25.36136662286465,46.27757352941176,1610612741,62,61,2022-12-21T01:53:33Z,3100000,False,19.0,186.0,1,left,D. DeRozan 18' pullup Jump Shot (12 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,18.68,Made,,,,,12.0,,,,,,,,,,,
315,PT09M30.00S,2022-12-21T01:53:35.3Z,3,REGULAR,3pt,Jump Shot,[],1629312,77.71024967148489,91.17647058823529,1610612748,65,61,2022-12-21T01:53:46Z,3110000,False,206.0,157.0,1,right,H. Highsmith 25' 3PT  (7 PTS) (T. Herro 5 AST),"[1629312, 1629639]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Right Center,25.89,Made,,,,,7.0,T. Herro,1629639.0,5.0,,,,,,,,
317,PT09M18.00S,2022-12-21T01:53:48.1Z,3,REGULAR,3pt,Jump Shot,[],203897,32.24375821287779,49.754901960784316,1610612741,65,61,2022-12-21T01:53:53Z,3130000,False,1.0,251.0,1,left,MISS Z. LaVine 25' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,25.06,Missed,,,,,,,,,,,,,,,,
318,PT09M15.00S,2022-12-21T01:53:50.4Z,3,REGULAR,rebound,offensive,[],201942,,,1610612741,65,61,2022-12-21T01:53:50Z,3140000,False,,,0,,D. DeRozan REBOUND (Off:1 Def:1),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Center,,,317.0,2.0,1.0,1.0,,,,,,,,,,,,
319,PT09M13.00S,2022-12-21T01:53:51.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202696,7.145203679369246,55.14705882352941,1610612741,65,63,2022-12-21T01:53:56Z,3150000,False,-26.0,15.0,1,left,N. Vucevic Layup (14 PTS) (D. DeRozan 2 AST),"[202696, 201942]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,2.96,Made,,,,,14.0,D. DeRozan,201942.0,2.0,,,,,,,,
321,PT08M58.00S,2022-12-21T01:54:08.1Z,3,REGULAR,3pt,Jump Shot,[],203506,68.64323258869908,35.294117647058826,1610612748,65,63,2022-12-21T01:54:15Z,3170000,False,-74.0,242.0,1,right,MISS V. Oladipo 25' 3PT,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,Above the Break 3,24+ Center,25.32,Missed,,,,,,,,,,,,,,,,
322,PT08M58.00S,2022-12-21T01:54:08.1Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,65,63,2022-12-21T01:54:15Z,3180000,False,,,0,,N. Vucevic REBOUND (Off:2 Def:7),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,,,321.0,9.0,7.0,2.0,,,,,,,,,,,,
323,PT08M47.00S,2022-12-21T01:54:25.9Z,3,REGULAR,2pt,Jump Shot,[],201942,12.532851511169525,79.16666666666666,1610612741,65,63,2022-12-21T02:01:37Z,3190000,False,-146.0,65.0,1,left,MISS D. DeRozan 15' turnaround fadeaway Shot,[201942],1610612741.0,CHI,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,15.98,Missed,,,,,,,,,,,,,,,,
324,PT08M43.00S,2022-12-21T01:54:29.9Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,65,63,2022-12-21T02:01:37Z,3200000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,,,323.0,6.0,4.0,2.0,,,,,,,,,,,,
359,PT08M40.00S,2022-12-21T01:54:28.4Z,3,REGULAR,turnover,lost ball,[],1628389,,,1610612748,65,63,2022-12-21T02:02:10Z,3205000,False,,,0,,B. Adebayo lost ball TURNOVER (3 TO),"[1628389, 1627936]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,3.0,Caruso,1627936.0,,,,,
360,PT08M40.00S,2022-12-21T01:54:28.4Z,3,REGULAR,steal,,[],1627936,,,1610612741,65,63,2022-12-21T02:02:02Z,3207500,False,,,0,,A. Caruso STEAL (2 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,
325,PT08M35.00S,2022-12-21T01:54:30.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201942,6.225361366622863,48.28431372549019,1610612741,65,65,2022-12-21T02:02:02Z,3210000,False,9.0,6.0,1,left,D. DeRozan driving Layup (14 PTS) (A. Caruso 2 AST),"[201942, 1627936]",1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,1.05,Made,,,,,14.0,A. Caruso,1627936.0,2.0,,,,,,,,
328,PT08M19.00S,2022-12-21T01:55:02.1Z,3,REGULAR,3pt,Jump Shot,[],1629639,95.45006570302233,5.14705882352942,1610612748,65,65,2022-12-21T01:55:20Z,3240000,False,-224.0,-10.0,1,right,MISS T. Herro 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Left Corner 3,24+ Left,22.45,Missed,,,,,,,,,,,,,,,,
329,PT08M15.00S,2022-12-21T01:55:06.1Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,65,65,2022-12-21T01:55:20Z,3250000,False,,,0,,N. Vucevic REBOUND (Off:2 Def:8),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Left Corner 3,24+ Left,,,328.0,10.0,8.0,2.0,,,,,,,,,,,,
330,PT08M08.00S,2022-12-21T01:55:12.4Z,3,REGULAR,3pt,Jump Shot,[],202696,33.52702036793693,61.963848039215684,1610612741,65,68,2022-12-21T01:55:32Z,3260000,False,-60.0,263.0,1,left,N. Vucevic 26' 3PT  (17 PTS) (D. DeRozan 3 AST),"[202696, 201942]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,26.94,Made,,,,,17.0,D. DeRozan,201942.0,3.0,,,,,,,,
332,PT07M51.00S,2022-12-21T01:55:30.5Z,3,REGULAR,turnover,bad pass,[],1629639,,,1610612748,65,68,2022-12-21T01:55:44Z,3280000,False,,,0,,T. Herro bad pass TURNOVER (2 TO),"[1629639, 202696]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,16-24 Center,,,,,,,,,,,2.0,Vucevic,202696.0,,,,,
333,PT07M51.00S,2022-12-21T01:55:30.5Z,3,REGULAR,steal,,[],202696,,,1610612741,65,68,2022-12-21T01:55:32Z,3290000,False,,,0,,N. Vucevic STEAL (1 STL),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,
334,PT07M38.00S,2022-12-21T01:55:52.8Z,3,REGULAR,foul,personal,[],1629312,,,1610612741,65,68,2022-12-21T01:56:15Z,3300000,False,,,0,,H. Highsmith personal FOUL (3 PF),"[1629312, 202696]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1628480.0,3.0,0.0,Vucevic,202696.0
336,PT07M28.00S,2022-12-21T01:56:12.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627936,19.579500657030223,6.104473039215691,1610612741,65,71,2022-12-21T01:56:29Z,3320000,False,219.0,132.0,1,left,A. Caruso 25' 3PT  (5 PTS) (D. DeRozan 4 AST),"[1627936, 201942]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Right Center,25.59,Made,,,,,5.0,D. DeRozan,201942.0,4.0,,,,,,,,
338,PT07M28.00S,2022-12-21T01:56:19.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,65,71,2022-12-21T01:56:19Z,3340000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT07M13.00S,2022-12-21T01:59:32.0Z,3,REGULAR,3pt,Jump Shot,[],1629622,66.24917871222075,56.34574142156863,1610612748,65,71,2022-12-21T01:59:55Z,3350000,False,32.0,265.0,1,right,MISS M. Strus 26' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Center,26.67,Missed,,,,,,,,,,,,,,,,
340,PT07M08.00S,2022-12-21T01:59:37.0Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,65,71,2022-12-21T01:59:39Z,3360000,False,,,0,,N. Vucevic REBOUND (Off:2 Def:9),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,,,339.0,11.0,9.0,2.0,,,,,,,,,,,,
341,PT07M01.00S,2022-12-21T01:59:43.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201942,7.145203679369246,52.69607843137255,1610612741,65,73,2022-12-21T01:59:51Z,3370000,False,-13.0,15.0,1,left,D. DeRozan driving reverse Layup (16 PTS),[201942],1610612741.0,CHI,driving reverse,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,2.0,Made,,,,,16.0,,,,,,,,,,,
343,PT06M45.00S,2022-12-21T02:00:12.8Z,3,REGULAR,3pt,Jump Shot,[],203506,72.79894875164257,19.829963235294116,1610612748,65,73,2022-12-21T02:00:28Z,3390000,False,-151.0,203.0,1,right,MISS V. Oladipo 25' 3PT,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,Above the Break 3,24+ Left Center,25.31,Missed,,,,,,,,,,,,,,,,
344,PT06M43.00S,2022-12-21T02:00:14.8Z,3,REGULAR,rebound,defensive,[],1627936,,,1610612741,65,73,2022-12-21T02:00:28Z,3400000,False,,,0,,A. Caruso REBOUND (Off:0 Def:5),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,,,343.0,5.0,5.0,0.0,,,,,,,,,,,,
