shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
03:12,246,PT03M12.00S,2022-12-09T01:24:12.4Z,2,REGULAR,foul,personal,['2freethrow'],202704,,,1610612748,41,44,2022-12-09T01:25:17Z,2440000,False,,,0,,R. Jackson shooting personal FOUL (1 PF) (Herro 2 FT),"[202704, 1629639]",1,1610612746.0,LAC,shooting,,,Jackson,R. Jackson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Herro,1629639.0
03:12,248,PT03M12.00S,2022-12-09T01:24:38.6Z,2,REGULAR,freethrow,1 of 2,[],1629639,,,1610612748,42,44,2022-12-09T01:24:38Z,2460000,False,,,0,,T. Herro Free Throw 1 of 2 (6 PTS),[1629639],14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
03:12,249,PT03M12.00S,2022-12-09T01:24:57.2Z,2,REGULAR,freethrow,2 of 2,[],1629639,,,1610612748,43,44,2022-12-09T01:24:57Z,2470000,False,,,0,,T. Herro Free Throw 2 of 2 (7 PTS),[1629639],14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
02:58,250,PT02M58.00S,2022-12-09T01:25:12.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,15.193823915900131,60.29411764705882,1610612746,43,44,2022-12-09T01:25:29Z,2480000,False,-51.0,90.0,1,left,MISS M. Morris Sr. 10' turnaround fadeaway Shot,[202694],8,1610612746.0,LAC,turnaround fadeaway,,,Morris Sr.,M. Morris Sr.,,,,,In The Paint (Non-RA),8-16 Center,10.4,Missed,,,,,,,,,,,,,,,,,,
02:54,251,PT02M54.00S,2022-12-09T01:25:17.1Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,43,44,2022-12-09T01:25:17Z,2490000,False,,,0,,T. Herro REBOUND (Off:0 Def:3),[1629639],14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,,,250.0,3.0,3.0,0.0,,,,,,,,,,,,,,
02:48,252,PT02M48.00S,2022-12-09T01:25:22.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,85.23324572930355,51.225490196078425,1610612748,43,44,2022-12-09T01:25:40Z,2500000,False,6.0,86.0,1,right,MISS B. Adebayo 8' pullup Shot,[1628389],13,1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,8.65,Missed,,,,,,,,,,,,,,,,,,
02:45,253,PT02M45.00S,2022-12-09T01:25:25.5Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,43,44,2022-12-09T01:25:40Z,2510000,False,,,0,,I. Zubac REBOUND (Off:0 Def:5),[1627826],40,1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,,,252.0,5.0,5.0,0.0,,,,,,,,,,,,,,
02:33,254,PT02M33.00S,2022-12-09T01:25:38.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202331,8.623521681997373,58.82352941176471,1610612746,43,44,2022-12-09T01:25:54Z,2520000,False,-44.0,29.0,1,left,MISS P. George driving Layup,[202331],13,1610612746.0,LAC,driving,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,5.26,Missed,,,,,,,,,,,,,,,,,,
02:33,255,PT02M33.00S,2022-12-09T01:25:38.1Z,2,REGULAR,rebound,defensive,[],1630696,,,1610612748,43,44,2022-12-09T01:25:54Z,2530000,False,,,0,,D. Smith REBOUND (Off:0 Def:1),[1630696],9,1610612748.0,MIA,,,,Smith,D. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,254.0,1.0,1.0,0.0,,,,,,,,,,,,,,
02:25,256,PT02M25.00S,2022-12-09T01:25:46.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628997,79.71419185282524,93.62745098039215,1610612748,46,44,2022-12-09T01:26:03Z,2540000,False,218.0,138.0,1,right,C. Martin 25' 3PT  (13 PTS) (D. Smith 2 AST),"[1628997, 1630696]",16,1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,25.82,Made,,,,,13.0,D. Smith,1630696.0,2.0,,,,,,,,,,
02:11,258,PT02M11.00S,2022-12-09T01:26:06.1Z,2,REGULAR,foul,personal,['2freethrow'],1630696,,,1610612746,46,44,2022-12-09T01:27:22Z,2560000,False,,,0,,D. Smith shooting personal FOUL (2 PF) (Jackson 2 FT),"[1630696, 202704]",9,1610612748.0,MIA,shooting,,,Smith,D. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,203593.0,2.0,0.0,Jackson,202704.0
02:11,260,PT02M11.00S,2022-12-09T01:26:49.6Z,2,REGULAR,freethrow,1 of 2,[],202704,,,1610612746,46,45,2022-12-09T01:26:49Z,2580000,False,,,0,,R. Jackson Free Throw 1 of 2 (6 PTS),[202704],1,1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
02:11,261,PT02M11.00S,2022-12-09T01:26:52.0Z,2,REGULAR,substitution,out,[],1627826,,,1610612746,46,45,2022-12-09T01:27:03Z,2590000,False,,,0,,SUB out: I. Zubac,[1627826],40,1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
02:11,262,PT02M11.00S,2022-12-09T01:26:52.0Z,2,REGULAR,substitution,in,[],201587,,,1610612746,46,45,2022-12-09T01:27:03Z,2600000,False,,,0,,SUB in: N. Batum,[201587],33,1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
02:11,263,PT02M11.00S,2022-12-09T01:27:21.3Z,2,REGULAR,freethrow,2 of 2,[],202704,,,1610612746,46,46,2022-12-09T01:27:21Z,2610000,False,,,0,,R. Jackson Free Throw 2 of 2 (7 PTS),[202704],1,1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
01:56,264,PT01M56.00S,2022-12-09T01:27:38.5Z,2,REGULAR,turnover,out-of-bounds,[],1628997,,,1610612748,46,46,2022-12-09T01:27:57Z,2620000,False,,,0,,C. Martin step out-of-bounds TURNOVER (1 TO),[1628997],16,1610612748.0,MIA,step,,,Martin,C. Martin,,,,,Right Corner 3,24+ Right,,,,,,,,,,,1.0,,,,,1627519.0,,,,
01:44,265,PT01M44.00S,2022-12-09T01:28:09.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201587,11.695137976346912,96.34650735294117,1610612746,46,49,2022-12-09T01:28:27Z,2630000,False,-232.0,57.0,1,left,N. Batum 3PT  (6 PTS) (R. Jackson 2 AST),"[201587, 202704]",33,1610612746.0,LAC,,,,Batum,N. Batum,,,,,Left Corner 3,24+ Left,23.87,Made,,,,,6.0,R. Jackson,202704.0,2.0,,,,,,,,,,
01:24,267,PT01M24.00S,2022-12-09T01:28:30.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,91.93495400788436,54.90196078431373,1610612748,48,49,2022-12-09T01:28:39Z,2650000,False,25.0,23.0,1,right,B. Adebayo driving reverse Layup (8 PTS),[1628389],13,1610612748.0,MIA,driving reverse,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,3.38,Made,,,,,8.0,,,,,,,,,,,,,
01:12,268,PT01M12.00S,2022-12-09T01:28:41.8Z,2,REGULAR,turnover,lost ball,[],202331,,,1610612746,48,49,2022-12-09T01:28:48Z,2660000,False,,,0,,P. George lost ball TURNOVER (1 TO),"[202331, 202710]",13,1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,Butler,202710.0,,,,,,,
01:12,269,PT01M12.00S,2022-12-09T01:28:41.8Z,2,REGULAR,steal,,[],202710,,,1610612748,48,49,2022-12-09T01:28:44Z,2670000,False,,,0,,J. Butler STEAL (2 STL),[202710],22,1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
01:08,270,PT01M08.00S,2022-12-09T01:28:46.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628389,92.85479632063075,50.98039215686274,1610612748,50,49,2022-12-09T01:28:58Z,2680000,False,5.0,15.0,1,right,B. Adebayo running DUNK (10 PTS) (J. Butler 3 AST),"[1628389, 202710]",13,1610612748.0,MIA,running,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,1.55,Made,,,,,10.0,J. Butler,202710.0,3.0,,,,,,,,,,
00:53,272,PT00M53.30S,2022-12-09T01:29:02.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630527,8.278580814717477,48.50643382352941,1610612746,50,51,2022-12-09T01:29:31Z,2700000,False,7.0,25.0,1,left,B. Boston Jr. cutting Layup (2 PTS) (R. Jackson 3 AST),"[1630527, 202704]",4,1610612746.0,LAC,cutting,,,Boston Jr.,B. Boston Jr.,,,,,Restricted Area,0-8 Center,2.64,Made,,,,,2.0,R. Jackson,202704.0,3.0,,,,,,,,,,
00:42,275,PT00M42.20S,2022-12-09T01:29:32.1Z,2,REGULAR,foul,personal,['1freethrow'],202704,,,1610612748,50,51,2022-12-09T01:30:05Z,2730000,False,,,0,,R. Jackson away-from-play personal FOUL (2 PF) (Herro 1 FT),"[202704, 1629639]",1,1610612746.0,LAC,away-from-play,,,Jackson,R. Jackson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,200832.0,2.0,0.0,Herro,1629639.0
00:42,277,PT00M42.20S,2022-12-09T01:30:06.3Z,2,REGULAR,freethrow,1 of 1,[],1629639,,,1610612748,51,51,2022-12-09T01:30:06Z,2750000,False,,,0,,T. Herro away-from-play Free Throw 1 of 1 (8 PTS),[1629639],14,1610612748.0,MIA,away-from-play,,,Herro,T. Herro,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
00:42,278,PT00M42.20S,2022-12-09T01:30:10.8Z,2,REGULAR,substitution,out,[],202704,,,1610612746,51,51,2022-12-09T01:30:16Z,2760000,False,,,0,,SUB out: R. Jackson,[202704],1,1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
00:42,279,PT00M42.20S,2022-12-09T01:30:10.8Z,2,REGULAR,substitution,in,[],1628379,,,1610612746,51,51,2022-12-09T01:30:16Z,2770000,False,,,0,,SUB in: L. Kennard,[1628379],5,1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
00:40,280,PT00M40.20S,2022-12-09T01:30:27.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,82.34231274638634,50.73529411764706,1610612748,53,51,2022-12-09T01:30:33Z,2780000,False,4.0,113.0,1,right,B. Adebayo 11' pullup Jump Shot (12 PTS) (J. Butler 4 AST),"[1628389, 202710]",13,1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,11.36,Made,,,,,12.0,J. Butler,202710.0,4.0,,,,,,,,,,
00:33,282,PT00M33.80S,2022-12-09T01:30:41.8Z,2,REGULAR,3pt,Jump Shot,[],202331,32.14520367936925,31.862745098039213,1610612746,53,51,2022-12-09T01:31:46Z,2800000,False,91.0,250.0,1,left,MISS P. George 26' pullup 3PT,[202331],13,1610612746.0,LAC,pullup,,,George,P. George,,,,,Above the Break 3,24+ Right Center,26.57,Missed,,,,,,,,,,,,,,,,,,
00:30,283,PT00M30.70S,2022-12-09T01:30:44.9Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,53,51,2022-12-09T01:30:48Z,2810000,False,,,0,,T. Herro REBOUND (Off:0 Def:4),[1629639],14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,,,282.0,4.0,4.0,0.0,,,,,,,,,,,,,,
00:10,284,PT00M10.60S,2022-12-09T01:31:05.2Z,2,REGULAR,3pt,Jump Shot,[],1628997,65.52233902759527,66.17647058823529,1610612748,56,51,2022-12-09T01:31:14Z,2820000,False,81.0,272.0,1,right,C. Martin 28' 3PT pullup (16 PTS),[1628997],16,1610612748.0,MIA,pullup,,,Martin,C. Martin,,,,,Above the Break 3,24+ Center,28.34,Made,,,,,16.0,,,,,,,,,,,,,
00:00,285,PT00M00.00S,2022-12-09T01:31:20.3Z,2,REGULAR,3pt,Jump Shot,[],1628379,29.6484888304862,20.588235294117645,1610612746,56,54,2022-12-09T01:31:32Z,2830000,False,147.0,226.0,1,left,L. Kennard 26' 3PT  (7 PTS) (P. George 4 AST),"[1628379, 202331]",5,1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Right Center,26.98,Made,,,,,7.0,P. George,202331.0,4.0,,,,,,,,,,
00:00,288,PT00M00.00S,2022-12-09T01:32:01.4Z,2,REGULAR,period,end,[],0,,,1610612748,56,54,2022-12-09T01:32:01Z,2860000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,289,PT12M00.00S,2022-12-09T01:42:45.4Z,3,REGULAR,substitution,out,['startperiod'],1630527,,,1610612748,56,54,2022-12-09T01:47:33Z,2870000,False,,,0,,SUB out: B. Boston Jr.,[1630527],4,1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,290,PT12M00.00S,2022-12-09T01:42:45.4Z,3,REGULAR,substitution,out,['startperiod'],1628379,,,1610612748,56,54,2022-12-09T01:47:33Z,2880000,False,,,0,,SUB out: L. Kennard,[1628379],5,1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,291,PT12M00.00S,2022-12-09T01:42:45.4Z,3,REGULAR,substitution,in,['startperiod'],202704,,,1610612748,56,54,2022-12-09T01:47:33Z,2890000,False,,,0,,SUB in: R. Jackson,[202704],1,1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,292,PT12M00.00S,2022-12-09T01:42:45.4Z,3,REGULAR,substitution,in,['startperiod'],1627826,,,1610612748,56,54,2022-12-09T01:47:33Z,2900000,False,,,0,,SUB in: I. Zubac,[1627826],40,1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,293,PT12M00.00S,2022-12-09T01:47:38.7Z,3,REGULAR,period,start,[],0,,,1610612746,56,54,2022-12-09T01:47:38Z,2910000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:44,294,PT11M44.00S,2022-12-09T01:47:53.5Z,3,REGULAR,turnover,bad pass,[],202704,,,1610612746,56,54,2022-12-09T01:48:14Z,2920000,False,,,0,,R. Jackson bad pass TURNOVER (2 TO),"[202704, 1628997]",1,1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2.0,Martin,1628997.0,,,,,,,
11:44,295,PT11M44.00S,2022-12-09T01:47:53.5Z,3,REGULAR,steal,,[],1628997,,,1610612748,56,54,2022-12-09T01:47:55Z,2930000,False,,,0,,C. Martin STEAL (1 STL),[1628997],16,1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
11:28,296,PT11M28.00S,2022-12-09T01:48:12.4Z,3,REGULAR,foul,personal,['2freethrow'],202331,,,1610612748,56,54,2022-12-09T01:49:13Z,2940000,False,,,0,,P. George shooting personal FOUL (2 PF) (Martin 2 FT),"[202331, 1628997]",13,1610612746.0,LAC,shooting,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,203593.0,2.0,0.0,Martin,1628997.0
11:28,298,PT11M28.00S,2022-12-09T01:48:50.5Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628997,,,1610612748,56,54,2022-12-09T01:48:50Z,2960000,False,,,0,,MISS C. Martin Free Throw 1 of 2,[1628997],16,1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
11:28,299,PT11M28.00S,2022-12-09T01:48:50.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,56,54,2022-12-09T01:48:50Z,2970000,False,,,0,,TEAM offensive REBOUND,[],,1610612748.0,MIA,,,,,,,,,,,,,,298.0,,,,,,,,,,,,,,,,,
11:28,300,PT11M28.00S,2022-12-09T01:49:12.6Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628997,,,1610612748,57,54,2022-12-09T01:49:12Z,2980000,False,,,0,,C. Martin Free Throw 2 of 2 (17 PTS),[1628997],16,1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
11:12,301,PT11M12.00S,2022-12-09T01:49:30.0Z,3,REGULAR,3pt,Jump Shot,[],202704,70.51576872536137,24.264705882352942,1610612746,57,57,2022-12-09T01:49:36Z,2990000,False,-129.0,225.0,1,right,R. Jackson 25' 3PT  (10 PTS) (P. George 5 AST),"[202704, 202331]",1,1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,25.89,Made,,,,,10.0,P. George,202331.0,5.0,,,,,,,,,,
10:54,303,PT10M54.00S,2022-12-09T01:49:48.4Z,3,REGULAR,turnover,bad pass,[],1628389,,,1610612748,57,57,2022-12-09T01:49:54Z,3010000,False,,,0,,B. Adebayo bad pass TURNOVER (1 TO),"[1628389, 201587]",13,1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,Batum,201587.0,,,,,,,
10:54,304,PT10M54.00S,2022-12-09T01:49:48.4Z,3,REGULAR,steal,,[],201587,,,1610612746,57,57,2022-12-09T01:50:11Z,3020000,False,,,0,,N. Batum STEAL (1 STL),[201587],33,1610612746.0,LAC,,,,Batum,N. Batum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
10:53,305,PT10M53.00S,2022-12-09T01:49:54.8Z,3,REGULAR,turnover,discontinued dribble,[],202704,,,1610612746,57,57,2022-12-09T01:50:09Z,3030000,False,,,0,,R. Jackson discontinued dribble TURNOVER (3 TO),[202704],1,1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,3.0,,,,,1627519.0,,,,
10:40,306,PT10M40.00S,2022-12-09T01:50:12.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628389,9.149145860709593,50.245098039215684,1610612748,59,57,2022-12-09T01:50:18Z,3040000,False,-1.0,34.0,1,left,B. Adebayo DUNK (14 PTS) (D. Smith 3 AST),"[1628389, 1630696]",13,1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,3.35,Made,,,,,14.0,D. Smith,1630696.0,3.0,,,,,,,,,,
10:23,308,PT10M23.00S,2022-12-09T01:50:31.0Z,3,REGULAR,2pt,Jump Shot,[],202331,84.83902759526939,79.16666666666666,1610612746,59,57,2022-12-09T01:50:46Z,3060000,False,146.0,90.0,1,right,MISS P. George 17' pullup Shot,[202331],13,1610612746.0,LAC,pullup,,,George,P. George,,,,,Mid-Range,16-24 Right,17.13,Missed,,,,,,,,,,,,,,,,,,
10:20,309,PT10M20.00S,2022-12-09T01:50:34.0Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,59,57,2022-12-09T01:50:46Z,3070000,False,,,0,,B. Adebayo REBOUND (Off:3 Def:3),[1628389],13,1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Right,,,308.0,6.0,3.0,3.0,,,,,,,,,,,,,,
10:08,310,PT10M08.00S,2022-12-09T01:50:45.2Z,3,REGULAR,turnover,bad pass,[],1629639,,,1610612748,59,57,2022-12-09T01:51:02Z,3080000,False,,,0,,T. Herro bad pass TURNOVER (2 TO),"[1629639, 1627826]",14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2.0,Zubac,1627826.0,,,,,,,
10:08,311,PT10M08.00S,2022-12-09T01:50:45.2Z,3,REGULAR,steal,,[],1627826,,,1610612746,59,57,2022-12-09T01:50:48Z,3090000,False,,,0,,I. Zubac STEAL (1 STL),[1627826],40,1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
10:02,312,PT10M02.00S,2022-12-09T01:50:51.6Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201587,88.51839684625493,97.79411764705883,1610612746,59,60,2022-12-09T01:51:08Z,3100000,False,239.0,55.0,1,right,N. Batum 24' 3PT  (9 PTS) (P. George 6 AST),"[201587, 202331]",33,1610612746.0,LAC,,,,Batum,N. Batum,,,,,Right Corner 3,24+ Right,24.53,Made,,,,,9.0,P. George,202331.0,6.0,,,,,,,,,,
09:47,314,PT09M47.00S,2022-12-09T01:51:06.5Z,3,REGULAR,3pt,Jump Shot,[],202710,29.6484888304862,81.12745098039215,1610612748,62,60,2022-12-09T01:51:21Z,3120000,False,-156.0,226.0,1,left,J. Butler 27' 3PT  (15 PTS) (B. Adebayo 3 AST),"[202710, 1628389]",22,1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Left Center,27.46,Made,,,,,15.0,B. Adebayo,1628389.0,3.0,,,,,,,,,,
09:33,315,PT09M33.00S,2022-12-09T01:51:20.4Z,3,REGULAR,3pt,Jump Shot,[],202331,66.5735873850197,35.78431372549019,1610612746,62,63,2022-12-09T01:51:35Z,3130000,False,-71.0,262.0,1,right,P. George 27' 3PT pullup (11 PTS),[202331],13,1610612746.0,LAC,pullup,,,George,P. George,,,,,Above the Break 3,24+ Center,27.12,Made,,,,,11.0,,,,,,,,,,,,,
09:23,317,PT09M23.00S,2022-12-09T01:51:38.2Z,3,REGULAR,foul,technical,['1freethrow'],1627826,,,1610612748,62,63,2022-12-09T01:51:46Z,3140000,False,,,0,,I. Zubac defensive-3-second technical FOUL (1 Tech),[1627826],40,1610612746.0,LAC,defensive-3-second,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,203593.0,0.0,1.0,,
09:23,318,PT09M23.00S,2022-12-09T01:51:52.8Z,3,REGULAR,freethrow,1 of 1,[],202710,,,1610612748,62,63,2022-12-09T01:52:00Z,3150000,False,,,0,,MISS J. Butler technical Free Throw 1 of 1,[202710],22,1610612748.0,MIA,technical,,,Butler,J. Butler,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
09:23,319,PT09M23.00S,2022-12-09T01:51:52.8Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612748,62,63,2022-12-09T01:52:00Z,3160000,False,,,0,,TEAM offensive REBOUND,[],,1610612748.0,MIA,,,,,,,,,,,,,,318.0,,,,,,,,,,,,,,,,,
09:12,320,PT09M12.00S,2022-12-09T01:52:15.9Z,3,REGULAR,3pt,Jump Shot,[],1630696,27.54599211563732,16.42156862745098,1610612748,62,63,2022-12-09T01:52:26Z,3170000,False,168.0,206.0,1,left,MISS D. Smith 26' 3PT,[1630696],9,1610612748.0,MIA,,,,Smith,D. Smith,,,,,Above the Break 3,24+ Right Center,26.61,Missed,,,,,,,,,,,,,,,,,,
09:10,321,PT09M10.00S,2022-12-09T01:52:17.9Z,3,REGULAR,rebound,offensive,[],1628389,,,1610612748,62,63,2022-12-09T02:03:32Z,3180000,False,,,0,,B. Adebayo REBOUND (Off:4 Def:3),[1628389],13,1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,320.0,7.0,3.0,4.0,,,,,,,,,,,,,,
09:09,322,PT09M09.00S,2022-12-09T01:52:25.2Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628389,5.590000152587891,50.0,1610612748,64,63,2022-12-09T02:03:40Z,3190000,False,0.0,0.0,1,left,B. Adebayo tip Layup (16 PTS),[1628389],13,1610612748.0,MIA,tip,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,16.0,,,,,,,,,,,,,
08:56,323,PT08M56.00S,2022-12-09T01:52:35.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,86.28449408672799,44.6078431372549,1610612746,64,65,2022-12-09T01:52:57Z,3200000,False,-27.0,76.0,1,right,P. George 8' floating Jump Shot (13 PTS),[202331],13,1610612746.0,LAC,floating,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,8.1,Made,,,,,13.0,,,,,,,,,,,,,
08:56,324,PT08M56.00S,2022-12-09T01:52:40.9Z,3,REGULAR,foul,personal,['1freethrow'],1630696,,,1610612746,64,65,2022-12-09T01:52:46Z,3210000,False,,,0,,D. Smith shooting personal FOUL (3 PF) (George 1 FT),"[1630696, 202331]",9,1610612748.0,MIA,shooting,,,Smith,D. Smith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,203593.0,3.0,0.0,George,202331.0
08:56,326,PT08M56.00S,2022-12-09T01:53:05.6Z,3,REGULAR,freethrow,1 of 1,[],202331,,,1610612746,64,66,2022-12-09T01:53:05Z,3230000,False,,,0,,P. George Free Throw 1 of 1 (14 PTS),[202331],13,1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
08:52,327,PT08M52.00S,2022-12-09T01:53:13.7Z,3,REGULAR,foul,personal,[],201587,,,1610612748,64,66,2022-12-09T01:53:39Z,3240000,False,,,0,,N. Batum personal FOUL (1 PF),"[201587, 202710]",33,1610612746.0,LAC,,,,Batum,N. Batum,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,203593.0,1.0,0.0,Butler,202710.0
08:40,329,PT08M40.00S,2022-12-09T01:53:44.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,9.411957950065702,47.05882352941176,1610612748,66,66,2022-12-09T01:54:01Z,3260000,False,15.0,36.0,1,left,B. Adebayo cutting DUNK (18 PTS) (J. Butler 5 AST),"[1628389, 202710]",13,1610612748.0,MIA,cutting,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,3.89,Made,,,,,18.0,J. Butler,202710.0,5.0,,,,,,,,,,
08:23,331,PT08M23.00S,2022-12-09T01:54:00.8Z,3,REGULAR,3pt,Jump Shot,[],202331,70.77858081471747,77.94117647058823,1610612746,66,66,2022-12-09T01:54:07Z,3280000,False,140.0,222.0,1,right,MISS P. George 26' pullup 3PT,[202331],13,1610612746.0,LAC,pullup,,,George,P. George,,,,,Above the Break 3,24+ Right Center,26.25,Missed,,,,,,,,,,,,,,,,,,
