actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
184,PT10M16.00S,2022-11-02T00:12:40.2Z,2,REGULAR,3pt,Jump Shot,[],1629673,68.41327201051249,28.431372549019606,1610612744,35,31,2022-11-02T00:12:59Z,1750000,-108.0,244.0,1,right,MISS J. Poole 26' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,26.71,Missed,,,,,,,,,,,,,,,
185,PT10M13.00S,2022-11-02T00:12:44.2Z,2,REGULAR,rebound,offensive,[],203210,,,1610612744,35,31,2022-11-02T00:12:44Z,1760000,,,0,,J. Green REBOUND (Off:4 Def:1),[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,184.0,5.0,1.0,4.0,,
186,PT10M13.00S,2022-11-02T00:12:47.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203210,92.32917214191852,44.85294117647059,1610612744,35,33,2022-11-02T00:21:43Z,1770000,-26.0,20.0,1,right,J. Green putback Layup (6 PTS),[203210],1610612744.0,GSW,putback,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,3.23,Made,6.0,,,,,,,,,,,,,,
187,PT10M13.00S,2022-11-02T00:12:51.4Z,2,REGULAR,foul,personal,['1freethrow'],1629622,,,1610612744,35,33,2022-11-02T00:13:10Z,1780000,,,0,,M. Strus shooting personal FOUL (1 PF) (Green 1 FT),"[1629622, 203210]",1610612748.0,MIA,shooting,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,,,,,,,,1662.0,1.0,0.0,Green,203210.0,,,,,,
189,PT10M13.00S,2022-11-02T00:13:19.1Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],203210,,,1610612744,35,34,2022-11-02T00:13:19Z,1800000,,,0,,J. Green Free Throw 1 of 1 (7 PTS),[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
190,PT10M00.00S,2022-11-02T00:13:41.9Z,2,REGULAR,foul,personal,[],1629660,,,1610612748,35,34,2022-11-02T00:15:17Z,1810000,,,0,,T. Jerome personal FOUL (1 PF),"[1629660, 1629130]",1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,201638.0,1.0,0.0,Robinson,1629130.0,,,,,,
192,PT09M46.00S,2022-11-02T00:14:11.1Z,2,REGULAR,foul,personal,['3freethrow'],203952,,,1610612748,35,34,2022-11-02T00:14:21Z,1830000,,,0,,A. Wiggins shooting personal FOUL (1 PF) (Strus 3 FT),"[203952, 1629622]",1610612744.0,GSW,shooting,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,,,,,,,,,,201638.0,1.0,0.0,Strus,1629622.0,,,,,,
194,PT09M46.00S,2022-11-02T00:14:34.5Z,2,REGULAR,freethrow,1 of 3,[],1629622,,,1610612748,36,34,2022-11-02T00:14:34Z,1850000,,,0,,M. Strus Free Throw 1 of 3 (7 PTS),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
195,PT09M46.00S,2022-11-02T00:14:45.3Z,2,REGULAR,freethrow,2 of 3,[],1629622,,,1610612748,37,34,2022-11-02T00:14:45Z,1860000,,,0,,M. Strus Free Throw 2 of 3 (8 PTS),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
196,PT09M46.00S,2022-11-02T00:14:58.9Z,2,REGULAR,freethrow,3 of 3,[],1629622,,,1610612748,38,34,2022-11-02T00:14:58Z,1870000,,,0,,M. Strus Free Throw 3 of 3 (9 PTS),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
197,PT09M35.00S,2022-11-02T00:15:12.9Z,2,REGULAR,3pt,Jump Shot,[],1629673,94.43166885676742,2.941176470588235,1610612744,38,34,2022-11-02T00:15:19Z,1880000,-235.0,0.0,1,right,MISS J. Poole 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Left Corner 3,24+ Left,,,,23.53,Missed,,,,,,,,,,,,,,,
198,PT09M30.00S,2022-11-02T00:15:17.9Z,2,REGULAR,rebound,defensive,[],1628997,,,1610612748,38,34,2022-11-02T00:15:19Z,1890000,,,0,,C. Martin REBOUND (Off:1 Def:3),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,197.0,4.0,3.0,1.0,,
199,PT09M24.00S,2022-11-02T00:15:23.8Z,2,REGULAR,turnover,lost ball,[],1629622,,,1610612748,38,34,2022-11-02T00:15:32Z,1900000,,,0,,M. Strus lost ball TURNOVER (1 TO),"[1629622, 203210]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,Mid-Range,16-24 Right Center,1.0,Green,203210.0,,,,,,,,,,,,,,,,,
200,PT09M24.00S,2022-11-02T00:15:23.8Z,2,REGULAR,steal,,[],203210,,,1610612744,38,34,2022-11-02T00:25:35Z,1910000,,,0,,J. Green STEAL (1 STL),[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
201,PT09M18.00S,2022-11-02T00:15:29.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629673,93.51182654402102,53.67647058823529,1610612744,38,34,2022-11-02T00:15:46Z,1920000,18.0,8.0,1,right,MISS J. Poole running Layup - blocked,"[1629673, 1628389]",1610612744.0,GSW,running,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,2.03,Missed,,,,,,,,,,,,,,Adebayo,1628389.0
202,PT09M18.00S,2022-11-02T00:15:29.2Z,2,REGULAR,block,,[],1628389,,,1610612744,38,34,2022-11-02T00:15:32Z,1930000,,,0,,B. Adebayo BLOCK (1 BLK),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
203,PT09M15.00S,2022-11-02T00:15:32.2Z,2,REGULAR,rebound,defensive,[],1629216,,,1610612748,38,34,2022-11-02T00:15:46Z,1940000,,,0,,G. Vincent REBOUND (Off:0 Def:1),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,201.0,1.0,1.0,0.0,,
204,PT09M13.00S,2022-11-02T00:15:35.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629622,7.5722733245729295,51.71568627450981,1610612748,40,34,2022-11-02T00:16:09Z,1950000,-9.0,19.0,1,left,M. Strus Layup (11 PTS) (G. Vincent 2 AST),"[1629622, 1629216]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,,2.06,Made,11.0,G. Vincent,1629216.0,2.0,,,,,,,,,,,
205,PT09M13.00S,2022-11-02T00:15:45.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,40,34,2022-11-02T00:15:45Z,1960000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M50.00S,2022-11-02T00:19:00.8Z,2,REGULAR,3pt,Jump Shot,[],203210,93.77463863337714,2.450980392156863,1610612744,40,34,2022-11-02T00:19:09Z,1970000,-238.0,6.0,1,right,MISS J. Green 3PT,[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,,,,23.78,Missed,,,,,,,,,,,,,,,
208,PT08M49.00S,2022-11-02T00:19:01.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612748,40,34,2022-11-02T00:19:09Z,1980000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,207.0,,,,,
210,PT08M36.00S,2022-11-02T00:19:30.4Z,2,REGULAR,turnover,out-of-bounds,[],1629216,,,1610612748,40,34,2022-11-02T00:19:37Z,2000000,,,0,,G. Vincent bad pass out-of-bounds TURNOVER (1 TO),[1629216],1610612748.0,MIA,bad pass,,,Vincent,G. Vincent,,,,,Mid-Range,16-24 Center,1.0,,,,,,,,,1662.0,,,,,,,,,,
211,PT08M26.00S,2022-11-02T00:19:46.9Z,2,REGULAR,foul,personal,['2freethrow'],1629216,,,1610612744,40,34,2022-11-02T00:19:54Z,2010000,,,0,,G. Vincent shooting personal FOUL (1 PF) (Jerome 2 FT),"[1629216, 1629660]",1610612748.0,MIA,shooting,,,Vincent,G. Vincent,,,,,Mid-Range,8-16 Left,,,,,,,,,,203177.0,1.0,0.0,Jerome,1629660.0,,,,,,
213,PT08M26.00S,2022-11-02T00:20:04.6Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629660,,,1610612744,40,35,2022-11-02T00:20:04Z,2030000,,,0,,T. Jerome Free Throw 1 of 2 (4 PTS),[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
214,PT08M26.00S,2022-11-02T00:20:18.6Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629660,,,1610612744,40,36,2022-11-02T00:20:18Z,2040000,,,0,,T. Jerome Free Throw 2 of 2 (5 PTS),[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
215,PT08M13.00S,2022-11-02T00:20:39.3Z,2,REGULAR,3pt,Jump Shot,[],1629622,30.962549277266753,73.0392156862745,1610612748,40,36,2022-11-02T00:27:03Z,2050000,-115.0,239.0,1,left,MISS M. Strus 26' step back 3PT,[1629622],1610612748.0,MIA,step back,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,,,,26.49,Missed,,,,,,,,,,,,,,,
216,PT08M05.00S,2022-11-02T00:20:47.3Z,2,REGULAR,rebound,defensive,[],203210,,,1610612744,40,36,2022-11-02T00:20:47Z,2060000,,,0,,J. Green REBOUND (Off:4 Def:2),[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,215.0,6.0,2.0,4.0,,
217,PT08M05.00S,2022-11-02T00:20:51.7Z,2,REGULAR,turnover,discontinued dribble,[],1629673,,,1610612744,40,36,2022-11-02T00:21:22Z,2070000,,,0,,J. Poole discontinued dribble TURNOVER (1 TO),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,1.0,,,,,,,,,203177.0,,,,,,,,,,
218,PT08M05.00S,2022-11-02T00:20:55.9Z,2,REGULAR,substitution,out,[],1629660,,,1610612748,40,36,2022-11-02T00:21:14Z,2080000,,,0,,SUB out: T. Jerome,[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M05.00S,2022-11-02T00:20:55.9Z,2,REGULAR,substitution,in,[],202691,,,1610612748,40,36,2022-11-02T00:21:14Z,2090000,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M50.00S,2022-11-02T00:21:33.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628389,22.421156373193167,68.62745098039215,1610612748,40,36,2022-11-02T00:22:00Z,2100000,-93.0,158.0,1,left,MISS B. Adebayo 18' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Left Center,,,,18.36,Missed,,,,,,,,,,,,,,,
221,PT07M45.00S,2022-11-02T00:21:38.3Z,2,REGULAR,rebound,defensive,[],203210,,,1610612744,40,36,2022-11-02T00:22:00Z,2110000,,,0,,J. Green REBOUND (Off:4 Def:3),[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,220.0,7.0,3.0,4.0,,
222,PT07M35.00S,2022-11-02T00:21:48.1Z,2,REGULAR,3pt,Jump Shot,[],202691,90.62089356110381,2.941176470588235,1610612744,40,36,2022-11-02T00:22:03Z,2120000,-235.0,36.0,1,right,MISS K. Thompson 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Left Corner 3,24+ Left,,,,23.8,Missed,,,,,,,,,,,,,,,
223,PT07M33.00S,2022-11-02T00:21:50.1Z,2,REGULAR,rebound,defensive,[],1629216,,,1610612748,40,36,2022-11-02T00:22:03Z,2130000,,,0,,G. Vincent REBOUND (Off:0 Def:2),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,222.0,2.0,2.0,0.0,,
224,PT07M22.00S,2022-11-02T00:22:01.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,6.915243101182654,50.0,1610612748,42,36,2022-11-02T00:22:20Z,2140000,0.0,13.0,1,left,B. Adebayo cutting DUNK (6 PTS) (D. Robinson 2 AST),"[1628389, 1629130]",1610612748.0,MIA,cutting,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,1.25,Made,6.0,D. Robinson,1629130.0,2.0,,,,,,,,,,,
228,PT07M07.00S,2022-11-02T00:22:21.4Z,2,REGULAR,substitution,out,[],1629216,,,1610612744,42,36,2022-11-02T00:22:35Z,2170000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M07.00S,2022-11-02T00:22:21.4Z,2,REGULAR,substitution,out,[],1629622,,,1610612744,42,36,2022-11-02T00:22:35Z,2180000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M07.00S,2022-11-02T00:22:21.4Z,2,REGULAR,substitution,out,[],203210,,,1610612744,42,36,2022-11-02T00:22:35Z,2190000,,,0,,SUB out: J. Green,[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M07.00S,2022-11-02T00:22:21.4Z,2,REGULAR,substitution,out,[],1629673,,,1610612744,42,36,2022-11-02T00:22:35Z,2200000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M07.00S,2022-11-02T00:22:21.4Z,2,REGULAR,substitution,out,[],1626172,,,1610612744,42,36,2022-11-02T00:22:35Z,2210000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M07.00S,2022-11-02T00:22:21.4Z,2,REGULAR,substitution,in,[],1629639,,,1610612744,42,36,2022-11-02T00:22:35Z,2220000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M07.00S,2022-11-02T00:22:21.4Z,2,REGULAR,substitution,in,[],200768,,,1610612744,42,36,2022-11-02T00:22:35Z,2230000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M07.00S,2022-11-02T00:22:21.4Z,2,REGULAR,substitution,in,[],1630541,,,1610612744,42,36,2022-11-02T00:22:35Z,2240000,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M07.00S,2022-11-02T00:22:21.4Z,2,REGULAR,substitution,in,[],203110,,,1610612744,42,36,2022-11-02T00:22:35Z,2250000,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M07.00S,2022-11-02T00:22:21.4Z,2,REGULAR,substitution,in,[],201939,,,1610612744,42,36,2022-11-02T00:22:35Z,2260000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M04.00S,2022-11-02T00:22:44.8Z,2,REGULAR,2pt,Jump Shot,[],202691,73.14388961892247,31.372549019607842,1610612744,42,36,2022-11-02T00:22:52Z,2270000,-93.0,200.0,1,right,MISS K. Thompson 22' Jump Shot,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Left Center,,,,22.05,Missed,,,,,,,,,,,,,,,
239,PT07M00.00S,2022-11-02T00:22:48.8Z,2,REGULAR,rebound,defensive,[],200768,,,1610612748,42,36,2022-11-02T00:22:52Z,2280000,,,0,,K. Lowry REBOUND (Off:0 Def:1),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,238.0,1.0,1.0,0.0,,
240,PT06M53.00S,2022-11-02T00:22:55.5Z,2,REGULAR,3pt,Jump Shot,[],200768,24.26084099868594,13.23529411764706,1610612748,42,36,2022-11-02T00:23:01Z,2290000,184.0,176.0,1,left,MISS K. Lowry 25' 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Right Center,,,,25.42,Missed,,,,,,,,,,,,,,,
241,PT06M51.00S,2022-11-02T00:22:57.5Z,2,REGULAR,rebound,defensive,[],202691,,,1610612744,42,36,2022-11-02T00:23:01Z,2300000,,,0,,K. Thompson REBOUND (Off:0 Def:1),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,240.0,1.0,1.0,0.0,,
242,PT06M35.00S,2022-11-02T00:23:13.8Z,2,REGULAR,3pt,Jump Shot,[],202691,74.32654402102497,12.990196078431374,1610612744,42,39,2022-11-02T00:23:19Z,2310000,-185.0,189.0,1,right,K. Thompson 26' 3PT  (3 PTS) (A. Wiggins 4 AST),"[202691, 203952]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,,,,26.43,Made,3.0,A. Wiggins,203952.0,4.0,,,,,,,,,,,
244,PT06M18.00S,2022-11-02T00:23:31.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,7.5722733245729295,50.98039215686274,1610612748,44,39,2022-11-02T00:23:36Z,2330000,-5.0,19.0,1,left,B. Adebayo alley-oop DUNK (8 PTS) (T. Herro 1 AST),"[1628389, 1629639]",1610612748.0,MIA,alley-oop,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,1.93,Made,8.0,T. Herro,1629639.0,1.0,,,,,,,,,,,
246,PT06M03.00S,2022-11-02T00:23:45.5Z,2,REGULAR,3pt,Jump Shot,[],202691,92.19776609724047,1.715686274509804,1610612744,44,39,2022-11-02T00:24:12Z,2350000,-241.0,21.0,1,right,MISS K. Thompson 24' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Left Corner 3,24+ Left,,,,24.23,Missed,,,,,,,,,,,,,,,
247,PT06M01.00S,2022-11-02T00:23:47.5Z,2,REGULAR,rebound,offensive,[],203952,,,1610612744,44,39,2022-11-02T00:24:12Z,2360000,,,0,,A. Wiggins REBOUND (Off:1 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,246.0,2.0,1.0,1.0,,
248,PT06M01.00S,2022-11-02T00:24:01.4Z,2,REGULAR,foul,personal,['2freethrow'],1628997,,,1610612744,44,39,2022-11-02T00:24:14Z,2370000,,,0,,C. Martin shooting personal FOUL (1 PF) (Wiggins 2 FT),"[1628997, 203952]",1610612748.0,MIA,shooting,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,1662.0,1.0,0.0,Wiggins,203952.0,,,,,,
250,PT06M01.00S,2022-11-02T00:24:48.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203952,,,1610612744,44,39,2022-11-02T00:24:48Z,2390000,,,0,,MISS A. Wiggins Free Throw 1 of 2,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
251,PT06M01.00S,2022-11-02T00:24:48.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,44,39,2022-11-02T00:24:48Z,2400000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,,,,,
252,PT06M01.00S,2022-11-02T00:24:51.4Z,2,REGULAR,substitution,out,[],1628389,,,1610612744,44,39,2022-11-02T00:25:04Z,2410000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M01.00S,2022-11-02T00:24:51.4Z,2,REGULAR,substitution,out,[],1628997,,,1610612744,44,39,2022-11-02T00:25:04Z,2420000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M01.00S,2022-11-02T00:24:51.4Z,2,REGULAR,substitution,out,[],1629639,,,1610612744,44,39,2022-11-02T00:25:04Z,2430000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M01.00S,2022-11-02T00:24:51.4Z,2,REGULAR,substitution,in,[],203473,,,1610612744,44,39,2022-11-02T00:25:04Z,2440000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M01.00S,2022-11-02T00:24:51.4Z,2,REGULAR,substitution,in,[],1629622,,,1610612744,44,39,2022-11-02T00:25:04Z,2450000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M01.00S,2022-11-02T00:24:51.4Z,2,REGULAR,substitution,in,[],202710,,,1610612744,44,39,2022-11-02T00:25:04Z,2460000,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M01.00S,2022-11-02T00:25:20.2Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203952,,,1610612744,44,40,2022-11-02T00:25:20Z,2470000,,,0,,A. Wiggins Free Throw 2 of 2 (9 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
259,PT05M41.00S,2022-11-02T00:25:41.9Z,2,REGULAR,3pt,Jump Shot,[],203473,9.017739816031538,0.49019607843137253,1610612748,44,40,2022-11-02T00:26:05Z,2480000,248.0,32.0,1,left,MISS D. Dedmon 24' 3PT,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,Right Corner 3,24+ Right,,,,24.96,Missed,,,,,,,,,,,,,,,
260,PT05M37.00S,2022-11-02T00:25:45.9Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,44,40,2022-11-02T00:26:05Z,2490000,,,0,,S. Curry REBOUND (Off:0 Def:3),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,259.0,3.0,3.0,0.0,,
261,PT05M31.00S,2022-11-02T00:25:51.6Z,2,REGULAR,3pt,Jump Shot,[],203952,79.31997371879106,2.696078431372549,1610612744,44,43,2022-11-02T00:26:07Z,2500000,-237.0,142.0,1,right,A. Wiggins 27' 3PT  (12 PTS) (D. Green 2 AST),"[203952, 203110]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,27.58,Made,12.0,D. Green,203110.0,2.0,,,,,,,,,,,
263,PT05M09.00S,2022-11-02T00:26:12.5Z,2,REGULAR,2pt,Jump Shot,[],1629622,20.844283837056505,17.15686274509804,1610612748,44,43,2022-11-02T00:26:47Z,2520000,164.0,143.0,1,left,MISS M. Strus 21' step back Shot,[1629622],1610612748.0,MIA,step back,,,Strus,M. Strus,,,,,Mid-Range,16-24 Right Center,,,,21.8,Missed,,,,,,,,,,,,,,,
264,PT05M06.00S,2022-11-02T00:26:15.5Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,44,43,2022-11-02T00:26:21Z,2530000,,,0,,D. Green REBOUND (Off:0 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,263.0,3.0,3.0,0.0,,
265,PT05M03.00S,2022-11-02T00:26:19.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201939,68.54467805519053,15.686274509803921,1610612744,44,43,2022-11-02T00:26:31Z,2540000,-172.0,243.0,1,right,MISS S. Curry 29' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,29.76,Missed,,,,,,,,,,,,,,,
266,PT05M03.00S,2022-11-02T00:26:19.6Z,2,REGULAR,rebound,defensive,[],203473,,,1610612748,44,43,2022-11-02T00:26:31Z,2550000,,,0,,D. Dedmon REBOUND (Off:0 Def:5),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,265.0,5.0,5.0,0.0,,
267,PT04M55.00S,2022-11-02T00:26:30.6Z,2,REGULAR,turnover,traveling,[],203473,,,1610612748,44,43,2022-11-02T00:34:38Z,2560000,,,0,,D. Dedmon traveling TURNOVER (1 TO),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,Above the Break 3,24+ Center,1.0,,,,,,,,,203177.0,,,,,,,,,,
268,PT04M47.00S,2022-11-02T00:26:52.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201939,83.65637319316689,93.38235294117648,1610612744,44,43,2022-11-02T00:34:09Z,2570000,217.0,101.0,1,right,MISS S. Curry pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,23.93,Missed,,,,,,,,,,,,,,,
269,PT04M45.00S,2022-11-02T00:26:54.2Z,2,REGULAR,rebound,defensive,[],1629130,,,1610612748,44,43,2022-11-02T00:26:56Z,2580000,,,0,,D. Robinson REBOUND (Off:0 Def:1),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,268.0,1.0,1.0,0.0,,
