actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
424,PT01M32.00S,2022-11-08T03:00:27.9Z,3,REGULAR,rebound,offensive,[],1628997,,,1610612748,79,69,2022-11-08T03:00:30Z,4170000,,,0,,C. Martin REBOUND (Off:3 Def:2),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,423.0,5.0,2.0,3.0,,,,,,,
425,PT01M24.00S,2022-11-08T03:00:35.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203473,93.51182654402102,50.245098039215684,1610612748,81,69,2022-11-08T03:00:40Z,4180000,1.0,8.0,1,right,D. Dedmon alley-oop DUNK (10 PTS) (K. Lowry 6 AST),"[203473, 200768]",1610612748.0,MIA,alley-oop,,,Dedmon,D. Dedmon,,,,,Restricted Area,0-8 Center,,,,0.86,Made,10.0,K. Lowry,200768.0,6.0,,,,,,,,,,,
427,PT01M11.00S,2022-11-08T03:00:49.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630570,11.432325886990801,59.290747549019606,1610612757,81,69,2022-11-08T03:00:58Z,4200000,-46.0,55.0,1,left,MISS T. Watford 7' floating Shot,[1630570],1610612757.0,POR,floating,,,Watford,T. Watford,,,,,In The Paint (Non-RA),0-8 Center,,,,7.2,Missed,,,,,,,,,,,,,,,
428,PT01M11.00S,2022-11-08T03:00:49.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612748,81,69,2022-11-08T03:00:58Z,4210000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,427.0,,,,,,,,,,
430,PT00M58.50S,2022-11-08T03:01:06.2Z,3,REGULAR,3pt,Jump Shot,[],1629216,67.36202365308804,26.715686274509803,1610612748,81,69,2022-11-08T03:01:10Z,4230000,-116.0,254.0,1,right,MISS G. Vincent 27' 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Left Center,,,,27.97,Missed,,,,,,,,,,,,,,,
431,PT00M56.20S,2022-11-08T03:01:08.5Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612757,81,69,2022-11-08T03:01:10Z,4240000,,,0,,J. Hart REBOUND (Off:0 Def:8),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,430.0,8.0,8.0,0.0,,,,,,,
432,PT00M47.20S,2022-11-08T03:01:18.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629234,14.668199737187912,57.35294117647059,1610612757,81,69,2022-11-08T03:01:23Z,4250000,-37.0,85.0,1,left,MISS D. Eubanks 9' turnaround Hook,[1629234],1610612757.0,POR,turnaround,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),8-16 Center,,,,9.3,Missed,,,,,,,,,,,,,,,
433,PT00M43.70S,2022-11-08T03:01:21.8Z,3,REGULAR,rebound,defensive,[],203473,,,1610612748,81,69,2022-11-08T03:01:23Z,4260000,,,0,,D. Dedmon REBOUND (Off:0 Def:5),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,432.0,5.0,5.0,0.0,,,,,,,
434,PT00M28.60S,2022-11-08T03:01:37.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629216,93.11760840998686,46.81372549019608,1610612748,81,69,2022-11-08T03:01:50Z,4270000,-16.0,12.0,1,right,MISS G. Vincent driving Layup,[1629216],1610612748.0,MIA,driving,,,Vincent,G. Vincent,,,,,Restricted Area,0-8 Center,,,,2.0,Missed,,,,,,,,,,,,,,,
435,PT00M28.60S,2022-11-08T03:01:37.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612757,81,69,2022-11-08T03:01:50Z,4280000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,434.0,,,,,,,,,,
436,PT00M28.60S,2022-11-08T03:01:53.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629216,,,1610612757,81,69,2022-11-08T03:02:08Z,4290000,,,0,,G. Vincent loose ball personal FOUL (2 PF) (Hart 2 FT),"[1629216, 1628404]",1610612748.0,MIA,loose ball,,,Vincent,G. Vincent,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,202058.0,2.0,0.0,Hart,1628404.0,,
438,PT00M28.60S,2022-11-08T03:02:20.5Z,3,REGULAR,freethrow,1 of 2,[],1628404,,,1610612757,81,70,2022-11-08T03:02:20Z,4310000,,,0,,J. Hart Free Throw 1 of 2 (6 PTS),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
439,PT00M28.60S,2022-11-08T03:02:38.5Z,3,REGULAR,freethrow,2 of 2,[],1628404,,,1610612757,81,71,2022-11-08T03:02:38Z,4320000,,,0,,J. Hart Free Throw 2 of 2 (7 PTS),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
440,PT00M03.90S,2022-11-08T03:03:04.6Z,3,REGULAR,3pt,Jump Shot,[],200768,90.75229960578186,3.9215686274509802,1610612748,81,71,2022-11-08T03:03:09Z,4330000,-230.0,34.0,1,right,MISS K. Lowry 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Left Corner 3,24+ Left,,,,23.3,Missed,,,,,,,,,,,,,,,
441,PT00M01.30S,2022-11-08T03:03:07.2Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612757,81,71,2022-11-08T03:03:07Z,4340000,,,0,,J. Hart REBOUND (Off:0 Def:9),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Left Corner 3,24+ Left,,,,,,,,,,440.0,9.0,9.0,0.0,,,,,,,
444,PT00M00.10S,2022-11-08T03:03:23.3Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1629216,,,1610612757,81,71,2022-11-08T03:03:32Z,4370000,,,0,,G. Vincent shooting personal FOUL (3 PF) (Hart 3 FT),"[1629216, 1628404]",1610612748.0,MIA,shooting,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,1627963.0,3.0,0.0,Hart,1628404.0,,
446,PT00M00.10S,2022-11-08T03:03:43.0Z,3,REGULAR,freethrow,1 of 3,[],1628404,,,1610612757,81,72,2022-11-08T03:04:33Z,4390000,,,0,,J. Hart Free Throw 1 of 3 (8 PTS),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
447,PT00M00.10S,2022-11-08T03:03:43.0Z,3,REGULAR,freethrow,2 of 3,[],1628404,,,1610612757,81,73,2022-11-08T03:04:33Z,4400000,,,0,,J. Hart Free Throw 2 of 3 (9 PTS),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
448,PT00M00.10S,2022-11-08T03:03:43.0Z,3,REGULAR,freethrow,3 of 3,[],1628404,,,1610612757,81,73,2022-11-08T03:04:33Z,4410000,,,0,,MISS J. Hart Free Throw 3 of 3,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
449,PT00M00.10S,2022-11-08T03:03:43.0Z,3,REGULAR,rebound,defensive,[],203473,,,1610612748,81,73,2022-11-08T03:04:33Z,4420000,,,0,,D. Dedmon REBOUND (Off:0 Def:6),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,448.0,6.0,6.0,0.0,,,,,,,
450,PT00M00.00S,2022-11-08T03:04:34.0Z,3,REGULAR,period,end,[],0,,,1610612748,81,73,2022-11-08T03:04:34Z,4430000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT12M00.00S,2022-11-08T03:05:12.6Z,4,REGULAR,substitution,out,['startperiod'],1628997,,,1610612748,81,73,2022-11-08T03:07:05Z,4440000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT12M00.00S,2022-11-08T03:05:12.6Z,4,REGULAR,substitution,out,['startperiod'],203473,,,1610612748,81,73,2022-11-08T03:07:05Z,4450000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT12M00.00S,2022-11-08T03:05:12.6Z,4,REGULAR,substitution,out,['startperiod'],1628404,,,1610612748,81,73,2022-11-08T03:07:05Z,4460000,,,0,,SUB out: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT12M00.00S,2022-11-08T03:05:12.6Z,4,REGULAR,substitution,out,['startperiod'],1629234,,,1610612748,81,73,2022-11-08T03:07:05Z,4470000,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT12M00.00S,2022-11-08T03:05:12.6Z,4,REGULAR,substitution,in,['startperiod'],1629622,,,1610612748,81,73,2022-11-08T03:07:05Z,4480000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT12M00.00S,2022-11-08T03:05:12.6Z,4,REGULAR,substitution,in,['startperiod'],1628389,,,1610612748,81,73,2022-11-08T03:07:05Z,4490000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT12M00.00S,2022-11-08T03:05:12.6Z,4,REGULAR,substitution,in,['startperiod'],1631101,,,1610612748,81,73,2022-11-08T03:07:05Z,4500000,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT12M00.00S,2022-11-08T03:05:12.6Z,4,REGULAR,substitution,in,['startperiod'],203994,,,1610612748,81,73,2022-11-08T03:07:05Z,4510000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT12M00.00S,2022-11-08T03:07:10.8Z,4,REGULAR,period,start,[],0,,,1610612748,81,73,2022-11-08T03:07:10Z,4520000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT11M42.00S,2022-11-08T03:07:28.6Z,4,REGULAR,3pt,Jump Shot,[],1629622,94.43166885676742,1.2254901960784315,1610612748,84,73,2022-11-08T03:07:35Z,4530000,-244.0,0.0,1,right,M. Strus 24' 3PT  (11 PTS) (B. Adebayo 2 AST),"[1629622, 1628389]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,Left Corner 3,24+ Left,,,,24.39,Made,11.0,B. Adebayo,1628389.0,2.0,,,,,,,,,,,
462,PT11M13.00S,2022-11-08T03:07:56.2Z,4,REGULAR,3pt,Jump Shot,[],1629014,28.07161629434954,80.63725490196079,1610612757,84,73,2022-11-08T03:08:26Z,4550000,-153.0,211.0,1,left,MISS A. Simons 26' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,,26.11,Missed,,,,,,,,,,,,,,,
463,PT11M10.00S,2022-11-08T03:07:59.2Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,84,73,2022-11-08T03:08:00Z,4560000,,,0,,B. Adebayo REBOUND (Off:2 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,462.0,5.0,3.0,2.0,,,,,,,
464,PT10M57.00S,2022-11-08T03:08:12.1Z,4,REGULAR,3pt,Jump Shot,[],1629622,68.28186596583443,23.774509803921568,1610612748,84,73,2022-11-08T03:08:18Z,4570000,-131.0,246.0,1,right,MISS M. Strus 27' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,,,,27.85,Missed,,,,,,,,,,,,,,,
465,PT10M54.00S,2022-11-08T03:08:15.1Z,4,REGULAR,rebound,defensive,[],1630570,,,1610612757,84,73,2022-11-08T03:08:18Z,4580000,,,0,,T. Watford REBOUND (Off:1 Def:1),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,464.0,2.0,1.0,1.0,,,,,,,
466,PT10M46.00S,2022-11-08T03:08:24.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626159,6.783837056504599,49.01960784313725,1610612757,84,75,2022-11-08T03:08:28Z,4590000,5.0,11.0,1,left,J. Winslow driving Layup (8 PTS),[1626159],1610612757.0,POR,driving,,,Winslow,J. Winslow,,,,,Restricted Area,0-8 Center,,,,1.23,Made,8.0,,,,,,,,,,,,,,
467,PT10M24.00S,2022-11-08T03:08:45.7Z,4,REGULAR,3pt,Jump Shot,[],1629130,66.70499342969777,51.9607843137255,1610612748,84,75,2022-11-08T03:08:51Z,4600000,10.0,260.0,1,right,MISS D. Robinson 26' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,,,,26.07,Missed,,,,,,,,,,,,,,,
468,PT10M21.00S,2022-11-08T03:08:48.7Z,4,REGULAR,rebound,defensive,[],203994,,,1610612757,84,75,2022-11-08T03:08:53Z,4610000,,,0,,J. Nurkic REBOUND (Off:0 Def:9),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Center,,,,,,,,,,467.0,9.0,9.0,0.0,,,,,,,
469,PT10M09.00S,2022-11-08T03:08:59.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626159,14.14257555847569,52.20588235294118,1610612757,84,77,2022-11-08T03:09:06Z,4620000,-11.0,80.0,1,left,J. Winslow 8' driving floating Jump Shot (10 PTS),[1626159],1610612757.0,POR,driving floating,,,Winslow,J. Winslow,,,,,In The Paint (Non-RA),8-16 Center,,,,8.11,Made,10.0,,,,,,,,,,,,,,
470,PT09M56.00S,2022-11-08T03:09:13.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,83.13074901445466,62.254901960784316,1610612748,84,77,2022-11-08T03:09:20Z,4630000,61.0,106.0,1,right,MISS B. Adebayo 12' turnaround Shot,[1628389],1610612748.0,MIA,turnaround,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,12.25,Missed,,,,,,,,,,,,,,,
471,PT09M53.00S,2022-11-08T03:09:16.7Z,4,REGULAR,rebound,defensive,[],1630570,,,1610612757,84,77,2022-11-08T03:09:20Z,4640000,,,0,,T. Watford REBOUND (Off:1 Def:2),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,470.0,3.0,2.0,1.0,,,,,,,
472,PT09M37.00S,2022-11-08T03:09:31.9Z,4,REGULAR,3pt,Jump Shot,[],1629014,23.866622864651774,8.823529411764707,1610612757,84,80,2022-11-08T03:09:37Z,4650000,206.0,172.0,1,left,A. Simons 26' 3PT  (16 PTS) (T. Watford 2 AST),"[1629014, 1630570]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,,,,26.82,Made,16.0,T. Watford,1630570.0,2.0,,,,,,,,,,,
474,PT09M37.00S,2022-11-08T03:09:38.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,84,80,2022-11-08T03:09:38Z,4670000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT09M18.00S,2022-11-08T03:12:48.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,93.9060446780552,47.549019607843135,1610612748,86,80,2022-11-08T03:12:54Z,4680000,-12.0,5.0,1,right,B. Adebayo driving finger roll Layup (14 PTS) (D. Robinson 2 AST),"[1628389, 1629130]",1610612748.0,MIA,driving finger roll,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,1.32,Made,14.0,D. Robinson,1629130.0,2.0,,,,,,,,,,,
477,PT09M03.00S,2022-11-08T03:13:06.9Z,4,REGULAR,turnover,traveling,[],203994,,,1610612757,86,80,2022-11-08T03:13:16Z,4700000,,,0,,J. Nurkic traveling TURNOVER (2 TO),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,2.0,,,,,,,,,,,,,1201.0,,,,,,
478,PT08M44.00S,2022-11-08T03:13:37.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628389,86.67871222076215,56.61764705882353,1610612748,86,80,2022-11-08T03:13:41Z,4710000,33.0,73.0,1,right,MISS B. Adebayo 7' floating Shot,[1628389],1610612748.0,MIA,floating,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,7.99,Missed,,,,,,,,,,,,,,,
479,PT08M42.00S,2022-11-08T03:13:39.5Z,4,REGULAR,rebound,defensive,[],1626159,,,1610612757,86,80,2022-11-08T03:13:41Z,4720000,,,0,,J. Winslow REBOUND (Off:0 Def:2),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,478.0,2.0,2.0,0.0,,,,,,,
480,PT08M28.00S,2022-11-08T03:13:53.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,8.360709592641262,47.549019607843135,1610612757,86,82,2022-11-08T03:13:57Z,4730000,12.0,26.0,1,left,A. Simons driving Layup (18 PTS),[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,,2.89,Made,18.0,,,,,,,,,,,,,,
481,PT08M07.00S,2022-11-08T03:14:13.9Z,4,REGULAR,3pt,Jump Shot,[],200768,76.95466491458606,88.97058823529412,1610612748,89,82,2022-11-08T03:14:19Z,4740000,195.0,164.0,1,right,K. Lowry 25' 3PT  (12 PTS) (D. Robinson 3 AST),"[200768, 1629130]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Right Center,,,,25.48,Made,12.0,D. Robinson,1629130.0,3.0,,,,,,,,,,,
483,PT07M37.00S,2022-11-08T03:14:44.8Z,4,REGULAR,2pt,Jump Shot,[],1630570,23.340998685939553,50.245098039215684,1610612757,89,82,2022-11-08T03:14:49Z,4760000,-1.0,167.0,1,left,MISS T. Watford 16' turnaround fadeaway Shot,[1630570],1610612757.0,POR,turnaround fadeaway,,,Watford,T. Watford,,,,,Mid-Range,16-24 Center,,,,16.69,Missed,,,,,,,,,,,,,,,
484,PT07M34.00S,2022-11-08T03:14:47.8Z,4,REGULAR,rebound,defensive,[],200768,,,1610612748,89,82,2022-11-08T03:14:49Z,4770000,,,0,,K. Lowry REBOUND (Off:0 Def:7),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Mid-Range,16-24 Center,,,,,,,,,,483.0,7.0,7.0,0.0,,,,,,,
485,PT07M30.00S,2022-11-08T03:14:51.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629622,93.77463863337714,50.73529411764706,1610612748,91,82,2022-11-08T03:14:57Z,4780000,4.0,6.0,1,right,M. Strus running DUNK (13 PTS) (K. Lowry 7 AST),"[1629622, 200768]",1610612748.0,MIA,running,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,,0.7,Made,13.0,K. Lowry,200768.0,7.0,,,,,,,,,,,
487,PT07M08.00S,2022-11-08T03:15:13.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626159,6.652431011826544,47.794117647058826,1610612757,91,82,2022-11-08T03:15:17Z,4800000,11.0,10.0,1,left,MISS J. Winslow driving Layup,[1626159],1610612757.0,POR,driving,,,Winslow,J. Winslow,,,,,Restricted Area,0-8 Center,,,,1.49,Missed,,,,,,,,,,,,,,,
488,PT07M06.00S,2022-11-08T03:15:15.8Z,4,REGULAR,rebound,offensive,[],203994,,,1610612757,91,82,2022-11-08T03:15:15Z,4810000,,,0,,J. Nurkic REBOUND (Off:1 Def:9),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,487.0,10.0,9.0,1.0,,,,,,,
489,PT07M04.00S,2022-11-08T03:15:17.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,11.777266754270697,55.14705882352941,1610612757,91,84,2022-11-08T03:16:15Z,4820000,-26.0,58.0,1,left,J. Nurkic 6' putback Layup (4 PTS),[203994],1610612757.0,POR,putback,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,6.36,Made,4.0,,,,,,,,,,,,,,
490,PT06M54.00S,2022-11-08T03:15:27.5Z,4,REGULAR,3pt,Jump Shot,[],1629216,77.61169513797634,88.23529411764706,1610612748,91,84,2022-11-08T03:15:31Z,4830000,191.0,158.0,1,right,MISS G. Vincent 24' 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Right Center,,,,24.8,Missed,,,,,,,,,,,,,,,
491,PT06M51.00S,2022-11-08T03:15:30.5Z,4,REGULAR,rebound,defensive,[],203994,,,1610612757,91,84,2022-11-08T03:15:31Z,4840000,,,0,,J. Nurkic REBOUND (Off:1 Def:10),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,490.0,11.0,10.0,1.0,,,,,,,
492,PT06M34.00S,2022-11-08T03:15:47.8Z,4,REGULAR,3pt,Jump Shot,[],1629014,32.40801576872536,67.15686274509804,1610612757,91,84,2022-11-08T03:15:54Z,4850000,-86.0,252.0,1,left,MISS A. Simons 26' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,,26.63,Missed,,,,,,,,,,,,,,,
493,PT06M32.00S,2022-11-08T03:15:49.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612748,91,84,2022-11-08T03:15:54Z,4860000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,492.0,,,,,,,,,,
495,PT06M32.00S,2022-11-08T03:15:56.1Z,4,REGULAR,substitution,out,[],1629216,,,1610612748,91,84,2022-11-08T03:16:07Z,4880000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT06M32.00S,2022-11-08T03:15:56.1Z,4,REGULAR,substitution,out,[],1629014,,,1610612748,91,84,2022-11-08T03:16:07Z,4890000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT06M32.00S,2022-11-08T03:15:56.1Z,4,REGULAR,substitution,in,[],202710,,,1610612748,91,84,2022-11-08T03:16:07Z,4900000,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT06M32.00S,2022-11-08T03:15:56.1Z,4,REGULAR,substitution,in,[],203081,,,1610612748,91,84,2022-11-08T03:16:07Z,4910000,,,0,,SUB in: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT06M32.00S,2022-11-08T03:16:24.0Z,4,REGULAR,substitution,out,[],1631101,,,1610612748,91,84,2022-11-08T03:16:29Z,4920000,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT06M32.00S,2022-11-08T03:16:24.0Z,4,REGULAR,substitution,in,[],1629014,,,1610612748,91,84,2022-11-08T03:16:29Z,4930000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT06M15.00S,2022-11-08T03:16:48.2Z,4,REGULAR,2pt,Jump Shot,[],200768,88.43626806833115,69.79166666666666,1610612748,93,84,2022-11-08T03:17:52Z,4940000,99.0,56.0,1,right,K. Lowry 11' driving floating bank Jump Shot (14 PTS),[200768],1610612748.0,MIA,driving floating bank,,,Lowry,K. Lowry,,,,,Mid-Range,8-16 Right,,,,11.38,Made,14.0,,,,,,,,,,,,,,
502,PT06M15.00S,2022-11-08T03:16:51.9Z,4,REGULAR,foul,personal,['1freethrow'],203994,,,1610612748,93,84,2022-11-08T03:16:59Z,4950000,,,0,,J. Nurkic shooting personal FOUL (3 PF) (Lowry 1 FT),"[203994, 200768]",1610612757.0,POR,shooting,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627963.0,3.0,0.0,Lowry,200768.0,,
505,PT06M15.00S,2022-11-08T03:17:13.1Z,4,REGULAR,substitution,out,[],1630570,,,1610612748,93,84,2022-11-08T03:17:26Z,4980000,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT06M15.00S,2022-11-08T03:17:13.1Z,4,REGULAR,substitution,out,[],203994,,,1610612748,93,84,2022-11-08T03:17:26Z,4990000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT06M15.00S,2022-11-08T03:17:13.1Z,4,REGULAR,substitution,in,[],1629642,,,1610612748,93,84,2022-11-08T03:17:26Z,5000000,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT06M15.00S,2022-11-08T03:17:13.1Z,4,REGULAR,substitution,in,[],1628404,,,1610612748,93,84,2022-11-08T03:17:26Z,5010000,,,0,,SUB in: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT06M15.00S,2022-11-08T03:17:13.1Z,4,REGULAR,substitution,in,[],203924,,,1610612748,93,84,2022-11-08T03:17:26Z,5020000,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT06M15.00S,2022-11-08T03:17:13.1Z,4,REGULAR,substitution,out,[],1629014,,,1610612748,93,84,2022-11-08T03:21:31Z,5025000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
