actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
178,PT11M42.00S,2022-10-23T00:42:17.8Z,2,REGULAR,steal,,[],1628384,,,1610612761,38,33,2022-10-23T00:44:03Z,1770000,,,0,,O. Anunoby STEAL (1 STL),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
179,PT11M37.00S,2022-10-23T00:42:22.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627832,94.03745072273325,94.85294117647058,1610612761,38,33,2022-10-23T00:42:44Z,1780000,224.0,4.0,1,right,MISS F. VanVleet 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Right Corner 3,24+ Right,,,,22.43,Missed,,,,,,,,,,,,,,,
180,PT11M34.00S,2022-10-23T00:42:25.5Z,2,REGULAR,rebound,defensive,[],1629130,,,1610612748,38,33,2022-10-23T00:50:04Z,1790000,,,0,,D. Robinson REBOUND (Off:0 Def:1),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Right Corner 3,24+ Right,,,,,,179.0,1.0,1.0,0.0,,,,,,,,,,,
181,PT11M29.00S,2022-10-23T00:42:30.8Z,2,REGULAR,3pt,Jump Shot,[],1629216,29.25427069645204,18.137254901960784,1610612748,38,33,2022-10-23T00:45:50Z,1800000,159.0,222.0,1,left,MISS G. Vincent 27' pullup 3PT,[1629216],1610612748.0,MIA,pullup,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Right Center,,,,27.36,Missed,,,,,,,,,,,,,,,
182,PT11M26.00S,2022-10-23T00:42:33.8Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612761,38,33,2022-10-23T00:42:48Z,1810000,,,0,,P. Achiuwa REBOUND (Off:1 Def:2),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Right Center,,,,,,181.0,3.0,2.0,1.0,,,,,,,,,,,
183,PT11M17.00S,2022-10-23T00:42:43.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628384,85.89027595269383,48.529411764705884,1610612761,38,33,2022-10-23T00:46:44Z,1820000,-7.0,80.0,1,right,MISS O. Anunoby 8' driving floating Shot,[1628384],1610612761.0,TOR,driving floating,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),8-16 Center,,,,8.04,Missed,,,,,,,,,,,,,,,
184,PT11M14.00S,2022-10-23T00:42:46.2Z,2,REGULAR,rebound,defensive,[],1629216,,,1610612748,38,33,2022-10-23T00:42:53Z,1830000,,,0,,G. Vincent REBOUND (Off:0 Def:4),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),8-16 Center,,,,,,183.0,4.0,4.0,0.0,,,,,,,,,,,
185,PT10M59.00S,2022-10-23T00:43:01.7Z,2,REGULAR,3pt,Jump Shot,[],1629130,32.53942181340342,73.52941176470588,1610612748,41,33,2022-10-23T00:43:07Z,1840000,-118.0,253.0,1,left,D. Robinson 27' 3PT  (6 PTS) (M. Strus 1 AST),"[1629130, 1629622]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,,,,27.94,Made,,,,,6.0,M. Strus,1629622.0,1.0,,,,,,,
187,PT10M44.00S,2022-10-23T00:43:11.9Z,2,REGULAR,3pt,Jump Shot,[],1628384,86.5473061760841,2.450980392156863,1610612761,41,36,2022-10-23T00:44:25Z,1860000,-238.0,74.0,1,right,O. Anunoby 24' 3PT  (6 PTS) (F. VanVleet 6 AST),"[1628384, 1627832]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,,,,24.9,Made,,,,,6.0,F. VanVleet,1627832.0,6.0,,,,,,,
189,PT10M17.00S,2022-10-23T00:43:43.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629216,6.652431011826544,56.61764705882353,1610612748,43,36,2022-10-23T00:43:49Z,1880000,-33.0,10.0,1,left,G. Vincent driving Layup (5 PTS),[1629216],1610612748.0,MIA,driving,,,Vincent,G. Vincent,,,,,Restricted Area,0-8 Center,,,,3.46,Made,,,,,5.0,,,,,,,,,,
190,PT09M53.00S,2022-10-23T00:44:07.1Z,2,REGULAR,3pt,Jump Shot,[],1628384,86.28449408672799,2.941176470588235,1610612761,43,36,2022-10-23T00:44:14Z,1890000,-235.0,76.0,1,right,MISS O. Anunoby 24' 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,,,,24.74,Missed,,,,,,,,,,,,,,,
191,PT09M51.00S,2022-10-23T00:44:09.1Z,2,REGULAR,rebound,defensive,[],1629216,,,1610612748,43,36,2022-10-23T00:44:14Z,1900000,,,0,,G. Vincent REBOUND (Off:0 Def:5),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Left Corner 3,24+ Left,,,,,,190.0,5.0,5.0,0.0,,,,,,,,,,,
192,PT09M45.00S,2022-10-23T00:44:14.7Z,2,REGULAR,3pt,Jump Shot,[],1629130,24.52365308804205,86.51960784313727,1610612748,43,36,2022-10-23T00:44:37Z,1910000,-183.0,178.0,1,left,MISS D. Robinson 25' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,,,,25.5,Missed,,,,,,,,,,,,,,,
193,PT09M45.00S,2022-10-23T00:44:14.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,43,36,2022-10-23T00:44:37Z,1920000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,192.0,,,,,,,,,,,,,,
194,PT09M44.00S,2022-10-23T00:44:25.3Z,2,REGULAR,foul,personal,[],1627832,,,1610612748,43,36,2022-10-23T00:44:34Z,1930000,,,0,,F. VanVleet loose ball personal FOUL (2 PF),"[1627832, 1628389]",1610612761.0,TOR,loose ball,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,204059.0,2.0,0.0,Adebayo,1628389.0,,
196,PT09M42.00S,2022-10-23T00:44:39.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629622,31.488173455978973,77.45098039215686,1610612748,43,36,2022-10-23T00:44:45Z,1950000,-137.0,243.0,1,left,MISS M. Strus 27' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,,,,27.95,Missed,,,,,,,,,,,,,,,
197,PT09M38.00S,2022-10-23T00:44:43.8Z,2,REGULAR,rebound,defensive,[],1631132,,,1610612761,43,36,2022-10-23T00:44:45Z,1960000,,,0,,C. Koloko REBOUND (Off:0 Def:1),[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,Above the Break 3,24+ Left Center,,,,,,196.0,1.0,1.0,0.0,,,,,,,,,,,
198,PT09M29.00S,2022-10-23T00:44:52.8Z,2,REGULAR,3pt,Jump Shot,[],1629018,74.32654402102497,11.76470588235294,1610612761,43,36,2022-10-23T00:45:00Z,1970000,-191.0,189.0,1,right,MISS G. Trent Jr. 26' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,,,,26.87,Missed,,,,,,,,,,,,,,,
199,PT09M24.00S,2022-10-23T00:44:57.7Z,2,REGULAR,rebound,offensive,[],1630173,,,1610612761,43,36,2022-10-23T00:44:57Z,1980000,,,0,,P. Achiuwa REBOUND (Off:2 Def:2),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Left Center,,,,,,198.0,4.0,2.0,2.0,,,,,,,,,,,
200,PT09M13.00S,2022-10-23T00:45:09.0Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630173,92.46057818659659,59.31372549019608,1610612761,43,36,2022-10-23T00:50:30Z,1990000,47.0,18.0,1,right,MISS P. Achiuwa turnaround bank Hook,[1630173],1610612761.0,TOR,turnaround bank,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,5.01,Missed,,,,,,,,,,,,,,,
201,PT09M10.00S,2022-10-23T00:45:12.0Z,2,REGULAR,rebound,defensive,[],1628997,,,1610612748,43,36,2022-10-23T00:45:18Z,2000000,,,0,,C. Martin REBOUND (Off:0 Def:2),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,200.0,2.0,2.0,0.0,,,,,,,,,,,
202,PT09M05.00S,2022-10-23T00:45:17.4Z,2,REGULAR,3pt,Jump Shot,[],1629216,33.98488830486202,35.294117647058826,1610612748,43,36,2022-10-23T00:51:01Z,2010000,74.0,267.0,1,left,MISS G. Vincent 27' step back 3PT,[1629216],1610612748.0,MIA,step back,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Center,,,,27.69,Missed,,,,,,,,,,,,,,,
203,PT09M02.00S,2022-10-23T00:45:20.4Z,2,REGULAR,rebound,offensive,[],1628997,,,1610612748,43,36,2022-10-23T00:45:26Z,2020000,,,0,,C. Martin REBOUND (Off:1 Def:2),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Center,,,,,,202.0,3.0,2.0,1.0,,,,,,,,,,,
204,PT09M00.00S,2022-10-23T00:45:21.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628997,7.30946123521682,51.71568627450981,1610612748,45,36,2022-10-23T00:45:31Z,2030000,-9.0,16.0,1,left,C. Martin putback Layup (6 PTS),[1628997],1610612748.0,MIA,putback,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,1.83,Made,,,,,6.0,,,,,,,,,,
205,PT08M42.00S,2022-10-23T00:45:46.0Z,2,REGULAR,foul,personal,[],1629130,,,1610612761,45,36,2022-10-23T00:45:54Z,2040000,,,0,,D. Robinson personal FOUL (1 PF),"[1629130, 1628384]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627962.0,1.0,0.0,Anunoby,1628384.0,,
207,PT08M42.00S,2022-10-23T00:45:52.6Z,2,REGULAR,substitution,out,[],1629018,,,1610612761,45,36,2022-10-23T00:46:14Z,2060000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M42.00S,2022-10-23T00:45:52.6Z,2,REGULAR,substitution,out,[],1631132,,,1610612761,45,36,2022-10-23T00:46:14Z,2070000,,,0,,SUB out: C. Koloko,[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M42.00S,2022-10-23T00:45:52.6Z,2,REGULAR,substitution,out,[],1628384,,,1610612761,45,36,2022-10-23T00:46:14Z,2080000,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M42.00S,2022-10-23T00:45:52.6Z,2,REGULAR,substitution,in,[],1630567,,,1610612761,45,36,2022-10-23T00:46:14Z,2090000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M42.00S,2022-10-23T00:45:52.6Z,2,REGULAR,substitution,in,[],1627783,,,1610612761,45,36,2022-10-23T00:46:14Z,2100000,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M42.00S,2022-10-23T00:45:52.6Z,2,REGULAR,substitution,in,[],1630625,,,1610612761,45,36,2022-10-23T00:46:14Z,2110000,,,0,,SUB in: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M34.00S,2022-10-23T00:46:22.9Z,2,REGULAR,3pt,Jump Shot,[],1627832,73.01248357424441,86.02941176470588,1610612761,45,36,2022-10-23T00:46:32Z,2120000,180.0,201.0,1,right,MISS F. VanVleet 27' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,,27.0,Missed,,,,,,,,,,,,,,,
214,PT08M32.00S,2022-10-23T00:46:24.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,45,36,2022-10-23T00:46:32Z,2130000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,213.0,,,,,,,,,,,,,,
215,PT08M32.00S,2022-10-23T00:46:32.4Z,2,REGULAR,foul,personal,[],1628389,,,1610612761,45,36,2022-10-23T00:46:48Z,2140000,,,0,,B. Adebayo loose ball personal FOUL (2 PF),"[1628389, 1630625]",1610612748.0,MIA,loose ball,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,204059.0,2.0,0.0,Banton,1630625.0,,
217,PT08M32.00S,2022-10-23T00:46:42.8Z,2,REGULAR,substitution,out,[],1629216,,,1610612761,45,36,2022-10-23T00:46:50Z,2160000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M32.00S,2022-10-23T00:46:42.8Z,2,REGULAR,substitution,out,[],1628389,,,1610612761,45,36,2022-10-23T00:46:50Z,2170000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M32.00S,2022-10-23T00:46:42.8Z,2,REGULAR,substitution,in,[],200768,,,1610612761,45,36,2022-10-23T00:46:50Z,2180000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M32.00S,2022-10-23T00:46:42.8Z,2,REGULAR,substitution,in,[],203473,,,1610612761,45,36,2022-10-23T00:46:50Z,2190000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M19.00S,2022-10-23T00:47:08.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630173,92.06636005256242,2.696078431372549,1610612761,45,39,2022-10-23T00:47:16Z,2200000,-237.0,22.0,1,right,P. Achiuwa 3PT  (8 PTS) (S. Barnes 1 AST),"[1630173, 1630567]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Left Corner 3,24+ Left,,,,23.75,Made,,,,,8.0,S. Barnes,1630567.0,1.0,,,,,,,
223,PT07M53.00S,2022-10-23T00:47:34.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,9.674770039421814,51.470588235294116,1610612748,47,39,2022-10-23T00:47:39Z,2220000,-7.0,38.0,1,left,C. Martin driving finger roll Layup (8 PTS) (M. Strus 2 AST),"[1628997, 1629622]",1610612748.0,MIA,driving finger roll,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,3.91,Made,,,,,8.0,M. Strus,1629622.0,2.0,,,,,,,
225,PT07M42.00S,2022-10-23T00:47:45.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,92.46057818659659,55.14705882352941,1610612761,47,41,2022-10-23T00:47:51Z,2240000,26.0,18.0,1,right,S. Barnes driving Layup (9 PTS),[1630567],1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,3.16,Made,,,,,9.0,,,,,,,,,,
226,PT07M33.00S,2022-10-23T00:47:54.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,7.966491458607096,51.470588235294116,1610612748,47,41,2022-10-23T00:47:59Z,2250000,-7.0,22.0,1,left,MISS C. Martin driving finger roll Layup - blocked,"[1628997, 1630567]",1610612748.0,MIA,driving finger roll,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,2.36,Missed,,,,,,,,,,,,,,Barnes,1630567.0
227,PT07M33.00S,2022-10-23T00:47:54.5Z,2,REGULAR,block,,[],1630567,,,1610612748,47,41,2022-10-23T00:47:58Z,2260000,,,0,,S. Barnes BLOCK (1 BLK),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
228,PT07M29.00S,2022-10-23T00:47:58.5Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612761,47,41,2022-10-23T00:47:59Z,2270000,,,0,,P. Achiuwa REBOUND (Off:2 Def:3),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,226.0,5.0,3.0,2.0,,,,,,,,,,,
229,PT07M25.00S,2022-10-23T00:48:02.8Z,2,REGULAR,3pt,Jump Shot,[],1630173,69.72733245729303,21.323529411764707,1610612761,47,41,2022-10-23T00:48:16Z,2280000,-143.0,232.0,1,right,MISS P. Achiuwa 27' 3PT,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Left Center,,,,27.28,Missed,,,,,,,,,,,,,,,
230,PT07M18.00S,2022-10-23T00:48:09.8Z,2,REGULAR,rebound,defensive,[],1629130,,,1610612748,47,41,2022-10-23T00:48:16Z,2290000,,,0,,D. Robinson REBOUND (Off:0 Def:2),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,,,,,,229.0,2.0,2.0,0.0,,,,,,,,,,,
231,PT07M17.00S,2022-10-23T00:48:16.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],200768,7.835085413929041,52.69607843137255,1610612748,47,41,2022-10-23T00:54:58Z,2300000,-13.0,21.0,1,left,MISS K. Lowry running Layup - blocked,"[200768, 1630625]",1610612748.0,MIA,running,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,,,,2.5,Missed,,,,,,,,,,,,,,Banton,1630625.0
232,PT07M17.00S,2022-10-23T00:48:16.4Z,2,REGULAR,block,,[],1630625,,,1610612748,47,41,2022-10-23T00:48:19Z,2310000,,,0,,D. Banton BLOCK (1 BLK),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
233,PT07M16.00S,2022-10-23T00:48:17.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,47,41,2022-10-23T00:48:31Z,2320000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,231.0,,,,,,,,,,,,,,
235,PT07M12.00S,2022-10-23T00:48:35.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629622,5.995400788436268,48.77450980392157,1610612748,49,41,2022-10-23T00:48:42Z,2340000,6.0,4.0,1,left,M. Strus cutting Layup (7 PTS) (K. Lowry 2 AST),"[1629622, 200768]",1610612748.0,MIA,cutting,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,,0.72,Made,,,,,7.0,K. Lowry,200768.0,2.0,,,,,,,
237,PT07M00.00S,2022-10-23T00:48:47.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627783,92.32917214191852,45.588235294117645,1610612761,49,41,2022-10-23T00:56:48Z,2360000,-22.0,20.0,1,right,MISS P. Siakam Hook,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,2.95,Missed,,,,,,,,,,,,,,,
238,PT07M00.00S,2022-10-23T00:48:47.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612748,49,41,2022-10-23T00:49:02Z,2370000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,237.0,,,,,,,,,,,,,,
240,PT06M49.00S,2022-10-23T00:49:06.9Z,2,REGULAR,3pt,Jump Shot,[],1629622,33.459264126149804,49.26470588235294,1610612748,49,41,2022-10-23T00:49:14Z,2390000,4.0,262.0,1,left,MISS M. Strus 26' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Center,,,,26.2,Missed,,,,,,,,,,,,,,,
241,PT06M46.00S,2022-10-23T00:49:09.9Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,49,41,2022-10-23T00:49:14Z,2400000,,,0,,S. Barnes REBOUND (Off:1 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,,,,,,240.0,2.0,1.0,1.0,,,,,,,,,,,
242,PT06M40.00S,2022-10-23T00:49:16.4Z,2,REGULAR,3pt,Jump Shot,[],1630567,67.49342969776609,75.73529411764706,1610612761,49,41,2022-10-23T00:49:24Z,2410000,129.0,253.0,1,right,MISS S. Barnes 28' step back 3PT,[1630567],1610612761.0,TOR,step back,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,,,,28.39,Missed,,,,,,,,,,,,,,,
243,PT06M36.00S,2022-10-23T00:49:20.4Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612748,49,41,2022-10-23T00:49:24Z,2420000,,,0,,M. Strus REBOUND (Off:0 Def:2),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,,,,,,242.0,2.0,2.0,0.0,,,,,,,,,,,
244,PT06M32.00S,2022-10-23T00:49:30.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,49,41,2022-10-23T00:50:17Z,2430000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M32.00S,2022-10-23T00:50:19.6Z,2,REGULAR,substitution,out,[],1628997,,,1610612748,49,41,2022-10-23T00:52:07Z,2440000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M32.00S,2022-10-23T00:50:19.6Z,2,REGULAR,substitution,out,[],1629130,,,1610612748,49,41,2022-10-23T00:52:07Z,2450000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M32.00S,2022-10-23T00:50:19.6Z,2,REGULAR,substitution,out,[],1627832,,,1610612748,49,41,2022-10-23T00:52:07Z,2460000,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M32.00S,2022-10-23T00:50:19.6Z,2,REGULAR,substitution,in,[],202710,,,1610612748,49,41,2022-10-23T00:52:07Z,2470000,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M32.00S,2022-10-23T00:50:19.6Z,2,REGULAR,substitution,in,[],1629639,,,1610612748,49,41,2022-10-23T00:52:07Z,2480000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M32.00S,2022-10-23T00:50:19.6Z,2,REGULAR,substitution,in,[],1628384,,,1610612748,49,41,2022-10-23T00:52:07Z,2490000,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M22.00S,2022-10-23T00:52:32.8Z,2,REGULAR,3pt,Jump Shot,[],1629622,36.08738501971091,34.068627450980394,1610612748,49,41,2022-10-23T00:52:41Z,2500000,80.0,287.0,1,left,MISS M. Strus 29' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Center,,,,29.76,Missed,,,,,,,,,,,,,,,
252,PT06M18.00S,2022-10-23T00:52:36.8Z,2,REGULAR,rebound,defensive,[],1628384,,,1610612761,49,41,2022-10-23T00:52:41Z,2510000,,,0,,O. Anunoby REBOUND (Off:0 Def:5),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,,,,,,251.0,5.0,5.0,0.0,,,,,,,,,,,
253,PT06M04.00S,2022-10-23T00:52:50.7Z,2,REGULAR,3pt,Jump Shot,[],1630625,68.9388961892247,25.245098039215684,1610612761,49,44,2022-10-23T00:52:56Z,2520000,-124.0,239.0,1,right,D. Banton 26' 3PT  (3 PTS) (S. Barnes 2 AST),"[1630625, 1630567]",1610612761.0,TOR,,,,Banton,D. Banton,,,,,Above the Break 3,24+ Left Center,,,,26.96,Made,,,,,3.0,S. Barnes,1630567.0,2.0,,,,,,,
255,PT05M43.00S,2022-10-23T00:53:11.3Z,2,REGULAR,3pt,Jump Shot,[],1629639,22.158344283837057,94.11764705882352,1610612748,49,44,2022-10-23T00:53:18Z,2540000,-221.0,156.0,1,left,MISS T. Herro 27' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,,,,27.01,Missed,,,,,,,,,,,,,,,
256,PT05M41.00S,2022-10-23T00:53:13.3Z,2,REGULAR,rebound,offensive,[],203473,,,1610612748,49,44,2022-10-23T00:53:13Z,2550000,,,0,,D. Dedmon REBOUND (Off:1 Def:0),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,Above the Break 3,24+ Left Center,,,,,,255.0,1.0,0.0,1.0,,,,,,,,,,,
257,PT05M41.00S,2022-10-23T00:53:16.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629639,7.30946123521682,54.65686274509803,1610612748,51,44,2022-10-23T00:58:43Z,2560000,-23.0,16.0,1,left,T. Herro driving Layup (11 PTS) (D. Dedmon 1 AST),"[1629639, 203473]",1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,,,,2.84,Made,,,,,11.0,D. Dedmon,203473.0,1.0,,,,,,,
259,PT05M41.00S,2022-10-23T00:53:20.7Z,2,REGULAR,foul,personal,['1freethrow'],1630625,,,1610612748,51,44,2022-10-23T00:53:30Z,2580000,,,0,,D. Banton shooting personal FOUL (1 PF) (Herro 1 FT),"[1630625, 1629639]",1610612761.0,TOR,shooting,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,204059.0,1.0,0.0,Herro,1629639.0,,
261,PT05M41.00S,2022-10-23T00:53:35.5Z,2,REGULAR,substitution,out,[],203473,,,1610612748,51,44,2022-10-23T00:54:28Z,2600000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,,
