actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,descriptor,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
440,PT04M22.00S,2023-01-25T02:09:26.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1628401,8.754927726675426,36.76470588235294,1610612738,62,73,2023-01-25T02:09:31Z,4280000,False,66.0,30.0,1,left,D. White 7' floating Jump Shot (20 PTS) (J. Tatum 6 AST),"[1628401, 1628369]",1610612738.0,BOS,,White,D. White,floating,In The Paint (Non-RA),0-8 Center,7.26,Made,,,,,20.0,J. Tatum,1628369.0,6.0,,,,,,,,,
442,PT04M04.00S,2023-01-25T02:09:44.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,92.72339027595268,47.30392156862745,1610612748,64,73,2023-01-25T02:09:48Z,4300000,False,-13.0,16.0,1,right,B. Adebayo driving Layup (21 PTS) (K. Lowry 6 AST),"[1628389, 200768]",1610612748.0,MIA,,Adebayo,B. Adebayo,driving,Restricted Area,0-8 Center,2.09,Made,,,,,21.0,K. Lowry,200768.0,6.0,,,,,,,,,
444,PT03M41.00S,2023-01-25T02:10:07.8Z,3,REGULAR,3pt,Jump Shot,[],1630202,13.222733245729303,2.2058823529411766,1610612738,64,73,2023-01-25T02:10:13Z,4320000,False,239.0,72.0,1,left,MISS P. Pritchard 24' 3PT,[1630202],1610612738.0,BOS,,Pritchard,P. Pritchard,,Right Corner 3,24+ Right,24.96,Missed,,,,,,,,,,,,,,,,,
445,PT03M35.00S,2023-01-25T02:10:13.8Z,3,REGULAR,rebound,defensive,[],200768,,,1610612748,64,73,2023-01-25T02:10:13Z,4330000,False,,,0,,K. Lowry REBOUND (Off:0 Def:3),[200768],1610612748.0,MIA,,Lowry,K. Lowry,,Right Corner 3,24+ Right,,,444.0,3.0,3.0,0.0,,,,,,,,,,,,,
446,PT03M28.00S,2023-01-25T02:10:21.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,85.89027595269383,59.55882352941176,1610612748,64,73,2023-01-25T02:10:31Z,4340000,False,48.0,80.0,1,right,MISS T. Herro 9' pullup Shot,[1629639],1610612748.0,MIA,,Herro,T. Herro,pullup,In The Paint (Non-RA),8-16 Center,9.33,Missed,,,,,,,,,,,,,,,,,
447,PT03M25.00S,2023-01-25T02:10:24.3Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,64,73,2023-01-25T02:10:31Z,4350000,False,,,0,,J. Tatum REBOUND (Off:0 Def:9),[1628369],1610612738.0,BOS,,Tatum,J. Tatum,,In The Paint (Non-RA),8-16 Center,,,446.0,9.0,9.0,0.0,,,,,,,,,,,,,
448,PT03M20.00S,2023-01-25T02:10:29.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629684,6.1268068331143235,42.8921568627451,1610612738,64,73,2023-01-25T02:10:37Z,4360000,False,36.0,5.0,1,left,MISS G. Williams Jump Shot,[1629684],1610612738.0,BOS,,Williams,G. Williams,,Restricted Area,0-8 Center,3.59,Missed,,,,,,,,,,,,,,,,,
449,PT03M20.00S,2023-01-25T02:10:29.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,64,73,2023-01-25T02:23:54Z,4370000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,Restricted Area,0-8 Center,,,448.0,,,,,,,,,,,,,,,,
450,PT03M20.00S,2023-01-25T02:10:36.3Z,3,REGULAR,turnover,traveling,[],1629684,,,1610612738,64,73,2023-01-25T02:10:57Z,4380000,False,,,0,,G. Williams traveling TURNOVER (4 TO),[1629684],1610612738.0,BOS,2003.0,Williams,G. Williams,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,4.0,,,,
451,PT03M02.00S,2023-01-25T02:11:14.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629639,91.27792378449409,52.450980392156865,1610612748,64,73,2023-01-25T02:25:16Z,4390000,False,12.0,29.0,1,right,MISS T. Herro floating Shot,[1629639],1610612748.0,MIA,,Herro,T. Herro,floating,Restricted Area,0-8 Center,3.2,Missed,,,,,,,,,,,,,,,,,
452,PT03M01.00S,2023-01-25T02:11:15.0Z,3,REGULAR,rebound,offensive,[],1628389,,,1610612748,64,73,2023-01-25T02:25:16Z,4400000,False,,,0,,B. Adebayo REBOUND (Off:3 Def:4),[1628389],1610612748.0,MIA,,Adebayo,B. Adebayo,,Restricted Area,0-8 Center,,,451.0,7.0,4.0,3.0,,,,,,,,,,,,,
453,PT03M01.00S,2023-01-25T02:11:17.3Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1628389,94.40999984741211,50.0,1610612748,64,73,2023-01-25T02:25:41Z,4410000,False,0.0,0.0,1,right,MISS B. Adebayo tip DUNK,[1628389],1610612748.0,MIA,,Adebayo,B. Adebayo,tip,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,
454,PT02M59.00S,2023-01-25T02:11:19.3Z,3,REGULAR,rebound,offensive,[],200768,,,1610612748,64,73,2023-01-25T02:25:41Z,4420000,False,,,0,,K. Lowry REBOUND (Off:1 Def:3),[200768],1610612748.0,MIA,,Lowry,K. Lowry,,Restricted Area,0-8 Center,,,453.0,4.0,3.0,1.0,,,,,,,,,,,,,
455,PT02M52.00S,2023-01-25T02:11:20.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629639,67.09921156373193,47.549019607843135,1610612748,64,73,2023-01-25T02:11:25Z,4430000,False,-12.0,257.0,1,right,MISS T. Herro 25' 3PT,[1629639],1610612748.0,MIA,,Herro,T. Herro,,Above the Break 3,24+ Center,25.71,Missed,,,,,,,,,,,,,,,,,
456,PT02M48.00S,2023-01-25T02:11:24.9Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,64,73,2023-01-25T02:11:25Z,4440000,False,,,0,,J. Tatum REBOUND (Off:0 Def:10),[1628369],1610612738.0,BOS,,Tatum,J. Tatum,,Above the Break 3,24+ Center,,,455.0,10.0,10.0,0.0,,,,,,,,,,,,,
457,PT02M29.00S,2023-01-25T02:11:43.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,17.16491458607096,57.107843137254896,1610612738,64,73,2023-01-25T02:11:47Z,4450000,False,-36.0,109.0,1,left,MISS J. Tatum 11' driving floating Shot,[1628369],1610612738.0,BOS,,Tatum,J. Tatum,driving floating,In The Paint (Non-RA),8-16 Center,11.45,Missed,,,,,,,,,,,,,,,,,
458,PT02M26.00S,2023-01-25T02:11:46.7Z,3,REGULAR,rebound,defensive,[],203506,,,1610612748,64,73,2023-01-25T02:11:47Z,4460000,False,,,0,,V. Oladipo REBOUND (Off:2 Def:2),[203506],1610612748.0,MIA,,Oladipo,V. Oladipo,,In The Paint (Non-RA),8-16 Center,,,457.0,4.0,2.0,2.0,,,,,,,,,,,,,
459,PT02M23.00S,2023-01-25T02:11:49.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",203506,90.22667542706965,49.754901960784316,1610612748,66,73,2023-01-25T02:11:55Z,4470000,False,-1.0,39.0,1,right,V. Oladipo driving floating Jump Shot (6 PTS),[203506],1610612748.0,MIA,,Oladipo,V. Oladipo,driving floating,Restricted Area,0-8 Center,3.94,Made,,,,,6.0,,,,,,,,,,,,
460,PT02M23.00S,2023-01-25T02:11:58.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,66,73,2023-01-25T02:11:58Z,4480000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT02M23.00S,2023-01-25T02:13:12.3Z,3,REGULAR,substitution,out,[],1628389,,,1610612738,66,73,2023-01-25T02:15:00Z,4490000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,
462,PT02M23.00S,2023-01-25T02:13:12.3Z,3,REGULAR,substitution,out,[],1629639,,,1610612738,66,73,2023-01-25T02:15:00Z,4500000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,
463,PT02M23.00S,2023-01-25T02:13:12.3Z,3,REGULAR,substitution,out,[],1630202,,,1610612738,66,73,2023-01-25T02:15:00Z,4510000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,
464,PT02M23.00S,2023-01-25T02:13:12.3Z,3,REGULAR,substitution,in,[],1631115,,,1610612738,66,73,2023-01-25T02:15:00Z,4520000,False,,,0,,SUB in: O. Robinson,[1631115],1610612748.0,MIA,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,
465,PT02M23.00S,2023-01-25T02:13:12.3Z,3,REGULAR,substitution,in,[],1629216,,,1610612738,66,73,2023-01-25T02:15:00Z,4530000,False,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,
466,PT02M23.00S,2023-01-25T02:13:12.3Z,3,REGULAR,substitution,in,[],1630573,,,1610612738,66,73,2023-01-25T02:15:00Z,4540000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,
467,PT02M05.00S,2023-01-25T02:15:31.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628436,7.30946123521682,47.05882352941176,1610612738,66,75,2023-01-25T02:15:39Z,4550000,False,15.0,16.0,1,left,L. Kornet DUNK (7 PTS) (D. White 3 AST),"[1628436, 1628401]",1610612738.0,BOS,,Kornet,L. Kornet,,Restricted Area,0-8 Center,2.19,Made,,,,,7.0,D. White,1628401.0,3.0,,,,,,,,,
469,PT01M53.00S,2023-01-25T02:15:47.4Z,3,REGULAR,3pt,Jump Shot,[],203506,72.61826544021025,16.42156862745098,1610612748,66,75,2023-01-25T02:27:16Z,4570000,False,-168.0,205.0,1,right,MISS V. Oladipo 26' 3PT,[203506],1610612748.0,MIA,,Oladipo,V. Oladipo,,Above the Break 3,24+ Left Center,26.49,Missed,,,,,,,,,,,,,,,,,
470,PT01M49.00S,2023-01-25T02:15:51.4Z,3,REGULAR,rebound,offensive,[],200768,,,1610612748,66,75,2023-01-25T02:27:16Z,4580000,False,,,0,,K. Lowry REBOUND (Off:2 Def:3),[200768],1610612748.0,MIA,,Lowry,K. Lowry,,Above the Break 3,24+ Left Center,,,469.0,5.0,3.0,2.0,,,,,,,,,,,,,
471,PT01M44.00S,2023-01-25T02:15:52.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203506,91.40932982917214,3.431372549019608,1610612748,69,75,2023-01-25T02:15:57Z,4590000,False,-233.0,28.0,1,right,V. Oladipo 3PT  (9 PTS) (K. Lowry 7 AST),"[203506, 200768]",1610612748.0,MIA,,Oladipo,V. Oladipo,,Left Corner 3,24+ Left,23.45,Made,,,,,9.0,K. Lowry,200768.0,7.0,,,,,,,,,
473,PT01M22.00S,2023-01-25T02:16:14.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,6.915243101182654,52.450980392156865,1610612738,69,77,2023-01-25T02:16:21Z,4610000,False,-12.0,13.0,1,left,J. Tatum driving Layup (26 PTS),[1628369],1610612738.0,BOS,,Tatum,J. Tatum,driving,Restricted Area,0-8 Center,1.75,Made,,,,,26.0,,,,,,,,,,,,
474,PT01M06.00S,2023-01-25T02:16:30.6Z,3,REGULAR,3pt,Jump Shot,[],203506,75.50919842312747,11.519607843137255,1610612748,72,77,2023-01-25T02:16:34Z,4620000,False,-192.0,178.0,1,right,V. Oladipo 26' 3PT  (12 PTS) (K. Lowry 8 AST),"[203506, 200768]",1610612748.0,MIA,,Oladipo,V. Oladipo,,Above the Break 3,24+ Left Center,26.19,Made,,,,,12.0,K. Lowry,200768.0,8.0,,,,,,,,,
476,PT00M55.10S,2023-01-25T02:16:48.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,11.777266754270697,61.51960784313726,1610612738,72,79,2023-01-25T02:17:12Z,4640000,False,-58.0,58.0,1,left,D. White 8' driving floating Jump Shot (22 PTS) (J. Tatum 7 AST),"[1628401, 1628369]",1610612738.0,BOS,,White,D. White,driving floating,In The Paint (Non-RA),8-16 Left,8.19,Made,,,,,22.0,J. Tatum,1628369.0,7.0,,,,,,,,,
478,PT00M55.10S,2023-01-25T02:16:51.2Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629312,,,1610612738,72,79,2023-01-25T02:17:02Z,4660000,False,,,0,,H. Highsmith shooting personal FOUL (2 PF) (White 1 FT),"[1629312, 1628401]",1610612748.0,MIA,202026.0,Highsmith,H. Highsmith,shooting,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,2.0,0.0,White,1628401.0,,,,,
480,PT00M55.10S,2023-01-25T02:17:13.0Z,3,REGULAR,freethrow,1 of 1,[],1628401,,,1610612738,72,80,2023-01-25T02:17:13Z,4680000,False,,,0,,D. White Free Throw 1 of 1 (23 PTS),[1628401],1610612738.0,BOS,,White,D. White,,,,,Made,,,,,23.0,,,,,,,,,,,,
481,PT00M47.30S,2023-01-25T02:17:26.4Z,3,REGULAR,turnover,out-of-bounds,[],200768,,,1610612748,72,80,2023-01-25T02:17:37Z,4690000,False,,,0,,K. Lowry lost ball out-of-bounds TURNOVER (2 TO),[200768],1610612748.0,MIA,,Lowry,K. Lowry,lost ball,Mid-Range,16-24 Left,,,,,,,,,,,,,,,2.0,,,,
483,PT00M34.70S,2023-01-25T02:17:47.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628401,13.748357424441524,51.470588235294116,1610612738,72,80,2023-01-25T02:17:59Z,4710000,False,-7.0,77.0,1,left,MISS D. White 7' floating Shot,[1628401],1610612738.0,BOS,,White,D. White,floating,In The Paint (Non-RA),0-8 Center,7.71,Missed,,,,,,,,,,,,,,,,,
484,PT00M32.20S,2023-01-25T02:17:50.5Z,3,REGULAR,rebound,defensive,[],203506,,,1610612748,72,80,2023-01-25T02:17:50Z,4720000,False,,,0,,V. Oladipo REBOUND (Off:2 Def:3),[203506],1610612748.0,MIA,,Oladipo,V. Oladipo,,In The Paint (Non-RA),0-8 Center,,,483.0,5.0,3.0,2.0,,,,,,,,,,,,,
485,PT00M28.70S,2023-01-25T02:17:55.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629312,85.75886990801577,95.34313725490196,1610612748,75,80,2023-01-25T02:18:02Z,4730000,False,227.0,81.0,1,right,H. Highsmith 24' 3PT  (6 PTS) (V. Oladipo 1 AST),"[1629312, 203506]",1610612748.0,MIA,,Highsmith,H. Highsmith,,Right Corner 3,24+ Right,24.09,Made,,,,,6.0,V. Oladipo,203506.0,1.0,,,,,,,,,
487,PT00M12.40S,2023-01-25T02:18:23.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629312,,,1610612738,75,80,2023-01-25T02:18:50Z,4750000,False,,,0,,H. Highsmith personal FOUL (3 PF) (Tatum 2 FT),"[1629312, 1628369]",1610612748.0,MIA,202026.0,Highsmith,H. Highsmith,,Mid-Range,16-24 Right,,,,,,,,,,,3.0,0.0,Tatum,1628369.0,,,,,
489,PT00M12.40S,2023-01-25T02:18:53.9Z,3,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,75,81,2023-01-25T02:18:53Z,4770000,False,,,0,,J. Tatum Free Throw 1 of 2 (27 PTS),[1628369],1610612738.0,BOS,,Tatum,J. Tatum,,,,,Made,,,,,27.0,,,,,,,,,,,,
490,PT00M12.40S,2023-01-25T02:18:54.8Z,3,REGULAR,substitution,out,[],1629312,,,1610612738,75,81,2023-01-25T02:19:03Z,4780000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,
491,PT00M12.40S,2023-01-25T02:18:54.8Z,3,REGULAR,substitution,out,[],1628401,,,1610612738,75,81,2023-01-25T02:19:03Z,4790000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,White,D. White,,,,,,,,,,,,,,,,,,,,,,
492,PT00M12.40S,2023-01-25T02:18:54.8Z,3,REGULAR,substitution,in,[],1629622,,,1610612738,75,81,2023-01-25T02:19:03Z,4800000,False,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,
493,PT00M12.40S,2023-01-25T02:18:54.8Z,3,REGULAR,substitution,in,[],1630202,,,1610612738,75,81,2023-01-25T02:19:03Z,4810000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,
494,PT00M12.40S,2023-01-25T02:19:20.3Z,3,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,75,82,2023-01-25T02:19:20Z,4820000,False,,,0,,J. Tatum Free Throw 2 of 2 (28 PTS),[1628369],1610612738.0,BOS,,Tatum,J. Tatum,,,,,Made,,,,,28.0,,,,,,,,,,,,
495,PT00M03.20S,2023-01-25T02:19:34.8Z,3,REGULAR,foul,personal,[],1630202,,,1610612748,75,82,2023-01-25T02:19:53Z,4830000,False,,,0,,P. Pritchard take personal FOUL (3 PF),"[1630202, 200768]",1610612738.0,BOS,2003.0,Pritchard,P. Pritchard,take,Above the Break 3,24+ Center,,,,,,,,,,,3.0,0.0,Lowry,200768.0,,,,,
497,PT00M03.20S,2023-01-25T02:19:45.2Z,3,REGULAR,substitution,out,[],1631115,,,1610612748,75,82,2023-01-25T02:19:56Z,4850000,False,,,0,,SUB out: O. Robinson,[1631115],1610612748.0,MIA,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,
498,PT00M03.20S,2023-01-25T02:19:45.2Z,3,REGULAR,substitution,out,[],1628369,,,1610612748,75,82,2023-01-25T02:19:56Z,4860000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,
499,PT00M03.20S,2023-01-25T02:19:45.2Z,3,REGULAR,substitution,out,[],1628436,,,1610612748,75,82,2023-01-25T02:19:56Z,4870000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,
500,PT00M03.20S,2023-01-25T02:19:45.2Z,3,REGULAR,substitution,in,[],1628389,,,1610612748,75,82,2023-01-25T02:19:56Z,4880000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,
501,PT00M03.20S,2023-01-25T02:19:45.2Z,3,REGULAR,substitution,in,[],1629057,,,1610612748,75,82,2023-01-25T02:19:56Z,4890000,False,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,
502,PT00M03.20S,2023-01-25T02:19:45.2Z,3,REGULAR,substitution,in,[],1628382,,,1610612748,75,82,2023-01-25T02:19:56Z,4900000,False,,,0,,SUB in: J. Jackson,[1628382],1610612738.0,BOS,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,
503,PT00M01.10S,2023-01-25T02:20:06.5Z,3,REGULAR,3pt,Jump Shot,[],1629622,73.40670170827858,83.57843137254902,1610612748,75,82,2023-01-25T02:20:29Z,4910000,False,168.0,197.0,1,right,MISS M. Strus 25' pullup 3PT,[1629622],1610612748.0,MIA,,Strus,M. Strus,pullup,Above the Break 3,24+ Right Center,25.92,Missed,,,,,,,,,,,,,,,,,
504,PT00M00.10S,2023-01-25T02:20:07.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612748,75,82,2023-01-25T02:20:29Z,4920000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,Above the Break 3,24+ Right Center,,,503.0,,,,,,,,,,,,,,,,
505,PT00M00.00S,2023-01-25T02:20:25.6Z,3,REGULAR,period,end,[],0,,,1610612748,75,82,2023-01-25T02:20:25Z,4930000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2023-01-25T02:21:51.0Z,4,REGULAR,substitution,out,['startperiod'],200768,,,1610612748,75,82,2023-01-25T02:23:41Z,4940000,False,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2023-01-25T02:21:51.0Z,4,REGULAR,substitution,out,['startperiod'],1629684,,,1610612748,75,82,2023-01-25T02:23:41Z,4950000,False,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2023-01-25T02:21:51.0Z,4,REGULAR,substitution,in,['startperiod'],1629312,,,1610612748,75,82,2023-01-25T02:23:41Z,4960000,False,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2023-01-25T02:21:51.0Z,4,REGULAR,substitution,in,['startperiod'],1628401,,,1610612748,75,82,2023-01-25T02:23:41Z,4970000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,White,D. White,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2023-01-25T02:23:52.8Z,4,REGULAR,period,start,[],0,,,1610612748,75,82,2023-01-25T02:23:52Z,4980000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT11M48.00S,2023-01-25T02:24:04.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629216,93.51182654402102,54.41176470588235,1610612748,75,82,2023-01-25T02:24:15Z,4990000,False,22.0,8.0,1,right,MISS G. Vincent running finger roll Layup,[1629216],1610612748.0,MIA,,Vincent,G. Vincent,running finger roll,Restricted Area,0-8 Center,2.37,Missed,,,,,,,,,,,,,,,,,
512,PT11M47.00S,2023-01-25T02:24:11.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612748,75,82,2023-01-25T02:24:11Z,5000000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,Restricted Area,0-8 Center,,,511.0,,,,,,,,,,,,,,,,
514,PT11M43.00S,2023-01-25T02:24:26.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203506,92.46057818659659,96.81372549019608,1610612748,75,82,2023-01-25T02:24:29Z,5020000,False,234.0,18.0,1,right,MISS V. Oladipo 3PT,[203506],1610612748.0,MIA,,Oladipo,V. Oladipo,,Right Corner 3,24+ Right,23.48,Missed,,,,,,,,,,,,,,,,,
515,PT11M41.00S,2023-01-25T02:24:28.1Z,4,REGULAR,rebound,defensive,[],1630573,,,1610612738,75,82,2023-01-25T02:24:29Z,5030000,False,,,0,,S. Hauser REBOUND (Off:0 Def:3),[1630573],1610612738.0,BOS,,Hauser,S. Hauser,,Right Corner 3,24+ Right,,,514.0,3.0,3.0,0.0,,,,,,,,,,,,,
516,PT11M28.00S,2023-01-25T02:24:41.3Z,4,REGULAR,3pt,Jump Shot,[],1628401,29.25427069645204,20.833333333333336,1610612738,75,82,2023-01-25T02:24:45Z,5040000,False,146.0,222.0,1,left,MISS D. White 26' 3PT,[1628401],1610612738.0,BOS,,White,D. White,,Above the Break 3,24+ Right Center,26.6,Missed,,,,,,,,,,,,,,,,,
517,PT11M25.00S,2023-01-25T02:24:44.3Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,75,82,2023-01-25T02:24:45Z,5050000,False,,,0,,B. Adebayo REBOUND (Off:3 Def:5),[1628389],1610612748.0,MIA,,Adebayo,B. Adebayo,,Above the Break 3,24+ Right Center,,,516.0,8.0,5.0,3.0,,,,,,,,,,,,,
518,PT11M17.00S,2023-01-25T02:24:51.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,83.13074901445466,61.76470588235294,1610612748,75,82,2023-01-25T02:24:56Z,5060000,False,59.0,106.0,1,right,MISS B. Adebayo 12' pullup Shot,[1628389],1610612748.0,MIA,,Adebayo,B. Adebayo,pullup,In The Paint (Non-RA),8-16 Center,12.13,Missed,,,,,,,,,,,,,,,,,
519,PT11M13.00S,2023-01-25T02:24:55.6Z,4,REGULAR,rebound,defensive,[],1629057,,,1610612738,75,82,2023-01-25T02:24:56Z,5070000,False,,,0,,R. Williams III REBOUND (Off:1 Def:4),[1629057],1610612738.0,BOS,,Williams III,R. Williams III,,In The Paint (Non-RA),8-16 Center,,,518.0,5.0,4.0,1.0,,,,,,,,,,,,,
520,PT10M57.00S,2023-01-25T02:25:11.1Z,4,REGULAR,3pt,Jump Shot,[],1628382,21.895532194480946,91.17647058823529,1610612738,75,82,2023-01-25T02:25:15Z,5080000,False,-206.0,153.0,1,left,MISS J. Jackson 25' 3PT,[1628382],1610612738.0,BOS,,Jackson,J. Jackson,,Above the Break 3,24+ Left Center,25.67,Missed,,,,,,,,,,,,,,,,,
521,PT10M54.00S,2023-01-25T02:25:14.1Z,4,REGULAR,rebound,defensive,[],1629312,,,1610612748,75,82,2023-01-25T02:25:15Z,5090000,False,,,0,,H. Highsmith REBOUND (Off:2 Def:4),[1629312],1610612748.0,MIA,,Highsmith,H. Highsmith,,Above the Break 3,24+ Left Center,,,520.0,6.0,4.0,2.0,,,,,,,,,,,,,
522,PT10M46.00S,2023-01-25T02:25:22.6Z,4,REGULAR,2pt,Jump Shot,[],203506,77.4802890932983,50.73529411764706,1610612748,75,82,2023-01-25T02:25:28Z,5100000,False,4.0,159.0,1,right,MISS V. Oladipo 15' pullup Shot,[203506],1610612748.0,MIA,,Oladipo,V. Oladipo,pullup,Mid-Range,8-16 Center,15.92,Missed,,,,,,,,,,,,,,,,,
523,PT10M42.00S,2023-01-25T02:25:26.6Z,4,REGULAR,rebound,defensive,[],1629057,,,1610612738,75,82,2023-01-25T02:25:28Z,5110000,False,,,0,,R. Williams III REBOUND (Off:1 Def:5),[1629057],1610612738.0,BOS,,Williams III,R. Williams III,,Mid-Range,8-16 Center,,,522.0,6.0,5.0,1.0,,,,,,,,,,,,,
524,PT10M25.00S,2023-01-25T02:25:43.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629057,15.193823915900131,50.98039215686274,1610612738,75,82,2023-01-25T02:31:17Z,5120000,False,-5.0,90.0,1,left,MISS R. Williams III 9' floating Shot,[1629057],1610612738.0,BOS,,Williams III,R. Williams III,floating,In The Paint (Non-RA),8-16 Center,9.04,Missed,,,,,,,,,,,,,,,,,
525,PT10M23.00S,2023-01-25T02:25:45.6Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,75,82,2023-01-25T02:25:47Z,5130000,False,,,0,,B. Adebayo REBOUND (Off:3 Def:6),[1628389],1610612748.0,MIA,,Adebayo,B. Adebayo,,In The Paint (Non-RA),8-16 Center,,,524.0,9.0,6.0,3.0,,,,,,,,,,,,,
