actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
245,PT04M04.00S,2023-01-13T01:23:50.5Z,2,REGULAR,substitution,out,[],1629312,,,1610612748,34,41,2023-01-13T01:23:56Z,2450000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT04M04.00S,2023-01-13T01:23:50.5Z,2,REGULAR,substitution,in,[],1629216,,,1610612748,34,41,2023-01-13T01:23:56Z,2460000,False,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT03M47.00S,2023-01-13T01:24:10.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202710,80.946123521682,38.10125612745098,1610612748,34,41,2023-01-13T01:24:30Z,2470000,False,-59.0,127.0,1,right,MISS J. Butler 13' pullup Shot,[202710],1610612748.0,MIA,pullup,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,13.99,,,,,,,,
248,PT03M43.00S,2023-01-13T01:24:14.8Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,34,41,2023-01-13T01:24:18Z,2480000,False,,,0,,B. Portis REBOUND (Off:0 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,247.0,3.0,3.0,0.0,,,,,,,,,
249,PT03M31.00S,2023-01-13T01:24:26.5Z,2,REGULAR,3pt,Jump Shot,[],1626171,31.61957950065703,72.54901960784314,1610612749,34,41,2023-01-13T01:24:32Z,2490000,False,-113.0,245.0,1,left,MISS B. Portis 26' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,26.94,,,,,,,,
250,PT03M31.00S,2023-01-13T01:24:26.5Z,2,REGULAR,rebound,defensive,[],202710,,,1610612748,34,41,2023-01-13T01:24:32Z,2500000,False,,,0,,J. Butler REBOUND (Off:1 Def:3),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Left Center,,,,,,,,249.0,4.0,3.0,1.0,,,,,,,,,
251,PT03M22.00S,2023-01-13T01:24:36.0Z,2,REGULAR,turnover,bad pass,[],1629622,,,1610612748,34,41,2023-01-13T01:24:44Z,2510000,False,,,0,,M. Strus bad pass TURNOVER (2 TO),"[1629622, 1630699]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,2.0,Beauchamp,1630699.0,,
252,PT03M22.00S,2023-01-13T01:24:36.0Z,2,REGULAR,steal,,[],1630699,,,1610612749,34,41,2023-01-13T01:24:38Z,2520000,False,,,0,,M. Beauchamp STEAL (1 STL),[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
253,PT03M18.00S,2023-01-13T01:24:40.5Z,2,REGULAR,turnover,bad pass,[],1630699,,,1610612749,34,41,2023-01-13T01:24:48Z,2530000,False,,,0,,M. Beauchamp bad pass TURNOVER (1 TO),"[1630699, 1631115]",1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Robinson,1631115.0,,
254,PT03M18.00S,2023-01-13T01:24:40.5Z,2,REGULAR,steal,,[],1631115,,,1610612748,34,41,2023-01-13T01:24:48Z,2540000,False,,,0,,O. Robinson STEAL (1 STL),[1631115],1610612748.0,MIA,,,,Robinson,O. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
255,PT03M10.00S,2023-01-13T01:24:47.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629622,96.92838370565046,96.81372549019608,1610612748,34,41,2023-01-13T01:45:40Z,2550000,False,234.0,-24.0,1,right,MISS M. Strus running 3PT,[1629622],1610612748.0,MIA,running,,,Strus,M. Strus,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,,23.53,,,,,,,,
256,PT03M07.00S,2023-01-13T01:24:50.2Z,2,REGULAR,rebound,offensive,[],1631115,,,1610612748,34,41,2023-01-13T01:24:51Z,2560000,False,,,0,,O. Robinson REBOUND (Off:1 Def:2),[1631115],1610612748.0,MIA,,,,Robinson,O. Robinson,,,,,Right Corner 3,24+ Right,,,,,,,,255.0,3.0,2.0,1.0,,,,,,,,,
257,PT03M06.00S,2023-01-13T01:24:51.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631115,91.93495400788436,48.03921568627451,1610612748,36,41,2023-01-13T01:25:02Z,2570000,False,-10.0,23.0,1,right,O. Robinson putback DUNK (2 PTS),[1631115],1610612748.0,MIA,putback,,,Robinson,O. Robinson,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,,,,2.53,,,,,,,,
258,PT02M52.00S,2023-01-13T01:25:06.6Z,2,REGULAR,turnover,lost ball,[],1626171,,,1610612749,36,41,2023-01-13T01:25:11Z,2580000,False,,,0,,B. Portis lost ball TURNOVER (2 TO),"[1626171, 1629216]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2.0,Vincent,1629216.0,,
259,PT02M52.00S,2023-01-13T01:25:06.6Z,2,REGULAR,steal,,[],1629216,,,1610612748,36,41,2023-01-13T01:25:08Z,2590000,False,,,0,,G. Vincent STEAL (2 STL),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
260,PT02M47.00S,2023-01-13T01:25:10.8Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629216,66.44218134034165,51.225490196078425,1610612748,36,41,2023-01-13T01:25:16Z,2600000,False,6.0,263.0,1,right,MISS G. Vincent 26' running pullup 3PT,[1629216],1610612748.0,MIA,running pullup,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,26.3,,,,,,,,
261,PT02M43.00S,2023-01-13T01:25:14.8Z,2,REGULAR,rebound,defensive,[],1628975,,,1610612749,36,41,2023-01-13T01:25:16Z,2610000,False,,,0,,J. Carter REBOUND (Off:0 Def:3),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Center,,,,,,,,260.0,3.0,3.0,0.0,,,,,,,,,
262,PT02M38.00S,2023-01-13T01:25:19.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630699,27.283180026281208,19.852941176470587,1610612749,36,41,2023-01-13T01:47:11Z,2620000,False,151.0,204.0,1,left,MISS M. Beauchamp 25' running 3PT,[1630699],1610612749.0,MIL,running,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,25.36,,,,,,,,
263,PT02M33.00S,2023-01-13T01:25:24.9Z,2,REGULAR,rebound,defensive,[],203506,,,1610612748,36,41,2023-01-13T01:47:11Z,2630000,False,,,0,,V. Oladipo REBOUND (Off:1 Def:2),[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,Above the Break 3,24+ Right Center,,,,,,,,262.0,3.0,2.0,1.0,,,,,,,,,
264,PT02M27.00S,2023-01-13T01:25:30.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203506,89.22470433639947,55.21216299019608,1610612748,36,41,2023-01-13T01:27:44Z,2640000,False,26.0,49.0,1,right,MISS V. Oladipo driving finger roll Layup,[203506],1610612748.0,MIA,driving finger roll,,,Oladipo,V. Oladipo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,5.53,,,,,,,,
265,PT02M27.00S,2023-01-13T01:25:30.9Z,2,REGULAR,rebound,offensive,[],202710,,,1610612748,36,41,2023-01-13T01:27:44Z,2650000,False,,,0,,J. Butler REBOUND (Off:2 Def:3),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,264.0,5.0,3.0,2.0,,,,,,,,,
266,PT02M27.00S,2023-01-13T01:25:41.4Z,2,REGULAR,foul,personal,['2freethrow'],201950,,,1610612748,36,41,2023-01-13T01:25:53Z,2660000,False,,,0,,J. Holiday shooting personal FOUL (1 PF) (Butler 2 FT),"[201950, 202710]",1610612749.0,MIL,shooting,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,201246.0,1.0,0.0,Butler,202710.0,,,,,,,,,,,,,,,
268,PT02M27.00S,2023-01-13T01:26:07.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],202710,,,1610612748,37,41,2023-01-13T01:26:07Z,2680000,False,,,0,,J. Butler Free Throw 1 of 2 (7 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
269,PT02M27.00S,2023-01-13T01:26:08.1Z,2,REGULAR,substitution,out,[],1631115,,,1610612748,37,41,2023-01-13T01:26:17Z,2690000,False,,,0,,SUB out: O. Robinson,[1631115],1610612748.0,MIA,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT02M27.00S,2023-01-13T01:26:08.1Z,2,REGULAR,substitution,out,[],1629216,,,1610612748,37,41,2023-01-13T01:26:17Z,2700000,False,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT02M27.00S,2023-01-13T01:26:08.1Z,2,REGULAR,substitution,out,[],1630572,,,1610612748,37,41,2023-01-13T01:26:17Z,2710000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT02M27.00S,2023-01-13T01:26:08.1Z,2,REGULAR,substitution,in,[],1631288,,,1610612748,37,41,2023-01-13T01:26:17Z,2720000,False,,,0,,SUB in: J. Cain,[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT02M27.00S,2023-01-13T01:26:08.1Z,2,REGULAR,substitution,in,[],1628389,,,1610612748,37,41,2023-01-13T01:26:17Z,2730000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT02M27.00S,2023-01-13T01:26:08.1Z,2,REGULAR,substitution,in,[],1629670,,,1610612748,37,41,2023-01-13T01:26:17Z,2740000,False,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT02M27.00S,2023-01-13T01:26:31.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],202710,,,1610612748,38,41,2023-01-13T01:26:31Z,2750000,False,,,0,,J. Butler Free Throw 2 of 2 (8 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
276,PT02M12.00S,2023-01-13T01:26:51.9Z,2,REGULAR,foul,personal,['2freethrow'],1628389,,,1610612749,38,41,2023-01-13T01:27:03Z,2760000,False,,,0,,B. Adebayo shooting personal FOUL (1 PF) (Holiday 2 FT),"[1628389, 201950]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,201246.0,1.0,0.0,Holiday,201950.0,,,,,,,,,,,,,,,
278,PT02M12.00S,2023-01-13T01:27:15.1Z,2,REGULAR,freethrow,1 of 2,[],201950,,,1610612749,38,42,2023-01-13T01:27:15Z,2780000,False,,,0,,J. Holiday Free Throw 1 of 2 (8 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
279,PT02M12.00S,2023-01-13T01:27:31.0Z,2,REGULAR,freethrow,2 of 2,[],201950,,,1610612749,38,43,2023-01-13T01:27:31Z,2790000,False,,,0,,J. Holiday Free Throw 2 of 2 (9 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
280,PT01M58.00S,2023-01-13T01:27:47.0Z,2,REGULAR,3pt,Jump Shot,[],1631288,96.27135348226018,96.56862745098039,1610612748,38,43,2023-01-13T01:27:53Z,2800000,False,233.0,-17.0,1,right,MISS J. Cain 3PT,[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,,23.35,,,,,,,,
281,PT01M57.00S,2023-01-13T01:27:48.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,38,43,2023-01-13T01:27:53Z,2810000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,280.0,,,,,,,,,,,,
283,PT01M43.00S,2023-01-13T01:28:19.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629622,68.80749014454665,84.80392156862744,1610612748,41,43,2023-01-13T01:28:38Z,2830000,False,174.0,241.0,1,right,M. Strus 29' 3PT step back (7 PTS),[1629622],1610612748.0,MIA,step back,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,,,,,,Made,7.0,,,,,29.7,,,,,,,,
284,PT01M27.00S,2023-01-13T01:28:36.3Z,2,REGULAR,turnover,bad pass,[],201950,,,1610612749,41,43,2023-01-13T01:28:40Z,2840000,False,,,0,,J. Holiday bad pass TURNOVER (2 TO),"[201950, 1631288]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2.0,Cain,1631288.0,,
285,PT01M27.00S,2023-01-13T01:28:36.3Z,2,REGULAR,steal,,[],1631288,,,1610612748,41,43,2023-01-13T01:28:39Z,2850000,False,,,0,,J. Cain STEAL (1 STL),[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
286,PT01M20.00S,2023-01-13T01:28:42.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631288,92.06636005256242,53.67647058823529,1610612748,43,43,2023-01-13T01:29:17Z,2860000,False,18.0,22.0,1,right,J. Cain Layup (2 PTS) (V. Oladipo 2 AST),"[1631288, 203506]",1610612748.0,MIA,,,,Cain,J. Cain,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,,,,2.88,V. Oladipo,203506.0,2.0,,,,,
288,PT00M57.50S,2023-01-13T01:29:06.2Z,2,REGULAR,2pt,Jump Shot,[],1629670,20.45006570302234,27.205882352941174,1610612749,43,43,2023-01-13T01:54:15Z,2880000,False,114.0,140.0,1,left,MISS J. Nwora 18' pullup Shot,[1629670],1610612749.0,MIL,pullup,,,Nwora,J. Nwora,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,,,,,18.03,,,,,,,,
289,PT00M55.30S,2023-01-13T01:29:08.4Z,2,REGULAR,rebound,defensive,[],1631288,,,1610612748,43,43,2023-01-13T01:29:08Z,2890000,False,,,0,,J. Cain REBOUND (Off:0 Def:2),[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,Mid-Range,16-24 Left Center,,,,,,,,288.0,2.0,2.0,0.0,,,,,,,,,
290,PT00M45.50S,2023-01-13T01:29:21.2Z,2,REGULAR,foul,personal,['2freethrow'],1628975,,,1610612748,43,43,2023-01-13T01:29:28Z,2900000,False,,,0,,J. Carter shooting personal FOUL (1 PF) (Butler 2 FT),"[1628975, 202710]",1610612749.0,MIL,shooting,,,Carter,J. Carter,,,,,In The Paint (Non-RA),0-8 Center,201246.0,1.0,0.0,Butler,202710.0,,,,,,,,,,,,,,,
292,PT00M45.50S,2023-01-13T01:29:47.5Z,2,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,44,43,2023-01-13T01:29:47Z,2920000,False,,,0,,J. Butler Free Throw 1 of 2 (9 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
293,PT00M45.50S,2023-01-13T01:29:48.6Z,2,REGULAR,substitution,out,[],1630699,,,1610612748,44,43,2023-01-13T01:29:54Z,2930000,False,,,0,,SUB out: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT00M45.50S,2023-01-13T01:29:48.6Z,2,REGULAR,substitution,out,[],1629670,,,1610612748,44,43,2023-01-13T01:29:54Z,2940000,False,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT00M45.50S,2023-01-13T01:29:48.6Z,2,REGULAR,substitution,in,[],201572,,,1610612748,44,43,2023-01-13T01:29:54Z,2950000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT00M45.50S,2023-01-13T01:29:48.6Z,2,REGULAR,substitution,in,[],1626192,,,1610612748,44,43,2023-01-13T01:29:54Z,2960000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT00M45.50S,2023-01-13T01:30:15.0Z,2,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,45,43,2023-01-13T01:30:15Z,2970000,False,,,0,,J. Butler Free Throw 2 of 2 (10 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
299,PT00M33.20S,2023-01-13T01:30:52.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,10.463206307490145,46.07843137254902,1610612749,45,45,2023-01-13T01:31:17Z,2990000,False,20.0,46.0,1,left,B. Portis alley-oop Layup (4 PTS) (J. Holiday 3 AST),"[1626171, 201950]",1610612749.0,MIL,alley-oop,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,4.0,,,,,4.99,J. Holiday,201950.0,3.0,,,,,
304,PT00M11.30S,2023-01-13T01:31:17.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629622,91.01511169513797,56.127450980392155,1610612748,45,45,2023-01-13T01:31:23Z,3010000,False,31.0,32.0,1,right,MISS M. Strus driving reverse Layup,[1629622],1610612748.0,MIA,driving reverse,,,Strus,M. Strus,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,4.43,,,,,,,,
305,PT00M07.30S,2023-01-13T01:31:21.2Z,2,REGULAR,rebound,offensive,[],202710,,,1610612748,45,45,2023-01-13T01:31:41Z,3020000,False,,,0,,J. Butler REBOUND (Off:3 Def:3),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,304.0,6.0,3.0,3.0,,,,,,,,,
306,PT00M02.00S,2023-01-13T01:31:26.4Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628389,78.66294349540078,50.98039215686274,1610612748,45,45,2023-01-13T01:31:44Z,3030000,False,5.0,148.0,1,right,MISS B. Adebayo 14' pullup Shot,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Center,,,,,,Missed,,,,,,14.82,,,,,,,,
307,PT00M02.00S,2023-01-13T01:31:26.4Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,45,45,2023-01-13T01:31:44Z,3040000,False,,,0,,B. Portis REBOUND (Off:0 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,8-16 Center,,,,,,,,306.0,4.0,4.0,0.0,,,,,,,,,
308,PT00M00.00S,2023-01-13T01:31:43.1Z,2,REGULAR,period,end,[],0,,,1610612749,45,45,2023-01-13T01:31:43Z,3050000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT12M00.00S,2023-01-13T01:46:12.4Z,3,REGULAR,substitution,out,['startperiod'],203506,,,1610612749,45,45,2023-01-13T01:46:33Z,3060000,False,,,0,,SUB out: V. Oladipo,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT12M00.00S,2023-01-13T01:46:12.4Z,3,REGULAR,substitution,out,['startperiod'],1631288,,,1610612749,45,45,2023-01-13T01:46:33Z,3070000,False,,,0,,SUB out: J. Cain,[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT12M00.00S,2023-01-13T01:46:12.4Z,3,REGULAR,substitution,out,['startperiod'],1628975,,,1610612749,45,45,2023-01-13T01:46:33Z,3080000,False,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2023-01-13T01:46:12.4Z,3,REGULAR,substitution,in,['startperiod'],1629216,,,1610612749,45,45,2023-01-13T01:46:33Z,3090000,False,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2023-01-13T01:46:12.4Z,3,REGULAR,substitution,in,['startperiod'],1629312,,,1610612749,45,45,2023-01-13T01:46:33Z,3100000,False,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2023-01-13T01:46:12.4Z,3,REGULAR,substitution,in,['startperiod'],1630699,,,1610612749,45,45,2023-01-13T01:46:33Z,3110000,False,,,0,,SUB in: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2023-01-13T01:46:48.1Z,3,REGULAR,period,start,[],0,,,1610612748,45,45,2023-01-13T01:46:48Z,3120000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT11M47.00S,2023-01-13T01:46:59.5Z,3,REGULAR,turnover,bad pass,[],202710,,,1610612748,45,45,2023-01-13T01:55:34Z,3130000,False,,,0,,J. Butler bad pass TURNOVER (2 TO),"[202710, 1626171]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,Portis,1626171.0,,
317,PT11M47.00S,2023-01-13T01:46:59.5Z,3,REGULAR,steal,,[],1626171,,,1610612749,45,45,2023-01-13T01:55:34Z,3140000,False,,,0,,B. Portis STEAL (1 STL),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
318,PT11M39.00S,2023-01-13T01:47:07.5Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630699,93.11760840998686,97.54901960784314,1610612749,45,45,2023-01-13T01:55:26Z,3150000,False,238.0,12.0,1,right,MISS M. Beauchamp running 3PT,[1630699],1610612749.0,MIL,running,,,Beauchamp,M. Beauchamp,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,,23.8,,,,,,,,
319,PT11M35.00S,2023-01-13T01:47:11.5Z,3,REGULAR,rebound,defensive,[],1629622,,,1610612748,45,45,2023-01-13T01:47:11Z,3160000,False,,,0,,M. Strus REBOUND (Off:1 Def:7),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Right Corner 3,24+ Right,,,,,,,,318.0,8.0,7.0,1.0,,,,,,,,,
320,PT11M26.00S,2023-01-13T01:47:20.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,14.799605781865965,50.245098039215684,1610612748,47,45,2023-01-13T01:47:27Z,3170000,False,-1.0,87.0,1,left,B. Adebayo 8' floating Jump Shot (10 PTS) (J. Butler 1 AST),"[1628389, 202710]",1610612748.0,MIA,floating,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,10.0,,,,,8.66,J. Butler,202710.0,1.0,,,,,
322,PT11M09.00S,2023-01-13T01:47:37.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,92.46057818659659,58.333333333333336,1610612749,47,45,2023-01-13T01:48:07Z,3190000,False,42.0,18.0,1,right,MISS J. Holiday floating Shot,[201950],1610612749.0,MIL,floating,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,4.56,,,,,,,,
323,PT11M06.00S,2023-01-13T01:47:40.7Z,3,REGULAR,rebound,defensive,[],202710,,,1610612748,47,45,2023-01-13T01:47:40Z,3200000,False,,,0,,J. Butler REBOUND (Off:3 Def:4),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,322.0,7.0,4.0,3.0,,,,,,,,,
324,PT11M03.00S,2023-01-13T01:47:44.1Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],202710,8.623521681997373,20.588235294117645,1610612748,49,45,2023-01-13T01:56:27Z,3210000,False,147.0,29.0,1,left,J. Butler 14' running Jump Shot (12 PTS) (G. Vincent 2 AST),"[202710, 1629216]",1610612748.0,MIA,running,,,Butler,J. Butler,,,,,Mid-Range,8-16 Right,,,,,,Made,12.0,,,,,14.99,G. Vincent,1629216.0,2.0,,,,,
326,PT10M37.00S,2023-01-13T01:48:10.0Z,3,REGULAR,3pt,Jump Shot,[],201950,69.72733245729303,71.56862745098039,1610612749,49,48,2023-01-13T01:48:38Z,3230000,False,108.0,232.0,1,right,J. Holiday 25' 3PT step back (12 PTS),[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,,,,,,Made,12.0,,,,,25.59,,,,,,,,
327,PT10M22.00S,2023-01-13T01:48:24.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629312,9.149145860709593,60.049019607843135,1610612748,49,48,2023-01-13T01:48:45Z,3240000,False,-50.0,34.0,1,left,MISS H. Highsmith 6' floating Shot - blocked,"[1629312, 1626171]",1610612748.0,MIA,floating,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,6.04,,,,,,,Portis,1626171.0
328,PT10M22.00S,2023-01-13T01:48:24.3Z,3,REGULAR,block,,[],1626171,,,1610612748,49,48,2023-01-13T01:48:26Z,3250000,False,,,0,,B. Portis BLOCK (1 BLK),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
