actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
529,PT00M29.50S,2022-03-12T03:20:44.6Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1629022,,,1610612759,64,74,2022-03-12T03:21:04Z,5180000,,,0,,MISS L. Walker IV Free Throw 2 of 2,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,Missed,,,,,,,,,,,,,,,,,
530,PT00M26.80S,2022-03-12T03:20:47.3Z,3,REGULAR,rebound,defensive,[],203497,,,1610612762,64,74,2022-03-12T03:21:04Z,5190000,,,0,,R. Gobert REBOUND (Off:1 Def:10),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,529.0,11.0,10.0,1.0,,,,,,,,,,,,,
531,PT00M12.60S,2022-03-12T03:21:17.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],200752,11.645860709592641,41.42156862745098,1610612762,64,74,2022-03-12T03:21:26Z,5200000,43.0,57.0,1,left,MISS R. Gay 7' driving Layup,[200752],1610612762.0,UTA,driving,,,Gay,R. Gay,,,,,,,7.13,Missed,,,,,,,,,,,,,,,,,
532,PT00M10.30S,2022-03-12T03:21:20.1Z,3,REGULAR,rebound,defensive,[],1629111,,,1610612759,64,74,2022-03-12T03:21:20Z,5210000,,,0,,J. Landale REBOUND (Off:0 Def:2),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,531.0,2.0,2.0,0.0,,,,,,,,,,,,,
533,PT00M00.00S,2022-03-12T03:21:32.9Z,3,REGULAR,3pt,Jump Shot,[],1629022,78.40013140604468,87.74509803921569,1610612759,64,74,2022-03-12T03:21:37Z,5220000,189.0,151.0,1,right,MISS L. Walker IV 24' pullup 3PT,[1629022],1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,,,24.14,Missed,,,,,,,,,,,,,,,,,
534,PT00M00.00S,2022-03-12T03:21:32.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,64,74,2022-03-12T03:21:37Z,5230000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,533.0,,,,,,,,,,,,,,,,
535,PT00M00.00S,2022-03-12T03:21:37.2Z,3,REGULAR,period,end,[],0,,,1610612759,64,74,2022-03-12T03:21:37Z,5240000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2022-03-12T03:23:40.2Z,4,REGULAR,substitution,out,['startperiod'],1629022,,,1610612759,64,74,2022-03-12T03:24:07Z,5250000,,,0,,SUB out: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT12M00.00S,2022-03-12T03:23:40.2Z,4,REGULAR,substitution,out,['startperiod'],1626196,,,1610612759,64,74,2022-03-12T03:24:07Z,5260000,,,0,,SUB out: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT12M00.00S,2022-03-12T03:23:40.2Z,4,REGULAR,substitution,out,['startperiod'],1628380,,,1610612759,64,74,2022-03-12T03:24:07Z,5270000,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT12M00.00S,2022-03-12T03:23:40.2Z,4,REGULAR,substitution,in,['startperiod'],1630170,,,1610612759,64,74,2022-03-12T03:24:07Z,5280000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT12M00.00S,2022-03-12T03:23:40.2Z,4,REGULAR,substitution,in,['startperiod'],1630580,,,1610612759,64,74,2022-03-12T03:24:07Z,5290000,,,0,,SUB in: J. Wieskamp,[1630580],1610612759.0,SAS,,,,Wieskamp,J. Wieskamp,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT12M00.00S,2022-03-12T03:23:40.2Z,4,REGULAR,substitution,in,['startperiod'],1627751,,,1610612759,64,74,2022-03-12T03:24:07Z,5300000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT12M00.00S,2022-03-12T03:24:12.7Z,4,REGULAR,period,start,[],0,,,1610612762,64,74,2022-03-12T03:24:12Z,5310000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT11M37.00S,2022-03-12T03:24:35.4Z,4,REGULAR,2pt,Jump Shot,[],203903,25.837713534822605,23.03921568627451,1610612762,64,76,2022-03-12T03:24:48Z,5320000,135.0,190.0,1,left,J. Clarkson 23' step back Jump Shot (12 PTS),[203903],1610612762.0,UTA,step back,,,Clarkson,J. Clarkson,,,,,,,23.33,Made,,,,,12.0,,,,,,,,,,,,
544,PT11M25.00S,2022-03-12T03:24:46.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,94.43166885676742,52.20588235294118,1610612759,66,76,2022-03-12T03:24:53Z,5330000,11.0,0.0,1,right,J. Poeltl cutting finger roll Layup (6 PTS) (D. Murray 3 AST),"[1627751, 1627749]",1610612759.0,SAS,cutting finger roll,,,Poeltl,J. Poeltl,,,,,,,1.1,Made,,,,,6.0,D. Murray,1627749.0,3.0,,,,,,,,,
546,PT11M16.00S,2022-03-12T03:24:55.5Z,4,REGULAR,3pt,Jump Shot,[],201144,20.45006570302234,7.8431372549019605,1610612762,66,76,2022-03-12T03:25:04Z,5350000,211.0,140.0,1,left,MISS M. Conley 25' pullup 3PT,[201144],1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,,,25.29,Missed,,,,,,,,,,,,,,,,,
547,PT11M14.00S,2022-03-12T03:25:00.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612762,66,76,2022-03-12T03:25:00Z,5360000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,546.0,,,,,,,,,,,,,,,,
548,PT11M14.00S,2022-03-12T03:25:02.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,66,76,2022-03-12T03:25:02Z,5370000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT10M58.00S,2022-03-12T03:25:33.7Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],200752,5.206964520367937,69.6078431372549,1610612762,66,76,2022-03-12T03:25:39Z,5380000,-98.0,-4.0,1,left,MISS R. Gay 9' pullup Shot,[200752],1610612762.0,UTA,pullup,,,Gay,R. Gay,,,,,,,9.81,Missed,,,,,,,,,,,,,,,,,
550,PT10M56.00S,2022-03-12T03:25:35.8Z,4,REGULAR,rebound,defensive,[],1629111,,,1610612759,66,76,2022-03-12T03:25:35Z,5390000,,,0,,J. Landale REBOUND (Off:0 Def:3),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,549.0,3.0,3.0,0.0,,,,,,,,,,,,,
551,PT10M50.00S,2022-03-12T03:25:42.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,88.12417871222075,43.627450980392155,1610612759,66,76,2022-03-12T03:25:49Z,5400000,-32.0,59.0,1,right,MISS D. Murray 6' floating Shot,[1627749],1610612759.0,SAS,floating,,,Murray,D. Murray,,,,,,,6.72,Missed,,,,,,,,,,,,,,,,,
552,PT10M45.00S,2022-03-12T03:25:47.1Z,4,REGULAR,rebound,defensive,[],203497,,,1610612762,66,76,2022-03-12T03:25:47Z,5410000,,,0,,R. Gobert REBOUND (Off:1 Def:11),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,551.0,12.0,11.0,1.0,,,,,,,,,,,,,
553,PT10M43.00S,2022-03-12T03:25:52.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,66,76,2022-03-12T03:25:52Z,5420000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT10M37.00S,2022-03-12T03:26:11.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201144,5.206964520367937,45.588235294117645,1610612762,66,76,2022-03-12T03:26:17Z,5430000,22.0,-4.0,1,left,MISS M. Conley driving finger roll Layup - blocked,"[201144, 1627751]",1610612762.0,UTA,driving finger roll,,,Conley,M. Conley,,,,,,,2.24,Missed,,,,,,,,,,,Poeltl,1627751.0,,,,,
555,PT10M37.00S,2022-03-12T03:26:11.8Z,4,REGULAR,block,,[],1627751,,,1610612762,66,76,2022-03-12T03:28:07Z,5440000,,,0,,J. Poeltl BLOCK (2 BLK),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT10M33.00S,2022-03-12T03:26:15.8Z,4,REGULAR,rebound,offensive,[],203903,,,1610612762,66,76,2022-03-12T03:26:17Z,5450000,,,0,,J. Clarkson REBOUND (Off:3 Def:4),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,554.0,7.0,4.0,3.0,,,,,,,,,,,,,
557,PT10M32.00S,2022-03-12T03:26:19.5Z,4,REGULAR,foul,personal,[],1629111,,,1610612762,66,76,2022-03-12T03:26:47Z,5460000,,,0,,J. Landale personal FOUL (4 PF),"[1629111, 203903]",1610612759.0,SAS,,,,Landale,J. Landale,,,,,2714.0,,,,,,,,,,,,,,,,4.0,0.0,Clarkson,203903.0,
559,PT10M32.00S,2022-03-12T03:26:34.1Z,4,REGULAR,substitution,out,[],1629111,,,1610612762,66,76,2022-03-12T03:26:47Z,5480000,,,0,,SUB out: J. Landale,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT10M32.00S,2022-03-12T03:26:34.1Z,4,REGULAR,substitution,in,[],1626196,,,1610612762,66,76,2022-03-12T03:26:47Z,5490000,,,0,,SUB in: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT10M22.00S,2022-03-12T03:26:57.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203903,19.136005256241788,49.754901960784316,1610612762,66,78,2022-03-12T03:27:02Z,5500000,1.0,127.0,1,left,J. Clarkson 12' floating Jump Shot (14 PTS),[203903],1610612762.0,UTA,floating,,,Clarkson,J. Clarkson,,,,,,,12.74,Made,,,,,14.0,,,,,,,,,,,,
562,PT10M15.00S,2022-03-12T03:27:04.0Z,4,REGULAR,3pt,Jump Shot,[],1630170,75.90341655716163,85.04901960784314,1610612759,66,78,2022-03-12T03:27:12Z,5510000,175.0,174.0,1,right,MISS D. Vassell 24' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,24.69,Missed,,,,,,,,,,,,,,,,,
563,PT10M07.00S,2022-03-12T03:27:12.2Z,4,REGULAR,rebound,offensive,[],1626196,,,1610612759,66,78,2022-03-12T03:27:12Z,5520000,,,0,,J. Richardson REBOUND (Off:1 Def:1),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,562.0,2.0,1.0,1.0,,,,,,,,,,,,,
564,PT10M06.00S,2022-03-12T03:27:12.8Z,4,REGULAR,turnover,bad pass,[],1626196,,,1610612759,66,78,2022-03-12T03:27:24Z,5530000,,,0,,J. Richardson bad pass TURNOVER (2 TO),"[1626196, 201144]",1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,2.0,,,,,,,,,,,Conley,201144.0,,,,,,,
565,PT10M06.00S,2022-03-12T03:27:12.8Z,4,REGULAR,steal,,[],201144,,,1610612762,66,78,2022-03-12T03:27:14Z,5540000,,,0,,M. Conley STEAL (5 STL),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT10M02.00S,2022-03-12T03:27:17.3Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",200752,23.078186596583443,10.294117647058822,1610612762,66,81,2022-03-12T03:27:27Z,5550000,199.0,164.0,1,left,R. Gay 25' 3PT  (6 PTS) (M. Conley 5 AST),"[200752, 201144]",1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,25.77,Made,,,,,6.0,M. Conley,201144.0,5.0,,,,,,,,,
609,PT10M00.00S,2022-03-12T03:28:39.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,66,81,2022-03-12T03:39:09Z,5565000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT10M00.00S,2022-03-12T03:30:02.6Z,4,REGULAR,substitution,out,[],1630580,,,1610612759,66,81,2022-03-12T03:30:12Z,5570000,,,0,,SUB out: J. Wieskamp,[1630580],1610612759.0,SAS,,,,Wieskamp,J. Wieskamp,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT10M00.00S,2022-03-12T03:30:02.6Z,4,REGULAR,substitution,in,[],1629640,,,1610612759,66,81,2022-03-12T03:30:12Z,5580000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT09M43.00S,2022-03-12T03:30:37.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,84.83902759526939,49.26470588235294,1610612759,68,81,2022-03-12T03:30:45Z,5590000,-4.0,90.0,1,right,J. Poeltl 9' floating Jump Shot (8 PTS) (J. Richardson 3 AST),"[1627751, 1626196]",1610612759.0,SAS,floating,,,Poeltl,J. Poeltl,,,,,,,9.01,Made,,,,,8.0,J. Richardson,1626196.0,3.0,,,,,,,,,
572,PT09M26.00S,2022-03-12T03:30:54.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203497,6.258212877792378,58.82352941176471,1610612762,68,81,2022-03-12T03:30:58Z,5610000,-44.0,6.0,1,left,MISS R. Gobert Layup,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,4.45,Missed,,,,,,,,,,,,,,,,,
573,PT09M24.00S,2022-03-12T03:30:56.4Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,68,81,2022-03-12T03:30:58Z,5620000,,,0,,K. Johnson REBOUND (Off:0 Def:5),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,572.0,5.0,5.0,0.0,,,,,,,,,,,,,
574,PT09M12.00S,2022-03-12T03:31:08.6Z,4,REGULAR,2pt,Jump Shot,[],1627751,94.30026281208936,29.901960784313726,1610612759,68,81,2022-03-12T03:31:13Z,5630000,-100.0,1.0,1,right,MISS J. Poeltl 10' Jump Shot,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,10.05,Missed,,,,,,,,,,,,,,,,,
575,PT09M09.00S,2022-03-12T03:31:11.6Z,4,REGULAR,rebound,defensive,[],1627863,,,1610612762,68,81,2022-03-12T03:31:13Z,5640000,,,0,,D. House Jr. REBOUND (Off:1 Def:4),[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,574.0,5.0,4.0,1.0,,,,,,,,,,,,,
576,PT09M03.00S,2022-03-12T03:31:22.3Z,4,REGULAR,foul,personal,['2freethrow'],203497,,,1610612762,68,81,2022-03-12T03:34:34Z,5650000,,,0,,R. Gobert flagrant-type-1 personal FOUL (3 PF) (Richardson 2 FT),"[203497, 1626196]",1610612762.0,UTA,flagrant-type-1,,,Gobert,R. Gobert,,,,,202007.0,,,,,,,,,,,,,,,,3.0,0.0,Richardson,1626196.0,
578,PT09M03.00S,2022-03-12T03:31:22.3Z,4,REGULAR,turnover,,[],203497,,,1610612762,68,81,2022-03-12T03:34:17Z,5670000,,,0,,R. Gobert TURNOVER (3 TO),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,202007.0,3.0,,,,,,,,,,,,,,,,,,,
579,PT09M03.00S,2022-03-12T03:32:09.6Z,4,REGULAR,instantreplay,request,[],0,,,1610612759,68,81,2022-03-12T03:34:03Z,5680000,,,0,,,[],,,overturned,,,,,,,,,2714.0,,,,,,,,,,,,,,,,,,,,Common Foul to Flagrant 1
580,PT09M03.00S,2022-03-12T03:34:34.7Z,4,REGULAR,freethrow,1 of 2,[],1626196,,,1610612759,69,81,2022-03-12T03:34:34Z,5690000,,,0,,J. Richardson flagrant Free Throw 1 of 2 (7 PTS),[1626196],1610612759.0,SAS,flagrant,,,Richardson,J. Richardson,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,
581,PT09M03.00S,2022-03-12T03:34:41.5Z,4,REGULAR,freethrow,2 of 2,[],1626196,,,1610612759,70,81,2022-03-12T03:34:41Z,5700000,,,0,,J. Richardson flagrant Free Throw 2 of 2 (8 PTS),[1626196],1610612759.0,SAS,flagrant,,,Richardson,J. Richardson,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,
582,PT08M53.00S,2022-03-12T03:35:05.7Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627751,91.80354796320631,49.26470588235294,1610612759,72,81,2022-03-12T03:35:11Z,5710000,-4.0,25.0,1,right,J. Poeltl Hook (10 PTS) (D. Murray 4 AST),"[1627751, 1627749]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,2.48,Made,,,,,10.0,D. Murray,1627749.0,4.0,,,,,,,,,
584,PT08M38.00S,2022-03-12T03:35:19.7Z,4,REGULAR,3pt,Jump Shot,[],1627863,7.30946123521682,2.450980392156863,1610612762,72,81,2022-03-12T03:35:25Z,5730000,238.0,16.0,1,left,MISS D. House Jr. 3PT,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,23.83,Missed,,,,,,,,,,,,,,,,,
585,PT08M34.00S,2022-03-12T03:35:23.7Z,4,REGULAR,rebound,offensive,[],203497,,,1610612762,72,81,2022-03-12T03:35:25Z,5740000,,,0,,R. Gobert REBOUND (Off:2 Def:11),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,584.0,13.0,11.0,2.0,,,,,,,,,,,,,
586,PT08M31.00S,2022-03-12T03:35:30.1Z,4,REGULAR,foul,personal,[],1627751,,,1610612762,72,81,2022-03-12T03:35:40Z,5750000,,,0,,J. Poeltl personal FOUL (3 PF),"[1627751, 203497]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,2714.0,,,,,,,,,,,,,,,,3.0,0.0,Gobert,203497.0,
588,PT08M25.00S,2022-03-12T03:35:51.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203903,29.122864651773984,75.24509803921569,1610612762,72,81,2022-03-12T03:35:58Z,5770000,-126.0,221.0,1,left,MISS J. Clarkson 25' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,25.48,Missed,,,,,,,,,,,,,,,,,
589,PT08M22.00S,2022-03-12T03:35:54.8Z,4,REGULAR,rebound,defensive,[],1630170,,,1610612759,72,81,2022-03-12T03:35:58Z,5780000,,,0,,D. Vassell REBOUND (Off:0 Def:7),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,588.0,7.0,7.0,0.0,,,,,,,,,,,,,
590,PT08M15.00S,2022-03-12T03:36:05.0Z,4,REGULAR,foul,personal,['2freethrow'],201144,,,1610612759,72,81,2022-03-12T03:36:14Z,5790000,,,0,,M. Conley shooting personal FOUL (3 PF) (Murray 2 FT),"[201144, 1627749]",1610612762.0,UTA,shooting,,,Conley,M. Conley,,,,,2714.0,,,,,,,,,,,,,,,,3.0,0.0,Murray,1627749.0,
592,PT08M15.00S,2022-03-12T03:36:33.3Z,4,REGULAR,freethrow,1 of 2,[],1627749,,,1610612759,73,81,2022-03-12T03:36:33Z,5810000,,,0,,D. Murray Free Throw 1 of 2 (13 PTS),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,
593,PT08M15.00S,2022-03-12T03:36:35.3Z,4,REGULAR,substitution,out,[],200752,,,1610612759,73,81,2022-03-12T03:36:55Z,5820000,,,0,,SUB out: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT08M15.00S,2022-03-12T03:36:35.3Z,4,REGULAR,substitution,out,[],201144,,,1610612759,73,81,2022-03-12T03:36:55Z,5830000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT08M15.00S,2022-03-12T03:36:35.3Z,4,REGULAR,substitution,out,[],1627863,,,1610612759,73,81,2022-03-12T03:36:55Z,5840000,,,0,,SUB out: D. House Jr.,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT08M15.00S,2022-03-12T03:36:35.3Z,4,REGULAR,substitution,out,[],203497,,,1610612759,73,81,2022-03-12T03:36:55Z,5850000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT08M15.00S,2022-03-12T03:36:35.3Z,4,REGULAR,substitution,in,[],202355,,,1610612759,73,81,2022-03-12T03:36:55Z,5860000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT08M15.00S,2022-03-12T03:36:35.3Z,4,REGULAR,substitution,in,[],1628378,,,1610612759,73,81,2022-03-12T03:36:55Z,5870000,,,0,,SUB in: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT08M15.00S,2022-03-12T03:36:35.3Z,4,REGULAR,substitution,in,[],1626220,,,1610612759,73,81,2022-03-12T03:36:55Z,5880000,,,0,,SUB in: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT08M15.00S,2022-03-12T03:36:35.3Z,4,REGULAR,substitution,in,[],1630235,,,1610612759,73,81,2022-03-12T03:36:55Z,5890000,,,0,,SUB in: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT08M15.00S,2022-03-12T03:37:01.2Z,4,REGULAR,freethrow,2 of 2,[],1627749,,,1610612759,74,81,2022-03-12T03:37:01Z,5900000,,,0,,D. Murray Free Throw 2 of 2 (14 PTS),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,
602,PT08M02.00S,2022-03-12T03:37:25.1Z,4,REGULAR,foul,personal,['2freethrow'],1630170,,,1610612762,74,81,2022-03-12T03:37:42Z,5910000,,,0,,D. Vassell shooting personal FOUL (2 PF) (Clarkson 2 FT),"[1630170, 203903]",1610612759.0,SAS,shooting,,,Vassell,D. Vassell,,,,,204058.0,,,,,,,,,,,,,,,,2.0,0.0,Clarkson,203903.0,
604,PT08M02.00S,2022-03-12T03:37:47.0Z,4,REGULAR,freethrow,1 of 2,[],203903,,,1610612762,74,82,2022-03-12T03:38:02Z,5930000,,,0,,J. Clarkson Free Throw 1 of 2 (15 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,
605,PT08M02.00S,2022-03-12T03:37:47.0Z,4,REGULAR,freethrow,2 of 2,[],203903,,,1610612762,74,82,2022-03-12T03:38:02Z,5940000,,,0,,MISS J. Clarkson Free Throw 2 of 2,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,Missed,,,,,,,,,,,,,,,,,
606,PT07M58.00S,2022-03-12T03:37:51.0Z,4,REGULAR,rebound,defensive,[],1627749,,,1610612759,74,82,2022-03-12T03:38:02Z,5950000,,,0,,D. Murray REBOUND (Off:0 Def:8),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,605.0,8.0,8.0,0.0,,,,,,,,,,,,,
607,PT07M52.00S,2022-03-12T03:38:06.0Z,4,REGULAR,2pt,Jump Shot,[],1627749,88.78120893561103,31.127450980392158,1610612759,76,82,2022-03-12T03:38:34Z,5960000,-94.0,53.0,1,right,D. Murray 10' pullup Jump Shot (16 PTS),[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,,,10.83,Made,,,,,16.0,,,,,,,,,,,,
608,PT07M52.00S,2022-03-12T03:38:14.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,76,82,2022-03-12T03:38:14Z,5970000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT07M52.00S,2022-03-12T03:40:42.1Z,4,REGULAR,substitution,out,[],1630170,,,1610612762,76,82,2022-03-12T03:40:54Z,5980000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT07M52.00S,2022-03-12T03:40:42.1Z,4,REGULAR,substitution,in,[],1629022,,,1610612762,76,82,2022-03-12T03:40:54Z,5990000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT07M29.00S,2022-03-12T03:41:36.5Z,4,REGULAR,turnover,out-of-bounds,[],202355,,,1610612762,76,82,2022-03-12T03:41:47Z,6000000,,,0,,H. Whiteside lost ball out-of-bounds TURNOVER (2 TO),[202355],1610612762.0,UTA,lost ball,,,Whiteside,H. Whiteside,,,,,202007.0,2.0,,,,,,,,,,,,,,,,,,,
613,PT07M19.00S,2022-03-12T03:41:53.2Z,4,REGULAR,foul,personal,['2freethrow'],202355,,,1610612759,76,82,2022-03-12T03:42:02Z,6010000,,,0,,H. Whiteside shooting personal FOUL (3 PF) (Poeltl 2 FT),"[202355, 1627751]",1610612762.0,UTA,shooting,,,Whiteside,H. Whiteside,,,,,204058.0,,,,,,,,,,,,,,,,3.0,0.0,Poeltl,1627751.0,
615,PT07M19.00S,2022-03-12T03:42:21.7Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1627751,,,1610612759,77,82,2022-03-12T03:43:37Z,6030000,,,0,,J. Poeltl Free Throw 1 of 2 (11 PTS),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,
617,PT07M19.00S,2022-03-12T03:42:21.7Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1627751,,,1610612759,77,82,2022-03-12T03:43:37Z,6050000,,,0,,MISS J. Poeltl Free Throw 2 of 2,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,Missed,,,,,,,,,,,,,,,,,
