actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
362,PT11M06.00S,2022-04-10T01:55:09.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,6.1268068331143235,51.71568627450981,1610612759,44,56,2022-04-10T01:56:03Z,3590000,-9.0,5.0,1,left,MISS T. Jones driving Layup,[1630200],1610612759.0,SAS,driving,,,Jones,T. Jones,,,,,1.0,Missed,,,,,,,,,,,,,,,,,,,
363,PT11M04.00S,2022-04-10T01:55:11.2Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,44,56,2022-04-10T01:55:20Z,3600000,,,0,,D. Green REBOUND (Off:0 Def:8),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,362.0,8.0,8.0,0.0,,,,,,,,,,,,,,,
364,PT10M56.00S,2022-04-10T01:55:19.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,93.24901445466492,45.83333333333333,1610612744,44,56,2022-04-10T01:55:25Z,3610000,-21.0,11.0,1,right,MISS J. Poole driving Layup,[1629673],1610612744.0,GSW,driving,,,Poole,J. Poole,,,,,2.35,Missed,,,,,,,,,,,,,,,,,,,
365,PT10M56.00S,2022-04-10T01:55:19.1Z,3,REGULAR,rebound,offensive,[],1626172,,,1610612744,44,56,2022-04-10T01:55:25Z,3620000,,,0,,K. Looney REBOUND (Off:3 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,364.0,4.0,1.0,3.0,,,,,,,,,,,,,,,
366,PT10M53.00S,2022-04-10T01:55:22.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626172,94.40999984741211,50.0,1610612744,44,56,2022-04-10T01:55:22Z,3630000,0.0,0.0,1,right,MISS K. Looney tip Layup,[1626172],1610612744.0,GSW,tip,,,Looney,K. Looney,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
367,PT10M52.00S,2022-04-10T01:55:23.8Z,3,REGULAR,rebound,defensive,[],1629719,,,1610612759,44,56,2022-04-10T01:55:23Z,3640000,,,0,,D. Cacok REBOUND (Off:1 Def:1),[1629719],1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,366.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
368,PT10M50.00S,2022-04-10T01:55:25.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630200,13.354139290407357,52.94117647058824,1610612759,44,56,2022-04-10T01:55:35Z,3650000,-15.0,73.0,1,left,MISS T. Jones 7' driving floating Shot,[1630200],1610612759.0,SAS,driving floating,,,Jones,T. Jones,,,,,7.45,Missed,,,,,,,,,,,,,,,,,,,
369,PT10M46.00S,2022-04-10T01:55:29.9Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,44,56,2022-04-10T01:55:35Z,3660000,,,0,,D. Green REBOUND (Off:0 Def:9),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,368.0,9.0,9.0,0.0,,,,,,,,,,,,,,,
370,PT10M43.00S,2022-04-10T01:55:34.0Z,3,REGULAR,foul,personal,['2freethrow'],1629111,,,1610612744,44,56,2022-04-10T01:55:42Z,3670000,,,0,,J. Landale shooting personal FOUL (2 PF) (Wiggins 2 FT),"[1629111, 203952]",1610612759.0,SAS,shooting,,,Landale,J. Landale,,,,,,,,,,,,1148.0,,,,,,,2.0,0.0,Wiggins,203952.0,,,
372,PT10M43.00S,2022-04-10T01:56:01.2Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],203952,,,1610612744,44,57,2022-04-10T01:56:01Z,3690000,,,0,,A. Wiggins Free Throw 1 of 2 (7 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
373,PT10M43.00S,2022-04-10T01:56:17.7Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],203952,,,1610612744,44,57,2022-04-10T01:56:17Z,3700000,,,0,,MISS A. Wiggins Free Throw 2 of 2,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,Missed,,,,,,,,,,,,,,,,,,,
374,PT10M38.00S,2022-04-10T01:56:20.6Z,3,REGULAR,rebound,defensive,[],1629719,,,1610612759,44,57,2022-04-10T01:56:20Z,3710000,,,0,,D. Cacok REBOUND (Off:1 Def:2),[1629719],1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,373.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
375,PT10M34.00S,2022-04-10T01:56:24.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630580,24.129434954007884,89.95098039215686,1610612759,44,57,2022-04-10T01:58:52Z,3720000,-200.0,174.0,1,left,MISS J. Wieskamp 26' running 3PT,[1630580],1610612759.0,SAS,running,,,Wieskamp,J. Wieskamp,,,,,26.51,Missed,,,,,,,,,,,,,,,,,,,
376,PT10M30.00S,2022-04-10T01:56:28.3Z,3,REGULAR,rebound,defensive,[],203952,,,1610612744,44,57,2022-04-10T01:56:30Z,3730000,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,375.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
377,PT10M21.00S,2022-04-10T01:56:38.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,92.46057818659659,51.470588235294116,1610612744,44,59,2022-04-10T01:56:45Z,3740000,7.0,18.0,1,right,J. Poole cutting Layup (2 PTS) (D. Green 4 AST),"[1629673, 203110]",1610612744.0,GSW,cutting,,,Poole,J. Poole,,,,,1.98,Made,,,,,2.0,,D. Green,203110.0,4.0,,,,,,,,,,
379,PT10M13.00S,2022-04-10T01:56:48.2Z,3,REGULAR,3pt,Jump Shot,[],1629022,29.517082785808146,75.98039215686273,1610612759,44,59,2022-04-10T02:00:42Z,3760000,-130.0,225.0,1,left,MISS L. Walker IV 25' step back 3PT,[1629022],1610612759.0,SAS,step back,,,Walker IV,L. Walker IV,,,,,25.98,Missed,,,,,,,,,,,,,,,,,,,
380,PT10M10.00S,2022-04-10T01:56:51.2Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,44,59,2022-04-10T02:00:42Z,3770000,,,0,,D. Green REBOUND (Off:0 Def:10),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,379.0,10.0,10.0,0.0,,,,,,,,,,,,,,,
381,PT10M06.00S,2022-04-10T01:56:55.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,44,59,2022-04-10T01:56:55Z,3780000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT10M04.00S,2022-04-10T01:57:17.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,44,59,2022-04-10T01:57:17Z,3790000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT09M53.00S,2022-04-10T01:57:42.1Z,3,REGULAR,foul,offensive,[],1629673,,,1610612744,44,59,2022-04-10T01:57:59Z,3800000,,,0,,J. Poole offensive FOUL (3 PF),"[1629673, 1630200]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,1148.0,,,,,,,3.0,0.0,Jones,1630200.0,,,
385,PT09M53.00S,2022-04-10T01:57:42.1Z,3,REGULAR,turnover,offensive foul,[],1629673,,,1610612744,44,59,2022-04-10T01:57:42Z,3820000,,,0,,J. Poole offensive foul TURNOVER (2 TO),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,1148.0,,,,2.0,,,,,,,,,
386,PT09M29.00S,2022-04-10T01:58:17.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630200,6.258212877792378,48.28431372549019,1610612759,46,59,2022-04-10T01:58:23Z,3830000,9.0,6.0,1,left,T. Jones driving reverse Layup (6 PTS) (J. Landale 1 AST),"[1630200, 1629111]",1610612759.0,SAS,driving reverse,,,Jones,T. Jones,,,,,1.07,Made,,,,,6.0,,J. Landale,1629111.0,1.0,,,,,,,,,,
388,PT09M18.00S,2022-04-10T01:58:30.8Z,3,REGULAR,foul,personal,[],1630200,,,1610612744,46,59,2022-04-10T01:59:02Z,3850000,,,0,,T. Jones personal FOUL (2 PF),"[1630200, 1629673]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,1627529.0,,,,,,,2.0,0.0,Poole,1629673.0,,,
391,PT09M13.00S,2022-04-10T01:58:51.1Z,3,REGULAR,3pt,Jump Shot,[],1629673,67.36202365308804,72.54901960784314,1610612744,46,62,2022-04-10T01:59:16Z,3880000,113.0,254.0,1,right,J. Poole 27' 3PT  (5 PTS) (D. Green 5 AST),"[1629673, 203110]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,27.82,Made,,,,,5.0,,D. Green,203110.0,5.0,,,,,,,,,,
393,PT09M13.00S,2022-04-10T01:58:59.7Z,3,REGULAR,foul,personal,['1freethrow'],1629022,,,1610612744,46,62,2022-04-10T01:59:06Z,3900000,,,0,,L. Walker IV shooting personal FOUL (1 PF) (Poole 1 FT),"[1629022, 1629673]",1610612759.0,SAS,shooting,,,Walker IV,L. Walker IV,,,,,,,,,,,,1627529.0,,,,,,,1.0,0.0,Poole,1629673.0,,,
395,PT09M13.00S,2022-04-10T01:59:16.9Z,3,REGULAR,freethrow,1 of 1,[],1629673,,,1610612744,46,63,2022-04-10T01:59:16Z,3920000,,,0,,J. Poole Free Throw 1 of 1 (6 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
396,PT08M58.00S,2022-04-10T01:59:31.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629022,6.389618922470433,47.794117647058826,1610612759,48,63,2022-04-10T01:59:36Z,3930000,11.0,8.0,1,left,L. Walker IV driving Layup (15 PTS),[1629022],1610612759.0,SAS,driving,,,Walker IV,L. Walker IV,,,,,1.34,Made,,,,,15.0,,,,,,,,,,,,,,
397,PT08M36.00S,2022-04-10T01:59:55.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627814,84.44480946123521,52.20588235294118,1610612744,48,63,2022-04-10T02:00:02Z,3940000,11.0,94.0,1,right,MISS D. Lee 9' driving floating Shot,[1627814],1610612744.0,GSW,driving floating,,,Lee,D. Lee,,,,,9.43,Missed,,,,,,,,,,,,,,,,,,,
398,PT08M33.00S,2022-04-10T01:59:57.3Z,3,REGULAR,rebound,defensive,[],1629022,,,1610612759,48,63,2022-04-10T01:59:57Z,3950000,,,0,,L. Walker IV REBOUND (Off:0 Def:3),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,397.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
399,PT08M27.00S,2022-04-10T02:00:03.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629022,31.750985545335087,35.78431372549019,1610612759,51,63,2022-04-10T02:04:50Z,3960000,71.0,246.0,1,left,L. Walker IV 25' 3PT step back (18 PTS),[1629022],1610612759.0,SAS,step back,,,Walker IV,L. Walker IV,,,,,25.61,Made,,,,,18.0,,,,,,,,,,,,,,
400,PT08M07.00S,2022-04-10T02:00:23.4Z,3,REGULAR,2pt,Jump Shot,[],203952,81.2910643889619,23.774509803921568,1610612744,51,65,2022-04-10T02:00:29Z,3970000,-131.0,123.0,1,right,A. Wiggins 18' Jump Shot (9 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,18.0,Made,,,,,9.0,,,,,,,,,,,,,,
401,PT07M55.00S,2022-04-10T02:00:35.5Z,3,REGULAR,turnover,bad pass,[],1630200,,,1610612759,51,65,2022-04-10T02:00:40Z,3980000,,,0,,T. Jones bad pass TURNOVER (2 TO),"[1630200, 1626172]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,2.0,Looney,1626172.0,,,,,,,
402,PT07M55.00S,2022-04-10T02:00:35.5Z,3,REGULAR,steal,,[],1626172,,,1610612744,51,65,2022-04-10T02:00:37Z,3990000,,,0,,K. Looney STEAL (2 STL),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT07M50.00S,2022-04-10T02:00:44.7Z,3,REGULAR,foul,offensive,[],203110,,,1610612744,51,65,2022-04-10T02:00:54Z,4000000,,,0,,D. Green offensive FOUL (3 PF),"[203110, 1630200]",1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,1627529.0,,,,,,,3.0,0.0,Jones,1630200.0,,,
405,PT07M50.00S,2022-04-10T02:00:44.7Z,3,REGULAR,turnover,offensive foul,[],203110,,,1610612744,51,65,2022-04-10T02:00:44Z,4020000,,,0,,D. Green offensive foul TURNOVER (3 TO),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,1627529.0,,,,3.0,,,,,,,,,
406,PT07M36.00S,2022-04-10T02:01:08.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629022,30.042706964520367,25.0,1610612759,51,65,2022-04-10T02:01:14Z,4030000,125.0,230.0,1,left,MISS L. Walker IV 26' 3PT,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,26.17,Missed,,,,,,,,,,,,,,,,,,,
407,PT07M32.00S,2022-04-10T02:01:12.5Z,3,REGULAR,rebound,defensive,[],1629673,,,1610612744,51,65,2022-04-10T02:01:14Z,4040000,,,0,,J. Poole REBOUND (Off:1 Def:1),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,406.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
408,PT07M25.00S,2022-04-10T02:01:19.7Z,3,REGULAR,3pt,Jump Shot,[],1629673,67.7562417871222,72.30392156862744,1610612744,51,65,2022-04-10T02:06:42Z,4050000,112.0,251.0,1,right,MISS J. Poole 27' pullup 3PT,[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,27.43,Missed,,,,,,,,,,,,,,,,,,,
409,PT07M22.00S,2022-04-10T02:01:22.7Z,3,REGULAR,rebound,defensive,[],1629111,,,1610612759,51,65,2022-04-10T02:01:28Z,4060000,,,0,,J. Landale REBOUND (Off:3 Def:4),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,408.0,7.0,4.0,3.0,,,,,,,,,,,,,,,
410,PT07M19.00S,2022-04-10T02:01:25.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630200,6.652431011826544,53.431372549019606,1610612759,51,65,2022-04-10T02:07:42Z,4070000,-17.0,10.0,1,left,MISS T. Jones running Layup,[1630200],1610612759.0,SAS,running,,,Jones,T. Jones,,,,,1.99,Missed,,,,,,,,,,,,,,,,,,,
411,PT07M17.00S,2022-04-10T02:01:27.8Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,51,65,2022-04-10T02:01:32Z,4080000,,,0,,K. Looney REBOUND (Off:3 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,410.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
412,PT07M14.00S,2022-04-10T02:01:31.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627814,92.32917214191852,96.32352941176471,1610612744,51,65,2022-04-10T02:08:09Z,4090000,232.0,20.0,1,right,MISS D. Lee running 3PT,[1627814],1610612744.0,GSW,running,,,Lee,D. Lee,,,,,23.24,Missed,,,,,,,,,,,,,,,,,,,
413,PT07M09.00S,2022-04-10T02:01:36.4Z,3,REGULAR,rebound,defensive,[],1629022,,,1610612759,51,65,2022-04-10T02:01:37Z,4100000,,,0,,L. Walker IV REBOUND (Off:0 Def:4),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,412.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
414,PT07M06.00S,2022-04-10T02:01:38.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629111,27.283180026281208,15.931372549019606,1610612759,51,65,2022-04-10T02:08:40Z,4110000,170.0,204.0,1,left,MISS J. Landale 26' running pullup 3PT,[1629111],1610612759.0,SAS,running pullup,,,Landale,J. Landale,,,,,26.57,Missed,,,,,,,,,,,,,,,,,,,
415,PT07M02.00S,2022-04-10T02:01:42.4Z,3,REGULAR,rebound,defensive,[],1627814,,,1610612744,51,65,2022-04-10T02:01:45Z,4120000,,,0,,D. Lee REBOUND (Off:1 Def:3),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,414.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
416,PT06M57.00S,2022-04-10T02:01:52.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,51,65,2022-04-10T02:01:52Z,4130000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT06M57.00S,2022-04-10T02:04:36.8Z,3,REGULAR,substitution,out,[],1630200,,,1610612744,51,65,2022-04-10T02:04:50Z,4140000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT06M57.00S,2022-04-10T02:04:36.8Z,3,REGULAR,substitution,out,[],1630580,,,1610612744,51,65,2022-04-10T02:04:50Z,4150000,,,0,,SUB out: J. Wieskamp,[1630580],1610612759.0,SAS,,,,Wieskamp,J. Wieskamp,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT06M57.00S,2022-04-10T02:04:36.8Z,3,REGULAR,substitution,in,[],1630563,,,1610612744,51,65,2022-04-10T02:04:50Z,4160000,,,0,,SUB in: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT06M57.00S,2022-04-10T02:04:36.8Z,3,REGULAR,substitution,in,[],1626196,,,1610612744,51,65,2022-04-10T02:04:50Z,4170000,,,0,,SUB in: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT06M44.00S,2022-04-10T02:04:57.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203110,92.72339027595268,51.71568627450981,1610612744,51,67,2022-04-10T02:09:21Z,4190000,9.0,16.0,1,right,D. Green driving Layup (10 PTS) (D. Lee 1 AST),"[203110, 1627814]",1610612744.0,GSW,driving,,,Green,D. Green,,,,,1.81,Made,,,,,10.0,,D. Lee,1627814.0,1.0,,,,,,,,,,
424,PT06M26.00S,2022-04-10T02:05:13.6Z,3,REGULAR,2pt,Jump Shot,[],1629022,18.873193166885677,23.52941176470588,1610612759,53,67,2022-04-10T02:09:42Z,4210000,132.0,125.0,1,left,L. Walker IV 18' pullup Jump Shot (20 PTS),[1629022],1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,18.2,Made,,,,,20.0,,,,,,,,,,,,,,
425,PT06M14.00S,2022-04-10T02:05:29.0Z,3,REGULAR,3pt,Jump Shot,[],1629673,67.36202365308804,65.19607843137256,1610612744,53,67,2022-04-10T02:10:55Z,4220000,76.0,254.0,1,right,MISS J. Poole 26' pullup 3PT,[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,26.54,Missed,,,,,,,,,,,,,,,,,,,
426,PT06M11.00S,2022-04-10T02:05:32.0Z,3,REGULAR,rebound,offensive,[],1629673,,,1610612744,53,67,2022-04-10T02:21:40Z,4230000,,,0,,J. Poole REBOUND (Off:2 Def:1),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,425.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
427,PT06M04.00S,2022-04-10T02:05:37.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203952,69.07030223390277,73.77450980392157,1610612744,53,70,2022-04-10T02:05:44Z,4240000,119.0,238.0,1,right,A. Wiggins 26' 3PT  (12 PTS) (D. Green 6 AST),"[203952, 203110]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,26.62,Made,,,,,12.0,,D. Green,203110.0,6.0,,,,,,,,,,
429,PT05M48.00S,2022-04-10T02:05:52.5Z,3,REGULAR,2pt,Jump Shot,[],1629022,6.652431011826544,71.32352941176471,1610612759,55,70,2022-04-10T02:05:58Z,4260000,-107.0,10.0,1,left,L. Walker IV 10' driving floating Jump Shot (22 PTS) (J. Landale 2 AST),"[1629022, 1629111]",1610612759.0,SAS,driving floating,,,Walker IV,L. Walker IV,,,,,10.71,Made,,,,,22.0,,J. Landale,1629111.0,2.0,,,,,,,,,,
431,PT05M30.00S,2022-04-10T02:06:10.1Z,3,REGULAR,3pt,Jump Shot,[],203952,74.58935611038108,89.4607843137255,1610612744,55,70,2022-04-10T02:06:15Z,4280000,197.0,186.0,1,right,MISS A. Wiggins 27' pullup 3PT,[203952],1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,27.14,Missed,,,,,,,,,,,,,,,,,,,
432,PT05M26.00S,2022-04-10T02:06:14.1Z,3,REGULAR,rebound,defensive,[],1629111,,,1610612759,55,70,2022-04-10T02:06:15Z,4290000,,,0,,J. Landale REBOUND (Off:3 Def:5),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,431.0,8.0,5.0,3.0,,,,,,,,,,,,,,,
433,PT05M18.00S,2022-04-10T02:06:22.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629719,13.222733245729303,50.245098039215684,1610612759,55,70,2022-04-10T02:12:36Z,4300000,-1.0,72.0,1,left,MISS D. Cacok 7' driving Hook,[1629719],1610612759.0,SAS,driving,,,Cacok,D. Cacok,,,,,7.18,Missed,,,,,,,,,,,,,,,,,,,
434,PT05M17.00S,2022-04-10T02:06:23.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612744,55,70,2022-04-10T02:06:45Z,4310000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,433.0,,,,,,,,,,,,,,,,,,
435,PT05M17.00S,2022-04-10T02:06:29.9Z,3,REGULAR,foul,personal,[],1629111,,,1610612744,55,70,2022-04-10T02:06:49Z,4320000,,,0,,J. Landale loose ball personal FOUL (3 PF),"[1629111, 203952]",1610612759.0,SAS,loose ball,,,Landale,J. Landale,,,,,,,,,,,,1155.0,,,,,,,3.0,0.0,Wiggins,203952.0,,,
437,PT05M17.00S,2022-04-10T02:06:39.1Z,3,REGULAR,substitution,out,[],1626172,,,1610612744,55,70,2022-04-10T02:06:42Z,4340000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT05M17.00S,2022-04-10T02:06:39.1Z,3,REGULAR,substitution,in,[],203490,,,1610612744,55,70,2022-04-10T02:06:42Z,4350000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT05M17.00S,2022-04-10T02:06:39.1Z,3,REGULAR,substitution,out,[],203952,,,1610612744,55,70,2022-04-10T02:07:21Z,4355000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT05M17.00S,2022-04-10T02:06:39.1Z,3,REGULAR,substitution,in,[],1627780,,,1610612744,55,70,2022-04-10T02:07:21Z,4357500,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT05M07.00S,2022-04-10T02:06:54.9Z,3,REGULAR,3pt,Jump Shot,[],1627780,92.06636005256242,96.81372549019608,1610612744,55,70,2022-04-10T02:07:03Z,4360000,234.0,22.0,1,right,MISS G. Payton II 3PT,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,23.51,Missed,,,,,,,,,,,,,,,,,,,
440,PT05M01.00S,2022-04-10T02:07:00.9Z,3,REGULAR,rebound,defensive,[],1629111,,,1610612759,55,70,2022-04-10T02:07:03Z,4370000,,,0,,J. Landale REBOUND (Off:3 Def:6),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,439.0,9.0,6.0,3.0,,,,,,,,,,,,,,,
441,PT04M47.00S,2022-04-10T02:07:15.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629022,8.360709592641262,53.18627450980392,1610612759,57,70,2022-04-10T02:13:41Z,4380000,-16.0,26.0,1,left,L. Walker IV driving finger roll Layup (24 PTS),[1629022],1610612759.0,SAS,driving finger roll,,,Walker IV,L. Walker IV,,,,,3.06,Made,,,,,24.0,,,,,,,,,,,,,,
444,PT04M39.00S,2022-04-10T02:07:25.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626196,,,1610612744,57,70,2022-04-10T02:07:45Z,4390000,,,0,,J. Richardson personal FOUL (2 PF) (Poole 2 FT),"[1626196, 1629673]",1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,1627529.0,,,,,,,2.0,0.0,Poole,1629673.0,,,
446,PT04M39.00S,2022-04-10T02:07:33.0Z,3,REGULAR,substitution,out,[],1629111,,,1610612744,57,70,2022-04-10T02:07:37Z,4410000,,,0,,SUB out: J. Landale,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT04M39.00S,2022-04-10T02:07:33.0Z,3,REGULAR,substitution,in,[],1628380,,,1610612744,57,70,2022-04-10T02:07:37Z,4420000,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT04M39.00S,2022-04-10T02:08:05.6Z,3,REGULAR,freethrow,1 of 2,[],1629673,,,1610612744,57,71,2022-04-10T02:08:05Z,4430000,,,0,,J. Poole Free Throw 1 of 2 (7 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
449,PT04M39.00S,2022-04-10T02:08:17.0Z,3,REGULAR,substitution,out,[],1629719,,,1610612744,57,71,2022-04-10T02:08:19Z,4440000,,,0,,SUB out: D. Cacok,[1629719],1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT04M39.00S,2022-04-10T02:08:17.0Z,3,REGULAR,substitution,in,[],1628966,,,1610612744,57,71,2022-04-10T02:08:19Z,4450000,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT04M39.00S,2022-04-10T02:08:30.0Z,3,REGULAR,freethrow,2 of 2,[],1629673,,,1610612744,57,72,2022-04-10T02:08:30Z,4460000,,,0,,J. Poole Free Throw 2 of 2 (8 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
