actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
270,PT05M43.00S,2021-11-13T02:21:12.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627827,13.748357424441524,54.65686274509803,1610612742,41,46,2021-11-13T02:21:26Z,2680000,-23.0,77.0,1,left,MISS D. Finney-Smith 8' floating Shot,[1627827],1610612742.0,DAL,floating,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,Missed,,8.02,,,,,,,,,,,,
271,PT05M41.00S,2021-11-13T02:21:14.0Z,2,REGULAR,rebound,offensive,[],1627827,,,1610612742,41,46,2021-11-13T03:25:30Z,2690000,,,0,,D. Finney-Smith REBOUND (Off:1 Def:3),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,270.0,4.0,3.0,1.0,,,,,,,,
272,PT05M41.00S,2021-11-13T02:21:27.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,41,46,2021-11-13T02:21:27Z,2700000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT05M34.00S,2021-11-13T02:21:40.0Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629029,27.020367936925098,51.470588235294116,1610612742,41,48,2021-11-13T02:22:08Z,2710000,-7.0,201.0,1,left,L. Doncic 20' driving floating bank Jump Shot (12 PTS) (D. Powell 1 AST),"[1629029, 203939]",1610612742.0,DAL,driving floating bank,,,Doncic,L. Doncic,,,,,,,,,,Made,12.0,20.16,,,,,D. Powell,203939.0,1.0,,,,,
274,PT05M32.00S,2021-11-13T02:21:48.4Z,2,REGULAR,timeout,full,['team'],0,,,1610612759,41,48,2021-11-13T02:21:48Z,2720000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT05M32.00S,2021-11-13T02:24:01.3Z,2,REGULAR,substitution,out,[],201152,,,1610612759,41,48,2021-11-13T02:24:14Z,2730000,,,0,,SUB out: T. Young,[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
277,PT05M32.00S,2021-11-13T02:24:01.3Z,2,REGULAR,substitution,in,[],1629234,,,1610612759,41,48,2021-11-13T02:24:14Z,2740000,,,0,,SUB in: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,
278,PT05M17.00S,2021-11-13T02:24:53.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203939,,,1610612759,41,48,2021-11-13T02:25:07Z,2750000,,,0,,D. Powell shooting personal FOUL (2 PF) (Walker IV 2 FT),"[203939, 1629022]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,1155.0,2.0,0.0,Walker IV,1629022.0,,,,,,,,,,,,,,,
280,PT05M17.00S,2021-11-13T02:25:27.6Z,2,REGULAR,freethrow,1 of 2,[],1629022,,,1610612759,42,48,2021-11-13T02:25:27Z,2770000,,,0,,L. Walker IV Free Throw 1 of 2 (4 PTS),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
281,PT05M17.00S,2021-11-13T02:25:29.0Z,2,REGULAR,substitution,out,[],203939,,,1610612759,42,48,2021-11-13T02:25:31Z,2780000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,
282,PT05M17.00S,2021-11-13T02:25:29.0Z,2,REGULAR,substitution,in,[],204001,,,1610612759,42,48,2021-11-13T02:25:31Z,2790000,,,0,,SUB in: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,
283,PT05M17.00S,2021-11-13T02:25:42.8Z,2,REGULAR,freethrow,2 of 2,[],1629022,,,1610612759,43,48,2021-11-13T02:25:42Z,2800000,,,0,,L. Walker IV Free Throw 2 of 2 (5 PTS),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
284,PT05M00.00S,2021-11-13T02:25:59.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],204001,7.966491458607096,49.50980392156863,1610612742,43,50,2021-11-13T02:26:04Z,2810000,2.0,22.0,1,left,K. Porzingis driving DUNK (11 PTS) (L. Doncic 6 AST),"[204001, 1629029]",1610612742.0,DAL,driving,,,Porzingis,K. Porzingis,,,,,,,,,,Made,11.0,2.25,,,,,L. Doncic,1629029.0,6.0,,,,,
286,PT04M47.00S,2021-11-13T02:26:14.4Z,2,REGULAR,2pt,Jump Shot,[],1630170,91.40932982917214,74.26470588235294,1610612759,43,50,2021-11-13T02:26:43Z,2830000,121.0,28.0,1,right,MISS D. Vassell 12' Jump Shot,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,Missed,,12.46,,,,,,,,,,,,
287,PT04M47.00S,2021-11-13T02:26:14.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,43,50,2021-11-13T02:26:43Z,2840000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,286.0,,,,,,,,,,,
288,PT04M47.00S,2021-11-13T02:26:24.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203493,,,1610612759,43,50,2021-11-13T02:29:23Z,2850000,,,0,,R. Bullock loose ball personal FOUL (2 PF) (Eubanks 2 FT),"[203493, 1629234]",1610612742.0,DAL,loose ball,,,Bullock,R. Bullock,,,,,1628172.0,2.0,0.0,Eubanks,1629234.0,,,,,,,,,,,,,,,
290,PT04M47.00S,2021-11-13T02:26:42.0Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629234,,,1610612759,44,50,2021-11-13T02:27:52Z,2870000,,,0,,D. Eubanks Free Throw 1 of 2 (5 PTS),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
297,PT04M47.00S,2021-11-13T02:26:42.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629234,,,1610612759,45,50,2021-11-13T02:27:52Z,2875000,,,0,,D. Eubanks Free Throw 2 of 2 (6 PTS),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
291,PT04M47.00S,2021-11-13T02:26:44.0Z,2,REGULAR,substitution,out,[],1628373,,,1610612742,45,50,2021-11-13T02:27:52Z,2880000,,,0,,SUB out: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,
292,PT04M47.00S,2021-11-13T02:26:44.0Z,2,REGULAR,substitution,in,[],1628973,,,1610612742,45,50,2021-11-13T02:27:52Z,2890000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,
293,PT04M19.00S,2021-11-13T02:27:25.9Z,2,REGULAR,3pt,Jump Shot,[],1629029,32.14520367936925,64.95098039215686,1610612742,45,50,2021-11-13T02:27:34Z,2900000,-75.0,250.0,1,left,MISS L. Doncic 26' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,Missed,,26.07,,,,,,,,,,,,
294,PT04M17.00S,2021-11-13T02:27:28.1Z,2,REGULAR,rebound,offensive,[],1627827,,,1610612742,45,50,2021-11-13T02:27:28Z,2910000,,,0,,D. Finney-Smith REBOUND (Off:2 Def:3),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,293.0,5.0,3.0,2.0,,,,,,,,
295,PT04M15.00S,2021-11-13T02:27:31.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",204001,6.915243101182654,46.07843137254902,1610612742,45,52,2021-11-13T02:27:38Z,2920000,20.0,13.0,1,left,K. Porzingis DUNK (13 PTS) (L. Doncic 7 AST),"[204001, 1629029]",1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,Made,13.0,2.32,,,,,L. Doncic,1629029.0,7.0,,,,,
298,PT03M52.00S,2021-11-13T02:28:02.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,87.46714848883047,50.49019607843137,1610612759,47,52,2021-11-13T02:30:07Z,2940000,2.0,65.0,1,right,D. Vassell 6' pullup Jump Shot (9 PTS) (D. McDermott 2 AST),"[1630170, 203926]",1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,,,,,,Made,9.0,6.53,,,,,D. McDermott,203926.0,2.0,,,,,
299,PT03M34.00S,2021-11-13T02:28:11.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],204001,8.754927726675426,50.0,1610612742,47,54,2021-11-13T02:30:59Z,2950000,0.0,30.0,1,left,K. Porzingis bank Hook (15 PTS) (L. Doncic 8 AST),"[204001, 1629029]",1610612742.0,DAL,bank,,,Porzingis,K. Porzingis,,,,,,,,,,Made,15.0,2.98,,,,,L. Doncic,1629029.0,8.0,,,,,
301,PT03M29.00S,2021-11-13T02:28:21.3Z,2,REGULAR,timeout,full,['team'],0,,,1610612759,47,54,2021-11-13T02:28:21Z,2970000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT03M29.00S,2021-11-13T02:29:33.4Z,2,REGULAR,substitution,out,[],1629022,,,1610612759,47,54,2021-11-13T02:29:42Z,2980000,,,0,,SUB out: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,
304,PT03M29.00S,2021-11-13T02:29:33.4Z,2,REGULAR,substitution,in,[],1629640,,,1610612759,47,54,2021-11-13T02:29:42Z,2990000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
305,PT03M18.00S,2021-11-13T02:29:57.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203926,91.67214191852825,56.86274509803921,1610612759,49,54,2021-11-13T02:30:09Z,3000000,34.0,26.0,1,right,D. McDermott driving finger roll Layup (5 PTS) (D. Eubanks 1 AST),"[203926, 1629234]",1610612759.0,SAS,driving finger roll,,,McDermott,D. McDermott,,,,,,,,,,Made,5.0,4.29,,,,,D. Eubanks,1629234.0,1.0,,,,,
307,PT02M59.00S,2021-11-13T02:30:19.6Z,2,REGULAR,foul,personal,['2freethrow'],1629234,,,1610612742,49,54,2021-11-13T02:30:26Z,3020000,,,0,,D. Eubanks shooting personal FOUL (2 PF) (Doncic 2 FT),"[1629234, 1629029]",1610612759.0,SAS,shooting,,,Eubanks,D. Eubanks,,,,,1179.0,2.0,0.0,Doncic,1629029.0,,,,,,,,,,,,,,,
309,PT02M59.00S,2021-11-13T02:30:45.0Z,2,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,49,54,2021-11-13T02:30:45Z,3040000,,,0,,MISS L. Doncic Free Throw 1 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,Missed,,,,,,,,,,,,,,
310,PT02M59.00S,2021-11-13T02:30:45.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,49,54,2021-11-13T02:30:45Z,3050000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,309.0,,,,,,,,,,,
311,PT02M59.00S,2021-11-13T02:30:47.8Z,2,REGULAR,substitution,out,[],1629234,,,1610612742,49,54,2021-11-13T02:30:51Z,3060000,,,0,,SUB out: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,
312,PT02M59.00S,2021-11-13T02:30:47.8Z,2,REGULAR,substitution,in,[],201152,,,1610612742,49,54,2021-11-13T02:30:51Z,3070000,,,0,,SUB in: T. Young,[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
313,PT02M59.00S,2021-11-13T02:31:08.6Z,2,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,49,55,2021-11-13T02:31:08Z,3080000,,,0,,L. Doncic Free Throw 2 of 2 (13 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
314,PT02M50.00S,2021-11-13T02:31:20.8Z,2,REGULAR,2pt,Jump Shot,[],1627749,84.97043363994744,68.13725490196079,1610612759,49,55,2021-11-13T02:31:24Z,3090000,91.0,89.0,1,right,MISS D. Murray 12' pullup Shot,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,,,,,,Missed,,12.69,,,,,,,,,,,,
315,PT02M48.00S,2021-11-13T02:31:22.8Z,2,REGULAR,rebound,defensive,[],204001,,,1610612742,49,55,2021-11-13T02:31:24Z,3100000,,,0,,K. Porzingis REBOUND (Off:1 Def:3),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,314.0,4.0,3.0,1.0,,,,,,,,
316,PT02M41.00S,2021-11-13T02:31:29.5Z,2,REGULAR,2pt,Jump Shot,[],1628973,7.30946123521682,31.127450980392158,1610612742,49,57,2021-11-13T02:31:36Z,3110000,94.0,16.0,1,left,J. Brunson 9' fadeaway Jump Shot (7 PTS),[1628973],1610612742.0,DAL,fadeaway,,,Brunson,J. Brunson,,,,,,,,,,Made,7.0,9.58,,,,,,,,,,,,
317,PT02M22.00S,2021-11-13T02:31:48.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201152,89.43823915900131,45.588235294117645,1610612759,49,57,2021-11-13T02:31:55Z,3120000,-22.0,47.0,1,right,MISS T. Young Hook - blocked,"[201152, 204001]",1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,Missed,,5.18,,,,,,,,,Porzingis,204001.0,,
318,PT02M22.00S,2021-11-13T02:31:48.2Z,2,REGULAR,block,,[],204001,,,1610612759,49,57,2021-11-13T02:31:51Z,3130000,,,0,,K. Porzingis BLOCK (1 BLK),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,
319,PT02M19.00S,2021-11-13T02:31:51.2Z,2,REGULAR,rebound,defensive,[],204001,,,1610612742,49,57,2021-11-13T02:31:55Z,3140000,,,0,,K. Porzingis REBOUND (Off:1 Def:4),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,317.0,5.0,4.0,1.0,,,,,,,,
320,PT02M15.00S,2021-11-13T02:31:55.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],204001,35.8245729303548,53.67647058823529,1610612742,49,60,2021-11-13T02:32:01Z,3150000,-18.0,284.0,1,left,K. Porzingis 28' 3PT  (18 PTS) (L. Doncic 9 AST),"[204001, 1629029]",1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,Made,18.0,28.49,,,,,L. Doncic,1629029.0,9.0,,,,,
322,PT02M01.00S,2021-11-13T02:32:09.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,91.5407358738502,50.0,1610612759,49,60,2021-11-13T02:32:15Z,3170000,0.0,27.0,1,right,MISS K. Johnson driving Layup,[1629640],1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,,,,,,Missed,,2.7,,,,,,,,,,,,
323,PT01M57.00S,2021-11-13T02:32:13.9Z,2,REGULAR,rebound,defensive,[],203493,,,1610612742,49,60,2021-11-13T02:32:15Z,3180000,,,0,,R. Bullock REBOUND (Off:1 Def:1),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,322.0,2.0,1.0,1.0,,,,,,,,
324,PT01M52.00S,2021-11-13T02:32:18.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],204001,33.065045992115635,68.62745098039215,1610612742,49,60,2021-11-13T02:32:22Z,3190000,-93.0,258.0,1,left,MISS K. Porzingis 27' 3PT,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,Missed,,27.46,,,,,,,,,,,,
325,PT01M50.00S,2021-11-13T02:32:20.2Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612759,49,60,2021-11-13T02:32:22Z,3200000,,,0,,D. Murray REBOUND (Off:0 Def:3),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,324.0,3.0,3.0,0.0,,,,,,,,
326,PT01M41.00S,2021-11-13T02:32:30.2Z,2,REGULAR,3pt,Jump Shot,[],1629640,80.6340341655716,4.411764705882353,1610612759,49,60,2021-11-13T02:32:41Z,3210000,-228.0,130.0,1,right,MISS K. Johnson 26' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,Missed,,26.21,,,,,,,,,,,,
327,PT01M39.00S,2021-11-13T02:32:32.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,49,60,2021-11-13T02:32:41Z,3220000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,326.0,,,,,,,,,,,
328,PT01M39.00S,2021-11-13T02:32:37.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",204001,,,1610612759,49,60,2021-11-13T02:32:45Z,3230000,,,0,,K. Porzingis loose ball personal FOUL (1 PF) (Young 2 FT),"[204001, 201152]",1610612742.0,DAL,loose ball,,,Porzingis,K. Porzingis,,,,,1179.0,1.0,0.0,Young,201152.0,,,,,,,,,,,,,,,
330,PT01M39.00S,2021-11-13T02:33:02.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],201152,,,1610612759,50,60,2021-11-13T02:33:02Z,3250000,,,0,,T. Young Free Throw 1 of 2 (5 PTS),[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
331,PT01M39.00S,2021-11-13T02:33:02.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],201152,,,1610612759,50,60,2021-11-13T02:33:25Z,3260000,,,0,,MISS T. Young Free Throw 2 of 2,[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,Missed,,,,,,,,,,,,,,
332,PT01M36.00S,2021-11-13T02:33:05.9Z,2,REGULAR,rebound,defensive,[],204001,,,1610612742,50,60,2021-11-13T02:33:25Z,3270000,,,0,,K. Porzingis REBOUND (Off:1 Def:5),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,331.0,6.0,5.0,1.0,,,,,,,,
333,PT01M21.00S,2021-11-13T02:33:36.7Z,2,REGULAR,3pt,Jump Shot,[],1627827,24.917871222076215,87.99019607843137,1610612742,50,60,2021-11-13T02:33:43Z,3280000,-190.0,182.0,1,left,MISS D. Finney-Smith 26' 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,Missed,,26.29,,,,,,,,,,,,
334,PT01M21.00S,2021-11-13T02:33:36.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,50,60,2021-11-13T02:33:43Z,3290000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,333.0,,,,,,,,,,,
335,PT01M21.00S,2021-11-13T02:33:50.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627749,,,1610612742,50,60,2021-11-13T02:33:59Z,3300000,,,0,,D. Murray loose ball personal FOUL (1 PF) (Porzingis 2 FT),"[1627749, 204001]",1610612759.0,SAS,loose ball,,,Murray,D. Murray,,,,,1628172.0,1.0,0.0,Porzingis,204001.0,,,,,,,,,,,,,,,
337,PT01M21.00S,2021-11-13T02:34:08.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],204001,,,1610612742,50,61,2021-11-13T02:34:08Z,3320000,,,0,,K. Porzingis Free Throw 1 of 2 (19 PTS),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,Made,19.0,,,,,,,,,,,,,
338,PT01M21.00S,2021-11-13T02:34:27.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],204001,,,1610612742,50,62,2021-11-13T02:34:27Z,3330000,,,0,,K. Porzingis Free Throw 2 of 2 (20 PTS),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,Made,20.0,,,,,,,,,,,,,
339,PT01M06.00S,2021-11-13T02:34:45.6Z,2,REGULAR,3pt,Jump Shot,[],203926,66.44218134034165,50.49019607843137,1610612759,53,62,2021-11-13T02:34:50Z,3340000,2.0,263.0,1,right,D. McDermott 26' 3PT  (8 PTS) (T. Young 3 AST),"[203926, 201152]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,Made,8.0,26.29,,,,,T. Young,201152.0,3.0,,,,,
341,PT00M43.00S,2021-11-13T02:35:08.9Z,2,REGULAR,3pt,Jump Shot,[],1628973,6.258212877792378,96.81372549019608,1610612742,53,62,2021-11-13T02:35:14Z,3360000,-234.0,6.0,1,left,MISS J. Brunson 3PT,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,Missed,,23.42,,,,,,,,,,,,
342,PT00M40.10S,2021-11-13T02:35:11.8Z,2,REGULAR,rebound,defensive,[],203926,,,1610612759,53,62,2021-11-13T02:35:14Z,3370000,,,0,,D. McDermott REBOUND (Off:0 Def:1),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,341.0,1.0,1.0,0.0,,,,,,,,
343,PT00M34.10S,2021-11-13T02:35:18.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201152,91.14651773981603,48.529411764705884,1610612759,55,62,2021-11-13T02:35:24Z,3380000,-7.0,31.0,1,right,T. Young cutting finger roll Layup (7 PTS) (D. Murray 2 AST),"[201152, 1627749]",1610612759.0,SAS,cutting finger roll,,,Young,T. Young,,,,,,,,,,Made,7.0,3.16,,,,,D. Murray,1627749.0,2.0,,,,,
345,PT00M10.70S,2021-11-13T02:35:47.1Z,2,REGULAR,3pt,Jump Shot,[],1629029,35.167542706964525,40.44117647058824,1610612742,55,65,2021-11-13T02:35:52Z,3400000,48.0,278.0,1,left,L. Doncic 28' 3PT step back (16 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,,,,,,Made,16.0,28.22,,,,,,,,,,,,
346,PT00M03.60S,2021-11-13T02:35:57.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,84.05059132720105,45.588235294117645,1610612759,57,65,2021-11-13T02:36:06Z,3410000,-22.0,97.0,1,right,D. Murray 9' pullup Jump Shot (8 PTS),[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,,,,,,Made,8.0,9.99,,,,,,,,,,,,
347,PT00M00.00S,2021-11-13T02:36:05.3Z,2,REGULAR,3pt,Jump Shot,[],204001,40.160972404730614,50.245098039215684,1610612742,57,68,2021-11-13T02:36:17Z,3420000,-1.0,325.0,1,left,K. Porzingis 32' 3PT bank (23 PTS) (L. Doncic 10 AST),"[204001, 1629029]",1610612742.0,DAL,bank,,,Porzingis,K. Porzingis,,,,,,,,,,Made,23.0,32.5,,,,,L. Doncic,1629029.0,10.0,,,,,
349,PT00M00.00S,2021-11-13T02:36:19.1Z,2,REGULAR,period,end,[],0,,,1610612759,57,68,2021-11-13T02:36:19Z,3440000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT00M00.00S,2021-11-13T02:36:19.2Z,2,REGULAR,instantreplay,request,[],0,,,1610612759,57,68,2021-11-13T02:37:53Z,3450000,,,0,,,[],,,support,,,,,,,,,1179.0,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2021-11-13T02:51:04.4Z,3,REGULAR,substitution,out,['startperiod'],1630170,,,1610612759,57,68,2021-11-13T02:51:15Z,3460000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2021-11-13T02:51:04.4Z,3,REGULAR,substitution,out,['startperiod'],201152,,,1610612759,57,68,2021-11-13T02:51:15Z,3470000,,,0,,SUB out: T. Young,[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2021-11-13T02:51:04.4Z,3,REGULAR,substitution,out,['startperiod'],1628973,,,1610612759,57,68,2021-11-13T02:51:15Z,3480000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2021-11-13T02:51:04.4Z,3,REGULAR,substitution,out,['startperiod'],203493,,,1610612759,57,68,2021-11-13T02:51:15Z,3490000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2021-11-13T02:51:04.4Z,3,REGULAR,substitution,in,['startperiod'],1628401,,,1610612759,57,68,2021-11-13T02:51:15Z,3500000,,,0,,SUB in: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2021-11-13T02:51:04.4Z,3,REGULAR,substitution,in,['startperiod'],1629234,,,1610612759,57,68,2021-11-13T02:51:15Z,3510000,,,0,,SUB in: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2021-11-13T02:51:04.4Z,3,REGULAR,substitution,in,['startperiod'],203939,,,1610612759,57,68,2021-11-13T02:51:15Z,3520000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2021-11-13T02:51:04.4Z,3,REGULAR,substitution,in,['startperiod'],203501,,,1610612759,57,68,2021-11-13T02:51:15Z,3530000,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2021-11-13T02:51:14.8Z,3,REGULAR,period,start,[],0,,,1610612759,57,68,2021-11-13T02:51:15Z,3540000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT11M43.00S,2021-11-13T02:51:34.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,57,68,2021-11-13T02:51:34Z,3550000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
