actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
273,PT02M50.00S,2022-01-18T02:25:32.6Z,2,REGULAR,rebound,defensive,[],201580,,,1610612756,48,51,2022-01-18T02:25:36Z,2710000,,,0,,J. McGee REBOUND (Off:1 Def:4),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,272.0,5.0,4.0,1.0,,,,,
274,PT02M40.00S,2022-01-18T02:25:42.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,93.64323258869908,47.30392156862745,1610612756,48,53,2022-01-18T02:25:47Z,2720000,-13.0,7.0,1,right,C. Payne driving reverse Layup (4 PTS),[1626166],1610612756.0,PHX,driving reverse,,,Payne,C. Payne,,,,,1.53,Made,4.0,,,,,,,,,,,,,,,,,
275,PT02M20.00S,2022-01-18T02:26:02.1Z,2,REGULAR,2pt,Layup,[],1627751,25.492772667542706,37.43872549019608,1610612759,50,53,2022-01-18T02:26:11Z,2730000,63.0,187.0,1,left,J. Poeltl 19' reverse Layup (7 PTS) (D. White 2 AST),"[1627751, 1628401]",1610612759.0,SAS,reverse,,,Poeltl,J. Poeltl,,,,,19.74,Made,7.0,D. White,1628401.0,2.0,,,,,,,,,,,,,,
277,PT02M11.00S,2022-01-18T02:26:11.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,94.56307490144546,53.92156862745098,1610612756,50,53,2022-01-18T02:26:27Z,2750000,20.0,-1.0,1,right,MISS M. Bridges reverse Layup - blocked,"[1628969, 1627751]",1610612756.0,PHX,reverse,,,Bridges,M. Bridges,,,,,1.96,Missed,,,,,,,,,,,,,,,,,Poeltl,1627751.0
280,PT02M11.00S,2022-01-18T02:26:11.5Z,2,REGULAR,block,,[],1627751,,,1610612756,50,53,2022-01-18T02:26:27Z,2755000,,,0,,J. Poeltl BLOCK (2 BLK),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,
278,PT02M07.00S,2022-01-18T02:26:15.5Z,2,REGULAR,rebound,offensive,[],1628969,,,1610612756,50,53,2022-01-18T02:26:27Z,2760000,,,0,,M. Bridges REBOUND (Off:1 Def:1),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,277.0,2.0,1.0,1.0,,,,,
279,PT01M59.00S,2022-01-18T02:26:23.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203109,94.69448094612353,94.85294117647058,1610612756,50,53,2022-01-18T02:26:49Z,2770000,224.0,-3.0,1,right,MISS J. Crowder 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,22.43,Missed,,,,,,,,,,,,,,,,,,
281,PT01M59.00S,2022-01-18T02:26:23.1Z,2,REGULAR,rebound,offensive,[],1628969,,,1610612756,50,53,2022-01-18T02:26:49Z,2780000,,,0,,M. Bridges REBOUND (Off:2 Def:1),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,279.0,3.0,1.0,2.0,,,,,
282,PT01M59.00S,2022-01-18T02:26:32.5Z,2,REGULAR,foul,personal,['2freethrow'],1630170,,,1610612756,50,53,2022-01-18T02:26:45Z,2790000,,,0,,D. Vassell shooting personal FOUL (2 PF) (Bridges 2 FT),"[1630170, 1628969]",1610612759.0,SAS,shooting,,,Vassell,D. Vassell,,,,,,,,,,,202056.0,2.0,0.0,Bridges,1628969.0,,,,,,,,,
284,PT01M59.00S,2022-01-18T02:26:55.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628969,,,1610612756,50,53,2022-01-18T02:26:55Z,2810000,,,0,,MISS M. Bridges Free Throw 1 of 2,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,Missed,,,,,,,,,,,,,,,,,,
285,PT01M59.00S,2022-01-18T02:26:55.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,50,53,2022-01-18T02:26:55Z,2820000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,284.0,,,,,,,,
286,PT01M59.00S,2022-01-18T02:26:56.8Z,2,REGULAR,substitution,out,[],201580,,,1610612756,50,53,2022-01-18T02:27:18Z,2830000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,
287,PT01M59.00S,2022-01-18T02:26:56.8Z,2,REGULAR,substitution,in,[],202687,,,1610612756,50,53,2022-01-18T02:27:18Z,2840000,,,0,,SUB in: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,
288,PT01M59.00S,2022-01-18T02:27:24.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628969,,,1610612756,50,54,2022-01-18T02:27:24Z,2850000,,,0,,M. Bridges Free Throw 2 of 2 (3 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
289,PT01M42.00S,2022-01-18T02:27:42.1Z,2,REGULAR,turnover,lost ball,[],1627751,,,1610612759,50,54,2022-01-18T02:27:49Z,2860000,,,0,,J. Poeltl lost ball TURNOVER (1 TO),"[1627751, 202687]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,1.0,Biyombo,202687.0,,
290,PT01M42.00S,2022-01-18T02:27:42.1Z,2,REGULAR,steal,,[],202687,,,1610612756,50,54,2022-01-18T02:27:44Z,2870000,,,0,,B. Biyombo STEAL (1 STL),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,
291,PT01M37.00S,2022-01-18T02:27:46.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626164,94.82588699080158,50.49019607843137,1610612756,50,56,2022-01-18T02:27:55Z,2880000,2.0,-4.0,1,right,D. Booker driving finger roll Layup (22 PTS) (M. Bridges 2 AST),"[1626164, 1628969]",1610612756.0,PHX,driving finger roll,,,Booker,D. Booker,,,,,0.46,Made,22.0,M. Bridges,1628969.0,2.0,,,,,,,,,,,,,,
293,PT01M25.00S,2022-01-18T02:27:58.3Z,2,REGULAR,3pt,Jump Shot,[],203926,17.69053876478318,94.11764705882352,1610612759,50,56,2022-01-18T02:28:05Z,2900000,-221.0,114.0,1,left,MISS D. McDermott 24' 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,24.82,Missed,,,,,,,,,,,,,,,,,,
294,PT01M19.00S,2022-01-18T02:28:04.3Z,2,REGULAR,rebound,offensive,[],1627751,,,1610612759,50,56,2022-01-18T02:28:05Z,2910000,,,0,,J. Poeltl REBOUND (Off:2 Def:3),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,293.0,5.0,3.0,2.0,,,,,
295,PT01M19.00S,2022-01-18T02:28:04.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627751,5.590000152587891,50.0,1610612759,52,56,2022-01-18T02:28:04Z,2920000,0.0,0.0,1,left,J. Poeltl putback Layup (9 PTS),[1627751],1610612759.0,SAS,putback,,,Poeltl,J. Poeltl,,,,,0.0,Made,9.0,,,,,,,,,,,,,,,,,
296,PT01M06.00S,2022-01-18T02:28:18.2Z,2,REGULAR,3pt,Jump Shot,[],1626164,85.62746386333771,2.941176470588235,1610612756,52,59,2022-01-18T02:28:24Z,2930000,-235.0,83.0,1,right,D. Booker 24' 3PT  (25 PTS) (C. Payne 2 AST),"[1626164, 1626166]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,24.94,Made,25.0,C. Payne,1626166.0,2.0,,,,,,,,,,,,,,
298,PT00M47.50S,2022-01-18T02:28:38.6Z,2,REGULAR,3pt,Jump Shot,[],1627749,31.488173455978973,36.27450980392157,1610612759,55,59,2022-01-18T02:28:44Z,2950000,69.0,243.0,1,left,D. Murray 25' 3PT pullup (13 PTS),[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,25.3,Made,13.0,,,,,,,,,,,,,,,,,
299,PT00M30.60S,2022-01-18T02:28:58.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,90.75229960578186,56.127450980392155,1610612756,55,59,2022-01-18T02:29:09Z,2960000,31.0,34.0,1,right,MISS C. Payne driving Layup,[1626166],1610612756.0,PHX,driving,,,Payne,C. Payne,,,,,4.6,Missed,,,,,,,,,,,,,,,,,,
300,PT00M28.20S,2022-01-18T02:29:00.6Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612759,55,59,2022-01-18T02:29:09Z,2970000,,,0,,D. Murray REBOUND (Off:0 Def:6),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,299.0,6.0,6.0,0.0,,,,,
301,PT00M24.30S,2022-01-18T02:29:08.2Z,2,REGULAR,foul,personal,['2freethrow'],203109,,,1610612759,55,59,2022-01-18T02:29:25Z,2980000,,,0,,J. Crowder shooting personal FOUL (1 PF) (McDermott 2 FT),"[203109, 203926]",1610612756.0,PHX,shooting,,,Crowder,J. Crowder,,,,,,,,,,,202056.0,1.0,0.0,McDermott,203926.0,,,,,,,,,
303,PT00M24.30S,2022-01-18T02:29:32.2Z,2,REGULAR,freethrow,1 of 2,[],203926,,,1610612759,55,59,2022-01-18T02:29:32Z,3000000,,,0,,MISS D. McDermott Free Throw 1 of 2,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,Missed,,,,,,,,,,,,,,,,,,
304,PT00M24.30S,2022-01-18T02:29:32.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,55,59,2022-01-18T02:29:32Z,3010000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,303.0,,,,,,,,
305,PT00M24.30S,2022-01-18T02:29:55.9Z,2,REGULAR,freethrow,2 of 2,[],203926,,,1610612759,56,59,2022-01-18T02:29:55Z,3020000,,,0,,D. McDermott Free Throw 2 of 2 (9 PTS),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
306,PT00M01.30S,2022-01-18T02:30:16.5Z,2,REGULAR,3pt,Jump Shot,[],1626164,73.9323258869908,15.441176470588236,1610612756,56,59,2022-01-18T02:30:27Z,3030000,-173.0,193.0,1,right,MISS D. Booker 25' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,25.87,Missed,,,,,,,,,,,,,,,,,,
307,PT00M01.30S,2022-01-18T02:30:16.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,56,59,2022-01-18T02:32:06Z,3040000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,306.0,,,,,,,,
308,PT00M00.00S,2022-01-18T02:30:24.2Z,2,REGULAR,period,end,[],0,,,1610612756,56,59,2022-01-18T02:32:06Z,3050000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT12M00.00S,2022-01-18T02:45:31.7Z,3,REGULAR,substitution,out,['startperiod'],1630170,,,1610612756,56,59,2022-01-18T02:45:42Z,3060000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,
310,PT12M00.00S,2022-01-18T02:45:31.7Z,3,REGULAR,substitution,out,['startperiod'],1626166,,,1610612756,56,59,2022-01-18T02:45:42Z,3070000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,
311,PT12M00.00S,2022-01-18T02:45:31.7Z,3,REGULAR,substitution,out,['startperiod'],202687,,,1610612756,56,59,2022-01-18T02:45:42Z,3080000,,,0,,SUB out: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2022-01-18T02:45:31.7Z,3,REGULAR,substitution,in,['startperiod'],1629640,,,1610612756,56,59,2022-01-18T02:45:42Z,3090000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2022-01-18T02:45:31.7Z,3,REGULAR,substitution,in,['startperiod'],201580,,,1610612756,56,59,2022-01-18T02:45:42Z,3100000,,,0,,SUB in: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2022-01-18T02:45:31.7Z,3,REGULAR,substitution,in,['startperiod'],101108,,,1610612756,56,59,2022-01-18T02:45:42Z,3110000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2022-01-18T02:45:42.1Z,3,REGULAR,period,start,[],0,,,1610612759,56,59,2022-01-18T02:45:43Z,3120000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT11M43.00S,2022-01-18T02:45:58.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,93.24901445466492,49.01960784313725,1610612759,58,59,2022-01-18T02:46:03Z,3130000,-5.0,11.0,1,right,J. Poeltl cutting finger roll Layup (11 PTS) (D. White 3 AST),"[1627751, 1628401]",1610612759.0,SAS,cutting finger roll,,,Poeltl,J. Poeltl,,,,,1.2,Made,11.0,D. White,1628401.0,3.0,,,,,,,,,,,,,,
318,PT11M27.00S,2022-01-18T02:46:16.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,58,59,2022-01-18T02:46:16Z,3150000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT11M23.00S,2022-01-18T02:46:31.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,13.485545335085414,49.754901960784316,1610612756,58,59,2022-01-18T02:46:36Z,3160000,1.0,74.0,1,left,MISS D. Booker 7' Jump Shot,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,7.43,Missed,,,,,,,,,,,,,,,,,,
320,PT11M21.00S,2022-01-18T02:46:33.1Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612759,58,59,2022-01-18T02:46:36Z,3170000,,,0,,J. Poeltl REBOUND (Off:2 Def:4),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,319.0,6.0,4.0,2.0,,,,,
321,PT11M13.00S,2022-01-18T02:46:41.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,94.30026281208936,56.86274509803921,1610612759,58,59,2022-01-18T02:46:47Z,3180000,34.0,1.0,1,right,MISS K. Johnson Layup - blocked,"[1629640, 1628969]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,3.43,Missed,,,,,,,,,,,,,,,,,Bridges,1628969.0
322,PT11M13.00S,2022-01-18T02:46:41.6Z,3,REGULAR,block,,[],1628969,,,1610612759,58,59,2022-01-18T02:46:44Z,3190000,,,0,,M. Bridges BLOCK (2 BLK),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
323,PT11M09.00S,2022-01-18T02:46:45.6Z,3,REGULAR,rebound,offensive,[],1627751,,,1610612759,58,59,2022-01-18T02:46:47Z,3200000,,,0,,J. Poeltl REBOUND (Off:3 Def:4),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,321.0,7.0,4.0,3.0,,,,,
324,PT11M01.00S,2022-01-18T02:46:53.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203926,95.3515111695138,53.18627450980392,1610612759,58,59,2022-01-18T02:47:03Z,3210000,16.0,-9.0,1,right,MISS D. McDermott reverse Layup,[203926],1610612759.0,SAS,reverse,,,McDermott,D. McDermott,,,,,1.82,Missed,,,,,,,,,,,,,,,,,,
325,PT10M57.00S,2022-01-18T02:46:57.8Z,3,REGULAR,rebound,defensive,[],201580,,,1610612756,58,59,2022-01-18T02:47:03Z,3220000,,,0,,J. McGee REBOUND (Off:1 Def:5),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,324.0,6.0,5.0,1.0,,,,,
326,PT10M54.00S,2022-01-18T02:47:04.5Z,3,REGULAR,foul,personal,['2freethrow'],1628401,,,1610612756,58,59,2022-01-18T02:47:24Z,3230000,,,0,,D. White shooting personal FOUL (3 PF) (Booker 2 FT),"[1628401, 1626164]",1610612759.0,SAS,shooting,,,White,D. White,,,,,,,,,,,202056.0,3.0,0.0,Booker,1626164.0,,,,,,,,,
328,PT10M54.00S,2022-01-18T02:47:27.5Z,3,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,58,60,2022-01-18T02:47:27Z,3250000,,,0,,D. Booker Free Throw 1 of 2 (26 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
329,PT10M54.00S,2022-01-18T02:47:38.1Z,3,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,58,61,2022-01-18T02:47:38Z,3260000,,,0,,D. Booker Free Throw 2 of 2 (27 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
330,PT10M44.00S,2022-01-18T02:47:52.0Z,3,REGULAR,foul,personal,['2freethrow'],203109,,,1610612759,58,61,2022-01-18T02:47:58Z,3270000,,,0,,J. Crowder shooting personal FOUL (2 PF) (White 2 FT),"[203109, 1628401]",1610612756.0,PHX,shooting,,,Crowder,J. Crowder,,,,,,,,,,,202056.0,2.0,0.0,White,1628401.0,,,,,,,,,
332,PT10M44.00S,2022-01-18T02:48:19.7Z,3,REGULAR,freethrow,1 of 2,[],1628401,,,1610612759,59,61,2022-01-18T02:48:19Z,3290000,,,0,,D. White Free Throw 1 of 2 (9 PTS),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
333,PT10M44.00S,2022-01-18T02:48:36.8Z,3,REGULAR,freethrow,2 of 2,[],1628401,,,1610612759,60,61,2022-01-18T02:48:36Z,3300000,,,0,,D. White Free Throw 2 of 2 (10 PTS),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
334,PT10M29.00S,2022-01-18T02:48:52.0Z,3,REGULAR,2pt,Jump Shot,[],203109,6.258212877792378,7.352941176470589,1610612756,60,63,2022-01-18T02:48:57Z,3310000,213.0,6.0,1,left,J. Crowder 21' Jump Shot (8 PTS) (C. Paul 9 AST),"[203109, 101108]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,21.33,Made,8.0,C. Paul,101108.0,9.0,,,,,,,,,,,,,,
336,PT10M20.00S,2022-01-18T02:49:02.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,85.89027595269383,55.14705882352941,1610612759,62,63,2022-01-18T02:49:09Z,3330000,26.0,80.0,1,right,D. Murray 8' driving floating Jump Shot (15 PTS),[1627749],1610612759.0,SAS,driving floating,,,Murray,D. Murray,,,,,8.41,Made,15.0,,,,,,,,,,,,,,,,,
337,PT10M12.00S,2022-01-18T02:49:09.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],101108,32.802233902759525,48.03921568627451,1610612756,62,63,2022-01-18T02:49:16Z,3340000,10.0,256.0,1,left,MISS C. Paul 25' pullup 3PT,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,25.6,Missed,,,,,,,,,,,,,,,,,,
338,PT10M10.00S,2022-01-18T02:49:11.9Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,62,63,2022-01-18T02:49:16Z,3350000,,,0,,K. Johnson REBOUND (Off:0 Def:4),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,337.0,4.0,4.0,0.0,,,,,
339,PT10M03.00S,2022-01-18T02:49:18.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627749,75.1149802890933,15.686274509803921,1610612759,65,63,2022-01-18T02:49:24Z,3360000,-172.0,181.0,1,right,D. Murray 24' 3PT pullup (18 PTS),[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,24.97,Made,18.0,,,,,,,,,,,,,,,,,
340,PT09M49.00S,2022-01-18T02:49:32.3Z,3,REGULAR,2pt,Jump Shot,[],1626164,21.50131406044678,66.42156862745098,1610612756,65,63,2022-01-18T02:49:38Z,3370000,-82.0,150.0,1,left,MISS D. Booker 17' fadeaway Shot,[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,17.06,Missed,,,,,,,,,,,,,,,,,,
341,PT09M46.00S,2022-01-18T02:49:35.3Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,65,63,2022-01-18T02:49:38Z,3380000,,,0,,K. Johnson REBOUND (Off:0 Def:5),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,340.0,5.0,5.0,0.0,,,,,
342,PT09M39.00S,2022-01-18T02:49:42.2Z,3,REGULAR,3pt,Jump Shot,[],1627749,67.09921156373193,49.01960784313725,1610612759,65,63,2022-01-18T02:49:47Z,3390000,-5.0,257.0,1,right,MISS D. Murray 25' pullup 3PT,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,25.68,Missed,,,,,,,,,,,,,,,,,,
343,PT09M38.00S,2022-01-18T02:49:43.2Z,3,REGULAR,rebound,offensive,[],1627751,,,1610612759,65,63,2022-01-18T02:49:47Z,3400000,,,0,,J. Poeltl REBOUND (Off:4 Def:4),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,342.0,8.0,4.0,4.0,,,,,
344,PT09M35.00S,2022-01-18T02:49:46.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627751,93.51182654402102,44.6078431372549,1610612759,65,63,2022-01-18T02:49:52Z,3410000,-27.0,8.0,1,right,MISS J. Poeltl Layup - blocked,"[1627751, 101108]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,2.83,Missed,,,,,,,,,,,,,,,,,Paul,101108.0
345,PT09M35.00S,2022-01-18T02:49:46.7Z,3,REGULAR,block,,[],101108,,,1610612759,65,63,2022-01-18T02:51:31Z,3420000,,,0,,C. Paul BLOCK (1 BLK),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,
346,PT09M32.00S,2022-01-18T02:49:49.7Z,3,REGULAR,rebound,defensive,[],203109,,,1610612756,65,63,2022-01-18T02:49:52Z,3430000,,,0,,J. Crowder REBOUND (Off:0 Def:3),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,344.0,3.0,3.0,0.0,,,,,
347,PT09M29.00S,2022-01-18T02:49:53.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626164,23.603810775295663,89.4607843137255,1610612756,65,63,2022-01-18T02:50:01Z,3440000,-197.0,169.0,1,left,MISS D. Booker 26' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,26.0,Missed,,,,,,,,,,,,,,,,,,
348,PT09M26.00S,2022-01-18T02:49:56.1Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612759,65,63,2022-01-18T02:50:01Z,3450000,,,0,,J. Poeltl REBOUND (Off:4 Def:5),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,347.0,9.0,5.0,4.0,,,,,
349,PT09M19.00S,2022-01-18T02:50:02.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203926,82.34231274638634,54.65686274509803,1610612759,67,63,2022-01-18T02:50:11Z,3460000,23.0,113.0,1,right,D. McDermott 11' floating Jump Shot (11 PTS) (J. Poeltl 3 AST),"[203926, 1627751]",1610612759.0,SAS,floating,,,McDermott,D. McDermott,,,,,11.59,Made,11.0,J. Poeltl,1627751.0,3.0,,,,,,,,,,,,,,
351,PT09M00.00S,2022-01-18T02:50:21.1Z,3,REGULAR,2pt,Jump Shot,[],101108,24.655059132720105,32.1078431372549,1610612756,67,65,2022-01-18T02:50:27Z,3480000,89.0,179.0,1,left,C. Paul 20' pullup Jump Shot (9 PTS) (D. Booker 4 AST),"[101108, 1626164]",1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,20.04,Made,9.0,D. Booker,1626164.0,4.0,,,,,,,,,,,,,,
353,PT08M40.00S,2022-01-18T02:50:44.8Z,3,REGULAR,foul,personal,['2freethrow'],201580,,,1610612759,67,65,2022-01-18T02:50:53Z,3500000,,,0,,J. McGee shooting personal FOUL (2 PF) (Poeltl 2 FT),"[201580, 1627751]",1610612756.0,PHX,shooting,,,McGee,J. McGee,,,,,,,,,,,202056.0,2.0,0.0,Poeltl,1627751.0,,,,,,,,,
355,PT08M40.00S,2022-01-18T02:51:09.6Z,3,REGULAR,freethrow,1 of 2,[],1627751,,,1610612759,68,65,2022-01-18T02:51:09Z,3520000,,,0,,J. Poeltl Free Throw 1 of 2 (12 PTS),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
356,PT08M40.00S,2022-01-18T02:51:28.1Z,3,REGULAR,freethrow,2 of 2,[],1627751,,,1610612759,69,65,2022-01-18T02:51:28Z,3530000,,,0,,J. Poeltl Free Throw 2 of 2 (13 PTS),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
357,PT08M27.00S,2022-01-18T02:51:41.4Z,3,REGULAR,2pt,Jump Shot,[],101108,11.645860709592641,66.91176470588235,1610612756,69,65,2022-01-18T02:51:48Z,3540000,-85.0,57.0,1,left,MISS C. Paul 10' fadeaway Shot,[101108],1610612756.0,PHX,fadeaway,,,Paul,C. Paul,,,,,10.2,Missed,,,,,,,,,,,,,,,,,,
358,PT08M24.00S,2022-01-18T02:51:44.1Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612759,69,65,2022-01-18T02:51:44Z,3550000,,,0,,D. Murray REBOUND (Off:0 Def:7),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,357.0,7.0,7.0,0.0,,,,,
359,PT08M23.00S,2022-01-18T02:51:48.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,69,65,2022-01-18T02:51:48Z,3560000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
