actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
271,PT04M40.00S,2022-01-15T02:22:57.6Z,2,REGULAR,rebound,offensive,[],1627749,,,1610612759,42,49,2022-01-15T02:27:50Z,2700000,,,0,,D. Murray REBOUND (Off:2 Def:3),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,270.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
272,PT04M39.00S,2022-01-15T02:23:00.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627749,93.11760840998686,49.754901960784316,1610612759,44,49,2022-01-15T02:28:48Z,2710000,-1.0,12.0,1,right,D. Murray putback Layup (10 PTS),[1627749],1610612759.0,SAS,putback,,,Murray,D. Murray,,,,,1.23,Made,,,,,,,,,,10.0,,,,,,,,,
273,PT04M39.00S,2022-01-15T02:23:06.3Z,2,REGULAR,foul,personal,['1freethrow'],1628386,,,1610612759,44,49,2022-01-15T02:23:26Z,2720000,,,0,,J. Allen shooting personal FOUL (1 PF) (Murray 1 FT),"[1628386, 1627749]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,,,,,,,1628485.0,1.0,0.0,Murray,1627749.0,,,,,,,,,,
275,PT04M39.00S,2022-01-15T02:23:28.1Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1627749,,,1610612759,45,49,2022-01-15T02:23:28Z,2740000,,,0,,D. Murray Free Throw 1 of 1 (11 PTS),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,Made,,,,,,,,,,11.0,,,,,,,,,
276,PT04M19.00S,2022-01-15T02:23:48.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,5.995400788436268,50.245098039215684,1610612739,45,51,2022-01-15T02:23:55Z,2750000,-1.0,4.0,1,left,J. Allen Layup (9 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,0.41,Made,,,,,,,,,,9.0,,,,,,,,,
277,PT04M08.00S,2022-01-15T02:24:00.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,85.62746386333771,49.01960784313725,1610612759,47,51,2022-01-15T02:24:05Z,2760000,-5.0,83.0,1,right,D. Murray 8' turnaround Jump Shot (13 PTS),[1627749],1610612759.0,SAS,turnaround,,,Murray,D. Murray,,,,,8.27,Made,,,,,,,,,,13.0,,,,,,,,,
278,PT03M55.00S,2022-01-15T02:24:13.1Z,2,REGULAR,3pt,Jump Shot,[],1630171,9.806176084099869,1.9607843137254901,1610612739,47,51,2022-01-15T02:24:18Z,2770000,240.0,40.0,1,left,MISS I. Okoro 24' 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,24.35,Missed,,,,,,,,,,,,,,,,,,,
279,PT03M51.00S,2022-01-15T02:24:17.1Z,2,REGULAR,rebound,defensive,[],1628966,,,1610612759,47,51,2022-01-15T02:24:18Z,2780000,,,0,,K. Bates-Diop REBOUND (Off:0 Def:2),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,278.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
280,PT03M41.00S,2022-01-15T02:24:27.2Z,2,REGULAR,2pt,Jump Shot,[],1627749,81.02825229960578,23.03921568627451,1610612759,49,51,2022-01-15T02:24:31Z,2790000,-135.0,126.0,1,right,D. Murray 18' pullup Jump Shot (15 PTS),[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,18.44,Made,,,,,,,,,,15.0,,,,,,,,,
281,PT03M16.00S,2022-01-15T02:24:57.4Z,2,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612739,49,51,2022-01-15T02:25:03Z,2800000,,,0,,J. Poeltl shooting personal FOUL (2 PF) (Okoro 2 FT),"[1627751, 1630171]",1610612759.0,SAS,shooting,,,Poeltl,J. Poeltl,,,,,,,,,,,1628485.0,2.0,0.0,Okoro,1630171.0,,,,,,,,,,
283,PT03M16.00S,2022-01-15T02:25:23.5Z,2,REGULAR,freethrow,1 of 2,[],1630171,,,1610612739,49,52,2022-01-15T02:26:05Z,2820000,,,0,,I. Okoro Free Throw 1 of 2 (2 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,Made,,,,,,,,,,2.0,,,,,,,,,
284,PT03M16.00S,2022-01-15T02:25:24.6Z,2,REGULAR,substitution,out,[],1627751,,,1610612739,49,52,2022-01-15T02:25:35Z,2830000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M16.00S,2022-01-15T02:25:24.6Z,2,REGULAR,substitution,out,[],1628966,,,1610612739,49,52,2022-01-15T02:25:35Z,2840000,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT03M16.00S,2022-01-15T02:25:24.6Z,2,REGULAR,substitution,out,[],1628374,,,1610612739,49,52,2022-01-15T02:25:35Z,2850000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT03M16.00S,2022-01-15T02:25:24.6Z,2,REGULAR,substitution,in,[],1629640,,,1610612739,49,52,2022-01-15T02:25:35Z,2860000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT03M16.00S,2022-01-15T02:25:24.6Z,2,REGULAR,substitution,in,[],1629111,,,1610612739,49,52,2022-01-15T02:25:35Z,2870000,,,0,,SUB in: J. Landale,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT03M16.00S,2022-01-15T02:25:24.6Z,2,REGULAR,substitution,in,[],1630596,,,1610612739,49,52,2022-01-15T02:25:35Z,2880000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT03M16.00S,2022-01-15T02:25:23.5Z,2,REGULAR,freethrow,2 of 2,[],1630171,,,1610612739,49,52,2022-01-15T02:26:05Z,2890000,,,0,,MISS I. Okoro Free Throw 2 of 2,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,Missed,,,,,,,,,,,,,,,,,,,
292,PT03M14.00S,2022-01-15T02:25:25.5Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612759,49,52,2022-01-15T02:26:05Z,2900000,,,0,,D. Murray REBOUND (Off:2 Def:4),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,291.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
293,PT03M08.00S,2022-01-15T02:25:56.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629111,93.64323258869908,48.28431372549019,1610612759,51,52,2022-01-15T02:26:25Z,2910000,-9.0,7.0,1,right,J. Landale cutting DUNK (2 PTS) (D. Murray 4 AST),"[1629111, 1627749]",1610612759.0,SAS,cutting,,,Landale,J. Landale,,,,,1.13,Made,,,,,,,,,,2.0,,D. Murray,1627749.0,4.0,,,,,
295,PT03M08.00S,2022-01-15T02:26:00.7Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628386,,,1610612759,51,52,2022-01-15T02:26:24Z,2930000,,,0,,J. Allen shooting personal FOUL (2 PF) (Landale 1 FT),"[1628386, 1629111]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,,,,,,,201638.0,2.0,0.0,Landale,1629111.0,,,,,,,,,,
297,PT03M08.00S,2022-01-15T02:26:09.2Z,2,REGULAR,substitution,out,[],1630171,,,1610612759,51,52,2022-01-15T02:26:19Z,2950000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT03M08.00S,2022-01-15T02:26:09.2Z,2,REGULAR,substitution,in,[],1626224,,,1610612759,51,52,2022-01-15T02:26:19Z,2960000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT03M08.00S,2022-01-15T02:26:32.1Z,2,REGULAR,freethrow,1 of 1,[],1629111,,,1610612759,52,52,2022-01-15T02:26:32Z,2970000,,,0,,J. Landale Free Throw 1 of 1 (3 PTS),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,Made,,,,,,,,,,3.0,,,,,,,,,
300,PT02M49.00S,2022-01-15T02:26:54.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627749,,,1610612739,52,52,2022-01-15T02:30:03Z,2980000,,,0,,D. Murray personal FOUL (2 PF) (Garland 2 FT),"[1627749, 1629636]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,202026.0,2.0,0.0,Garland,1629636.0,,,,,,,,,,
302,PT02M49.00S,2022-01-15T02:27:12.0Z,2,REGULAR,timeout,full,['team'],0,,,1610612739,52,52,2022-01-15T02:27:12Z,3000000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT02M49.00S,2022-01-15T02:30:05.2Z,2,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,52,53,2022-01-15T02:30:05Z,3010000,,,0,,D. Garland Free Throw 1 of 2 (12 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,Made,,,,,,,,,,12.0,,,,,,,,,
304,PT02M49.00S,2022-01-15T02:30:19.5Z,2,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,52,54,2022-01-15T02:30:19Z,3020000,,,0,,D. Garland Free Throw 2 of 2 (13 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,Made,,,,,,,,,,13.0,,,,,,,,,
305,PT02M37.00S,2022-01-15T02:30:32.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629022,94.1688567674113,53.18627450980392,1610612759,54,54,2022-01-15T02:30:37Z,3030000,16.0,2.0,1,right,L. Walker IV driving Layup (4 PTS),[1629022],1610612759.0,SAS,driving,,,Walker IV,L. Walker IV,,,,,1.61,Made,,,,,,,,,,4.0,,,,,,,,,
306,PT02M22.00S,2022-01-15T02:30:47.1Z,2,REGULAR,3pt,Jump Shot,[],1629636,32.802233902759525,40.19607843137255,1610612739,54,54,2022-01-15T02:30:52Z,3040000,49.0,256.0,1,left,MISS D. Garland 26' pullup 3PT,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,26.05,Missed,,,,,,,,,,,,,,,,,,,
307,PT02M19.00S,2022-01-15T02:30:50.1Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,54,54,2022-01-15T02:30:52Z,3050000,,,0,,K. Johnson REBOUND (Off:1 Def:2),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,306.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
308,PT02M07.00S,2022-01-15T02:31:02.4Z,2,REGULAR,3pt,Jump Shot,[],1629640,74.06373193166885,15.686274509803921,1610612759,57,54,2022-01-15T02:31:07Z,3060000,-172.0,191.0,1,right,K. Johnson 25' 3PT  (10 PTS) (L. Walker IV 3 AST),"[1629640, 1629022]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,25.7,Made,,,,,,,,,,10.0,,L. Walker IV,1629022.0,3.0,,,,,
310,PT01M47.00S,2022-01-15T02:31:24.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626224,12.565703022339028,48.28431372549019,1610612739,57,56,2022-01-15T02:31:40Z,3080000,9.0,66.0,1,left,C. Osman 6' floating Jump Shot (5 PTS) (E. Mobley 2 AST),"[1626224, 1630596]",1610612739.0,CLE,floating,,,Osman,C. Osman,,,,,6.62,Made,,,,,,,,,,5.0,,E. Mobley,1630596.0,2.0,,,,,
312,PT01M47.00S,2022-01-15T02:31:27.1Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627854,,,1610612739,57,56,2022-01-15T02:31:34Z,3100000,,,0,,B. Forbes shooting personal FOUL (2 PF) (Osman 1 FT),"[1627854, 1626224]",1610612759.0,SAS,shooting,,,Forbes,B. Forbes,,,,,,,,,,,201638.0,2.0,0.0,Osman,1626224.0,,,,,,,,,,
314,PT01M47.00S,2022-01-15T02:31:55.6Z,2,REGULAR,freethrow,1 of 1,[],1626224,,,1610612739,57,56,2022-01-15T02:31:55Z,3120000,,,0,,MISS C. Osman Free Throw 1 of 1,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,Missed,,,,,,,,,,,,,,,,,,,
315,PT01M46.00S,2022-01-15T02:31:56.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612759,57,56,2022-01-15T02:32:05Z,3130000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,314.0,,,,,,,,,,,,,,,,,,
316,PT01M46.00S,2022-01-15T02:31:59.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,57,56,2022-01-15T02:31:59Z,3140000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT01M36.00S,2022-01-15T02:32:16.3Z,2,REGULAR,2pt,Jump Shot,[],1629022,82.47371879106439,75.98039215686273,1610612759,59,56,2022-01-15T02:32:24Z,3150000,130.0,112.0,1,right,L. Walker IV 17' step back Jump Shot (6 PTS) (D. Murray 5 AST),"[1629022, 1627749]",1610612759.0,SAS,step back,,,Walker IV,L. Walker IV,,,,,17.16,Made,,,,,,,,,,6.0,,D. Murray,1627749.0,5.0,,,,,
319,PT01M24.00S,2022-01-15T02:32:28.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630205,12.697109067017081,44.36274509803921,1610612739,59,56,2022-01-15T02:32:39Z,3170000,28.0,67.0,1,left,MISS L. Stevens 7' turnaround Shot,[1630205],1610612739.0,CLE,turnaround,,,Stevens,L. Stevens,,,,,7.26,Missed,,,,,,,,,,,,,,,,,,,
320,PT01M22.00S,2022-01-15T02:32:30.4Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612759,59,56,2022-01-15T02:32:39Z,3180000,,,0,,D. Murray REBOUND (Off:2 Def:5),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,319.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
321,PT01M15.00S,2022-01-15T02:32:37.6Z,2,REGULAR,2pt,Jump Shot,[],1627854,78.26872536136662,35.78431372549019,1610612759,59,56,2022-01-15T02:32:47Z,3190000,-71.0,152.0,1,right,MISS B. Forbes 16' pullup Shot,[1627854],1610612759.0,SAS,pullup,,,Forbes,B. Forbes,,,,,16.76,Missed,,,,,,,,,,,,,,,,,,,
322,PT01M15.00S,2022-01-15T02:32:37.6Z,2,REGULAR,rebound,defensive,[],1630205,,,1610612739,59,56,2022-01-15T02:32:47Z,3200000,,,0,,L. Stevens REBOUND (Off:1 Def:1),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,321.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
323,PT01M09.00S,2022-01-15T02:32:47.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630205,5.601182654402102,51.470588235294116,1610612739,59,58,2022-01-15T02:33:00Z,3210000,-7.0,0.0,1,left,L. Stevens floating Jump Shot (4 PTS),[1630205],1610612739.0,CLE,floating,,,Stevens,L. Stevens,,,,,0.74,Made,,,,,,,,,,4.0,,,,,,,,,
324,PT01M09.00S,2022-01-15T02:32:49.6Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627854,,,1610612739,59,58,2022-01-15T02:33:04Z,3220000,,,0,,B. Forbes shooting personal FOUL (3 PF) (Stevens 1 FT),"[1627854, 1630205]",1610612759.0,SAS,shooting,,,Forbes,B. Forbes,,,,,,,,,,,202026.0,3.0,0.0,Stevens,1630205.0,,,,,,,,,,
326,PT01M09.00S,2022-01-15T02:32:57.2Z,2,REGULAR,substitution,out,[],1627854,,,1610612739,59,58,2022-01-15T02:33:32Z,3240000,,,0,,SUB out: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT01M09.00S,2022-01-15T02:32:57.2Z,2,REGULAR,substitution,in,[],1630170,,,1610612739,59,58,2022-01-15T02:33:32Z,3250000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT01M09.00S,2022-01-15T02:33:07.4Z,2,REGULAR,substitution,out,[],1626224,,,1610612739,59,58,2022-01-15T02:33:32Z,3260000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT01M09.00S,2022-01-15T02:33:07.4Z,2,REGULAR,substitution,in,[],1628374,,,1610612739,59,58,2022-01-15T02:33:32Z,3270000,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT01M09.00S,2022-01-15T02:33:31.2Z,2,REGULAR,freethrow,1 of 1,[],1630205,,,1610612739,59,58,2022-01-15T02:33:33Z,3280000,,,0,,MISS L. Stevens Free Throw 1 of 1,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,Missed,,,,,,,,,,,,,,,,,,,
331,PT01M07.00S,2022-01-15T02:33:33.2Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612759,59,58,2022-01-15T02:33:33Z,3290000,,,0,,D. Murray REBOUND (Off:2 Def:6),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,330.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
332,PT00M56.80S,2022-01-15T02:33:42.3Z,2,REGULAR,2pt,Jump Shot,[],1629022,79.188567674113,69.6078431372549,1610612759,59,58,2022-01-15T02:33:52Z,3300000,98.0,143.0,1,right,MISS L. Walker IV 17' pullup Shot,[1629022],1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,17.34,Missed,,,,,,,,,,,,,,,,,,,
333,PT00M54.30S,2022-01-15T02:33:44.7Z,2,REGULAR,rebound,defensive,[],1629636,,,1610612739,59,58,2022-01-15T02:33:44Z,3310000,,,0,,D. Garland REBOUND (Off:0 Def:2),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,332.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
334,PT00M49.30S,2022-01-15T02:33:49.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629636,5.863994743758213,51.9607843137255,1610612739,59,58,2022-01-15T02:34:02Z,3320000,-10.0,3.0,1,left,MISS D. Garland driving finger roll Layup,[1629636],1610612739.0,CLE,driving finger roll,,,Garland,D. Garland,,,,,1.01,Missed,,,,,,,,,,,,,,,,,,,
335,PT00M49.30S,2022-01-15T02:33:49.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,59,58,2022-01-15T02:34:02Z,3330000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,334.0,,,,,,,,,,,,,,,,,,
336,PT00M48.50S,2022-01-15T02:33:54.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,59,58,2022-01-15T02:34:40Z,3340000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT00M47.70S,2022-01-15T02:34:09.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629022,,,1610612739,59,58,2022-01-15T02:34:23Z,3350000,,,0,,L. Walker IV shooting personal FOUL (2 PF) (Mobley 2 FT),"[1629022, 1630596]",1610612759.0,SAS,shooting,,,Walker IV,L. Walker IV,,,,,,,,,,,1628485.0,2.0,0.0,Mobley,1630596.0,,,,,,,,,,
339,PT00M47.70S,2022-01-15T02:34:42.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630596,,,1610612739,59,59,2022-01-15T02:35:01Z,3370000,,,0,,E. Mobley Free Throw 1 of 2 (11 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,Made,,,,,,,,,,11.0,,,,,,,,,
340,PT00M47.70S,2022-01-15T02:34:42.2Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630596,,,1610612739,59,59,2022-01-15T02:35:01Z,3380000,,,0,,MISS E. Mobley Free Throw 2 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,Missed,,,,,,,,,,,,,,,,,,,
341,PT00M45.00S,2022-01-15T02:34:44.9Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612759,59,59,2022-01-15T02:35:01Z,3390000,,,0,,D. Murray REBOUND (Off:2 Def:7),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,340.0,9.0,7.0,2.0,,,,,,,,,,,,,,,
342,PT00M33.60S,2022-01-15T02:35:11.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,81.553876478318,43.872549019607845,1610612759,59,59,2022-01-15T02:35:18Z,3400000,-31.0,121.0,1,right,MISS D. Murray 12' floating Shot,[1627749],1610612759.0,SAS,floating,,,Murray,D. Murray,,,,,12.47,Missed,,,,,,,,,,,,,,,,,,,
343,PT00M31.50S,2022-01-15T02:35:13.9Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612739,59,59,2022-01-15T02:35:18Z,3410000,,,0,,L. Markkanen REBOUND (Off:0 Def:3),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,342.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
344,PT00M20.70S,2022-01-15T02:35:24.8Z,2,REGULAR,2pt,Jump Shot,[],1628386,21.107095926412615,43.38235294117647,1610612739,59,59,2022-01-15T02:36:15Z,3420000,33.0,146.0,1,left,MISS J. Allen 14' Jump Shot,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,14.96,Missed,,,,,,,,,,,,,,,,,,,
345,PT00M18.90S,2022-01-15T02:35:26.6Z,2,REGULAR,rebound,offensive,[],1630205,,,1610612739,59,59,2022-01-15T02:35:31Z,3430000,,,0,,L. Stevens REBOUND (Off:2 Def:1),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,344.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
346,PT00M18.90S,2022-01-15T02:35:29.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630205,5.590000152587891,50.0,1610612739,59,61,2022-01-15T02:35:29Z,3440000,0.0,0.0,1,left,L. Stevens tip Layup (6 PTS),[1630205],1610612739.0,CLE,tip,,,Stevens,L. Stevens,,,,,0.0,Made,,,,,,,,,,6.0,,,,,,,,,
347,PT00M02.90S,2022-01-15T02:35:45.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629022,92.9862023653088,49.754901960784316,1610612759,59,61,2022-01-15T02:35:55Z,3450000,-1.0,13.0,1,right,MISS L. Walker IV driving finger roll Layup,[1629022],1610612759.0,SAS,driving finger roll,,,Walker IV,L. Walker IV,,,,,1.35,Missed,,,,,,,,,,,,,,,,,,,
348,PT00M01.20S,2022-01-15T02:35:47.4Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,59,61,2022-01-15T02:35:47Z,3460000,,,0,,J. Allen REBOUND (Off:1 Def:7),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,347.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
349,PT00M00.00S,2022-01-15T02:35:51.4Z,2,REGULAR,3pt,Jump Shot,[],1629636,50.410643889618925,49.01960784313725,1610612739,59,64,2022-01-15T02:37:11Z,3470000,5.0,421.0,1,left,D. Garland 42' 3PT pullup (16 PTS) (J. Allen 2 AST),"[1629636, 1628386]",1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,42.14,Made,,,,,,,,,,16.0,,J. Allen,1628386.0,2.0,,,,,
350,PT00M00.00S,2022-01-15T02:36:14.8Z,2,REGULAR,instantreplay,request,[],0,,,1610612759,59,64,2022-01-15T02:36:26Z,3480000,,,0,,,[],,,support,,,,,,,,,,,,,,,202026.0,,,,,,,,,,,,,,End Period - Good Basket
352,PT00M00.00S,2022-01-15T02:36:30.9Z,2,REGULAR,period,end,[],0,,,1610612759,59,64,2022-01-15T02:36:30Z,3490000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2022-01-15T02:50:45.5Z,3,REGULAR,substitution,out,['startperiod'],1629022,,,1610612759,59,64,2022-01-15T02:51:03Z,3500000,,,0,,SUB out: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2022-01-15T02:50:45.5Z,3,REGULAR,substitution,out,['startperiod'],1629111,,,1610612759,59,64,2022-01-15T02:51:03Z,3510000,,,0,,SUB out: J. Landale,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2022-01-15T02:50:45.5Z,3,REGULAR,substitution,in,['startperiod'],203926,,,1610612759,59,64,2022-01-15T02:51:03Z,3520000,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2022-01-15T02:50:45.5Z,3,REGULAR,substitution,in,['startperiod'],1627751,,,1610612759,59,64,2022-01-15T02:51:03Z,3530000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2022-01-15T02:51:02.6Z,3,REGULAR,period,start,[],0,,,1610612759,59,64,2022-01-15T02:51:03Z,3540000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT11M41.00S,2022-01-15T02:51:19.9Z,3,REGULAR,3pt,Jump Shot,[],1630170,26.49474375821288,15.196078431372548,1610612759,62,64,2022-01-15T02:51:25Z,3550000,174.0,197.0,1,left,D. Vassell 26' 3PT  (8 PTS) (D. Murray 6 AST),"[1630170, 1627749]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,26.25,Made,,,,,,,,,,8.0,,D. Murray,1627749.0,6.0,,,,,
360,PT11M24.00S,2022-01-15T02:51:37.6Z,3,REGULAR,2pt,Jump Shot,[],1630205,91.98423127463863,91.68964460784314,1610612739,62,64,2022-01-15T02:53:45Z,3570000,208.0,23.0,1,right,MISS L. Stevens 20' Jump Shot,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,20.96,Missed,,,,,,,,,,,,,,,,,,,
