actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,officialId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,value,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
274,PT04M31.00S,2022-03-04T02:25:05.5Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629022,92.72339027595268,49.754901960784316,1610612759,50,57,2022-03-04T02:28:36Z,2670000,-1.0,16.0,1,right,L. Walker IV running alley-oop DUNK (22 PTS) (T. Jones 1 AST),"[1629022, 1630200]",1610612759.0,SAS,running alley-oop,,,Walker IV,L. Walker IV,,,,,1.59,Made,,,,,,,,,,22.0,T. Jones,1630200.0,1.0,,,,,,
276,PT04M20.00S,2022-03-04T02:25:16.2Z,2,REGULAR,turnover,out-of-bounds,[],1627734,,,1610612758,50,57,2022-03-04T02:25:22Z,2690000,,,0,,D. Sabonis bad pass out-of-bounds TURNOVER (1 TO),[1627734],1610612758.0,SAC,bad pass,,,Sabonis,D. Sabonis,,,,,,,,2882.0,,,,,,,,,,,,,1.0,,,,
277,PT03M58.00S,2022-03-04T02:25:48.7Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627751,85.62746386333771,46.07843137254902,1610612759,50,57,2022-03-04T02:25:55Z,2700000,-20.0,83.0,1,right,MISS J. Poeltl 8' driving Hook,[1627751],1610612759.0,SAS,driving,,,Poeltl,J. Poeltl,,,,,8.49,Missed,,,,,,,,,,,,,,,,,,,
278,PT03M58.00S,2022-03-04T02:25:52.7Z,2,REGULAR,rebound,offensive,[],1630563,,,1610612759,50,57,2022-03-04T02:25:52Z,2710000,,,0,,J. Primo REBOUND (Off:1 Def:2),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,277.0,,3.0,2.0,1.0,,,,,,,,,,,,,,
279,PT03M58.00S,2022-03-04T02:25:55.4Z,2,REGULAR,foul,personal,['2freethrow'],1627734,,,1610612759,50,57,2022-03-04T02:29:07Z,2720000,,,0,,D. Sabonis shooting personal FOUL (2 PF) (Primo 2 FT),"[1627734, 1630563]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,,,,203593.0,,,,2.0,0.0,Primo,1630563.0,,,,,,,,,,
281,PT03M58.00S,2022-03-04T02:26:08.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,50,57,2022-03-04T02:26:08Z,2740000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT03M58.00S,2022-03-04T02:29:16.8Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1630563,,,1610612759,50,57,2022-03-04T02:29:16Z,2750000,,,0,,MISS J. Primo Free Throw 1 of 2,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
283,PT03M58.00S,2022-03-04T02:29:16.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,50,57,2022-03-04T02:29:16Z,2760000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,282.0,,,,,,,,,,,,,,,,,,
284,PT03M58.00S,2022-03-04T02:29:30.5Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1630563,,,1610612759,51,57,2022-03-04T02:29:30Z,2770000,,,0,,J. Primo Free Throw 2 of 2 (1 PTS),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,Made,,,,,,,,,,1.0,,,,,,,,,
285,PT03M40.00S,2022-03-04T02:29:54.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,51,57,2022-03-04T02:29:54Z,2780000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT03M40.00S,2022-03-04T02:29:55.0Z,2,REGULAR,substitution,out,[],1630200,,,1610612758,51,57,2022-03-04T02:30:02Z,2790000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT03M40.00S,2022-03-04T02:29:55.0Z,2,REGULAR,substitution,in,[],1627749,,,1610612758,51,57,2022-03-04T02:30:02Z,2800000,,,0,,SUB in: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT03M37.00S,2022-03-04T02:30:31.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,51,57,2022-03-04T02:30:31Z,2810000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT03M33.00S,2022-03-04T02:30:45.8Z,2,REGULAR,2pt,Jump Shot,[],203084,14.931011826544022,16.42156862745098,1610612758,51,57,2022-03-04T02:30:49Z,2820000,168.0,88.0,1,left,MISS H. Barnes 18' turnaround fadeaway Shot,[203084],1610612758.0,SAC,turnaround fadeaway,,,Barnes,H. Barnes,,,,,18.95,Missed,,,,,,,,,,,,,,,,,,,
290,PT03M31.00S,2022-03-04T02:30:48.1Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612759,51,57,2022-03-04T02:30:48Z,2830000,,,0,,D. Murray REBOUND (Off:0 Def:6),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,289.0,,6.0,6.0,0.0,,,,,,,,,,,,,,
291,PT03M26.00S,2022-03-04T02:30:59.2Z,2,REGULAR,foul,personal,[],1627734,,,1610612759,51,57,2022-03-04T02:31:07Z,2840000,,,0,,D. Sabonis personal FOUL (3 PF),"[1627734, 1629022]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,203591.0,,,,3.0,0.0,Walker IV,1629022.0,,,,,,,,,,
293,PT03M26.00S,2022-03-04T02:31:20.5Z,2,REGULAR,timeout,full,['team'],0,,,1610612759,51,57,2022-03-04T02:33:03Z,2860000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT03M26.00S,2022-03-04T02:31:28.5Z,2,REGULAR,substitution,out,[],1627734,,,1610612759,51,57,2022-03-04T02:34:31Z,2865000,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT03M26.00S,2022-03-04T02:31:28.5Z,2,REGULAR,substitution,in,[],1627745,,,1610612759,51,57,2022-03-04T02:34:31Z,2867500,,,0,,SUB in: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT03M26.00S,2022-03-04T02:31:36.5Z,2,REGULAR,instantreplay,challenge,[],0,,,1610612759,51,57,2022-03-04T02:32:37Z,2870000,,,0,,,[],1610612758.0,SAC,stands,,,,,,,,,,,,2882.0,,,,,,,,,,,,,,,,,
295,PT03M18.00S,2022-03-04T02:33:21.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630563,94.03745072273325,53.18627450980392,1610612759,51,57,2022-03-04T02:33:25Z,2880000,16.0,4.0,1,right,MISS J. Primo driving finger roll Layup,[1630563],1610612759.0,SAS,driving finger roll,,,Primo,J. Primo,,,,,1.63,Missed,,,,,,,,,,,,,,,,,,,
296,PT03M16.00S,2022-03-04T02:33:23.4Z,2,REGULAR,rebound,defensive,[],203200,,,1610612758,51,57,2022-03-04T02:33:25Z,2890000,,,0,,J. Holiday REBOUND (Off:0 Def:3),[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,295.0,,3.0,3.0,0.0,,,,,,,,,,,,,,
297,PT03M01.00S,2022-03-04T02:33:37.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,6.389618922470433,55.14705882352941,1610612758,51,59,2022-03-04T02:33:42Z,2900000,-26.0,8.0,1,left,D. Fox driving Layup (15 PTS) (D. Jones 2 AST),"[1628368, 1627745]",1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,2.68,Made,,,,,,,,,,15.0,D. Jones,1627745.0,2.0,,,,,,
299,PT02M43.00S,2022-03-04T02:33:56.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,94.30026281208936,53.431372549019606,1610612759,51,59,2022-03-04T02:34:03Z,2920000,17.0,1.0,1,right,MISS J. Poeltl Layup - blocked,"[1627751, 203084]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,1.72,Missed,,,,,,,,,,,,,,,,,,Barnes,203084.0
343,PT02M43.00S,2022-03-04T02:33:56.2Z,2,REGULAR,block,,[],203084,,,1610612759,51,59,2022-03-04T02:39:36Z,2925000,,,0,,H. Barnes BLOCK (1 BLK),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT02M37.00S,2022-03-04T02:34:02.2Z,2,REGULAR,rebound,defensive,[],1627745,,,1610612758,51,59,2022-03-04T02:34:03Z,2930000,,,0,,D. Jones REBOUND (Off:0 Def:1),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,299.0,,1.0,1.0,0.0,,,,,,,,,,,,,,
301,PT02M24.00S,2022-03-04T02:34:15.6Z,2,REGULAR,turnover,lost ball,[],203084,,,1610612758,51,59,2022-03-04T02:34:40Z,2940000,,,0,,H. Barnes lost ball TURNOVER (1 TO),"[203084, 1629022]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,1.0,Walker IV,1629022.0,,
302,PT02M24.00S,2022-03-04T02:34:15.6Z,2,REGULAR,steal,,[],1629022,,,1610612759,51,59,2022-03-04T02:34:17Z,2950000,,,0,,L. Walker IV STEAL (1 STL),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT02M12.00S,2022-03-04T02:34:28.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629640,75.50919842312747,12.745098039215685,1610612759,51,59,2022-03-04T02:34:47Z,2960000,-186.0,178.0,1,right,MISS K. Johnson 25' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,25.75,Missed,,,,,,,,,,,,,,,,,,,
306,PT02M05.00S,2022-03-04T02:34:34.1Z,2,REGULAR,rebound,defensive,[],1627745,,,1610612758,51,59,2022-03-04T02:34:34Z,2970000,,,0,,D. Jones REBOUND (Off:0 Def:2),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,303.0,,2.0,2.0,0.0,,,,,,,,,,,,,,
307,PT01M51.00S,2022-03-04T02:34:48.3Z,2,REGULAR,2pt,Jump Shot,[],203200,20.97568988173456,32.1078431372549,1610612758,51,59,2022-03-04T02:37:52Z,2980000,89.0,145.0,1,left,MISS J. Holiday 17' pullup Shot,[203200],1610612758.0,SAC,pullup,,,Holiday,J. Holiday,,,,,17.01,Missed,,,,,,,,,,,,,,,,,,,
308,PT01M49.00S,2022-03-04T02:34:50.3Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612759,51,59,2022-03-04T02:34:54Z,2990000,,,0,,D. Murray REBOUND (Off:0 Def:7),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,307.0,,7.0,7.0,0.0,,,,,,,,,,,,,,
309,PT01M42.00S,2022-03-04T02:34:58.7Z,2,REGULAR,2pt,Jump Shot,[],1627749,75.1149802890933,37.00980392156863,1610612759,51,59,2022-03-04T02:35:02Z,3000000,-65.0,181.0,1,right,MISS D. Murray 19' pullup Shot,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,19.27,Missed,,,,,,,,,,,,,,,,,,,
310,PT01M39.00S,2022-03-04T02:35:01.7Z,2,REGULAR,rebound,defensive,[],1628368,,,1610612758,51,59,2022-03-04T02:35:02Z,3010000,,,0,,D. Fox REBOUND (Off:0 Def:2),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,309.0,,2.0,2.0,0.0,,,,,,,,,,,,,,
311,PT01M26.00S,2022-03-04T02:35:14.1Z,2,REGULAR,turnover,lost ball,[],203084,,,1610612758,51,59,2022-03-04T02:35:23Z,3020000,,,0,,H. Barnes lost ball TURNOVER (2 TO),"[203084, 1629640]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,2.0,Johnson,1629640.0,,
312,PT01M26.00S,2022-03-04T02:35:14.1Z,2,REGULAR,steal,,[],1629640,,,1610612759,51,59,2022-03-04T02:35:15Z,3030000,,,0,,K. Johnson STEAL (1 STL),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT01M19.00S,2022-03-04T02:35:22.4Z,2,REGULAR,foul,personal,['2freethrow'],1627745,,,1610612759,51,59,2022-03-04T02:35:33Z,3040000,,,0,,D. Jones shooting personal FOUL (1 PF) (Johnson 2 FT),"[1627745, 1629640]",1610612758.0,SAC,shooting,,,Jones,D. Jones,,,,,,,,203591.0,,,,1.0,0.0,Johnson,1629640.0,,,,,,,,,,
315,PT01M19.00S,2022-03-04T02:35:44.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629640,,,1610612759,51,59,2022-03-04T02:36:05Z,3060000,,,0,,MISS K. Johnson Free Throw 1 of 2,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
316,PT01M19.00S,2022-03-04T02:35:44.5Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612759,51,59,2022-03-04T02:36:05Z,3070000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,315.0,,,,,,,,,,,,,,,,,,
317,PT01M19.00S,2022-03-04T02:35:46.4Z,2,REGULAR,substitution,out,[],1629022,,,1610612759,51,59,2022-03-04T02:35:56Z,3080000,,,0,,SUB out: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT01M19.00S,2022-03-04T02:35:46.4Z,2,REGULAR,substitution,out,[],1630563,,,1610612759,51,59,2022-03-04T02:35:56Z,3090000,,,0,,SUB out: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT01M19.00S,2022-03-04T02:35:46.4Z,2,REGULAR,substitution,out,[],1627751,,,1610612759,51,59,2022-03-04T02:35:56Z,3100000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT01M19.00S,2022-03-04T02:35:46.4Z,2,REGULAR,substitution,in,[],1628380,,,1610612759,51,59,2022-03-04T02:35:56Z,3110000,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT01M19.00S,2022-03-04T02:35:46.4Z,2,REGULAR,substitution,in,[],1630170,,,1610612759,51,59,2022-03-04T02:35:56Z,3120000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT01M19.00S,2022-03-04T02:35:46.4Z,2,REGULAR,substitution,in,[],1628966,,,1610612759,51,59,2022-03-04T02:35:56Z,3130000,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT01M19.00S,2022-03-04T02:35:44.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629640,,,1610612759,51,59,2022-03-04T02:36:05Z,3140000,,,0,,MISS K. Johnson Free Throw 2 of 2,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
324,PT01M17.00S,2022-03-04T02:35:46.5Z,2,REGULAR,rebound,defensive,[],1627745,,,1610612758,51,59,2022-03-04T02:36:05Z,3150000,,,0,,D. Jones REBOUND (Off:0 Def:3),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,323.0,,3.0,3.0,0.0,,,,,,,,,,,,,,
325,PT01M04.00S,2022-03-04T02:36:24.4Z,2,REGULAR,foul,personal,['2freethrow'],1630170,,,1610612758,51,59,2022-03-04T02:36:31Z,3160000,,,0,,D. Vassell shooting personal FOUL (2 PF) (Barnes 2 FT),"[1630170, 203084]",1610612759.0,SAS,shooting,,,Vassell,D. Vassell,,,,,,,,203591.0,,,,2.0,0.0,Barnes,203084.0,,,,,,,,,,
327,PT01M04.00S,2022-03-04T02:36:46.3Z,2,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,51,59,2022-03-04T02:36:46Z,3180000,,,0,,MISS H. Barnes Free Throw 1 of 2,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Missed,,,,,,,,,,,,,,,,,,,
328,PT01M04.00S,2022-03-04T02:36:46.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,51,59,2022-03-04T02:36:46Z,3190000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,327.0,,,,,,,,,,,,,,,,,,
329,PT01M04.00S,2022-03-04T02:36:47.1Z,2,REGULAR,substitution,out,[],1628966,,,1610612758,51,59,2022-03-04T02:36:51Z,3200000,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT01M04.00S,2022-03-04T02:36:47.1Z,2,REGULAR,substitution,in,[],203926,,,1610612758,51,59,2022-03-04T02:36:51Z,3210000,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT01M04.00S,2022-03-04T02:37:07.5Z,2,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,51,60,2022-03-04T02:37:07Z,3220000,,,0,,H. Barnes Free Throw 2 of 2 (13 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,,,,,,,,,,13.0,,,,,,,,,
332,PT00M55.90S,2022-03-04T02:37:18.4Z,2,REGULAR,turnover,bad pass,[],1627749,,,1610612759,51,60,2022-03-04T02:37:24Z,3230000,,,0,,D. Murray bad pass TURNOVER (1 TO),"[1627749, 1630558]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,1.0,Mitchell,1630558.0,,
333,PT00M55.90S,2022-03-04T02:37:18.4Z,2,REGULAR,steal,,[],1630558,,,1610612758,51,60,2022-03-04T02:37:20Z,3240000,,,0,,D. Mitchell STEAL (1 STL),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT00M52.20S,2022-03-04T02:37:22.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203200,7.30946123521682,50.98039215686274,1610612758,51,62,2022-03-04T02:37:34Z,3250000,-5.0,16.0,1,left,J. Holiday running DUNK (5 PTS) (D. Fox 8 AST),"[203200, 1628368]",1610612758.0,SAC,running,,,Holiday,J. Holiday,,,,,1.69,Made,,,,,,,,,,5.0,D. Fox,1628368.0,8.0,,,,,,
336,PT00M52.20S,2022-03-04T02:37:33.6Z,2,REGULAR,stoppage,equipment issue,[],0,,,1610612759,51,62,2022-03-04T02:37:33Z,3270000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT00M34.30S,2022-03-04T02:38:05.0Z,2,REGULAR,3pt,Jump Shot,[],1630170,90.88370565045992,96.07843137254902,1610612759,51,62,2022-03-04T02:38:09Z,3280000,230.0,33.0,1,right,MISS D. Vassell 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,23.28,Missed,,,,,,,,,,,,,,,,,,,
338,PT00M32.00S,2022-03-04T02:38:07.4Z,2,REGULAR,rebound,defensive,[],1627745,,,1610612758,51,62,2022-03-04T02:38:07Z,3290000,,,0,,D. Jones REBOUND (Off:0 Def:4),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,337.0,,4.0,4.0,0.0,,,,,,,,,,,,,,
339,PT00M12.80S,2022-03-04T02:38:27.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,6.389618922470433,52.20588235294118,1610612758,51,64,2022-03-04T02:38:32Z,3300000,-11.0,8.0,1,left,D. Mitchell driving finger roll Layup (8 PTS),[1630558],1610612758.0,SAC,driving finger roll,,,Mitchell,D. Mitchell,,,,,1.34,Made,,,,,,,,,,8.0,,,,,,,,,
340,PT00M00.00S,2022-03-04T02:38:42.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,79.97700394218134,47.794117647058826,1610612759,51,64,2022-03-04T02:38:46Z,3310000,-11.0,136.0,1,right,MISS D. Murray 13' pullup Shot,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,13.61,Missed,,,,,,,,,,,,,,,,,,,
341,PT00M00.00S,2022-03-04T02:38:45.0Z,2,REGULAR,rebound,defensive,[],203084,,,1610612758,51,64,2022-03-04T02:38:45Z,3320000,,,0,,H. Barnes REBOUND (Off:2 Def:3),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,340.0,,5.0,3.0,2.0,,,,,,,,,,,,,,
342,PT00M00.00S,2022-03-04T02:38:46.2Z,2,REGULAR,period,end,[],0,,,1610612758,51,64,2022-03-04T02:38:46Z,3330000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2022-03-04T02:53:40.2Z,3,REGULAR,substitution,out,['startperiod'],1628380,,,1610612758,51,64,2022-03-04T02:54:03Z,3340000,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2022-03-04T02:53:40.2Z,3,REGULAR,substitution,out,['startperiod'],1630558,,,1610612758,51,64,2022-03-04T02:54:03Z,3350000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2022-03-04T02:53:40.2Z,3,REGULAR,substitution,out,['startperiod'],1627745,,,1610612758,51,64,2022-03-04T02:54:03Z,3360000,,,0,,SUB out: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2022-03-04T02:53:40.2Z,3,REGULAR,substitution,in,['startperiod'],1627751,,,1610612758,51,64,2022-03-04T02:54:03Z,3370000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2022-03-04T02:53:40.2Z,3,REGULAR,substitution,in,['startperiod'],1626168,,,1610612758,51,64,2022-03-04T02:54:03Z,3380000,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2022-03-04T02:53:40.2Z,3,REGULAR,substitution,in,['startperiod'],1627734,,,1610612758,51,64,2022-03-04T02:54:03Z,3390000,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2022-03-04T02:54:03.3Z,3,REGULAR,period,start,[],0,,,1610612758,51,64,2022-03-04T02:54:04Z,3400000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT11M44.00S,2022-03-04T02:54:18.8Z,3,REGULAR,2pt,Jump Shot,[],203200,82.47371879106439,75.24509803921569,1610612758,51,66,2022-03-04T02:54:24Z,3410000,126.0,112.0,1,right,J. Holiday 16' pullup Jump Shot (7 PTS) (D. Sabonis 3 AST),"[203200, 1627734]",1610612758.0,SAC,pullup,,,Holiday,J. Holiday,,,,,16.89,Made,,,,,,,,,,7.0,D. Sabonis,1627734.0,3.0,,,,,,
353,PT11M27.00S,2022-03-04T02:54:35.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,9.806176084099869,52.94117647058824,1610612759,51,66,2022-03-04T02:54:39Z,3430000,-15.0,40.0,1,left,MISS K. Johnson turnaround Shot,[1629640],1610612759.0,SAS,turnaround,,,Johnson,K. Johnson,,,,,4.23,Missed,,,,,,,,,,,,,,,,,,,
354,PT11M25.00S,2022-03-04T02:54:37.1Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,51,66,2022-03-04T02:54:39Z,3440000,,,0,,D. Sabonis REBOUND (Off:1 Def:8),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,353.0,,9.0,8.0,1.0,,,,,,,,,,,,,,
355,PT11M17.00S,2022-03-04T02:54:44.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,91.5407358738502,50.49019607843137,1610612758,51,68,2022-03-04T02:55:06Z,3450000,2.0,27.0,1,right,D. Sabonis driving Layup (8 PTS),[1627734],1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,2.71,Made,,,,,,,,,,8.0,,,,,,,,,
356,PT11M05.00S,2022-03-04T02:54:57.4Z,3,REGULAR,3pt,Jump Shot,[],1630170,32.53942181340342,35.53921568627451,1610612759,54,68,2022-03-04T02:55:03Z,3460000,72.0,253.0,1,left,D. Vassell 26' 3PT pullup (6 PTS) (D. McDermott 1 AST),"[1630170, 203926]",1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,26.35,Made,,,,,,,,,,6.0,D. McDermott,203926.0,1.0,,,,,,
358,PT10M48.00S,2022-03-04T02:55:14.3Z,3,REGULAR,2pt,Jump Shot,[],1628368,95.87713534822602,78.67647058823529,1610612758,54,70,2022-03-04T02:55:19Z,3480000,143.0,-14.0,1,right,D. Fox 14' pullup Jump Shot (17 PTS) (D. Sabonis 4 AST),"[1628368, 1627734]",1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,14.41,Made,,,,,,,,,,17.0,D. Sabonis,1627734.0,4.0,,,,,,
360,PT10M37.00S,2022-03-04T02:55:28.2Z,3,REGULAR,foul,offensive,[],1629640,,,1610612759,54,70,2022-03-04T02:55:36Z,3500000,,,0,,K. Johnson charge offensive FOUL (1 PF),"[1629640, 1626168]",1610612759.0,SAS,charge,,,Johnson,K. Johnson,,,,,,,,2882.0,,,,1.0,0.0,Lyles,1626168.0,,,,,,,,,,
362,PT10M37.00S,2022-03-04T02:55:28.2Z,3,REGULAR,turnover,offensive foul,[],1629640,,,1610612759,54,70,2022-03-04T02:55:28Z,3520000,,,0,,K. Johnson offensive foul TURNOVER (1 TO),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,2882.0,,,,,,,,,,,,,1.0,,,,
