actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
455,PT03M03.00S,2022-02-04T01:39:03.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629022,,,1610612748,62,82,2022-02-04T01:39:25Z,4470000,,,0,,L. Walker IV shooting personal FOUL (1 PF) (Herro 2 FT),"[1629022, 1629639]",1610612759.0,SAS,shooting,,,Walker IV,L. Walker IV,,,,,,,,1627541.0,,,,,,,,1.0,0.0,Herro,1629639.0,,,,,
457,PT03M03.00S,2022-02-04T01:39:28.9Z,3,REGULAR,freethrow,1 of 2,[],1629639,,,1610612748,62,83,2022-02-04T01:39:28Z,4490000,,,0,,T. Herro Free Throw 1 of 2 (11 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
458,PT03M03.00S,2022-02-04T01:39:29.8Z,3,REGULAR,substitution,out,[],1630200,,,1610612748,62,83,2022-02-04T01:39:42Z,4500000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
459,PT03M03.00S,2022-02-04T01:39:29.8Z,3,REGULAR,substitution,out,[],200782,,,1610612748,62,83,2022-02-04T01:39:42Z,4510000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,
460,PT03M03.00S,2022-02-04T01:39:29.8Z,3,REGULAR,substitution,in,[],1628401,,,1610612748,62,83,2022-02-04T01:39:42Z,4520000,,,0,,SUB in: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
461,PT03M03.00S,2022-02-04T01:39:29.8Z,3,REGULAR,substitution,in,[],1629622,,,1610612748,62,83,2022-02-04T01:39:42Z,4530000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,
462,PT03M03.00S,2022-02-04T01:39:54.6Z,3,REGULAR,freethrow,2 of 2,[],1629639,,,1610612748,62,84,2022-02-04T01:39:54Z,4540000,,,0,,T. Herro Free Throw 2 of 2 (12 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
463,PT02M45.00S,2022-02-04T01:40:13.8Z,3,REGULAR,turnover,lost ball,[],1629022,,,1610612759,62,84,2022-02-04T01:40:17Z,4550000,,,0,,L. Walker IV lost ball TURNOVER (3 TO),"[1629022, 1629130]",1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,3.0,Robinson,1629130.0,,,,,,,,,,,,,,,,,
464,PT02M45.00S,2022-02-04T01:40:13.8Z,3,REGULAR,steal,,[],1629130,,,1610612748,62,84,2022-02-04T01:50:45Z,4560000,,,0,,D. Robinson STEAL (1 STL),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
465,PT02M38.00S,2022-02-04T01:40:21.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629639,93.77463863337714,48.529411764705884,1610612748,62,86,2022-02-04T01:40:26Z,4570000,-7.0,6.0,1,right,T. Herro driving DUNK (14 PTS),[1629639],1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,,,,,0.95,Made,14.0,,,,,,,,,,,,,
466,PT02M25.00S,2022-02-04T01:40:33.7Z,3,REGULAR,turnover,bad pass,[],1628401,,,1610612759,62,86,2022-02-04T01:40:37Z,4580000,,,0,,D. White bad pass TURNOVER (6 TO),"[1628401, 1629639]",1610612759.0,SAS,,,,White,D. White,,,,,6.0,Herro,1629639.0,,,,,,,,,,,,,,,,,
467,PT02M25.00S,2022-02-04T01:40:33.7Z,3,REGULAR,steal,,[],1629639,,,1610612748,62,86,2022-02-04T01:40:35Z,4590000,,,0,,T. Herro STEAL (2 STL),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,
468,PT02M17.00S,2022-02-04T01:40:41.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629622,95.0886990801577,3.431372549019608,1610612748,62,86,2022-02-04T01:40:45Z,4600000,-233.0,-6.0,1,right,MISS M. Strus 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,23.29,Missed,,,,,,,,,,,,,,
469,PT02M14.00S,2022-02-04T01:40:44.6Z,3,REGULAR,rebound,defensive,[],1629234,,,1610612759,62,86,2022-02-04T01:40:45Z,4610000,,,0,,D. Eubanks REBOUND (Off:2 Def:3),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,468.0,5.0,3.0,2.0,,,,,,,,,
470,PT02M05.00S,2022-02-04T01:40:53.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629234,6.258212877792378,49.01960784313725,1610612759,64,86,2022-02-04T01:40:59Z,4620000,5.0,6.0,1,left,D. Eubanks cutting DUNK (5 PTS) (L. Walker IV 2 AST),"[1629234, 1629022]",1610612759.0,SAS,cutting,,,Eubanks,D. Eubanks,,,,,,,,,0.8,Made,5.0,,,,,,,,,L. Walker IV,1629022.0,2.0,,
472,PT01M47.00S,2022-02-04T01:41:15.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,64,86,2022-02-04T01:41:15Z,4640000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT01M47.00S,2022-02-04T01:41:18.6Z,3,REGULAR,timeout,full,['team'],0,,,1610612748,64,86,2022-02-04T01:41:18Z,4650000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT01M47.00S,2022-02-04T01:43:54.6Z,3,REGULAR,substitution,out,[],1628401,,,1610612748,64,86,2022-02-04T01:44:11Z,4660000,,,0,,SUB out: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
475,PT01M47.00S,2022-02-04T01:43:54.6Z,3,REGULAR,substitution,out,[],202710,,,1610612748,64,86,2022-02-04T01:44:11Z,4670000,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,
476,PT01M47.00S,2022-02-04T01:43:54.6Z,3,REGULAR,substitution,in,[],1630200,,,1610612748,64,86,2022-02-04T01:44:11Z,4680000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
477,PT01M47.00S,2022-02-04T01:43:54.6Z,3,REGULAR,substitution,in,[],1629216,,,1610612748,64,86,2022-02-04T01:44:11Z,4690000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,
478,PT01M46.00S,2022-02-04T01:44:19.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,64,86,2022-02-04T01:44:19Z,4700000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT01M43.00S,2022-02-04T01:44:31.6Z,3,REGULAR,3pt,Jump Shot,[],1629130,77.08607095926413,86.76470588235294,1610612748,64,86,2022-02-04T01:44:36Z,4710000,184.0,163.0,1,right,MISS D. Robinson 24' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,24.56,Missed,,,,,,,,,,,,,,
480,PT01M41.00S,2022-02-04T01:44:33.6Z,3,REGULAR,rebound,defensive,[],1627823,,,1610612759,64,86,2022-02-04T01:44:36Z,4720000,,,0,,J. Hernangomez REBOUND (Off:1 Def:2),[1627823],1610612759.0,SAS,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,479.0,3.0,2.0,1.0,,,,,,,,,
481,PT01M36.00S,2022-02-04T01:44:42.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203473,,,1610612759,64,86,2022-02-04T01:44:50Z,4730000,,,0,,D. Dedmon personal FOUL (5 PF) (Eubanks 2 FT),"[203473, 1629234]",1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,1627541.0,,,,,,,,5.0,0.0,Eubanks,1629234.0,,,,,
483,PT01M36.00S,2022-02-04T01:44:54.2Z,3,REGULAR,foul,technical,"['inpenalty', '1freethrow']",203473,,,1610612759,64,86,2022-02-04T01:44:59Z,4750000,,,0,,D. Dedmon technical FOUL (1 Tech),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,1627541.0,,,,,,,,5.0,1.0,,,,,,,
484,PT01M36.00S,2022-02-04T01:45:02.3Z,3,REGULAR,freethrow,1 of 1,[],1630200,,,1610612759,64,86,2022-02-04T01:45:02Z,4760000,,,0,,MISS T. Jones technical Free Throw 1 of 1,[1630200],1610612759.0,SAS,technical,,,Jones,T. Jones,,,,,,,,,,Missed,,,,,,,,,,,,,,
485,PT01M36.00S,2022-02-04T01:45:02.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,64,86,2022-02-04T01:45:02Z,4770000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,484.0,,,,,,,,,,,,
486,PT01M36.00S,2022-02-04T01:45:34.0Z,3,REGULAR,freethrow,1 of 2,[],1629234,,,1610612759,65,86,2022-02-04T01:45:34Z,4780000,,,0,,D. Eubanks Free Throw 1 of 2 (6 PTS),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
487,PT01M36.00S,2022-02-04T01:45:35.3Z,3,REGULAR,substitution,out,[],203473,,,1610612759,65,86,2022-02-04T01:45:38Z,4790000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,
488,PT01M36.00S,2022-02-04T01:45:35.3Z,3,REGULAR,substitution,in,[],1628389,,,1610612759,65,86,2022-02-04T01:45:38Z,4800000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,
489,PT01M36.00S,2022-02-04T01:45:51.7Z,3,REGULAR,freethrow,2 of 2,[],1629234,,,1610612759,66,86,2022-02-04T01:45:51Z,4810000,,,0,,D. Eubanks Free Throw 2 of 2 (7 PTS),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
490,PT01M16.00S,2022-02-04T01:46:12.3Z,3,REGULAR,2pt,Jump Shot,[],1628389,79.188567674113,31.127450980392158,1610612748,66,86,2022-02-04T01:46:16Z,4820000,-94.0,143.0,1,right,MISS B. Adebayo 17' pullup Shot,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,,,,,17.14,Missed,,,,,,,,,,,,,,
491,PT01M14.00S,2022-02-04T01:46:14.3Z,3,REGULAR,rebound,defensive,[],1627823,,,1610612759,66,86,2022-02-04T01:46:16Z,4830000,,,0,,J. Hernangomez REBOUND (Off:1 Def:3),[1627823],1610612759.0,SAS,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,490.0,4.0,3.0,1.0,,,,,,,,,
492,PT00M55.80S,2022-02-04T01:46:33.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,5.075558475689881,51.225490196078425,1610612759,66,86,2022-02-04T01:46:38Z,4840000,-6.0,-5.0,1,left,MISS T. Jones driving finger roll Layup,[1630200],1610612759.0,SAS,driving finger roll,,,Jones,T. Jones,,,,,,,,,0.78,Missed,,,,,,,,,,,,,,
493,PT00M53.00S,2022-02-04T01:46:36.5Z,3,REGULAR,rebound,offensive,[],1630563,,,1610612759,66,86,2022-02-04T01:46:36Z,4850000,,,0,,J. Primo REBOUND (Off:3 Def:0),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,492.0,3.0,0.0,3.0,,,,,,,,,
494,PT00M47.80S,2022-02-04T01:46:44.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629622,,,1610612759,66,86,2022-02-04T01:46:49Z,4860000,,,0,,M. Strus shooting personal FOUL (1 PF) (Eubanks 2 FT),"[1629622, 1629234]",1610612748.0,MIA,shooting,,,Strus,M. Strus,,,,,,,,202035.0,,,,,,,,1.0,0.0,Eubanks,1629234.0,,,,,
496,PT00M47.80S,2022-02-04T01:47:09.9Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629234,,,1610612759,66,86,2022-02-04T01:47:38Z,4880000,,,0,,MISS D. Eubanks Free Throw 1 of 2,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,Missed,,,,,,,,,,,,,,
497,PT00M47.80S,2022-02-04T01:47:09.9Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612759,66,86,2022-02-04T01:47:38Z,4890000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,496.0,,,,,,,,,,,,
498,PT00M47.80S,2022-02-04T01:47:09.9Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629234,,,1610612759,66,86,2022-02-04T01:47:38Z,4900000,,,0,,MISS D. Eubanks Free Throw 2 of 2,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,Missed,,,,,,,,,,,,,,
499,PT00M45.70S,2022-02-04T01:47:12.0Z,3,REGULAR,rebound,defensive,[],1629130,,,1610612748,66,86,2022-02-04T01:47:38Z,4910000,,,0,,D. Robinson REBOUND (Off:0 Def:3),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,498.0,3.0,3.0,0.0,,,,,,,,,
500,PT00M37.70S,2022-02-04T01:47:32.3Z,3,REGULAR,3pt,Jump Shot,[],1629639,70.25295663600527,71.07843137254902,1610612748,66,86,2022-02-04T01:47:43Z,4920000,105.0,227.0,1,right,MISS T. Herro 25' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,,,,,25.04,Missed,,,,,,,,,,,,,,
501,PT00M33.80S,2022-02-04T01:47:36.2Z,3,REGULAR,rebound,offensive,[],1628389,,,1610612748,66,86,2022-02-04T01:47:36Z,4930000,,,0,,B. Adebayo REBOUND (Off:2 Def:7),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,500.0,9.0,7.0,2.0,,,,,,,,,
502,PT00M27.10S,2022-02-04T01:47:43.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628389,93.64323258869908,49.26470588235294,1610612748,66,88,2022-02-04T01:47:51Z,4940000,-4.0,7.0,1,right,B. Adebayo DUNK (12 PTS) (G. Vincent 2 AST),"[1628389, 1629216]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,0.82,Made,12.0,,,,,,,,,G. Vincent,1629216.0,2.0,,
504,PT00M13.60S,2022-02-04T01:47:59.8Z,3,REGULAR,3pt,Jump Shot,[],1630563,10.200394218134035,3.431372549019608,1610612759,66,88,2022-02-04T01:48:03Z,4960000,233.0,43.0,1,left,MISS J. Primo 3PT,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,23.68,Missed,,,,,,,,,,,,,,
505,PT00M11.20S,2022-02-04T01:48:02.2Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,66,88,2022-02-04T01:48:02Z,4970000,,,0,,B. Adebayo REBOUND (Off:2 Def:8),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,504.0,10.0,8.0,2.0,,,,,,,,,
506,PT00M00.00S,2022-02-04T01:48:14.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629639,92.32917214191852,49.754901960784316,1610612748,66,88,2022-02-04T01:48:28Z,4980000,-1.0,20.0,1,right,MISS T. Herro driving DUNK - blocked,"[1629639, 1627823]",1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,,,,,1.96,Missed,,,,,,,,,,,,,Hernangomez,1627823.0
507,PT00M00.00S,2022-02-04T01:48:14.8Z,3,REGULAR,block,,[],1627823,,,1610612748,66,88,2022-02-04T01:54:13Z,4990000,,,0,,J. Hernangomez BLOCK (1 BLK),[1627823],1610612759.0,SAS,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,
508,PT00M00.00S,2022-02-04T01:48:14.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612748,66,88,2022-02-04T01:48:38Z,5000000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,506.0,,,,,,,,,,,,
509,PT00M00.00S,2022-02-04T01:48:22.7Z,3,REGULAR,period,end,[],0,,,1610612748,66,88,2022-02-04T01:48:38Z,5010000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2022-02-04T01:49:46.6Z,4,REGULAR,substitution,out,['startperiod'],1630563,,,1610612748,66,88,2022-02-04T01:51:02Z,5020000,,,0,,SUB out: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2022-02-04T01:49:46.6Z,4,REGULAR,substitution,in,['startperiod'],201152,,,1610612748,66,88,2022-02-04T01:51:02Z,5030000,,,0,,SUB in: T. Young,[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2022-02-04T01:49:46.6Z,4,REGULAR,substitution,out,['startperiod'],1629234,,,1610612748,66,88,2022-02-04T01:51:30Z,5035000,,,0,,SUB out: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2022-02-04T01:49:46.6Z,4,REGULAR,substitution,in,['startperiod'],1630580,,,1610612748,66,88,2022-02-04T01:51:30Z,5037500,,,0,,SUB in: J. Wieskamp,[1630580],1610612759.0,SAS,,,,Wieskamp,J. Wieskamp,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2022-02-04T01:50:57.5Z,4,REGULAR,period,start,[],0,,,1610612748,66,88,2022-02-04T01:51:02Z,5040000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT11M42.00S,2022-02-04T01:51:18.4Z,4,REGULAR,foul,personal,['2freethrow'],201152,,,1610612748,66,88,2022-02-04T01:51:28Z,5050000,,,0,,T. Young shooting personal FOUL (2 PF) (Adebayo 2 FT),"[201152, 1628389]",1610612759.0,SAS,shooting,,,Young,T. Young,,,,,,,,1627541.0,,,,,,,,2.0,0.0,Adebayo,1628389.0,,,,,
517,PT11M42.00S,2022-02-04T01:51:45.7Z,4,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,66,89,2022-02-04T01:52:08Z,5070000,,,0,,B. Adebayo Free Throw 1 of 2 (13 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
518,PT11M42.00S,2022-02-04T01:51:45.7Z,4,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,66,89,2022-02-04T01:52:08Z,5080000,,,0,,MISS B. Adebayo Free Throw 2 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,Missed,,,,,,,,,,,,,,
519,PT11M39.00S,2022-02-04T01:51:48.7Z,4,REGULAR,rebound,defensive,[],1627823,,,1610612759,66,89,2022-02-04T01:52:08Z,5090000,,,0,,J. Hernangomez REBOUND (Off:1 Def:4),[1627823],1610612759.0,SAS,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,518.0,5.0,4.0,1.0,,,,,,,,,
520,PT11M22.00S,2022-02-04T01:52:25.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201152,5.995400788436268,45.588235294117645,1610612759,68,89,2022-02-04T01:52:28Z,5100000,22.0,4.0,1,left,T. Young driving finger roll Layup (5 PTS),[201152],1610612759.0,SAS,driving finger roll,,,Young,T. Young,,,,,,,,,2.24,Made,5.0,,,,,,,,,,,,,
521,PT11M09.00S,2022-02-04T01:52:37.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629216,91.80354796320631,37.254901960784316,1610612748,68,91,2022-02-04T01:54:33Z,5110000,-64.0,25.0,1,right,G. Vincent 6' fadeaway Jump Shot (8 PTS),[1629216],1610612748.0,MIA,fadeaway,,,Vincent,G. Vincent,,,,,,,,,6.82,Made,8.0,,,,,,,,,,,,,
522,PT10M52.00S,2022-02-04T01:52:54.5Z,4,REGULAR,2pt,Jump Shot,[],1629022,25.04927726675427,54.65686274509803,1610612759,68,91,2022-02-04T01:53:04Z,5120000,-23.0,183.0,1,left,MISS L. Walker IV 18' step back Shot,[1629022],1610612759.0,SAS,step back,,,Walker IV,L. Walker IV,,,,,,,,,18.45,Missed,,,,,,,,,,,,,,
523,PT10M50.00S,2022-02-04T01:52:56.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612748,68,91,2022-02-04T01:53:04Z,5130000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,522.0,,,,,,,,,,,,
524,PT10M50.00S,2022-02-04T01:53:03.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,68,91,2022-02-04T01:53:03Z,5140000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT10M43.00S,2022-02-04T01:53:08.4Z,4,REGULAR,turnover,bad pass,[],1629622,,,1610612748,68,91,2022-02-04T01:53:12Z,5150000,,,0,,M. Strus bad pass TURNOVER (1 TO),"[1629622, 1629022]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,1.0,Walker IV,1629022.0,,,,,,,,,,,,,,,,,
526,PT10M43.00S,2022-02-04T01:53:08.4Z,4,REGULAR,steal,,[],1629022,,,1610612759,68,91,2022-02-04T01:53:10Z,5160000,,,0,,L. Walker IV STEAL (3 STL),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,
527,PT10M38.00S,2022-02-04T01:53:16.1Z,4,REGULAR,foul,personal,['2freethrow'],1629216,,,1610612759,68,91,2022-02-04T01:53:22Z,5170000,,,0,,G. Vincent shooting personal FOUL (2 PF) (Walker IV 2 FT),"[1629216, 1629022]",1610612748.0,MIA,shooting,,,Vincent,G. Vincent,,,,,,,,201246.0,,,,,,,,2.0,0.0,Walker IV,1629022.0,,,,,
529,PT10M38.00S,2022-02-04T01:53:38.6Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629022,,,1610612759,69,91,2022-02-04T01:53:38Z,5190000,,,0,,L. Walker IV Free Throw 1 of 2 (6 PTS),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
530,PT10M38.00S,2022-02-04T01:53:48.6Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629022,,,1610612759,70,91,2022-02-04T01:53:48Z,5200000,,,0,,L. Walker IV Free Throw 2 of 2 (7 PTS),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
531,PT10M20.00S,2022-02-04T01:54:08.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,81.2910643889619,51.470588235294116,1610612748,70,93,2022-02-04T01:54:18Z,5210000,7.0,123.0,1,right,T. Herro 12' pullup Jump Shot (16 PTS),[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,,,,,12.36,Made,16.0,,,,,,,,,,,,,
532,PT10M08.00S,2022-02-04T01:54:20.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,6.389618922470433,50.245098039215684,1610612759,72,93,2022-02-04T01:54:25Z,5220000,-1.0,8.0,1,left,T. Jones cutting Layup (12 PTS) (T. Young 2 AST),"[1630200, 201152]",1610612759.0,SAS,cutting,,,Jones,T. Jones,,,,,,,,,0.77,Made,12.0,,,,,,,,,T. Young,201152.0,2.0,,
534,PT09M42.00S,2022-02-04T01:54:46.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,81.68528252299606,41.17647058823529,1610612748,72,95,2022-02-04T01:56:27Z,5240000,-44.0,120.0,1,right,T. Herro 12' turnaround fadeaway Jump Shot (18 PTS),[1629639],1610612748.0,MIA,turnaround fadeaway,,,Herro,T. Herro,,,,,,,,,12.76,Made,18.0,,,,,,,,,,,,,
535,PT09M24.00S,2022-02-04T01:55:04.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,16.90210249671485,49.01960784313725,1610612759,72,95,2022-02-04T01:55:08Z,5250000,5.0,106.0,1,left,MISS T. Jones 10' floating Shot,[1630200],1610612759.0,SAS,floating,,,Jones,T. Jones,,,,,,,,,10.65,Missed,,,,,,,,,,,,,,
536,PT09M24.00S,2022-02-04T01:55:04.6Z,4,REGULAR,rebound,offensive,[],201152,,,1610612759,72,95,2022-02-04T02:06:41Z,5260000,,,0,,T. Young REBOUND (Off:5 Def:3),[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,535.0,8.0,3.0,5.0,,,,,,,,,
537,PT09M24.00S,2022-02-04T01:55:08.5Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201152,5.590000152587891,50.0,1610612759,74,95,2022-02-04T02:06:29Z,5262500,0.0,0.0,1,left,T. Young tip Layup (7 PTS),[201152],1610612759.0,SAS,tip,,,Young,T. Young,,,,,,,,,0.0,Made,7.0,,,,,,,,,,,,,
540,PT09M21.00S,2022-02-04T01:55:44.0Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1628389,,,1610612748,74,96,2022-02-04T02:05:52Z,5265000,,,0,,B. Adebayo Free Throw 1 of 2 (14 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
541,PT09M21.00S,2022-02-04T01:55:44.0Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1628389,,,1610612748,74,97,2022-02-04T02:05:52Z,5267500,,,0,,B. Adebayo Free Throw 2 of 2 (15 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
538,PT09M21.00S,2022-02-04T01:55:44.6Z,4,REGULAR,foul,personal,['2freethrow'],1629022,,,1610612748,74,97,2022-02-04T02:08:47Z,5280000,,,0,,L. Walker IV shooting personal FOUL (2 PF) (Adebayo 2 FT),"[1629022, 1628389]",1610612759.0,SAS,shooting,,,Walker IV,L. Walker IV,,,,,,,,201246.0,,,,,,,,2.0,0.0,Adebayo,1628389.0,,,,,
