actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
451,PT03M56.00S,2021-11-11T03:11:47.2Z,3,REGULAR,3pt,Jump Shot,[],1627749,28.33442838370565,19.852941176470587,1610612759,90,77,2021-11-11T03:11:59Z,4460000,151.0,214.0,1,left,MISS D. Murray 26' 3PT,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,26.16,Missed,,,,,,,,,,,,,,,,,
452,PT03M53.00S,2021-11-11T03:11:50.2Z,3,REGULAR,rebound,defensive,[],1628368,,,1610612758,90,77,2021-11-11T03:11:59Z,4470000,,,0,,D. Fox REBOUND (Off:0 Def:2),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,451.0,2.0,2.0,0.0,,,,,,,,,
453,PT03M49.00S,2021-11-11T03:11:57.5Z,3,REGULAR,foul,offensive,[],1628368,,,1610612758,90,77,2021-11-11T03:12:18Z,4480000,,,0,,D. Fox charge offensive FOUL (2 PF),"[1628368, 201152]",1610612758.0,SAC,charge,,,Fox,D. Fox,,,,,1199.0,,,,,,,,,,,,2.0,0.0,Young,201152.0,,,,,
455,PT03M49.00S,2021-11-11T03:11:57.5Z,3,REGULAR,turnover,offensive foul,[],1628368,,,1610612758,90,77,2021-11-11T03:11:57Z,4500000,,,0,,D. Fox offensive foul TURNOVER (3 TO),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,1199.0,3.0,,,,,,,,,,,,,,,,,,,
456,PT03M32.00S,2021-11-11T03:12:35.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630170,31.225361366622867,53.18627450980392,1610612759,93,77,2021-11-11T03:12:43Z,4510000,-16.0,241.0,1,left,D. Vassell 24' 3PT  (15 PTS) (T. Young 6 AST),"[1630170, 201152]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,24.15,Made,15.0,T. Young,201152.0,6.0,,,,,,,,,,,,,
458,PT03M16.00S,2021-11-11T03:12:51.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630558,83.39356110381078,61.274509803921575,1610612758,93,77,2021-11-11T03:12:58Z,4530000,56.0,104.0,1,right,MISS D. Mitchell 11' Jump Shot - blocked,"[1630558, 201152]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,11.8,Missed,,,,,,,,,,,,,,,Young,201152.0,
459,PT03M16.00S,2021-11-11T03:12:51.7Z,3,REGULAR,block,,[],201152,,,1610612758,93,77,2021-11-11T03:12:54Z,4540000,,,0,,T. Young BLOCK (1 BLK),[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT03M14.00S,2021-11-11T03:12:53.7Z,3,REGULAR,rebound,defensive,[],201152,,,1610612759,93,77,2021-11-11T03:29:27Z,4550000,,,0,,T. Young REBOUND (Off:2 Def:1),[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,,458.0,3.0,1.0,2.0,,,,,,,,,
461,PT03M14.00S,2021-11-11T03:12:57.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628368,,,1610612759,93,77,2021-11-11T03:13:26Z,4560000,,,0,,D. Fox shooting personal FOUL (3 PF) (Murray 2 FT),"[1628368, 1627749]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,202901.0,,,,,,,,,,,,3.0,0.0,Murray,1627749.0,,,,,
463,PT03M14.00S,2021-11-11T03:13:28.9Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1627749,,,1610612759,94,77,2021-11-11T03:13:28Z,4580000,,,0,,D. Murray Free Throw 1 of 2 (19 PTS),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,
464,PT03M14.00S,2021-11-11T03:13:30.7Z,3,REGULAR,substitution,out,[],1629640,,,1610612759,94,77,2021-11-11T03:13:34Z,4590000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT03M14.00S,2021-11-11T03:13:30.7Z,3,REGULAR,substitution,in,[],203926,,,1610612759,94,77,2021-11-11T03:13:34Z,4600000,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT03M14.00S,2021-11-11T03:13:48.4Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1627749,,,1610612759,95,77,2021-11-11T03:13:48Z,4610000,,,0,,D. Murray Free Throw 2 of 2 (20 PTS),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,
467,PT03M02.00S,2021-11-11T03:14:01.2Z,3,REGULAR,turnover,bad pass,[],1628368,,,1610612758,95,77,2021-11-11T03:14:10Z,4620000,,,0,,D. Fox bad pass TURNOVER (4 TO),"[1628368, 1627749]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,,4.0,,,,,,,,,,,,,,,Murray,1627749.0,,,
468,PT03M02.00S,2021-11-11T03:14:01.2Z,3,REGULAR,steal,,[],1627749,,,1610612759,95,77,2021-11-11T03:14:03Z,4630000,,,0,,D. Murray STEAL (1 STL),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT02M58.00S,2021-11-11T03:14:05.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203926,20.45006570302234,91.42156862745098,1610612759,95,77,2021-11-11T03:14:15Z,4640000,-207.0,140.0,1,left,MISS D. McDermott 24' 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,24.98,Missed,,,,,,,,,,,,,,,,,
470,PT02M56.00S,2021-11-11T03:14:08.0Z,3,REGULAR,rebound,defensive,[],1629002,,,1610612758,95,77,2021-11-11T03:14:08Z,4650000,,,0,,C. Metu REBOUND (Off:0 Def:4),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,469.0,4.0,4.0,0.0,,,,,,,,,
471,PT02M40.00S,2021-11-11T03:14:23.2Z,3,REGULAR,3pt,Jump Shot,[],1629002,67.23061760840999,56.86274509803921,1610612758,95,77,2021-11-11T03:14:28Z,4660000,34.0,256.0,1,right,MISS C. Metu 25' 3PT,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,25.78,Missed,,,,,,,,,,,,,,,,,
472,PT02M38.00S,2021-11-11T03:14:25.2Z,3,REGULAR,rebound,defensive,[],203926,,,1610612759,95,77,2021-11-11T03:14:28Z,4670000,,,0,,D. McDermott REBOUND (Off:0 Def:3),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,471.0,3.0,3.0,0.0,,,,,,,,,
473,PT02M29.00S,2021-11-11T03:14:34.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,6.783837056504599,48.77450980392157,1610612759,95,77,2021-11-11T03:14:43Z,4680000,6.0,11.0,1,left,MISS D. Murray driving Layup,[1627749],1610612759.0,SAS,driving,,,Murray,D. Murray,,,,,,,1.28,Missed,,,,,,,,,,,,,,,,,
474,PT02M22.00S,2021-11-11T03:14:41.6Z,3,REGULAR,rebound,offensive,[],201152,,,1610612759,95,77,2021-11-11T03:14:43Z,4690000,,,0,,T. Young REBOUND (Off:3 Def:1),[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,,473.0,4.0,1.0,3.0,,,,,,,,,
475,PT02M22.00S,2021-11-11T03:14:40.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201152,5.590000152587891,50.0,1610612759,97,77,2021-11-11T03:14:40Z,4700000,0.0,0.0,1,left,T. Young tip Layup (11 PTS),[201152],1610612759.0,SAS,tip,,,Young,T. Young,,,,,,,0.0,Made,11.0,,,,,,,,,,,,,,,,
476,PT02M13.00S,2021-11-11T03:14:49.7Z,3,REGULAR,3pt,Jump Shot,[],1630558,67.09921156373193,50.73529411764706,1610612758,97,77,2021-11-11T03:14:56Z,4710000,4.0,257.0,1,right,MISS D. Mitchell 25' step back 3PT,[1630558],1610612758.0,SAC,step back,,,Mitchell,D. Mitchell,,,,,,,25.68,Missed,,,,,,,,,,,,,,,,,
477,PT02M11.00S,2021-11-11T03:14:52.1Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612759,97,77,2021-11-11T03:14:52Z,4720000,,,0,,D. Murray REBOUND (Off:0 Def:6),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,476.0,6.0,6.0,0.0,,,,,,,,,
478,PT02M09.00S,2021-11-11T03:14:58.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630558,,,1610612759,97,77,2021-11-11T03:15:18Z,4730000,,,0,,D. Mitchell personal FOUL (2 PF) (McDermott 2 FT),"[1630558, 203926]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,1201.0,,,,,,,,,,,,2.0,0.0,McDermott,203926.0,,,,,
480,PT02M09.00S,2021-11-11T03:15:22.4Z,3,REGULAR,freethrow,1 of 2,[],203926,,,1610612759,97,77,2021-11-11T03:15:22Z,4750000,,,0,,MISS D. McDermott Free Throw 1 of 2,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,Missed,,,,,,,,,,,,,,,,,
481,PT02M09.00S,2021-11-11T03:15:22.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,97,77,2021-11-11T03:15:22Z,4760000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,480.0,,,,,,,,,,,,
482,PT02M09.00S,2021-11-11T03:15:23.6Z,3,REGULAR,substitution,out,[],1627749,,,1610612759,97,77,2021-11-11T03:15:28Z,4770000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT02M09.00S,2021-11-11T03:15:23.6Z,3,REGULAR,substitution,out,[],203458,,,1610612759,97,77,2021-11-11T03:15:28Z,4780000,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT02M09.00S,2021-11-11T03:15:23.6Z,3,REGULAR,substitution,in,[],1630200,,,1610612759,97,77,2021-11-11T03:15:28Z,4790000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT02M09.00S,2021-11-11T03:15:23.6Z,3,REGULAR,substitution,in,[],1626158,,,1610612759,97,77,2021-11-11T03:15:28Z,4800000,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT02M09.00S,2021-11-11T03:15:42.8Z,3,REGULAR,freethrow,2 of 2,[],203926,,,1610612759,98,77,2021-11-11T03:15:42Z,4810000,,,0,,D. McDermott Free Throw 2 of 2 (12 PTS),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,
489,PT01M56.00S,2021-11-11T03:15:54.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,88.12417871222075,39.950980392156865,1610612758,98,79,2021-11-11T03:38:06Z,4820000,-50.0,59.0,1,right,D. Fox 7' driving Layup (24 PTS),[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,,,7.75,Made,24.0,,,,,,,,,,,,,,,,
490,PT01M51.00S,2021-11-11T03:16:01.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203926,5.732588699080158,49.50980392156863,1610612759,98,79,2021-11-11T03:16:09Z,4830000,2.0,1.0,1,left,MISS D. McDermott driving Layup,[203926],1610612759.0,SAS,driving,,,McDermott,D. McDermott,,,,,,,0.29,Missed,,,,,,,,,,,,,,,,,
491,PT01M48.00S,2021-11-11T03:16:04.5Z,3,REGULAR,rebound,defensive,[],1629002,,,1610612758,98,79,2021-11-11T03:16:09Z,4840000,,,0,,C. Metu REBOUND (Off:0 Def:5),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,490.0,5.0,5.0,0.0,,,,,,,,,
492,PT01M43.00S,2021-11-11T03:16:09.1Z,3,REGULAR,3pt,Jump Shot,[],1629002,92.32917214191852,96.07843137254902,1610612758,98,82,2021-11-11T03:16:19Z,4850000,230.0,20.0,1,right,C. Metu 3PT  (8 PTS) (D. Mitchell 2 AST),"[1629002, 1630558]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,23.12,Made,8.0,D. Mitchell,1630558.0,2.0,,,,,,,,,,,,,
494,PT01M27.00S,2021-11-11T03:16:29.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629002,,,1610612759,98,82,2021-11-11T03:16:36Z,4870000,,,0,,C. Metu personal FOUL (2 PF) (Young 2 FT),"[1629002, 201152]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,1199.0,,,,,,,,,,,,2.0,0.0,Young,201152.0,,,,,
496,PT01M27.00S,2021-11-11T03:16:50.5Z,3,REGULAR,freethrow,1 of 2,[],201152,,,1610612759,99,82,2021-11-11T03:16:50Z,4890000,,,0,,T. Young Free Throw 1 of 2 (12 PTS),[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,
497,PT01M27.00S,2021-11-11T03:17:07.3Z,3,REGULAR,freethrow,2 of 2,[],201152,,,1610612759,100,82,2021-11-11T03:17:07Z,4900000,,,0,,T. Young Free Throw 2 of 2 (13 PTS),[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,
498,PT01M20.00S,2021-11-11T03:17:19.0Z,3,REGULAR,foul,personal,['2freethrow'],1630200,,,1610612758,100,82,2021-11-11T03:17:24Z,4910000,,,0,,T. Jones shooting personal FOUL (1 PF) (Fox 2 FT),"[1630200, 1628368]",1610612759.0,SAS,shooting,,,Jones,T. Jones,,,,,202901.0,,,,,,,,,,,,1.0,0.0,Fox,1628368.0,,,,,
500,PT01M20.00S,2021-11-11T03:17:42.8Z,3,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,100,83,2021-11-11T03:17:42Z,4930000,,,0,,D. Fox Free Throw 1 of 2 (25 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,
501,PT01M20.00S,2021-11-11T03:17:55.0Z,3,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,100,84,2021-11-11T03:17:55Z,4940000,,,0,,D. Fox Free Throw 2 of 2 (26 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Made,26.0,,,,,,,,,,,,,,,,
502,PT01M01.00S,2021-11-11T03:18:15.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203926,5.732588699080158,49.26470588235294,1610612759,102,84,2021-11-11T03:18:23Z,4950000,4.0,1.0,1,left,D. McDermott cutting Layup (14 PTS) (T. Young 7 AST),"[203926, 201152]",1610612759.0,SAS,cutting,,,McDermott,D. McDermott,,,,,,,0.4,Made,14.0,T. Young,201152.0,7.0,,,,,,,,,,,,,
504,PT00M43.60S,2021-11-11T03:18:33.4Z,3,REGULAR,3pt,Jump Shot,[],1629002,70.64717477003943,73.77450980392157,1610612758,102,87,2021-11-11T03:18:38Z,4970000,119.0,223.0,1,right,C. Metu 25' 3PT  (11 PTS) (D. Mitchell 3 AST),"[1629002, 1630558]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,25.31,Made,11.0,D. Mitchell,1630558.0,3.0,,,,,,,,,,,,,
506,PT00M38.50S,2021-11-11T03:18:47.5Z,3,REGULAR,turnover,out-of-bounds,[],1630200,,,1610612759,102,87,2021-11-11T03:18:58Z,4990000,,,0,,T. Jones lost ball out-of-bounds TURNOVER (1 TO),[1630200],1610612759.0,SAS,lost ball,,,Jones,T. Jones,,,,,202901.0,1.0,,,,,,,,,,,,,,,,,,,
507,PT00M30.40S,2021-11-11T03:19:08.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628368,72.35545335085413,80.14705882352942,1610612758,102,87,2021-11-11T03:19:13Z,5000000,151.0,207.0,1,right,MISS D. Fox 25' pullup 3PT,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,,,25.64,Missed,,,,,,,,,,,,,,,,,
508,PT00M27.20S,2021-11-11T03:19:11.7Z,3,REGULAR,rebound,defensive,[],1630170,,,1610612759,102,87,2021-11-11T03:19:11Z,5010000,,,0,,D. Vassell REBOUND (Off:0 Def:4),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,507.0,4.0,4.0,0.0,,,,,,,,,
509,PT00M07.40S,2021-11-11T03:19:33.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630558,,,1610612759,102,87,2021-11-11T03:19:41Z,5020000,,,0,,D. Mitchell shooting personal FOUL (3 PF) (Walker IV 2 FT),"[1630558, 1629022]",1610612758.0,SAC,shooting,,,Mitchell,D. Mitchell,,,,,1199.0,,,,,,,,,,,,3.0,0.0,Walker IV,1629022.0,,,,,
511,PT00M07.40S,2021-11-11T03:20:04.8Z,3,REGULAR,freethrow,1 of 2,[],1629022,,,1610612759,103,87,2021-11-11T03:20:04Z,5040000,,,0,,L. Walker IV Free Throw 1 of 2 (12 PTS),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,
512,PT00M07.40S,2021-11-11T03:20:06.6Z,3,REGULAR,substitution,out,[],203926,,,1610612759,103,87,2021-11-11T03:20:09Z,5050000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT00M07.40S,2021-11-11T03:20:06.6Z,3,REGULAR,substitution,in,[],1629640,,,1610612759,103,87,2021-11-11T03:20:09Z,5060000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT00M07.40S,2021-11-11T03:20:20.9Z,3,REGULAR,freethrow,2 of 2,[],1629022,,,1610612759,104,87,2021-11-11T03:20:20Z,5070000,,,0,,L. Walker IV Free Throw 2 of 2 (13 PTS),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,
515,PT00M00.00S,2021-11-11T03:20:36.8Z,3,REGULAR,3pt,Jump Shot,[],1630558,67.49342969776609,47.549019607843135,1610612758,104,87,2021-11-11T03:20:42Z,5080000,-12.0,253.0,1,right,MISS D. Mitchell 25' 3PT,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,25.34,Missed,,,,,,,,,,,,,,,,,
516,PT00M00.00S,2021-11-11T03:20:39.7Z,3,REGULAR,rebound,offensive,[],1626158,,,1610612758,104,87,2021-11-11T03:20:39Z,5090000,,,0,,R. Holmes REBOUND (Off:3 Def:6),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,515.0,9.0,6.0,3.0,,,,,,,,,
517,PT00M00.00S,2021-11-11T03:20:40.6Z,3,REGULAR,period,end,[],0,,,1610612758,104,87,2021-11-11T03:20:40Z,5100000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2021-11-11T03:22:57.7Z,4,REGULAR,substitution,out,['startperiod'],1630170,,,1610612758,104,87,2021-11-11T03:23:23Z,5110000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2021-11-11T03:22:57.7Z,4,REGULAR,substitution,out,['startperiod'],201152,,,1610612758,104,87,2021-11-11T03:23:23Z,5120000,,,0,,SUB out: T. Young,[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2021-11-11T03:22:57.7Z,4,REGULAR,substitution,out,['startperiod'],1630200,,,1610612758,104,87,2021-11-11T03:23:23Z,5130000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT12M00.00S,2021-11-11T03:22:57.7Z,4,REGULAR,substitution,out,['startperiod'],1628368,,,1610612758,104,87,2021-11-11T03:23:23Z,5140000,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2021-11-11T03:22:57.7Z,4,REGULAR,substitution,out,['startperiod'],1629002,,,1610612758,104,87,2021-11-11T03:23:23Z,5150000,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2021-11-11T03:22:57.7Z,4,REGULAR,substitution,in,['startperiod'],1628401,,,1610612758,104,87,2021-11-11T03:23:23Z,5160000,,,0,,SUB in: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2021-11-11T03:22:57.7Z,4,REGULAR,substitution,in,['startperiod'],1627854,,,1610612758,104,87,2021-11-11T03:23:23Z,5170000,,,0,,SUB in: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2021-11-11T03:22:57.7Z,4,REGULAR,substitution,in,['startperiod'],1629234,,,1610612758,104,87,2021-11-11T03:23:23Z,5180000,,,0,,SUB in: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2021-11-11T03:22:57.7Z,4,REGULAR,substitution,in,['startperiod'],203084,,,1610612758,104,87,2021-11-11T03:23:23Z,5190000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2021-11-11T03:22:57.7Z,4,REGULAR,substitution,in,['startperiod'],203090,,,1610612758,104,87,2021-11-11T03:23:23Z,5200000,,,0,,SUB in: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT12M00.00S,2021-11-11T03:22:57.7Z,4,REGULAR,substitution,out,['startperiod'],1630186,,,1610612758,104,87,2021-11-11T03:27:26Z,5205000,,,0,,SUB out: J. Ramsey,[1630186],1610612758.0,SAC,,,,Ramsey,J. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT12M00.00S,2021-11-11T03:22:57.7Z,4,REGULAR,substitution,in,['startperiod'],1627741,,,1610612758,104,87,2021-11-11T03:27:26Z,5207500,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2021-11-11T03:23:25.9Z,4,REGULAR,period,start,[],0,,,1610612758,104,87,2021-11-11T03:23:25Z,5210000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT11M50.00S,2021-11-11T03:23:41.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,104,87,2021-11-11T03:23:41Z,5220000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT11M44.00S,2021-11-11T03:23:57.8Z,4,REGULAR,2pt,Jump Shot,[],1630558,80.50262812089356,73.52941176470588,1610612758,104,89,2021-11-11T03:24:05Z,5230000,118.0,131.0,1,right,D. Mitchell 17' pullup Jump Shot (8 PTS),[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,,,17.59,Made,8.0,,,,,,,,,,,,,,,,
533,PT11M33.00S,2021-11-11T03:24:11.3Z,4,REGULAR,foul,personal,['2freethrow'],203084,,,1610612759,104,89,2021-11-11T03:24:29Z,5240000,,,0,,H. Barnes shooting personal FOUL (2 PF) (Eubanks 2 FT),"[203084, 1629234]",1610612758.0,SAC,shooting,,,Barnes,H. Barnes,,,,,1201.0,,,,,,,,,,,,2.0,0.0,Eubanks,1629234.0,,,,,
535,PT11M33.00S,2021-11-11T03:24:36.4Z,4,REGULAR,freethrow,1 of 2,[],1629234,,,1610612759,105,89,2021-11-11T03:24:36Z,5260000,,,0,,D. Eubanks Free Throw 1 of 2 (10 PTS),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,
536,PT11M33.00S,2021-11-11T03:24:53.1Z,4,REGULAR,freethrow,2 of 2,[],1629234,,,1610612759,106,89,2021-11-11T03:24:53Z,5270000,,,0,,D. Eubanks Free Throw 2 of 2 (11 PTS),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,
539,PT11M20.00S,2021-11-11T03:25:08.9Z,4,REGULAR,foul,personal,[],1627854,,,1610612758,106,89,2021-11-11T03:25:28Z,5280000,,,0,,B. Forbes personal FOUL (1 PF),"[1627854, 203090]",1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,202901.0,,,,,,,,,,,,1.0,0.0,Harkless,203090.0,,,,,
541,PT11M06.00S,2021-11-11T03:25:42.9Z,4,REGULAR,3pt,Jump Shot,[],1630558,70.38436268068331,21.568627450980394,1610612758,106,89,2021-11-11T03:25:51Z,5300000,-142.0,226.0,1,right,MISS D. Mitchell 26' step back 3PT,[1630558],1610612758.0,SAC,step back,,,Mitchell,D. Mitchell,,,,,,,26.69,Missed,,,,,,,,,,,,,,,,,
542,PT11M02.00S,2021-11-11T03:25:46.9Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,106,89,2021-11-11T03:25:51Z,5310000,,,0,,K. Johnson REBOUND (Off:4 Def:7),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,541.0,11.0,7.0,4.0,,,,,,,,,
543,PT10M57.00S,2021-11-11T03:25:51.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627854,3.1044678055190538,96.56862745098039,1610612759,109,89,2021-11-11T03:25:58Z,5320000,-233.0,-23.0,1,left,B. Forbes 3PT  (13 PTS) (L. Walker IV 1 AST),"[1627854, 1629022]",1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,23.4,Made,13.0,L. Walker IV,1629022.0,1.0,,,,,,,,,,,,,
