actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
183,PT00M00.00S,2021-12-12T02:10:39.8Z,1,REGULAR,3pt,Jump Shot,[],1630538,22.28975032851511,6.862745098039216,1610612743,29,28,2021-12-12T02:10:47Z,1830000,216.0,157.0,1,left,MISS B. Hyland 26' pullup 3PT,[1630538],1610612743.0,DEN,pullup,,,Hyland,B. Hyland,,,,,26.68,Missed,,,,,,,,,,,,,,,,,,,
184,PT00M00.00S,2021-12-12T02:10:39.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,29,28,2021-12-12T02:10:47Z,1840000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,183.0,,,,,,,,,,,,,,,,,,
185,PT00M00.00S,2021-12-12T02:10:44.2Z,1,REGULAR,period,end,[],0,,,1610612743,29,28,2021-12-12T02:10:44Z,1850000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2021-12-12T02:12:37.7Z,2,REGULAR,substitution,out,['startperiod'],1630200,,,1610612743,29,28,2021-12-12T02:12:59Z,1860000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2021-12-12T02:12:37.7Z,2,REGULAR,substitution,out,['startperiod'],203926,,,1610612743,29,28,2021-12-12T02:12:59Z,1870000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2021-12-12T02:12:37.7Z,2,REGULAR,substitution,in,['startperiod'],1627749,,,1610612743,29,28,2021-12-12T02:12:59Z,1880000,,,0,,SUB in: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT12M00.00S,2021-12-12T02:12:37.7Z,2,REGULAR,substitution,in,['startperiod'],1629234,,,1610612743,29,28,2021-12-12T02:12:59Z,1890000,,,0,,SUB in: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT12M00.00S,2021-12-12T02:13:17.7Z,2,REGULAR,period,start,[],0,,,1610612743,29,28,2021-12-12T02:13:17Z,1900000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT11M35.00S,2021-12-12T02:13:43.5Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612743,29,28,2021-12-12T02:13:49Z,1910000,,,0,,DEN shot clock Team TURNOVER,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,1199.0,,,,,,,,,,
192,PT11M35.00S,2021-12-12T02:13:48.6Z,2,REGULAR,substitution,out,[],1628966,,,1610612759,29,28,2021-12-12T02:13:52Z,1920000,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT11M35.00S,2021-12-12T02:13:48.6Z,2,REGULAR,substitution,in,[],203926,,,1610612759,29,28,2021-12-12T02:13:52Z,1930000,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT11M22.00S,2021-12-12T02:14:11.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629022,92.46057818659659,52.94117647058824,1610612759,31,28,2021-12-12T02:14:17Z,1940000,15.0,18.0,1,right,L. Walker IV driving finger roll Layup (10 PTS) (D. Vassell 1 AST),"[1629022, 1630170]",1610612759.0,SAS,driving finger roll,,,Walker IV,L. Walker IV,,,,,2.36,Made,,,,,10.0,D. Vassell,1630170.0,1.0,,,,,,,,,,,
195,PT11M05.00S,2021-12-12T02:14:28.3Z,2,REGULAR,3pt,Jump Shot,[],1630267,19.267411300919843,4.901960784313726,1610612743,31,28,2021-12-12T02:14:38Z,1950000,225.0,129.0,1,left,MISS F. Campazzo 25' 3PT,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,25.96,Missed,,,,,,,,,,,,,,,,,,,
196,PT11M03.00S,2021-12-12T02:14:30.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,31,28,2021-12-12T02:14:38Z,1960000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,195.0,,,,,,,,,,,,,,,,,,
197,PT11M03.00S,2021-12-12T02:14:36.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,31,28,2021-12-12T02:14:36Z,1970000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT10M55.00S,2021-12-12T02:14:59.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630538,27.020367936925098,86.51960784313727,1610612743,31,31,2021-12-12T02:15:07Z,1980000,-183.0,201.0,1,left,B. Hyland 27' 3PT  (3 PTS) (J. Green 1 AST),"[1630538, 203210]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,27.19,Made,,,,,3.0,J. Green,203210.0,1.0,,,,,,,,,,,
201,PT10M38.00S,2021-12-12T02:15:16.3Z,2,REGULAR,foul,personal,['3freethrow'],1630210,,,1610612759,31,31,2021-12-12T02:15:29Z,2000000,,,0,,M. Howard shooting personal FOUL (2 PF) (Vassell 3 FT),"[1630210, 1630170]",1610612743.0,DEN,shooting,,,Howard,M. Howard,,,,,,,,,,,,,,,201640.0,2.0,0.0,Vassell,1630170.0,,,,,,
203,PT10M38.00S,2021-12-12T02:15:46.3Z,2,REGULAR,freethrow,1 of 3,[],1630170,,,1610612759,32,31,2021-12-12T02:15:46Z,2020000,,,0,,D. Vassell Free Throw 1 of 3 (4 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
204,PT10M38.00S,2021-12-12T02:16:03.9Z,2,REGULAR,freethrow,2 of 3,[],1630170,,,1610612759,32,31,2021-12-12T02:16:03Z,2030000,,,0,,MISS D. Vassell Free Throw 2 of 3,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,Missed,,,,,,,,,,,,,,,,,,,
205,PT10M38.00S,2021-12-12T02:16:03.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,32,31,2021-12-12T02:16:03Z,2040000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,204.0,,,,,,,,,,,,,,,,,,
206,PT10M38.00S,2021-12-12T02:16:18.9Z,2,REGULAR,freethrow,3 of 3,[],1630170,,,1610612759,33,31,2021-12-12T02:16:18Z,2050000,,,0,,D. Vassell Free Throw 3 of 3 (5 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
207,PT10M29.00S,2021-12-12T02:16:30.8Z,2,REGULAR,3pt,Jump Shot,[],1630210,32.276609724047304,33.33333333333333,1610612743,33,34,2021-12-12T02:16:36Z,2060000,83.0,251.0,1,left,M. Howard 26' 3PT pullup (3 PTS) (B. Hyland 1 AST),"[1630210, 1630538]",1610612743.0,DEN,pullup,,,Howard,M. Howard,,,,,26.44,Made,,,,,3.0,B. Hyland,1630538.0,1.0,,,,,,,,,,,
209,PT10M11.00S,2021-12-12T02:16:50.9Z,2,REGULAR,turnover,traveling,[],1629022,,,1610612759,33,34,2021-12-12T02:17:02Z,2080000,,,0,,L. Walker IV traveling TURNOVER (2 TO),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,1199.0,,,,,2.0,,,,,
210,PT10M03.00S,2021-12-12T02:17:11.9Z,2,REGULAR,foul,personal,['2freethrow'],203926,,,1610612743,33,34,2021-12-12T02:17:21Z,2090000,,,0,,D. McDermott shooting personal FOUL (1 PF) (Campazzo 2 FT),"[203926, 1630267]",1610612759.0,SAS,shooting,,,McDermott,D. McDermott,,,,,,,,,,,,,,,201640.0,1.0,1.0,Campazzo,1630267.0,,,,,,
212,PT10M03.00S,2021-12-12T02:17:42.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630267,,,1610612743,33,35,2021-12-12T02:17:42Z,2110000,,,0,,F. Campazzo Free Throw 1 of 2 (1 PTS),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
213,PT10M03.00S,2021-12-12T02:17:55.9Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630267,,,1610612743,33,36,2021-12-12T02:17:55Z,2120000,,,0,,F. Campazzo Free Throw 2 of 2 (2 PTS),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
214,PT09M45.00S,2021-12-12T02:18:15.9Z,2,REGULAR,3pt,Jump Shot,[],1630170,70.12155059132719,76.9607843137255,1610612759,33,36,2021-12-12T02:18:22Z,2130000,135.0,228.0,1,right,MISS D. Vassell 26' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,26.52,Missed,,,,,,,,,,,,,,,,,,,
215,PT09M39.00S,2021-12-12T02:18:21.9Z,2,REGULAR,rebound,offensive,[],1629234,,,1610612759,33,36,2021-12-12T02:18:22Z,2140000,,,0,,D. Eubanks REBOUND (Off:1 Def:1),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,214.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
216,PT09M39.00S,2021-12-12T02:18:21.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629234,94.40999984741211,50.0,1610612759,35,36,2021-12-12T02:18:21Z,2150000,0.0,0.0,1,right,D. Eubanks tip DUNK (2 PTS),[1629234],1610612759.0,SAS,tip,,,Eubanks,D. Eubanks,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,,,
217,PT09M33.00S,2021-12-12T02:18:27.5Z,2,REGULAR,3pt,Jump Shot,[],1630538,34.37910643889619,61.029411764705884,1610612743,35,39,2021-12-12T02:18:34Z,2160000,-55.0,271.0,1,left,B. Hyland 27' 3PT pullup (6 PTS),[1630538],1610612743.0,DEN,pullup,,,Hyland,B. Hyland,,,,,27.63,Made,,,,,6.0,,,,,,,,,,,,,,
218,PT09M14.00S,2021-12-12T02:18:46.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,86.28449408672799,57.84313725490197,1610612759,37,39,2021-12-12T02:19:43Z,2170000,39.0,76.0,1,right,D. Murray 8' floating Jump Shot (2 PTS),[1627749],1610612759.0,SAS,floating,,,Murray,D. Murray,,,,,8.59,Made,,,,,2.0,,,,,,,,,,,,,,
219,PT09M03.00S,2021-12-12T02:18:57.3Z,2,REGULAR,3pt,Jump Shot,[],1630538,33.722076215505915,35.78431372549019,1610612743,37,42,2021-12-12T02:19:01Z,2180000,71.0,264.0,1,left,B. Hyland 27' 3PT  (9 PTS) (F. Campazzo 2 AST),"[1630538, 1630267]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,27.39,Made,,,,,9.0,F. Campazzo,1630267.0,2.0,,,,,,,,,,,
221,PT08M49.00S,2021-12-12T02:19:13.5Z,2,REGULAR,foul,personal,['2freethrow'],203210,,,1610612759,37,42,2021-12-12T02:19:22Z,2200000,,,0,,J. Green shooting personal FOUL (2 PF) (Vassell 2 FT),"[203210, 1630170]",1610612743.0,DEN,shooting,,,Green,J. Green,,,,,,,,,,,,,,,201640.0,2.0,0.0,Vassell,1630170.0,,,,,,
223,PT08M49.00S,2021-12-12T02:19:41.3Z,2,REGULAR,freethrow,1 of 2,[],1630170,,,1610612759,37,42,2021-12-12T02:19:41Z,2220000,,,0,,MISS D. Vassell Free Throw 1 of 2,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,Missed,,,,,,,,,,,,,,,,,,,
224,PT08M49.00S,2021-12-12T02:19:41.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,37,42,2021-12-12T02:19:41Z,2230000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,223.0,,,,,,,,,,,,,,,,,,
225,PT08M49.00S,2021-12-12T02:19:42.6Z,2,REGULAR,substitution,out,[],1629022,,,1610612759,37,42,2021-12-12T02:19:48Z,2240000,,,0,,SUB out: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M49.00S,2021-12-12T02:19:42.6Z,2,REGULAR,substitution,in,[],1628401,,,1610612759,37,42,2021-12-12T02:19:48Z,2250000,,,0,,SUB in: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M49.00S,2021-12-12T02:20:00.0Z,2,REGULAR,freethrow,2 of 2,[],1630170,,,1610612759,38,42,2021-12-12T02:20:00Z,2260000,,,0,,D. Vassell Free Throw 2 of 2 (6 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
228,PT08M34.00S,2021-12-12T02:20:15.7Z,2,REGULAR,3pt,Jump Shot,[],1630210,20.97568988173456,7.598039215686274,1610612743,38,45,2021-12-12T02:20:28Z,2270000,212.0,145.0,1,left,M. Howard 25' 3PT pullup (6 PTS) (F. Campazzo 3 AST),"[1630210, 1630267]",1610612743.0,DEN,pullup,,,Howard,M. Howard,,,,,25.67,Made,,,,,6.0,F. Campazzo,1630267.0,3.0,,,,,,,,,,,
230,PT08M21.00S,2021-12-12T02:20:31.5Z,2,REGULAR,foul,personal,[],1630192,,,1610612759,38,45,2021-12-12T02:20:43Z,2290000,,,0,,Z. Nnaji personal FOUL (2 PF),"[1630192, 1629234]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,1199.0,2.0,0.0,Eubanks,1629234.0,,,,,,
232,PT08M21.00S,2021-12-12T02:20:42.3Z,2,REGULAR,substitution,out,[],203926,,,1610612759,38,45,2021-12-12T02:20:52Z,2310000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT08M21.00S,2021-12-12T02:20:42.3Z,2,REGULAR,substitution,in,[],1629640,,,1610612759,38,45,2021-12-12T02:20:52Z,2320000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT08M13.00S,2021-12-12T02:21:07.5Z,2,REGULAR,foul,personal,[],203210,,,1610612759,38,45,2021-12-12T02:21:21Z,2330000,,,0,,J. Green personal FOUL (3 PF),"[203210, 1629234]",1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,1628954.0,3.0,0.0,Eubanks,1629234.0,,,,,,
236,PT08M13.00S,2021-12-12T02:21:29.3Z,2,REGULAR,foul,technical,['1freethrow'],203210,,,1610612759,38,45,2021-12-12T02:21:53Z,2350000,,,0,,J. Green technical FOUL (1 Tech),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,201640.0,3.0,1.0,,,,,,,,
237,PT08M13.00S,2021-12-12T02:21:54.9Z,2,REGULAR,freethrow,1 of 1,[],1628401,,,1610612759,39,45,2021-12-12T02:21:54Z,2360000,,,0,,D. White technical Free Throw 1 of 1 (7 PTS),[1628401],1610612759.0,SAS,technical,,,White,D. White,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
238,PT08M13.00S,2021-12-12T02:22:00.0Z,2,REGULAR,substitution,out,[],1629234,,,1610612759,39,45,2021-12-12T02:22:13Z,2370000,,,0,,SUB out: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT08M13.00S,2021-12-12T02:22:00.0Z,2,REGULAR,substitution,out,[],203210,,,1610612759,39,45,2021-12-12T02:22:13Z,2380000,,,0,,SUB out: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT08M13.00S,2021-12-12T02:22:00.0Z,2,REGULAR,substitution,in,[],1627751,,,1610612759,39,45,2021-12-12T02:22:13Z,2390000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT08M13.00S,2021-12-12T02:22:00.0Z,2,REGULAR,substitution,in,[],203999,,,1610612759,39,45,2021-12-12T02:22:13Z,2400000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT08M06.00S,2021-12-12T02:22:20.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627751,87.20433639947439,47.549019607843135,1610612759,41,45,2021-12-12T02:22:26Z,2410000,-12.0,68.0,1,right,J. Poeltl 6' turnaround Hook (6 PTS) (D. White 2 AST),"[1627751, 1628401]",1610612759.0,SAS,turnaround,,,Poeltl,J. Poeltl,,,,,6.89,Made,,,,,6.0,D. White,1628401.0,2.0,,,,,,,,,,,
244,PT07M50.00S,2021-12-12T02:22:37.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203999,7.440867279894875,54.166666666666664,1610612743,41,47,2021-12-12T02:22:44Z,2430000,-21.0,17.0,1,left,N. Jokic driving finger roll Layup (15 PTS) (F. Campazzo 4 AST),"[203999, 1630267]",1610612743.0,DEN,driving finger roll,,,Jokic,N. Jokic,,,,,2.71,Made,,,,,15.0,F. Campazzo,1630267.0,4.0,,,,,,,,,,,
246,PT07M37.00S,2021-12-12T02:22:49.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,91.67214191852825,63.23529411764706,1610612759,43,47,2021-12-12T02:23:28Z,2450000,66.0,26.0,1,right,D. Vassell 7' bank Jump Shot (8 PTS) (J. Poeltl 3 AST),"[1630170, 1627751]",1610612759.0,SAS,bank,,,Vassell,D. Vassell,,,,,7.1,Made,,,,,8.0,J. Poeltl,1627751.0,3.0,,,,,,,,,,,
248,PT07M20.00S,2021-12-12T02:23:06.9Z,2,REGULAR,3pt,Jump Shot,[],1630210,19.398817345597898,94.11764705882352,1610612743,43,50,2021-12-12T02:23:16Z,2470000,-221.0,130.0,1,left,M. Howard 25' 3PT pullup (9 PTS) (N. Jokic 1 AST),"[1630210, 203999]",1610612743.0,DEN,pullup,,,Howard,M. Howard,,,,,25.6,Made,,,,,9.0,N. Jokic,203999.0,1.0,,,,,,,,,,,
250,PT07M09.00S,2021-12-12T02:23:18.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630538,,,1610612759,43,50,2021-12-12T02:23:29Z,2490000,,,0,,B. Hyland shooting personal FOUL (1 PF) (Poeltl 2 FT),"[1630538, 1627751]",1610612743.0,DEN,shooting,,,Hyland,B. Hyland,,,,,,,,,,,,,,,1199.0,1.0,0.0,Poeltl,1627751.0,,,,,,
252,PT07M09.00S,2021-12-12T02:23:49.5Z,2,REGULAR,freethrow,1 of 2,[],1627751,,,1610612759,43,50,2021-12-12T02:24:18Z,2510000,,,0,,MISS J. Poeltl Free Throw 1 of 2,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,Missed,,,,,,,,,,,,,,,,,,,
253,PT07M09.00S,2021-12-12T02:23:49.5Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612759,43,50,2021-12-12T02:24:18Z,2520000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,252.0,,,,,,,,,,,,,,,,,,
254,PT07M09.00S,2021-12-12T02:23:50.9Z,2,REGULAR,substitution,out,[],1630538,,,1610612759,43,50,2021-12-12T02:24:02Z,2530000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT07M09.00S,2021-12-12T02:23:50.9Z,2,REGULAR,substitution,out,[],1630192,,,1610612759,43,50,2021-12-12T02:24:02Z,2540000,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT07M09.00S,2021-12-12T02:23:50.9Z,2,REGULAR,substitution,in,[],1628420,,,1610612759,43,50,2021-12-12T02:24:02Z,2550000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT07M09.00S,2021-12-12T02:23:50.9Z,2,REGULAR,substitution,in,[],203932,,,1610612759,43,50,2021-12-12T02:24:02Z,2560000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT07M09.00S,2021-12-12T02:23:49.5Z,2,REGULAR,freethrow,2 of 2,[],1627751,,,1610612759,43,50,2021-12-12T02:24:18Z,2570000,,,0,,MISS J. Poeltl Free Throw 2 of 2,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,Missed,,,,,,,,,,,,,,,,,,,
259,PT07M06.00S,2021-12-12T02:23:52.5Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,43,50,2021-12-12T02:24:18Z,2580000,,,0,,N. Jokic REBOUND (Off:1 Def:6),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,258.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
260,PT06M58.00S,2021-12-12T02:24:25.2Z,2,REGULAR,3pt,Jump Shot,[],203932,11.251642575558476,97.05882352941177,1610612743,43,50,2021-12-12T02:24:33Z,2590000,-235.0,53.0,1,left,MISS A. Gordon 24' 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,24.13,Missed,,,,,,,,,,,,,,,,,,,
261,PT06M56.00S,2021-12-12T02:24:27.2Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612759,43,50,2021-12-12T02:24:33Z,2600000,,,0,,D. White REBOUND (Off:0 Def:2),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,260.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
262,PT06M53.00S,2021-12-12T02:24:33.8Z,2,REGULAR,foul,offensive,[],1628401,,,1610612759,43,50,2021-12-12T02:24:45Z,2610000,,,0,,D. White charge offensive FOUL (1 PF),"[1628401, 1630210]",1610612759.0,SAS,charge,,,White,D. White,,,,,,,,,,,,,,,201640.0,1.0,0.0,Howard,1630210.0,,,,,,
264,PT06M53.00S,2021-12-12T02:24:33.8Z,2,REGULAR,turnover,offensive foul,[],1628401,,,1610612759,43,50,2021-12-12T02:24:33Z,2630000,,,0,,D. White offensive foul TURNOVER (1 TO),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,201640.0,,,,,1.0,,,,,
265,PT06M53.00S,2021-12-12T02:24:56.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,43,50,2021-12-12T02:24:56Z,2640000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT06M40.00S,2021-12-12T02:27:45.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630210,31.882391590013142,70.58823529411765,1610612743,43,53,2021-12-12T02:27:51Z,2650000,-103.0,247.0,1,left,M. Howard 26' 3PT  (12 PTS) (N. Jokic 2 AST),"[1630210, 203999]",1610612743.0,DEN,,,,Howard,M. Howard,,,,,26.78,Made,,,,,12.0,N. Jokic,203999.0,2.0,,,,,,,,,,,
268,PT06M29.00S,2021-12-12T02:27:57.2Z,2,REGULAR,turnover,lost ball,[],1627749,,,1610612759,43,53,2021-12-12T02:28:45Z,2670000,,,0,,D. Murray lost ball TURNOVER (3 TO),"[1627749, 1630267]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,3.0,Campazzo,1630267.0,,,
269,PT06M29.00S,2021-12-12T02:27:57.2Z,2,REGULAR,steal,,[],1630267,,,1610612743,43,53,2021-12-12T02:27:59Z,2680000,,,0,,F. Campazzo STEAL (1 STL),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT06M27.00S,2021-12-12T02:28:01.6Z,2,REGULAR,foul,personal,['2freethrow'],1630170,,,1610612743,43,53,2021-12-12T02:29:45Z,2690000,,,0,,D. Vassell clear-path personal FOUL (1 PF) (Howard 2 FT),"[1630170, 1630210]",1610612759.0,SAS,clear-path,,,Vassell,D. Vassell,,,,,,,,,,,,,,,201640.0,1.0,0.0,Howard,1630210.0,,,,,,
272,PT06M27.00S,2021-12-12T02:28:45.5Z,2,REGULAR,instantreplay,request,[],0,,,1610612743,43,53,2021-12-12T02:29:11Z,2710000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,,201640.0,,,,,,,,Clear Path - Overturn Call,,
273,PT06M27.00S,2021-12-12T02:29:46.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630210,,,1610612743,43,54,2021-12-12T02:29:46Z,2720000,,,0,,M. Howard clear-path Free Throw 1 of 2 (13 PTS),[1630210],1610612743.0,DEN,clear-path,,,Howard,M. Howard,,,,,,Made,,,,,13.0,,,,,,,,,,,,,,
274,PT06M27.00S,2021-12-12T02:29:46.9Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630210,,,1610612743,43,54,2021-12-12T02:30:01Z,2730000,,,0,,MISS M. Howard clear-path Free Throw 2 of 2,[1630210],1610612743.0,DEN,clear-path,,,Howard,M. Howard,,,,,,Missed,,,,,,,,,,,,,,,,,,,
275,PT06M27.00S,2021-12-12T02:29:46.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,43,54,2021-12-12T02:30:01Z,2740000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,274.0,,,,,,,,,,,,,,,,,,
276,PT06M14.00S,2021-12-12T02:30:20.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",203999,7.835085413929041,38.48039215686275,1610612743,43,54,2021-12-12T02:31:30Z,2750000,58.0,21.0,1,left,MISS N. Jokic 6' driving floating Shot,[203999],1610612743.0,DEN,driving floating,,,Jokic,N. Jokic,,,,,6.13,Missed,,,,,,,,,,,,,,,,,,,
277,PT06M09.00S,2021-12-12T02:30:25.2Z,2,REGULAR,rebound,offensive,[],203932,,,1610612743,43,54,2021-12-12T02:31:30Z,2760000,,,0,,A. Gordon REBOUND (Off:2 Def:0),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,276.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
