actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
366,PT10M53.00S,2021-11-27T02:53:27.3Z,3,REGULAR,3pt,Jump Shot,[],1628401,73.53810775295663,82.1078431372549,1610612759,52,40,2021-11-27T02:53:33Z,3490000,161.0,196.0,1,right,MISS D. White 25' 3PT,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,25.35,Missed,,,,,,,,,,,,,,,,,,,
367,PT10M52.00S,2021-11-27T02:53:28.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,52,40,2021-11-27T02:53:33Z,3500000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,366.0,,,,,,,,,,,,,,,,,,
368,PT10M52.00S,2021-11-27T02:53:32.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,52,40,2021-11-27T02:53:32Z,3510000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT10M48.00S,2021-11-27T02:53:52.3Z,3,REGULAR,turnover,out-of-bounds,[],1627749,,,1610612759,52,40,2021-11-27T02:54:16Z,3520000,,,0,,D. Murray bad pass out-of-bounds TURNOVER (3 TO),[1627749],1610612759.0,SAS,bad pass,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,3.0,,,
370,PT10M41.00S,2021-11-27T02:54:21.7Z,3,REGULAR,foul,offensive,[],203471,,,1610612738,52,40,2021-11-27T02:56:10Z,3530000,,,0,,D. Schroder charge offensive FOUL (3 PF),"[203471, 1627751]",1610612738.0,BOS,charge,,,Schroder,D. Schroder,,,,,,,,,,,,1627963.0,3.0,0.0,Poeltl,1627751.0,,,,,,,,,
372,PT10M41.00S,2021-11-27T02:54:21.7Z,3,REGULAR,turnover,offensive foul,[],203471,,,1610612738,52,40,2021-11-27T02:56:10Z,3550000,,,0,,D. Schroder offensive foul TURNOVER (2 TO),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,1627963.0,,,,,,,,,,2.0,,,
373,PT10M26.00S,2021-11-27T02:54:49.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627751,84.31340341655716,41.911764705882355,1610612759,54,40,2021-11-27T02:55:30Z,3560000,-40.0,95.0,1,right,J. Poeltl 10' floating Jump Shot (5 PTS) (D. White 4 AST),"[1627751, 1628401]",1610612759.0,SAS,floating,,,Poeltl,J. Poeltl,,,,,10.32,Made,,,,,5.0,,,,,,D. White,1628401.0,4.0,,,,,,
375,PT10M15.00S,2021-11-27T02:55:03.4Z,3,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612738,54,40,2021-11-27T02:55:23Z,3580000,,,0,,J. Poeltl shooting personal FOUL (3 PF) (Smart 2 FT),"[1627751, 203935]",1610612759.0,SAS,shooting,,,Poeltl,J. Poeltl,,,,,,,,,,,,203177.0,3.0,0.0,Smart,203935.0,,,,,,,,,
377,PT10M15.00S,2021-11-27T02:55:30.3Z,3,REGULAR,freethrow,1 of 2,[],203935,,,1610612738,54,40,2021-11-27T02:55:30Z,3600000,,,0,,MISS M. Smart Free Throw 1 of 2,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Missed,,,,,,,,,,,,,,,,,,,
378,PT10M15.00S,2021-11-27T02:55:30.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,54,40,2021-11-27T02:55:30Z,3610000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,377.0,,,,,,,,,,,,,,,,,,
379,PT10M15.00S,2021-11-27T02:55:35.0Z,3,REGULAR,freethrow,2 of 2,[],203935,,,1610612738,54,41,2021-11-27T02:55:35Z,3620000,,,0,,M. Smart Free Throw 2 of 2 (5 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
380,PT09M58.00S,2021-11-27T02:55:51.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627751,87.33574244415243,41.911764705882355,1610612759,54,41,2021-11-27T02:56:21Z,3630000,-40.0,67.0,1,right,MISS J. Poeltl 7' turnaround Hook,[1627751],1610612759.0,SAS,turnaround,,,Poeltl,J. Poeltl,,,,,7.78,Missed,,,,,,,,,,,,,,,,,,,
381,PT09M54.00S,2021-11-27T02:55:56.2Z,3,REGULAR,rebound,offensive,[],1629640,,,1610612759,54,41,2021-11-27T02:55:56Z,3640000,,,0,,K. Johnson REBOUND (Off:3 Def:7),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,380.0,10.0,7.0,3.0,,,,,,,,,,,,,,,
382,PT09M54.00S,2021-11-27T02:55:56.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629640,94.40999984741211,50.0,1610612759,56,41,2021-11-27T02:55:56Z,3650000,0.0,0.0,1,right,K. Johnson tip Layup (11 PTS),[1629640],1610612759.0,SAS,tip,,,Johnson,K. Johnson,,,,,0.0,Made,,,,,11.0,,,,,,,,,,,,,,
383,PT09M36.00S,2021-11-27T02:56:14.7Z,3,REGULAR,turnover,lost ball,[],1627759,,,1610612738,56,41,2021-11-27T02:56:30Z,3660000,,,0,,J. Brown lost ball TURNOVER (1 TO),"[1627759, 1628401]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,1.0,White,1628401.0,
384,PT09M36.00S,2021-11-27T02:56:14.7Z,3,REGULAR,steal,,[],1628401,,,1610612759,56,41,2021-11-27T02:56:17Z,3670000,,,0,,D. White STEAL (1 STL),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT09M31.00S,2021-11-27T02:56:20.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627749,94.30026281208936,51.71568627450981,1610612759,56,41,2021-11-27T02:56:37Z,3680000,9.0,1.0,1,right,MISS D. Murray driving finger roll Layup,[1627749],1610612759.0,SAS,driving finger roll,,,Murray,D. Murray,,,,,0.87,Missed,,,,,,,,,,,,,,,,,,,
386,PT09M27.00S,2021-11-27T02:56:23.1Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,56,41,2021-11-27T02:56:23Z,3690000,,,0,,A. Horford REBOUND (Off:2 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,385.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
387,PT09M24.00S,2021-11-27T02:56:25.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203935,7.178055190538765,48.28431372549019,1610612738,56,43,2021-11-27T02:56:43Z,3700000,9.0,15.0,1,left,M. Smart cutting DUNK (7 PTS) (J. Brown 2 AST),"[203935, 1627759]",1610612738.0,BOS,cutting,,,Smart,M. Smart,,,,,1.73,Made,,,,,7.0,,,,,,J. Brown,1627759.0,2.0,,,,,,
389,PT09M02.00S,2021-11-27T02:56:47.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,87.99277266754271,61.029411764705884,1610612759,56,43,2021-11-27T02:56:59Z,3720000,55.0,60.0,1,right,MISS D. White 8' driving floating Shot,[1628401],1610612759.0,SAS,driving floating,,,White,D. White,,,,,8.18,Missed,,,,,,,,,,,,,,,,,,,
390,PT09M00.00S,2021-11-27T02:56:49.8Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,56,43,2021-11-27T02:56:59Z,3730000,,,0,,M. Smart REBOUND (Off:1 Def:1),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,389.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
391,PT08M57.00S,2021-11-27T02:56:54.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628369,23.078186596583443,10.53921568627451,1610612738,56,43,2021-11-27T02:57:02Z,3740000,197.0,164.0,1,left,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,25.68,Missed,,,,,,,,,,,,,,,,,,,
392,PT08M54.00S,2021-11-27T02:56:56.4Z,3,REGULAR,rebound,offensive,[],201143,,,1610612738,56,43,2021-11-27T02:56:56Z,3750000,,,0,,A. Horford REBOUND (Off:3 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,391.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
393,PT08M53.00S,2021-11-27T02:56:58.0Z,3,REGULAR,turnover,bad pass,[],201143,,,1610612738,56,43,2021-11-27T02:57:07Z,3760000,,,0,,A. Horford bad pass TURNOVER (1 TO),"[201143, 1629640]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,1.0,Johnson,1629640.0,
394,PT08M53.00S,2021-11-27T02:56:58.0Z,3,REGULAR,steal,,[],1629640,,,1610612759,56,43,2021-11-27T02:57:00Z,3770000,,,0,,K. Johnson STEAL (1 STL),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT08M33.00S,2021-11-27T02:57:16.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629640,93.77463863337714,53.18627450980392,1610612759,56,43,2021-11-27T02:57:27Z,3780000,16.0,6.0,1,right,MISS K. Johnson driving finger roll Layup,[1629640],1610612759.0,SAS,driving finger roll,,,Johnson,K. Johnson,,,,,1.7,Missed,,,,,,,,,,,,,,,,,,,
396,PT08M31.00S,2021-11-27T02:57:18.7Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,56,43,2021-11-27T02:57:27Z,3790000,,,0,,J. Brown REBOUND (Off:0 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,395.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
397,PT08M25.00S,2021-11-27T02:57:25.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628369,5.075558475689881,50.49019607843137,1610612738,56,45,2021-11-27T02:57:30Z,3800000,-2.0,-5.0,1,left,J. Tatum cutting DUNK (5 PTS) (M. Smart 3 AST),"[1628369, 203935]",1610612738.0,BOS,cutting,,,Tatum,J. Tatum,,,,,0.54,Made,,,,,5.0,,,,,,M. Smart,203935.0,3.0,,,,,,
399,PT08M00.00S,2021-11-27T02:57:50.4Z,3,REGULAR,3pt,Jump Shot,[],1628401,66.96780551905388,33.088235294117645,1610612759,56,45,2021-11-27T02:57:56Z,3820000,-85.0,258.0,1,right,MISS D. White 27' pullup 3PT,[1628401],1610612759.0,SAS,pullup,,,White,D. White,,,,,27.15,Missed,,,,,,,,,,,,,,,,,,,
400,PT07M58.00S,2021-11-27T02:57:52.4Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,56,45,2021-11-27T02:57:56Z,3830000,,,0,,J. Tatum REBOUND (Off:2 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,399.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
401,PT07M46.00S,2021-11-27T02:58:05.1Z,3,REGULAR,3pt,Jump Shot,[],203471,32.276609724047304,47.05882352941176,1610612738,56,45,2021-11-27T02:58:11Z,3840000,15.0,251.0,1,left,MISS D. Schroder 25' 3PT,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,25.13,Missed,,,,,,,,,,,,,,,,,,,
402,PT07M41.00S,2021-11-27T02:58:10.1Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612759,56,45,2021-11-27T02:58:11Z,3850000,,,0,,D. Murray REBOUND (Off:0 Def:5),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,401.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
403,PT07M34.00S,2021-11-27T02:58:17.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,83.52496714848883,48.03921568627451,1610612759,58,45,2021-11-27T02:58:24Z,3860000,-10.0,102.0,1,right,D. Murray 10' driving floating Jump Shot (14 PTS),[1627749],1610612759.0,SAS,driving floating,,,Murray,D. Murray,,,,,10.29,Made,,,,,14.0,,,,,,,,,,,,,,
404,PT07M09.00S,2021-11-27T02:58:40.5Z,3,REGULAR,2pt,Jump Shot,[],203471,16.507884362680684,24.754901960784316,1610612738,58,45,2021-11-27T02:58:46Z,3870000,126.0,103.0,1,left,MISS D. Schroder 16' Jump Shot,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,16.27,Missed,,,,,,,,,,,,,,,,,,,
405,PT07M08.00S,2021-11-27T02:58:41.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612759,58,45,2021-11-27T02:58:46Z,3880000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,404.0,,,,,,,,,,,,,,,,,,
406,PT07M08.00S,2021-11-27T02:58:46.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,58,45,2021-11-27T02:58:46Z,3890000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT07M08.00S,2021-11-27T02:58:46.8Z,3,REGULAR,substitution,out,[],1628966,,,1610612759,58,45,2021-11-27T02:58:51Z,3900000,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT07M08.00S,2021-11-27T02:58:46.8Z,3,REGULAR,substitution,in,[],1629022,,,1610612759,58,45,2021-11-27T02:58:51Z,3910000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT06M57.00S,2021-11-27T02:59:12.8Z,3,REGULAR,turnover,out-of-bounds,[],1628401,,,1610612759,58,45,2021-11-27T02:59:19Z,3920000,,,0,,D. White bad pass out-of-bounds TURNOVER (2 TO),[1628401],1610612759.0,SAS,bad pass,,,White,D. White,,,,,,,,,,,,1830.0,,,,,,,,,,2.0,,,
410,PT06M57.00S,2021-11-27T02:59:18.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,58,45,2021-11-27T02:59:18Z,3930000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT06M42.00S,2021-11-27T03:02:23.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203471,5.995400788436268,97.30392156862744,1610612738,58,45,2021-11-27T03:02:36Z,3940000,-237.0,4.0,1,left,MISS D. Schroder 3PT,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,23.65,Missed,,,,,,,,,,,,,,,,,,,
412,PT06M39.00S,2021-11-27T03:02:26.7Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612759,58,45,2021-11-27T03:02:36Z,3950000,,,0,,J. Poeltl REBOUND (Off:2 Def:9),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,411.0,11.0,9.0,2.0,,,,,,,,,,,,,,,
413,PT06M37.00S,2021-11-27T03:02:32.8Z,3,REGULAR,foul,personal,[],1627759,,,1610612759,58,45,2021-11-27T03:03:17Z,3960000,,,0,,J. Brown personal FOUL (1 PF),"[1627759, 1628401]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,203177.0,1.0,0.0,White,1628401.0,,,,,,,,,
415,PT06M37.00S,2021-11-27T03:02:43.7Z,3,REGULAR,substitution,out,[],1629022,,,1610612759,58,45,2021-11-27T03:02:56Z,3980000,,,0,,SUB out: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT06M37.00S,2021-11-27T03:02:43.7Z,3,REGULAR,substitution,in,[],1627854,,,1610612759,58,45,2021-11-27T03:02:56Z,3990000,,,0,,SUB in: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT06M26.00S,2021-11-27T03:03:12.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,95.48291721419186,57.35294117647059,1610612759,58,45,2021-11-27T03:03:25Z,4000000,37.0,-10.0,1,right,MISS D. White driving finger roll Layup - blocked,"[1628401, 201143]",1610612759.0,SAS,driving finger roll,,,White,D. White,,,,,3.81,Missed,,,,,,,,,,,,,,Horford,201143.0,,,,
418,PT06M26.00S,2021-11-27T03:03:12.7Z,3,REGULAR,block,,[],201143,,,1610612759,58,45,2021-11-27T03:03:16Z,4010000,,,0,,A. Horford BLOCK (1 BLK),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT06M22.00S,2021-11-27T03:03:16.7Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,58,45,2021-11-27T03:03:25Z,4020000,,,0,,J. Tatum REBOUND (Off:2 Def:7),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,417.0,9.0,7.0,2.0,,,,,,,,,,,,,,,
420,PT06M16.00S,2021-11-27T03:03:23.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,7.5722733245729295,50.245098039215684,1610612738,58,47,2021-11-27T03:03:30Z,4030000,-1.0,19.0,1,left,J. Brown driving floating Jump Shot (14 PTS) (M. Smart 4 AST),"[1627759, 203935]",1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,1.87,Made,,,,,14.0,,,,,,M. Smart,203935.0,4.0,,,,,,
422,PT06M05.00S,2021-11-27T03:03:36.5Z,3,REGULAR,turnover,out-of-bounds,[],1627854,,,1610612759,58,47,2021-11-27T03:03:57Z,4050000,,,0,,B. Forbes step out-of-bounds TURNOVER (1 TO),[1627854],1610612759.0,SAS,step,,,Forbes,B. Forbes,,,,,,,,,,,,1830.0,,,,,,,,,,1.0,,,
423,PT05M58.00S,2021-11-27T03:03:58.2Z,3,REGULAR,foul,personal,[],1627749,,,1610612738,58,47,2021-11-27T03:04:11Z,4060000,,,0,,D. Murray personal FOUL (2 PF),"[1627749, 1627759]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,203177.0,2.0,1.0,Brown,1627759.0,,,,,,,,,
425,PT05M58.00S,2021-11-27T03:04:04.1Z,3,REGULAR,substitution,out,[],1628369,,,1610612738,58,47,2021-11-27T03:04:18Z,4080000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT05M58.00S,2021-11-27T03:04:04.1Z,3,REGULAR,substitution,in,[],1629641,,,1610612738,58,47,2021-11-27T03:04:18Z,4090000,,,0,,SUB in: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT05M52.00S,2021-11-27T03:04:23.9Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1627759,21.632720105124836,25.98039215686275,1610612738,58,47,2021-11-27T03:04:30Z,4100000,120.0,151.0,1,left,MISS J. Brown 19' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,19.28,Missed,,,,,,,,,,,,,,,,,,,
428,PT05M48.00S,2021-11-27T03:04:27.9Z,3,REGULAR,rebound,defensive,[],1628401,,,1610612759,58,47,2021-11-27T03:04:30Z,4110000,,,0,,D. White REBOUND (Off:1 Def:5),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,427.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
429,PT05M40.00S,2021-11-27T03:04:35.5Z,3,REGULAR,3pt,Jump Shot,[],1627854,92.85479632063075,95.34313725490196,1610612759,58,47,2021-11-27T03:04:41Z,4120000,227.0,15.0,1,right,MISS B. Forbes 3PT,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,22.72,Missed,,,,,,,,,,,,,,,,,,,
430,PT05M37.00S,2021-11-27T03:04:38.5Z,3,REGULAR,rebound,defensive,[],1629641,,,1610612738,58,47,2021-11-27T03:04:41Z,4130000,,,0,,R. Langford REBOUND (Off:0 Def:3),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,429.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
431,PT05M31.00S,2021-11-27T03:04:45.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,10.5946123521682,37.745098039215684,1610612738,58,49,2021-11-27T03:04:51Z,4140000,61.0,47.0,1,left,M. Smart 7' turnaround Jump Shot (9 PTS),[203935],1610612738.0,BOS,turnaround,,,Smart,M. Smart,,,,,7.73,Made,,,,,9.0,,,,,,,,,,,,,,
432,PT05M17.00S,2021-11-27T03:04:59.9Z,3,REGULAR,2pt,Jump Shot,[],1627749,78.79434954007884,28.676470588235293,1610612759,60,49,2021-11-27T03:05:04Z,4150000,-107.0,147.0,1,right,D. Murray 18' pullup Jump Shot (16 PTS),[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,18.14,Made,,,,,16.0,,,,,,,,,,,,,,
433,PT04M55.00S,2021-11-27T03:05:20.3Z,3,REGULAR,3pt,Jump Shot,[],1627759,24.52365308804205,83.57843137254902,1610612738,60,49,2021-11-27T03:05:25Z,4160000,-168.0,178.0,1,left,MISS J. Brown 24' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,24.47,Missed,,,,,,,,,,,,,,,,,,,
434,PT04M52.00S,2021-11-27T03:05:23.3Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612759,60,49,2021-11-27T03:05:25Z,4170000,,,0,,D. Murray REBOUND (Off:0 Def:6),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,433.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
435,PT04M44.00S,2021-11-27T03:05:32.3Z,3,REGULAR,2pt,Jump Shot,[],1627749,90.88370565045992,20.34313725490196,1610612759,60,49,2021-11-27T03:05:36Z,4180000,-148.0,33.0,1,right,MISS D. Murray 15' pullup Shot,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,15.2,Missed,,,,,,,,,,,,,,,,,,,
436,PT04M40.00S,2021-11-27T03:05:36.3Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,60,49,2021-11-27T03:05:36Z,4190000,,,0,,J. Brown REBOUND (Off:0 Def:4),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,435.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
437,PT04M36.00S,2021-11-27T03:05:43.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,5.995400788436268,49.50980392156863,1610612738,60,51,2021-11-27T03:05:53Z,4200000,2.0,4.0,1,left,J. Brown driving Layup (16 PTS),[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,0.46,Made,,,,,16.0,,,,,,,,,,,,,,
438,PT04M36.00S,2021-11-27T03:05:45.8Z,3,REGULAR,foul,personal,['1freethrow'],1627751,,,1610612738,60,51,2021-11-27T03:06:07Z,4210000,,,0,,J. Poeltl shooting personal FOUL (4 PF) (Brown 1 FT),"[1627751, 1627759]",1610612759.0,SAS,shooting,,,Poeltl,J. Poeltl,,,,,,,,,,,,1627963.0,4.0,0.0,Brown,1627759.0,,,,,,,,,
440,PT04M36.00S,2021-11-27T03:05:53.9Z,3,REGULAR,substitution,out,[],1627749,,,1610612738,60,51,2021-11-27T03:06:21Z,4230000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT04M36.00S,2021-11-27T03:05:53.9Z,3,REGULAR,substitution,out,[],1627751,,,1610612738,60,51,2021-11-27T03:06:21Z,4240000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT04M36.00S,2021-11-27T03:05:53.9Z,3,REGULAR,substitution,out,[],203935,,,1610612738,60,51,2021-11-27T03:06:21Z,4250000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT04M36.00S,2021-11-27T03:05:53.9Z,3,REGULAR,substitution,in,[],1629234,,,1610612738,60,51,2021-11-27T03:06:21Z,4260000,,,0,,SUB in: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT04M36.00S,2021-11-27T03:05:53.9Z,3,REGULAR,substitution,in,[],1630200,,,1610612738,60,51,2021-11-27T03:06:21Z,4270000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT04M36.00S,2021-11-27T03:05:53.9Z,3,REGULAR,substitution,in,[],1629684,,,1610612738,60,51,2021-11-27T03:06:21Z,4280000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT04M36.00S,2021-11-27T03:06:20.2Z,3,REGULAR,freethrow,1 of 1,[],1627759,,,1610612738,60,51,2021-11-27T03:06:23Z,4290000,,,0,,MISS J. Brown Free Throw 1 of 1,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Missed,,,,,,,,,,,,,,,,,,,
447,PT04M32.00S,2021-11-27T03:06:24.2Z,3,REGULAR,rebound,defensive,[],1629234,,,1610612759,60,51,2021-11-27T03:06:23Z,4300000,,,0,,D. Eubanks REBOUND (Off:0 Def:1),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,446.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
448,PT04M16.00S,2021-11-27T03:06:40.7Z,3,REGULAR,foul,personal,['2freethrow'],1629684,,,1610612759,60,51,2021-11-27T03:06:49Z,4310000,,,0,,G. Williams shooting personal FOUL (2 PF) (Johnson 2 FT),"[1629684, 1629640]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,,,,,,,,1830.0,2.0,0.0,Johnson,1629640.0,,,,,,,,,
450,PT04M16.00S,2021-11-27T03:07:14.3Z,3,REGULAR,freethrow,1 of 2,[],1629640,,,1610612759,61,51,2021-11-27T03:07:14Z,4330000,,,0,,K. Johnson Free Throw 1 of 2 (12 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,Made,,,,,12.0,,,,,,,,,,,,,,
451,PT04M16.00S,2021-11-27T03:07:15.1Z,3,REGULAR,substitution,out,[],1627759,,,1610612759,61,51,2021-11-27T03:07:33Z,4340000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT04M16.00S,2021-11-27T03:07:15.1Z,3,REGULAR,substitution,out,[],201143,,,1610612759,61,51,2021-11-27T03:07:33Z,4350000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
