actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value
269,PT06M13.00S,2021-10-21T01:24:04.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629640,94.40999984741211,50.0,1610612759,45,38,2021-10-21T01:24:04Z,2660000,0.0,0.0,1,right,K. Johnson tip Layup (8 PTS),[1629640],1610612759.0,SAS,tip,,,Johnson,K. Johnson,,,,,,,,,,Made,,8.0,0.0,,,,,,,,,,,,
270,PT06M08.00S,2021-10-21T01:24:20.4Z,2,REGULAR,stoppage,equipment issue,[],0,,,1610612753,45,38,2021-10-21T01:24:20Z,2670000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT05M56.00S,2021-10-21T01:24:49.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629649,6.258212877792378,39.46078431372549,1610612753,45,38,2021-10-21T01:25:23Z,2680000,53.0,6.0,1,left,MISS I. Brazdeikis driving Layup,[1629649],1610612753.0,ORL,driving,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,Missed,,,5.31,,,,,,,,,,,,
272,PT05M52.00S,2021-10-21T01:24:53.2Z,2,REGULAR,rebound,offensive,[],201577,,,1610612753,45,38,2021-10-21T01:25:23Z,2690000,,,0,,R. Lopez REBOUND (Off:2 Def:0),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,271.0,,,,,2.0,0.0,2.0,,,,,,,
273,PT05M52.00S,2021-10-21T01:24:52.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201577,5.590000152587891,50.0,1610612753,45,40,2021-10-21T01:24:52Z,2700000,0.0,0.0,1,left,R. Lopez tip Layup (2 PTS),[201577],1610612753.0,ORL,tip,,,Lopez,R. Lopez,,,,,,,,,,Made,,2.0,0.0,,,,,,,,,,,,
274,PT05M43.00S,2021-10-21T01:25:04.0Z,2,REGULAR,foul,personal,[],201577,,,1610612759,45,40,2021-10-21T01:25:08Z,2710000,,,0,,R. Lopez personal FOUL (2 PF),"[201577, 1629234]",1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,1151.0,2.0,0.0,Eubanks,1629234.0,,,,,,,,,,,,,,,,
276,PT05M43.00S,2021-10-21T01:25:12.5Z,2,REGULAR,substitution,out,[],1627854,,,1610612759,45,40,2021-10-21T01:25:22Z,2730000,,,0,,SUB out: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT05M43.00S,2021-10-21T01:25:12.5Z,2,REGULAR,substitution,in,[],1629022,,,1610612759,45,40,2021-10-21T01:25:22Z,2740000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT05M32.00S,2021-10-21T01:25:41.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,93.11760840998686,49.50980392156863,1610612759,47,40,2021-10-21T01:25:49Z,2750000,-2.0,12.0,1,right,D. Murray driving Layup (8 PTS) (D. Eubanks 1 AST),"[1627749, 1629234]",1610612759.0,SAS,driving,,,Murray,D. Murray,,,,,,,,,,Made,,8.0,1.25,,,,,,D. Eubanks,1629234.0,1.0,,,,
280,PT05M32.00S,2021-10-21T01:25:45.6Z,2,REGULAR,foul,personal,['1freethrow'],1630532,,,1610612759,47,40,2021-10-21T01:26:07Z,2770000,,,0,,F. Wagner shooting personal FOUL (1 PF) (Murray 1 FT),"[1630532, 1627749]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,202049.0,1.0,0.0,Murray,1627749.0,,,,,,,,,,,,,,,,
282,PT05M32.00S,2021-10-21T01:26:12.2Z,2,REGULAR,freethrow,1 of 1,[],1627749,,,1610612759,48,40,2021-10-21T01:26:12Z,2790000,,,0,,D. Murray Free Throw 1 of 1 (9 PTS),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,Made,,9.0,,,,,,,,,,,,,
283,PT05M23.00S,2021-10-21T01:26:24.3Z,2,REGULAR,foul,personal,[],1630170,,,1610612753,48,40,2021-10-21T01:26:31Z,2800000,,,0,,D. Vassell personal FOUL (1 PF),"[1630170, 201577]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,202049.0,1.0,0.0,Lopez,201577.0,,,,,,,,,,,,,,,,
285,PT05M17.00S,2021-10-21T01:26:45.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203082,5.601182654402102,52.94117647058824,1610612753,48,42,2021-10-21T01:26:52Z,2820000,-15.0,0.0,1,left,T. Ross driving finger roll Layup (5 PTS),[203082],1610612753.0,ORL,driving finger roll,,,Ross,T. Ross,,,,,,,,,,Made,,5.0,1.47,,,,,,,,,,,,
286,PT05M01.00S,2021-10-21T01:27:00.8Z,2,REGULAR,2pt,Jump Shot,[],1630170,78.9257555847569,66.17647058823529,1610612759,50,42,2021-10-21T01:27:06Z,2830000,81.0,146.0,1,right,D. Vassell 16' pullup Jump Shot (6 PTS),[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,,,,,,Made,,6.0,16.66,,,,,,,,,,,,
287,PT04M43.00S,2021-10-21T01:27:18.8Z,2,REGULAR,2pt,Jump Shot,[],203082,20.844283837056505,68.62745098039215,1610612753,50,42,2021-10-21T01:27:28Z,2840000,-93.0,143.0,1,left,MISS T. Ross 17' pullup Shot,[203082],1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,,,,,,Missed,,,17.1,,,,,,,,,,,,
288,PT04M39.00S,2021-10-21T01:27:21.5Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612759,50,42,2021-10-21T01:27:21Z,2850000,,,0,,D. Murray REBOUND (Off:0 Def:2),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,287.0,,,,,2.0,2.0,0.0,,,,,,,
289,PT04M35.00S,2021-10-21T01:27:26.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629022,94.56307490144546,50.98039215686274,1610612759,52,42,2021-10-21T01:27:35Z,2860000,5.0,-1.0,1,right,L. Walker IV driving finger roll Layup (4 PTS) (D. Murray 3 AST),"[1629022, 1627749]",1610612759.0,SAS,driving finger roll,,,Walker IV,L. Walker IV,,,,,,,,,,Made,,4.0,0.51,,,,,,D. Murray,1627749.0,3.0,,,,
291,PT04M22.00S,2021-10-21T01:27:39.4Z,2,REGULAR,turnover,lost ball,[],1630181,,,1610612753,52,42,2021-10-21T01:27:47Z,2880000,,,0,,R. Hampton lost ball TURNOVER (2 TO),"[1630181, 1629022]",1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,2.0,Walker IV,1629022.0,
292,PT04M22.00S,2021-10-21T01:27:39.4Z,2,REGULAR,steal,,[],1629022,,,1610612759,52,42,2021-10-21T01:27:42Z,2890000,,,0,,L. Walker IV STEAL (1 STL),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT04M22.00S,2021-10-21T01:27:43.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630181,,,1610612759,52,42,2021-10-21T01:28:06Z,2900000,,,0,,R. Hampton take personal FOUL (1 PF) (Johnson 2 FT),"[1630181, 1629640]",1610612753.0,ORL,take,,,Hampton,R. Hampton,,,,,1151.0,1.0,0.0,Johnson,1629640.0,,,,,,,,,,,,,,,,
295,PT04M22.00S,2021-10-21T01:27:52.9Z,2,REGULAR,substitution,out,[],1629649,,,1610612759,52,42,2021-10-21T01:28:05Z,2920000,,,0,,SUB out: I. Brazdeikis,[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT04M22.00S,2021-10-21T01:27:52.9Z,2,REGULAR,substitution,in,[],1630591,,,1610612759,52,42,2021-10-21T01:28:05Z,2930000,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT04M22.00S,2021-10-21T01:28:12.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629640,,,1610612759,52,42,2021-10-21T01:28:12Z,2940000,,,0,,MISS K. Johnson Free Throw 1 of 2,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,Missed,,,,,,,,,,,,,,,
298,PT04M22.00S,2021-10-21T01:28:12.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,52,42,2021-10-21T01:28:12Z,2950000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,297.0,,,,,,,,,,,,,,
299,PT04M22.00S,2021-10-21T01:28:12.7Z,2,REGULAR,substitution,out,[],1629234,,,1610612759,52,42,2021-10-21T01:28:21Z,2960000,,,0,,SUB out: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT04M22.00S,2021-10-21T01:28:12.7Z,2,REGULAR,substitution,in,[],1627751,,,1610612759,52,42,2021-10-21T01:28:21Z,2970000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT04M22.00S,2021-10-21T01:28:31.0Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629640,,,1610612759,53,42,2021-10-21T01:28:31Z,2980000,,,0,,K. Johnson Free Throw 2 of 2 (9 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,Made,,9.0,,,,,,,,,,,,,
302,PT04M09.00S,2021-10-21T01:28:50.8Z,2,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612753,53,42,2021-10-21T01:29:00Z,2990000,,,0,,J. Poeltl shooting personal FOUL (3 PF) (Ross 2 FT),"[1627751, 203082]",1610612759.0,SAS,shooting,,,Poeltl,J. Poeltl,,,,,1151.0,3.0,0.0,Ross,203082.0,,,,,,,,,,,,,,,,
304,PT04M09.00S,2021-10-21T01:29:13.4Z,2,REGULAR,freethrow,1 of 2,[],203082,,,1610612753,53,43,2021-10-21T01:29:13Z,3010000,,,0,,T. Ross Free Throw 1 of 2 (6 PTS),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,Made,,6.0,,,,,,,,,,,,,
305,PT04M09.00S,2021-10-21T01:29:14.3Z,2,REGULAR,substitution,out,[],1627751,,,1610612753,53,43,2021-10-21T01:29:30Z,3020000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT04M09.00S,2021-10-21T01:29:14.3Z,2,REGULAR,substitution,in,[],1629234,,,1610612753,53,43,2021-10-21T01:29:30Z,3030000,,,0,,SUB in: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT04M09.00S,2021-10-21T01:29:40.6Z,2,REGULAR,freethrow,2 of 2,[],203082,,,1610612753,53,44,2021-10-21T01:29:40Z,3040000,,,0,,T. Ross Free Throw 2 of 2 (7 PTS),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,Made,,7.0,,,,,,,,,,,,,
308,PT04M09.00S,2021-10-21T01:29:52.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,53,44,2021-10-21T01:29:52Z,3050000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT04M09.00S,2021-10-21T01:32:04.9Z,2,REGULAR,substitution,out,[],1630181,,,1610612759,53,44,2021-10-21T01:32:19Z,3060000,,,0,,SUB out: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT04M09.00S,2021-10-21T01:32:04.9Z,2,REGULAR,substitution,out,[],201577,,,1610612759,53,44,2021-10-21T01:32:19Z,3070000,,,0,,SUB out: R. Lopez,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT04M09.00S,2021-10-21T01:32:04.9Z,2,REGULAR,substitution,in,[],1629021,,,1610612759,53,44,2021-10-21T01:32:19Z,3080000,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT04M09.00S,2021-10-21T01:32:04.9Z,2,REGULAR,substitution,in,[],1628976,,,1610612759,53,44,2021-10-21T01:32:19Z,3090000,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT03M56.00S,2021-10-21T01:32:56.7Z,2,REGULAR,turnover,bad pass,[],1629640,,,1610612759,53,44,2021-10-21T01:33:00Z,3100000,,,0,,K. Johnson bad pass TURNOVER (1 TO),"[1629640, 1628976]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,1.0,Carter Jr.,1628976.0,
314,PT03M56.00S,2021-10-21T01:32:56.7Z,2,REGULAR,steal,,[],1628976,,,1610612753,53,44,2021-10-21T01:32:58Z,3110000,,,0,,W. Carter Jr. STEAL (1 STL),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT03M56.00S,2021-10-21T01:33:01.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,53,44,2021-10-21T01:33:01Z,3120000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT03M55.00S,2021-10-21T01:33:18.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,53,44,2021-10-21T01:33:18Z,3130000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT03M44.00S,2021-10-21T01:33:37.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628976,6.389618922470433,42.64705882352941,1610612753,53,46,2021-10-21T01:33:44Z,3140000,37.0,8.0,1,left,W. Carter Jr. cutting Layup (6 PTS) (F. Wagner 1 AST),"[1628976, 1630532]",1610612753.0,ORL,cutting,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,Made,,6.0,3.76,,,,,,F. Wagner,1630532.0,1.0,,,,
319,PT03M37.00S,2021-10-21T01:33:46.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627749,94.56307490144546,45.34313725490196,1610612759,55,46,2021-10-21T01:33:55Z,3160000,-23.0,-1.0,1,right,D. Murray running Layup (11 PTS),[1627749],1610612759.0,SAS,running,,,Murray,D. Murray,,,,,,,,,,Made,,11.0,2.33,,,,,,,,,,,,
320,PT03M22.00S,2021-10-21T01:34:03.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629640,,,1610612753,55,46,2021-10-21T01:34:15Z,3170000,,,0,,K. Johnson shooting personal FOUL (1 PF) (Wagner 2 FT),"[1629640, 1629021]",1610612759.0,SAS,shooting,,,Johnson,K. Johnson,,,,,202049.0,1.0,0.0,Wagner,1629021.0,,,,,,,,,,,,,,,,
322,PT03M22.00S,2021-10-21T01:34:36.4Z,2,REGULAR,freethrow,1 of 2,[],1629021,,,1610612753,55,46,2021-10-21T01:34:36Z,3190000,,,0,,MISS M. Wagner Free Throw 1 of 2,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,Missed,,,,,,,,,,,,,,,
323,PT03M22.00S,2021-10-21T01:34:36.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,55,46,2021-10-21T01:34:36Z,3200000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,322.0,,,,,,,,,,,,,,
324,PT03M22.00S,2021-10-21T01:34:37.2Z,2,REGULAR,substitution,out,[],1630170,,,1610612753,55,46,2021-10-21T01:34:57Z,3210000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT03M22.00S,2021-10-21T01:34:37.2Z,2,REGULAR,substitution,in,[],1628401,,,1610612753,55,46,2021-10-21T01:34:57Z,3220000,,,0,,SUB in: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT03M22.00S,2021-10-21T01:34:36.4Z,2,REGULAR,freethrow,2 of 2,[],1629021,,,1610612753,55,46,2021-10-21T01:35:07Z,3230000,,,0,,MISS M. Wagner Free Throw 2 of 2,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,Missed,,,,,,,,,,,,,,,
327,PT03M19.00S,2021-10-21T01:34:39.4Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612759,55,46,2021-10-21T01:35:07Z,3240000,,,0,,D. Murray REBOUND (Off:0 Def:3),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,326.0,,,,,3.0,3.0,0.0,,,,,,,
328,PT03M02.00S,2021-10-21T01:35:18.5Z,2,REGULAR,3pt,Jump Shot,[],1627749,67.62483574244416,34.31372549019608,1610612759,55,46,2021-10-21T01:35:26Z,3250000,-78.0,252.0,1,right,MISS D. Murray 26' 3PT,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,Missed,,,26.37,,,,,,,,,,,,
329,PT02M58.00S,2021-10-21T01:35:22.5Z,2,REGULAR,rebound,offensive,[],1629234,,,1610612759,55,46,2021-10-21T01:35:26Z,3260000,,,0,,D. Eubanks REBOUND (Off:2 Def:2),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,328.0,,,,,4.0,2.0,2.0,,,,,,,
330,PT02M48.00S,2021-10-21T01:35:32.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629640,87.46714848883047,50.49019607843137,1610612759,57,46,2021-10-21T01:35:37Z,3270000,2.0,65.0,1,right,K. Johnson 6' driving floating Jump Shot (11 PTS) (D. Murray 4 AST),"[1629640, 1627749]",1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,,,,,,Made,,11.0,6.53,,,,,,D. Murray,1627749.0,4.0,,,,
332,PT02M34.00S,2021-10-21T01:35:47.1Z,2,REGULAR,2pt,Jump Shot,[],203082,20.844283837056505,49.50980392156863,1610612753,57,46,2021-10-21T01:36:22Z,3290000,2.0,143.0,1,left,MISS T. Ross 14' pullup Shot,[203082],1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,,,,,,Missed,,,14.34,,,,,,,,,,,,
333,PT02M34.00S,2021-10-21T01:35:47.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612759,57,46,2021-10-21T01:36:22Z,3300000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,332.0,,,,,,,,,,,,,,
334,PT02M34.00S,2021-10-21T01:35:50.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,57,46,2021-10-21T01:35:50Z,3310000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT02M34.00S,2021-10-21T01:35:51.4Z,2,REGULAR,substitution,out,[],1627749,,,1610612759,57,46,2021-10-21T01:36:06Z,3320000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT02M34.00S,2021-10-21T01:35:51.4Z,2,REGULAR,substitution,in,[],203926,,,1610612759,57,46,2021-10-21T01:36:06Z,3330000,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT02M16.00S,2021-10-21T01:36:31.8Z,2,REGULAR,2pt,Jump Shot,[],1629640,92.59198423127464,18.627450980392158,1610612759,59,46,2021-10-21T01:36:43Z,3340000,-157.0,17.0,1,right,K. Johnson 15' pullup Jump Shot (13 PTS) (L. Walker IV 3 AST),"[1629640, 1629022]",1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,,,,,,Made,,13.0,15.78,,,,,,L. Walker IV,1629022.0,3.0,,,,
339,PT02M07.00S,2021-10-21T01:36:41.0Z,2,REGULAR,2pt,Layup,[],1630591,8.754927726675426,68.62745098039215,1610612753,59,46,2021-10-21T01:36:46Z,3360000,-93.0,30.0,1,left,MISS J. Suggs 9' driving finger roll Layup,[1630591],1610612753.0,ORL,driving finger roll,,,Suggs,J. Suggs,,,,,,,,,,Missed,,,9.78,,,,,,,,,,,,
340,PT02M07.00S,2021-10-21T01:36:41.0Z,2,REGULAR,rebound,defensive,[],1629022,,,1610612759,59,46,2021-10-21T01:36:46Z,3370000,,,0,,L. Walker IV REBOUND (Off:0 Def:4),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,339.0,,,,,4.0,4.0,0.0,,,,,,,
341,PT02M00.00S,2021-10-21T01:36:48.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629022,94.69448094612353,52.20588235294118,1610612759,59,46,2021-10-21T01:37:15Z,3380000,11.0,-3.0,1,right,MISS L. Walker IV running Layup - blocked,"[1629022, 1630532]",1610612759.0,SAS,running,,,Walker IV,L. Walker IV,,,,,,,,,,Missed,,,1.13,Wagner,1630532.0,,,,,,,,,,
342,PT02M00.00S,2021-10-21T01:36:48.0Z,2,REGULAR,block,,[],1630532,,,1610612759,59,46,2021-10-21T01:36:50Z,3390000,,,0,,F. Wagner BLOCK (1 BLK),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT02M00.00S,2021-10-21T01:36:48.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,59,46,2021-10-21T01:37:15Z,3400000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,341.0,,,,,,,,,,,,,,
344,PT02M00.00S,2021-10-21T01:36:52.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,59,46,2021-10-21T01:36:52Z,3410000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT02M00.00S,2021-10-21T01:36:53.5Z,2,REGULAR,substitution,out,[],1630591,,,1610612759,59,46,2021-10-21T01:37:00Z,3420000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT02M00.00S,2021-10-21T01:36:53.5Z,2,REGULAR,substitution,out,[],1629021,,,1610612759,59,46,2021-10-21T01:37:00Z,3430000,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT02M00.00S,2021-10-21T01:36:53.5Z,2,REGULAR,substitution,in,[],1628964,,,1610612759,59,46,2021-10-21T01:37:00Z,3440000,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT02M00.00S,2021-10-21T01:36:53.5Z,2,REGULAR,substitution,in,[],1630175,,,1610612759,59,46,2021-10-21T01:37:00Z,3450000,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT01M58.00S,2021-10-21T01:37:12.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630532,,,1610612759,59,46,2021-10-21T01:37:20Z,3460000,,,0,,F. Wagner shooting personal FOUL (2 PF) (McDermott 2 FT),"[1630532, 203926]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,202049.0,2.0,0.0,McDermott,203926.0,,,,,,,,,,,,,,,,
351,PT01M58.00S,2021-10-21T01:37:43.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203926,,,1610612759,60,46,2021-10-21T01:37:43Z,3480000,,,0,,D. McDermott Free Throw 1 of 2 (9 PTS),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,Made,,9.0,,,,,,,,,,,,,
352,PT01M58.00S,2021-10-21T01:37:44.5Z,2,REGULAR,substitution,out,[],1629640,,,1610612759,60,46,2021-10-21T01:37:50Z,3490000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT01M58.00S,2021-10-21T01:37:44.5Z,2,REGULAR,substitution,in,[],1627749,,,1610612759,60,46,2021-10-21T01:37:50Z,3500000,,,0,,SUB in: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT01M58.00S,2021-10-21T01:38:03.7Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203926,,,1610612759,61,46,2021-10-21T01:38:03Z,3510000,,,0,,D. McDermott Free Throw 2 of 2 (10 PTS),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,Made,,10.0,,,,,,,,,,,,,
355,PT01M34.00S,2021-10-21T01:38:30.6Z,2,REGULAR,2pt,Jump Shot,[],1628976,5.469776609724048,69.36274509803921,1610612753,61,46,2021-10-21T01:38:36Z,3520000,-97.0,-1.0,1,left,MISS W. Carter Jr. 9' turnaround fadeaway Shot,[1628976],1610612753.0,ORL,turnaround fadeaway,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,Missed,,,9.68,,,,,,,,,,,,
356,PT01M34.00S,2021-10-21T01:38:33.2Z,2,REGULAR,rebound,offensive,[],1628964,,,1610612753,61,46,2021-10-21T01:38:33Z,3530000,,,0,,M. Bamba REBOUND (Off:1 Def:0),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,355.0,,,,,1.0,0.0,1.0,,,,,,,
357,PT01M34.00S,2021-10-21T01:38:34.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629022,,,1610612753,61,46,2021-10-21T01:38:43Z,3540000,,,0,,L. Walker IV shooting personal FOUL (2 PF) (Bamba 2 FT),"[1629022, 1628964]",1610612759.0,SAS,shooting,,,Walker IV,L. Walker IV,,,,,1151.0,2.0,0.0,Bamba,1628964.0,,,,,,,,,,,,,,,,
359,PT01M34.00S,2021-10-21T01:39:01.0Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628964,,,1610612753,61,47,2021-10-21T01:39:24Z,3560000,,,0,,M. Bamba Free Throw 1 of 2 (9 PTS),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,Made,,9.0,,,,,,,,,,,,,
