actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
446,PT00M01.20S,2022-01-03T01:37:14.5Z,3,REGULAR,2pt,Jump Shot,[],1629029,4.812746386333772,84.06862745098039,1610612742,64,73,2022-01-03T01:37:43Z,4430000,-170.0,-7.0,1,left,MISS L. Doncic 17' step back Shot,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,,,,,,17.05,Missed,,,,,,,,,,,,,,
447,PT00M00.20S,2022-01-03T01:37:15.5Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,64,73,2022-01-03T01:38:03Z,4440000,,,0,,J. Giddey REBOUND (Off:0 Def:8),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,446.0,8.0,8.0,0.0,,,,,,,,,
448,PT00M00.00S,2022-01-03T01:38:10.0Z,3,REGULAR,period,end,[],0,,,1610612760,64,73,2022-01-03T01:38:10Z,4450000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT12M00.00S,2022-01-03T01:39:33.6Z,4,REGULAR,substitution,out,['startperiod'],1630581,,,1610612760,64,73,2022-01-03T01:39:56Z,4460000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT12M00.00S,2022-01-03T01:39:33.6Z,4,REGULAR,substitution,in,['startperiod'],1629660,,,1610612760,64,73,2022-01-03T01:39:56Z,4470000,,,0,,SUB in: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT12M00.00S,2022-01-03T01:40:05.8Z,4,REGULAR,period,start,[],0,,,1610612742,64,73,2022-01-03T01:40:05Z,4480000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT11M48.00S,2022-01-03T01:40:19.6Z,4,REGULAR,turnover,out-of-bounds,[],1629029,,,1610612742,64,73,2022-01-03T01:46:39Z,4490000,,,0,,L. Doncic bad pass out-of-bounds TURNOVER (6 TO),[1629029],1610612742.0,DAL,bad pass,,,Doncic,L. Doncic,,,,,1201.0,,,,,,,,,,,,6.0,,,,,,,,
453,PT11M26.00S,2022-01-03T01:40:49.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202324,93.38042049934296,53.67647058823529,1610612760,64,73,2022-01-03T01:40:54Z,4500000,18.0,10.0,1,right,MISS D. Favors reverse Layup,[202324],1610612760.0,OKC,reverse,,,Favors,D. Favors,,,,,,,,,,2.08,Missed,,,,,,,,,,,,,,
454,PT11M24.00S,2022-01-03T01:40:51.7Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,64,73,2022-01-03T01:40:54Z,4510000,,,0,,L. Doncic REBOUND (Off:0 Def:8),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,453.0,8.0,8.0,0.0,,,,,,,,,
456,PT11M09.00S,2022-01-03T01:41:06.3Z,4,REGULAR,turnover,bad pass,[],203501,,,1610612742,64,73,2022-01-03T01:41:09Z,4520000,,,0,,T. Hardaway Jr. bad pass TURNOVER (2 TO),"[203501, 1629026]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,2.0,Williams,1629026.0,,,,,,
457,PT11M09.00S,2022-01-03T01:41:06.3Z,4,REGULAR,steal,,[],1629026,,,1610612760,64,73,2022-01-03T01:41:08Z,4530000,,,0,,K. Williams STEAL (1 STL),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT11M01.00S,2022-01-03T01:41:15.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630177,78.53153745072274,9.558823529411764,1610612760,64,73,2022-01-03T01:41:20Z,4540000,-202.0,149.0,1,right,MISS T. Maledon 25' 3PT,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,25.13,Missed,,,,,,,,,,,,,,
459,PT10M57.00S,2022-01-03T01:41:19.0Z,4,REGULAR,rebound,defensive,[],1627737,,,1610612742,64,73,2022-01-03T01:41:20Z,4550000,,,0,,M. Chriss REBOUND (Off:0 Def:6),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,458.0,6.0,6.0,0.0,,,,,,,,,
460,PT10M42.00S,2022-01-03T01:41:33.4Z,4,REGULAR,3pt,Jump Shot,[],1627737,32.802233902759525,37.745098039215684,1610612742,64,76,2022-01-03T01:41:37Z,4560000,61.0,256.0,1,left,M. Chriss 26' 3PT  (12 PTS) (L. Doncic 7 AST),"[1627737, 1629029]",1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,26.3,Made,12.0,,,,,,,,L. Doncic,1629029.0,7.0,,,
462,PT10M22.00S,2022-01-03T01:41:53.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202324,93.11760840998686,53.67647058823529,1610612760,66,76,2022-01-03T01:41:57Z,4580000,18.0,12.0,1,right,D. Favors cutting Layup (4 PTS) (K. Williams 1 AST),"[202324, 1629026]",1610612760.0,OKC,cutting,,,Favors,D. Favors,,,,,,,,,,2.21,Made,4.0,,,,,,,,K. Williams,1629026.0,1.0,,,
464,PT10M12.00S,2022-01-03T01:42:03.0Z,4,REGULAR,3pt,Jump Shot,[],1629029,18.610381077529567,91.42156862745098,1610612742,66,76,2022-01-03T01:42:07Z,4600000,-207.0,122.0,1,left,MISS L. Doncic 24' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,24.06,Missed,,,,,,,,,,,,,,
465,PT10M08.00S,2022-01-03T01:42:07.0Z,4,REGULAR,rebound,offensive,[],1627737,,,1610612742,66,76,2022-01-03T01:42:07Z,4610000,,,0,,M. Chriss REBOUND (Off:1 Def:6),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,464.0,7.0,6.0,1.0,,,,,,,,,
466,PT10M08.00S,2022-01-03T01:42:07.1Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627737,5.590000152587891,50.0,1610612742,66,76,2022-01-03T01:49:19Z,4620000,0.0,0.0,1,left,MISS M. Chriss tip Layup,[1627737],1610612742.0,DAL,tip,,,Chriss,M. Chriss,,,,,,,,,,0.0,Missed,,,,,,,,,,,,,,
467,PT10M07.00S,2022-01-03T01:42:08.1Z,4,REGULAR,rebound,defensive,[],202324,,,1610612760,66,76,2022-01-03T01:49:19Z,4630000,,,0,,D. Favors REBOUND (Off:0 Def:3),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,466.0,3.0,3.0,0.0,,,,,,,,,
468,PT10M00.00S,2022-01-03T01:42:14.6Z,4,REGULAR,3pt,Jump Shot,[],1629026,94.82588699080158,3.1862745098039214,1610612760,66,76,2022-01-03T01:42:19Z,4640000,-234.0,-4.0,1,right,MISS K. Williams 3PT,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,23.41,Missed,,,,,,,,,,,,,,
469,PT09M57.00S,2022-01-03T01:42:17.6Z,4,REGULAR,rebound,defensive,[],203493,,,1610612742,66,76,2022-01-03T01:42:19Z,4650000,,,0,,R. Bullock REBOUND (Off:0 Def:3),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,468.0,3.0,3.0,0.0,,,,,,,,,
470,PT09M46.00S,2022-01-03T01:42:28.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203501,13.091327201051248,57.35294117647059,1610612742,66,78,2022-01-03T01:42:34Z,4660000,-37.0,71.0,1,left,T. Hardaway Jr. 7' turnaround Jump Shot (13 PTS) (L. Doncic 8 AST),"[203501, 1629029]",1610612742.0,DAL,turnaround,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,7.96,Made,13.0,,,,,,,,L. Doncic,1629029.0,8.0,,,
472,PT09M20.00S,2022-01-03T01:42:55.5Z,4,REGULAR,2pt,Jump Shot,[],1629026,77.87450722733246,37.99019607843137,1610612760,66,78,2022-01-03T01:43:03Z,4680000,-60.0,155.0,1,right,MISS K. Williams 16' pullup Shot,[1629026],1610612760.0,OKC,pullup,,,Williams,K. Williams,,,,,,,,,,16.67,Missed,,,,,,,,,,,,,,
473,PT09M14.00S,2022-01-03T01:43:01.5Z,4,REGULAR,rebound,offensive,[],202324,,,1610612760,66,78,2022-01-03T01:43:03Z,4690000,,,0,,D. Favors REBOUND (Off:1 Def:3),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,472.0,4.0,3.0,1.0,,,,,,,,,
474,PT09M14.00S,2022-01-03T01:43:00.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202324,94.40999984741211,50.0,1610612760,68,78,2022-01-03T01:43:00Z,4700000,0.0,0.0,1,right,D. Favors tip Layup (6 PTS),[202324],1610612760.0,OKC,tip,,,Favors,D. Favors,,,,,,,,,,0.0,Made,6.0,,,,,,,,,,,,,
475,PT09M00.00S,2022-01-03T01:43:14.7Z,4,REGULAR,3pt,Jump Shot,[],1627737,29.6484888304862,27.450980392156865,1610612742,68,81,2022-01-03T01:43:18Z,4710000,113.0,226.0,1,left,M. Chriss 25' 3PT  (15 PTS) (L. Doncic 9 AST),"[1627737, 1629029]",1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,25.27,Made,15.0,,,,,,,,L. Doncic,1629029.0,9.0,,,
477,PT08M42.00S,2022-01-03T01:43:32.6Z,4,REGULAR,3pt,Jump Shot,[],1629660,85.23324572930355,3.431372549019608,1610612760,68,81,2022-01-03T01:43:37Z,4730000,-233.0,86.0,1,right,MISS T. Jerome 24' 3PT,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,24.83,Missed,,,,,,,,,,,,,,
478,PT08M39.00S,2022-01-03T01:43:35.6Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,68,81,2022-01-03T01:43:37Z,4740000,,,0,,L. Doncic REBOUND (Off:0 Def:9),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,477.0,9.0,9.0,0.0,,,,,,,,,
479,PT08M35.00S,2022-01-03T01:43:42.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,68,81,2022-01-03T01:43:42Z,4750000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT08M35.00S,2022-01-03T01:43:42.8Z,4,REGULAR,substitution,out,[],202324,,,1610612742,68,81,2022-01-03T01:43:58Z,4760000,,,0,,SUB out: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT08M35.00S,2022-01-03T01:43:42.8Z,4,REGULAR,substitution,out,[],1627737,,,1610612742,68,81,2022-01-03T01:43:58Z,4770000,,,0,,SUB out: M. Chriss,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT08M35.00S,2022-01-03T01:43:42.8Z,4,REGULAR,substitution,out,[],203501,,,1610612742,68,81,2022-01-03T01:43:58Z,4780000,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT08M35.00S,2022-01-03T01:43:42.8Z,4,REGULAR,substitution,out,[],203493,,,1610612742,68,81,2022-01-03T01:43:58Z,4790000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT08M35.00S,2022-01-03T01:43:42.8Z,4,REGULAR,substitution,in,[],203488,,,1610612742,68,81,2022-01-03T01:43:58Z,4800000,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT08M35.00S,2022-01-03T01:43:42.8Z,4,REGULAR,substitution,in,[],1628425,,,1610612742,68,81,2022-01-03T01:43:58Z,4810000,,,0,,SUB in: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT08M35.00S,2022-01-03T01:43:42.8Z,4,REGULAR,substitution,in,[],203939,,,1610612742,68,81,2022-01-03T01:43:58Z,4820000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT08M35.00S,2022-01-03T01:43:42.8Z,4,REGULAR,substitution,in,[],1627827,,,1610612742,68,81,2022-01-03T01:43:58Z,4830000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT08M30.00S,2022-01-03T01:44:20.2Z,4,REGULAR,foul,personal,[],1630598,,,1610612742,68,81,2022-01-03T01:44:51Z,4840000,,,0,,A. Wiggins personal FOUL (4 PF),"[1630598, 1629029]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,1628484.0,4.0,0.0,Doncic,1629029.0,,,,,,,,,,,,,,,,
490,PT08M20.00S,2022-01-03T01:44:49.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,20.18725361366623,50.73529411764706,1610612742,68,83,2022-01-03T01:44:55Z,4860000,-4.0,137.0,1,left,L. Doncic 13' step back Jump Shot (12 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,,,,,,13.73,Made,12.0,,,,,,,,,,,,,
491,PT08M06.00S,2022-01-03T01:45:03.3Z,4,REGULAR,turnover,lost ball,[],1629660,,,1610612760,68,83,2022-01-03T01:45:07Z,4870000,,,0,,T. Jerome lost ball TURNOVER (2 TO),"[1629660, 1630182]",1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,2.0,Green,1630182.0,,,,,,
492,PT08M06.00S,2022-01-03T01:45:03.3Z,4,REGULAR,steal,,[],1630182,,,1610612742,68,83,2022-01-03T01:45:05Z,4880000,,,0,,J. Green STEAL (1 STL),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT07M55.00S,2022-01-03T01:45:13.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630182,1.5275952693823915,95.58823529411765,1610612742,68,83,2022-01-03T01:45:17Z,4890000,-228.0,-38.0,1,left,MISS J. Green 3PT,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,23.11,Missed,,,,,,,,,,,,,,
494,PT07M53.00S,2022-01-03T01:45:15.7Z,4,REGULAR,rebound,defensive,[],1629026,,,1610612760,68,83,2022-01-03T01:45:17Z,4900000,,,0,,K. Williams REBOUND (Off:0 Def:2),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,493.0,2.0,2.0,0.0,,,,,,,,,
495,PT07M49.00S,2022-01-03T01:45:20.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203488,71.43561103810775,17.401960784313726,1610612760,68,83,2022-01-03T01:45:26Z,4910000,-163.0,216.0,1,right,MISS M. Muscala 27' 3PT,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,27.06,Missed,,,,,,,,,,,,,,
496,PT07M43.00S,2022-01-03T01:45:26.6Z,4,REGULAR,rebound,defensive,[],1628425,,,1610612742,68,83,2022-01-03T01:45:29Z,4920000,,,0,,S. Brown REBOUND (Off:0 Def:3),[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,495.0,3.0,3.0,0.0,,,,,,,,,
497,PT07M38.00S,2022-01-03T01:45:32.1Z,4,REGULAR,turnover,lost ball,[],1629029,,,1610612742,68,83,2022-01-03T01:45:35Z,4930000,,,0,,L. Doncic lost ball TURNOVER (7 TO),"[1629029, 203488]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,7.0,Muscala,203488.0,,,,,,
498,PT07M38.00S,2022-01-03T01:45:32.1Z,4,REGULAR,steal,,[],203488,,,1610612760,68,83,2022-01-03T01:45:33Z,4940000,,,0,,M. Muscala STEAL (1 STL),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT07M34.00S,2022-01-03T01:45:35.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629026,92.85479632063075,50.73529411764706,1610612760,70,83,2022-01-03T01:45:44Z,4950000,4.0,15.0,1,right,K. Williams running DUNK (7 PTS) (T. Jerome 2 AST),"[1629026, 1629660]",1610612760.0,OKC,running,,,Williams,K. Williams,,,,,,,,,,1.52,Made,7.0,,,,,,,,T. Jerome,1629660.0,2.0,,,
504,PT07M07.00S,2022-01-03T01:46:01.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630182,4.812746386333772,38.23529411764706,1610612742,70,83,2022-01-03T01:46:08Z,4970000,59.0,-7.0,1,left,MISS J. Green Jump Shot,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,5.93,Missed,,,,,,,,,,,,,,
505,PT07M06.00S,2022-01-03T01:46:02.5Z,4,REGULAR,rebound,offensive,[],1627827,,,1610612742,70,83,2022-01-03T01:54:45Z,4980000,,,0,,D. Finney-Smith REBOUND (Off:1 Def:4),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,504.0,5.0,4.0,1.0,,,,,,,,,
506,PT07M06.00S,2022-01-03T01:46:07.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627827,6.652431011826544,51.225490196078425,1610612742,70,83,2022-01-03T01:54:51Z,4990000,-6.0,10.0,1,left,MISS D. Finney-Smith Layup - blocked,"[1627827, 203488]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,1.17,Missed,,,,,,,,,,,,Muscala,203488.0,
507,PT07M06.00S,2022-01-03T01:46:07.4Z,4,REGULAR,block,,[],203488,,,1610612742,70,83,2022-01-03T01:46:09Z,5000000,,,0,,M. Muscala BLOCK (2 BLK),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT07M06.00S,2022-01-03T01:46:07.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,70,83,2022-01-03T01:46:12Z,5010000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,506.0,,,,,,,,,,,,
509,PT07M06.00S,2022-01-03T01:46:11.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,70,83,2022-01-03T01:46:11Z,5020000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT07M06.00S,2022-01-03T01:46:13.9Z,4,REGULAR,substitution,out,[],1629660,,,1610612742,70,83,2022-01-03T01:46:29Z,5030000,,,0,,SUB out: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT07M06.00S,2022-01-03T01:46:13.9Z,4,REGULAR,substitution,out,[],1629029,,,1610612742,70,83,2022-01-03T01:46:29Z,5040000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT07M06.00S,2022-01-03T01:46:13.9Z,4,REGULAR,substitution,in,[],1630581,,,1610612742,70,83,2022-01-03T01:46:29Z,5050000,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT07M06.00S,2022-01-03T01:46:13.9Z,4,REGULAR,substitution,in,[],1628973,,,1610612742,70,83,2022-01-03T01:46:29Z,5060000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT07M00.00S,2022-01-03T01:46:43.0Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630182,23.209592641261498,50.0,1610612742,70,83,2022-01-03T01:46:48Z,5070000,0.0,166.0,1,left,MISS J. Green 16' Jump Shot,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,16.57,Missed,,,,,,,,,,,,,,
515,PT06M56.00S,2022-01-03T01:46:47.0Z,4,REGULAR,rebound,defensive,[],1630581,,,1610612760,70,83,2022-01-03T01:46:48Z,5080000,,,0,,J. Giddey REBOUND (Off:0 Def:9),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,514.0,9.0,9.0,0.0,,,,,,,,,
516,PT06M50.00S,2022-01-03T01:46:52.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629026,93.38042049934296,50.245098039215684,1610612760,72,83,2022-01-03T01:46:55Z,5090000,1.0,10.0,1,right,K. Williams driving Layup (9 PTS),[1629026],1610612760.0,OKC,driving,,,Williams,K. Williams,,,,,,,,,,0.98,Made,9.0,,,,,,,,,,,,,
517,PT06M29.00S,2022-01-03T01:47:13.3Z,4,REGULAR,2pt,Jump Shot,[],1628973,24.392247043363994,26.225490196078432,1610612742,72,85,2022-01-03T01:47:18Z,5100000,119.0,177.0,1,left,J. Brunson 21' pullup Jump Shot (12 PTS) (S. Brown 2 AST),"[1628973, 1628425]",1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,,,,,,21.31,Made,12.0,,,,,,,,S. Brown,1628425.0,2.0,,,
519,PT06M14.00S,2022-01-03T01:47:30.2Z,4,REGULAR,foul,personal,['2freethrow'],203939,,,1610612760,72,85,2022-01-03T01:50:37Z,5120000,,,0,,D. Powell shooting personal FOUL (1 PF) (Maledon 2 FT),"[203939, 1630177]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,1201.0,1.0,0.0,Maledon,1630177.0,,,,,,,,,,,,,,,,
521,PT06M14.00S,2022-01-03T01:48:26.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,72,85,2022-01-03T01:48:26Z,5140000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT06M14.00S,2022-01-03T01:50:06.3Z,4,REGULAR,substitution,out,[],1629026,,,1610612760,72,85,2022-01-03T01:50:20Z,5150000,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT06M14.00S,2022-01-03T01:50:06.3Z,4,REGULAR,substitution,out,[],1630182,,,1610612760,72,85,2022-01-03T01:50:20Z,5160000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT06M14.00S,2022-01-03T01:50:06.3Z,4,REGULAR,substitution,in,[],1630197,,,1610612760,72,85,2022-01-03T01:50:20Z,5170000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT06M14.00S,2022-01-03T01:50:06.3Z,4,REGULAR,substitution,in,[],1628467,,,1610612760,72,85,2022-01-03T01:50:20Z,5180000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT06M14.00S,2022-01-03T01:50:38.0Z,4,REGULAR,freethrow,1 of 2,[],1630177,,,1610612760,73,85,2022-01-03T01:50:38Z,5190000,,,0,,T. Maledon Free Throw 1 of 2 (7 PTS),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
527,PT06M14.00S,2022-01-03T01:51:18.2Z,4,REGULAR,freethrow,2 of 2,[],1630177,,,1610612760,74,85,2022-01-03T01:51:18Z,5200000,,,0,,T. Maledon Free Throw 2 of 2 (8 PTS),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
528,PT05M56.00S,2022-01-03T01:51:38.1Z,4,REGULAR,3pt,Jump Shot,[],203939,3.630091984231275,94.85294117647058,1610612742,74,88,2022-01-03T01:51:42Z,5210000,-224.0,-18.0,1,left,D. Powell 3PT  (9 PTS) (M. Kleber 1 AST),"[203939, 1628467]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,22.51,Made,9.0,,,,,,,,M. Kleber,1628467.0,1.0,,,
530,PT05M38.00S,2022-01-03T01:51:55.0Z,4,REGULAR,3pt,Jump Shot,[],1630197,94.1688567674113,2.696078431372549,1610612760,74,88,2022-01-03T01:52:00Z,5230000,-237.0,2.0,1,right,MISS A. Pokusevski 3PT,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,23.65,Missed,,,,,,,,,,,,,,
531,PT05M35.00S,2022-01-03T01:51:58.0Z,4,REGULAR,rebound,defensive,[],1627827,,,1610612742,74,88,2022-01-03T01:52:00Z,5240000,,,0,,D. Finney-Smith REBOUND (Off:1 Def:5),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,530.0,6.0,5.0,1.0,,,,,,,,,
532,PT05M14.00S,2022-01-03T01:52:19.5Z,4,REGULAR,2pt,Jump Shot,[],1628973,16.507884362680684,77.94117647058823,1610612742,74,88,2022-01-03T01:52:26Z,5250000,-140.0,103.0,1,left,MISS J. Brunson 17' pullup Shot,[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,,,,,,17.34,Missed,,,,,,,,,,,,,,
533,PT05M11.00S,2022-01-03T01:52:22.5Z,4,REGULAR,rebound,offensive,[],1628467,,,1610612742,74,88,2022-01-03T01:52:26Z,5260000,,,0,,M. Kleber REBOUND (Off:1 Def:3),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,532.0,4.0,3.0,1.0,,,,,,,,,
534,PT05M02.00S,2022-01-03T01:52:33.7Z,4,REGULAR,turnover,out-of-bounds,[],1628973,,,1610612742,74,88,2022-01-03T01:52:43Z,5270000,,,0,,J. Brunson bad pass out-of-bounds TURNOVER (2 TO),[1628973],1610612742.0,DAL,bad pass,,,Brunson,J. Brunson,,,,,1201.0,,,,,,,,,,,,2.0,,,,,,,,
535,PT05M02.00S,2022-01-03T01:52:36.0Z,4,REGULAR,substitution,out,[],1628425,,,1610612760,74,88,2022-01-03T01:52:43Z,5280000,,,0,,SUB out: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
