actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
367,PT07M04.00S,2022-02-01T02:27:58.6Z,3,REGULAR,freethrow,1 of 2,[],202324,,,1610612760,52,53,2022-02-01T02:27:58Z,3580000,,,0,,D. Favors Free Throw 1 of 2 (5 PTS),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
369,PT07M04.00S,2022-02-01T02:28:19.6Z,3,REGULAR,freethrow,2 of 2,[],202324,,,1610612760,53,53,2022-02-01T02:28:19Z,3590000,,,0,,D. Favors Free Throw 2 of 2 (6 PTS),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
370,PT06M45.00S,2022-02-01T02:28:40.3Z,3,REGULAR,3pt,Jump Shot,[],203496,30.56833114323259,75.98039215686273,1610612757,53,53,2022-02-01T02:28:45Z,3600000,-130.0,235.0,1,left,MISS R. Covington 26' 3PT,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,26.83,Missed,,,,,,,,,,,,,,
371,PT06M41.00S,2022-02-01T02:28:44.3Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,53,53,2022-02-01T02:28:45Z,3610000,,,0,,J. Giddey REBOUND (Off:1 Def:8),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,370.0,9.0,8.0,1.0,,,,,,,,,
372,PT06M36.00S,2022-02-01T02:28:48.4Z,3,REGULAR,3pt,Jump Shot,[],1629652,66.44218134034165,70.58823529411765,1610612760,53,53,2022-02-01T02:28:57Z,3620000,103.0,263.0,1,right,MISS L. Dort 28' pullup 3PT,[1629652],1610612760.0,OKC,pullup,,,Dort,L. Dort,,,,,,,,,,28.23,Missed,,,,,,,,,,,,,,
373,PT06M34.00S,2022-02-01T02:28:50.4Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,53,53,2022-02-01T02:28:57Z,3630000,,,0,,J. Nurkic REBOUND (Off:3 Def:4),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,372.0,7.0,4.0,3.0,,,,,,,,,
374,PT06M24.00S,2022-02-01T02:29:00.6Z,3,REGULAR,3pt,Jump Shot,[],1629014,25.18068331143233,87.5,1610612757,53,53,2022-02-01T02:29:06Z,3640000,-188.0,184.0,1,left,MISS A. Simons 26' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,26.28,Missed,,,,,,,,,,,,,,
375,PT06M22.00S,2022-02-01T02:29:02.6Z,3,REGULAR,rebound,offensive,[],203994,,,1610612757,53,53,2022-02-01T02:29:06Z,3650000,,,0,,J. Nurkic REBOUND (Off:4 Def:4),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,374.0,8.0,4.0,4.0,,,,,,,,,
376,PT06M21.00S,2022-02-01T02:29:04.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626181,30.042706964520367,12.5,1610612757,53,56,2022-02-01T02:29:09Z,3660000,188.0,230.0,1,left,N. Powell 29' 3PT  (11 PTS) (C. McCollum 4 AST),"[1626181, 203468]",1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,29.67,Made,11.0,,,,,C. McCollum,203468.0,4.0,,,,,,
378,PT05M57.00S,2022-02-01T02:29:27.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,89.17542706964521,42.40196078431372,1610612760,55,56,2022-02-01T02:29:32Z,3680000,-38.0,49.0,1,right,J. Giddey 6' cutting Layup (8 PTS) (L. Dort 3 AST),"[1630581, 1629652]",1610612760.0,OKC,cutting,,,Giddey,J. Giddey,,,,,,,,,,6.22,Made,8.0,,,,,L. Dort,1629652.0,3.0,,,,,,
380,PT05M44.00S,2022-02-01T02:29:40.7Z,3,REGULAR,2pt,Jump Shot,[],203994,20.71287779237845,74.50980392156863,1610612757,55,58,2022-02-01T02:29:47Z,3700000,-123.0,142.0,1,left,J. Nurkic 18' Jump Shot (12 PTS) (C. McCollum 5 AST),"[203994, 203468]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,18.77,Made,12.0,,,,,C. McCollum,203468.0,5.0,,,,,,
382,PT05M30.00S,2022-02-01T02:29:55.4Z,3,REGULAR,turnover,bad pass,[],1630581,,,1610612760,55,58,2022-02-01T02:29:59Z,3720000,,,0,,J. Giddey bad pass TURNOVER (4 TO),"[1630581, 203496]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,4.0,,,Covington,203496.0,
383,PT05M30.00S,2022-02-01T02:29:55.4Z,3,REGULAR,steal,,[],203496,,,1610612757,55,58,2022-02-01T02:29:57Z,3730000,,,0,,R. Covington STEAL (3 STL),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT05M18.00S,2022-02-01T02:30:06.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203468,8.360709592641262,4.166666666666666,1610612757,55,58,2022-02-01T02:30:10Z,3740000,229.0,26.0,1,left,MISS C. McCollum 3PT,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,23.07,Missed,,,,,,,,,,,,,,
385,PT05M16.00S,2022-02-01T02:30:08.3Z,3,REGULAR,rebound,defensive,[],1630598,,,1610612760,55,58,2022-02-01T02:30:10Z,3750000,,,0,,A. Wiggins REBOUND (Off:3 Def:3),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,384.0,6.0,3.0,3.0,,,,,,,,,
386,PT04M54.00S,2022-02-01T02:30:31.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629652,84.83902759526939,52.20588235294118,1610612760,55,58,2022-02-01T02:34:49Z,3760000,11.0,90.0,1,right,MISS L. Dort 9' fadeaway Shot,[1629652],1610612760.0,OKC,fadeaway,,,Dort,L. Dort,,,,,,,,,,9.07,Missed,,,,,,,,,,,,,,
387,PT04M52.00S,2022-02-01T02:30:33.5Z,3,REGULAR,rebound,defensive,[],1626181,,,1610612757,55,58,2022-02-01T02:30:35Z,3770000,,,0,,N. Powell REBOUND (Off:0 Def:4),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,386.0,4.0,4.0,0.0,,,,,,,,,
388,PT04M46.00S,2022-02-01T02:30:39.0Z,3,REGULAR,3pt,Jump Shot,[],1629014,26.62614980289093,11.519607843137255,1610612757,55,58,2022-02-01T02:30:44Z,3780000,192.0,198.0,1,left,MISS A. Simons 27' step back 3PT,[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,,,,,,27.59,Missed,,,,,,,,,,,,,,
389,PT04M44.00S,2022-02-01T02:30:41.0Z,3,REGULAR,rebound,defensive,[],1630598,,,1610612760,55,58,2022-02-01T02:30:44Z,3790000,,,0,,A. Wiggins REBOUND (Off:3 Def:4),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,388.0,7.0,4.0,3.0,,,,,,,,,
390,PT04M34.00S,2022-02-01T02:30:50.7Z,3,REGULAR,2pt,Jump Shot,[],202324,76.5604467805519,54.41176470588235,1610612760,55,58,2022-02-01T02:30:54Z,3800000,22.0,168.0,1,right,MISS D. Favors 16' Jump Shot,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,16.92,Missed,,,,,,,,,,,,,,
391,PT04M32.00S,2022-02-01T02:30:52.7Z,3,REGULAR,rebound,defensive,[],1629014,,,1610612757,55,58,2022-02-01T02:30:54Z,3810000,,,0,,A. Simons REBOUND (Off:0 Def:5),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,390.0,5.0,5.0,0.0,,,,,,,,,
392,PT04M22.00S,2022-02-01T02:31:03.2Z,3,REGULAR,3pt,Jump Shot,[],1626181,25.57490144546649,83.08823529411765,1610612757,55,58,2022-02-01T02:31:08Z,3820000,-165.0,188.0,1,left,MISS N. Powell 25' 3PT,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,25.03,Missed,,,,,,,,,,,,,,
393,PT04M19.00S,2022-02-01T02:31:06.2Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,55,58,2022-02-01T02:31:08Z,3830000,,,0,,J. Giddey REBOUND (Off:1 Def:9),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,392.0,10.0,9.0,1.0,,,,,,,,,
394,PT04M19.00S,2022-02-01T02:31:09.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,55,58,2022-02-01T02:31:09Z,3840000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT04M19.00S,2022-02-01T02:32:32.1Z,3,REGULAR,substitution,out,[],202324,,,1610612760,55,58,2022-02-01T02:33:43Z,3850000,,,0,,SUB out: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT04M19.00S,2022-02-01T02:32:32.1Z,3,REGULAR,substitution,out,[],1630598,,,1610612760,55,58,2022-02-01T02:33:43Z,3860000,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT04M19.00S,2022-02-01T02:32:32.1Z,3,REGULAR,substitution,out,[],1630544,,,1610612760,55,58,2022-02-01T02:33:43Z,3870000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT04M19.00S,2022-02-01T02:32:32.1Z,3,REGULAR,substitution,out,[],203468,,,1610612760,55,58,2022-02-01T02:33:43Z,3880000,,,0,,SUB out: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT04M19.00S,2022-02-01T02:32:32.1Z,3,REGULAR,substitution,in,[],1629026,,,1610612760,55,58,2022-02-01T02:33:43Z,3890000,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT04M19.00S,2022-02-01T02:32:32.1Z,3,REGULAR,substitution,in,[],1629603,,,1610612760,55,58,2022-02-01T02:33:43Z,3900000,,,0,,SUB in: M. Diakite,[1629603],1610612760.0,OKC,,,,Diakite,M. Diakite,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT04M19.00S,2022-02-01T02:32:32.1Z,3,REGULAR,substitution,in,[],1629647,,,1610612760,55,58,2022-02-01T02:33:43Z,3910000,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT04M19.00S,2022-02-01T02:32:32.1Z,3,REGULAR,substitution,in,[],203463,,,1610612760,55,58,2022-02-01T02:33:43Z,3920000,,,0,,SUB in: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT04M00.00S,2022-02-01T02:34:16.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,90.09526938239159,56.372549019607845,1610612760,55,58,2022-02-01T02:34:20Z,3930000,32.0,41.0,1,right,MISS L. Dort driving Layup - blocked,"[1629652, 203496]",1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,,,,,,5.16,Missed,,,,,,,,,,Covington,203496.0,,,
404,PT04M00.00S,2022-02-01T02:34:16.2Z,3,REGULAR,block,,[],203496,,,1610612760,55,58,2022-02-01T02:34:18Z,3940000,,,0,,R. Covington BLOCK (2 BLK),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT03M57.00S,2022-02-01T02:34:19.2Z,3,REGULAR,rebound,defensive,[],1626181,,,1610612757,55,58,2022-02-01T02:34:20Z,3950000,,,0,,N. Powell REBOUND (Off:0 Def:5),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,403.0,5.0,5.0,0.0,,,,,,,,,
406,PT03M57.00S,2022-02-01T02:34:21.9Z,3,REGULAR,turnover,out-of-bounds,[],1626181,,,1610612757,55,58,2022-02-01T02:36:39Z,3960000,,,0,,N. Powell bad pass out-of-bounds TURNOVER (1 TO),[1626181],1610612757.0,POR,bad pass,,,Powell,N. Powell,,,,,1204.0,,,,,,,,,,,,,,,1.0,,,,,
407,PT03M57.00S,2022-02-01T02:34:24.8Z,3,REGULAR,substitution,out,[],1630581,,,1610612760,55,58,2022-02-01T02:34:27Z,3970000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT03M57.00S,2022-02-01T02:34:24.8Z,3,REGULAR,substitution,in,[],1629660,,,1610612760,55,58,2022-02-01T02:34:27Z,3980000,,,0,,SUB in: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT03M33.00S,2022-02-01T02:34:59.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629647,73.14388961892247,12.990196078431374,1610612760,58,58,2022-02-01T02:35:03Z,3990000,-185.0,200.0,1,right,D. Bazley 27' 3PT  (10 PTS) (T. Jerome 3 AST),"[1629647, 1629660]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,27.24,Made,10.0,,,,,T. Jerome,1629660.0,3.0,,,,,,
411,PT03M11.00S,2022-02-01T02:35:22.8Z,3,REGULAR,foul,personal,['2freethrow'],1629603,,,1610612757,58,58,2022-02-01T02:35:54Z,4010000,,,0,,M. Diakite shooting personal FOUL (2 PF) (McLemore 2 FT),"[1629603, 203463]",1610612760.0,OKC,shooting,,,Diakite,M. Diakite,,,,,1204.0,2.0,0.0,McLemore,203463.0,,,,,,,,,,,,,,,,
414,PT03M11.00S,2022-02-01T02:35:22.9Z,3,REGULAR,freethrow,1 of 2,[],203463,,,1610612757,58,58,2022-02-01T03:18:53Z,4030000,,,0,,MISS B. McLemore Free Throw 1 of 2,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,Missed,,,,,,,,,,,,,,
415,PT03M11.00S,2022-02-01T02:35:22.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,58,58,2022-02-01T02:36:29Z,4040000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,414.0,,,,,,,,,,,,
416,PT03M11.00S,2022-02-01T02:35:22.9Z,3,REGULAR,freethrow,2 of 2,[],203463,,,1610612757,58,59,2022-02-01T03:18:53Z,4050000,,,0,,B. McLemore Free Throw 2 of 2 (4 PTS),[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
417,PT03M11.00S,2022-02-01T02:36:33.1Z,3,REGULAR,substitution,out,[],203994,,,1610612760,58,59,2022-02-01T02:36:38Z,4060000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT03M11.00S,2022-02-01T02:36:33.1Z,3,REGULAR,substitution,in,[],1630570,,,1610612760,58,59,2022-02-01T02:36:38Z,4070000,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT02M55.00S,2022-02-01T02:36:48.3Z,3,REGULAR,3pt,Jump Shot,[],1629660,71.82982917214193,11.519607843137255,1610612760,61,59,2022-02-01T02:36:53Z,4080000,-192.0,212.0,1,right,T. Jerome 28' 3PT  (3 PTS) (D. Bazley 2 AST),"[1629660, 1629647]",1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,28.65,Made,3.0,,,,,D. Bazley,1629647.0,2.0,,,,,,
421,PT02M28.00S,2022-02-01T02:37:14.0Z,3,REGULAR,3pt,Jump Shot,[],203496,32.013797634691194,27.450980392156865,1610612757,61,59,2022-02-01T02:37:17Z,4100000,113.0,248.0,1,left,MISS R. Covington 27' 3PT,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,27.28,Missed,,,,,,,,,,,,,,
422,PT02M27.00S,2022-02-01T02:37:15.7Z,3,REGULAR,rebound,defensive,[],1629603,,,1610612760,61,59,2022-02-01T02:37:15Z,4110000,,,0,,M. Diakite REBOUND (Off:0 Def:1),[1629603],1610612760.0,OKC,,,,Diakite,M. Diakite,,,,,,,,,,,,,421.0,1.0,1.0,0.0,,,,,,,,,
423,PT02M24.00S,2022-02-01T02:37:18.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629660,69.46452036793693,78.18627450980392,1610612760,61,59,2022-02-01T02:41:39Z,4120000,141.0,235.0,1,right,MISS T. Jerome 27' pullup 3PT,[1629660],1610612760.0,OKC,pullup,,,Jerome,T. Jerome,,,,,,,,,,27.36,Missed,,,,,,,,,,,,,,
424,PT02M17.00S,2022-02-01T02:37:25.1Z,3,REGULAR,rebound,offensive,[],1629652,,,1610612760,61,59,2022-02-01T02:37:49Z,4130000,,,0,,L. Dort REBOUND (Off:2 Def:4),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,423.0,6.0,4.0,2.0,,,,,,,,,
425,PT02M17.00S,2022-02-01T02:37:29.5Z,3,REGULAR,turnover,out-of-bounds,[],1629652,,,1610612760,61,59,2022-02-01T02:44:41Z,4140000,,,0,,L. Dort bad pass out-of-bounds TURNOVER (2 TO),[1629652],1610612760.0,OKC,bad pass,,,Dort,L. Dort,,,,,201246.0,,,,,,,,,,,,,,,2.0,,,,,
426,PT02M17.00S,2022-02-01T02:37:34.8Z,3,REGULAR,substitution,out,[],1629014,,,1610612757,61,59,2022-02-01T02:37:41Z,4150000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT02M17.00S,2022-02-01T02:37:34.8Z,3,REGULAR,substitution,out,[],1626181,,,1610612757,61,59,2022-02-01T02:37:41Z,4160000,,,0,,SUB out: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT02M17.00S,2022-02-01T02:37:34.8Z,3,REGULAR,substitution,in,[],203468,,,1610612757,61,59,2022-02-01T02:37:41Z,4170000,,,0,,SUB in: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT02M17.00S,2022-02-01T02:37:34.8Z,3,REGULAR,substitution,in,[],1628372,,,1610612757,61,59,2022-02-01T02:37:41Z,4180000,,,0,,SUB in: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT02M04.00S,2022-02-01T02:38:08.2Z,3,REGULAR,turnover,traveling,[],203496,,,1610612757,61,59,2022-02-01T02:38:13Z,4190000,,,0,,R. Covington traveling TURNOVER (3 TO),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,202035.0,,,,,,,,,,,,,,,3.0,,,,,
431,PT01M41.00S,2022-02-01T02:38:48.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629026,94.30026281208936,3.431372549019608,1610612760,61,59,2022-02-01T02:38:52Z,4200000,-233.0,1.0,1,right,MISS K. Williams 3PT,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,23.28,Missed,,,,,,,,,,,,,,
432,PT01M39.00S,2022-02-01T02:38:50.5Z,3,REGULAR,rebound,offensive,[],1629603,,,1610612760,61,59,2022-02-01T02:38:52Z,4210000,,,0,,M. Diakite REBOUND (Off:1 Def:1),[1629603],1610612760.0,OKC,,,,Diakite,M. Diakite,,,,,,,,,,,,,431.0,2.0,1.0,1.0,,,,,,,,,
433,PT01M37.00S,2022-02-01T02:38:52.6Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629652,76.03482260183968,87.25490196078431,1610612760,61,59,2022-02-01T02:38:57Z,4220000,186.0,173.0,1,right,MISS L. Dort 25' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,25.41,Missed,,,,,,,,,,,,,,
434,PT01M33.00S,2022-02-01T02:38:56.6Z,3,REGULAR,rebound,defensive,[],1630570,,,1610612757,61,59,2022-02-01T02:38:57Z,4230000,,,0,,T. Watford REBOUND (Off:0 Def:1),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,433.0,1.0,1.0,0.0,,,,,,,,,
435,PT01M23.00S,2022-02-01T02:39:07.3Z,3,REGULAR,foul,offensive,[],203496,,,1610612757,61,59,2022-02-01T02:43:23Z,4240000,,,0,,R. Covington charge offensive FOUL (4 PF),"[203496, 1629660]",1610612757.0,POR,charge,,,Covington,R. Covington,,,,,201246.0,4.0,0.0,Jerome,1629660.0,,,,,,,,,,,,,,,,
437,PT01M23.00S,2022-02-01T02:39:07.3Z,3,REGULAR,turnover,offensive foul,[],203496,,,1610612757,61,59,2022-02-01T02:39:07Z,4260000,,,0,,R. Covington offensive foul TURNOVER (4 TO),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,201246.0,,,,,,,,,,,,,,,4.0,,,,,
438,PT01M23.00S,2022-02-01T02:39:24.1Z,3,REGULAR,substitution,out,[],203496,,,1610612760,61,59,2022-02-01T02:39:28Z,4270000,,,0,,SUB out: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT01M23.00S,2022-02-01T02:39:24.1Z,3,REGULAR,substitution,in,[],203503,,,1610612760,61,59,2022-02-01T02:39:28Z,4280000,,,0,,SUB in: T. Snell,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT01M09.00S,2022-02-01T02:39:50.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629026,70.77858081471747,14.460784313725492,1610612760,61,59,2022-02-01T02:39:55Z,4290000,-178.0,222.0,1,right,MISS K. Williams 28' 3PT,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,28.45,Missed,,,,,,,,,,,,,,
441,PT01M05.00S,2022-02-01T02:39:54.5Z,3,REGULAR,rebound,defensive,[],1630570,,,1610612757,61,59,2022-02-01T02:39:55Z,4300000,,,0,,T. Watford REBOUND (Off:0 Def:2),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,440.0,2.0,2.0,0.0,,,,,,,,,
442,PT00M56.60S,2022-02-01T02:40:04.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,8.623521681997373,53.67647058823529,1610612757,61,61,2022-02-01T02:40:07Z,4310000,-18.0,29.0,1,left,D. Smith Jr. Layup (4 PTS) (C. McCollum 6 AST),"[1628372, 203468]",1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,3.4,Made,4.0,,,,,C. McCollum,203468.0,6.0,,,,,,
444,PT00M45.60S,2022-02-01T02:40:18.7Z,3,REGULAR,foul,personal,['2freethrow'],203503,,,1610612760,61,61,2022-02-01T02:40:32Z,4330000,,,0,,T. Snell shooting personal FOUL (1 PF) (Bazley 2 FT),"[203503, 1629647]",1610612757.0,POR,shooting,,,Snell,T. Snell,,,,,202035.0,1.0,0.0,Bazley,1629647.0,,,,,,,,,,,,,,,,
446,PT00M45.60S,2022-02-01T02:40:46.9Z,3,REGULAR,freethrow,1 of 2,[],1629647,,,1610612760,62,61,2022-02-01T02:40:46Z,4350000,,,0,,D. Bazley Free Throw 1 of 2 (11 PTS),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
447,PT00M45.60S,2022-02-01T02:40:59.6Z,3,REGULAR,freethrow,2 of 2,[],1629647,,,1610612760,63,61,2022-02-01T02:40:59Z,4360000,,,0,,D. Bazley Free Throw 2 of 2 (12 PTS),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
448,PT00M34.20S,2022-02-01T02:41:13.9Z,3,REGULAR,3pt,Jump Shot,[],1630570,5.075558475689881,95.83333333333334,1610612757,63,61,2022-02-01T02:41:18Z,4370000,-229.0,-5.0,1,left,MISS T. Watford 3PT,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,22.93,Missed,,,,,,,,,,,,,,
449,PT00M31.00S,2022-02-01T02:41:17.1Z,3,REGULAR,rebound,defensive,[],1629026,,,1610612760,63,61,2022-02-01T02:41:18Z,4380000,,,0,,K. Williams REBOUND (Off:2 Def:1),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,448.0,3.0,1.0,2.0,,,,,,,,,
450,PT00M22.80S,2022-02-01T02:41:25.3Z,3,REGULAR,turnover,bad pass,[],1629652,,,1610612760,63,61,2022-02-01T02:41:29Z,4390000,,,0,,L. Dort bad pass TURNOVER (3 TO),"[1629652, 203503]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,3.0,,,Snell,203503.0,
451,PT00M22.80S,2022-02-01T02:41:25.3Z,3,REGULAR,steal,,[],203503,,,1610612757,63,61,2022-02-01T02:41:27Z,4400000,,,0,,T. Snell STEAL (2 STL),[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT00M09.20S,2022-02-01T02:41:40.4Z,3,REGULAR,foul,personal,[],1629026,,,1610612757,63,61,2022-02-01T02:42:01Z,4410000,,,0,,K. Williams personal FOUL (1 PF),"[1629026, 203468]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,201246.0,1.0,0.0,McCollum,203468.0,,,,,,,,,,,,,,,,
454,PT00M02.20S,2022-02-01T02:42:00.4Z,3,REGULAR,turnover,bad pass,[],203468,,,1610612757,63,61,2022-02-01T02:42:04Z,4430000,,,0,,C. McCollum bad pass TURNOVER (1 TO),"[203468, 1629652]",1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,1.0,,,Dort,1629652.0,
455,PT00M02.20S,2022-02-01T02:42:00.4Z,3,REGULAR,steal,,[],1629652,,,1610612760,63,61,2022-02-01T02:42:02Z,4440000,,,0,,L. Dort STEAL (1 STL),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
