actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
351,PT07M41.00S,2022-01-01T02:21:22.2Z,3,REGULAR,rebound,defensive,[],203095,,,1610612752,60,55,2022-01-01T02:21:23Z,3500000,,,0,,E. Fournier REBOUND (Off:0 Def:2),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,350.0,2.0,2.0,0.0,,,,,,,,,,
352,PT07M39.00S,2022-01-01T02:21:27.3Z,3,REGULAR,foul,personal,['2freethrow'],1628983,,,1610612752,60,55,2022-01-01T02:21:43Z,3510000,,,0,,S. Gilgeous-Alexander shooting personal FOUL (2 PF) (Fournier 2 FT),"[1628983, 203095]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,2715.0,2.0,0.0,Fournier,203095.0
354,PT07M39.00S,2022-01-01T02:21:47.1Z,3,REGULAR,freethrow,1 of 2,[],203095,,,1610612752,60,55,2022-01-01T02:21:47Z,3530000,,,0,,MISS E. Fournier Free Throw 1 of 2,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,Missed,,,,,,,,,,,,,,,,,,
355,PT07M39.00S,2022-01-01T02:21:47.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,60,55,2022-01-01T02:21:47Z,3540000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,354.0,,,,,,,,,,,,,
356,PT07M39.00S,2022-01-01T02:22:05.3Z,3,REGULAR,freethrow,2 of 2,[],203095,,,1610612752,60,55,2022-01-01T02:22:05Z,3550000,,,0,,MISS E. Fournier Free Throw 2 of 2,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,Missed,,,,,,,,,,,,,,,,,,
357,PT07M37.00S,2022-01-01T02:22:06.1Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,60,55,2022-01-01T02:22:06Z,3560000,,,0,,M. Robinson REBOUND (Off:2 Def:4),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,356.0,6.0,4.0,2.0,,,,,,,,,,
358,PT07M34.00S,2022-01-01T02:22:08.6Z,3,REGULAR,turnover,bad pass,[],1629011,,,1610612752,60,55,2022-01-01T02:22:13Z,3570000,,,0,,M. Robinson bad pass TURNOVER (1 TO),"[1629011, 1630598]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,1.0,Wiggins,1630598.0,,,,,,,
359,PT07M34.00S,2022-01-01T02:22:08.6Z,3,REGULAR,steal,,[],1630598,,,1610612760,60,55,2022-01-01T02:22:10Z,3580000,,,0,,A. Wiggins STEAL (1 STL),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,
360,PT07M14.00S,2022-01-01T02:22:29.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629676,91.01511169513797,50.73529411764706,1610612760,62,55,2022-01-01T02:22:34Z,3590000,4.0,32.0,1,right,I. Roby cutting Layup (8 PTS) (L. Dort 2 AST),"[1629676, 1629652]",1610612760.0,OKC,cutting,,,Roby,I. Roby,,,,,3.22,Made,8.0,L. Dort,1629652.0,2.0,,,,,,,,,,,,,,
362,PT06M55.00S,2022-01-01T02:22:46.9Z,3,REGULAR,3pt,Jump Shot,[],203095,25.04927726675427,13.480392156862745,1610612752,62,55,2022-01-01T02:22:54Z,3610000,183.0,183.0,1,left,MISS E. Fournier 25' pullup 3PT,[203095],1610612752.0,NYK,pullup,,,Fournier,E. Fournier,,,,,25.85,Missed,,,,,,,,,,,,,,,,,,
363,PT06M53.00S,2022-01-01T02:22:48.9Z,3,REGULAR,rebound,defensive,[],1629676,,,1610612760,62,55,2022-01-01T02:22:54Z,3620000,,,0,,I. Roby REBOUND (Off:0 Def:6),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,362.0,6.0,6.0,0.0,,,,,,,,,,
364,PT06M38.00S,2022-01-01T02:23:05.7Z,3,REGULAR,3pt,Jump Shot,[],1629026,93.9060446780552,95.34313725490196,1610612760,65,55,2022-01-01T02:23:10Z,3630000,227.0,5.0,1,right,K. Williams 3PT  (6 PTS) (S. Gilgeous-Alexander 4 AST),"[1629026, 1628983]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,22.68,Made,6.0,S. Gilgeous-Alexander,1628983.0,4.0,,,,,,,,,,,,,,
366,PT06M36.00S,2022-01-01T02:23:11.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,65,55,2022-01-01T02:23:11Z,3650000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT06M29.00S,2022-01-01T02:26:17.1Z,3,REGULAR,foul,personal,['2freethrow'],1629652,,,1610612752,65,55,2022-01-01T02:26:24Z,3660000,,,0,,L. Dort shooting personal FOUL (2 PF) (Barrett 2 FT),"[1629652, 1629628]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,202035.0,2.0,0.0,Barrett,1629628.0
369,PT06M29.00S,2022-01-01T02:26:35.2Z,3,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,65,56,2022-01-01T02:26:35Z,3680000,,,0,,R. Barrett Free Throw 1 of 2 (18 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
370,PT06M29.00S,2022-01-01T02:26:35.2Z,3,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,65,56,2022-01-01T02:26:47Z,3690000,,,0,,MISS R. Barrett Free Throw 2 of 2,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Missed,,,,,,,,,,,,,,,,,,
371,PT06M27.00S,2022-01-01T02:26:37.2Z,3,REGULAR,rebound,defensive,[],1629026,,,1610612760,65,56,2022-01-01T02:26:47Z,3700000,,,0,,K. Williams REBOUND (Off:1 Def:2),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,370.0,3.0,2.0,1.0,,,,,,,,,,
372,PT06M03.00S,2022-01-01T02:27:09.3Z,3,REGULAR,3pt,Jump Shot,[],1628983,70.25295663600527,24.019607843137255,1610612760,65,56,2022-01-01T02:27:21Z,3710000,-130.0,227.0,1,right,MISS S. Gilgeous-Alexander 26' pullup 3PT,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,26.16,Missed,,,,,,,,,,,,,,,,,,
374,PT05M59.00S,2022-01-01T02:27:13.3Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,65,56,2022-01-01T02:27:14Z,3730000,,,0,,M. Robinson REBOUND (Off:2 Def:5),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,372.0,7.0,5.0,2.0,,,,,,,,,,
375,PT05M40.00S,2022-01-01T02:27:32.5Z,3,REGULAR,2pt,Jump Shot,[],1629628,24.52365308804205,27.941176470588236,1610612752,65,56,2022-01-01T02:29:16Z,3740000,110.0,178.0,1,left,MISS R. Barrett 20' pullup Shot,[1629628],1610612752.0,NYK,pullup,,,Barrett,R. Barrett,,,,,20.94,Missed,,,,,,,,,,,,,,,,,,
376,PT05M36.00S,2022-01-01T02:27:36.5Z,3,REGULAR,rebound,defensive,[],1629676,,,1610612760,65,56,2022-01-01T02:27:38Z,3750000,,,0,,I. Roby REBOUND (Off:0 Def:7),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,375.0,7.0,7.0,0.0,,,,,,,,,,
377,PT05M26.00S,2022-01-01T02:27:46.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,93.11760840998686,37.00980392156863,1610612760,65,56,2022-01-01T02:29:34Z,3760000,-65.0,12.0,1,right,MISS S. Gilgeous-Alexander 6' fadeaway Shot,[1628983],1610612760.0,OKC,fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,6.61,Missed,,,,,,,,,,,,,,,,,,
378,PT05M23.00S,2022-01-01T02:27:49.8Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,65,56,2022-01-01T02:27:53Z,3770000,,,0,,M. Robinson REBOUND (Off:2 Def:6),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,377.0,8.0,6.0,2.0,,,,,,,,,,
379,PT05M11.00S,2022-01-01T02:28:01.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629011,5.863994743758213,44.85294117647059,1610612752,65,56,2022-01-01T02:28:07Z,3780000,26.0,3.0,1,left,MISS M. Robinson cutting Layup,[1629011],1610612752.0,NYK,cutting,,,Robinson,M. Robinson,,,,,2.58,Missed,,,,,,,,,,,,,,,,,,
380,PT05M09.00S,2022-01-01T02:28:03.3Z,3,REGULAR,rebound,defensive,[],1629676,,,1610612760,65,56,2022-01-01T02:28:07Z,3790000,,,0,,I. Roby REBOUND (Off:0 Def:8),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,379.0,8.0,8.0,0.0,,,,,,,,,,
381,PT05M01.00S,2022-01-01T02:28:11.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,93.38042049934296,53.431372549019606,1610612760,67,56,2022-01-01T02:28:15Z,3800000,17.0,10.0,1,right,A. Wiggins driving Layup (10 PTS) (K. Williams 3 AST),"[1630598, 1629026]",1610612760.0,OKC,driving,,,Wiggins,A. Wiggins,,,,,1.97,Made,10.0,K. Williams,1629026.0,3.0,,,,,,,,,,,,,,
383,PT04M38.00S,2022-01-01T02:28:33.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630540,7.440867279894875,46.568627450980394,1610612752,67,56,2022-01-01T02:28:41Z,3820000,17.0,17.0,1,left,MISS M. McBride driving Layup,[1630540],1610612752.0,NYK,driving,,,McBride,M. McBride,,,,,2.45,Missed,,,,,,,,,,,,,,,,,,
384,PT04M36.00S,2022-01-01T02:28:35.7Z,3,REGULAR,rebound,defensive,[],1629676,,,1610612760,67,56,2022-01-01T02:32:52Z,3830000,,,0,,I. Roby REBOUND (Off:0 Def:9),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,383.0,9.0,9.0,0.0,,,,,,,,,,
387,PT04M32.00S,2022-01-01T02:28:40.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629652,96.66557161629436,94.85294117647058,1610612760,70,56,2022-01-01T02:28:49Z,3860000,224.0,-21.0,1,right,L. Dort 3PT  (4 PTS) (A. Wiggins 1 AST),"[1629652, 1630598]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,22.53,Made,4.0,A. Wiggins,1630598.0,1.0,,,,,,,,,,,,,,
389,PT04M22.00S,2022-01-01T02:28:53.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,70,56,2022-01-01T02:28:53Z,3880000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT04M22.00S,2022-01-01T02:31:19.8Z,3,REGULAR,substitution,out,[],1630598,,,1610612752,70,56,2022-01-01T02:31:33Z,3890000,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,
391,PT04M22.00S,2022-01-01T02:31:19.8Z,3,REGULAR,substitution,out,[],1629676,,,1610612752,70,56,2022-01-01T02:31:33Z,3900000,,,0,,SUB out: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,
392,PT04M22.00S,2022-01-01T02:31:19.8Z,3,REGULAR,substitution,out,[],1630540,,,1610612752,70,56,2022-01-01T02:31:33Z,3910000,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,
393,PT04M22.00S,2022-01-01T02:31:19.8Z,3,REGULAR,substitution,out,[],203095,,,1610612752,70,56,2022-01-01T02:31:33Z,3920000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
394,PT04M22.00S,2022-01-01T02:31:19.8Z,3,REGULAR,substitution,out,[],1629011,,,1610612752,70,56,2022-01-01T02:31:33Z,3930000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
395,PT04M22.00S,2022-01-01T02:31:19.8Z,3,REGULAR,substitution,in,[],202324,,,1610612752,70,56,2022-01-01T02:31:33Z,3940000,,,0,,SUB in: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,
396,PT04M22.00S,2022-01-01T02:31:19.8Z,3,REGULAR,substitution,in,[],1629660,,,1610612752,70,56,2022-01-01T02:31:33Z,3950000,,,0,,SUB in: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,
397,PT04M22.00S,2022-01-01T02:31:19.8Z,3,REGULAR,substitution,in,[],1630193,,,1610612752,70,56,2022-01-01T02:31:33Z,3960000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,
398,PT04M22.00S,2022-01-01T02:31:19.8Z,3,REGULAR,substitution,in,[],1629656,,,1610612752,70,56,2022-01-01T02:31:33Z,3970000,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,
399,PT04M22.00S,2022-01-01T02:31:19.8Z,3,REGULAR,substitution,in,[],201959,,,1610612752,70,56,2022-01-01T02:31:33Z,3980000,,,0,,SUB in: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,
400,PT04M06.00S,2022-01-01T02:32:09.5Z,3,REGULAR,2pt,Jump Shot,[],1630193,12.302890932982917,65.93137254901961,1610612752,70,58,2022-01-01T02:32:14Z,3990000,-80.0,63.0,1,left,I. Quickley 10' driving floating Jump Shot (6 PTS),[1630193],1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,10.17,Made,6.0,,,,,,,,,,,,,,,,,
401,PT03M47.00S,2022-01-01T02:32:31.7Z,3,REGULAR,foul,offensive,[],1628983,,,1610612760,70,58,2022-01-01T02:32:39Z,4000000,,,0,,S. Gilgeous-Alexander offensive FOUL (3 PF),"[1628983, 1629628]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,202035.0,3.0,0.0,Barrett,1629628.0
403,PT03M47.00S,2022-01-01T02:32:31.7Z,3,REGULAR,turnover,offensive foul,[],1628983,,,1610612760,70,58,2022-01-01T02:32:31Z,4020000,,,0,,S. Gilgeous-Alexander offensive foul TURNOVER (2 TO),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,2.0,,,,,202035.0,,,,
404,PT03M40.00S,2022-01-01T02:32:50.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630193,25.706307490144546,84.06862745098039,1610612752,70,58,2022-01-01T02:34:23Z,4030000,-170.0,189.0,1,left,MISS I. Quickley 25' pullup 3PT,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,25.45,Missed,,,,,,,,,,,,,,,,,,
405,PT03M36.00S,2022-01-01T02:32:54.8Z,3,REGULAR,rebound,defensive,[],202324,,,1610612760,70,58,2022-01-01T02:32:55Z,4040000,,,0,,D. Favors REBOUND (Off:0 Def:2),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,404.0,2.0,2.0,0.0,,,,,,,,,,
406,PT03M20.00S,2022-01-01T02:33:10.2Z,3,REGULAR,3pt,Jump Shot,[],1629660,94.95729303547962,4.166666666666666,1610612760,70,58,2022-01-01T02:33:27Z,4050000,-229.0,-5.0,1,right,MISS T. Jerome 3PT,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,22.93,Missed,,,,,,,,,,,,,,,,,,
407,PT03M20.00S,2022-01-01T02:33:10.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612760,70,58,2022-01-01T02:33:27Z,4060000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,406.0,,,,,,,,,,,,,
408,PT03M20.00S,2022-01-01T02:33:21.0Z,3,REGULAR,foul,personal,[],1629628,,,1610612760,70,58,2022-01-01T02:33:24Z,4070000,,,0,,R. Barrett loose ball personal FOUL (1 PF),"[1629628, 202324]",1610612752.0,NYK,loose ball,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,2715.0,1.0,0.0,Favors,202324.0
410,PT03M20.00S,2022-01-01T02:33:26.5Z,3,REGULAR,substitution,out,[],1630167,,,1610612760,70,58,2022-01-01T02:33:31Z,4090000,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,
411,PT03M20.00S,2022-01-01T02:33:26.5Z,3,REGULAR,substitution,in,[],202692,,,1610612760,70,58,2022-01-01T02:33:31Z,4100000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,
412,PT03M08.00S,2022-01-01T02:33:48.4Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1629026,82.34231274638634,30.392156862745097,1610612760,72,58,2022-01-01T02:33:53Z,4110000,-98.0,113.0,1,right,K. Williams 15' turnaround Jump Shot (8 PTS),[1629026],1610612760.0,OKC,turnaround,,,Williams,K. Williams,,,,,15.0,Made,8.0,,,,,,,,,,,,,,,,,
413,PT02M43.00S,2022-01-01T02:34:13.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202692,19.004599211563733,40.44117647058824,1610612752,72,58,2022-01-01T02:34:20Z,4120000,48.0,126.0,1,left,MISS A. Burks 13' driving floating Shot,[202692],1610612752.0,NYK,driving floating,,,Burks,A. Burks,,,,,13.49,Missed,,,,,,,,,,,,,,,,,,
414,PT02M41.00S,2022-01-01T02:34:15.1Z,3,REGULAR,rebound,defensive,[],1629026,,,1610612760,72,58,2022-01-01T02:34:20Z,4130000,,,0,,K. Williams REBOUND (Off:1 Def:3),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,413.0,4.0,3.0,1.0,,,,,,,,,,
415,PT02M31.00S,2022-01-01T02:34:27.6Z,3,REGULAR,foul,personal,[],1629656,,,1610612760,72,58,2022-01-01T02:34:44Z,4140000,,,0,,Q. Grimes personal FOUL (2 PF),"[1629656, 1628983]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,2715.0,2.0,0.0,Gilgeous-Alexander,1628983.0
417,PT02M30.00S,2022-01-01T02:34:50.1Z,3,REGULAR,turnover,bad pass,[],1629026,,,1610612760,72,58,2022-01-01T02:34:53Z,4160000,,,0,,K. Williams bad pass TURNOVER (1 TO),"[1629026, 202692]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,1.0,Burks,202692.0,,,,,,,
418,PT02M30.00S,2022-01-01T02:34:50.1Z,3,REGULAR,steal,,[],202692,,,1610612752,72,58,2022-01-01T02:34:51Z,4170000,,,0,,A. Burks STEAL (1 STL),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,
419,PT02M14.00S,2022-01-01T02:35:05.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629628,6.1268068331143235,56.372549019607845,1610612752,72,60,2022-01-01T02:35:11Z,4180000,-32.0,5.0,1,left,R. Barrett driving bank Jump Shot (20 PTS),[1629628],1610612752.0,NYK,driving bank,,,Barrett,R. Barrett,,,,,3.23,Made,20.0,,,,,,,,,,,,,,,,,
420,PT01M59.00S,2022-01-01T02:35:19.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,92.06636005256242,58.333333333333336,1610612760,72,60,2022-01-01T02:36:27Z,4190000,42.0,22.0,1,right,MISS S. Gilgeous-Alexander driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,4.72,Missed,,,,,,,,,,,,,,,,,,
421,PT01M57.00S,2022-01-01T02:35:21.8Z,3,REGULAR,rebound,defensive,[],201959,,,1610612752,72,60,2022-01-01T02:35:24Z,4200000,,,0,,T. Gibson REBOUND (Off:0 Def:5),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,420.0,5.0,5.0,0.0,,,,,,,,,,
422,PT01M50.00S,2022-01-01T02:35:28.9Z,3,REGULAR,3pt,Jump Shot,[],1629656,29.517082785808146,20.833333333333336,1610612752,72,60,2022-01-01T02:36:41Z,4210000,146.0,225.0,1,left,MISS Q. Grimes 26' pullup 3PT,[1629656],1610612752.0,NYK,pullup,,,Grimes,Q. Grimes,,,,,26.81,Missed,,,,,,,,,,,,,,,,,,
423,PT01M46.00S,2022-01-01T02:35:32.9Z,3,REGULAR,rebound,defensive,[],1629026,,,1610612760,72,60,2022-01-01T02:35:33Z,4220000,,,0,,K. Williams REBOUND (Off:1 Def:4),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,422.0,5.0,4.0,1.0,,,,,,,,,,
424,PT01M41.00S,2022-01-01T02:35:38.4Z,3,REGULAR,turnover,bad pass,[],1628983,,,1610612760,72,60,2022-01-01T02:35:42Z,4230000,,,0,,S. Gilgeous-Alexander bad pass TURNOVER (3 TO),"[1628983, 1629628]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,3.0,Barrett,1629628.0,,,,,,,
425,PT01M41.00S,2022-01-01T02:35:38.4Z,3,REGULAR,steal,,[],1629628,,,1610612752,72,60,2022-01-01T02:35:40Z,4240000,,,0,,R. Barrett STEAL (2 STL),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,
426,PT01M31.00S,2022-01-01T02:35:48.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202692,29.122864651773984,75.49019607843137,1610612752,72,63,2022-01-01T02:35:53Z,4250000,-127.0,221.0,1,left,A. Burks 25' 3PT pullup (9 PTS),[202692],1610612752.0,NYK,pullup,,,Burks,A. Burks,,,,,25.54,Made,9.0,,,,,,,,,,,,,,,,,
427,PT01M31.00S,2022-01-01T02:35:54.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612760,72,63,2022-01-01T02:35:54Z,4260000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT01M31.00S,2022-01-01T02:36:59.4Z,3,REGULAR,substitution,out,[],1629652,,,1610612760,72,63,2022-01-01T02:37:13Z,4270000,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,
429,PT01M31.00S,2022-01-01T02:36:59.4Z,3,REGULAR,substitution,out,[],1629628,,,1610612760,72,63,2022-01-01T02:37:13Z,4280000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,
430,PT01M31.00S,2022-01-01T02:36:59.4Z,3,REGULAR,substitution,in,[],1630197,,,1610612760,72,63,2022-01-01T02:37:13Z,4290000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,
431,PT01M31.00S,2022-01-01T02:36:59.4Z,3,REGULAR,substitution,in,[],1628995,,,1610612760,72,63,2022-01-01T02:37:13Z,4300000,,,0,,SUB in: K. Knox II,[1628995],1610612752.0,NYK,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,
432,PT01M21.00S,2022-01-01T02:37:32.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,90.3580814717477,45.588235294117645,1610612760,72,63,2022-01-01T02:37:36Z,4310000,-22.0,38.0,1,right,MISS S. Gilgeous-Alexander driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,4.4,Missed,,,,,,,,,,,,,,,,,,
433,PT01M18.00S,2022-01-01T02:37:35.5Z,3,REGULAR,rebound,defensive,[],1630193,,,1610612752,72,63,2022-01-01T02:37:36Z,4320000,,,0,,I. Quickley REBOUND (Off:0 Def:2),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,432.0,2.0,2.0,0.0,,,,,,,,,,
434,PT01M10.00S,2022-01-01T02:37:45.3Z,3,REGULAR,foul,personal,[],1630197,,,1610612752,72,63,2022-01-01T02:37:54Z,4330000,,,0,,A. Pokusevski personal FOUL (2 PF),"[1630197, 1630193]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,2715.0,2.0,0.0,Quickley,1630193.0
436,PT01M04.00S,2022-01-01T02:38:11.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202324,,,1610612752,72,63,2022-01-01T02:38:17Z,4350000,,,0,,D. Favors personal FOUL (1 PF) (Quickley 2 FT),"[202324, 1630193]",1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,1629183.0,1.0,0.0,Quickley,1630193.0
438,PT01M04.00S,2022-01-01T02:38:39.5Z,3,REGULAR,freethrow,1 of 2,[],1630193,,,1610612752,72,64,2022-01-01T02:38:39Z,4370000,,,0,,I. Quickley Free Throw 1 of 2 (7 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
439,PT01M04.00S,2022-01-01T02:38:59.5Z,3,REGULAR,freethrow,2 of 2,[],1630193,,,1610612752,72,65,2022-01-01T02:38:59Z,4380000,,,0,,I. Quickley Free Throw 2 of 2 (8 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
440,PT00M53.20S,2022-01-01T02:39:12.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,93.9060446780552,46.32352941176471,1610612760,74,65,2022-01-01T02:39:16Z,4390000,-18.0,5.0,1,right,S. Gilgeous-Alexander driving Layup (20 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,1.9,Made,20.0,,,,,,,,,,,,,,,,,
