actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
278,PT05M34.00S,2022-03-01T01:56:07.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627745,92.59198423127464,42.8921568627451,1610612758,48,46,2022-03-01T01:56:11Z,2760000,-36.0,17.0,1,right,D. Jones alley-oop DUNK (4 PTS) (D. Fox 4 AST),"[1627745, 1628368]",1610612758.0,SAC,alley-oop,,,Jones,D. Jones,,,,,3.94,Made,4.0,D. Fox,1628368.0,4.0,,,,,,,,,,,,,,
280,PT05M21.00S,2022-03-01T01:56:21.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630249,11.251642575558476,39.705882352941174,1610612760,48,46,2022-03-01T01:56:24Z,2780000,51.0,53.0,1,left,MISS V. Krejci 7' driving Layup - blocked,"[1630249, 1627745]",1610612760.0,OKC,driving,,,Krejci,V. Krejci,,,,,7.41,Missed,,,,,,,,,,,,,,,,,Jones,1627745.0
281,PT05M21.00S,2022-03-01T01:56:21.0Z,2,REGULAR,block,,[],1627745,,,1610612760,48,46,2022-03-01T01:56:22Z,2790000,,,0,,D. Jones BLOCK (2 BLK),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,
282,PT05M18.00S,2022-03-01T01:56:24.0Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612758,48,46,2022-03-01T01:56:24Z,2800000,,,0,,D. DiVincenzo REBOUND (Off:1 Def:1),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,280.0,2.0,1.0,1.0,,
283,PT05M15.00S,2022-03-01T01:56:27.8Z,2,REGULAR,foul,personal,[],1630177,,,1610612758,48,46,2022-03-01T01:56:33Z,2810000,,,0,,T. Maledon take personal FOUL (1 PF),"[1630177, 1628978]",1610612760.0,OKC,take,,,Maledon,T. Maledon,,,,,,,,,,,,,,1627962.0,1.0,0.0,DiVincenzo,1628978.0,,,,,,
285,PT05M15.00S,2022-03-01T01:56:33.2Z,2,REGULAR,substitution,out,[],1630197,,,1610612758,48,46,2022-03-01T01:56:45Z,2830000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,
286,PT05M15.00S,2022-03-01T01:56:33.2Z,2,REGULAR,substitution,out,[],1629676,,,1610612758,48,46,2022-03-01T01:56:45Z,2840000,,,0,,SUB out: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,
287,PT05M15.00S,2022-03-01T01:56:33.2Z,2,REGULAR,substitution,out,[],1630249,,,1610612758,48,46,2022-03-01T01:56:45Z,2850000,,,0,,SUB out: V. Krejci,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,
288,PT05M15.00S,2022-03-01T01:56:33.2Z,2,REGULAR,substitution,in,[],1628983,,,1610612758,48,46,2022-03-01T01:56:45Z,2860000,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,
289,PT05M15.00S,2022-03-01T01:56:33.2Z,2,REGULAR,substitution,in,[],1629647,,,1610612758,48,46,2022-03-01T01:56:45Z,2870000,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,
290,PT05M15.00S,2022-03-01T01:56:33.2Z,2,REGULAR,substitution,in,[],1630544,,,1610612758,48,46,2022-03-01T01:56:45Z,2880000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
291,PT05M10.00S,2022-03-01T01:56:59.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203084,89.83245729303549,43.872549019607845,1610612758,48,48,2022-03-01T01:57:04Z,2890000,-31.0,43.0,1,right,H. Barnes Layup (6 PTS) (D. Fox 5 AST),"[203084, 1628368]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,5.29,Made,6.0,D. Fox,1628368.0,5.0,,,,,,,,,,,,,,
293,PT05M10.00S,2022-03-01T01:57:02.8Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628983,,,1610612758,48,48,2022-03-01T01:57:08Z,2910000,,,0,,S. Gilgeous-Alexander shooting personal FOUL (3 PF) (Barnes 1 FT),"[1628983, 203084]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,1628951.0,3.0,0.0,Barnes,203084.0,,,,,,
295,PT05M10.00S,2022-03-01T01:57:29.4Z,2,REGULAR,freethrow,1 of 1,[],203084,,,1610612758,48,49,2022-03-01T01:57:29Z,2930000,,,0,,H. Barnes Free Throw 1 of 1 (7 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
296,PT04M53.00S,2022-03-01T01:57:42.5Z,2,REGULAR,3pt,Jump Shot,[],1630598,18.610381077529567,94.36274509803921,1610612760,48,49,2022-03-01T01:57:46Z,2940000,-222.0,122.0,1,left,MISS A. Wiggins 25' 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,25.33,Missed,,,,,,,,,,,,,,,,,,
297,PT04M49.00S,2022-03-01T01:57:46.5Z,2,REGULAR,rebound,defensive,[],1627745,,,1610612758,48,49,2022-03-01T01:57:46Z,2950000,,,0,,D. Jones REBOUND (Off:0 Def:2),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,296.0,2.0,2.0,0.0,,
298,PT04M43.00S,2022-03-01T01:57:51.5Z,2,REGULAR,3pt,Jump Shot,[],1628978,84.70762155059133,2.2058823529411766,1610612758,48,49,2022-03-01T01:57:55Z,2960000,-239.0,91.0,1,right,MISS D. DiVincenzo 25' 3PT,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,25.58,Missed,,,,,,,,,,,,,,,,,,
299,PT04M41.00S,2022-03-01T01:57:53.5Z,2,REGULAR,rebound,defensive,[],1629647,,,1610612760,48,49,2022-03-01T01:57:55Z,2970000,,,0,,D. Bazley REBOUND (Off:0 Def:1),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,298.0,1.0,1.0,0.0,,
300,PT04M34.00S,2022-03-01T01:58:04.1Z,2,REGULAR,turnover,out-of-bounds,[],1630598,,,1610612760,48,49,2022-03-01T01:58:10Z,2980000,,,0,,A. Wiggins step out-of-bounds TURNOVER (1 TO),[1630598],1610612760.0,OKC,step,,,Wiggins,A. Wiggins,,,,,,,,,,,1.0,,,1628951.0,,,,,,,,,,
301,PT04M21.00S,2022-03-01T01:58:32.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630544,,,1610612758,48,49,2022-03-01T01:58:39Z,2990000,,,0,,T. Mann shooting personal FOUL (1 PF) (Jones 2 FT),"[1630544, 1627745]",1610612760.0,OKC,shooting,,,Mann,T. Mann,,,,,,,,,,,,,,2714.0,1.0,0.0,Jones,1627745.0,,,,,,
303,PT04M21.00S,2022-03-01T01:58:56.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1627745,,,1610612758,48,50,2022-03-01T01:58:56Z,3010000,,,0,,D. Jones Free Throw 1 of 2 (5 PTS),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
304,PT04M21.00S,2022-03-01T01:58:57.7Z,2,REGULAR,substitution,out,[],1628978,,,1610612758,48,50,2022-03-01T01:59:03Z,3020000,,,0,,SUB out: D. DiVincenzo,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,
305,PT04M21.00S,2022-03-01T01:58:57.7Z,2,REGULAR,substitution,out,[],203200,,,1610612758,48,50,2022-03-01T01:59:03Z,3030000,,,0,,SUB out: J. Holiday,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
306,PT04M21.00S,2022-03-01T01:58:57.7Z,2,REGULAR,substitution,in,[],203087,,,1610612758,48,50,2022-03-01T01:59:03Z,3040000,,,0,,SUB in: J. Lamb,[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,
307,PT04M21.00S,2022-03-01T01:58:57.7Z,2,REGULAR,substitution,in,[],1630558,,,1610612758,48,50,2022-03-01T01:59:03Z,3050000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
308,PT04M21.00S,2022-03-01T01:59:14.0Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1627745,,,1610612758,48,51,2022-03-01T01:59:14Z,3060000,,,0,,D. Jones Free Throw 2 of 2 (6 PTS),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
309,PT04M03.00S,2022-03-01T01:59:35.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630598,10.726018396846255,42.8921568627451,1610612760,48,51,2022-03-01T01:59:47Z,3070000,36.0,48.0,1,left,MISS A. Wiggins pullup bank Shot,[1630598],1610612760.0,OKC,pullup bank,,,Wiggins,A. Wiggins,,,,,5.99,Missed,,,,,,,,,,,,,,,,,,
310,PT03M59.00S,2022-03-01T01:59:39.5Z,2,REGULAR,rebound,defensive,[],203084,,,1610612758,48,51,2022-03-01T01:59:47Z,3080000,,,0,,H. Barnes REBOUND (Off:0 Def:1),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,309.0,1.0,1.0,0.0,,
311,PT03M54.00S,2022-03-01T01:59:45.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630598,,,1610612758,48,51,2022-03-01T01:59:51Z,3090000,,,0,,A. Wiggins shooting personal FOUL (1 PF) (Barnes 2 FT),"[1630598, 203084]",1610612760.0,OKC,shooting,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,1627962.0,1.0,0.0,Barnes,203084.0,,,,,,
313,PT03M54.00S,2022-03-01T02:00:15.9Z,2,REGULAR,timeout,full,['team'],0,,,1610612758,48,51,2022-03-01T02:00:16Z,3110000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT03M54.00S,2022-03-01T02:02:47.5Z,2,REGULAR,substitution,out,[],1630177,,,1610612758,48,51,2022-03-01T02:03:00Z,3120000,,,0,,SUB out: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,
315,PT03M54.00S,2022-03-01T02:02:47.5Z,2,REGULAR,substitution,out,[],1630598,,,1610612758,48,51,2022-03-01T02:03:00Z,3130000,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,
316,PT03M54.00S,2022-03-01T02:02:47.5Z,2,REGULAR,substitution,in,[],1630197,,,1610612758,48,51,2022-03-01T02:03:00Z,3140000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,
317,PT03M54.00S,2022-03-01T02:02:47.5Z,2,REGULAR,substitution,in,[],1630846,,,1610612758,48,51,2022-03-01T02:03:00Z,3150000,,,0,,SUB in: O. Sarr,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,
318,PT03M54.00S,2022-03-01T02:03:27.6Z,2,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,48,52,2022-03-01T02:03:27Z,3160000,,,0,,H. Barnes Free Throw 1 of 2 (8 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
319,PT03M54.00S,2022-03-01T02:03:27.6Z,2,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,48,52,2022-03-01T02:03:44Z,3170000,,,0,,MISS H. Barnes Free Throw 2 of 2,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Missed,,,,,,,,,,,,,,,,,,
320,PT03M51.00S,2022-03-01T02:03:30.6Z,2,REGULAR,rebound,defensive,[],1629647,,,1610612760,48,52,2022-03-01T02:03:44Z,3180000,,,0,,D. Bazley REBOUND (Off:0 Def:2),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,319.0,2.0,2.0,0.0,,
321,PT03M40.00S,2022-03-01T02:03:53.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630846,8.09789750328515,51.71568627450981,1610612760,50,52,2022-03-01T02:03:57Z,3190000,-9.0,24.0,1,left,O. Sarr cutting DUNK (6 PTS) (S. Gilgeous-Alexander 7 AST),"[1630846, 1628983]",1610612760.0,OKC,cutting,,,Sarr,O. Sarr,,,,,2.51,Made,6.0,S. Gilgeous-Alexander,1628983.0,7.0,,,,,,,,,,,,,,
323,PT03M30.00S,2022-03-01T02:04:03.8Z,2,REGULAR,3pt,Jump Shot,[],203087,77.21747700394218,7.352941176470589,1610612758,50,52,2022-03-01T02:04:23Z,3210000,-213.0,162.0,1,right,MISS J. Lamb 26' 3PT,[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,26.76,Missed,,,,,,,,,,,,,,,,,,
324,PT03M27.00S,2022-03-01T02:04:06.8Z,2,REGULAR,rebound,defensive,[],1630544,,,1610612760,50,52,2022-03-01T02:04:23Z,3220000,,,0,,T. Mann REBOUND (Off:0 Def:2),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,323.0,2.0,2.0,0.0,,
325,PT03M18.00S,2022-03-01T02:04:15.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,7.30946123521682,43.627450980392155,1610612760,50,52,2022-03-01T02:04:26Z,3230000,32.0,16.0,1,left,MISS T. Mann driving Layup - blocked,"[1630544, 1627745]",1610612760.0,OKC,driving,,,Mann,T. Mann,,,,,3.58,Missed,,,,,,,,,,,,,,,,,Jones,1627745.0
326,PT03M18.00S,2022-03-01T02:04:15.6Z,2,REGULAR,block,,[],1627745,,,1610612760,50,52,2022-03-01T02:04:17Z,3240000,,,0,,D. Jones BLOCK (3 BLK),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,
327,PT03M15.00S,2022-03-01T02:04:18.6Z,2,REGULAR,rebound,defensive,[],1628368,,,1610612758,50,52,2022-03-01T02:04:26Z,3250000,,,0,,D. Fox REBOUND (Off:0 Def:2),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,325.0,2.0,2.0,0.0,,
328,PT03M11.00S,2022-03-01T02:04:23.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628368,92.19776609724047,43.627450980392155,1610612758,50,52,2022-03-01T02:04:30Z,3260000,-32.0,21.0,1,right,MISS D. Fox running Layup,[1628368],1610612758.0,SAC,running,,,Fox,D. Fox,,,,,3.81,Missed,,,,,,,,,,,,,,,,,,
329,PT03M09.00S,2022-03-01T02:04:25.2Z,2,REGULAR,rebound,defensive,[],1630846,,,1610612760,50,52,2022-03-01T02:04:30Z,3270000,,,0,,O. Sarr REBOUND (Off:0 Def:3),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,328.0,3.0,3.0,0.0,,
330,PT02M57.00S,2022-03-01T02:04:37.1Z,2,REGULAR,3pt,Jump Shot,[],1630197,24.78646517739816,9.803921568627452,1610612760,50,52,2022-03-01T02:04:41Z,3280000,201.0,180.0,1,left,MISS A. Pokusevski 27' 3PT,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,27.02,Missed,,,,,,,,,,,,,,,,,,
331,PT02M53.00S,2022-03-01T02:04:41.1Z,2,REGULAR,rebound,defensive,[],1627745,,,1610612758,50,52,2022-03-01T02:04:41Z,3290000,,,0,,D. Jones REBOUND (Off:0 Def:3),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,330.0,3.0,3.0,0.0,,
332,PT02M44.00S,2022-03-01T02:04:49.7Z,2,REGULAR,2pt,Jump Shot,[],1630558,86.02168199737189,71.07843137254902,1610612758,50,54,2022-03-01T02:04:53Z,3300000,105.0,79.0,1,right,D. Mitchell 13' pullup Jump Shot (9 PTS) (J. Lamb 2 AST),"[1630558, 203087]",1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,13.17,Made,9.0,J. Lamb,203087.0,2.0,,,,,,,,,,,,,,
334,PT02M29.00S,2022-03-01T02:05:04.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630197,8.492115637319317,40.68627450980392,1610612760,52,54,2022-03-01T02:05:08Z,3320000,47.0,27.0,1,left,A. Pokusevski alley-oop DUNK (4 PTS) (S. Gilgeous-Alexander 8 AST),"[1630197, 1628983]",1610612760.0,OKC,alley-oop,,,Pokusevski,A. Pokusevski,,,,,5.4,Made,4.0,S. Gilgeous-Alexander,1628983.0,8.0,,,,,,,,,,,,,,
336,PT02M05.00S,2022-03-01T02:05:28.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,89.30683311432325,42.8921568627451,1610612758,52,54,2022-03-01T02:05:33Z,3340000,-36.0,48.0,1,right,MISS H. Barnes Jump Shot - blocked,"[203084, 1629647]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,5.97,Missed,,,,,,,,,,,,,,,,,Bazley,1629647.0
337,PT02M05.00S,2022-03-01T02:05:28.1Z,2,REGULAR,block,,[],1629647,,,1610612758,52,54,2022-03-01T02:05:30Z,3350000,,,0,,D. Bazley BLOCK (1 BLK),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,
338,PT02M03.00S,2022-03-01T02:05:30.1Z,2,REGULAR,rebound,defensive,[],1628983,,,1610612760,52,54,2022-03-01T02:05:33Z,3360000,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,336.0,2.0,2.0,0.0,,
339,PT01M51.00S,2022-03-01T02:05:42.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,10.200394218134035,56.127450980392155,1610612760,52,54,2022-03-01T02:05:51Z,3370000,-31.0,43.0,1,left,MISS S. Gilgeous-Alexander pullup bank Shot,[1628983],1610612760.0,OKC,pullup bank,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,5.31,Missed,,,,,,,,,,,,,,,,,,
340,PT01M49.00S,2022-03-01T02:05:44.5Z,2,REGULAR,rebound,defensive,[],203084,,,1610612758,52,54,2022-03-01T02:05:51Z,3380000,,,0,,H. Barnes REBOUND (Off:0 Def:2),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,339.0,2.0,2.0,0.0,,
341,PT01M38.00S,2022-03-01T02:05:55.1Z,2,REGULAR,3pt,Jump Shot,[],1630558,72.09264126149803,14.460784313725492,1610612758,52,54,2022-03-01T02:05:59Z,3390000,-178.0,210.0,1,right,MISS D. Mitchell 27' pullup 3PT,[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,27.49,Missed,,,,,,,,,,,,,,,,,,
342,PT01M36.00S,2022-03-01T02:05:57.1Z,2,REGULAR,rebound,defensive,[],1628983,,,1610612760,52,54,2022-03-01T02:05:59Z,3400000,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:3),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,341.0,3.0,3.0,0.0,,
343,PT01M30.00S,2022-03-01T02:06:04.1Z,2,REGULAR,3pt,Jump Shot,[],1628983,26.757555847568987,83.08823529411765,1610612760,55,54,2022-03-01T02:06:08Z,3410000,-165.0,199.0,1,left,S. Gilgeous-Alexander 25' 3PT pullup (17 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,25.88,Made,17.0,,,,,,,,,,,,,,,,,
344,PT01M09.00S,2022-03-01T02:06:25.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,82.21090670170827,56.372549019607845,1610612758,55,54,2022-03-01T02:06:30Z,3420000,32.0,115.0,1,right,MISS H. Barnes 11' Jump Shot,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,11.91,Missed,,,,,,,,,,,,,,,,,,
345,PT01M04.00S,2022-03-01T02:06:30.0Z,2,REGULAR,rebound,offensive,[],203087,,,1610612758,55,54,2022-03-01T02:08:05Z,3430000,,,0,,J. Lamb REBOUND (Off:1 Def:2),[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,344.0,3.0,2.0,1.0,,
346,PT01M04.00S,2022-03-01T02:06:29.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203087,94.40999984741211,50.0,1610612758,55,54,2022-03-01T02:07:43Z,3440000,0.0,0.0,1,right,MISS J. Lamb tip Layup,[203087],1610612758.0,SAC,tip,,,Lamb,J. Lamb,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
347,PT01M03.00S,2022-03-01T02:06:30.6Z,2,REGULAR,rebound,defensive,[],1630544,,,1610612760,55,54,2022-03-01T02:07:43Z,3450000,,,0,,T. Mann REBOUND (Off:0 Def:3),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,346.0,3.0,3.0,0.0,,
348,PT01M01.00S,2022-03-01T02:06:33.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630846,8.492115637319317,43.13725490196079,1610612760,57,54,2022-03-01T02:06:39Z,3460000,34.0,27.0,1,left,O. Sarr alley-oop Layup (8 PTS) (A. Pokusevski 2 AST),"[1630846, 1630197]",1610612760.0,OKC,alley-oop,,,Sarr,O. Sarr,,,,,4.38,Made,8.0,A. Pokusevski,1630197.0,2.0,,,,,,,,,,,,,,
350,PT00M54.40S,2022-03-01T02:06:43.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,92.19776609724047,42.64705882352941,1610612758,57,56,2022-03-01T02:06:48Z,3480000,-37.0,21.0,1,right,D. Fox driving reverse Layup (9 PTS),[1628368],1610612758.0,SAC,driving reverse,,,Fox,D. Fox,,,,,4.23,Made,9.0,,,,,,,,,,,,,,,,,
351,PT00M31.60S,2022-03-01T02:07:07.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,9.017739816031538,43.627450980392155,1610612760,57,56,2022-03-01T02:07:11Z,3490000,32.0,32.0,1,left,MISS S. Gilgeous-Alexander driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,4.54,Missed,,,,,,,,,,,,,,,,,,
352,PT00M28.80S,2022-03-01T02:07:09.8Z,2,REGULAR,rebound,offensive,[],1630197,,,1610612760,57,56,2022-03-01T02:07:11Z,3500000,,,0,,A. Pokusevski REBOUND (Off:3 Def:4),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,351.0,7.0,4.0,3.0,,
353,PT00M28.80S,2022-03-01T02:07:09.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630197,5.590000152587891,50.0,1610612760,57,56,2022-03-01T02:07:14Z,3510000,0.0,0.0,1,left,MISS A. Pokusevski putback Layup,[1630197],1610612760.0,OKC,putback,,,Pokusevski,A. Pokusevski,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
354,PT00M28.80S,2022-03-01T02:07:09.9Z,2,REGULAR,rebound,offensive,[],1630197,,,1610612760,57,56,2022-03-01T02:07:14Z,3520000,,,0,,A. Pokusevski REBOUND (Off:4 Def:4),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,353.0,8.0,4.0,4.0,,
355,PT00M20.30S,2022-03-01T02:07:19.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627745,,,1610612760,57,56,2022-03-01T02:07:24Z,3530000,,,0,,D. Jones shooting personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1627745, 1628983]",1610612758.0,SAC,shooting,,,Jones,D. Jones,,,,,,,,,,,,,,1627962.0,2.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,
357,PT00M20.30S,2022-03-01T02:07:46.5Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628983,,,1610612760,58,56,2022-03-01T02:07:46Z,3550000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (18 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
358,PT00M20.30S,2022-03-01T02:07:47.9Z,2,REGULAR,substitution,out,[],1627745,,,1610612760,58,56,2022-03-01T02:07:50Z,3560000,,,0,,SUB out: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,
359,PT00M20.30S,2022-03-01T02:07:47.9Z,2,REGULAR,substitution,in,[],1626168,,,1610612760,58,56,2022-03-01T02:07:50Z,3570000,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,
360,PT00M20.30S,2022-03-01T02:08:03.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628983,,,1610612760,59,56,2022-03-01T02:08:03Z,3580000,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (19 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
361,PT00M03.90S,2022-03-01T02:08:25.2Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1629647,,,1610612758,59,56,2022-03-01T02:08:59Z,3590000,,,0,,D. Bazley defensive-3-second technical FOUL (1 Tech),[1629647],1610612760.0,OKC,defensive-3-second,,,Bazley,D. Bazley,,,,,,,,,,,,,,2714.0,0.0,1.0,,,,,,,,
