actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
185,PT10M45.00S,2022-03-15T00:40:50.0Z,2,REGULAR,foul,offensive,[],1630322,,,1610612760,44,29,2022-03-15T00:40:58Z,1840000,,,0,,L. Waters III charge offensive FOUL (1 PF),"[1630322, 1629667]",1610612760.0,OKC,charge,,,Waters III,L. Waters III,,,,,,,,,,,1627963.0,1.0,0.0,McDaniels,1629667.0,,,,,,,,,,
187,PT10M45.00S,2022-03-15T00:40:50.0Z,2,REGULAR,turnover,offensive foul,[],1630322,,,1610612760,44,29,2022-03-15T00:40:50Z,1860000,,,0,,L. Waters III offensive foul TURNOVER (1 TO),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,1627963.0,,,,,,,,,1.0,,,,,
188,PT10M33.00S,2022-03-15T00:41:23.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202738,85.23324572930355,50.98039215686274,1610612766,44,29,2022-03-15T00:44:27Z,1870000,5.0,86.0,1,right,MISS I. Thomas 8' driving floating Shot,[202738],1610612766.0,CHA,driving floating,,,Thomas,I. Thomas,,,,,8.64,Missed,,,,,,,,,,,,,,,,,,,
189,PT10M30.00S,2022-03-15T00:41:26.3Z,2,REGULAR,rebound,defensive,[],1630322,,,1610612760,44,29,2022-03-15T00:41:27Z,1880000,,,0,,L. Waters III REBOUND (Off:0 Def:3),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,188.0,3.0,3.0,0.0,,,,,,
190,PT10M26.00S,2022-03-15T00:41:29.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630197,8.09789750328515,2.696078431372549,1610612760,47,29,2022-03-15T00:41:35Z,1890000,237.0,24.0,1,left,A. Pokusevski 3PT  (10 PTS) (V. Krejci 2 AST),"[1630197, 1630249]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,23.77,Made,10.0,V. Krejci,1630249.0,2.0,,,,,,,,,,,,,,,
192,PT10M08.00S,2022-03-15T00:41:46.8Z,2,REGULAR,3pt,Jump Shot,[],202738,90.62089356110381,4.901960784313726,1610612766,47,32,2022-03-15T00:41:52Z,1910000,-225.0,36.0,1,right,I. Thomas 3PT  (3 PTS) (M. Harrell 1 AST),"[202738, 1626149]",1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,22.83,Made,3.0,M. Harrell,1626149.0,1.0,,,,,,,,,,,,,,,
194,PT09M54.00S,2022-03-15T00:42:04.1Z,2,REGULAR,turnover,traveling,[],1630197,,,1610612760,47,32,2022-03-15T00:42:08Z,1930000,,,0,,A. Pokusevski traveling TURNOVER (1 TO),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,202037.0,,,,,,,,,1.0,,,,,
195,PT09M54.00S,2022-03-15T00:42:08.9Z,2,REGULAR,substitution,out,[],1626162,,,1610612766,47,32,2022-03-15T00:42:11Z,1940000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M54.00S,2022-03-15T00:42:08.9Z,2,REGULAR,substitution,in,[],1628970,,,1610612766,47,32,2022-03-15T00:42:11Z,1950000,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M44.00S,2022-03-15T00:42:29.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202738,71.43561103810775,21.323529411764707,1610612766,47,35,2022-03-15T00:42:34Z,1960000,-143.0,216.0,1,right,I. Thomas 25' 3PT  (6 PTS) (M. Bridges 2 AST),"[202738, 1628970]",1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,25.93,Made,6.0,M. Bridges,1628970.0,2.0,,,,,,,,,,,,,,,
199,PT09M33.00S,2022-03-15T00:42:43.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,47,35,2022-03-15T00:42:43Z,1980000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M33.00S,2022-03-15T00:42:47.0Z,2,REGULAR,substitution,out,[],1629667,,,1610612760,47,35,2022-03-15T00:42:51Z,1990000,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M33.00S,2022-03-15T00:42:47.0Z,2,REGULAR,substitution,in,[],1629023,,,1610612760,47,35,2022-03-15T00:42:51Z,2000000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT09M16.00S,2022-03-15T00:43:14.1Z,2,REGULAR,3pt,Jump Shot,[],1630322,6.915243101182654,94.11764705882352,1610612760,47,35,2022-03-15T00:43:17Z,2010000,-221.0,13.0,1,left,MISS L. Waters III pullup 3PT,[1630322],1610612760.0,OKC,pullup,,,Waters III,L. Waters III,,,,,22.1,Missed,,,,,,,,,,,,,,,,,,,
203,PT09M14.00S,2022-03-15T00:43:16.4Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,47,35,2022-03-15T00:43:16Z,2020000,,,0,,L. Ball REBOUND (Off:0 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,202.0,2.0,2.0,0.0,,,,,,
204,PT09M08.00S,2022-03-15T00:43:22.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,93.11760840998686,55.63725490196079,1610612766,47,35,2022-03-15T00:43:26Z,2030000,28.0,12.0,1,right,MISS L. Ball driving Layup,[1630163],1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,3.07,Missed,,,,,,,,,,,,,,,,,,,
205,PT09M06.00S,2022-03-15T00:43:24.5Z,2,REGULAR,rebound,defensive,[],1630197,,,1610612760,47,35,2022-03-15T00:43:26Z,2040000,,,0,,A. Pokusevski REBOUND (Off:1 Def:1),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,204.0,2.0,1.0,1.0,,,,,,
206,PT08M56.00S,2022-03-15T00:43:38.3Z,2,REGULAR,turnover,out-of-bounds,[],1630197,,,1610612760,47,35,2022-03-15T00:43:46Z,2050000,,,0,,A. Pokusevski step out-of-bounds TURNOVER (2 TO),[1630197],1610612760.0,OKC,step,,,Pokusevski,A. Pokusevski,,,,,,,,,,,202037.0,,,,,,,,,2.0,,,,,
207,PT08M56.00S,2022-03-15T00:43:43.7Z,2,REGULAR,substitution,out,[],1626149,,,1610612766,47,35,2022-03-15T00:43:49Z,2060000,,,0,,SUB out: M. Harrell,[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M56.00S,2022-03-15T00:43:43.7Z,2,REGULAR,substitution,in,[],203486,,,1610612766,47,35,2022-03-15T00:43:49Z,2070000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M44.00S,2022-03-15T00:44:09.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202738,71.17279894875165,17.892156862745097,1610612766,47,38,2022-03-15T00:44:14Z,2080000,-161.0,218.0,1,right,I. Thomas 27' 3PT  (9 PTS) (M. Bridges 3 AST),"[202738, 1628970]",1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,27.11,Made,9.0,M. Bridges,1628970.0,3.0,,,,,,,,,,,,,,,
211,PT08M20.00S,2022-03-15T00:44:32.5Z,2,REGULAR,3pt,Jump Shot,[],1630249,26.363337713534822,16.666666666666664,1610612760,50,38,2022-03-15T00:44:37Z,2100000,167.0,195.0,1,left,V. Krejci 25' 3PT  (3 PTS) (A. Pokusevski 1 AST),"[1630249, 1630197]",1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,25.68,Made,3.0,A. Pokusevski,1630197.0,1.0,,,,,,,,,,,,,,,
213,PT08M01.00S,2022-03-15T00:44:51.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202738,88.51839684625493,40.931372549019606,1610612766,50,38,2022-03-15T00:44:59Z,2120000,-45.0,55.0,1,right,MISS I. Thomas 7' driving Layup,[202738],1610612766.0,CHA,driving,,,Thomas,I. Thomas,,,,,7.16,Missed,,,,,,,,,,,,,,,,,,,
214,PT07M56.00S,2022-03-15T00:44:56.6Z,2,REGULAR,rebound,offensive,[],203486,,,1610612766,50,38,2022-03-15T00:44:59Z,2130000,,,0,,M. Plumlee REBOUND (Off:1 Def:0),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,213.0,1.0,0.0,1.0,,,,,,
215,PT07M54.00S,2022-03-15T00:44:59.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202738,95.22010512483574,95.58823529411765,1610612766,50,41,2022-03-15T00:45:04Z,2140000,228.0,-8.0,1,right,I. Thomas 3PT  (12 PTS) (L. Ball 4 AST),"[202738, 1630163]",1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,22.8,Made,12.0,L. Ball,1630163.0,4.0,,,,,,,,,,,,,,,
217,PT07M40.00S,2022-03-15T00:45:13.1Z,2,REGULAR,turnover,lost ball,[],1630197,,,1610612760,50,41,2022-03-15T00:45:16Z,2160000,,,0,,A. Pokusevski lost ball TURNOVER (3 TO),"[1630197, 1630163]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,3.0,,,Ball,1630163.0,
218,PT07M40.00S,2022-03-15T00:45:13.1Z,2,REGULAR,steal,,[],1630163,,,1610612766,50,41,2022-03-15T00:45:14Z,2170000,,,0,,L. Ball STEAL (1 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M35.00S,2022-03-15T00:45:18.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629023,93.9060446780552,46.81372549019608,1610612766,50,43,2022-03-15T00:48:58Z,2180000,-16.0,5.0,1,right,P. Washington running DUNK (2 PTS) (L. Ball 5 AST),"[1629023, 1630163]",1610612766.0,CHA,running,,,Washington,P. Washington,,,,,1.66,Made,2.0,L. Ball,1630163.0,5.0,,,,,,,,,,,,,,,
221,PT07M24.00S,2022-03-15T00:45:34.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,50,43,2022-03-15T00:45:34Z,2200000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M24.00S,2022-03-15T00:47:50.4Z,2,REGULAR,substitution,out,[],1630846,,,1610612760,50,43,2022-03-15T00:48:05Z,2210000,,,0,,SUB out: O. Sarr,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M24.00S,2022-03-15T00:47:50.4Z,2,REGULAR,substitution,in,[],1629676,,,1610612760,50,43,2022-03-15T00:48:05Z,2220000,,,0,,SUB in: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M17.00S,2022-03-15T00:48:32.7Z,2,REGULAR,3pt,Jump Shot,[],1630177,11.908672798948752,3.6764705882352944,1610612760,50,43,2022-03-15T00:48:37Z,2230000,232.0,59.0,1,left,MISS T. Maledon 3PT,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,23.91,Missed,,,,,,,,,,,,,,,,,,,
225,PT07M13.00S,2022-03-15T00:48:36.7Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,50,43,2022-03-15T00:48:37Z,2240000,,,0,,M. Plumlee REBOUND (Off:1 Def:1),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,224.0,2.0,1.0,1.0,,,,,,
226,PT07M02.00S,2022-03-15T00:48:47.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629023,91.80354796320631,45.588235294117645,1610612766,50,45,2022-03-15T00:48:51Z,2250000,-22.0,25.0,1,right,P. Washington cutting DUNK (4 PTS) (L. Ball 6 AST),"[1629023, 1630163]",1610612766.0,CHA,cutting,,,Washington,P. Washington,,,,,3.3,Made,4.0,L. Ball,1630163.0,6.0,,,,,,,,,,,,,,,
228,PT06M41.00S,2022-03-15T00:49:08.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630177,9.543363994743759,46.81372549019608,1610612760,52,45,2022-03-15T00:49:14Z,2270000,16.0,37.0,1,left,T. Maledon driving Layup (4 PTS) (L. Waters III 1 AST),"[1630177, 1630322]",1610612760.0,OKC,driving,,,Maledon,T. Maledon,,,,,4.05,Made,4.0,L. Waters III,1630322.0,1.0,,,,,,,,,,,,,,,
230,PT06M18.00S,2022-03-15T00:49:30.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,91.93495400788436,44.11764705882353,1610612766,52,47,2022-03-15T00:49:35Z,2290000,-29.0,23.0,1,right,M. Bridges driving Layup (9 PTS) (I. Thomas 1 AST),"[1628970, 202738]",1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,3.75,Made,9.0,I. Thomas,202738.0,1.0,,,,,,,,,,,,,,,
232,PT06M07.00S,2022-03-15T00:49:41.8Z,2,REGULAR,3pt,Jump Shot,[],1630322,33.85348226018397,49.26470588235294,1610612760,52,47,2022-03-15T00:49:46Z,2310000,4.0,266.0,1,left,MISS L. Waters III 26' pullup 3PT,[1630322],1610612760.0,OKC,pullup,,,Waters III,L. Waters III,,,,,26.57,Missed,,,,,,,,,,,,,,,,,,,
233,PT06M06.00S,2022-03-15T00:49:44.0Z,2,REGULAR,rebound,offensive,[],1630249,,,1610612760,52,47,2022-03-15T00:49:44Z,2320000,,,0,,V. Krejci REBOUND (Off:1 Def:0),[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,232.0,1.0,0.0,1.0,,,,,,
234,PT05M55.00S,2022-03-15T00:49:55.1Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630197,11.251642575558476,69.36274509803921,1610612760,52,47,2022-03-15T00:50:00Z,2330000,-97.0,53.0,1,left,MISS A. Pokusevski 11' pullup Shot,[1630197],1610612760.0,OKC,pullup,,,Pokusevski,A. Pokusevski,,,,,11.05,Missed,,,,,,,,,,,,,,,,,,,
235,PT05M51.00S,2022-03-15T00:49:59.1Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,52,47,2022-03-15T00:50:00Z,2340000,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,234.0,2.0,2.0,0.0,,,,,,
236,PT05M40.00S,2022-03-15T00:50:09.6Z,2,REGULAR,3pt,Jump Shot,[],1630163,66.3107752956636,49.754901960784316,1610612766,52,47,2022-03-15T00:50:13Z,2350000,-1.0,264.0,1,right,MISS L. Ball 26' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,26.42,Missed,,,,,,,,,,,,,,,,,,,
237,PT05M36.00S,2022-03-15T00:50:13.6Z,2,REGULAR,rebound,defensive,[],1630249,,,1610612760,52,47,2022-03-15T00:50:13Z,2360000,,,0,,V. Krejci REBOUND (Off:1 Def:1),[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,236.0,2.0,1.0,1.0,,,,,,
238,PT05M26.00S,2022-03-15T00:50:26.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630177,7.835085413929041,44.11764705882353,1610612760,52,47,2022-03-15T01:03:38Z,2370000,29.0,21.0,1,left,MISS T. Maledon driving Layup - blocked,"[1630177, 203486]",1610612760.0,OKC,driving,,,Maledon,T. Maledon,,,,,3.62,Missed,,,,,,,,,,,,,,,Plumlee,203486.0,,,
239,PT05M26.00S,2022-03-15T00:50:26.2Z,2,REGULAR,block,,[],203486,,,1610612760,52,47,2022-03-15T00:50:28Z,2380000,,,0,,M. Plumlee BLOCK (1 BLK),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M24.00S,2022-03-15T00:50:28.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612766,52,47,2022-03-15T01:03:38Z,2390000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,238.0,,,,,,,,,
242,PT05M24.00S,2022-03-15T00:50:34.1Z,2,REGULAR,substitution,out,[],1630177,,,1610612766,52,47,2022-03-15T00:59:06Z,2410000,,,0,,SUB out: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M24.00S,2022-03-15T00:50:34.1Z,2,REGULAR,substitution,out,[],1630197,,,1610612766,52,47,2022-03-15T00:59:06Z,2420000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M24.00S,2022-03-15T00:50:34.1Z,2,REGULAR,substitution,out,[],1630249,,,1610612766,52,47,2022-03-15T00:59:06Z,2430000,,,0,,SUB out: V. Krejci,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M24.00S,2022-03-15T00:50:34.1Z,2,REGULAR,substitution,out,[],202738,,,1610612766,52,47,2022-03-15T00:59:06Z,2440000,,,0,,SUB out: I. Thomas,[202738],1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M24.00S,2022-03-15T00:50:34.1Z,2,REGULAR,substitution,in,[],1628983,,,1610612766,52,47,2022-03-15T00:59:06Z,2450000,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M24.00S,2022-03-15T00:50:34.1Z,2,REGULAR,substitution,in,[],1629647,,,1610612766,52,47,2022-03-15T00:59:06Z,2460000,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M24.00S,2022-03-15T00:50:34.1Z,2,REGULAR,substitution,in,[],1630544,,,1610612766,52,47,2022-03-15T00:59:06Z,2470000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M24.00S,2022-03-15T00:50:34.1Z,2,REGULAR,substitution,in,[],1626179,,,1610612766,52,47,2022-03-15T00:59:06Z,2480000,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M11.00S,2022-03-15T00:51:00.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,91.14651773981603,43.38235294117647,1610612766,52,47,2022-03-15T00:53:23Z,2490000,-33.0,31.0,1,right,MISS M. Bridges driving Layup,[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,4.51,Missed,,,,,,,,,,,,,,,,,,,
251,PT05M09.00S,2022-03-15T00:51:02.9Z,2,REGULAR,rebound,defensive,[],1629647,,,1610612760,52,47,2022-03-15T00:51:04Z,2500000,,,0,,D. Bazley REBOUND (Off:0 Def:1),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,250.0,1.0,1.0,0.0,,,,,,
253,PT05M05.00S,2022-03-15T00:51:07.1Z,2,REGULAR,turnover,lost ball,[],1629647,,,1610612760,52,47,2022-03-15T00:51:11Z,2520000,,,0,,D. Bazley lost ball TURNOVER (2 TO),"[1629647, 1628970]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,2.0,,,Bridges,1628970.0,
254,PT05M05.00S,2022-03-15T00:51:07.1Z,2,REGULAR,steal,,[],1628970,,,1610612766,52,47,2022-03-15T00:51:10Z,2530000,,,0,,M. Bridges STEAL (1 STL),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M01.00S,2022-03-15T00:51:10.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628970,92.06636005256242,47.30392156862745,1610612766,52,47,2022-03-15T00:51:15Z,2540000,-13.0,22.0,1,right,MISS M. Bridges Layup - blocked,"[1628970, 1629676]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,2.59,Missed,,,,,,,,,,,,,,,Roby,1629676.0,,,
256,PT05M01.00S,2022-03-15T00:51:10.9Z,2,REGULAR,block,,[],1629676,,,1610612766,52,47,2022-03-15T00:51:13Z,2550000,,,0,,I. Roby BLOCK (1 BLK),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M57.00S,2022-03-15T00:51:14.9Z,2,REGULAR,rebound,offensive,[],203486,,,1610612766,52,47,2022-03-15T00:51:15Z,2560000,,,0,,M. Plumlee REBOUND (Off:2 Def:1),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,255.0,3.0,1.0,2.0,,,,,,
258,PT04M55.00S,2022-03-15T00:51:16.3Z,2,REGULAR,turnover,bad pass,[],203486,,,1610612766,52,47,2022-03-15T00:51:19Z,2570000,,,0,,M. Plumlee bad pass TURNOVER (1 TO),"[203486, 1630322]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,1.0,,,Waters III,1630322.0,
259,PT04M55.00S,2022-03-15T00:51:16.3Z,2,REGULAR,steal,,[],1630322,,,1610612760,52,47,2022-03-15T00:51:18Z,2580000,,,0,,L. Waters III STEAL (1 STL),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M50.00S,2022-03-15T00:51:21.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629647,6.1268068331143235,39.950980392156865,1610612760,52,47,2022-03-15T00:51:27Z,2590000,50.0,5.0,1,left,MISS D. Bazley Jump Shot,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,5.05,Missed,,,,,,,,,,,,,,,,,,,
261,PT04M47.00S,2022-03-15T00:51:24.7Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,52,47,2022-03-15T00:51:27Z,2600000,,,0,,M. Plumlee REBOUND (Off:2 Def:2),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,260.0,4.0,2.0,2.0,,,,,,
262,PT04M39.00S,2022-03-15T00:51:32.7Z,2,REGULAR,3pt,Jump Shot,[],1626179,91.01511169513797,3.1862745098039214,1610612766,52,47,2022-03-15T00:51:37Z,2610000,-234.0,32.0,1,right,MISS T. Rozier 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,23.63,Missed,,,,,,,,,,,,,,,,,,,
263,PT04M34.00S,2022-03-15T00:51:37.7Z,2,REGULAR,rebound,defensive,[],1629676,,,1610612760,52,47,2022-03-15T00:51:37Z,2620000,,,0,,I. Roby REBOUND (Off:0 Def:3),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,262.0,3.0,3.0,0.0,,,,,,
264,PT04M25.00S,2022-03-15T00:51:45.9Z,2,REGULAR,3pt,Jump Shot,[],1628983,23.078186596583443,86.51960784313727,1610612760,52,47,2022-03-15T00:51:50Z,2630000,-183.0,164.0,1,left,MISS S. Gilgeous-Alexander 24' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,24.57,Missed,,,,,,,,,,,,,,,,,,,
265,PT04M23.00S,2022-03-15T00:51:47.9Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,52,47,2022-03-15T00:51:50Z,2640000,,,0,,L. Ball REBOUND (Off:0 Def:3),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,264.0,3.0,3.0,0.0,,,,,,
266,PT04M05.00S,2022-03-15T00:52:05.9Z,2,REGULAR,3pt,Jump Shot,[],1628970,93.24901445466492,2.941176470588235,1610612766,52,50,2022-03-15T00:52:10Z,2650000,-235.0,11.0,1,right,M. Bridges 3PT  (12 PTS) (M. Plumlee 3 AST),"[1628970, 203486]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,23.56,Made,12.0,M. Plumlee,203486.0,3.0,,,,,,,,,,,,,,,
268,PT03M47.00S,2022-03-15T00:52:23.6Z,2,REGULAR,3pt,Jump Shot,[],1630322,8.623521681997373,3.1862745098039214,1610612760,52,50,2022-03-15T00:52:27Z,2670000,234.0,29.0,1,left,MISS L. Waters III 3PT,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,23.58,Missed,,,,,,,,,,,,,,,,,,,
269,PT03M45.00S,2022-03-15T00:52:25.6Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612766,52,50,2022-03-15T00:52:27Z,2680000,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,268.0,1.0,1.0,0.0,,,,,,
270,PT03M32.00S,2022-03-15T00:52:39.5Z,2,REGULAR,3pt,Jump Shot,[],1628970,92.85479632063075,3.1862745098039214,1610612766,52,50,2022-03-15T00:52:43Z,2690000,-234.0,15.0,1,right,MISS M. Bridges 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,23.46,Missed,,,,,,,,,,,,,,,,,,,
271,PT03M29.00S,2022-03-15T00:52:42.5Z,2,REGULAR,rebound,defensive,[],1629647,,,1610612760,52,50,2022-03-15T00:52:43Z,2700000,,,0,,D. Bazley REBOUND (Off:0 Def:2),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,270.0,2.0,2.0,0.0,,,,,,
272,PT03M22.00S,2022-03-15T00:52:51.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,15.325229960578188,53.431372549019606,1610612760,54,50,2022-03-15T00:52:57Z,2710000,-17.0,92.0,1,left,S. Gilgeous-Alexander 9' driving Layup (13 PTS) (D. Bazley 4 AST),"[1628983, 1629647]",1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,9.32,Made,13.0,D. Bazley,1629647.0,4.0,,,,,,,,,,,,,,,
