actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
345,PT00M32.50S,2022-03-14T00:10:24.0Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630544,,,1610612760,53,59,2022-03-14T00:10:24Z,3380000,,,0,,T. Mann Free Throw 2 of 2 (2 PTS),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,Made,,,,,,2.0,,,,,,,,
346,PT00M32.50S,2022-03-14T00:10:28.0Z,2,REGULAR,foul,technical,['1freethrow'],1629630,,,1610612763,53,59,2022-03-14T00:10:37Z,3390000,,,0,,J. Morant technical FOUL (1 Tech),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,1628172.0,1.0,1.0,,,,,,,,,,,,,,,,,,
347,PT00M32.50S,2022-03-14T00:10:46.0Z,2,REGULAR,freethrow,1 of 1,[],1628983,,,1610612763,54,59,2022-03-14T00:10:46Z,3400000,,,0,,S. Gilgeous-Alexander technical Free Throw 1 of 1 (12 PTS),[1628983],1610612760.0,OKC,technical,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,Made,,,,,,12.0,,,,,,,,
348,PT00M12.30S,2022-03-14T00:11:19.5Z,2,REGULAR,foul,personal,['2freethrow'],1628983,,,1610612763,54,59,2022-03-14T00:11:25Z,3410000,,,0,,S. Gilgeous-Alexander shooting personal FOUL (2 PF) (Jackson Jr. 2 FT),"[1628983, 1628991]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,201638.0,2.0,0.0,Jackson Jr.,1628991.0,,,,,,,,,,,,,,,,
350,PT00M12.30S,2022-03-14T00:11:42.1Z,2,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,54,60,2022-03-14T00:11:42Z,3430000,,,0,,J. Jackson Jr. Free Throw 1 of 2 (11 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,Made,,,,,,11.0,,,,,,,,
351,PT00M12.30S,2022-03-14T00:11:55.3Z,2,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,54,61,2022-03-14T00:11:55Z,3440000,,,0,,J. Jackson Jr. Free Throw 2 of 2 (12 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,Made,,,,,,12.0,,,,,,,,
352,PT00M02.40S,2022-03-14T00:12:08.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628983,89.43823915900131,61.51960784313726,1610612760,54,61,2022-03-14T00:27:29Z,3450000,58.0,47.0,1,right,MISS S. Gilgeous-Alexander 7' driving bank Hook,[1628983],1610612760.0,OKC,driving bank,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,7.42,Missed,,,,,,,,,,,,,,
353,PT00M00.20S,2022-03-14T00:12:10.5Z,2,REGULAR,rebound,defensive,[],203500,,,1610612763,54,61,2022-03-14T00:12:10Z,3460000,,,0,,S. Adams REBOUND (Off:5 Def:5),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,352.0,10.0,5.0,5.0,,,,,,,,,,
354,PT00M00.00S,2022-03-14T00:12:12.7Z,2,REGULAR,3pt,Jump Shot,[],203500,51.98751642575559,21.323529411764707,1610612763,54,61,2022-03-14T00:12:17Z,3470000,143.0,436.0,1,left,MISS S. Adams 45' running pullup 3PT,[203500],1610612763.0,MEM,running pullup,,,Adams,S. Adams,,,,,,,,,,45.92,Missed,,,,,,,,,,,,,,
355,PT00M00.00S,2022-03-14T00:12:12.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,54,61,2022-03-14T00:12:17Z,3480000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,354.0,,,,,,,,,,,,,
356,PT00M00.00S,2022-03-14T00:12:17.6Z,2,REGULAR,period,end,[],0,,,1610612763,54,61,2022-03-14T00:12:17Z,3490000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2022-03-14T00:26:44.9Z,3,REGULAR,substitution,out,['startperiod'],1630322,,,1610612763,54,61,2022-03-14T00:27:00Z,3500000,,,0,,SUB out: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2022-03-14T00:26:44.9Z,3,REGULAR,substitution,out,['startperiod'],1630197,,,1610612763,54,61,2022-03-14T00:27:00Z,3510000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2022-03-14T00:26:44.9Z,3,REGULAR,substitution,out,['startperiod'],1626145,,,1610612763,54,61,2022-03-14T00:27:00Z,3520000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2022-03-14T00:26:44.9Z,3,REGULAR,substitution,in,['startperiod'],1629676,,,1610612763,54,61,2022-03-14T00:27:00Z,3530000,,,0,,SUB in: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2022-03-14T00:26:44.9Z,3,REGULAR,substitution,in,['startperiod'],1630177,,,1610612763,54,61,2022-03-14T00:27:00Z,3540000,,,0,,SUB in: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT12M00.00S,2022-03-14T00:26:44.9Z,3,REGULAR,substitution,in,['startperiod'],1628415,,,1610612763,54,61,2022-03-14T00:27:00Z,3550000,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT12M00.00S,2022-03-14T00:27:30.2Z,3,REGULAR,period,start,[],0,,,1610612760,54,61,2022-03-14T00:27:30Z,3560000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT11M52.00S,2022-03-14T00:27:38.2Z,3,REGULAR,3pt,Jump Shot,[],1630544,23.078186596583443,13.23529411764706,1610612760,54,61,2022-03-14T00:27:42Z,3570000,184.0,164.0,1,left,MISS T. Mann 24' 3PT,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,24.66,Missed,,,,,,,,,,,,,,
367,PT11M47.00S,2022-03-14T00:27:43.2Z,3,REGULAR,rebound,defensive,[],1630217,,,1610612763,54,61,2022-03-14T00:27:42Z,3580000,,,0,,D. Bane REBOUND (Off:1 Def:4),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,366.0,5.0,4.0,1.0,,,,,,,,,,
368,PT11M28.00S,2022-03-14T00:28:00.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628415,92.59198423127464,49.26470588235294,1610612763,54,63,2022-03-14T00:28:52Z,3590000,-4.0,17.0,1,right,D. Brooks driving DUNK (9 PTS),[1628415],1610612763.0,MEM,driving,,,Brooks,D. Brooks,,,,,,,,,,1.75,Made,,,,,,9.0,,,,,,,,
369,PT11M10.00S,2022-03-14T00:28:19.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629676,8.09789750328515,53.92156862745098,1610612760,54,63,2022-03-14T00:31:06Z,3600000,-20.0,24.0,1,left,MISS I. Roby driving Layup - blocked,"[1629676, 203500]",1610612760.0,OKC,driving,,,Roby,I. Roby,,,,,,,,,,3.07,Missed,,,,,,,,,,,,Adams,203500.0,
370,PT11M10.00S,2022-03-14T00:28:19.0Z,3,REGULAR,block,,[],203500,,,1610612760,54,63,2022-03-14T00:28:21Z,3610000,,,0,,S. Adams BLOCK (1 BLK),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT11M07.00S,2022-03-14T00:28:22.0Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,54,63,2022-03-14T00:28:23Z,3620000,,,0,,J. Morant REBOUND (Off:1 Def:3),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,369.0,4.0,3.0,1.0,,,,,,,,,,
372,PT11M07.00S,2022-03-14T00:28:24.6Z,3,REGULAR,foul,personal,['2freethrow'],1628983,,,1610612763,54,63,2022-03-14T00:28:35Z,3630000,,,0,,S. Gilgeous-Alexander shooting personal FOUL (3 PF) (Morant 2 FT),"[1628983, 1629630]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,1628172.0,3.0,0.0,Morant,1629630.0,,,,,,,,,,,,,,,,
374,PT11M07.00S,2022-03-14T00:28:51.7Z,3,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,54,64,2022-03-14T00:28:51Z,3650000,,,0,,J. Morant Free Throw 1 of 2 (7 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,Made,,,,,,7.0,,,,,,,,
375,PT11M07.00S,2022-03-14T00:29:05.6Z,3,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,54,65,2022-03-14T00:29:05Z,3660000,,,0,,J. Morant Free Throw 2 of 2 (8 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,Made,,,,,,8.0,,,,,,,,
376,PT10M45.00S,2022-03-14T00:29:28.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630177,8.360709592641262,56.372549019607845,1610612760,54,65,2022-03-14T00:29:33Z,3670000,-32.0,26.0,1,left,MISS T. Maledon driving Layup,[1630177],1610612760.0,OKC,driving,,,Maledon,T. Maledon,,,,,,,,,,4.12,Missed,,,,,,,,,,,,,,
377,PT10M42.00S,2022-03-14T00:29:31.3Z,3,REGULAR,rebound,defensive,[],1628991,,,1610612763,54,65,2022-03-14T00:29:33Z,3680000,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,376.0,2.0,1.0,1.0,,,,,,,,,,
378,PT10M39.00S,2022-03-14T00:29:36.9Z,3,REGULAR,foul,personal,[],1630177,,,1610612763,54,65,2022-03-14T00:29:44Z,3690000,,,0,,T. Maledon personal FOUL (2 PF),"[1630177, 1629630]",1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,201638.0,2.0,0.0,Morant,1629630.0,,,,,,,,,,,,,,,,
429,PT10M30.00S,2022-03-14T00:29:55.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,89.43823915900131,48.77450980392157,1610612763,54,65,2022-03-14T01:10:06Z,3715000,-6.0,47.0,1,right,MISS D. Brooks pullup Shot - blocked,"[1628415, 1628983]",1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,,,,,,4.72,Missed,,,,,,,,,,,,Gilgeous-Alexander,1628983.0,
430,PT10M30.00S,2022-03-14T00:29:55.5Z,3,REGULAR,block,,[],1628983,,,1610612763,54,65,2022-03-14T00:38:16Z,3722500,,,0,,S. Gilgeous-Alexander BLOCK (2 BLK),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT10M30.00S,2022-03-14T00:29:55.5Z,3,REGULAR,rebound,defensive,[],1629647,,,1610612760,54,65,2022-03-14T01:09:42Z,3726250,,,0,,D. Bazley REBOUND (Off:2 Def:5),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,429.0,7.0,5.0,2.0,,,,,,,,,,
382,PT10M25.00S,2022-03-14T00:30:14.2Z,3,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612760,54,65,2022-03-14T00:30:22Z,3730000,,,0,,J. Jackson Jr. shooting personal FOUL (2 PF) (Bazley 2 FT),"[1628991, 1629647]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,201638.0,2.0,0.0,Bazley,1629647.0,,,,,,,,,,,,,,,,
384,PT10M25.00S,2022-03-14T00:30:40.2Z,3,REGULAR,freethrow,1 of 2,[],1629647,,,1610612760,54,65,2022-03-14T00:37:31Z,3750000,,,0,,MISS D. Bazley Free Throw 1 of 2,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,Missed,,,,,,,,,,,,,,
385,PT10M25.00S,2022-03-14T00:30:40.2Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612760,54,65,2022-03-14T00:30:57Z,3760000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,384.0,,,,,,,,,,,,,
386,PT10M25.00S,2022-03-14T00:30:40.2Z,3,REGULAR,freethrow,2 of 2,[],1629647,,,1610612760,54,65,2022-03-14T00:37:31Z,3770000,,,0,,MISS D. Bazley Free Throw 2 of 2,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,Missed,,,,,,,,,,,,,,
387,PT10M22.00S,2022-03-14T00:30:43.2Z,3,REGULAR,rebound,defensive,[],1630217,,,1610612763,54,65,2022-03-14T00:30:57Z,3780000,,,0,,D. Bane REBOUND (Off:1 Def:5),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,386.0,6.0,5.0,1.0,,,,,,,,,,
388,PT10M11.00S,2022-03-14T00:31:07.8Z,3,REGULAR,2pt,Jump Shot,[],1630217,77.21747700394218,52.69607843137255,1610612763,54,67,2022-03-14T00:31:12Z,3790000,13.0,162.0,1,right,D. Bane 16' pullup Jump Shot (7 PTS) (J. Morant 5 AST),"[1630217, 1629630]",1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,,,,,,16.23,Made,,,,,,7.0,J. Morant,1629630.0,5.0,,,,,
390,PT09M56.00S,2022-03-14T00:31:21.3Z,3,REGULAR,2pt,Jump Shot,[],1628983,20.18725361366623,33.33333333333333,1610612760,54,67,2022-03-14T00:31:25Z,3810000,83.0,137.0,1,left,MISS S. Gilgeous-Alexander 16' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,16.06,Missed,,,,,,,,,,,,,,
391,PT09M55.00S,2022-03-14T00:31:22.3Z,3,REGULAR,rebound,offensive,[],1630177,,,1610612760,54,67,2022-03-14T00:31:25Z,3820000,,,0,,T. Maledon REBOUND (Off:1 Def:2),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,390.0,3.0,2.0,1.0,,,,,,,,,,
392,PT09M42.00S,2022-03-14T00:31:36.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629676,21.632720105124836,10.049019607843137,1610612760,54,67,2022-03-14T00:31:41Z,3830000,200.0,151.0,1,left,MISS I. Roby 25' 3PT,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,25.03,Missed,,,,,,,,,,,,,,
393,PT09M39.00S,2022-03-14T00:31:39.0Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,54,67,2022-03-14T00:31:41Z,3840000,,,0,,J. Morant REBOUND (Off:1 Def:4),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,392.0,5.0,4.0,1.0,,,,,,,,,,
394,PT09M26.00S,2022-03-14T00:31:52.7Z,3,REGULAR,3pt,Jump Shot,[],1628415,94.95729303547962,3.431372549019608,1610612763,54,67,2022-03-14T00:31:59Z,3850000,-233.0,-5.0,1,right,MISS D. Brooks pullup 3PT,[1628415],1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,,,,,,23.29,Missed,,,,,,,,,,,,,,
395,PT09M21.00S,2022-03-14T00:31:57.7Z,3,REGULAR,rebound,defensive,[],1629676,,,1610612760,54,67,2022-03-14T00:37:04Z,3860000,,,0,,I. Roby REBOUND (Off:0 Def:3),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,394.0,3.0,3.0,0.0,,,,,,,,,,
396,PT09M13.00S,2022-03-14T00:32:05.1Z,3,REGULAR,3pt,Jump Shot,[],1630177,22.946780551905388,87.25490196078431,1610612760,54,67,2022-03-14T00:32:08Z,3870000,-186.0,163.0,1,left,MISS T. Maledon 24' 3PT,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,24.77,Missed,,,,,,,,,,,,,,
397,PT09M10.00S,2022-03-14T00:32:08.1Z,3,REGULAR,rebound,defensive,[],1628991,,,1610612763,54,67,2022-03-14T00:32:08Z,3880000,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,396.0,3.0,2.0,1.0,,,,,,,,,,
398,PT09M02.00S,2022-03-14T00:32:16.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203500,89.83245729303549,51.9607843137255,1610612763,54,67,2022-03-14T00:32:21Z,3890000,10.0,43.0,1,right,MISS S. Adams Layup - blocked,"[203500, 1628983]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,4.42,Missed,,,,,,,,,,,,Gilgeous-Alexander,1628983.0,
399,PT09M02.00S,2022-03-14T00:32:16.3Z,3,REGULAR,block,,[],1628983,,,1610612763,54,67,2022-03-14T00:32:18Z,3900000,,,0,,S. Gilgeous-Alexander BLOCK (3 BLK),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT08M58.00S,2022-03-14T00:32:20.3Z,3,REGULAR,rebound,defensive,[],1629676,,,1610612760,54,67,2022-03-14T00:32:21Z,3910000,,,0,,I. Roby REBOUND (Off:0 Def:4),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,398.0,4.0,4.0,0.0,,,,,,,,,,
401,PT08M56.00S,2022-03-14T00:32:24.0Z,3,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612760,54,67,2022-03-14T00:32:30Z,3920000,,,0,,J. Jackson Jr. shooting personal FOUL (3 PF) (Bazley 2 FT),"[1628991, 1629647]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,1628172.0,3.0,0.0,Bazley,1629647.0,,,,,,,,,,,,,,,,
403,PT08M56.00S,2022-03-14T00:32:49.3Z,3,REGULAR,freethrow,1 of 2,[],1629647,,,1610612760,54,67,2022-03-14T00:32:49Z,3940000,,,0,,MISS D. Bazley Free Throw 1 of 2,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,Missed,,,,,,,,,,,,,,
404,PT08M56.00S,2022-03-14T00:32:49.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,54,67,2022-03-14T00:32:49Z,3950000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,403.0,,,,,,,,,,,,,
405,PT08M56.00S,2022-03-14T00:32:54.8Z,3,REGULAR,substitution,out,[],1629676,,,1610612760,54,67,2022-03-14T00:33:04Z,3960000,,,0,,SUB out: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT08M56.00S,2022-03-14T00:32:54.8Z,3,REGULAR,substitution,out,[],1630177,,,1610612760,54,67,2022-03-14T00:33:04Z,3970000,,,0,,SUB out: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT08M56.00S,2022-03-14T00:32:54.8Z,3,REGULAR,substitution,in,[],1630322,,,1610612760,54,67,2022-03-14T00:33:04Z,3980000,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT08M56.00S,2022-03-14T00:32:54.8Z,3,REGULAR,substitution,in,[],1630846,,,1610612760,54,67,2022-03-14T00:33:04Z,3990000,,,0,,SUB in: O. Sarr,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT08M56.00S,2022-03-14T00:33:16.4Z,3,REGULAR,freethrow,2 of 2,[],1629647,,,1610612760,55,67,2022-03-14T00:33:16Z,4000000,,,0,,D. Bazley Free Throw 2 of 2 (17 PTS),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,Made,,,,,,17.0,,,,,,,,
410,PT08M41.00S,2022-03-14T00:33:32.9Z,3,REGULAR,2pt,Jump Shot,[],1628415,74.19513797634691,29.901960784313726,1610612763,55,67,2022-03-14T00:33:38Z,4010000,-100.0,190.0,1,right,MISS D. Brooks 21' step back Shot,[1628415],1610612763.0,MEM,step back,,,Brooks,D. Brooks,,,,,,,,,,21.5,Missed,,,,,,,,,,,,,,
411,PT08M38.00S,2022-03-14T00:33:35.9Z,3,REGULAR,rebound,defensive,[],1629647,,,1610612760,55,67,2022-03-14T00:33:38Z,4020000,,,0,,D. Bazley REBOUND (Off:2 Def:6),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,410.0,8.0,6.0,2.0,,,,,,,,,,
412,PT08M28.00S,2022-03-14T00:33:45.4Z,3,REGULAR,3pt,Jump Shot,[],1630544,32.933639947437584,61.76470588235294,1610612760,58,67,2022-03-14T00:33:50Z,4030000,-59.0,257.0,1,left,T. Mann 26' 3PT pullup (5 PTS) (L. Waters III 2 AST),"[1630544, 1630322]",1610612760.0,OKC,pullup,,,Mann,T. Mann,,,,,,,,,,26.37,Made,,,,,,5.0,L. Waters III,1630322.0,2.0,,,,,
414,PT08M05.00S,2022-03-14T00:34:08.2Z,3,REGULAR,foul,personal,['2freethrow'],1630846,,,1610612763,58,67,2022-03-14T00:34:23Z,4050000,,,0,,O. Sarr shooting personal FOUL (3 PF) (Jackson Jr. 2 FT),"[1630846, 1628991]",1610612760.0,OKC,shooting,,,Sarr,O. Sarr,,,,,202058.0,3.0,0.0,Jackson Jr.,1628991.0,,,,,,,,,,,,,,,,
416,PT08M05.00S,2022-03-14T00:34:36.7Z,3,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,58,68,2022-03-14T00:34:36Z,4070000,,,0,,J. Jackson Jr. Free Throw 1 of 2 (13 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,Made,,,,,,13.0,,,,,,,,
417,PT08M05.00S,2022-03-14T00:34:51.9Z,3,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,58,69,2022-03-14T00:34:51Z,4080000,,,0,,J. Jackson Jr. Free Throw 2 of 2 (14 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,Made,,,,,,14.0,,,,,,,,
418,PT07M47.00S,2022-03-14T00:35:11.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,13.87976346911958,55.14705882352941,1610612760,60,69,2022-03-14T00:38:13Z,4090000,-26.0,78.0,1,left,T. Mann 8' driving floating Jump Shot (7 PTS) (S. Gilgeous-Alexander 6 AST),"[1630544, 1628983]",1610612760.0,OKC,driving floating,,,Mann,T. Mann,,,,,,,,,,8.21,Made,,,,,,7.0,S. Gilgeous-Alexander,1628983.0,6.0,,,,,
419,PT07M25.00S,2022-03-14T00:35:32.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628415,92.85479632063075,51.470588235294116,1610612763,60,71,2022-03-14T00:35:36Z,4100000,7.0,15.0,1,right,D. Brooks cutting DUNK (11 PTS) (J. Morant 6 AST),"[1628415, 1629630]",1610612763.0,MEM,cutting,,,Brooks,D. Brooks,,,,,,,,,,1.65,Made,,,,,,11.0,J. Morant,1629630.0,6.0,,,,,
421,PT06M57.00S,2022-03-14T00:36:01.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,12.302890932982917,53.92156862745098,1610612760,60,71,2022-03-14T00:36:04Z,4120000,-20.0,63.0,1,left,MISS D. Bazley 6' driving Layup,[1629647],1610612760.0,OKC,driving,,,Bazley,D. Bazley,,,,,,,,,,6.61,Missed,,,,,,,,,,,,,,
422,PT06M55.00S,2022-03-14T00:36:03.2Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,60,71,2022-03-14T00:36:04Z,4130000,,,0,,S. Adams REBOUND (Off:5 Def:6),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,421.0,11.0,6.0,5.0,,,,,,,,,,
423,PT06M49.00S,2022-03-14T00:36:09.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,91.67214191852825,46.07843137254902,1610612763,60,71,2022-03-14T00:36:15Z,4140000,-20.0,26.0,1,right,MISS D. Bane driving Layup,[1630217],1610612763.0,MEM,driving,,,Bane,D. Bane,,,,,,,,,,3.24,Missed,,,,,,,,,,,,,,
424,PT06M45.00S,2022-03-14T00:36:13.0Z,3,REGULAR,rebound,offensive,[],203500,,,1610612763,60,71,2022-03-14T00:36:15Z,4150000,,,0,,S. Adams REBOUND (Off:6 Def:6),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,423.0,12.0,6.0,6.0,,,,,,,,,,
425,PT06M45.00S,2022-03-14T00:36:12.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203500,94.40999984741211,50.0,1610612763,60,73,2022-03-14T00:36:12Z,4160000,0.0,0.0,1,right,S. Adams tip DUNK (9 PTS),[203500],1610612763.0,MEM,tip,,,Adams,S. Adams,,,,,,,,,,0.0,Made,,,,,,9.0,,,,,,,,
426,PT06M30.00S,2022-03-14T00:36:28.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,12.434296977660972,61.274509803921575,1610612760,60,73,2022-03-14T00:40:04Z,4170000,-56.0,64.0,1,left,MISS S. Gilgeous-Alexander 8' driving floating Shot,[1628983],1610612760.0,OKC,driving floating,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,8.56,Missed,,,,,,,,,,,,,,
427,PT06M27.00S,2022-03-14T00:36:31.0Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,60,73,2022-03-14T00:36:32Z,4180000,,,0,,S. Adams REBOUND (Off:6 Def:7),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,426.0,13.0,7.0,6.0,,,,,,,,,,
480,PT06M17.00S,2022-03-14T00:36:43.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,86.5473061760841,59.31372549019608,1610612763,60,73,2022-03-14T01:07:34Z,4185000,47.0,74.0,1,right,MISS D. Bane 8' driving Layup - blocked,"[1630217, 1630544]",1610612763.0,MEM,driving,,,Bane,D. Bane,,,,,,,,,,8.75,Missed,,,,,,,,,,,,Mann,1630544.0,
