actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
262,PT05M01.00S,2021-11-16T01:52:46.7Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",200768,75.24638633377135,88.48039215686273,1610612748,30,34,2021-11-16T01:52:51Z,2600000,192.0,180.0,1,right,K. Lowry 26' 3PT  (5 PTS) (K. Okpala 1 AST),"[200768, 1629644]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,26.36,Made,,,,,5.0,K. Okpala,1629644.0,1.0,,,,,,,,,,,
264,PT04M41.00S,2021-11-16T01:53:05.4Z,2,REGULAR,3pt,Jump Shot,[],1630581,32.933639947437584,42.15686274509804,1610612760,30,34,2021-11-16T01:53:10Z,2620000,39.0,257.0,1,left,MISS J. Giddey 26' 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,26.01,Missed,,,,,,,,,,,,,,,,,,,
265,PT04M38.00S,2021-11-16T01:53:08.4Z,2,REGULAR,rebound,defensive,[],1629644,,,1610612748,30,34,2021-11-16T01:53:10Z,2630000,,,0,,K. Okpala REBOUND (Off:0 Def:3),[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,264.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
266,PT04M34.00S,2021-11-16T01:53:13.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629130,92.72339027595268,49.26470588235294,1610612748,30,36,2021-11-16T01:53:20Z,2640000,-4.0,16.0,1,right,D. Robinson cutting Layup (5 PTS) (K. Lowry 4 AST),"[1629130, 200768]",1610612748.0,MIA,cutting,,,Robinson,D. Robinson,,,,,1.63,Made,,,,,5.0,K. Lowry,200768.0,4.0,,,,,,,,,,,
268,PT04M17.00S,2021-11-16T01:53:29.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,18.610381077529567,53.67647058823529,1610612760,30,36,2021-11-16T01:53:34Z,2660000,-18.0,122.0,1,left,MISS J. Giddey 12' turnaround Shot,[1630581],1610612760.0,OKC,turnaround,,,Giddey,J. Giddey,,,,,12.38,Missed,,,,,,,,,,,,,,,,,,,
269,PT04M15.00S,2021-11-16T01:53:31.6Z,2,REGULAR,rebound,defensive,[],1629130,,,1610612748,30,36,2021-11-16T01:53:34Z,2670000,,,0,,D. Robinson REBOUND (Off:0 Def:1),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,268.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
270,PT04M00.00S,2021-11-16T01:53:49.9Z,2,REGULAR,turnover,out-of-bounds,[],1629130,,,1610612748,30,36,2021-11-16T01:53:56Z,2680000,,,0,,D. Robinson lost ball out-of-bounds TURNOVER (1 TO),[1629130],1610612748.0,MIA,lost ball,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,1.0,,,1627526.0,,,,,
271,PT03M38.00S,2021-11-16T01:54:27.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630526,7.5722733245729295,4.6568627450980395,1610612760,33,36,2021-11-16T01:54:32Z,2690000,227.0,19.0,1,left,J. Robinson-Earl 3PT  (6 PTS) (J. Giddey 4 AST),"[1630526, 1630581]",1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,22.75,Made,,,,,6.0,J. Giddey,1630581.0,4.0,,,,,,,,,,,
273,PT03M29.00S,2021-11-16T01:54:36.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629644,91.14651773981603,49.50980392156863,1610612748,33,36,2021-11-16T01:54:40Z,2710000,-2.0,31.0,1,right,MISS K. Okpala driving Layup,[1629644],1610612748.0,MIA,driving,,,Okpala,K. Okpala,,,,,3.08,Missed,,,,,,,,,,,,,,,,,,,
274,PT03M28.00S,2021-11-16T01:54:37.5Z,2,REGULAR,rebound,offensive,[],1629644,,,1610612748,33,36,2021-11-16T01:54:37Z,2720000,,,0,,K. Okpala REBOUND (Off:1 Def:3),[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,273.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
275,PT03M26.00S,2021-11-16T01:54:39.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629644,92.46057818659659,48.28431372549019,1610612748,33,36,2021-11-16T01:54:44Z,2730000,-9.0,18.0,1,right,MISS K. Okpala putback Layup,[1629644],1610612748.0,MIA,putback,,,Okpala,K. Okpala,,,,,2.03,Missed,,,,,,,,,,,,,,,,,,,
276,PT03M26.00S,2021-11-16T01:54:39.1Z,2,REGULAR,rebound,defensive,[],1628983,,,1610612760,33,36,2021-11-16T01:54:44Z,2740000,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,275.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
277,PT03M13.00S,2021-11-16T01:54:54.3Z,2,REGULAR,foul,offensive,[],1628983,,,1610612760,33,36,2021-11-16T01:55:03Z,2750000,,,0,,S. Gilgeous-Alexander offensive FOUL (1 PF),"[1628983, 1629216]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,2004.0,1.0,0.0,Vincent,1629216.0,
279,PT03M13.00S,2021-11-16T01:54:54.3Z,2,REGULAR,turnover,offensive foul,[],1628983,,,1610612760,33,36,2021-11-16T01:54:54Z,2770000,,,0,,S. Gilgeous-Alexander offensive foul TURNOVER (2 TO),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,2.0,,,2004.0,,,,,
280,PT03M13.00S,2021-11-16T01:55:05.1Z,2,REGULAR,substitution,out,[],1629644,,,1610612748,33,36,2021-11-16T01:55:09Z,2780000,,,0,,SUB out: K. Okpala,[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M13.00S,2021-11-16T01:55:05.1Z,2,REGULAR,substitution,in,[],203473,,,1610612748,33,36,2021-11-16T01:55:09Z,2790000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT03M13.00S,2021-11-16T01:55:05.1Z,2,REGULAR,substitution,out,[],1629216,,,1610612748,33,36,2021-11-16T01:55:24Z,2800000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M13.00S,2021-11-16T01:55:05.1Z,2,REGULAR,substitution,in,[],1629639,,,1610612748,33,36,2021-11-16T01:55:24Z,2810000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT02M56.00S,2021-11-16T01:55:44.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203473,87.59855453350855,49.754901960784316,1610612748,33,36,2021-11-16T01:55:49Z,2820000,-1.0,64.0,1,right,MISS D. Dedmon 6' cutting Layup - blocked,"[203473, 1629647]",1610612748.0,MIA,cutting,,,Dedmon,D. Dedmon,,,,,6.41,Missed,,,,,,,,,Bazley,1629647.0,,,,,,,,,
285,PT02M56.00S,2021-11-16T01:55:44.8Z,2,REGULAR,block,,[],1629647,,,1610612748,33,36,2021-11-16T01:55:47Z,2830000,,,0,,D. Bazley BLOCK (2 BLK),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT02M53.00S,2021-11-16T01:55:47.8Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,33,36,2021-11-16T01:55:49Z,2840000,,,0,,J. Giddey REBOUND (Off:0 Def:7),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,284.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
287,PT02M48.00S,2021-11-16T01:55:52.7Z,2,REGULAR,3pt,Jump Shot,[],1628983,31.882391590013142,50.0,1610612760,36,36,2021-11-16T01:55:59Z,2850000,0.0,247.0,1,left,S. Gilgeous-Alexander 24' 3PT  (6 PTS) (J. Giddey 5 AST),"[1628983, 1630581]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,24.72,Made,,,,,6.0,J. Giddey,1630581.0,5.0,,,,,,,,,,,
289,PT02M25.00S,2021-11-16T01:56:16.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],200782,87.72996057818659,50.0,1610612748,36,36,2021-11-16T01:56:20Z,2870000,0.0,63.0,1,right,MISS P. Tucker 6' Layup - blocked,"[200782, 1630581]",1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,6.28,Missed,,,,,,,,,Giddey,1630581.0,,,,,,,,,
290,PT02M25.00S,2021-11-16T01:56:16.2Z,2,REGULAR,block,,[],1630581,,,1610612748,36,36,2021-11-16T01:56:19Z,2880000,,,0,,J. Giddey BLOCK (1 BLK),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT02M22.00S,2021-11-16T01:56:19.2Z,2,REGULAR,rebound,defensive,[],1629652,,,1610612760,36,36,2021-11-16T01:56:20Z,2890000,,,0,,L. Dort REBOUND (Off:1 Def:2),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,289.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
292,PT02M20.00S,2021-11-16T01:56:21.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630581,29.517082785808146,27.205882352941174,1610612760,36,36,2021-11-16T01:56:27Z,2900000,114.0,225.0,1,left,MISS J. Giddey 25' 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,25.22,Missed,,,,,,,,,,,,,,,,,,,
293,PT02M16.00S,2021-11-16T01:56:25.8Z,2,REGULAR,rebound,defensive,[],203473,,,1610612748,36,36,2021-11-16T01:56:27Z,2910000,,,0,,D. Dedmon REBOUND (Off:0 Def:5),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,292.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
294,PT02M03.00S,2021-11-16T01:56:38.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,93.64323258869908,36.27450980392157,1610612748,36,36,2021-11-16T01:56:43Z,2920000,-69.0,7.0,1,right,MISS T. Herro 6' pullup Shot - blocked,"[1629639, 1629647]",1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,6.9,Missed,,,,,,,,,Bazley,1629647.0,,,,,,,,,
295,PT02M03.00S,2021-11-16T01:56:38.5Z,2,REGULAR,block,,[],1629647,,,1610612748,36,36,2021-11-16T01:56:41Z,2930000,,,0,,D. Bazley BLOCK (3 BLK),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT01M59.00S,2021-11-16T01:56:42.5Z,2,REGULAR,rebound,defensive,[],1629647,,,1610612760,36,36,2021-11-16T01:56:43Z,2940000,,,0,,D. Bazley REBOUND (Off:1 Def:2),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,294.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
297,PT01M55.00S,2021-11-16T01:56:46.3Z,2,REGULAR,3pt,Jump Shot,[],1629652,24.52365308804205,15.931372549019606,1610612760,39,36,2021-11-16T01:56:53Z,2950000,170.0,178.0,1,left,L. Dort 24' 3PT  (13 PTS) (S. Gilgeous-Alexander 1 AST),"[1629652, 1628983]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,24.63,Made,,,,,13.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,,,,,
299,PT01M31.00S,2021-11-16T01:57:09.6Z,2,REGULAR,3pt,Jump Shot,[],1629639,82.9993429697766,95.34313725490196,1610612748,39,39,2021-11-16T01:57:14Z,2970000,227.0,107.0,1,right,T. Herro 25' 3PT  (12 PTS) (K. Lowry 5 AST),"[1629639, 200768]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,25.08,Made,,,,,12.0,K. Lowry,200768.0,5.0,,,,,,,,,,,
301,PT01M15.00S,2021-11-16T01:57:26.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630526,9.543363994743759,51.470588235294116,1610612760,41,39,2021-11-16T01:57:31Z,2990000,-7.0,37.0,1,left,J. Robinson-Earl cutting Layup (8 PTS) (S. Gilgeous-Alexander 2 AST),"[1630526, 1628983]",1610612760.0,OKC,cutting,,,Robinson-Earl,J. Robinson-Earl,,,,,3.79,Made,,,,,8.0,S. Gilgeous-Alexander,1628983.0,2.0,,,,,,,,,,,
303,PT01M15.00S,2021-11-16T01:57:31.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,41,39,2021-11-16T01:57:31Z,3010000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT01M07.00S,2021-11-16T02:00:30.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629652,,,1610612748,41,39,2021-11-16T02:00:45Z,3020000,,,0,,L. Dort personal FOUL (1 PF) (Lowry 2 FT),"[1629652, 200768]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,2004.0,1.0,0.0,Lowry,200768.0,
306,PT01M07.00S,2021-11-16T02:00:54.4Z,2,REGULAR,freethrow,1 of 2,[],200768,,,1610612748,41,40,2021-11-16T02:00:54Z,3040000,,,0,,K. Lowry Free Throw 1 of 2 (6 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
307,PT01M07.00S,2021-11-16T02:01:10.7Z,2,REGULAR,freethrow,2 of 2,[],200768,,,1610612748,41,41,2021-11-16T02:01:10Z,3050000,,,0,,K. Lowry Free Throw 2 of 2 (7 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
308,PT00M58.10S,2021-11-16T02:01:23.8Z,2,REGULAR,2pt,Jump Shot,[],1630526,3.7614980289093296,67.8921568627451,1610612760,43,41,2021-11-16T02:01:30Z,3060000,-89.0,-17.0,1,left,J. Robinson-Earl 9' Jump Shot (10 PTS) (L. Dort 2 AST),"[1630526, 1629652]",1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,9.11,Made,,,,,10.0,L. Dort,1629652.0,2.0,,,,,,,,,,,
310,PT00M35.10S,2021-11-16T02:01:47.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200768,91.5407358738502,35.53921568627451,1610612748,43,41,2021-11-16T02:02:09Z,3080000,-72.0,27.0,1,right,MISS K. Lowry 7' floating Shot,[200768],1610612748.0,MIA,floating,,,Lowry,K. Lowry,,,,,7.72,Missed,,,,,,,,,,,,,,,,,,,
311,PT00M34.00S,2021-11-16T02:01:48.8Z,2,REGULAR,rebound,offensive,[],203473,,,1610612748,43,41,2021-11-16T02:01:57Z,3090000,,,0,,D. Dedmon REBOUND (Off:1 Def:5),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,310.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
312,PT00M34.00S,2021-11-16T02:01:57.9Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612748,43,41,2021-11-16T02:02:04Z,3100000,,,0,,MIA shot clock Team TURNOVER,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,2004.0,,,,,
313,PT00M26.50S,2021-11-16T02:02:29.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630526,22.815374507227332,87.00980392156863,1610612760,43,41,2021-11-16T02:02:34Z,3110000,-185.0,162.0,1,left,MISS J. Robinson-Earl 24' 3PT,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,24.59,Missed,,,,,,,,,,,,,,,,,,,
314,PT00M22.80S,2021-11-16T02:02:33.0Z,2,REGULAR,rebound,defensive,[],200768,,,1610612748,43,41,2021-11-16T02:02:34Z,3120000,,,0,,K. Lowry REBOUND (Off:0 Def:2),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,313.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
315,PT00M00.50S,2021-11-16T02:02:57.1Z,2,REGULAR,2pt,Jump Shot,[],200768,72.09264126149803,68.13725490196079,1610612748,43,43,2021-11-16T02:03:01Z,3130000,91.0,210.0,1,right,K. Lowry 22' Jump Shot (9 PTS) (T. Herro 1 AST),"[200768, 1629639]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,22.86,Made,,,,,9.0,T. Herro,1629639.0,1.0,,,,,,,,,,,
317,PT00M00.00S,2021-11-16T02:03:13.6Z,2,REGULAR,period,end,[],0,,,1610612760,43,43,2021-11-16T02:03:13Z,3150000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2021-11-16T02:18:21.1Z,3,REGULAR,period,start,[],0,,,1610612760,43,43,2021-11-16T02:18:21Z,3160000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT11M44.00S,2021-11-16T02:18:36.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,93.9060446780552,52.20588235294118,1610612760,45,43,2021-11-16T02:18:41Z,3170000,11.0,5.0,1,right,L. Dort cutting Layup (15 PTS) (D. Bazley 1 AST),"[1629652, 1629647]",1610612760.0,OKC,cutting,,,Dort,L. Dort,,,,,1.2,Made,,,,,15.0,D. Bazley,1629647.0,1.0,,,,,,,,,,,
321,PT11M19.00S,2021-11-16T02:19:00.2Z,3,REGULAR,3pt,Jump Shot,[],1629130,3.630091984231275,95.58823529411765,1610612748,45,46,2021-11-16T02:19:04Z,3190000,-228.0,-18.0,1,left,D. Robinson 3PT  (8 PTS) (T. Herro 2 AST),"[1629130, 1629639]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,22.86,Made,,,,,8.0,T. Herro,1629639.0,2.0,,,,,,,,,,,
323,PT11M10.00S,2021-11-16T02:19:11.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,90.88370565045992,50.0,1610612760,45,46,2021-11-16T02:19:15Z,3210000,0.0,33.0,1,right,MISS L. Dort driving Layup - blocked,"[1629652, 203473]",1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,3.32,Missed,,,,,,,,,Dedmon,203473.0,,,,,,,,,
324,PT11M10.00S,2021-11-16T02:19:11.0Z,3,REGULAR,block,,[],203473,,,1610612760,45,46,2021-11-16T02:19:13Z,3220000,,,0,,D. Dedmon BLOCK (3 BLK),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT11M06.00S,2021-11-16T02:19:15.0Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,45,46,2021-11-16T02:19:15Z,3230000,,,0,,T. Herro REBOUND (Off:0 Def:4),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,323.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
326,PT11M02.00S,2021-11-16T02:19:18.8Z,3,REGULAR,3pt,Jump Shot,[],1629639,20.45006570302234,8.088235294117647,1610612748,45,46,2021-11-16T02:19:26Z,3240000,210.0,140.0,1,left,MISS T. Herro 25' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,25.19,Missed,,,,,,,,,,,,,,,,,,,
327,PT10M58.00S,2021-11-16T02:19:22.8Z,3,REGULAR,rebound,defensive,[],1629647,,,1610612760,45,46,2021-11-16T02:19:26Z,3250000,,,0,,D. Bazley REBOUND (Off:1 Def:3),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,326.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
328,PT10M42.00S,2021-11-16T02:19:42.4Z,3,REGULAR,foul,offensive,[],1630581,,,1610612760,45,46,2021-11-16T02:19:49Z,3260000,,,0,,J. Giddey offensive FOUL (1 PF),"[1630581, 200768]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,1627526.0,1.0,0.0,Lowry,200768.0,
330,PT10M42.00S,2021-11-16T02:19:42.4Z,3,REGULAR,turnover,offensive foul,[],1630581,,,1610612760,45,46,2021-11-16T02:19:42Z,3280000,,,0,,J. Giddey offensive foul TURNOVER (2 TO),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,2.0,,,1627526.0,,,,,
331,PT10M27.00S,2021-11-16T02:20:15.0Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],200768,21.50131406044678,56.127450980392155,1610612748,45,48,2021-11-16T02:20:18Z,3290000,-31.0,150.0,1,left,K. Lowry 15' turnaround fadeaway Jump Shot (11 PTS),[200768],1610612748.0,MIA,turnaround fadeaway,,,Lowry,K. Lowry,,,,,15.27,Made,,,,,11.0,,,,,,,,,,,,,,
332,PT10M11.00S,2021-11-16T02:20:30.4Z,3,REGULAR,3pt,Jump Shot,[],1629647,78.79434954007884,91.91176470588235,1610612760,48,48,2021-11-16T02:20:36Z,3300000,210.0,147.0,1,right,D. Bazley 25' 3PT  (3 PTS) (J. Giddey 6 AST),"[1629647, 1630581]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,25.59,Made,,,,,3.0,J. Giddey,1630581.0,6.0,,,,,,,,,,,
334,PT09M58.00S,2021-11-16T02:20:43.7Z,3,REGULAR,foul,personal,['3freethrow'],1629647,,,1610612748,48,48,2021-11-16T02:20:53Z,3320000,,,0,,D. Bazley shooting personal FOUL (1 PF) (Herro 3 FT),"[1629647, 1629639]",1610612760.0,OKC,shooting,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,1627526.0,1.0,0.0,Herro,1629639.0,
336,PT09M58.00S,2021-11-16T02:21:30.3Z,3,REGULAR,freethrow,1 of 3,[],1629639,,,1610612748,48,49,2021-11-16T02:21:30Z,3340000,,,0,,T. Herro Free Throw 1 of 3 (13 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,Made,,,,,13.0,,,,,,,,,,,,,,
337,PT09M58.00S,2021-11-16T02:21:32.9Z,3,REGULAR,freethrow,2 of 3,[],1629639,,,1610612748,48,50,2021-11-16T02:21:32Z,3350000,,,0,,T. Herro Free Throw 2 of 3 (14 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,Made,,,,,14.0,,,,,,,,,,,,,,
338,PT09M58.00S,2021-11-16T02:21:47.8Z,3,REGULAR,freethrow,3 of 3,[],1629639,,,1610612748,48,51,2021-11-16T02:21:47Z,3360000,,,0,,T. Herro Free Throw 3 of 3 (15 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,Made,,,,,15.0,,,,,,,,,,,,,,
339,PT09M49.00S,2021-11-16T02:22:02.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,48,51,2021-11-16T02:22:02Z,3370000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT09M43.00S,2021-11-16T02:22:28.6Z,3,REGULAR,turnover,lost ball,[],1630526,,,1610612760,48,51,2021-11-16T02:22:33Z,3380000,,,0,,J. Robinson-Earl lost ball TURNOVER (2 TO),"[1630526, 1629639]",1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,2.0,Herro,1629639.0,,,,,,
341,PT09M43.00S,2021-11-16T02:22:28.6Z,3,REGULAR,steal,,[],1629639,,,1610612748,48,51,2021-11-16T02:23:39Z,3390000,,,0,,T. Herro STEAL (1 STL),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT09M40.00S,2021-11-16T02:22:39.0Z,3,REGULAR,foul,personal,[],1628983,,,1610612748,48,51,2021-11-16T02:31:29Z,3400000,,,0,,S. Gilgeous-Alexander take personal FOUL (2 PF),"[1628983, 200782]",1610612760.0,OKC,take,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,201638.0,2.0,0.0,Tucker,200782.0,
344,PT09M32.00S,2021-11-16T02:23:04.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629130,33.590670170827856,32.59803921568628,1610612748,48,54,2021-11-16T02:23:11Z,3420000,87.0,263.0,1,left,D. Robinson 27' 3PT  (11 PTS) (K. Lowry 6 AST),"[1629130, 200768]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,27.73,Made,,,,,11.0,K. Lowry,200768.0,6.0,,,,,,,,,,,
346,PT09M30.00S,2021-11-16T02:23:12.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,48,54,2021-11-16T02:23:12Z,3440000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT09M15.00S,2021-11-16T02:26:14.9Z,3,REGULAR,turnover,bad pass,[],1629652,,,1610612760,48,54,2021-11-16T02:26:18Z,3450000,,,0,,L. Dort bad pass TURNOVER (1 TO),"[1629652, 1629639]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,1.0,Herro,1629639.0,,,,,,
348,PT09M15.00S,2021-11-16T02:26:14.9Z,3,REGULAR,steal,,[],1629639,,,1610612748,48,54,2021-11-16T02:26:17Z,3460000,,,0,,T. Herro STEAL (2 STL),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT09M10.00S,2021-11-16T02:26:20.1Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629130,22.946780551905388,9.313725490196079,1610612748,48,57,2021-11-16T02:26:28Z,3470000,203.0,163.0,1,left,D. Robinson 26' 3PT  (14 PTS) (K. Lowry 7 AST),"[1629130, 200768]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,26.08,Made,,,,,14.0,K. Lowry,200768.0,7.0,,,,,,,,,,,
351,PT08M54.00S,2021-11-16T02:26:35.3Z,3,REGULAR,3pt,Jump Shot,[],1629647,71.82982917214193,79.90196078431373,1610612760,51,57,2021-11-16T02:26:39Z,3490000,150.0,212.0,1,right,D. Bazley 25' 3PT  (6 PTS) (L. Dort 3 AST),"[1629647, 1629652]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,25.97,Made,,,,,6.0,L. Dort,1629652.0,3.0,,,,,,,,,,,
