actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
268,PT06M30.00S,2022-02-17T01:50:41.7Z,2,REGULAR,2pt,Jump Shot,[],1627749,77.61169513797634,64.95098039215686,1610612759,47,52,2022-02-17T01:50:58Z,2610000,75.0,158.0,1,right,D. Murray 17' pullup Jump Shot (8 PTS),[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,,,17.48,Made,8.0,,,,,,,,,,,,,,,,
269,PT06M19.00S,2022-02-17T01:50:55.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202324,10.85742444152431,49.50980392156863,1610612760,49,52,2022-02-17T01:51:07Z,2620000,2.0,50.0,1,left,D. Favors Layup (2 PTS) (T. Mann 3 AST),"[202324, 1630544]",1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,4.97,Made,2.0,T. Mann,1630544.0,3.0,,,,,,,,,,,,,
271,PT06M19.00S,2022-02-17T01:50:57.1Z,2,REGULAR,foul,personal,['1freethrow'],1627749,,,1610612760,49,52,2022-02-17T01:51:07Z,2640000,,,0,,D. Murray shooting personal FOUL (1 PF) (Favors 1 FT),"[1627749, 202324]",1610612759.0,SAS,shooting,,,Murray,D. Murray,,,,,1628159.0,,,,,,,,,,,,,,1.0,0.0,Favors,202324.0,,,
273,PT06M19.00S,2022-02-17T01:51:08.7Z,2,REGULAR,substitution,out,[],1630249,,,1610612760,49,52,2022-02-17T01:51:11Z,2660000,,,0,,SUB out: V. Krejci,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT06M19.00S,2022-02-17T01:51:08.7Z,2,REGULAR,substitution,in,[],1630598,,,1610612760,49,52,2022-02-17T01:51:11Z,2670000,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT06M19.00S,2022-02-17T01:51:24.8Z,2,REGULAR,freethrow,1 of 1,[],202324,,,1610612760,49,52,2022-02-17T01:51:27Z,2680000,,,0,,MISS D. Favors Free Throw 1 of 1,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,Missed,,,,,,,,,,,,,,,,,
276,PT06M15.00S,2022-02-17T01:51:28.8Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612759,49,52,2022-02-17T01:51:27Z,2690000,,,0,,D. Murray REBOUND (Off:0 Def:3),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,275.0,3.0,3.0,0.0,,,,,,,,,
277,PT06M06.00S,2022-02-17T01:51:35.8Z,2,REGULAR,3pt,Jump Shot,[],1629022,70.51576872536137,77.69607843137256,1610612759,49,52,2022-02-17T01:51:40Z,2700000,138.0,225.0,1,right,MISS L. Walker IV 26' 3PT,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,26.4,Missed,,,,,,,,,,,,,,,,,
278,PT06M04.00S,2022-02-17T01:51:37.8Z,2,REGULAR,rebound,defensive,[],1630177,,,1610612760,49,52,2022-02-17T01:51:40Z,2710000,,,0,,T. Maledon REBOUND (Off:0 Def:2),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,277.0,2.0,2.0,0.0,,,,,,,,,
279,PT06M00.00S,2022-02-17T01:51:44.9Z,2,REGULAR,turnover,traveling,[],1630177,,,1610612760,49,52,2022-02-17T01:51:50Z,2720000,,,0,,T. Maledon traveling TURNOVER (1 TO),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,2715.0,1.0,,,,,,,,,,,,,,,,,,,
280,PT06M00.00S,2022-02-17T01:51:48.4Z,2,REGULAR,substitution,out,[],1630563,,,1610612759,49,52,2022-02-17T01:51:56Z,2730000,,,0,,SUB out: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT06M00.00S,2022-02-17T01:51:48.4Z,2,REGULAR,substitution,in,[],1626196,,,1610612759,49,52,2022-02-17T01:51:56Z,2740000,,,0,,SUB in: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT05M49.00S,2022-02-17T01:52:15.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627749,91.27792378449409,43.13725490196079,1610612759,49,54,2022-02-17T01:52:27Z,2750000,-34.0,29.0,1,right,D. Murray Layup (10 PTS),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,4.52,Made,10.0,,,,,,,,,,,,,,,,
283,PT05M49.00S,2022-02-17T01:52:18.3Z,2,REGULAR,foul,personal,['1freethrow'],1630598,,,1610612759,49,54,2022-02-17T01:52:32Z,2760000,,,0,,A. Wiggins shooting personal FOUL (2 PF) (Murray 1 FT),"[1630598, 1627749]",1610612760.0,OKC,shooting,,,Wiggins,A. Wiggins,,,,,1628159.0,,,,,,,,,,,,,,2.0,0.0,Murray,1627749.0,,,
285,PT05M49.00S,2022-02-17T01:52:25.0Z,2,REGULAR,substitution,out,[],1630197,,,1610612759,49,54,2022-02-17T01:52:58Z,2780000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT05M49.00S,2022-02-17T01:52:25.0Z,2,REGULAR,substitution,in,[],1629647,,,1610612759,49,54,2022-02-17T01:52:58Z,2790000,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT05M49.00S,2022-02-17T01:52:40.7Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1627749,,,1610612759,49,55,2022-02-17T01:52:40Z,2800000,,,0,,D. Murray Free Throw 1 of 1 (11 PTS),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,
288,PT05M35.00S,2022-02-17T01:52:56.6Z,2,REGULAR,turnover,lost ball,[],1629647,,,1610612760,49,55,2022-02-17T01:53:00Z,2810000,,,0,,D. Bazley lost ball TURNOVER (1 TO),"[1629647, 1627749]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,1.0,,,,,,,,,,,,,,,,,Murray,1627749.0,
289,PT05M35.00S,2022-02-17T01:52:56.6Z,2,REGULAR,steal,,[],1627749,,,1610612759,49,55,2022-02-17T01:52:58Z,2820000,,,0,,D. Murray STEAL (1 STL),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT05M31.00S,2022-02-17T01:53:00.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627749,90.62089356110381,54.166666666666664,1610612759,49,55,2022-02-17T01:53:07Z,2830000,21.0,36.0,1,right,MISS D. Murray running DUNK - blocked,"[1627749, 1630177]",1610612759.0,SAS,running,,,Murray,D. Murray,,,,,,,4.13,Missed,,,,,,,,,Maledon,1630177.0,,,,,,,
291,PT05M31.00S,2022-02-17T01:53:00.5Z,2,REGULAR,block,,[],1630177,,,1610612759,49,55,2022-02-17T01:53:02Z,2840000,,,0,,T. Maledon BLOCK (1 BLK),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT05M28.00S,2022-02-17T01:53:03.5Z,2,REGULAR,rebound,defensive,[],202324,,,1610612760,49,55,2022-02-17T01:53:07Z,2850000,,,0,,D. Favors REBOUND (Off:0 Def:3),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,290.0,3.0,3.0,0.0,,,,,,,,,
293,PT05M21.00S,2022-02-17T01:53:10.9Z,2,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612760,49,55,2022-02-17T01:54:41Z,2860000,,,0,,J. Poeltl shooting personal FOUL (2 PF) (Maledon 2 FT),"[1627751, 1630177]",1610612759.0,SAS,shooting,,,Poeltl,J. Poeltl,,,,,1628159.0,,,,,,,,,,,,,,2.0,0.0,Maledon,1630177.0,,,
295,PT05M21.00S,2022-02-17T01:53:38.6Z,2,REGULAR,stoppage,blood rule,[],0,,,1610612760,49,55,2022-02-17T01:53:38Z,2880000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT05M21.00S,2022-02-17T01:54:42.1Z,2,REGULAR,freethrow,1 of 2,[],1630177,,,1610612760,49,55,2022-02-17T01:54:42Z,2890000,,,0,,MISS T. Maledon Free Throw 1 of 2,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,Missed,,,,,,,,,,,,,,,,,
297,PT05M21.00S,2022-02-17T01:54:42.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,49,55,2022-02-17T01:54:42Z,2900000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,296.0,,,,,,,,,,,,
298,PT05M21.00S,2022-02-17T01:54:43.3Z,2,REGULAR,substitution,out,[],202324,,,1610612760,49,55,2022-02-17T01:54:54Z,2910000,,,0,,SUB out: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT05M21.00S,2022-02-17T01:54:43.3Z,2,REGULAR,substitution,out,[],1627749,,,1610612760,49,55,2022-02-17T01:54:54Z,2920000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT05M21.00S,2022-02-17T01:54:43.3Z,2,REGULAR,substitution,out,[],1628966,,,1610612760,49,55,2022-02-17T01:54:54Z,2930000,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT05M21.00S,2022-02-17T01:54:43.3Z,2,REGULAR,substitution,in,[],1629676,,,1610612760,49,55,2022-02-17T01:54:54Z,2940000,,,0,,SUB in: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT05M21.00S,2022-02-17T01:54:43.3Z,2,REGULAR,substitution,in,[],1629640,,,1610612760,49,55,2022-02-17T01:54:54Z,2950000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT05M21.00S,2022-02-17T01:54:43.3Z,2,REGULAR,substitution,in,[],1630170,,,1610612760,49,55,2022-02-17T01:54:54Z,2960000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT05M21.00S,2022-02-17T01:55:00.6Z,2,REGULAR,freethrow,2 of 2,[],1630177,,,1610612760,50,55,2022-02-17T01:55:00Z,2970000,,,0,,T. Maledon Free Throw 2 of 2 (14 PTS),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,
305,PT05M07.00S,2022-02-17T01:55:16.3Z,2,REGULAR,turnover,lost ball,[],1627751,,,1610612759,50,55,2022-02-17T01:55:19Z,2980000,,,0,,J. Poeltl lost ball TURNOVER (1 TO),"[1627751, 1629676]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,1.0,,,,,,,,,,,,,,,,,Roby,1629676.0,
306,PT05M07.00S,2022-02-17T01:55:16.3Z,2,REGULAR,steal,,[],1629676,,,1610612760,50,55,2022-02-17T01:55:18Z,2990000,,,0,,I. Roby STEAL (1 STL),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT05M00.00S,2022-02-17T01:55:22.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630598,9.937582128777924,41.66666666666667,1610612760,52,55,2022-02-17T01:55:27Z,3000000,42.0,41.0,1,left,A. Wiggins driving Layup (2 PTS) (D. Bazley 2 AST),"[1630598, 1629647]",1610612760.0,OKC,driving,,,Wiggins,A. Wiggins,,,,,,,5.84,Made,2.0,D. Bazley,1629647.0,2.0,,,,,,,,,,,,,
309,PT04M42.00S,2022-02-17T01:55:42.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,89.83245729303549,53.92156862745098,1610612759,52,57,2022-02-17T01:55:47Z,3020000,20.0,43.0,1,right,K. Johnson driving Layup (11 PTS) (J. Richardson 1 AST),"[1629640, 1626196]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,,,4.73,Made,11.0,J. Richardson,1626196.0,1.0,,,,,,,,,,,,,
311,PT04M42.00S,2022-02-17T01:55:44.7Z,2,REGULAR,foul,personal,['1freethrow'],1629676,,,1610612759,52,57,2022-02-17T01:55:58Z,3040000,,,0,,I. Roby shooting personal FOUL (2 PF) (Johnson 1 FT),"[1629676, 1629640]",1610612760.0,OKC,shooting,,,Roby,I. Roby,,,,,1628159.0,,,,,,,,,,,,,,2.0,0.0,Johnson,1629640.0,,,
313,PT04M42.00S,2022-02-17T01:55:53.0Z,2,REGULAR,substitution,out,[],1629676,,,1610612759,52,57,2022-02-17T01:55:57Z,3060000,,,0,,SUB out: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT04M42.00S,2022-02-17T01:55:53.0Z,2,REGULAR,substitution,out,[],1627751,,,1610612759,52,57,2022-02-17T01:55:57Z,3070000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT04M42.00S,2022-02-17T01:55:53.0Z,2,REGULAR,substitution,in,[],1630322,,,1610612759,52,57,2022-02-17T01:55:57Z,3080000,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT04M42.00S,2022-02-17T01:55:53.0Z,2,REGULAR,substitution,in,[],1628380,,,1610612759,52,57,2022-02-17T01:55:57Z,3090000,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT04M42.00S,2022-02-17T01:56:10.6Z,2,REGULAR,freethrow,1 of 1,[],1629640,,,1610612759,52,58,2022-02-17T01:56:10Z,3100000,,,0,,K. Johnson Free Throw 1 of 1 (12 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,
318,PT04M31.00S,2022-02-17T01:56:23.6Z,2,REGULAR,3pt,Jump Shot,[],1630598,18.347568988173457,95.09803921568627,1610612760,52,58,2022-02-17T01:56:30Z,3110000,-225.0,120.0,1,left,MISS A. Wiggins 25' 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,25.54,Missed,,,,,,,,,,,,,,,,,
319,PT04M27.00S,2022-02-17T01:56:27.6Z,2,REGULAR,rebound,offensive,[],1630544,,,1610612760,52,58,2022-02-17T01:59:47Z,3120000,,,0,,T. Mann REBOUND (Off:1 Def:2),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,318.0,3.0,2.0,1.0,,,,,,,,,
320,PT04M26.00S,2022-02-17T01:56:28.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630544,12.565703022339028,44.85294117647059,1610612760,54,58,2022-02-17T01:56:33Z,3130000,26.0,66.0,1,left,T. Mann 7' driving DUNK (11 PTS),[1630544],1610612760.0,OKC,driving,,,Mann,T. Mann,,,,,,,7.05,Made,11.0,,,,,,,,,,,,,,,,
322,PT04M13.00S,2022-02-17T01:56:40.5Z,2,REGULAR,3pt,Jump Shot,[],1629640,73.14388961892247,12.009803921568627,1610612759,54,61,2022-02-17T01:56:44Z,3150000,-190.0,200.0,1,right,K. Johnson 27' 3PT  (15 PTS) (D. Vassell 4 AST),"[1629640, 1630170]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,27.58,Made,15.0,D. Vassell,1630170.0,4.0,,,,,,,,,,,,,
324,PT03M59.00S,2022-02-17T01:56:54.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,9.543363994743759,39.21568627450981,1610612760,54,61,2022-02-17T01:56:59Z,3170000,54.0,37.0,1,left,MISS A. Wiggins 6' driving Layup - blocked,"[1630598, 1629022]",1610612760.0,OKC,driving,,,Wiggins,A. Wiggins,,,,,,,6.55,Missed,,,,,,,,,Walker IV,1629022.0,,,,,,,
325,PT03M59.00S,2022-02-17T01:56:54.8Z,2,REGULAR,block,,[],1629022,,,1610612760,54,61,2022-02-17T01:56:58Z,3180000,,,0,,L. Walker IV BLOCK (1 BLK),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT03M56.00S,2022-02-17T01:56:57.8Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,54,61,2022-02-17T01:56:59Z,3190000,,,0,,K. Johnson REBOUND (Off:3 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,324.0,4.0,1.0,3.0,,,,,,,,,
327,PT03M53.00S,2022-02-17T01:57:02.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629022,91.93495400788436,43.872549019607845,1610612759,54,63,2022-02-17T01:57:08Z,3200000,-31.0,23.0,1,right,L. Walker IV reverse Layup (12 PTS) (D. Vassell 5 AST),"[1629022, 1630170]",1610612759.0,SAS,reverse,,,Walker IV,L. Walker IV,,,,,,,3.85,Made,12.0,D. Vassell,1630170.0,5.0,,,,,,,,,,,,,
329,PT03M40.00S,2022-02-17T01:57:13.4Z,2,REGULAR,3pt,Jump Shot,[],1629647,30.436925098554536,73.0392156862745,1610612760,54,63,2022-02-17T01:57:18Z,3220000,-115.0,234.0,1,left,MISS D. Bazley 26' 3PT,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,26.05,Missed,,,,,,,,,,,,,,,,,
330,PT03M37.00S,2022-02-17T01:57:16.4Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,54,63,2022-02-17T01:57:18Z,3230000,,,0,,K. Johnson REBOUND (Off:3 Def:2),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,329.0,5.0,2.0,3.0,,,,,,,,,
331,PT03M27.00S,2022-02-17T01:57:27.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629022,90.3580814717477,56.127450980392155,1610612759,54,65,2022-02-17T01:57:31Z,3240000,31.0,38.0,1,right,L. Walker IV driving Layup (14 PTS) (J. Richardson 2 AST),"[1629022, 1626196]",1610612759.0,SAS,driving,,,Walker IV,L. Walker IV,,,,,,,4.89,Made,14.0,J. Richardson,1626196.0,2.0,,,,,,,,,,,,,
333,PT03M27.00S,2022-02-17T01:57:32.1Z,2,REGULAR,timeout,full,['team'],0,,,1610612760,54,65,2022-02-17T01:57:32Z,3260000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT03M27.00S,2022-02-17T01:59:46.3Z,2,REGULAR,substitution,out,[],1630177,,,1610612760,54,65,2022-02-17T02:00:14Z,3270000,,,0,,SUB out: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT03M27.00S,2022-02-17T01:59:46.3Z,2,REGULAR,substitution,out,[],1630322,,,1610612760,54,65,2022-02-17T02:00:14Z,3280000,,,0,,SUB out: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT03M27.00S,2022-02-17T01:59:46.3Z,2,REGULAR,substitution,in,[],1630197,,,1610612760,54,65,2022-02-17T02:00:14Z,3290000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT03M27.00S,2022-02-17T01:59:46.3Z,2,REGULAR,substitution,in,[],1630581,,,1610612760,54,65,2022-02-17T02:00:14Z,3300000,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT03M07.00S,2022-02-17T02:01:00.0Z,2,REGULAR,3pt,Jump Shot,[],1630581,33.85348226018397,42.15686274509804,1610612760,54,65,2022-02-17T02:01:06Z,3310000,39.0,266.0,1,left,MISS J. Giddey 26' pullup 3PT,[1630581],1610612760.0,OKC,pullup,,,Giddey,J. Giddey,,,,,,,26.86,Missed,,,,,,,,,,,,,,,,,
339,PT03M04.00S,2022-02-17T02:01:02.5Z,2,REGULAR,rebound,defensive,[],1629022,,,1610612759,54,65,2022-02-17T02:01:02Z,3320000,,,0,,L. Walker IV REBOUND (Off:0 Def:3),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,338.0,3.0,3.0,0.0,,,,,,,,,
340,PT02M54.00S,2022-02-17T02:01:12.0Z,2,REGULAR,3pt,Jump Shot,[],1630170,88.91261498028909,3.1862745098039214,1610612759,54,65,2022-02-17T02:01:16Z,3330000,-234.0,52.0,1,right,MISS D. Vassell 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,23.97,Missed,,,,,,,,,,,,,,,,,
341,PT02M51.00S,2022-02-17T02:01:15.0Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,54,65,2022-02-17T02:01:16Z,3340000,,,0,,J. Giddey REBOUND (Off:3 Def:2),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,340.0,5.0,2.0,3.0,,,,,,,,,
342,PT02M42.00S,2022-02-17T02:01:24.3Z,2,REGULAR,3pt,Jump Shot,[],1630544,32.933639947437584,41.42156862745098,1610612760,54,65,2022-02-17T02:01:29Z,3350000,43.0,257.0,1,left,MISS T. Mann 26' step back 3PT,[1630544],1610612760.0,OKC,step back,,,Mann,T. Mann,,,,,,,26.07,Missed,,,,,,,,,,,,,,,,,
343,PT02M38.00S,2022-02-17T02:01:28.3Z,2,REGULAR,rebound,defensive,[],1629022,,,1610612759,54,65,2022-02-17T02:01:29Z,3360000,,,0,,L. Walker IV REBOUND (Off:0 Def:4),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,342.0,4.0,4.0,0.0,,,,,,,,,
344,PT02M32.00S,2022-02-17T02:01:34.1Z,2,REGULAR,3pt,Jump Shot,[],1626196,69.33311432325887,79.65686274509804,1610612759,54,68,2022-02-17T02:01:38Z,3370000,148.0,236.0,1,right,J. Richardson 27' 3PT  (3 PTS) (L. Walker IV 1 AST),"[1626196, 1629022]",1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,27.86,Made,3.0,L. Walker IV,1629022.0,1.0,,,,,,,,,,,,,
346,PT02M08.00S,2022-02-17T02:01:58.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630197,12.565703022339028,64.70588235294117,1610612760,54,68,2022-02-17T02:02:02Z,3390000,-74.0,66.0,1,left,MISS A. Pokusevski 9' turnaround Shot,[1630197],1610612760.0,OKC,turnaround,,,Pokusevski,A. Pokusevski,,,,,,,9.85,Missed,,,,,,,,,,,,,,,,,
347,PT02M07.00S,2022-02-17T02:01:59.3Z,2,REGULAR,rebound,defensive,[],1629022,,,1610612759,54,68,2022-02-17T02:02:02Z,3400000,,,0,,L. Walker IV REBOUND (Off:0 Def:5),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,346.0,5.0,5.0,0.0,,,,,,,,,
348,PT02M00.00S,2022-02-17T02:02:06.6Z,2,REGULAR,2pt,Jump Shot,[],1629022,75.77201051248358,32.59803921568628,1610612759,54,68,2022-02-17T02:02:12Z,3410000,-87.0,175.0,1,right,MISS L. Walker IV 19' pullup Shot,[1629022],1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,,,19.56,Missed,,,,,,,,,,,,,,,,,
349,PT01M58.00S,2022-02-17T02:02:08.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612760,54,68,2022-02-17T02:02:12Z,3420000,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,348.0,,,,,,,,,,,,
350,PT01M58.00S,2022-02-17T02:02:10.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,54,68,2022-02-17T02:02:10Z,3430000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT01M58.00S,2022-02-17T02:02:13.2Z,2,REGULAR,substitution,out,[],1629022,,,1610612760,54,68,2022-02-17T02:02:15Z,3440000,,,0,,SUB out: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT01M58.00S,2022-02-17T02:02:13.2Z,2,REGULAR,substitution,in,[],1627749,,,1610612760,54,68,2022-02-17T02:02:15Z,3450000,,,0,,SUB in: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT01M33.00S,2022-02-17T02:03:09.5Z,2,REGULAR,jumpball,recovered,[],1628380,,,1610612760,54,68,2022-02-17T02:03:09Z,3460000,,,0,,Jump Ball K. Johnson vs. J. Giddey: Tip to Z. Collins,"[1628380, 1629640, 1630581]",1610612759.0,SAS,heldball,Z. Collins,1628380.0,Collins,Z. Collins,Johnson,1629640.0,Giddey,1630581.0,,,,,,,,,,,,,,,,,,,,,
356,PT01M33.00S,2022-02-17T02:03:09.5Z,2,REGULAR,turnover,lost ball,[],1630581,,,1610612760,54,68,2022-02-17T02:03:09Z,3490000,,,0,,J. Giddey lost ball TURNOVER (1 TO),"[1630581, 1629640]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,1.0,,,,,,,,,,,,,,,,,Johnson,1629640.0,
357,PT01M33.00S,2022-02-17T02:03:09.5Z,2,REGULAR,steal,,[],1629640,,,1610612759,54,68,2022-02-17T02:03:09Z,3500000,,,0,,K. Johnson STEAL (1 STL),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT01M19.00S,2022-02-17T02:03:24.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630170,87.99277266754271,47.05882352941176,1610612759,54,70,2022-02-17T02:04:02Z,3510000,-15.0,60.0,1,right,D. Vassell 6' driving Layup (11 PTS) (D. Murray 4 AST),"[1630170, 1627749]",1610612759.0,SAS,driving,,,Vassell,D. Vassell,,,,,,,6.22,Made,11.0,D. Murray,1627749.0,4.0,,,,,,,,,,,,,
