actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
362,PT06M16.00S,2022-01-10T01:28:37.6Z,3,REGULAR,2pt,Jump Shot,[],1629652,77.87450722733246,36.27450980392157,1610612760,62,65,2022-01-10T01:28:41Z,3610000,-69.0,155.0,1,right,L. Dort 17' pullup Jump Shot (11 PTS),[1629652],1610612760.0,OKC,pullup,,,Dort,L. Dort,,,,,,,,,,,17.0,Made,,,,,11.0,,,,,,,
363,PT06M03.00S,2022-01-10T01:28:51.3Z,3,REGULAR,3pt,Jump Shot,[],203999,34.773324572930356,47.05882352941176,1610612743,62,65,2022-01-10T01:29:01Z,3620000,15.0,274.0,1,left,MISS N. Jokic 27' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,27.48,Missed,,,,,,,,,,,,
364,PT06M02.00S,2022-01-10T01:28:58.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,62,65,2022-01-10T01:28:58Z,3630000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,363.0,,,,,,,,,,,
365,PT06M02.00S,2022-01-10T01:29:02.3Z,3,REGULAR,substitution,out,[],203932,,,1610612743,62,65,2022-01-10T01:29:05Z,3640000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
366,PT06M02.00S,2022-01-10T01:29:02.3Z,3,REGULAR,substitution,in,[],203085,,,1610612743,62,65,2022-01-10T01:29:05Z,3650000,,,0,,SUB in: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,
367,PT05M49.00S,2022-01-10T01:29:24.1Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],203115,15.850854139290407,16.176470588235293,1610612743,62,67,2022-01-10T01:29:30Z,3660000,169.0,96.0,1,left,W. Barton 19' step back Jump Shot (12 PTS),[203115],1610612743.0,DEN,step back,,,Barton,W. Barton,,,,,,,,,,,19.47,Made,,,,,12.0,,,,,,,
369,PT05M28.00S,2022-01-10T01:29:43.7Z,3,REGULAR,3pt,Jump Shot,[],1630526,78.53153745072274,89.4607843137255,1610612760,65,67,2022-01-10T01:29:48Z,3680000,197.0,149.0,1,right,J. Robinson-Earl 24' 3PT  (12 PTS) (L. Dort 1 AST),"[1630526, 1629652]",1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,24.74,Made,,,,,12.0,L. Dort,1629652.0,1.0,,,,
371,PT05M07.00S,2022-01-10T01:30:05.7Z,3,REGULAR,turnover,bad pass,[],203999,,,1610612743,65,67,2022-01-10T01:30:09Z,3700000,,,0,,N. Jokic bad pass TURNOVER (2 TO),"[203999, 1630526]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,2.0,,,,,,,,,,,Robinson-Earl,1630526.0,,
372,PT05M07.00S,2022-01-10T01:30:05.7Z,3,REGULAR,steal,,[],1630526,,,1610612760,65,67,2022-01-10T01:30:07Z,3710000,,,0,,J. Robinson-Earl STEAL (3 STL),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,
373,PT04M58.00S,2022-01-10T01:30:14.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629652,66.44218134034165,18.872549019607842,1610612760,65,67,2022-01-10T01:30:20Z,3720000,-156.0,263.0,1,right,MISS L. Dort 30' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,30.55,Missed,,,,,,,,,,,,
374,PT04M53.00S,2022-01-10T01:30:19.8Z,3,REGULAR,rebound,defensive,[],203085,,,1610612743,65,67,2022-01-10T01:30:20Z,3730000,,,0,,A. Rivers REBOUND (Off:1 Def:3),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,373.0,4.0,3.0,1.0,,,,,,,,
375,PT04M49.00S,2022-01-10T01:30:25.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203999,11.251642575558476,48.77450980392157,1610612743,65,69,2022-01-10T01:30:31Z,3740000,6.0,53.0,1,left,N. Jokic running Layup (13 PTS) (W. Barton 4 AST),"[203999, 203115]",1610612743.0,DEN,running,,,Jokic,N. Jokic,,,,,,,,,,,5.36,Made,,,,,13.0,W. Barton,203115.0,4.0,,,,
377,PT04M49.00S,2022-01-10T01:30:28.8Z,3,REGULAR,foul,personal,['1freethrow'],1629652,,,1610612743,65,69,2022-01-10T01:31:01Z,3760000,,,0,,L. Dort shooting personal FOUL (2 PF) (Jokic 1 FT),"[1629652, 203999]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,1628954.0,2.0,0.0,Jokic,203999.0,,,,,,,,,,,,,,,
379,PT04M49.00S,2022-01-10T01:30:38.7Z,3,REGULAR,substitution,out,[],202324,,,1610612743,65,69,2022-01-10T01:30:52Z,3780000,,,0,,SUB out: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,
380,PT04M49.00S,2022-01-10T01:30:38.7Z,3,REGULAR,substitution,out,[],203210,,,1610612743,65,69,2022-01-10T01:30:52Z,3790000,,,0,,SUB out: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
381,PT04M49.00S,2022-01-10T01:30:38.7Z,3,REGULAR,substitution,out,[],1628420,,,1610612743,65,69,2022-01-10T01:30:52Z,3800000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,
382,PT04M49.00S,2022-01-10T01:30:38.7Z,3,REGULAR,substitution,in,[],203488,,,1610612743,65,69,2022-01-10T01:30:52Z,3810000,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,
383,PT04M49.00S,2022-01-10T01:30:38.7Z,3,REGULAR,substitution,in,[],1630267,,,1610612743,65,69,2022-01-10T01:30:52Z,3820000,,,0,,SUB in: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,
384,PT04M49.00S,2022-01-10T01:30:38.7Z,3,REGULAR,substitution,in,[],201145,,,1610612743,65,69,2022-01-10T01:30:52Z,3830000,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
385,PT04M49.00S,2022-01-10T01:31:05.2Z,3,REGULAR,freethrow,1 of 1,[],203999,,,1610612743,65,70,2022-01-10T01:31:05Z,3840000,,,0,,N. Jokic Free Throw 1 of 1 (14 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,Made,,,,,14.0,,,,,,,
386,PT04M41.00S,2022-01-10T01:31:14.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,90.75229960578186,56.127450980392155,1610612760,65,70,2022-01-10T01:35:41Z,3850000,31.0,34.0,1,right,MISS S. Gilgeous-Alexander fadeaway Shot,[1628983],1610612760.0,OKC,fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,4.6,Missed,,,,,,,,,,,,
387,PT04M39.00S,2022-01-10T01:31:16.6Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,65,70,2022-01-10T01:31:19Z,3860000,,,0,,N. Jokic REBOUND (Off:2 Def:7),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,386.0,9.0,7.0,2.0,,,,,,,,
388,PT04M33.00S,2022-01-10T01:31:22.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203115,9.674770039421814,58.08823529411765,1610612743,65,70,2022-01-10T01:31:27Z,3870000,-40.0,38.0,1,left,MISS W. Barton driving Layup - blocked,"[203115, 1629652]",1610612743.0,DEN,driving,,,Barton,W. Barton,,,,,,,,,,,5.57,Missed,,,,,,,,,,,Dort,1629652.0
389,PT04M33.00S,2022-01-10T01:31:22.5Z,3,REGULAR,block,,[],1629652,,,1610612743,65,70,2022-01-10T01:31:25Z,3880000,,,0,,L. Dort BLOCK (1 BLK),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,
390,PT04M29.00S,2022-01-10T01:31:26.5Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,65,70,2022-01-10T01:31:27Z,3890000,,,0,,J. Giddey REBOUND (Off:1 Def:3),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,388.0,4.0,3.0,1.0,,,,,,,,
391,PT04M27.00S,2022-01-10T01:31:28.8Z,3,REGULAR,turnover,bad pass,[],1630581,,,1610612760,65,70,2022-01-10T01:31:32Z,3900000,,,0,,J. Giddey bad pass TURNOVER (2 TO),"[1630581, 201145]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,2.0,,,,,,,,,,,Green,201145.0,,
392,PT04M27.00S,2022-01-10T01:31:28.8Z,3,REGULAR,steal,,[],201145,,,1610612743,65,70,2022-01-10T01:31:30Z,3910000,,,0,,J. Green STEAL (1 STL),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
393,PT04M24.00S,2022-01-10T01:31:33.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201145,10.200394218134035,40.68627450980392,1610612743,65,72,2022-01-10T01:31:40Z,3920000,47.0,43.0,1,left,J. Green 6' running Layup (12 PTS),[201145],1610612743.0,DEN,running,,,Green,J. Green,,,,,,,,,,,6.37,Made,,,,,12.0,,,,,,,
394,PT04M24.00S,2022-01-10T01:31:38.9Z,3,REGULAR,foul,personal,['1freethrow'],1630581,,,1610612743,65,72,2022-01-10T01:31:59Z,3930000,,,0,,J. Giddey shooting personal FOUL (1 PF) (Green 1 FT),"[1630581, 201145]",1610612760.0,OKC,shooting,,,Giddey,J. Giddey,,,,,101283.0,1.0,0.0,Green,201145.0,,,,,,,,,,,,,,,
396,PT04M24.00S,2022-01-10T01:32:09.9Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],201145,,,1610612743,65,72,2022-01-10T01:32:11Z,3950000,,,0,,MISS J. Green Free Throw 1 of 1,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,Missed,,,,,,,,,,,,
397,PT04M22.00S,2022-01-10T01:32:11.9Z,3,REGULAR,rebound,defensive,[],203488,,,1610612760,65,72,2022-01-10T01:32:11Z,3960000,,,0,,M. Muscala REBOUND (Off:1 Def:1),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,396.0,2.0,1.0,1.0,,,,,,,,
398,PT04M15.00S,2022-01-10T01:32:18.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,90.22667542706965,40.931372549019606,1610612760,67,72,2022-01-10T01:32:21Z,3970000,-45.0,39.0,1,right,S. Gilgeous-Alexander 6' driving Layup (8 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,6.0,Made,,,,,8.0,,,,,,,
399,PT03M51.00S,2022-01-10T01:32:46.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203999,11.383048620236531,53.431372549019606,1610612743,67,72,2022-01-10T01:33:08Z,3980000,-17.0,55.0,1,left,MISS N. Jokic Layup - blocked,"[203999, 1628983]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,5.71,Missed,,,,,,,,,,,Gilgeous-Alexander,1628983.0
400,PT03M51.00S,2022-01-10T01:32:46.2Z,3,REGULAR,block,,[],1628983,,,1610612743,67,72,2022-01-10T01:32:50Z,3990000,,,0,,S. Gilgeous-Alexander BLOCK (2 BLK),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,
401,PT03M51.00S,2022-01-10T01:32:46.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,67,72,2022-01-10T01:33:08Z,4000000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,399.0,,,,,,,,,,,
402,PT03M51.00S,2022-01-10T01:32:54.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,67,72,2022-01-10T01:32:54Z,4010000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT03M49.00S,2022-01-10T01:33:03.0Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],203115,9.411957950065702,19.607843137254903,1610612743,67,72,2022-01-10T01:33:10Z,4020000,152.0,36.0,1,left,MISS W. Barton 15' Jump Shot,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,15.62,Missed,,,,,,,,,,,,
404,PT03M45.00S,2022-01-10T01:33:07.0Z,3,REGULAR,rebound,defensive,[],203488,,,1610612760,67,72,2022-01-10T01:33:10Z,4030000,,,0,,M. Muscala REBOUND (Off:1 Def:2),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,403.0,3.0,2.0,1.0,,,,,,,,
405,PT03M29.00S,2022-01-10T01:33:22.4Z,3,REGULAR,3pt,Jump Shot,[],1630581,71.69842312746385,82.35294117647058,1610612760,70,72,2022-01-10T01:33:26Z,4040000,162.0,214.0,1,right,J. Giddey 26' 3PT  (8 PTS) (M. Muscala 1 AST),"[1630581, 203488]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,26.79,Made,,,,,8.0,M. Muscala,203488.0,1.0,,,,
407,PT03M02.00S,2022-01-10T01:33:49.9Z,3,REGULAR,3pt,Jump Shot,[],203115,7.095926412614981,95.8563112745098,1610612743,70,72,2022-01-10T01:34:48Z,4060000,-229.0,14.0,1,left,MISS W. Barton 3PT,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,22.97,Missed,,,,,,,,,,,,
408,PT03M00.00S,2022-01-10T01:33:51.9Z,3,REGULAR,rebound,defensive,[],1629652,,,1610612760,70,72,2022-01-10T01:34:48Z,4070000,,,0,,L. Dort REBOUND (Off:0 Def:4),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,407.0,4.0,4.0,0.0,,,,,,,,
409,PT02M56.00S,2022-01-10T01:33:57.7Z,3,REGULAR,foul,personal,['2freethrow'],201145,,,1610612760,70,72,2022-01-10T01:36:50Z,4080000,,,0,,J. Green shooting personal FOUL (3 PF) (Dort 2 FT),"[201145, 1629652]",1610612743.0,DEN,shooting,,,Green,J. Green,,,,,1628954.0,3.0,0.0,Dort,1629652.0,,,,,,,,,,,,,,,
411,PT02M56.00S,2022-01-10T01:34:13.7Z,3,REGULAR,timeout,full,['team'],0,,,1610612760,70,72,2022-01-10T01:34:13Z,4100000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT02M56.00S,2022-01-10T01:36:14.5Z,3,REGULAR,substitution,out,[],203115,,,1610612760,70,72,2022-01-10T01:36:43Z,4110000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,
413,PT02M56.00S,2022-01-10T01:36:14.5Z,3,REGULAR,substitution,in,[],1628432,,,1610612760,70,72,2022-01-10T01:36:43Z,4120000,,,0,,SUB in: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,
414,PT02M56.00S,2022-01-10T01:37:08.0Z,3,REGULAR,freethrow,1 of 2,[],1629652,,,1610612760,71,72,2022-01-10T01:37:08Z,4130000,,,0,,L. Dort Free Throw 1 of 2 (12 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,Made,,,,,12.0,,,,,,,
415,PT02M56.00S,2022-01-10T01:37:26.9Z,3,REGULAR,freethrow,2 of 2,[],1629652,,,1610612760,72,72,2022-01-10T01:37:26Z,4140000,,,0,,L. Dort Free Throw 2 of 2 (13 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,Made,,,,,13.0,,,,,,,
416,PT02M42.00S,2022-01-10T01:37:43.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,14.668199737187912,49.01960784313725,1610612743,72,74,2022-01-10T01:37:48Z,4150000,5.0,85.0,1,left,N. Jokic 8' driving floating Jump Shot (16 PTS) (J. Green 1 AST),"[203999, 201145]",1610612743.0,DEN,driving floating,,,Jokic,N. Jokic,,,,,,,,,,,8.55,Made,,,,,16.0,J. Green,201145.0,1.0,,,,
418,PT02M18.00S,2022-01-10T01:38:06.8Z,3,REGULAR,3pt,Jump Shot,[],1629652,64.73390275952694,66.91176470588235,1610612760,72,74,2022-01-10T01:38:11Z,4170000,85.0,279.0,1,right,MISS L. Dort 29' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,29.15,Missed,,,,,,,,,,,,
419,PT02M16.00S,2022-01-10T01:38:08.8Z,3,REGULAR,rebound,offensive,[],1630526,,,1610612760,72,74,2022-01-10T01:38:11Z,4180000,,,0,,J. Robinson-Earl REBOUND (Off:2 Def:2),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,418.0,4.0,2.0,2.0,,,,,,,,
420,PT02M13.00S,2022-01-10T01:38:11.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630581,69.07030223390277,81.12745098039215,1610612760,75,74,2022-01-10T01:38:36Z,4190000,156.0,238.0,1,right,J. Giddey 28' 3PT  (11 PTS) (J. Robinson-Earl 2 AST),"[1630581, 1630526]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,28.45,Made,,,,,11.0,J. Robinson-Earl,1630526.0,2.0,,,,
422,PT01M55.00S,2022-01-10T01:38:30.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203999,13.091327201051248,41.42156862745098,1610612743,75,76,2022-01-10T01:38:41Z,4210000,43.0,71.0,1,left,N. Jokic 8' driving Hook (18 PTS) (F. Campazzo 5 AST),"[203999, 1630267]",1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,,,,,,,8.26,Made,,,,,18.0,F. Campazzo,1630267.0,5.0,,,,
424,PT01M38.00S,2022-01-10T01:38:49.2Z,3,REGULAR,foul,personal,[],203085,,,1610612760,75,76,2022-01-10T01:38:59Z,4230000,,,0,,A. Rivers personal FOUL (1 PF),"[203085, 1628983]",1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,1628954.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,
426,PT01M38.00S,2022-01-10T01:38:55.6Z,3,REGULAR,substitution,out,[],203488,,,1610612760,75,76,2022-01-10T01:39:05Z,4250000,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,
427,PT01M38.00S,2022-01-10T01:38:55.6Z,3,REGULAR,substitution,out,[],203999,,,1610612760,75,76,2022-01-10T01:39:05Z,4260000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,
428,PT01M38.00S,2022-01-10T01:38:55.6Z,3,REGULAR,substitution,in,[],1629647,,,1610612760,75,76,2022-01-10T01:39:05Z,4270000,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,
429,PT01M38.00S,2022-01-10T01:38:55.6Z,3,REGULAR,substitution,in,[],1630192,,,1610612760,75,76,2022-01-10T01:39:05Z,4280000,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,
430,PT01M33.00S,2022-01-10T01:39:22.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,75,76,2022-01-10T01:39:22Z,4290000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT01M26.00S,2022-01-10T01:39:39.9Z,3,REGULAR,3pt,Jump Shot,[],1628983,68.15045992115637,22.794117647058822,1610612760,75,76,2022-01-10T01:39:44Z,4300000,-136.0,247.0,1,right,MISS S. Gilgeous-Alexander 28' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,28.19,Missed,,,,,,,,,,,,
432,PT01M22.00S,2022-01-10T01:39:43.9Z,3,REGULAR,rebound,defensive,[],1630192,,,1610612743,75,76,2022-01-10T01:39:44Z,4310000,,,0,,Z. Nnaji REBOUND (Off:2 Def:3),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,431.0,5.0,3.0,2.0,,,,,,,,
433,PT01M12.00S,2022-01-10T01:39:53.1Z,3,REGULAR,2pt,Jump Shot,[],201145,5.995400788436268,77.94117647058823,1610612743,75,76,2022-01-10T01:40:00Z,4320000,-140.0,4.0,1,left,MISS J. Green 13' turnaround Shot,[201145],1610612743.0,DEN,turnaround,,,Green,J. Green,,,,,,,,,,,13.98,Missed,,,,,,,,,,,,
434,PT01M08.00S,2022-01-10T01:39:57.1Z,3,REGULAR,rebound,defensive,[],1629647,,,1610612760,75,76,2022-01-10T01:40:00Z,4330000,,,0,,D. Bazley REBOUND (Off:1 Def:1),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,433.0,2.0,1.0,1.0,,,,,,,,
435,PT01M03.00S,2022-01-10T01:40:05.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630267,,,1610612760,75,76,2022-01-10T01:40:40Z,4340000,,,0,,F. Campazzo personal FOUL (1 PF) (Dort 2 FT),"[1630267, 1629652]",1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,1628954.0,1.0,0.0,Dort,1629652.0,,,,,,,,,,,,,,,
437,PT01M03.00S,2022-01-10T01:40:41.9Z,3,REGULAR,freethrow,1 of 2,[],1629652,,,1610612760,76,76,2022-01-10T01:41:07Z,4360000,,,0,,L. Dort Free Throw 1 of 2 (14 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,Made,,,,,14.0,,,,,,,
438,PT01M03.00S,2022-01-10T01:40:45.0Z,3,REGULAR,substitution,out,[],1630526,,,1610612760,76,76,2022-01-10T01:40:50Z,4370000,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,
439,PT01M03.00S,2022-01-10T01:40:45.0Z,3,REGULAR,substitution,in,[],1630598,,,1610612760,76,76,2022-01-10T01:40:50Z,4380000,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,
440,PT01M03.00S,2022-01-10T01:40:41.9Z,3,REGULAR,freethrow,2 of 2,[],1629652,,,1610612760,76,76,2022-01-10T01:41:07Z,4390000,,,0,,MISS L. Dort Free Throw 2 of 2,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,Missed,,,,,,,,,,,,
441,PT01M00.00S,2022-01-10T01:40:44.9Z,3,REGULAR,rebound,defensive,[],1628432,,,1610612743,76,76,2022-01-10T01:41:07Z,4400000,,,0,,D. Reed REBOUND (Off:0 Def:1),[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,440.0,1.0,1.0,0.0,,,,,,,,
442,PT00M50.70S,2022-01-10T01:41:17.0Z,3,REGULAR,3pt,Jump Shot,[],203085,10.33180026281209,94.85294117647058,1610612743,76,79,2022-01-10T01:41:21Z,4410000,-224.0,45.0,1,left,A. Rivers 3PT  (17 PTS) (D. Reed 1 AST),"[203085, 1628432]",1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,22.87,Made,,,,,17.0,D. Reed,1628432.0,1.0,,,,
444,PT00M36.40S,2022-01-10T01:41:33.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,92.06636005256242,43.872549019607845,1610612760,76,79,2022-01-10T01:41:38Z,4430000,-31.0,22.0,1,right,MISS S. Gilgeous-Alexander driving finger roll Layup,[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,3.77,Missed,,,,,,,,,,,,
445,PT00M33.20S,2022-01-10T01:41:36.3Z,3,REGULAR,rebound,defensive,[],1630267,,,1610612743,76,79,2022-01-10T01:41:38Z,4440000,,,0,,F. Campazzo REBOUND (Off:1 Def:1),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,444.0,2.0,1.0,1.0,,,,,,,,
446,PT00M26.60S,2022-01-10T01:41:42.8Z,3,REGULAR,3pt,Jump Shot,[],203085,34.37910643889619,37.99019607843137,1610612743,76,79,2022-01-10T01:41:49Z,4450000,60.0,271.0,1,left,MISS A. Rivers 27' 3PT,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,27.73,Missed,,,,,,,,,,,,
447,PT00M23.00S,2022-01-10T01:41:46.4Z,3,REGULAR,rebound,offensive,[],1630192,,,1610612743,76,79,2022-01-10T01:41:49Z,4460000,,,0,,Z. Nnaji REBOUND (Off:3 Def:3),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,446.0,6.0,3.0,3.0,,,,,,,,
450,PT00M23.00S,2022-01-10T01:41:54.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628983,,,1610612743,76,79,2022-01-10T01:42:12Z,4490000,,,0,,S. Gilgeous-Alexander personal FOUL (2 PF) (Nnaji 2 FT),"[1628983, 1630192]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,200833.0,2.0,0.0,Nnaji,1630192.0,,,,,,,,,,,,,,,
452,PT00M23.00S,2022-01-10T01:42:20.2Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630192,,,1610612743,76,80,2022-01-10T01:42:20Z,4510000,,,0,,Z. Nnaji Free Throw 1 of 2 (3 PTS),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,Made,,,,,3.0,,,,,,,
453,PT00M23.00S,2022-01-10T01:42:21.7Z,3,REGULAR,substitution,out,[],1630598,,,1610612743,76,80,2022-01-10T01:42:26Z,4520000,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,
